actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
273,PT03M27.00S,2021-11-28T22:55:15.9Z,2,REGULAR,substitution,in,[],1630537,,,1610612749,39,46,2021-11-28T22:55:28Z,2690000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M27.00S,2021-11-28T22:55:15.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612749,39,46,2021-11-28T22:55:28Z,2700000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M27.00S,2021-11-28T22:55:15.9Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,39,46,2021-11-28T22:55:28Z,2710000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M27.00S,2021-11-28T22:55:46.0Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,39,47,2021-11-28T22:55:46Z,2720000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
277,PT03M09.00S,2021-11-28T22:56:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.623521681997373,51.470588235294116,1610612754,39,47,2021-11-28T22:56:10Z,2730000,-7.0,29.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,
278,PT03M08.00S,2021-11-28T22:56:06.4Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612754,39,47,2021-11-28T22:56:10Z,2740000,,,0,,M. Brogdon REBOUND (Off:1 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,,,,
279,PT03M07.00S,2021-11-28T22:56:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,6.915243101182654,54.41176470588235,1610612754,41,47,2021-11-28T22:56:13Z,2750000,-22.0,13.0,1,left,M. Brogdon putback Layup (9 PTS),[1627763],1610612754.0,IND,putback,,,Brogdon,M. Brogdon,,,,,2.54,Made,9.0,,,,,,,,,,,,,,,,,
280,PT02M54.00S,2021-11-28T22:56:19.9Z,2,REGULAR,2pt,Jump Shot,[],203507,91.93495400788436,25.98039215686275,1610612749,41,49,2021-11-28T22:56:25Z,2760000,-120.0,23.0,1,right,G. Antetokounmpo 12' turnaround Jump Shot (12 PTS) (G. Hill 2 AST),"[203507, 201588]",1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,12.23,Made,12.0,G. Hill,201588.0,2.0,,,,,,,,,,,,,,
282,PT02M46.00S,2021-11-28T22:56:31.5Z,2,REGULAR,foul,personal,['2freethrow'],201588,,,1610612754,41,49,2021-11-28T22:56:39Z,2780000,,,0,,G. Hill shooting personal FOUL (1 PF) (LeVert 2 FT),"[201588, 1627747]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,LeVert,1627747.0,,
284,PT02M46.00S,2021-11-28T22:56:48.9Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612754,41,49,2021-11-28T22:56:49Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M46.00S,2021-11-28T22:58:05.6Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,41,49,2021-11-28T22:58:05Z,2810000,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,
286,PT02M46.00S,2021-11-28T22:58:05.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,41,49,2021-11-28T22:58:05Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,
287,PT02M46.00S,2021-11-28T22:58:06.1Z,2,REGULAR,substitution,out,[],203507,,,1610612754,41,49,2021-11-28T22:58:08Z,2830000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M46.00S,2021-11-28T22:58:06.1Z,2,REGULAR,substitution,in,[],1626192,,,1610612754,41,49,2021-11-28T22:58:08Z,2840000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M46.00S,2021-11-28T22:58:21.0Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,42,49,2021-11-28T22:58:21Z,2850000,,,0,,C. LeVert Free Throw 2 of 2 (13 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
290,PT02M33.00S,2021-11-28T22:58:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,82.9993429697766,55.88235294117647,1610612749,42,49,2021-11-28T22:58:43Z,2860000,29.0,107.0,1,right,MISS K. Middleton 11' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,11.13,Missed,,,,,,,,,,,,,,,,,,
291,PT02M29.00S,2021-11-28T22:58:40.2Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612754,42,49,2021-11-28T22:58:43Z,2870000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,,,,
292,PT02M20.00S,2021-11-28T22:58:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630537,9.411957950065702,2.450980392156863,1610612754,42,49,2021-11-28T22:58:53Z,2880000,238.0,36.0,1,left,MISS C. Duarte 24' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,
293,PT02M17.00S,2021-11-28T22:58:51.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,42,49,2021-11-28T22:58:53Z,2890000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,292.0,4.0,3.0,1.0,,,,,,,
294,PT02M08.00S,2021-11-28T22:59:00.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,67.62483574244416,34.068627450980394,1610612749,42,49,2021-11-28T22:59:04Z,2900000,-80.0,252.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,
295,PT02M06.00S,2021-11-28T22:59:02.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,42,49,2021-11-28T22:59:04Z,2910000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,294.0,6.0,4.0,2.0,,,,,,,
296,PT01M58.00S,2021-11-28T22:59:11.4Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612754,42,49,2021-11-28T22:59:14Z,2920000,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1628960]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,2.0,Allen,1628960.0,,,,,,,,,,,
297,PT01M58.00S,2021-11-28T22:59:11.4Z,2,REGULAR,steal,,[],1628960,,,1610612749,42,49,2021-11-28T22:59:12Z,2930000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M47.00S,2021-11-28T22:59:22.4Z,2,REGULAR,turnover,out-of-bounds,[],201588,,,1610612749,42,49,2021-11-28T22:59:26Z,2940000,,,0,,G. Hill bad pass out-of-bounds TURNOVER (1 TO),[201588],1610612749.0,MIL,bad pass,,,Hill,G. Hill,,,,,,,,,,,1.0,,,,,,,1198.0,,,,,,
328,PT01M47.00S,2021-11-28T22:59:30.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,42,49,2021-11-28T23:04:38Z,2945000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M38.00S,2021-11-28T22:59:37.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203087,30.436925098554536,68.62745098039215,1610612754,42,49,2021-11-28T22:59:48Z,2950000,-93.0,234.0,1,left,MISS J. Lamb 25' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
300,PT01M34.00S,2021-11-28T22:59:41.9Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,42,49,2021-11-28T22:59:42Z,2960000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,299.0,3.0,3.0,0.0,,,,,,,
301,PT01M32.00S,2021-11-28T22:59:43.9Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,42,49,2021-11-28T22:59:47Z,2970000,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 1630537]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,2.0,Duarte,1630537.0,,,,,,,,,,,
302,PT01M32.00S,2021-11-28T22:59:43.9Z,2,REGULAR,steal,,[],1630537,,,1610612754,42,49,2021-11-28T22:59:45Z,2980000,,,0,,C. Duarte STEAL (3 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M30.00S,2021-11-28T22:59:49.0Z,2,REGULAR,foul,offensive,['inpenalty'],1627734,,,1610612754,42,49,2021-11-28T23:00:04Z,2990000,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 1626171]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Portis,1626171.0,,
305,PT01M30.00S,2021-11-28T22:59:49.0Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,42,49,2021-11-28T22:59:49Z,3010000,,,0,,D. Sabonis offensive foul TURNOVER (3 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,3.0,,,,,,,1628480.0,,,,,,
307,PT01M30.00S,2021-11-28T23:00:00.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,42,49,2021-11-28T23:01:43Z,3015000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M30.00S,2021-11-28T23:00:12.1Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612749,42,49,2021-11-28T23:01:34Z,3020000,,,0,,,[],1610612754.0,IND,support,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,
308,PT01M30.00S,2021-11-28T23:01:45.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1320,,,1610612749,42,49,2021-11-28T23:02:02Z,3030000,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,
309,PT01M30.00S,2021-11-28T23:02:07.4Z,2,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,42,50,2021-11-28T23:02:07Z,3040000,,,0,,K. Middleton technical Free Throw 1 of 1 (5 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
310,PT01M30.00S,2021-11-28T23:02:10.5Z,2,REGULAR,substitution,out,[],201588,,,1610612749,42,50,2021-11-28T23:02:23Z,3050000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M30.00S,2021-11-28T23:02:10.5Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,42,50,2021-11-28T23:02:23Z,3060000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M30.00S,2021-11-28T23:02:10.5Z,2,REGULAR,substitution,in,[],201950,,,1610612749,42,50,2021-11-28T23:02:23Z,3070000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M30.00S,2021-11-28T23:02:10.5Z,2,REGULAR,substitution,in,[],203507,,,1610612749,42,50,2021-11-28T23:02:23Z,3080000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M17.00S,2021-11-28T23:02:33.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201950,69.85873850197109,30.14705882352941,1610612749,42,50,2021-11-28T23:02:51Z,3090000,-99.0,231.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
315,PT01M13.00S,2021-11-28T23:02:37.7Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,42,50,2021-11-28T23:02:51Z,3100000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,314.0,5.0,2.0,3.0,,,,,,,
316,PT01M13.00S,2021-11-28T23:02:40.6Z,2,REGULAR,turnover,traveling,[],203507,,,1610612749,42,50,2021-11-28T23:02:56Z,3110000,,,0,,G. Antetokounmpo traveling TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,3.0,,,,,,,1628480.0,,,,,,
317,PT01M00.00S,2021-11-28T23:03:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630537,6.783837056504599,52.20588235294118,1610612754,42,50,2021-11-28T23:03:10Z,3120000,-11.0,11.0,1,left,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,
318,PT00M57.80S,2021-11-28T23:03:08.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,42,50,2021-11-28T23:03:10Z,3130000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,317.0,6.0,3.0,3.0,,,,,,,
319,PT00M52.60S,2021-11-28T23:03:14.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,72.7496714848883,78.67647058823529,1610612749,42,50,2021-11-28T23:03:24Z,3140000,143.0,204.0,1,right,MISS G. Allen 24' running pullup 3PT,[1628960],1610612749.0,MIL,running pullup,,,Allen,G. Allen,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
320,PT00M49.40S,2021-11-28T23:03:17.5Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,42,50,2021-11-28T23:03:24Z,3150000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,319.0,3.0,3.0,0.0,,,,,,,
321,PT00M41.50S,2021-11-28T23:03:26.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,29.38567674113009,75.24509803921569,1610612754,45,50,2021-11-28T23:03:32Z,3160000,-126.0,224.0,1,left,C. LeVert 25' 3PT pullup (16 PTS) (D. Sabonis 3 AST),"[1627747, 1627734]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.68,Made,16.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
323,PT00M32.10S,2021-11-28T23:03:41.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203087,,,1610612749,45,50,2021-11-28T23:03:46Z,3180000,,,0,,J. Lamb personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203087, 203507]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Antetokounmpo,203507.0,,
325,PT00M32.10S,2021-11-28T23:04:22.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,45,51,2021-11-28T23:04:22Z,3200000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
326,PT00M32.10S,2021-11-28T23:04:22.8Z,2,REGULAR,substitution,out,[],203114,,,1610612749,45,51,2021-11-28T23:04:26Z,3210000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M32.10S,2021-11-28T23:04:22.8Z,2,REGULAR,substitution,in,[],201588,,,1610612749,45,51,2021-11-28T23:04:26Z,3220000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M32.10S,2021-11-28T23:04:46.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,45,52,2021-11-28T23:04:46Z,3230000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
330,PT00M15.30S,2021-11-28T23:05:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.440867279894875,46.568627450980394,1610612754,47,52,2021-11-28T23:05:09Z,3240000,17.0,17.0,1,left,C. LeVert driving Layup (18 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,2.45,Made,18.0,,,,,,,,,,,,,,,,,
331,PT00M06.50S,2021-11-28T23:05:18.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,90.62089356110381,45.588235294117645,1610612749,47,52,2021-11-28T23:10:53Z,3250000,-22.0,36.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,
332,PT00M05.80S,2021-11-28T23:05:19.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,47,52,2021-11-28T23:10:41Z,3260000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,331.0,7.0,5.0,2.0,,,,,,,
333,PT00M00.00S,2021-11-28T23:05:23.2Z,2,REGULAR,3pt,Jump Shot,[],1627763,30.436925098554536,20.833333333333336,1610612754,47,52,2021-11-28T23:05:40Z,3270000,146.0,234.0,1,left,MISS M. Brogdon 27' running pullup 3PT,[1627763],1610612754.0,IND,running pullup,,,Brogdon,M. Brogdon,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2021-11-28T23:05:23.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,47,52,2021-11-28T23:05:40Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,333.0,,,,,,,,,,
335,PT00M00.00S,2021-11-28T23:05:28.1Z,2,REGULAR,period,end,[],0,,,1610612754,47,52,2021-11-28T23:05:28Z,3290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-11-28T23:20:02.5Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,47,52,2021-11-28T23:20:34Z,3300000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-11-28T23:20:02.5Z,3,REGULAR,substitution,out,['startperiod'],203087,,,1610612754,47,52,2021-11-28T23:20:34Z,3310000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-28T23:20:02.5Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612754,47,52,2021-11-28T23:20:34Z,3320000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-28T23:20:02.5Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612754,47,52,2021-11-28T23:20:34Z,3330000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-28T23:20:02.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,47,52,2021-11-28T23:20:34Z,3340000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-28T23:20:02.5Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612754,47,52,2021-11-28T23:20:34Z,3350000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-28T23:20:49.1Z,3,REGULAR,period,start,[],0,,,1610612754,47,52,2021-11-28T23:20:49Z,3360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M50.00S,2021-11-28T23:20:58.6Z,3,REGULAR,3pt,Jump Shot,[],203200,80.76544021024968,92.8921568627451,1610612754,47,52,2021-11-28T23:21:03Z,3370000,214.0,128.0,1,right,MISS J. Holiday 24' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
344,PT11M45.00S,2021-11-28T23:21:03.6Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,47,52,2021-11-28T23:21:03Z,3380000,,,0,,M. Turner REBOUND (Off:2 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,343.0,8.0,6.0,2.0,,,,,,,
345,PT11M41.00S,2021-11-28T23:21:07.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203200,93.51182654402102,96.81372549019608,1610612754,47,52,2021-11-28T23:21:11Z,3390000,234.0,8.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
346,PT11M37.00S,2021-11-28T23:21:11.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,47,52,2021-11-28T23:21:11Z,3400000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,345.0,4.0,4.0,0.0,,,,,,,
347,PT11M16.00S,2021-11-28T23:21:32.5Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,47,52,2021-11-28T23:21:36Z,3410000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (4 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,4.0,,,,,,,2882.0,,,,,,
348,PT11M10.00S,2021-11-28T23:21:47.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203200,66.83639947437582,50.49019607843137,1610612754,47,52,2021-11-28T23:21:52Z,3420000,2.0,259.0,1,right,MISS J. Holiday 25' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
349,PT11M06.00S,2021-11-28T23:21:51.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,47,52,2021-11-28T23:21:52Z,3430000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,348.0,7.0,4.0,3.0,,,,,,,
350,PT11M00.00S,2021-11-28T23:21:57.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201950,31.61957950065703,28.431372549019606,1610612749,47,52,2021-11-28T23:22:06Z,3440000,108.0,245.0,1,left,MISS J. Holiday 26' running 3PT,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
351,PT10M55.00S,2021-11-28T23:22:02.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,47,52,2021-11-28T23:22:03Z,3450000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,350.0,8.0,6.0,2.0,,,,,,,
352,PT10M51.00S,2021-11-28T23:22:05.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,66.3107752956636,37.745098039215684,1610612754,50,52,2021-11-28T23:22:12Z,3460000,-61.0,264.0,1,right,M. Brogdon 27' 3PT running pullup (12 PTS),[1627763],1610612754.0,IND,running pullup,,,Brogdon,M. Brogdon,,,,,27.12,Made,12.0,,,,,,,,,,,,,,,,,
353,PT10M36.00S,2021-11-28T23:22:21.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.521024967148489,48.03921568627451,1610612749,50,54,2021-11-28T23:22:25Z,3470000,10.0,9.0,1,left,G. Antetokounmpo alley-oop DUNK (16 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,1.32,Made,16.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
355,PT10M24.00S,2021-11-28T23:22:35.0Z,3,REGULAR,foul,personal,[],1626171,,,1610612754,50,54,2021-11-28T23:22:40Z,3490000,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 203200]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Holiday,203200.0,,
357,PT10M13.00S,2021-11-28T23:23:03.9Z,3,REGULAR,foul,personal,[],203114,,,1610612754,50,54,2021-11-28T23:23:11Z,3510000,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1627747]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,LeVert,1627747.0,,
