actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
617,PT02M10.00S,2022-02-03T02:17:58.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,108,105,2022-02-03T02:18:01Z,6080000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:14),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,616.0,17.0,14.0,3.0,,,,,,,,,,,,,,,
618,PT02M00.00S,2022-02-03T02:18:50.4Z,4,REGULAR,substitution,out,[],1630537,,,1610612753,108,105,2022-02-03T02:18:52Z,6090000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M00.00S,2022-02-03T02:18:50.4Z,4,REGULAR,substitution,in,[],202362,,,1610612753,108,105,2022-02-03T02:18:52Z,6100000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M58.00S,2022-02-03T02:19:10.0Z,4,REGULAR,jumpball,recovered,[],0,,,1610612753,108,105,2022-02-03T02:21:54Z,6110000,,,0,,Jump Ball G. Harris vs. C. LeVert: Tip to Team (ORL),"[203914, 1627747]",1610612753.0,ORL,heldball,Team (ORL),,,,Harris,203914.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,,,,,
633,PT01M58.00S,2022-02-03T02:19:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,108,105,2022-02-03T02:22:17Z,6135000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M51.00S,2022-02-03T02:19:31.1Z,4,REGULAR,3pt,Jump Shot,[],203914,11.514454664914586,96.32352941176471,1610612753,108,108,2022-02-03T02:19:37Z,6140000,-232.0,56.0,1,left,G. Harris 3PT  (20 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.82,Made,,,,,,,20.0,F. Wagner,1630532.0,2.0,,,,,,,,,
625,PT01M50.00S,2022-02-03T02:19:39.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,108,108,2022-02-03T02:19:39Z,6160000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M49.00S,2022-02-03T02:21:25.4Z,4,REGULAR,turnover,bad pass,[],1630678,,,1610612754,108,108,2022-02-03T02:21:29Z,6170000,,,0,,T. Taylor bad pass TURNOVER (1 TO),"[1630678, 1630175]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,,
627,PT01M49.00S,2022-02-03T02:21:25.4Z,4,REGULAR,steal,,[],1630175,,,1610612753,108,108,2022-02-03T02:21:27Z,6180000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M47.00S,2022-02-03T02:21:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612753,108,108,2022-02-03T02:21:43Z,6190000,,,0,,C. LeVert shooting personal FOUL (2 PF) (Anthony 2 FT),"[1627747, 1630175]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Anthony,1630175.0,
630,PT01M47.00S,2022-02-03T02:21:57.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630175,,,1610612753,108,109,2022-02-03T02:21:57Z,6210000,,,0,,C. Anthony Free Throw 1 of 2 (10 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
631,PT01M47.00S,2022-02-03T02:22:06.6Z,4,REGULAR,substitution,out,[],202362,,,1610612753,108,109,2022-02-03T02:22:08Z,6220000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M47.00S,2022-02-03T02:22:06.6Z,4,REGULAR,substitution,in,[],1630537,,,1610612753,108,109,2022-02-03T02:22:08Z,6230000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M47.00S,2022-02-03T02:22:24.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630175,,,1610612753,108,110,2022-02-03T02:22:24Z,6240000,,,0,,C. Anthony Free Throw 2 of 2 (11 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
635,PT01M31.00S,2022-02-03T02:22:42.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.3646517739816,39.950980392156865,1610612754,110,110,2022-02-03T02:22:54Z,6250000,-50.0,85.0,1,right,C. LeVert 9' pullup Jump Shot (21 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,9.88,Made,,,,,,,21.0,,,,,,,,,,,,
636,PT01M17.00S,2022-02-03T02:23:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.645860709592641,42.15686274509804,1610612753,110,112,2022-02-03T02:23:10Z,6260000,39.0,57.0,1,left,F. Wagner 6' driving floating Jump Shot (16 PTS) (C. Anthony 8 AST),"[1630532, 1630175]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,6.92,Made,,,,,,,16.0,C. Anthony,1630175.0,8.0,,,,,,,,,
638,PT01M17.00S,2022-02-03T02:23:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630678,,,1610612753,110,112,2022-02-03T02:23:11Z,6280000,,,0,,T. Taylor shooting personal FOUL (5 PF) (Wagner 1 FT),"[1630678, 1630532]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1146.0,5.0,0.0,Wagner,1630532.0,
640,PT01M17.00S,2022-02-03T02:23:29.6Z,4,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,110,113,2022-02-03T02:23:29Z,6300000,,,0,,F. Wagner Free Throw 1 of 1 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
641,PT01M04.00S,2022-02-03T02:23:44.6Z,4,REGULAR,2pt,Jump Shot,[],1627747,78.0059132720105,50.49019607843137,1610612754,112,113,2022-02-03T02:23:50Z,6310000,2.0,154.0,1,right,C. LeVert 15' pullup Jump Shot (23 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,15.42,Made,,,,,,,23.0,,,,,,,,,,,,
642,PT00M49.90S,2022-02-03T02:24:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,9.937582128777924,49.50980392156863,1610612753,112,113,2022-02-03T02:24:08Z,6320000,2.0,41.0,1,left,MISS C. Anthony driving finger roll Layup,[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,4.1,Missed,,,,,,,,,,,,,,,,,,,
643,PT00M47.00S,2022-02-03T02:24:05.7Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,112,113,2022-02-03T02:24:08Z,6330000,,,0,,T. Taylor REBOUND (Off:6 Def:10),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,642.0,16.0,10.0,6.0,,,,,,,,,,,,,,,
644,PT00M32.60S,2022-02-03T02:24:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.23981603153744,45.09803921568628,1610612754,112,113,2022-02-03T02:24:38Z,6340000,-25.0,133.0,1,right,MISS C. LeVert 13' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.54,Missed,,,,,,,,,,,,,,,,,,,
645,PT00M28.10S,2022-02-03T02:24:24.6Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612754,112,113,2022-02-03T02:24:38Z,6350000,,,0,,T. Craig REBOUND (Off:1 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,644.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
646,PT00M16.50S,2022-02-03T02:24:36.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,89.04402102496715,41.911764705882355,1610612754,112,113,2022-02-03T02:24:41Z,6360000,-40.0,50.0,1,right,MISS C. LeVert 6' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,,
647,PT00M16.50S,2022-02-03T02:24:36.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,112,113,2022-02-03T02:24:41Z,6370000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:15),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,646.0,18.0,15.0,3.0,,,,,,,,,,,,,,,
648,PT00M10.90S,2022-02-03T02:24:43.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612753,112,113,2022-02-03T02:25:11Z,6380000,,,0,,T. Taylor take personal FOUL (6 PF) (Anthony 2 FT),"[1630678, 1630175]",1610612754.0,IND,take,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1198.0,6.0,0.0,Anthony,1630175.0,
650,PT00M10.90S,2022-02-03T02:25:20.1Z,4,REGULAR,substitution,out,[],1630678,,,1610612753,112,113,2022-02-03T02:25:22Z,6400000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M10.90S,2022-02-03T02:25:20.1Z,4,REGULAR,substitution,in,[],202362,,,1610612753,112,113,2022-02-03T02:25:22Z,6410000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M10.90S,2022-02-03T02:25:33.2Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,112,114,2022-02-03T02:25:33Z,6420000,,,0,,C. Anthony Free Throw 1 of 2 (12 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,12.0,,,,,,,,,,,,
653,PT00M10.90S,2022-02-03T02:25:51.1Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,112,115,2022-02-03T02:25:51Z,6430000,,,0,,C. Anthony Free Throw 2 of 2 (13 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,13.0,,,,,,,,,,,,
654,PT00M10.90S,2022-02-03T02:25:56.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,112,115,2022-02-03T02:25:56Z,6440000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M08.90S,2022-02-03T02:27:51.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612754,112,115,2022-02-03T02:28:00Z,6450000,,,0,,G. Harris take personal FOUL (2 PF) (LeVert 2 FT),"[203914, 1627747]",1610612753.0,ORL,take,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,LeVert,1627747.0,
657,PT00M08.90S,2022-02-03T02:28:17.0Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,113,115,2022-02-03T02:28:17Z,6470000,,,0,,C. LeVert Free Throw 1 of 2 (24 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,24.0,,,,,,,,,,,,
658,PT00M08.90S,2022-02-03T02:28:29.0Z,4,REGULAR,substitution,out,[],1630591,,,1610612754,113,115,2022-02-03T02:28:33Z,6480000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M08.90S,2022-02-03T02:28:29.0Z,4,REGULAR,substitution,in,[],201577,,,1610612754,113,115,2022-02-03T02:28:33Z,6490000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M08.90S,2022-02-03T02:28:59.0Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,114,115,2022-02-03T02:28:59Z,6500000,,,0,,C. LeVert Free Throw 2 of 2 (25 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
661,PT00M08.90S,2022-02-03T02:29:03.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,114,115,2022-02-03T02:29:03Z,6510000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M08.90S,2022-02-03T02:30:07.5Z,4,REGULAR,substitution,out,[],1628976,,,1610612753,114,115,2022-02-03T02:30:34Z,6520000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M08.90S,2022-02-03T02:30:07.5Z,4,REGULAR,substitution,out,[],201577,,,1610612753,114,115,2022-02-03T02:30:34Z,6530000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M08.90S,2022-02-03T02:30:07.5Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,114,115,2022-02-03T02:30:34Z,6540000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M08.90S,2022-02-03T02:30:07.5Z,4,REGULAR,substitution,in,[],203082,,,1610612753,114,115,2022-02-03T02:30:34Z,6550000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M07.00S,2022-02-03T02:30:40.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612753,114,115,2022-02-03T02:30:49Z,6560000,,,0,,C. Duarte take personal FOUL (3 PF) (Anthony 2 FT),"[1630537, 1630175]",1610612754.0,IND,take,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Anthony,1630175.0,
668,PT00M07.00S,2022-02-03T02:31:05.9Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,114,116,2022-02-03T02:31:05Z,6580000,,,0,,C. Anthony Free Throw 1 of 2 (14 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
669,PT00M07.00S,2022-02-03T02:31:12.4Z,4,REGULAR,substitution,out,[],203082,,,1610612753,114,116,2022-02-03T02:31:19Z,6590000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M07.00S,2022-02-03T02:31:12.4Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,114,116,2022-02-03T02:31:19Z,6600000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M07.00S,2022-02-03T02:31:31.8Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,114,117,2022-02-03T02:31:31Z,6610000,,,0,,C. Anthony Free Throw 2 of 2 (15 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
673,PT00M04.10S,2022-02-03T02:31:41.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612754,114,117,2022-02-03T02:33:53Z,6630000,,,0,,J. Suggs take personal FOUL (4 PF) (LeVert 2 FT),"[1630591, 1627747]",1610612753.0,ORL,take,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1146.0,4.0,0.0,LeVert,1627747.0,
675,PT00M04.10S,2022-02-03T02:32:05.8Z,4,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,115,117,2022-02-03T02:32:05Z,6650000,,,0,,C. LeVert Free Throw 1 of 2 (26 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
676,PT00M04.10S,2022-02-03T02:32:06.7Z,4,REGULAR,substitution,out,[],1630591,,,1610612754,115,117,2022-02-03T02:32:11Z,6660000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M04.10S,2022-02-03T02:32:06.7Z,4,REGULAR,substitution,in,[],201577,,,1610612754,115,117,2022-02-03T02:32:11Z,6670000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M04.10S,2022-02-03T02:32:05.8Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,115,117,2022-02-03T02:32:50Z,6680000,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
679,PT00M04.10S,2022-02-03T02:32:05.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,115,117,2022-02-03T02:32:50Z,6690000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,678.0,,,,,,,,,,,,,,,,,,
680,PT00M04.10S,2022-02-03T02:32:53.5Z,4,REGULAR,substitution,out,[],201577,,,1610612753,115,117,2022-02-03T02:32:58Z,6700000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M04.10S,2022-02-03T02:32:53.5Z,4,REGULAR,substitution,in,[],203082,,,1610612753,115,117,2022-02-03T02:32:58Z,6710000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M03.00S,2022-02-03T02:33:10.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612753,115,117,2022-02-03T02:33:16Z,6720000,,,0,,T. Craig take personal FOUL (3 PF) (Harris 2 FT),"[1628470, 203914]",1610612754.0,IND,take,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Harris,203914.0,
684,PT00M03.00S,2022-02-03T02:33:44.5Z,4,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,115,118,2022-02-03T02:33:44Z,6740000,,,0,,G. Harris Free Throw 1 of 2 (21 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
685,PT00M03.00S,2022-02-03T02:33:48.6Z,4,REGULAR,substitution,out,[],203082,,,1610612753,115,118,2022-02-03T02:33:52Z,6750000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M03.00S,2022-02-03T02:33:48.6Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,115,118,2022-02-03T02:33:52Z,6760000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M03.00S,2022-02-03T02:34:02.9Z,4,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,115,119,2022-02-03T02:34:02Z,6770000,,,0,,G. Harris Free Throw 2 of 2 (22 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
688,PT00M00.00S,2022-02-03T02:34:13.5Z,4,REGULAR,3pt,Jump Shot,[],203200,81.15965834428384,93.62745098039215,1610612754,118,119,2022-02-03T02:34:19Z,6780000,218.0,125.0,1,right,J. Holiday 25' 3PT  (13 PTS) (L. Stephenson 6 AST),"[203200, 202362]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.12,Made,,,,,,,13.0,L. Stephenson,202362.0,6.0,,,,,,,,,
690,PT00M00.00S,2022-02-03T02:34:19.9Z,4,REGULAR,instantreplay,request,[],0,,,1610612753,118,119,2022-02-03T02:34:29Z,6800000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,End Period - Good Basket
691,PT00M00.00S,2022-02-03T02:34:42.8Z,4,REGULAR,period,end,[],0,,,1610612753,118,119,2022-02-03T02:34:42Z,6810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.00S,2022-02-03T02:34:47.9Z,4,REGULAR,game,end,[],0,,,0,118,119,2022-02-03T02:34:47Z,6820000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
