actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
643,PT03M44.00S,2022-03-09T02:13:41.1Z,4,REGULAR,substitution,in,[],1630613,,,1610612754,112,120,2022-03-09T02:13:52Z,6340000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M44.00S,2022-03-09T02:13:41.1Z,4,REGULAR,substitution,in,[],1630205,,,1610612754,112,120,2022-03-09T02:13:52Z,6350000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M31.00S,2022-03-09T02:14:09.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,20.844283837056505,7.8431372549019605,1610612754,115,120,2022-03-09T02:14:13Z,6360000,211.0,143.0,1,left,B. Hield 25' 3PT  (14 PTS) (M. Brogdon 11 AST),"[1627741, 1627763]",1610612754.0,IND,,,,Hield,B. Hield,,,,,25.5,Made,14.0,M. Brogdon,1627763.0,11.0,,,,,,,,,,,,,,
647,PT03M08.00S,2022-03-09T02:14:31.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,89.17542706964521,49.754901960784316,1610612739,115,120,2022-03-09T02:14:35Z,6380000,-1.0,49.0,1,right,MISS E. Mobley turnaround Shot - blocked,"[1630596, 1630188]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,4.93,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
648,PT03M08.00S,2022-03-09T02:14:31.3Z,4,REGULAR,block,,[],1630188,,,1610612739,115,120,2022-03-09T02:14:33Z,6390000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M06.00S,2022-03-09T02:14:33.3Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,115,120,2022-03-09T02:14:35Z,6400000,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,647.0,5.0,5.0,0.0,,,,
650,PT02M59.00S,2022-03-09T02:14:41.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.258212877792378,50.49019607843137,1610612754,117,120,2022-03-09T02:14:45Z,6410000,-2.0,6.0,1,left,J. Smith DUNK (12 PTS) (M. Brogdon 12 AST),"[1630188, 1627763]",1610612754.0,IND,,,,Smith,J. Smith,,,,,0.68,Made,12.0,M. Brogdon,1627763.0,12.0,,,,,,,,,,,,,,
652,PT02M41.00S,2022-03-09T02:14:58.8Z,4,REGULAR,turnover,lost ball,[],1629636,,,1610612739,117,120,2022-03-09T02:15:02Z,6430000,,,0,,D. Garland lost ball TURNOVER (4 TO),"[1629636, 1627741]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,4.0,,,,,Hield,1627741.0,,
653,PT02M41.00S,2022-03-09T02:14:58.8Z,4,REGULAR,steal,,[],1627741,,,1610612754,117,120,2022-03-09T02:15:00Z,6440000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M35.00S,2022-03-09T02:15:05.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630613,3.235873850197109,95.83333333333334,1610612754,117,120,2022-03-09T02:15:29Z,6450000,-229.0,-22.0,1,left,MISS D. Washington Jr. running 3PT,[1630613],1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,
655,PT02M33.00S,2022-03-09T02:15:10.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,117,120,2022-03-09T02:15:10Z,6460000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,654.0,,,,,,,
656,PT02M33.00S,2022-03-09T02:15:10.5Z,4,REGULAR,foul,personal,[],1629731,,,1610612754,117,120,2022-03-09T02:15:25Z,6470000,,,0,,D. Wade loose ball personal FOUL (2 PF),"[1629731, 1630188]",1610612739.0,CLE,loose ball,,,Wade,D. Wade,,,,,,,,,,,204058.0,2.0,0.0,Smith,1630188.0,,,,,,,,,
658,PT02M28.00S,2022-03-09T02:15:42.0Z,4,REGULAR,foul,personal,[],1629636,,,1610612754,117,120,2022-03-09T02:15:56Z,6490000,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1630188]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,204058.0,2.0,0.0,Smith,1630188.0,,,,,,,,,
660,PT02M28.00S,2022-03-09T02:15:50.1Z,4,REGULAR,substitution,out,[],1630205,,,1610612754,117,120,2022-03-09T02:15:53Z,6510000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M28.00S,2022-03-09T02:15:50.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612754,117,120,2022-03-09T02:15:53Z,6520000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M21.00S,2022-03-09T02:16:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627741,9.411957950065702,55.392156862745104,1610612754,117,120,2022-03-09T02:16:29Z,6530000,-27.0,36.0,1,left,MISS B. Hield cutting finger roll Layup,[1627741],1610612754.0,IND,cutting finger roll,,,Hield,B. Hield,,,,,4.5,Missed,,,,,,,,,,,,,,,,,,
663,PT02M19.00S,2022-03-09T02:16:25.3Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,117,120,2022-03-09T02:16:29Z,6540000,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,662.0,9.0,7.0,2.0,,,,
664,PT02M04.00S,2022-03-09T02:16:40.2Z,4,REGULAR,3pt,Jump Shot,[],1628374,93.51182654402102,3.6764705882352944,1610612739,117,120,2022-03-09T02:16:48Z,6550000,-232.0,8.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
665,PT02M00.00S,2022-03-09T02:16:44.2Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,117,120,2022-03-09T02:16:48Z,6560000,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,664.0,10.0,7.0,3.0,,,,
666,PT02M00.00S,2022-03-09T02:16:56.2Z,4,REGULAR,foul,personal,[],1630188,,,1610612739,117,120,2022-03-09T02:17:17Z,6570000,,,0,,J. Smith personal FOUL (1 PF),"[1630188, 1630596]",1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,204058.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,
668,PT01M54.00S,2022-03-09T02:17:21.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,94.56307490144546,51.71568627450981,1610612739,117,120,2022-03-09T02:17:25Z,6590000,9.0,-1.0,1,right,MISS I. Okoro driving Layup - blocked,"[1630171, 1627741]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,0.87,Missed,,,,,,,,,,,,,,,,,Hield,1627741.0
669,PT01M54.00S,2022-03-09T02:17:21.1Z,4,REGULAR,block,,[],1627741,,,1610612739,117,120,2022-03-09T02:17:22Z,6600000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M53.00S,2022-03-09T02:17:22.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,117,120,2022-03-09T02:17:25Z,6610000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,668.0,,,,,,,
671,PT01M53.00S,2022-03-09T02:17:25.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,117,120,2022-03-09T02:17:25Z,6620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M41.00S,2022-03-09T02:17:41.5Z,4,REGULAR,3pt,Jump Shot,[],1630188,29.911300919842315,20.833333333333336,1610612754,120,120,2022-03-09T02:17:46Z,6630000,146.0,229.0,1,left,J. Smith 27' 3PT  (15 PTS) (B. Hield 8 AST),"[1630188, 1627741]",1610612754.0,IND,,,,Smith,J. Smith,,,,,27.12,Made,15.0,B. Hield,1627741.0,8.0,,,,,,,,,,,,,,
674,PT01M16.00S,2022-03-09T02:18:09.3Z,4,REGULAR,2pt,Jump Shot,[],1630596,94.1688567674113,75.98039215686273,1610612739,120,120,2022-03-09T02:18:14Z,6650000,130.0,2.0,1,right,MISS E. Mobley 12' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,12.99,Missed,,,,,,,,,,,,,,,,,,
675,PT01M11.00S,2022-03-09T02:18:14.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,120,120,2022-03-09T02:18:14Z,6660000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,674.0,2.0,2.0,0.0,,,,
676,PT01M00.00S,2022-03-09T02:18:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.046649145860711,50.245098039215684,1610612754,122,120,2022-03-09T02:18:36Z,6670000,-1.0,14.0,1,left,M. Brogdon driving reverse Layup (10 PTS),[1627763],1610612754.0,IND,driving reverse,,,Brogdon,M. Brogdon,,,,,1.38,Made,10.0,,,,,,,,,,,,,,,,,
677,PT01M00.00S,2022-03-09T02:18:30.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,122,120,2022-03-09T02:18:30Z,6680000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M53.50S,2022-03-09T02:20:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,90.88370565045992,52.69607843137255,1610612739,122,122,2022-03-09T02:20:38Z,6690000,13.0,33.0,1,right,D. Garland driving finger roll Layup (39 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,3.58,Made,39.0,,,,,,,,,,,,,,,,,
679,PT00M40.00S,2022-03-09T02:20:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627763,8.754927726675426,50.245098039215684,1610612754,124,122,2022-03-09T02:22:06Z,6700000,-1.0,30.0,1,left,M. Brogdon driving finger roll Layup (12 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,2.98,Made,12.0,,,,,,,,,,,,,,,,,
680,PT00M40.00S,2022-03-09T02:20:58.7Z,4,REGULAR,violation,defensive goaltending,[],1630596,,,1610612754,124,122,2022-03-09T02:22:12Z,6710000,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,2534.0,,,,,,,,,,,,,
681,PT00M40.00S,2022-03-09T02:21:14.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612739,124,122,2022-03-09T02:22:37Z,6720000,,,0,,,[],,,support,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,,,
682,PT00M34.40S,2022-03-09T02:22:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.30026281208936,50.245098039215684,1610612739,124,122,2022-03-09T02:22:51Z,6730000,1.0,1.0,1,right,MISS D. Garland driving reverse Layup,[1629636],1610612739.0,CLE,driving reverse,,,Garland,D. Garland,,,,,0.16,Missed,,,,,,,,,,,,,,,,,,
683,PT00M33.60S,2022-03-09T02:22:48.4Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,124,122,2022-03-09T02:22:48Z,6740000,,,0,,E. Mobley REBOUND (Off:4 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,682.0,11.0,7.0,4.0,,,,
684,PT00M33.60S,2022-03-09T02:22:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,94.40999984741211,50.0,1610612739,124,124,2022-03-09T02:22:48Z,6750000,0.0,0.0,1,right,E. Mobley tip Layup (22 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,0.0,Made,22.0,,,,,,,,,,,,,,,,,
685,PT00M33.60S,2022-03-09T02:22:52.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,124,124,2022-03-09T02:22:52Z,6760000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M33.60S,2022-03-09T02:24:23.1Z,4,REGULAR,substitution,out,[],1628374,,,1610612754,124,124,2022-03-09T02:24:29Z,6770000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M33.60S,2022-03-09T02:24:23.1Z,4,REGULAR,substitution,in,[],1630205,,,1610612754,124,124,2022-03-09T02:24:29Z,6780000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M18.30S,2022-03-09T02:25:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,4.812746386333772,53.431372549019606,1610612754,124,124,2022-03-09T02:25:06Z,6790000,-17.0,-7.0,1,left,MISS M. Brogdon driving finger roll Layup - blocked,"[1627763, 1630205]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,1.87,Missed,,,,,,,,,,,,,,,,,Stevens,1630205.0
689,PT00M18.30S,2022-03-09T02:25:02.3Z,4,REGULAR,block,,[],1630205,,,1610612754,124,124,2022-03-09T02:25:04Z,6800000,,,0,,L. Stevens BLOCK (2 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M15.60S,2022-03-09T02:25:05.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,124,124,2022-03-09T02:25:06Z,6810000,,,0,,E. Mobley REBOUND (Off:4 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,688.0,12.0,8.0,4.0,,,,
691,PT00M14.00S,2022-03-09T02:25:09.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612739,124,124,2022-03-09T02:25:28Z,6820000,,,0,,J. Smith take personal FOUL (2 PF) (Garland 2 FT),"[1630188, 1629636]",1610612754.0,IND,take,,,Smith,J. Smith,,,,,,,,,,,2534.0,2.0,0.0,Garland,1629636.0,,,,,,,,,
693,PT00M14.00S,2022-03-09T02:25:53.8Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,124,125,2022-03-09T02:25:53Z,6840000,,,0,,D. Garland Free Throw 1 of 2 (40 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
694,PT00M14.00S,2022-03-09T02:26:17.6Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,124,126,2022-03-09T02:26:17Z,6850000,,,0,,D. Garland Free Throw 2 of 2 (41 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
695,PT00M04.30S,2022-03-09T02:26:29.4Z,4,REGULAR,turnover,bad pass,[],1627763,,,1610612754,124,126,2022-03-09T02:26:32Z,6860000,,,0,,M. Brogdon bad pass TURNOVER (5 TO),"[1627763, 1629731]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,5.0,,,,,Wade,1629731.0,,
696,PT00M04.30S,2022-03-09T02:26:29.4Z,4,REGULAR,steal,,[],1629731,,,1610612739,124,126,2022-03-09T02:26:31Z,6870000,,,0,,D. Wade STEAL (2 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M02.60S,2022-03-09T02:26:32.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612739,124,126,2022-03-09T02:26:43Z,6880000,,,0,,B. Hield take personal FOUL (3 PF) (Stevens 2 FT),"[1627741, 1630205]",1610612754.0,IND,take,,,Hield,B. Hield,,,,,,,,,,,202007.0,3.0,0.0,Stevens,1630205.0,,,,,,,,,
699,PT00M02.60S,2022-03-09T02:27:05.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630205,,,1610612739,124,126,2022-03-09T02:27:05Z,6900000,,,0,,MISS L. Stevens Free Throw 1 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,
700,PT00M02.60S,2022-03-09T02:27:05.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,124,126,2022-03-09T02:27:05Z,6910000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,699.0,,,,,,,
701,PT00M02.60S,2022-03-09T02:27:25.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630205,,,1610612739,124,127,2022-03-09T02:27:25Z,6920000,,,0,,L. Stevens Free Throw 2 of 2 (9 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
702,PT00M01.10S,2022-03-09T02:27:36.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,64.20827858081472,73.2843137254902,1610612754,124,127,2022-03-09T02:27:42Z,6930000,-116.0,551.0,1,left,MISS T. Haliburton 56' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,56.33,Missed,,,,,,,,,,,,,,,,,,
703,PT00M01.10S,2022-03-09T02:27:36.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,124,127,2022-03-09T02:27:42Z,6940000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,702.0,,,,,,,
704,PT00M00.00S,2022-03-09T02:27:39.9Z,4,REGULAR,period,end,[],0,,,1610612754,124,127,2022-03-09T02:27:39Z,6950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M00.00S,2022-03-09T02:27:43.0Z,4,REGULAR,game,end,[],0,,,0,124,127,2022-03-09T02:27:43Z,6960000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
