actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
544,PT07M06.00S,2021-11-14T02:03:37.3Z,4,REGULAR,substitution,in,[],203200,,,1610612754,103,94,2021-11-14T02:03:48Z,5420000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M06.00S,2021-11-14T02:03:37.3Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,103,94,2021-11-14T02:03:48Z,5430000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M06.00S,2021-11-14T02:03:35.5Z,4,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,103,94,2021-11-14T02:03:55Z,5440000,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,Missed,,,,,,,,,,,,,,,,
547,PT07M05.00S,2021-11-14T02:03:36.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,103,94,2021-11-14T02:03:55Z,5450000,,,0,,A. Drummond REBOUND (Off:6 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,546.0,10.0,4.0,6.0,,,,,,,,
548,PT06M54.00S,2021-11-14T02:04:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630178,70.38436268068331,76.22549019607843,1610612755,103,94,2021-11-14T02:04:12Z,5460000,131.0,226.0,1,right,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,26.12,Missed,,,,,,,,,,,,,,,,
549,PT06M51.00S,2021-11-14T02:04:09.2Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,103,94,2021-11-14T02:04:12Z,5470000,,,0,,M. Brogdon REBOUND (Off:0 Def:9),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,548.0,9.0,9.0,0.0,,,,,,,,
550,PT06M41.00S,2021-11-14T02:04:18.3Z,4,REGULAR,3pt,Jump Shot,[],1629103,28.07161629434954,83.33333333333334,1610612754,106,94,2021-11-14T02:04:23Z,5480000,-167.0,211.0,1,left,K. Martin 26' 3PT  (13 PTS) (M. Brogdon 10 AST),"[1629103, 1627763]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,26.92,Made,13.0,M. Brogdon,1627763.0,10.0,,,,,,,,,,,,
552,PT06M25.00S,2021-11-14T02:04:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630178,92.9862023653088,55.392156862745104,1610612755,106,96,2021-11-14T02:08:23Z,5500000,27.0,13.0,1,right,T. Maxey driving finger roll Layup (14 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,,,,3.01,Made,14.0,,,,,,,,,,,,,,,
553,PT06M25.00S,2021-11-14T02:04:46.3Z,4,REGULAR,violation,defensive goaltending,[],1626167,,,1610612755,106,96,2021-11-14T02:04:54Z,5510000,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,
554,PT06M06.00S,2021-11-14T02:05:12.3Z,4,REGULAR,3pt,Jump Shot,[],1629103,22.552562417871222,87.74509803921569,1610612754,106,96,2021-11-14T02:05:17Z,5520000,-189.0,159.0,1,left,MISS K. Martin 24' pullup 3PT,[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,,,,24.71,Missed,,,,,,,,,,,,,,,,
555,PT06M01.00S,2021-11-14T02:05:17.3Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,106,96,2021-11-14T02:05:17Z,5530000,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,554.0,3.0,2.0,1.0,,,,,,,,
556,PT05M48.00S,2021-11-14T02:05:28.8Z,4,REGULAR,3pt,Jump Shot,[],203552,76.5604467805519,86.27450980392157,1610612755,106,96,2021-11-14T02:05:34Z,5540000,181.0,168.0,1,right,MISS S. Curry 24' step back 3PT,[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,,,,24.71,Missed,,,,,,,,,,,,,,,,
557,PT05M46.00S,2021-11-14T02:05:30.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,106,96,2021-11-14T02:05:34Z,5550000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,556.0,,,,,,,,,,,
558,PT05M46.00S,2021-11-14T02:05:35.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,106,96,2021-11-14T02:05:35Z,5560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M46.00S,2021-11-14T02:05:35.9Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,106,96,2021-11-14T02:05:42Z,5570000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M46.00S,2021-11-14T02:05:35.9Z,4,REGULAR,substitution,out,[],1627777,,,1610612754,106,96,2021-11-14T02:05:42Z,5580000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M46.00S,2021-11-14T02:05:35.9Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,106,96,2021-11-14T02:05:42Z,5590000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M46.00S,2021-11-14T02:05:35.9Z,4,REGULAR,substitution,in,[],202699,,,1610612754,106,96,2021-11-14T02:05:42Z,5600000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M38.00S,2021-11-14T02:06:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612754,106,96,2021-11-14T02:06:09Z,5610000,,,0,,T. Maxey personal FOUL (4 PF) (Brogdon 2 FT),"[1630178, 1627763]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,202041.0,,,4.0,0.0,Brogdon,1627763.0,
565,PT05M38.00S,2021-11-14T02:06:27.6Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,107,96,2021-11-14T02:06:42Z,5630000,,,0,,M. Brogdon Free Throw 1 of 2 (11 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
566,PT05M38.00S,2021-11-14T02:06:27.6Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,107,96,2021-11-14T02:06:42Z,5640000,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,Missed,,,,,,,,,,,,,,,,
567,PT05M37.00S,2021-11-14T02:06:28.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,107,96,2021-11-14T02:06:42Z,5650000,,,0,,A. Drummond REBOUND (Off:6 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,566.0,11.0,5.0,6.0,,,,,,,,
568,PT05M27.00S,2021-11-14T02:06:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,93.11760840998686,45.09803921568628,1610612755,107,96,2021-11-14T02:06:57Z,5660000,-25.0,12.0,1,right,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,,,,2.74,Missed,,,,,,,,,,,,,,,,
569,PT05M24.00S,2021-11-14T02:06:54.8Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,107,96,2021-11-14T02:25:13Z,5670000,,,0,,C. Duarte REBOUND (Off:2 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,568.0,5.0,3.0,2.0,,,,,,,,
572,PT05M08.00S,2021-11-14T02:07:10.5Z,4,REGULAR,3pt,Jump Shot,[],1626167,33.327858081471746,46.32352941176471,1610612754,107,96,2021-11-14T02:25:02Z,5700000,18.0,261.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,26.14,Missed,,,,,,,,,,,,,,,,
573,PT05M03.00S,2021-11-14T02:07:15.5Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,107,96,2021-11-14T02:07:15Z,5710000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,572.0,1.0,1.0,0.0,,,,,,,,
574,PT04M49.00S,2021-11-14T02:07:28.7Z,4,REGULAR,3pt,Jump Shot,[],1630178,94.43166885676742,94.85294117647058,1610612755,107,99,2021-11-14T02:07:33Z,5720000,224.0,0.0,1,right,T. Maxey 3PT  (17 PTS) (S. Curry 4 AST),"[1630178, 203552]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,22.43,Made,17.0,S. Curry,203552.0,4.0,,,,,,,,,,,,
576,PT04M39.00S,2021-11-14T02:07:43.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,107,99,2021-11-14T02:07:43Z,5740000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M39.00S,2021-11-14T02:10:03.2Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,107,99,2021-11-14T02:10:33Z,5750000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M39.00S,2021-11-14T02:10:03.2Z,4,REGULAR,substitution,in,[],204456,,,1610612754,107,99,2021-11-14T02:10:33Z,5760000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M31.00S,2021-11-14T02:10:56.1Z,4,REGULAR,2pt,Jump Shot,[],1627763,23.078186596583443,65.93137254901961,1610612754,107,99,2021-11-14T02:11:03Z,5770000,-80.0,164.0,1,left,MISS M. Brogdon 18' pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,,18.27,Missed,,,,,,,,,,,,,,,,
580,PT04M29.00S,2021-11-14T02:10:58.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,107,99,2021-11-14T02:11:03Z,5780000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,579.0,,,,,,,,,,,
581,PT04M29.00S,2021-11-14T02:11:03.3Z,4,REGULAR,foul,personal,[],1626167,,,1610612755,107,99,2021-11-14T02:11:13Z,5790000,,,0,,M. Turner loose ball personal FOUL (4 PF),"[1626167, 203083]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,203591.0,,,4.0,0.0,Drummond,203083.0,
583,PT04M10.00S,2021-11-14T02:11:37.6Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612755,107,99,2021-11-14T02:11:46Z,5810000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Drummond 2 FT),"[203200, 203083]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,202041.0,,,3.0,0.0,Drummond,203083.0,
585,PT04M10.00S,2021-11-14T02:11:58.6Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,107,99,2021-11-14T02:11:58Z,5830000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,,
586,PT04M10.00S,2021-11-14T02:11:58.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,107,99,2021-11-14T02:11:58Z,5840000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,,
587,PT04M10.00S,2021-11-14T02:12:11.4Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,107,100,2021-11-14T02:12:11Z,5850000,,,0,,A. Drummond Free Throw 2 of 2 (9 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
588,PT03M57.00S,2021-11-14T02:12:29.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,107,100,2021-11-14T02:12:29Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M57.00S,2021-11-14T02:12:30.8Z,4,REGULAR,substitution,out,[],1629003,,,1610612754,107,100,2021-11-14T02:12:35Z,5870000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M57.00S,2021-11-14T02:12:30.8Z,4,REGULAR,substitution,in,[],1627777,,,1610612754,107,100,2021-11-14T02:12:35Z,5880000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M49.00S,2021-11-14T02:12:53.7Z,4,REGULAR,turnover,lost ball,[],1626167,,,1610612754,107,100,2021-11-14T02:12:57Z,5890000,,,0,,M. Turner lost ball TURNOVER (2 TO),"[1626167, 1627777]",1610612754.0,IND,,,,Turner,M. Turner,,,,,2.0,Niang,1627777.0,,,,,,,,,,,,,,,,,,
592,PT03M49.00S,2021-11-14T02:12:53.7Z,4,REGULAR,steal,,[],1627777,,,1610612755,107,100,2021-11-14T02:12:56Z,5900000,,,0,,G. Niang STEAL (3 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M28.00S,2021-11-14T02:13:14.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,92.46057818659659,47.794117647058826,1610612755,107,100,2021-11-14T02:13:18Z,5910000,-11.0,18.0,1,right,MISS T. Harris driving finger roll Layup,[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,,,,2.14,Missed,,,,,,,,,,,,,,,,
594,PT03M27.00S,2021-11-14T02:13:15.4Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,107,100,2021-11-14T02:13:18Z,5920000,,,0,,A. Drummond REBOUND (Off:7 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,593.0,12.0,5.0,7.0,,,,,,,,
595,PT03M26.00S,2021-11-14T02:13:17.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,92.85479632063075,47.549019607843135,1610612755,107,100,2021-11-14T02:13:21Z,5930000,-12.0,15.0,1,right,MISS A. Drummond putback Layup - blocked,"[203083, 204456]",1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,,,,1.92,Missed,,,,,,,,,,McConnell,204456.0,,,,,
596,PT03M26.00S,2021-11-14T02:13:17.5Z,4,REGULAR,block,,[],204456,,,1610612755,107,100,2021-11-14T02:14:08Z,5940000,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M26.00S,2021-11-14T02:13:17.5Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,107,100,2021-11-14T02:13:21Z,5950000,,,0,,M. Brogdon REBOUND (Off:0 Def:10),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,595.0,10.0,10.0,0.0,,,,,,,,
598,PT03M06.00S,2021-11-14T02:13:36.9Z,4,REGULAR,3pt,Jump Shot,[],204456,32.276609724047304,39.950980392156865,1610612754,107,100,2021-11-14T02:13:42Z,5960000,50.0,251.0,1,left,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,25.59,Missed,,,,,,,,,,,,,,,,
599,PT03M03.00S,2021-11-14T02:13:39.9Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,107,100,2021-11-14T02:13:42Z,5970000,,,0,,A. Drummond REBOUND (Off:7 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,598.0,13.0,6.0,7.0,,,,,,,,
600,PT02M57.00S,2021-11-14T02:13:46.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.38042049934296,53.92156862745098,1610612755,107,102,2021-11-14T02:13:52Z,5980000,20.0,10.0,1,right,T. Maxey running finger roll Layup (19 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,,,,2.19,Made,19.0,,,,,,,,,,,,,,,
601,PT02M56.00S,2021-11-14T02:13:54.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,107,102,2021-11-14T02:13:54Z,5990000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M56.00S,2021-11-14T02:14:46.4Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,107,102,2021-11-14T02:15:20Z,6000000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M56.00S,2021-11-14T02:14:46.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,107,102,2021-11-14T02:15:20Z,6010000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M43.00S,2021-11-14T02:15:39.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612754,107,102,2021-11-14T02:15:45Z,6020000,,,0,,T. Maxey personal FOUL (5 PF) (Brogdon 2 FT),"[1630178, 1627763]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,1628951.0,,,5.0,0.0,Brogdon,1627763.0,
606,PT02M43.00S,2021-11-14T02:16:07.0Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,108,102,2021-11-14T02:16:27Z,6040000,,,0,,M. Brogdon Free Throw 1 of 2 (12 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
607,PT02M43.00S,2021-11-14T02:16:07.0Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,108,102,2021-11-14T02:16:27Z,6050000,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,Missed,,,,,,,,,,,,,,,,
608,PT02M42.00S,2021-11-14T02:16:08.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,108,102,2021-11-14T02:16:27Z,6060000,,,0,,A. Drummond REBOUND (Off:7 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,607.0,14.0,7.0,7.0,,,,,,,,
609,PT02M29.00S,2021-11-14T02:16:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.38042049934296,52.94117647058824,1610612755,108,102,2021-11-14T02:16:44Z,6070000,15.0,10.0,1,right,MISS A. Drummond reverse Layup - blocked,"[203083, 1626167]",1610612755.0,PHI,reverse,,,Drummond,A. Drummond,,,,,,,,1.76,Missed,,,,,,,,,,Turner,1626167.0,,,,,
610,PT02M29.00S,2021-11-14T02:16:39.0Z,4,REGULAR,block,,[],1626167,,,1610612755,108,102,2021-11-14T02:16:41Z,6080000,,,0,,M. Turner BLOCK (6 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M27.00S,2021-11-14T02:16:41.0Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,108,102,2021-11-14T02:16:44Z,6090000,,,0,,A. Drummond REBOUND (Off:8 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,609.0,15.0,7.0,8.0,,,,,,,,
612,PT02M27.00S,2021-11-14T02:16:45.5Z,4,REGULAR,foul,offensive,['inpenalty'],203083,,,1610612755,108,102,2021-11-14T02:16:50Z,6100000,,,0,,A. Drummond offensive FOUL (1 PF),"[203083, 1627734]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,1628951.0,,,1.0,0.0,Sabonis,1627734.0,
614,PT02M27.00S,2021-11-14T02:16:45.5Z,4,REGULAR,turnover,offensive foul,[],203083,,,1610612755,108,102,2021-11-14T02:16:45Z,6120000,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,1.0,,,,,,,,,,,,,1628951.0,,,,,,,
615,PT02M15.00S,2021-11-14T02:17:02.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,9.543363994743759,59.068627450980394,1610612754,110,102,2021-11-14T02:17:07Z,6130000,-45.0,37.0,1,left,T. McConnell pullup bank Jump Shot (4 PTS),[204456],1610612754.0,IND,pullup bank,,,McConnell,T. McConnell,,,,,,,,5.86,Made,4.0,,,,,,,,,,,,,,,
616,PT01M59.00S,2021-11-14T02:17:18.1Z,4,REGULAR,2pt,Jump Shot,[],202699,86.94152431011827,72.79411764705883,1610612755,110,104,2021-11-14T02:23:27Z,6140000,114.0,70.0,1,right,T. Harris 13' step back Jump Shot (32 PTS),[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,,,,13.39,Made,32.0,,,,,,,,,,,,,,,
617,PT01M49.00S,2021-11-14T02:17:32.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,9.329829172141919,63.748468137254896,1610612754,112,104,2021-11-14T02:17:50Z,6150000,-69.0,35.0,1,left,T. McConnell 7' fadeaway Jump Shot (6 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,,,,7.72,Made,6.0,,,,,,,,,,,,,,,
618,PT01M31.00S,2021-11-14T02:17:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.93495400788436,56.86274509803921,1610612755,112,104,2021-11-14T02:17:59Z,6160000,34.0,23.0,1,right,MISS T. Harris Layup,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,4.15,Missed,,,,,,,,,,,,,,,,
619,PT01M27.00S,2021-11-14T02:17:59.8Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,112,104,2021-11-14T02:17:59Z,6170000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,618.0,2.0,2.0,0.0,,,,,,,,
620,PT01M16.00S,2021-11-14T02:18:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.623521681997373,45.09803921568628,1610612754,114,104,2021-11-14T02:18:30Z,6180000,25.0,29.0,1,left,T. McConnell driving finger roll Layup (8 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,,,,3.77,Made,8.0,,,,,,,,,,,,,,,
621,PT01M16.00S,2021-11-14T02:18:15.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,114,104,2021-11-14T02:18:15Z,6190000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M16.00S,2021-11-14T02:20:00.0Z,4,REGULAR,foul,technical,"['team', 'inpenalty', '1freethrow']",0,,,1610612755,114,104,2021-11-14T02:20:11Z,6210000,,,0,,TEAM foul technical,[],1610612755.0,PHI,delay,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,
624,PT01M16.00S,2021-11-14T02:20:12.2Z,4,REGULAR,freethrow,1 of 1,[],1627763,,,1610612755,115,104,2021-11-14T02:20:12Z,6220000,,,0,,M. Brogdon technical Free Throw 1 of 1 (13 PTS),[1627763],1610612754.0,IND,technical,,,Brogdon,M. Brogdon,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
625,PT01M08.00S,2021-11-14T02:20:28.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612755,115,104,2021-11-14T02:20:43Z,6230000,,,0,,T. McConnell shooting personal FOUL (2 PF) (Curry 2 FT),"[204456, 203552]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,203591.0,,,2.0,0.0,Curry,203552.0,
627,PT01M08.00S,2021-11-14T02:20:53.2Z,4,REGULAR,freethrow,1 of 2,[],203552,,,1610612755,115,105,2021-11-14T02:20:53Z,6250000,,,0,,S. Curry Free Throw 1 of 2 (10 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
628,PT01M08.00S,2021-11-14T02:21:08.2Z,4,REGULAR,freethrow,2 of 2,[],203552,,,1610612755,115,106,2021-11-14T02:21:08Z,6260000,,,0,,S. Curry Free Throw 2 of 2 (11 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
629,PT00M54.40S,2021-11-14T02:21:30.0Z,4,REGULAR,turnover,bad pass,[],1627763,,,1610612754,115,106,2021-11-14T02:21:39Z,6270000,,,0,,M. Brogdon bad pass TURNOVER (3 TO),"[1627763, 203083]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,3.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,
630,PT00M54.40S,2021-11-14T02:21:30.0Z,4,REGULAR,steal,,[],203083,,,1610612755,115,106,2021-11-14T02:21:31Z,6280000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M49.60S,2021-11-14T02:21:40.9Z,4,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,115,106,2021-11-14T02:30:20Z,6290000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (3 TO),[203552],1610612755.0,PHI,lost ball,,,Curry,S. Curry,,,,,3.0,,,,,,,,,,,,,202041.0,,,,,,,
632,PT00M32.80S,2021-11-14T02:22:05.2Z,4,REGULAR,turnover,bad pass,[],204456,,,1610612754,115,106,2021-11-14T02:22:10Z,6300000,,,0,,T. McConnell bad pass TURNOVER (2 TO),"[204456, 1627777]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,2.0,Niang,1627777.0,,,,,,,,,,,,,,,,,,
