actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
442,PT05M21.00S,2021-12-17T01:42:30.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630180,,,1610612765,87,78,2021-12-17T01:42:30Z,4400000,,,0,,S. Bey Free Throw 1 of 2 (25 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
443,PT05M21.00S,2021-12-17T01:42:31.2Z,3,REGULAR,substitution,out,[],1626167,,,1610612765,87,78,2021-12-17T01:42:40Z,4410000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M21.00S,2021-12-17T01:42:31.2Z,3,REGULAR,substitution,out,[],1630165,,,1610612765,87,78,2021-12-17T01:42:40Z,4420000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M21.00S,2021-12-17T01:42:31.2Z,3,REGULAR,substitution,in,[],1629048,,,1610612765,87,78,2021-12-17T01:42:40Z,4430000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M21.00S,2021-12-17T01:42:31.2Z,3,REGULAR,substitution,in,[],1630240,,,1610612765,87,78,2021-12-17T01:42:40Z,4440000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M21.00S,2021-12-17T01:42:53.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630180,,,1610612765,87,79,2021-12-17T01:42:53Z,4450000,,,0,,S. Bey Free Throw 2 of 2 (26 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
451,PT05M06.00S,2021-12-17T01:43:11.6Z,3,REGULAR,foul,personal,[],1630595,,,1610612754,87,79,2021-12-17T01:43:18Z,4460000,,,0,,C. Cunningham personal FOUL (3 PF),"[1630595, 203087]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,1628480.0,3.0,0.0,Lamb,203087.0,,,,,,,,,,,,,,,,
453,PT05M06.00S,2021-12-17T01:43:24.2Z,3,REGULAR,substitution,out,[],1628977,,,1610612754,87,79,2021-12-17T01:43:30Z,4480000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M06.00S,2021-12-17T01:43:24.2Z,3,REGULAR,substitution,in,[],1628402,,,1610612754,87,79,2021-12-17T01:43:30Z,4490000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M00.00S,2021-12-17T01:43:45.4Z,3,REGULAR,3pt,Jump Shot,[],1630537,22.815374507227332,13.480392156862745,1610612754,87,79,2021-12-17T01:43:49Z,4500000,183.0,162.0,1,left,MISS C. Duarte 24' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Missed,,24.41,,,,,,,,,,,,,
456,PT04M56.00S,2021-12-17T01:43:49.4Z,3,REGULAR,rebound,defensive,[],1630240,,,1610612765,87,79,2021-12-17T01:43:49Z,4510000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,455.0,1.0,1.0,0.0,,,,,,,,,
457,PT04M48.00S,2021-12-17T01:43:57.3Z,3,REGULAR,turnover,bad pass,[],1630240,,,1610612765,87,79,2021-12-17T01:44:00Z,4520000,,,0,,S. Lee bad pass TURNOVER (1 TO),"[1630240, 1629048]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,1.0,Bitadze,1629048.0,,,
458,PT04M48.00S,2021-12-17T01:43:57.3Z,3,REGULAR,steal,,[],1629048,,,1610612754,87,79,2021-12-17T01:52:07Z,4530000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M41.00S,2021-12-17T01:44:04.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203087,4.155716162943495,4.166666666666666,1610612754,87,79,2021-12-17T01:44:08Z,4540000,229.0,-13.0,1,left,MISS J. Lamb 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Missed,,22.96,,,,,,,,,,,,,
460,PT04M38.00S,2021-12-17T01:44:07.3Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,87,79,2021-12-17T01:44:08Z,4550000,,,0,,S. Bey REBOUND (Off:2 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,459.0,8.0,6.0,2.0,,,,,,,,,
461,PT04M35.00S,2021-12-17T01:44:11.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630240,92.32917214191852,54.65686274509803,1610612765,87,81,2021-12-17T01:44:15Z,4560000,23.0,20.0,1,right,S. Lee running finger roll Layup (4 PTS) (S. Bey 2 AST),"[1630240, 1630180]",1610612765.0,DET,running finger roll,,,Lee,S. Lee,,,,,,,,,,Made,4.0,3.04,,,,,S. Bey,1630180.0,2.0,,,,,,
463,PT04M21.00S,2021-12-17T01:44:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,5.206964520367937,53.67647058823529,1610612754,89,81,2021-12-17T01:44:26Z,4580000,-18.0,-4.0,1,left,O. Brissett cutting Layup (7 PTS) (J. Lamb 3 AST),"[1629052, 203087]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,,,,,,Made,7.0,1.87,,,,,J. Lamb,203087.0,3.0,,,,,,
465,PT04M05.00S,2021-12-17T01:44:39.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628402,80.3712220762155,37.00980392156863,1610612765,89,83,2021-12-17T01:44:45Z,4600000,-65.0,132.0,1,right,F. Jackson 14' driving floating Jump Shot (9 PTS) (S. Bey 3 AST),"[1628402, 1630180]",1610612765.0,DET,driving floating,,,Jackson,F. Jackson,,,,,,,,,,Made,9.0,14.71,,,,,S. Bey,1630180.0,3.0,,,,,,
467,PT03M56.00S,2021-12-17T01:44:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.30946123521682,46.07843137254902,1610612754,91,83,2021-12-17T01:44:56Z,4620000,20.0,16.0,1,left,C. LeVert driving Layup (24 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,,Made,24.0,2.54,,,,,,,,,,,,,
468,PT03M56.00S,2021-12-17T01:44:55.0Z,3,REGULAR,foul,personal,['1freethrow'],1628402,,,1610612754,91,83,2021-12-17T01:45:01Z,4630000,,,0,,F. Jackson shooting personal FOUL (1 PF) (LeVert 1 FT),"[1628402, 1627747]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,204059.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,,
470,PT03M56.00S,2021-12-17T01:45:02.7Z,3,REGULAR,substitution,out,[],1630191,,,1610612754,91,83,2021-12-17T01:46:33Z,4650000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M56.00S,2021-12-17T01:45:02.7Z,3,REGULAR,substitution,in,[],1626168,,,1610612754,91,83,2021-12-17T01:46:33Z,4660000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M56.00S,2021-12-17T01:45:21.6Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612754,92,83,2021-12-17T01:45:21Z,4670000,,,0,,C. LeVert Free Throw 1 of 1 (25 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
473,PT03M42.00S,2021-12-17T01:45:38.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612765,92,83,2021-12-17T01:45:44Z,4680000,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Lyles 2 FT),"[1629048, 1626168]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,204059.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
475,PT03M42.00S,2021-12-17T01:46:10.6Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,92,84,2021-12-17T01:46:35Z,4700000,,,0,,T. Lyles Free Throw 1 of 2 (8 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
476,PT03M42.00S,2021-12-17T01:46:11.3Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,92,84,2021-12-17T01:46:14Z,4710000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M42.00S,2021-12-17T01:46:11.3Z,3,REGULAR,substitution,in,[],203585,,,1610612765,92,84,2021-12-17T01:46:14Z,4720000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M42.00S,2021-12-17T01:46:10.6Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,92,84,2021-12-17T01:46:35Z,4730000,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,,,,,,,,,,,,,,
479,PT03M41.00S,2021-12-17T01:46:11.6Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,92,84,2021-12-17T01:46:35Z,4740000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,478.0,1.0,1.0,0.0,,,,,,,,,
480,PT03M28.00S,2021-12-17T01:46:46.9Z,3,REGULAR,3pt,Jump Shot,[],1629052,9.017739816031538,2.2058823529411766,1610612754,92,84,2021-12-17T01:46:51Z,4750000,239.0,32.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,24.12,,,,,,,,,,,,,
481,PT03M25.00S,2021-12-17T01:46:49.9Z,3,REGULAR,rebound,defensive,[],1628402,,,1610612765,92,84,2021-12-17T01:46:51Z,4760000,,,0,,F. Jackson REBOUND (Off:0 Def:1),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,480.0,1.0,1.0,0.0,,,,,,,,,
482,PT03M20.00S,2021-12-17T01:46:54.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630240,93.11760840998686,54.166666666666664,1610612765,92,84,2021-12-17T01:46:59Z,4770000,21.0,12.0,1,right,MISS S. Lee running finger roll Layup,[1630240],1610612765.0,DET,running finger roll,,,Lee,S. Lee,,,,,,,,,,Missed,,2.41,,,,,,,,,,,,,
483,PT03M18.00S,2021-12-17T01:46:56.3Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,92,84,2021-12-17T01:46:59Z,4780000,,,0,,C. Duarte REBOUND (Off:2 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,482.0,5.0,3.0,2.0,,,,,,,,,
484,PT03M12.00S,2021-12-17T01:47:02.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629052,6.652431011826544,48.529411764705884,1610612754,94,84,2021-12-17T01:47:08Z,4790000,7.0,10.0,1,left,O. Brissett running DUNK (9 PTS) (C. Duarte 3 AST),"[1629052, 1630537]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,,,Made,9.0,1.24,,,,,C. Duarte,1630537.0,3.0,,,,,,
486,PT03M10.00S,2021-12-17T01:47:10.4Z,3,REGULAR,stoppage,other,[],0,,,1610612765,94,84,2021-12-17T01:47:20Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M53.00S,2021-12-17T01:47:26.1Z,3,REGULAR,3pt,Jump Shot,[],1626168,66.3107752956636,37.99019607843137,1610612765,94,84,2021-12-17T01:47:31Z,4820000,-60.0,264.0,1,right,MISS T. Lyles 27' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,27.09,,,,,,,,,,,,,
488,PT02M50.00S,2021-12-17T01:47:29.1Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,94,84,2021-12-17T01:47:31Z,4830000,,,0,,C. Duarte REBOUND (Off:2 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,487.0,6.0,4.0,2.0,,,,,,,,,
489,PT02M42.00S,2021-12-17T01:47:36.6Z,3,REGULAR,2pt,Jump Shot,[],1630537,7.835085413929041,31.61764705882353,1610612754,94,84,2021-12-17T01:47:43Z,4840000,92.0,21.0,1,left,MISS C. Duarte 9' driving bank Shot,[1630537],1610612754.0,IND,driving bank,,,Duarte,C. Duarte,,,,,,,,,,Missed,,9.43,,,,,,,,,,,,,
490,PT02M39.00S,2021-12-17T01:47:39.6Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,94,84,2021-12-17T01:47:43Z,4850000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,489.0,2.0,2.0,0.0,,,,,,,,,
491,PT02M31.00S,2021-12-17T01:47:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,92.72339027595268,46.81372549019608,1610612765,94,86,2021-12-17T01:47:54Z,4860000,-16.0,16.0,1,right,T. Lyles pullup bank Jump Shot (10 PTS) (S. Lee 4 AST),"[1626168, 1630240]",1610612765.0,DET,pullup bank,,,Lyles,T. Lyles,,,,,,,,,,Made,10.0,2.25,,,,,S. Lee,1630240.0,4.0,,,,,,
493,PT02M18.00S,2021-12-17T01:48:00.4Z,3,REGULAR,3pt,Jump Shot,[],1630537,7.046649145860711,96.07843137254902,1610612754,97,86,2021-12-17T01:48:04Z,4880000,-230.0,14.0,1,left,C. Duarte 3PT  (15 PTS) (J. Lamb 4 AST),"[1630537, 203087]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Made,15.0,23.08,,,,,J. Lamb,203087.0,4.0,,,,,,
495,PT02M14.00S,2021-12-17T01:48:11.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,97,86,2021-12-17T01:48:11Z,4900000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M00.00S,2021-12-17T01:49:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630240,66.04796320630749,49.50980392156863,1610612765,97,86,2021-12-17T01:50:04Z,4910000,-2.0,267.0,1,right,MISS S. Lee 26' pullup 3PT,[1630240],1610612765.0,DET,pullup,,,Lee,S. Lee,,,,,,,,,,Missed,,26.66,,,,,,,,,,,,,
497,PT01M55.00S,2021-12-17T01:50:04.4Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,97,86,2021-12-17T01:50:04Z,4920000,,,0,,O. Brissett REBOUND (Off:1 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,496.0,4.0,3.0,1.0,,,,,,,,,
498,PT01M49.00S,2021-12-17T01:50:09.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629048,30.56833114323259,32.1078431372549,1610612754,97,86,2021-12-17T01:50:16Z,4930000,89.0,235.0,1,left,MISS G. Bitadze 25' running 3PT,[1629048],1610612754.0,IND,running,,,Bitadze,G. Bitadze,,,,,,,,,,Missed,,25.13,,,,,,,,,,,,,
499,PT01M46.00S,2021-12-17T01:50:13.3Z,3,REGULAR,rebound,offensive,[],1630537,,,1610612754,97,86,2021-12-17T01:50:13Z,4940000,,,0,,C. Duarte REBOUND (Off:3 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,498.0,7.0,4.0,3.0,,,,,,,,,
500,PT01M36.00S,2021-12-17T01:50:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,7.178055190538765,46.07843137254902,1610612754,99,86,2021-12-17T01:50:28Z,4950000,20.0,15.0,1,left,C. LeVert driving Layup (27 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,,Made,27.0,2.47,,,,,,,,,,,,,
501,PT01M21.00S,2021-12-17T01:50:37.4Z,3,REGULAR,3pt,Jump Shot,[],1628402,68.54467805519053,32.84313725490196,1610612765,99,89,2021-12-17T01:51:42Z,4960000,-86.0,243.0,1,right,F. Jackson 25' 3PT  (12 PTS) (T. Lyles 2 AST),"[1628402, 1626168]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Made,12.0,25.79,,,,,T. Lyles,1626168.0,2.0,,,,,,
503,PT01M21.00S,2021-12-17T01:50:45.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627747,,,1610612765,99,89,2021-12-17T01:50:54Z,4980000,,,0,,C. LeVert shooting personal FOUL (2 PF) (Jackson 1 FT),"[1627747, 1628402]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,202041.0,2.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
505,PT01M21.00S,2021-12-17T01:51:03.4Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,99,89,2021-12-17T01:51:42Z,5000000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M21.00S,2021-12-17T01:51:03.4Z,3,REGULAR,substitution,in,[],1630595,,,1610612765,99,89,2021-12-17T01:51:42Z,5010000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M21.00S,2021-12-17T01:51:11.5Z,3,REGULAR,freethrow,1 of 1,[],1628402,,,1610612765,99,90,2021-12-17T01:51:11Z,5020000,,,0,,F. Jackson Free Throw 1 of 1 (13 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
508,PT01M13.00S,2021-12-17T01:51:24.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612754,99,90,2021-12-17T01:51:31Z,5030000,,,0,,C. Cunningham personal FOUL (4 PF) (Lamb 2 FT),"[1630595, 203087]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,204059.0,4.0,0.0,Lamb,203087.0,,,,,,,,,,,,,,,,
510,PT01M13.00S,2021-12-17T01:51:49.2Z,3,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,100,90,2021-12-17T01:51:49Z,5050000,,,0,,J. Lamb Free Throw 1 of 2 (10 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
511,PT01M13.00S,2021-12-17T01:51:49.9Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,100,90,2021-12-17T01:52:06Z,5060000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M13.00S,2021-12-17T01:51:49.9Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,100,90,2021-12-17T01:52:06Z,5070000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M13.00S,2021-12-17T01:51:49.9Z,3,REGULAR,substitution,in,[],202954,,,1610612754,100,90,2021-12-17T01:52:06Z,5080000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M13.00S,2021-12-17T01:51:49.9Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,100,90,2021-12-17T01:52:06Z,5090000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M13.00S,2021-12-17T01:52:17.7Z,3,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,101,90,2021-12-17T01:52:17Z,5100000,,,0,,J. Lamb Free Throw 2 of 2 (11 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
516,PT00M57.50S,2021-12-17T01:52:35.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,68.41327201051249,28.921568627450984,1610612765,101,90,2021-12-17T01:52:49Z,5110000,-105.0,244.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,26.62,,,,,,,,,,,,,
517,PT00M52.70S,2021-12-17T01:52:40.2Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,101,90,2021-12-17T01:52:49Z,5120000,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,516.0,2.0,2.0,0.0,,,,,,,,,
519,PT00M33.20S,2021-12-17T01:52:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,10.726018396846255,45.09803921568628,1610612754,103,90,2021-12-17T01:53:04Z,5140000,25.0,48.0,1,left,T. Craig cutting finger roll Layup (2 PTS) (J. Lamb 5 AST),"[1628470, 203087]",1610612754.0,IND,cutting finger roll,,,Craig,T. Craig,,,,,,,,,,Made,2.0,5.42,,,,,J. Lamb,203087.0,5.0,,,,,,
521,PT00M21.70S,2021-12-17T01:53:16.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612765,103,90,2021-12-17T01:53:21Z,5160000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Lee 2 FT),"[1629048, 1630240]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,204059.0,2.0,0.0,Lee,1630240.0,,,,,,,,,,,,,,,,
523,PT00M21.70S,2021-12-17T01:53:45.2Z,3,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,103,90,2021-12-17T01:53:45Z,5180000,,,0,,MISS S. Lee Free Throw 1 of 2,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,Missed,,,,,,,,,,,,,,,
524,PT00M21.70S,2021-12-17T01:53:45.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,103,90,2021-12-17T01:53:45Z,5190000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,
525,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,out,[],202954,,,1610612765,103,90,2021-12-17T01:53:57Z,5200000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,out,[],1628470,,,1610612765,103,90,2021-12-17T01:53:57Z,5210000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,103,90,2021-12-17T01:53:57Z,5220000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,out,[],1626168,,,1610612765,103,90,2021-12-17T01:53:57Z,5230000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,in,[],1630537,,,1610612765,103,90,2021-12-17T01:53:57Z,5240000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,in,[],1627747,,,1610612765,103,90,2021-12-17T01:53:57Z,5250000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,in,[],1630165,,,1610612765,103,90,2021-12-17T01:53:57Z,5260000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT00M21.70S,2021-12-17T01:53:46.1Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,103,90,2021-12-17T01:53:57Z,5270000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT00M21.70S,2021-12-17T01:54:09.7Z,3,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,103,91,2021-12-17T01:54:09Z,5280000,,,0,,S. Lee Free Throw 2 of 2 (5 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
534,PT00M00.70S,2021-12-17T01:54:34.0Z,3,REGULAR,turnover,traveling,[],1627747,,,1610612754,103,91,2021-12-17T01:54:38Z,5290000,,,0,,C. LeVert traveling TURNOVER (2 TO),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,1628480.0,,,,,,,,,,,,,,,2.0,,,,,
535,PT00M00.70S,2021-12-17T01:54:59.8Z,3,REGULAR,turnover,inbound,[],1630165,,,1610612765,103,91,2021-12-17T01:55:07Z,5300000,,,0,,K. Hayes inbound TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,204059.0,,,,,,,,,,,,,,,1.0,,,,,
536,PT00M00.70S,2021-12-17T01:55:17.0Z,3,REGULAR,substitution,out,[],1630165,,,1610612754,103,91,2021-12-17T01:55:28Z,5310000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
