actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
453,PT05M37.00S,2022-02-13T21:41:23.8Z,3,REGULAR,substitution,out,[],201976,,,1610612750,78,90,2022-02-13T21:42:07Z,4500000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M37.00S,2022-02-13T21:41:23.8Z,3,REGULAR,substitution,in,[],202362,,,1610612750,78,90,2022-02-13T21:42:07Z,4510000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M37.00S,2022-02-13T21:41:23.8Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,78,90,2022-02-13T21:42:07Z,4520000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M37.00S,2022-02-13T21:41:23.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,78,90,2022-02-13T21:42:07Z,4530000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M21.00S,2022-02-13T21:42:54.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,66.5735873850197,45.83333333333333,1610612750,78,93,2022-02-13T21:43:01Z,4540000,-21.0,262.0,1,right,A. Edwards 26' 3PT step back (28 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,,,Made,,28.0,,26.25,,,,,,,,,,,
458,PT05M06.00S,2022-02-13T21:43:09.4Z,3,REGULAR,2pt,Jump Shot,[],202362,6.438896189224705,89.48376225490196,1610612754,80,93,2022-02-13T21:43:16Z,4550000,-197.0,8.0,1,left,L. Stephenson 19' Jump Shot (13 PTS) (T. Haliburton 13 AST),"[202362, 1630169]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,13.0,,19.76,T. Haliburton,1630169.0,13.0,,,,,,,,
460,PT04M52.00S,2022-02-13T21:43:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,52.69607843137255,1610612750,80,93,2022-02-13T21:43:27Z,4570000,13.0,15.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,2.0,,,,,,,,,,,
461,PT04M51.00S,2022-02-13T21:43:23.9Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,80,93,2022-02-13T21:43:27Z,4580000,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,460.0,,,,,,,6.0,5.0,1.0,,,,,
462,PT04M47.00S,2022-02-13T21:43:29.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629052,6.258212877792378,49.50980392156863,1610612754,82,93,2022-02-13T21:43:34Z,4590000,2.0,6.0,1,left,O. Brissett running DUNK (20 PTS) (L. Stephenson 3 AST),"[1629052, 202362]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,,,Made,,20.0,,0.68,L. Stephenson,202362.0,3.0,,,,,,,,
465,PT04M46.00S,2022-02-13T21:43:45.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,82,93,2022-02-13T21:43:55Z,4620000,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,1201.0,,,,,,,,,,,,,,,,,,,,
466,PT04M34.00S,2022-02-13T21:44:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,90.75229960578186,46.81372549019608,1610612750,82,93,2022-02-13T21:44:08Z,4630000,-16.0,34.0,1,right,MISS N. Reid Jump Shot,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Missed,,,,3.79,,,,,,,,,,,
467,PT04M33.00S,2022-02-13T21:44:05.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,82,93,2022-02-13T21:44:08Z,4640000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,
468,PT04M33.00S,2022-02-13T21:44:08.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,82,93,2022-02-13T21:44:08Z,4650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M11.00S,2022-02-13T21:44:32.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,35.56176084099869,38.23529411764706,1610612754,85,93,2022-02-13T21:44:38Z,4660000,59.0,282.0,1,left,T. Haliburton 28' 3PT pullup (14 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,14.0,,28.79,,,,,,,,,,,
471,PT03M48.00S,2022-02-13T21:45:00.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,85,93,2022-02-13T21:45:00Z,4680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M48.00S,2022-02-13T21:45:00.8Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,85,93,2022-02-13T21:45:05Z,4690000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M48.00S,2022-02-13T21:45:00.8Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,85,93,2022-02-13T21:45:05Z,4700000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M45.00S,2022-02-13T21:45:21.6Z,3,REGULAR,2pt,Jump Shot,[],1629675,92.85479632063075,22.30392156862745,1610612750,85,93,2022-02-13T21:45:27Z,4710000,-138.0,15.0,1,right,MISS N. Reid 13' Jump Shot,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Missed,,,,13.93,,,,,,,,,,,
475,PT03M41.00S,2022-02-13T21:45:25.6Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,85,93,2022-02-13T21:45:27Z,4720000,,,0,,T. Haliburton REBOUND (Off:0 Def:5),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,474.0,,,,,,,5.0,5.0,0.0,,,,,
476,PT03M26.00S,2022-02-13T21:45:42.6Z,3,REGULAR,foul,personal,[],1630162,,,1610612754,85,93,2022-02-13T21:45:50Z,4730000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 202362]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,1204.0,1.0,0.0,Stephenson,202362.0,,,,,,,,,,,,,,,,
478,PT03M21.00S,2022-02-13T21:46:06.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,10.5946123521682,94.85294117647058,1610612754,85,93,2022-02-13T21:46:12Z,4750000,-224.0,47.0,1,left,MISS T. Haliburton 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,22.92,,,,,,,,,,,
479,PT03M19.00S,2022-02-13T21:46:08.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,85,93,2022-02-13T21:46:12Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,
480,PT03M19.00S,2022-02-13T21:46:11.8Z,3,REGULAR,foul,personal,[],1627736,,,1610612754,85,93,2022-02-13T21:46:22Z,4770000,,,0,,M. Beasley loose ball personal FOUL (1 PF),"[1627736, 1630188]",1610612750.0,MIN,loose ball,,,Beasley,M. Beasley,,,,,1830.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,,
482,PT03M06.00S,2022-02-13T21:46:42.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629052,9.937582128777924,33.33333333333333,1610612754,85,93,2022-02-13T21:46:46Z,4790000,83.0,41.0,1,left,MISS O. Brissett 9' Jump Shot,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,9.28,,,,,,,,,,,
483,PT03M03.00S,2022-02-13T21:46:45.2Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612754,85,93,2022-02-13T21:46:46Z,4800000,,,0,,B. Hield REBOUND (Off:2 Def:5),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,482.0,,,,,,,7.0,5.0,2.0,,,,,
484,PT02M57.00S,2022-02-13T21:46:51.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627741,8.623521681997373,80.3921568627451,1610612754,87,93,2022-02-13T21:46:56Z,4810000,-152.0,29.0,1,left,B. Hield 15' step back Jump Shot (9 PTS),[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,,,,,,Made,,9.0,,15.47,,,,,,,,,,,
485,PT02M40.00S,2022-02-13T21:47:08.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,82.47371879106439,5.88235294117647,1610612750,87,93,2022-02-13T21:47:12Z,4820000,-221.0,112.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Missed,,,,24.75,,,,,,,,,,,
486,PT02M36.00S,2022-02-13T21:47:12.4Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,87,93,2022-02-13T21:47:12Z,4830000,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,485.0,,,,,,,4.0,2.0,2.0,,,,,
487,PT02M22.00S,2022-02-13T21:47:30.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627736,,,1610612754,87,93,2022-02-13T21:47:37Z,4840000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Smith 3 FT),"[1627736, 1630188]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,1204.0,2.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,,
489,PT02M22.00S,2022-02-13T21:47:56.3Z,3,REGULAR,freethrow,1 of 3,[],1630188,,,1610612754,88,93,2022-02-13T21:47:56Z,4860000,,,0,,J. Smith Free Throw 1 of 3 (15 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
490,PT02M22.00S,2022-02-13T21:48:09.2Z,3,REGULAR,freethrow,2 of 3,[],1630188,,,1610612754,89,93,2022-02-13T21:48:09Z,4870000,,,0,,J. Smith Free Throw 2 of 3 (16 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
491,PT02M22.00S,2022-02-13T21:48:10.2Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,89,93,2022-02-13T21:48:14Z,4880000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M22.00S,2022-02-13T21:48:10.2Z,3,REGULAR,substitution,in,[],1630613,,,1610612754,89,93,2022-02-13T21:48:14Z,4890000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M22.00S,2022-02-13T21:48:26.4Z,3,REGULAR,freethrow,3 of 3,[],1630188,,,1610612754,90,93,2022-02-13T21:48:26Z,4900000,,,0,,J. Smith Free Throw 3 of 3 (17 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
494,PT02M08.00S,2022-02-13T21:48:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,91.80354796320631,54.90196078431373,1610612750,90,95,2022-02-13T21:48:50Z,4910000,25.0,25.0,1,right,N. Reid driving Layup (12 PTS) (J. McLaughlin 2 AST),"[1629675, 1629162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,,,,,Made,,12.0,,3.46,J. McLaughlin,1629162.0,2.0,,,,,,,,
496,PT02M08.00S,2022-02-13T21:48:47.2Z,3,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612750,90,95,2022-02-13T21:48:52Z,4930000,,,0,,J. Smith shooting personal FOUL (3 PF) (Reid 1 FT),"[1630188, 1629675]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,1204.0,3.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,,
498,PT02M08.00S,2022-02-13T21:49:08.0Z,3,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,90,96,2022-02-13T21:49:08Z,4950000,,,0,,N. Reid Free Throw 1 of 1 (13 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
499,PT01M51.00S,2022-02-13T21:49:25.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,6.652431011826544,52.450980392156865,1610612754,92,96,2022-02-13T21:49:31Z,4960000,-12.0,10.0,1,left,O. Brissett driving floating bank Jump Shot (22 PTS),[1629052],1610612754.0,IND,driving floating bank,,,Brissett,O. Brissett,,,,,,,,,,Made,,22.0,,1.59,,,,,,,,,,,
500,PT01M40.00S,2022-02-13T21:49:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630183,67.62483574244416,31.372549019607842,1610612750,92,96,2022-02-13T21:49:42Z,4970000,-93.0,252.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,Missed,,,,26.85,,,,,,,,,,,
501,PT01M37.00S,2022-02-13T21:49:40.6Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,92,96,2022-02-13T21:49:42Z,4980000,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,500.0,,,,,,,5.0,3.0,2.0,,,,,
502,PT01M33.00S,2022-02-13T21:49:46.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202362,8.229303547963205,53.67647058823529,1610612754,92,96,2022-02-13T21:50:06Z,4990000,-18.0,25.0,1,left,MISS L. Stephenson running Layup - blocked,"[202362, 1629675]",1610612754.0,IND,running,,,Stephenson,L. Stephenson,,,,,,,,,,Missed,,,,3.1,,,,,,,,,Reid,1629675.0,
503,PT01M33.00S,2022-02-13T21:49:46.3Z,3,REGULAR,block,,[],1629675,,,1610612754,92,96,2022-02-13T21:49:49Z,5000000,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M31.00S,2022-02-13T21:49:48.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,92,96,2022-02-13T21:50:06Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,,
505,PT01M31.00S,2022-02-13T21:49:51.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,92,96,2022-02-13T21:49:51Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M31.00S,2022-02-13T21:50:07.3Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,92,96,2022-02-13T21:50:10Z,5030000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M31.00S,2022-02-13T21:50:07.3Z,3,REGULAR,substitution,in,[],1630678,,,1610612754,92,96,2022-02-13T21:50:10Z,5040000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M25.00S,2022-02-13T21:50:26.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,5.995400788436268,53.67647058823529,1610612754,94,96,2022-02-13T21:50:32Z,5050000,-18.0,4.0,1,left,T. Taylor cutting finger roll Layup (4 PTS) (L. Stephenson 4 AST),"[1630678, 202362]",1610612754.0,IND,cutting finger roll,,,Taylor,T. Taylor,,,,,,,,,,Made,,4.0,,1.88,L. Stephenson,202362.0,4.0,,,,,,,,
510,PT01M01.00S,2022-02-13T21:50:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.36202365308804,61.029411764705884,1610612750,94,99,2022-02-13T21:50:55Z,5070000,55.0,254.0,1,right,A. Edwards 26' 3PT pullup (31 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,Made,,31.0,,26.02,,,,,,,,,,,
511,PT00M55.40S,2022-02-13T21:51:01.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612754,94,99,2022-02-13T21:51:10Z,5080000,,,0,,J. McDaniels personal FOUL (3 PF) (Stephenson 2 FT),"[1630183, 202362]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1201.0,3.0,0.0,Stephenson,202362.0,,,,,,,,,,,,,,,,
513,PT00M55.40S,2022-02-13T21:51:23.8Z,3,REGULAR,freethrow,1 of 2,[],202362,,,1610612754,95,99,2022-02-13T21:51:23Z,5100000,,,0,,L. Stephenson Free Throw 1 of 2 (14 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
514,PT00M55.40S,2022-02-13T21:51:30.1Z,3,REGULAR,substitution,out,[],1630613,,,1610612754,95,99,2022-02-13T21:51:36Z,5110000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M55.40S,2022-02-13T21:51:30.1Z,3,REGULAR,substitution,in,[],202684,,,1610612754,95,99,2022-02-13T21:51:36Z,5120000,,,0,,SUB in: T. Thompson,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M55.40S,2022-02-13T21:51:54.6Z,3,REGULAR,freethrow,2 of 2,[],202362,,,1610612754,96,99,2022-02-13T21:51:54Z,5130000,,,0,,L. Stephenson Free Throw 2 of 2 (15 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
517,PT00M43.30S,2022-02-13T21:52:08.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,81.94809461235218,4.901960784313726,1610612750,96,102,2022-02-13T21:52:13Z,5140000,-225.0,117.0,1,right,M. Beasley 25' 3PT  (9 PTS) (J. McLaughlin 3 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,Made,,9.0,,25.41,J. McLaughlin,1629162.0,3.0,,,,,,,,
520,PT00M36.00S,2022-02-13T21:52:40.1Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,96,102,2022-02-13T21:52:46Z,5170000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (2 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,1204.0,,,,,,,,2.0,,,,,,,,,,,,
521,PT00M26.40S,2022-02-13T21:52:58.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629162,67.88764783180025,36.51960784313725,1610612750,96,102,2022-02-13T21:53:03Z,5180000,-67.0,249.0,1,right,MISS J. McLaughlin 25' pullup 3PT,[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,,,,,,Missed,,,,25.83,,,,,,,,,,,
522,PT00M22.00S,2022-02-13T21:53:02.8Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,96,102,2022-02-13T21:53:03Z,5190000,,,0,,O. Brissett REBOUND (Off:5 Def:5),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,521.0,,,,,,,10.0,5.0,5.0,,,,,
523,PT00M04.00S,2022-02-13T21:53:20.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,10.5946123521682,35.294117647058826,1610612754,98,102,2022-02-13T21:53:25Z,5200000,74.0,47.0,1,left,T. Haliburton 8' driving Layup (16 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,16.0,,8.73,,,,,,,,,,,
524,PT00M00.00S,2022-02-13T21:53:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,80.1084099868594,42.40196078431372,1610612750,98,102,2022-02-13T21:53:34Z,5210000,-38.0,134.0,1,right,MISS M. Beasley 13' driving floating Shot,[1627736],1610612750.0,MIN,driving floating,,,Beasley,M. Beasley,,,,,,,,,,Missed,,,,13.98,,,,,,,,,,,
525,PT00M00.00S,2022-02-13T21:53:28.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,98,102,2022-02-13T21:53:35Z,5220000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,524.0,,,,,,,,,,,,,,
526,PT00M00.00S,2022-02-13T21:53:36.8Z,3,REGULAR,period,end,[],0,,,1610612750,98,102,2022-02-13T21:53:36Z,5230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612750,98,102,2022-02-13T21:56:12Z,5240000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,out,['startperiod'],1629052,,,1610612750,98,102,2022-02-13T21:56:12Z,5250000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,98,102,2022-02-13T21:56:12Z,5260000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,98,102,2022-02-13T21:56:12Z,5270000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,in,['startperiod'],1630613,,,1610612750,98,102,2022-02-13T21:56:12Z,5280000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,in,['startperiod'],1627741,,,1610612750,98,102,2022-02-13T21:56:12Z,5290000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,98,102,2022-02-13T21:56:12Z,5300000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-02-13T21:55:42.7Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,98,102,2022-02-13T21:56:12Z,5310000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-02-13T21:56:27.9Z,4,REGULAR,period,start,[],0,,,1610612754,98,102,2022-02-13T21:56:27Z,5320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M47.00S,2022-02-13T21:56:40.2Z,4,REGULAR,3pt,Jump Shot,[],1630613,7.30946123521682,96.56862745098039,1610612754,98,102,2022-02-13T21:56:44Z,5330000,-233.0,16.0,1,left,MISS D. Washington Jr. step back 3PT,[1630613],1610612754.0,IND,step back,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,Missed,,,,23.34,,,,,,,,,,,
537,PT11M45.00S,2022-02-13T21:56:42.2Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612754,98,102,2022-02-13T21:56:44Z,5340000,,,0,,T. Taylor REBOUND (Off:2 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,536.0,,,,,,,3.0,1.0,2.0,,,,,
538,PT11M45.00S,2022-02-13T21:56:45.5Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612754,98,102,2022-02-13T21:56:50Z,5350000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Taylor 2 FT),"[1630183, 1630678]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,1830.0,4.0,0.0,Taylor,1630678.0,,,,,,,,,,,,,,,,
540,PT11M45.00S,2022-02-13T21:57:08.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630678,,,1610612754,99,102,2022-02-13T21:57:08Z,5370000,,,0,,T. Taylor Free Throw 1 of 2 (5 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
541,PT11M45.00S,2022-02-13T21:57:22.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630678,,,1610612754,100,102,2022-02-13T21:57:22Z,5380000,,,0,,T. Taylor Free Throw 2 of 2 (6 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
542,PT11M27.00S,2022-02-13T21:57:42.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,76.16622864651774,9.068627450980392,1610612750,100,105,2022-02-13T21:57:46Z,5390000,-205.0,172.0,1,right,D. Russell 26' 3PT  (15 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,Made,,15.0,,26.7,K. Towns,1626157.0,2.0,,,,,,,,
544,PT11M11.00S,2022-02-13T21:57:56.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202362,6.1268068331143235,46.568627450980394,1610612754,102,105,2022-02-13T21:58:03Z,5410000,17.0,5.0,1,left,L. Stephenson Layup (17 PTS) (D. Washington Jr. 1 AST),"[202362, 1630613]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,Made,,17.0,,1.79,D. Washington Jr.,1630613.0,1.0,,,,,,,,
