actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
624,PT05M33.00S,2021-12-30T02:15:26.7Z,4,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612754,95,101,2021-12-30T02:15:46Z,6200000,,,0,,C. Martin shooting personal FOUL (4 PF) (Craig 2 FT),"[1628998, 1628470]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,200834.0,4.0,0.0,Craig,1628470.0,,,,,,,
626,PT05M33.00S,2021-12-30T02:16:01.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628470,,,1610612754,96,101,2021-12-30T02:16:01Z,6220000,,,0,,T. Craig Free Throw 1 of 2 (3 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
627,PT05M33.00S,2021-12-30T02:16:21.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628470,,,1610612754,97,101,2021-12-30T02:16:21Z,6230000,,,0,,T. Craig Free Throw 2 of 2 (4 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
628,PT05M18.00S,2021-12-30T02:16:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,91.40932982917214,55.88235294117647,1610612766,97,101,2021-12-30T02:16:42Z,6240000,29.0,28.0,1,right,MISS T. Rozier pullup Shot - blocked,"[1626179, 1629103]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,4.08,Missed,,,,,Martin,1629103.0,,,,,,,,,,,,
629,PT05M18.00S,2021-12-30T02:16:38.6Z,4,REGULAR,block,,[],1629103,,,1610612766,97,101,2021-12-30T02:16:40Z,6250000,,,0,,K. Martin BLOCK (1 BLK),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M18.00S,2021-12-30T02:16:38.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,97,101,2021-12-30T02:16:42Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,,
631,PT05M18.00S,2021-12-30T02:16:42.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,97,101,2021-12-30T02:16:42Z,6270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M15.00S,2021-12-30T02:16:56.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626179,81.02825229960578,81.61764705882352,1610612766,97,103,2021-12-30T02:17:02Z,6280000,158.0,126.0,1,right,T. Rozier 20' pullup Jump Shot (26 PTS) (L. Ball 8 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,20.2,Made,,,,,,,,,,,,26.0,,,,L. Ball,1630163.0,8.0
634,PT04M58.00S,2021-12-30T02:17:13.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,12.040078843626807,56.372549019607845,1610612754,97,103,2021-12-30T02:17:18Z,6300000,-32.0,61.0,1,left,MISS C. LeVert 6' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,
635,PT04M55.00S,2021-12-30T02:17:16.6Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,97,103,2021-12-30T02:17:18Z,6310000,,,0,,M. Plumlee REBOUND (Off:1 Def:9),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,634.0,10.0,9.0,1.0,,,,,,,,,,,,,,
636,PT04M54.00S,2021-12-30T02:17:20.1Z,4,REGULAR,foul,personal,[],1629103,,,1610612766,97,103,2021-12-30T02:17:30Z,6320000,,,0,,K. Martin personal FOUL (1 PF),"[1629103, 1626179]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,200834.0,1.0,0.0,Rozier,1626179.0,,,,,,,
638,PT04M44.00S,2021-12-30T02:17:49.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,92.9862023653088,45.34313725490196,1610612766,97,103,2021-12-30T02:17:57Z,6340000,-23.0,13.0,1,right,MISS M. Plumlee cutting DUNK - blocked,"[203486, 1626167]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,2.69,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,
639,PT04M44.00S,2021-12-30T02:17:49.4Z,4,REGULAR,block,,[],1626167,,,1610612766,97,103,2021-12-30T02:17:51Z,6350000,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M41.00S,2021-12-30T02:17:52.4Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,97,103,2021-12-30T02:20:20Z,6360000,,,0,,L. Ball REBOUND (Off:5 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,638.0,12.0,7.0,5.0,,,,,,,,,,,,,,
641,PT04M31.00S,2021-12-30T02:18:02.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629667,86.02168199737189,48.28431372549019,1610612766,97,105,2021-12-30T02:18:09Z,6370000,-9.0,79.0,1,right,J. McDaniels 7' driving floating Jump Shot (12 PTS) (T. Rozier 3 AST),"[1629667, 1626179]",1610612766.0,CHA,driving floating,,,McDaniels,J. McDaniels,,,,,7.94,Made,,,,,,,,,,,,12.0,,,,T. Rozier,1626179.0,3.0
643,PT04M21.00S,2021-12-30T02:18:12.2Z,4,REGULAR,3pt,Jump Shot,[],1629103,8.09789750328515,3.6764705882352944,1610612754,100,105,2021-12-30T02:18:17Z,6390000,232.0,24.0,1,left,K. Martin 3PT  (9 PTS) (C. LeVert 5 AST),"[1629103, 1627747]",1610612754.0,IND,,,,Martin,K. Martin,,,,,23.28,Made,,,,,,,,,,,,9.0,,,,C. LeVert,1627747.0,5.0
645,PT03M54.00S,2021-12-30T02:18:38.9Z,4,REGULAR,turnover,lost ball,[],1629667,,,1610612766,100,105,2021-12-30T02:18:42Z,6410000,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1629667, 203200]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,2.0,Holiday,203200.0,,,
646,PT03M54.00S,2021-12-30T02:18:38.9Z,4,REGULAR,steal,,[],203200,,,1610612754,100,105,2021-12-30T02:18:40Z,6420000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M36.00S,2021-12-30T02:18:57.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629103,7.966491458607096,4.6568627450980395,1610612754,100,105,2021-12-30T02:19:03Z,6430000,227.0,22.0,1,left,MISS K. Martin 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,22.78,Missed,,,,,,,,,,,,,,,,,,
648,PT03M31.00S,2021-12-30T02:19:02.6Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,100,105,2021-12-30T02:19:03Z,6440000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,647.0,3.0,3.0,0.0,,,,,,,,,,,,,,
649,PT03M31.00S,2021-12-30T02:19:10.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,100,105,2021-12-30T02:19:10Z,6450000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M31.00S,2021-12-30T02:20:16.0Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,100,105,2021-12-30T02:20:43Z,6460000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M31.00S,2021-12-30T02:20:16.0Z,4,REGULAR,substitution,in,[],202330,,,1610612766,100,105,2021-12-30T02:20:43Z,6470000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M12.00S,2021-12-30T02:22:02.2Z,4,REGULAR,jumpball,recovered,[],1628998,,,1610612766,100,105,2021-12-30T02:22:02Z,6480000,,,0,,Jump Ball L. Ball vs. M. Turner: Tip to C. Martin,"[1628998, 1630163, 1626167]",1610612766.0,CHA,heldball,C. Martin,1628998.0,Martin,C. Martin,Ball,1630163.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,
655,PT03M11.00S,2021-12-30T02:22:03.7Z,4,REGULAR,3pt,Jump Shot,[],1626179,70.12155059132719,23.52941176470588,1610612766,100,108,2021-12-30T02:22:08Z,6510000,-132.0,228.0,1,right,T. Rozier 26' 3PT  (29 PTS) (C. Martin 4 AST),"[1626179, 1628998]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.4,Made,,,,,,,,,,,,29.0,,,,C. Martin,1628998.0,4.0
657,PT03M09.00S,2021-12-30T02:22:10.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,100,108,2021-12-30T02:22:10Z,6530000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M09.00S,2021-12-30T02:23:20.2Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,100,108,2021-12-30T02:23:36Z,6540000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M09.00S,2021-12-30T02:23:20.2Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,100,108,2021-12-30T02:23:36Z,6550000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M59.00S,2021-12-30T02:24:06.1Z,4,REGULAR,3pt,Jump Shot,[],1627747,27.677398160315374,19.607843137254903,1610612754,103,108,2021-12-30T02:25:11Z,6560000,152.0,208.0,1,left,C. LeVert 25' 3PT pullup (27 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.74,Made,,,,,,,,,,,,27.0,,,,,,
661,PT02M33.00S,2021-12-30T02:24:31.5Z,4,REGULAR,3pt,Jump Shot,[],1626179,88.78120893561103,2.696078431372549,1610612766,103,111,2021-12-30T02:24:35Z,6570000,-237.0,53.0,1,right,T. Rozier 24' 3PT pullup (32 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,24.24,Made,,,,,,,,,,,,32.0,,,,,,
662,PT02M22.00S,2021-12-30T02:24:42.4Z,4,REGULAR,3pt,Jump Shot,[],1627747,31.35676741130092,60.29411764705882,1610612754,103,111,2021-12-30T02:25:09Z,6580000,-51.0,242.0,1,left,MISS C. LeVert 24' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,
663,PT02M19.00S,2021-12-30T02:24:45.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,103,111,2021-12-30T02:24:47Z,6590000,,,0,,M. Plumlee REBOUND (Off:1 Def:10),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,662.0,11.0,10.0,1.0,,,,,,,,,,,,,,
664,PT01M56.00S,2021-12-30T02:25:12.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,103,111,2021-12-30T02:25:21Z,6600000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,
665,PT01M44.00S,2021-12-30T02:25:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,8.360709592641262,47.05882352941176,1610612754,103,111,2021-12-30T02:25:43Z,6610000,15.0,26.0,1,left,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,3.0,Missed,,,,,,,,,,,,,,,,,,
666,PT01M43.00S,2021-12-30T02:25:39.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,103,111,2021-12-30T02:25:43Z,6620000,,,0,,M. Plumlee REBOUND (Off:1 Def:11),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,665.0,12.0,11.0,1.0,,,,,,,,,,,,,,
667,PT01M43.00S,2021-12-30T02:25:43.0Z,4,REGULAR,foul,personal,[],1627734,,,1610612766,103,111,2021-12-30T02:25:53Z,6630000,,,0,,D. Sabonis personal FOUL (4 PF),"[1627734, 203486]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,200834.0,4.0,0.0,Plumlee,203486.0,,,,,,,
669,PT01M43.00S,2021-12-30T02:25:59.4Z,4,REGULAR,substitution,out,[],1627734,,,1610612766,103,111,2021-12-30T02:26:05Z,6650000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M43.00S,2021-12-30T02:25:59.4Z,4,REGULAR,substitution,in,[],1628470,,,1610612766,103,111,2021-12-30T02:26:05Z,6660000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M25.00S,2021-12-30T02:26:30.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,84.83902759526939,53.431372549019606,1610612766,103,111,2021-12-30T02:26:35Z,6670000,17.0,90.0,1,right,MISS G. Hayward 9' Jump Shot,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,9.16,Missed,,,,,,,,,,,,,,,,,,
672,PT01M23.00S,2021-12-30T02:26:32.4Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,103,111,2021-12-30T02:26:35Z,6680000,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,671.0,5.0,4.0,1.0,,,,,,,,,,,,,,
673,PT01M13.00S,2021-12-30T02:26:42.6Z,4,REGULAR,3pt,Jump Shot,[],1626167,32.670827858081466,46.81372549019608,1610612754,106,111,2021-12-30T02:26:48Z,6690000,16.0,255.0,1,left,M. Turner 25' 3PT  (14 PTS) (C. LeVert 6 AST),"[1626167, 1627747]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.51,Made,,,,,,,,,,,,14.0,,,,C. LeVert,1627747.0,6.0
675,PT00M50.50S,2021-12-30T02:27:07.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,92.32917214191852,47.30392156862745,1610612766,106,113,2021-12-30T02:27:11Z,6710000,-13.0,20.0,1,right,M. Plumlee DUNK (8 PTS) (L. Ball 9 AST),"[203486, 1630163]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,2.38,Made,,,,,,,,,,,,8.0,,,,L. Ball,1630163.0,9.0
677,PT00M39.00S,2021-12-30T02:27:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.5722733245729295,44.85294117647059,1610612754,106,113,2021-12-30T02:27:27Z,6730000,26.0,19.0,1,left,MISS M. Turner driving finger roll Layup,[1626167],1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,
678,PT00M37.00S,2021-12-30T02:27:22.0Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612754,106,113,2021-12-30T02:27:22Z,6740000,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,677.0,3.0,2.0,1.0,,,,,,,,,,,,,,
679,PT00M37.00S,2021-12-30T02:27:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,7.703679369250986,52.69607843137255,1610612754,108,113,2021-12-30T02:27:34Z,6750000,-13.0,20.0,1,left,T. Craig putback Layup (6 PTS),[1628470],1610612754.0,IND,putback,,,Craig,T. Craig,,,,,2.4,Made,,,,,,,,,,,,6.0,,,,,,
680,PT00M27.50S,2021-12-30T02:27:35.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612766,108,113,2021-12-30T02:27:44Z,6760000,,,0,,C. LeVert take personal FOUL (4 PF) (Rozier 2 FT),"[1627747, 1626179]",1610612754.0,IND,take,,,LeVert,C. LeVert,,,,,,,,,,,,,200834.0,4.0,0.0,Rozier,1626179.0,,,,,,,
682,PT00M27.50S,2021-12-30T02:28:10.6Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,108,113,2021-12-30T02:28:10Z,6780000,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Missed,,,,,,,,,,,,,,,,,,
683,PT00M27.50S,2021-12-30T02:28:10.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,108,113,2021-12-30T02:28:10Z,6790000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,
684,PT00M27.50S,2021-12-30T02:28:11.4Z,4,REGULAR,substitution,out,[],203200,,,1610612766,108,113,2021-12-30T02:28:16Z,6800000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M27.50S,2021-12-30T02:28:11.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612766,108,113,2021-12-30T02:28:16Z,6810000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M27.50S,2021-12-30T02:28:40.7Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,108,114,2021-12-30T02:28:40Z,6820000,,,0,,T. Rozier Free Throw 2 of 2 (33 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,,,33.0,,,,,,
687,PT00M27.50S,2021-12-30T02:28:44.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,108,114,2021-12-30T02:28:44Z,6830000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M27.50S,2021-12-30T02:29:50.8Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,108,114,2021-12-30T02:30:08Z,6840000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M27.50S,2021-12-30T02:29:50.8Z,4,REGULAR,substitution,in,[],203200,,,1610612754,108,114,2021-12-30T02:30:08Z,6850000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M22.20S,2021-12-30T02:30:36.5Z,4,REGULAR,3pt,Jump Shot,[],1627747,33.85348226018397,54.65686274509803,1610612754,108,114,2021-12-30T02:30:47Z,6860000,-23.0,266.0,1,left,MISS C. LeVert 26' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,
691,PT00M18.90S,2021-12-30T02:30:39.8Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,108,114,2021-12-30T02:30:47Z,6870000,,,0,,T. Rozier REBOUND (Off:0 Def:7),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,690.0,7.0,7.0,0.0,,,,,,,,,,,,,,
692,PT00M18.30S,2021-12-30T02:30:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629103,,,1610612766,108,114,2021-12-30T02:30:57Z,6880000,,,0,,K. Martin take personal FOUL (2 PF) (Rozier 2 FT),"[1629103, 1626179]",1610612754.0,IND,take,,,Martin,K. Martin,,,,,,,,,,,,,200834.0,2.0,0.0,Rozier,1626179.0,,,,,,,
694,PT00M18.30S,2021-12-30T02:31:09.9Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,108,115,2021-12-30T02:31:09Z,6900000,,,0,,T. Rozier Free Throw 1 of 2 (34 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,,,34.0,,,,,,
695,PT00M18.30S,2021-12-30T02:31:25.5Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,108,116,2021-12-30T02:31:25Z,6910000,,,0,,T. Rozier Free Throw 2 of 2 (35 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,,,,,,,,,,,,35.0,,,,,,
696,PT00M18.00S,2021-12-30T02:31:29.4Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612754,108,116,2021-12-30T02:31:33Z,6920000,,,0,,D. Sabonis bad pass TURNOVER (6 TO),"[1627734, 1628998]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,6.0,Martin,1628998.0,,,
697,PT00M18.00S,2021-12-30T02:31:29.4Z,4,REGULAR,steal,,[],1628998,,,1610612766,108,116,2021-12-30T02:31:31Z,6930000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M12.10S,2021-12-30T02:31:35.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,92.19776609724047,54.65686274509803,1610612766,108,116,2021-12-30T02:31:39Z,6940000,23.0,21.0,1,right,MISS M. Plumlee alley-oop Layup,[203486],1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,
699,PT00M10.20S,2021-12-30T02:31:37.2Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,108,116,2021-12-30T02:31:37Z,6950000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,698.0,4.0,4.0,0.0,,,,,,,,,,,,,,
700,PT00M06.40S,2021-12-30T02:31:41.0Z,4,REGULAR,turnover,bad pass,[],1627747,,,1610612754,108,116,2021-12-30T02:31:45Z,6960000,,,0,,C. LeVert bad pass TURNOVER (3 TO),"[1627747, 202330]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,3.0,Hayward,202330.0,,,
701,PT00M06.40S,2021-12-30T02:31:41.0Z,4,REGULAR,steal,,[],202330,,,1610612766,108,116,2021-12-30T02:31:42Z,6970000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M00.00S,2021-12-30T02:31:47.9Z,4,REGULAR,period,end,[],0,,,1610612766,108,116,2021-12-30T02:31:47Z,6980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2021-12-30T02:31:51.0Z,4,REGULAR,game,end,[],0,,,0,108,116,2021-12-30T02:31:51Z,6990000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
