actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
452,PT03M04.00S,2022-01-15T01:43:30.2Z,3,REGULAR,rebound,offensive,[],1627747,,,1610612754,66,68,2022-01-15T01:43:32Z,4490000,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,451.0,4.0,2.0,2.0,,,,,,,,,
453,PT03M04.00S,2022-01-15T01:43:30.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,94.40999984741211,50.0,1610612754,68,68,2022-01-15T01:43:30Z,4500000,0.0,0.0,1,right,C. LeVert tip Layup (18 PTS),[1627747],1610612754.0,IND,tip,,,LeVert,C. LeVert,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,,,
454,PT03M00.00S,2022-01-15T01:43:37.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,68,68,2022-01-15T01:43:37Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M59.00S,2022-01-15T01:43:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,10.463206307490145,46.81372549019608,1610612756,68,70,2022-01-15T01:43:58Z,4520000,16.0,46.0,1,left,D. Booker alley-oop Layup (26 PTS) (C. Payne 3 AST),"[1626164, 1626166]",1610612756.0,PHX,alley-oop,,,Booker,D. Booker,,,,,4.86,Made,26.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,,
457,PT02M45.00S,2022-01-15T01:44:05.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628470,93.9060446780552,50.49019607843137,1610612754,70,70,2022-01-15T01:44:11Z,4540000,2.0,5.0,1,right,T. Craig driving DUNK (8 PTS) (C. LeVert 5 AST),"[1628470, 1627747]",1610612754.0,IND,driving,,,Craig,T. Craig,,,,,0.54,Made,8.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,,,
459,PT02M27.00S,2022-01-15T01:44:24.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,7.966491458607096,62.99019607843137,1610612756,70,70,2022-01-15T01:44:30Z,4560000,-65.0,22.0,1,left,MISS D. Booker 6' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,6.88,Missed,,,,,,,,,,,,,,,,,,,
460,PT02M23.00S,2022-01-15T01:44:28.3Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612754,70,70,2022-01-15T01:44:30Z,4570000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,459.0,1.0,1.0,0.0,,,,,,,,,
461,PT02M17.00S,2022-01-15T01:44:33.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203200,74.32654402102497,82.1078431372549,1610612754,73,70,2022-01-15T01:44:42Z,4580000,161.0,189.0,1,right,J. Holiday 24' 3PT running (17 PTS) (C. LeVert 6 AST),"[203200, 1627747]",1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,24.78,Made,17.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,,,,,
463,PT01M54.00S,2022-01-15T01:44:58.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,11.514454664914586,49.50980392156863,1610612756,73,72,2022-01-15T01:45:27Z,4600000,2.0,56.0,1,left,D. Booker driving floating Jump Shot (28 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,5.58,Made,28.0,,,,,,,,,,,,,,,,,,
464,PT01M54.00S,2022-01-15T01:45:02.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627734,,,1610612756,73,72,2022-01-15T01:45:10Z,4610000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Booker 1 FT),"[1627734, 1626164]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Booker,1626164.0,,,
466,PT01M54.00S,2022-01-15T01:45:12.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,73,72,2022-01-15T01:45:27Z,4630000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M54.00S,2022-01-15T01:48:10.5Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,73,73,2022-01-15T01:48:10Z,4640000,,,0,,D. Booker Free Throw 1 of 1 (29 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
468,PT01M44.00S,2022-01-15T01:48:22.4Z,3,REGULAR,3pt,Jump Shot,[],203200,72.61826544021025,16.666666666666664,1610612754,76,73,2022-01-15T01:48:28Z,4650000,-167.0,205.0,1,right,J. Holiday 26' 3PT  (20 PTS) (C. LeVert 7 AST),"[203200, 1627747]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.41,Made,20.0,C. LeVert,1627747.0,7.0,,,,,,,,,,,,,,,
470,PT01M21.00S,2022-01-15T01:48:44.5Z,3,REGULAR,turnover,bad pass,[],201580,,,1610612756,76,73,2022-01-15T01:48:48Z,4670000,,,0,,J. McGee bad pass TURNOVER (1 TO),"[201580, 1627747]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,1.0,,,,,LeVert,1627747.0,
471,PT01M21.00S,2022-01-15T01:48:44.5Z,3,REGULAR,steal,,[],1627747,,,1610612754,76,73,2022-01-15T01:48:46Z,4680000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M15.00S,2022-01-15T01:48:50.6Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612754,76,73,2022-01-15T01:48:54Z,4690000,,,0,,C. LeVert bad pass TURNOVER (3 TO),"[1627747, 201580]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,3.0,,,,,McGee,201580.0,
473,PT01M15.00S,2022-01-15T01:48:50.6Z,3,REGULAR,steal,,[],201580,,,1610612756,76,73,2022-01-15T01:48:52Z,4700000,,,0,,J. McGee STEAL (1 STL),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M11.00S,2022-01-15T01:48:55.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,18.74178712220762,8.088235294117647,1610612756,76,76,2022-01-15T01:49:02Z,4710000,210.0,124.0,1,left,D. Booker 24' 3PT running (32 PTS) (C. Payne 4 AST),"[1626164, 1626166]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,24.34,Made,32.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,,
476,PT00M50.60S,2022-01-15T01:49:16.3Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612754,76,76,2022-01-15T01:49:25Z,4730000,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1629013]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,2.0,,,,,Shamet,1629013.0,
477,PT00M50.60S,2022-01-15T01:49:16.3Z,3,REGULAR,steal,,[],1629013,,,1610612756,76,76,2022-01-15T01:49:17Z,4740000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M44.20S,2022-01-15T01:49:24.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612756,76,76,2022-01-15T01:49:33Z,4750000,,,0,,C. LeVert personal FOUL (2 PF) (McGee 2 FT),"[1627747, 201580]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,1199.0,,2.0,0.0,McGee,201580.0,,,
480,PT00M44.20S,2022-01-15T01:49:53.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201580,,,1610612756,76,77,2022-01-15T01:49:53Z,4770000,,,0,,J. McGee Free Throw 1 of 2 (4 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
481,PT00M44.20S,2022-01-15T01:50:13.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201580,,,1610612756,76,78,2022-01-15T01:50:13Z,4780000,,,0,,J. McGee Free Throw 2 of 2 (5 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
482,PT00M33.10S,2022-01-15T01:50:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,87.07293035479631,46.07843137254902,1610612754,76,78,2022-01-15T01:50:32Z,4790000,-20.0,69.0,1,right,MISS D. Sabonis 7' Jump Shot,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,7.17,Missed,,,,,,,,,,,,,,,,,,,
483,PT00M30.90S,2022-01-15T01:50:29.8Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,76,78,2022-01-15T01:50:32Z,4800000,,,0,,J. McGee REBOUND (Off:1 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,482.0,2.0,1.0,1.0,,,,,,,,,
484,PT00M17.20S,2022-01-15T01:50:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,10.988830486202366,50.245098039215684,1610612756,76,78,2022-01-15T01:50:47Z,4810000,-1.0,51.0,1,left,MISS J. McGee Layup - blocked,"[201580, 1628470]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,5.08,Missed,,,,,Craig,1628470.0,,,,,,,,,,,,,
485,PT00M17.20S,2022-01-15T01:50:43.5Z,3,REGULAR,block,,[],1628470,,,1610612756,76,78,2022-01-15T01:50:45Z,4820000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M14.40S,2022-01-15T01:50:46.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,76,78,2022-01-15T01:50:47Z,4830000,,,0,,D. Sabonis REBOUND (Off:0 Def:12),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,484.0,12.0,12.0,0.0,,,,,,,,,
487,PT00M11.90S,2022-01-15T01:50:48.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,73.53810775295663,19.362745098039216,1610612754,76,78,2022-01-15T01:50:55Z,4840000,-153.0,196.0,1,right,MISS C. LeVert 24' running 3PT,[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M09.20S,2022-01-15T01:50:51.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,76,78,2022-01-15T01:50:55Z,4850000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,487.0,,,,,,,,,,,,
489,PT00M09.20S,2022-01-15T01:50:54.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,76,78,2022-01-15T01:50:54Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M09.20S,2022-01-15T01:50:59.9Z,3,REGULAR,substitution,out,[],1627734,,,1610612756,76,78,2022-01-15T01:51:09Z,4870000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M09.20S,2022-01-15T01:50:59.9Z,3,REGULAR,substitution,in,[],1629052,,,1610612756,76,78,2022-01-15T01:51:09Z,4880000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M00.70S,2022-01-15T01:51:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.835085413929041,50.245098039215684,1610612756,76,80,2022-01-15T01:51:35Z,4900000,-1.0,21.0,1,left,D. Booker driving finger roll Layup (34 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,2.11,Made,34.0,,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2022-01-15T01:51:35.2Z,3,REGULAR,3pt,Jump Shot,[],1629052,44.6287779237845,65.68627450980392,1610612754,76,80,2022-01-15T01:51:41Z,4910000,78.0,468.0,1,right,MISS O. Brissett 47' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,47.45,Missed,,,,,,,,,,,,,,,,,,,
495,PT00M00.00S,2022-01-15T01:51:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,76,80,2022-01-15T01:51:37Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,
496,PT00M00.00S,2022-01-15T01:51:38.4Z,3,REGULAR,period,end,[],0,,,1610612754,76,80,2022-01-15T01:51:38Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-01-15T01:53:40.0Z,4,REGULAR,substitution,out,['startperiod'],203200,,,1610612754,76,80,2022-01-15T01:54:15Z,4940000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-15T01:53:40.0Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612754,76,80,2022-01-15T01:54:15Z,4950000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-01-15T01:53:40.0Z,4,REGULAR,substitution,in,['startperiod'],202362,,,1610612754,76,80,2022-01-15T01:54:15Z,4960000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-01-15T01:53:40.0Z,4,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,76,80,2022-01-15T01:54:15Z,4970000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-01-15T01:54:23.3Z,4,REGULAR,period,start,[],0,,,1610612756,76,80,2022-01-15T01:54:23Z,4980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M50.00S,2022-01-15T01:54:35.3Z,4,REGULAR,foul,personal,[],1628470,,,1610612756,76,80,2022-01-15T01:54:41Z,4990000,,,0,,T. Craig personal FOUL (3 PF),"[1628470, 1626164]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Booker,1626164.0,,,
504,PT11M45.00S,2022-01-15T01:55:05.4Z,4,REGULAR,foul,personal,['2freethrow'],202362,,,1610612756,76,80,2022-01-15T01:55:12Z,5010000,,,0,,L. Stephenson shooting personal FOUL (3 PF) (Booker 2 FT),"[202362, 1626164]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,1628951.0,,3.0,0.0,Booker,1626164.0,,,
506,PT11M45.00S,2022-01-15T01:55:24.4Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,76,81,2022-01-15T02:06:18Z,5030000,,,0,,D. Booker Free Throw 1 of 2 (35 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
507,PT11M45.00S,2022-01-15T01:55:24.4Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,76,81,2022-01-15T02:06:18Z,5040000,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
508,PT11M42.00S,2022-01-15T01:55:27.4Z,4,REGULAR,rebound,offensive,[],1626164,,,1610612756,76,81,2022-01-15T02:06:18Z,5050000,,,0,,D. Booker REBOUND (Off:2 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,507.0,4.0,2.0,2.0,,,,,,,,,
509,PT11M31.00S,2022-01-15T01:55:50.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,32.40801576872536,85.5392156862745,1610612756,76,81,2022-01-15T01:55:55Z,5060000,-178.0,252.0,1,left,MISS D. Booker 30' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,30.84,Missed,,,,,,,,,,,,,,,,,,,
510,PT11M26.00S,2022-01-15T01:55:55.3Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,76,81,2022-01-15T01:57:31Z,5070000,,,0,,J. McGee REBOUND (Off:2 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,509.0,3.0,1.0,2.0,,,,,,,,,
511,PT11M26.00S,2022-01-15T01:55:55.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,7.440867279894875,50.49019607843137,1610612756,76,83,2022-01-15T01:56:04Z,5080000,-2.0,17.0,1,left,C. Payne finger roll Layup (8 PTS) (J. McGee 3 AST),"[1626166, 201580]",1610612756.0,PHX,finger roll,,,Payne,C. Payne,,,,,1.76,Made,8.0,J. McGee,201580.0,3.0,,,,,,,,,,,,,,,
512,PT11M24.00S,2022-01-15T01:56:00.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,76,83,2022-01-15T01:56:00Z,5090000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M12.00S,2022-01-15T01:59:03.6Z,4,REGULAR,3pt,Jump Shot,[],202362,66.70499342969777,53.18627450980392,1610612754,76,83,2022-01-15T01:59:09Z,5100000,16.0,260.0,1,right,MISS L. Stephenson 26' pullup 3PT,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
515,PT11M08.00S,2022-01-15T01:59:07.6Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,76,83,2022-01-15T01:59:09Z,5110000,,,0,,J. Crowder REBOUND (Off:0 Def:7),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,514.0,7.0,7.0,0.0,,,,,,,,,
516,PT10M57.00S,2022-01-15T01:59:18.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,6.783837056504599,47.794117647058826,1610612756,76,83,2022-01-15T01:59:24Z,5120000,11.0,11.0,1,left,MISS J. McGee cutting DUNK,[201580],1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,1.58,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M56.00S,2022-01-15T01:59:19.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,76,83,2022-01-15T01:59:24Z,5130000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,,,
518,PT10M56.00S,2022-01-15T01:59:22.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,76,83,2022-01-15T01:59:22Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M46.00S,2022-01-15T01:59:40.7Z,4,REGULAR,3pt,Jump Shot,[],202362,71.30420499342969,22.058823529411764,1610612754,76,83,2022-01-15T01:59:46Z,5150000,-140.0,217.0,1,right,MISS L. Stephenson 25' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
520,PT10M44.00S,2022-01-15T01:59:42.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,76,83,2022-01-15T01:59:46Z,5160000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,519.0,,,,,,,,,,,,
521,PT10M44.00S,2022-01-15T01:59:45.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,76,83,2022-01-15T01:59:45Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT10M44.00S,2022-01-15T01:59:46.2Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,76,83,2022-01-15T01:59:56Z,5180000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M44.00S,2022-01-15T01:59:46.2Z,4,REGULAR,substitution,in,[],101108,,,1610612756,76,83,2022-01-15T01:59:56Z,5190000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M27.00S,2022-01-15T02:00:16.1Z,4,REGULAR,3pt,Jump Shot,[],1626166,32.14520367936925,26.96078431372549,1610612756,76,86,2022-01-15T02:00:22Z,5200000,115.0,250.0,1,left,C. Payne 27' 3PT  (11 PTS) (C. Paul 6 AST),"[1626166, 101108]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,27.5,Made,11.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,,
526,PT10M11.00S,2022-01-15T02:00:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630537,66.70499342969777,51.470588235294116,1610612754,76,86,2022-01-15T02:00:38Z,5220000,7.0,260.0,1,right,MISS C. Duarte 26' step back 3PT,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
527,PT10M07.00S,2022-01-15T02:00:35.3Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,76,86,2022-01-15T02:00:38Z,5230000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,526.0,1.0,1.0,0.0,,,,,,,,,
528,PT10M02.00S,2022-01-15T02:00:41.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626166,7.440867279894875,49.26470588235294,1610612756,76,86,2022-01-15T02:01:06Z,5240000,4.0,17.0,1,left,MISS C. Payne running finger roll Layup - blocked,"[1626166, 1626167]",1610612756.0,PHX,running finger roll,,,Payne,C. Payne,,,,,1.78,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,,
529,PT10M02.00S,2022-01-15T02:00:41.1Z,4,REGULAR,block,,[],1626167,,,1610612756,76,86,2022-01-15T02:00:43Z,5250000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M58.00S,2022-01-15T02:00:45.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,76,86,2022-01-15T02:01:06Z,5260000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,528.0,2.0,2.0,0.0,,,,,,,,,
531,PT09M54.00S,2022-01-15T02:00:47.9Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612754,76,86,2022-01-15T02:01:12Z,5270000,,,0,,L. Shamet shooting personal FOUL (1 PF) (Stephenson 2 FT),"[1629013, 202362]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Stephenson,202362.0,,,
533,PT09M54.00S,2022-01-15T02:01:16.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202362,,,1610612754,77,86,2022-01-15T02:01:16Z,5290000,,,0,,L. Stephenson Free Throw 1 of 2 (4 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
534,PT09M54.00S,2022-01-15T02:01:17.5Z,4,REGULAR,substitution,out,[],1630537,,,1610612754,77,86,2022-01-15T02:01:27Z,5300000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M54.00S,2022-01-15T02:01:17.5Z,4,REGULAR,substitution,in,[],1627747,,,1610612754,77,86,2022-01-15T02:01:27Z,5310000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M54.00S,2022-01-15T02:01:38.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202362,,,1610612754,78,86,2022-01-15T02:01:38Z,5320000,,,0,,L. Stephenson Free Throw 2 of 2 (5 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
537,PT09M44.00S,2022-01-15T02:01:51.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,21.76412614980289,9.558823529411764,1610612756,78,89,2022-01-15T02:01:57Z,5330000,202.0,152.0,1,left,L. Shamet 25' 3PT  (5 PTS) (C. Payne 5 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.3,Made,5.0,C. Payne,1626166.0,5.0,,,,,,,,,,,,,,,
539,PT09M25.00S,2022-01-15T02:02:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,86.5473061760841,41.66666666666667,1610612754,78,89,2022-01-15T02:02:14Z,5350000,-42.0,74.0,1,right,MISS M. Turner 8' turnaround Shot - blocked,"[1626167, 201580]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,8.49,Missed,,,,,McGee,201580.0,,,,,,,,,,,,,
540,PT09M25.00S,2022-01-15T02:02:09.1Z,4,REGULAR,block,,[],201580,,,1610612754,78,89,2022-01-15T02:02:11Z,5360000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M23.00S,2022-01-15T02:02:11.1Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612754,78,89,2022-01-15T02:02:14Z,5370000,,,0,,M. Turner REBOUND (Off:3 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,539.0,6.0,3.0,3.0,,,,,,,,,
542,PT09M19.00S,2022-01-15T02:02:16.5Z,4,REGULAR,turnover,bad pass,[],1629052,,,1610612754,78,89,2022-01-15T02:02:21Z,5380000,,,0,,O. Brissett bad pass TURNOVER (2 TO),"[1629052, 203109]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,2.0,,,,,Crowder,203109.0,
