actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
630,PT02M02.00S,2022-01-29T03:16:05.6Z,4,REGULAR,3pt,Jump Shot,[],1629638,22.552562417871222,87.99019607843137,1610612740,101,110,2022-01-29T03:16:11Z,6240000,-190.0,159.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,24.81,Missed,,,,,,,,,,,,,,,,
631,PT01M57.00S,2022-01-29T03:16:09.4Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,101,110,2022-01-29T03:16:09Z,6250000,,,0,,H. Jones REBOUND (Off:4 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,630.0,7.0,3.0,4.0,,,,,,,,
632,PT01M50.00S,2022-01-29T03:16:17.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,27.54599211563732,18.38235294117647,1610612740,104,110,2022-01-29T03:16:21Z,6260000,158.0,206.0,1,left,N. Alexander-Walker 26' 3PT  (18 PTS) (D. Graham 5 AST),"[1629638, 1628984]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,26.0,Made,18.0,D. Graham,1628984.0,5.0,,,,,,,,,,,,
634,PT01M39.00S,2022-01-29T03:16:46.7Z,4,REGULAR,foul,personal,[],1630529,,,1610612743,104,110,2022-01-29T03:16:54Z,6280000,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 203999]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1627963.0,,,,,,,,,,,,2.0,0.0,Jokic,203999.0,,,,
636,PT01M39.00S,2022-01-29T03:17:01.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,104,110,2022-01-29T03:17:01Z,6300000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M35.00S,2022-01-29T03:19:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.46057818659659,45.83333333333333,1610612743,104,110,2022-01-29T03:19:44Z,6310000,-21.0,18.0,1,right,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,2.78,Missed,,,,,,,,,,,,,,,,
639,PT01M35.00S,2022-01-29T03:19:38.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,104,110,2022-01-29T03:19:44Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,637.0,,,,,,,,,,,
640,PT01M35.00S,2022-01-29T03:19:44.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,104,110,2022-01-29T03:19:44Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M30.00S,2022-01-29T03:20:01.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627854,76.5604467805519,53.67647058823529,1610612743,104,110,2022-01-29T03:23:06Z,6350000,18.0,168.0,1,right,MISS B. Forbes 16' Jump Shot - blocked,"[1627854, 1629638]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,16.88,Missed,,,,,,,,,,,,,,,Alexander-Walker,1629638.0
642,PT01M30.00S,2022-01-29T03:20:01.0Z,4,REGULAR,block,,[],1629638,,,1610612743,104,110,2022-01-29T03:20:03Z,6360000,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M27.00S,2022-01-29T03:20:04.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,104,110,2022-01-29T03:20:05Z,6370000,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,641.0,8.0,8.0,0.0,,,,,,,,
644,PT01M25.00S,2022-01-29T03:20:06.5Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628984,21.369908015768726,38.48039215686275,1610612740,104,110,2022-01-29T03:20:14Z,6380000,58.0,148.0,1,left,MISS D. Graham 15' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,15.92,Missed,,,,,,,,,,,,,,,,
645,PT01M20.00S,2022-01-29T03:20:11.5Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612743,104,110,2022-01-29T03:20:14Z,6390000,,,0,,B. Forbes REBOUND (Off:0 Def:2),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,644.0,2.0,2.0,0.0,,,,,,,,
646,PT01M00.00S,2022-01-29T03:20:31.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.17542706964521,50.0,1610612743,104,110,2022-01-29T03:20:37Z,6400000,0.0,49.0,1,right,MISS N. Jokic turnaround Shot - blocked,"[203999, 1626195]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,4.93,Missed,,,,,,,,,,,,,,,Hernangomez,1626195.0
647,PT01M00.00S,2022-01-29T03:20:31.1Z,4,REGULAR,block,,[],1626195,,,1610612743,104,110,2022-01-29T03:20:33Z,6410000,,,0,,W. Hernangomez BLOCK (3 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M59.60S,2022-01-29T03:20:31.5Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,104,110,2022-01-29T03:20:37Z,6420000,,,0,,N. Jokic REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,646.0,13.0,10.0,3.0,,,,,,,,
649,PT00M59.60S,2022-01-29T03:20:35.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,83.13074901445466,52.94117647058824,1610612743,104,112,2022-01-29T03:24:15Z,6430000,15.0,106.0,1,right,N. Jokic 10' putback Layup (25 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,,,10.71,Made,25.0,,,,,,,,,,,,,,,
650,PT00M55.10S,2022-01-29T03:20:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627854,,,1610612740,104,112,2022-01-29T03:20:51Z,6440000,,,0,,B. Forbes shooting personal FOUL (2 PF) (Hart 2 FT),"[1627854, 1628404]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,1627541.0,,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,,,
652,PT00M55.10S,2022-01-29T03:21:14.9Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,104,112,2022-01-29T03:21:14Z,6460000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,
653,PT00M55.10S,2022-01-29T03:21:14.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,104,112,2022-01-29T03:21:14Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,652.0,,,,,,,,,,,
654,PT00M55.10S,2022-01-29T03:21:16.1Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,104,112,2022-01-29T03:21:22Z,6480000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M55.10S,2022-01-29T03:21:16.1Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,104,112,2022-01-29T03:21:22Z,6490000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M55.10S,2022-01-29T03:21:40.4Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,105,112,2022-01-29T03:21:40Z,6500000,,,0,,J. Hart Free Throw 2 of 2 (16 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
657,PT00M36.70S,2022-01-29T03:22:03.5Z,4,REGULAR,2pt,Jump Shot,[],203999,77.4802890932983,49.754901960784316,1610612743,105,114,2022-01-29T03:26:01Z,6510000,-1.0,159.0,1,right,N. Jokic 15' driving floating Jump Shot (27 PTS) (M. Morris 8 AST),"[203999, 1628420]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,,,15.92,Made,27.0,M. Morris,1628420.0,8.0,,,,,,,,,,,,
658,PT00M28.60S,2022-01-29T03:22:12.4Z,4,REGULAR,3pt,Jump Shot,[],1628404,23.47240473061761,11.27450980392157,1610612740,105,114,2022-01-29T03:22:17Z,6520000,194.0,168.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,25.64,Missed,,,,,,,,,,,,,,,,
659,PT00M25.30S,2022-01-29T03:22:15.7Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,105,114,2022-01-29T03:22:17Z,6530000,,,0,,M. Morris REBOUND (Off:1 Def:7),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,658.0,8.0,7.0,1.0,,,,,,,,
660,PT00M13.40S,2022-01-29T03:22:31.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612743,105,114,2022-01-29T03:22:43Z,6540000,,,0,,H. Jones personal FOUL (3 PF) (Jokic 2 FT),"[1630529, 203999]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1627963.0,,,,,,,,,,,,3.0,0.0,Jokic,203999.0,,,,
662,PT00M13.40S,2022-01-29T03:23:00.4Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,105,115,2022-01-29T03:23:00Z,6560000,,,0,,N. Jokic Free Throw 1 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
663,PT00M13.40S,2022-01-29T03:23:13.9Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,105,116,2022-01-29T03:23:13Z,6570000,,,0,,N. Jokic Free Throw 2 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,29.0,,,,,,,,,,,,,,,
664,PT00M13.40S,2022-01-29T03:23:19.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,116,2022-01-29T03:23:19Z,6580000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M13.40S,2022-01-29T03:24:33.3Z,4,REGULAR,substitution,out,[],1628420,,,1610612740,105,116,2022-01-29T03:24:41Z,6590000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M13.40S,2022-01-29T03:24:33.3Z,4,REGULAR,substitution,out,[],203999,,,1610612740,105,116,2022-01-29T03:24:41Z,6600000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M13.40S,2022-01-29T03:24:33.3Z,4,REGULAR,substitution,out,[],203932,,,1610612740,105,116,2022-01-29T03:24:41Z,6610000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M13.40S,2022-01-29T03:24:33.3Z,4,REGULAR,substitution,in,[],1630210,,,1610612740,105,116,2022-01-29T03:24:41Z,6620000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M13.40S,2022-01-29T03:24:33.3Z,4,REGULAR,substitution,in,[],1628432,,,1610612740,105,116,2022-01-29T03:24:41Z,6630000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M13.40S,2022-01-29T03:24:33.3Z,4,REGULAR,substitution,in,[],1630192,,,1610612740,105,116,2022-01-29T03:24:41Z,6640000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M11.90S,2022-01-29T03:25:02.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,30.56833114323259,27.205882352941174,1610612740,105,116,2022-01-29T03:25:07Z,6650000,114.0,235.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,26.1,Missed,,,,,,,,,,,,,,,,
672,PT00M09.00S,2022-01-29T03:25:06.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,105,116,2022-01-29T03:25:06Z,6660000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,671.0,,,,,,,,,,,
673,PT00M09.00S,2022-01-29T03:25:08.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,105,116,2022-01-29T03:25:08Z,6670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2022-01-29T03:25:30.3Z,4,REGULAR,period,end,[],0,,,1610612743,105,116,2022-01-29T03:25:30Z,6680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-01-29T03:25:34.4Z,4,REGULAR,game,end,[],0,,,0,105,116,2022-01-29T03:25:34Z,6690000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
