actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
564,PT02M59.00S,2022-01-30T02:09:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,86.94152431011827,46.568627450980394,1610612740,90,105,2022-01-30T02:09:33Z,5480000,-17.0,70.0,1,right,MISS W. Hernangomez 7' Layup - blocked,"[1626195, 1629057]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,Missed,,7.23,,,,,,,,Williams III,1629057.0,,
565,PT02M59.00S,2022-01-30T02:09:27.4Z,4,REGULAR,block,,[],1629057,,,1610612740,90,105,2022-01-30T02:09:30Z,5490000,,,0,,R. Williams III BLOCK (4 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
566,PT02M59.00S,2022-01-30T02:09:27.4Z,4,REGULAR,rebound,offensive,[],202066,,,1610612740,90,105,2022-01-30T02:09:33Z,5500000,,,0,,G. Temple REBOUND (Off:1 Def:3),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,564.0,4.0,3.0,1.0,,,,,,,
567,PT02M53.00S,2022-01-30T02:09:33.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,69.46452036793693,28.676470588235293,1610612740,90,105,2022-01-30T02:09:43Z,5510000,-107.0,235.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Missed,,25.76,,,,,,,,,,,
568,PT02M51.00S,2022-01-30T02:09:35.3Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612740,90,105,2022-01-30T02:09:35Z,5520000,,,0,,J. Hart REBOUND (Off:1 Def:11),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,567.0,12.0,11.0,1.0,,,,,,,
569,PT02M47.00S,2022-01-30T02:09:39.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,92.19776609724047,3.9215686274509802,1610612740,90,105,2022-01-30T02:09:45Z,5530000,-230.0,21.0,1,right,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Missed,,23.13,,,,,,,,,,,
570,PT02M47.00S,2022-01-30T02:09:39.5Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,90,105,2022-01-30T02:09:45Z,5540000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,569.0,3.0,2.0,1.0,,,,,,,
571,PT02M39.00S,2022-01-30T02:09:49.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202066,,,1610612738,90,105,2022-01-30T02:10:02Z,5550000,,,0,,G. Temple shooting personal FOUL (1 PF) (Brown 2 FT),"[202066, 1627759]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,1627534.0,,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,
573,PT02M39.00S,2022-01-30T02:10:17.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,90,105,2022-01-30T02:10:17Z,5570000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,
574,PT02M39.00S,2022-01-30T02:10:17.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,90,105,2022-01-30T02:10:17Z,5580000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,573.0,,,,,,,,,,
575,PT02M39.00S,2022-01-30T02:10:21.9Z,4,REGULAR,substitution,out,[],1626195,,,1610612738,90,105,2022-01-30T02:10:25Z,5590000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M39.00S,2022-01-30T02:10:21.9Z,4,REGULAR,substitution,in,[],1629637,,,1610612738,90,105,2022-01-30T02:10:25Z,5600000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M39.00S,2022-01-30T02:10:36.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,90,105,2022-01-30T02:10:36Z,5610000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,
578,PT02M36.00S,2022-01-30T02:10:38.1Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,90,105,2022-01-30T02:10:38Z,5620000,,,0,,J. Hart REBOUND (Off:1 Def:12),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,577.0,13.0,12.0,1.0,,,,,,,
579,PT02M30.00S,2022-01-30T02:10:48.7Z,4,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612740,90,105,2022-01-30T02:19:08Z,5630000,,,0,,J. Hart bad pass out-of-bounds TURNOVER (3 TO),[1628404],1610612740.0,NOP,bad pass,,,Hart,J. Hart,,,,,1627534.0,3.0,,,,,,,,,,,,,,,,,,
580,PT02M16.00S,2022-01-30T02:11:06.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,26.10052562417871,87.00980392156863,1610612738,90,105,2022-01-30T02:11:21Z,5640000,-185.0,193.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Missed,,26.72,,,,,,,,,,,
581,PT02M12.00S,2022-01-30T02:11:10.4Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,90,105,2022-01-30T02:11:10Z,5650000,,,0,,G. Temple REBOUND (Off:1 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,580.0,5.0,4.0,1.0,,,,,,,
582,PT02M09.00S,2022-01-30T02:11:13.3Z,4,REGULAR,turnover,lost ball,[],202066,,,1610612740,90,105,2022-01-30T02:11:39Z,5660000,,,0,,G. Temple lost ball TURNOVER (2 TO),"[202066, 203935]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,2.0,,,,,,,,,,,,,,,,,Smart,203935.0
583,PT02M09.00S,2022-01-30T02:11:13.3Z,4,REGULAR,steal,,[],203935,,,1610612738,90,105,2022-01-30T02:11:15Z,5670000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
584,PT02M07.00S,2022-01-30T02:11:16.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,6.258212877792378,52.20588235294118,1610612738,90,107,2022-01-30T02:11:45Z,5680000,-11.0,6.0,1,left,J. Tatum DUNK (38 PTS) (R. Williams III 4 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,38.0,1.27,,,,,R. Williams III,1629057.0,4.0,,,,
586,PT02M07.00S,2022-01-30T02:11:30.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,90,107,2022-01-30T02:11:30Z,5700000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,90,107,2022-01-30T02:13:01Z,5710000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,90,107,2022-01-30T02:13:01Z,5720000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
589,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,90,107,2022-01-30T02:13:01Z,5730000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
590,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],202066,,,1610612740,90,107,2022-01-30T02:13:01Z,5740000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612740,90,107,2022-01-30T02:13:01Z,5750000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1627759,,,1610612740,90,107,2022-01-30T02:13:01Z,5760000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1626196,,,1610612740,90,107,2022-01-30T02:13:01Z,5770000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],203935,,,1610612740,90,107,2022-01-30T02:13:01Z,5780000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,out,[],1629057,,,1610612740,90,107,2022-01-30T02:13:01Z,5790000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,90,107,2022-01-30T02:13:01Z,5800000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,90,107,2022-01-30T02:13:01Z,5810000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,90,107,2022-01-30T02:13:01Z,5820000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1629109,,,1610612740,90,107,2022-01-30T02:13:01Z,5830000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1629684,,,1610612740,90,107,2022-01-30T02:13:01Z,5840000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1630573,,,1610612740,90,107,2022-01-30T02:13:01Z,5850000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1628981,,,1610612740,90,107,2022-01-30T02:13:01Z,5860000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1630174,,,1610612740,90,107,2022-01-30T02:13:01Z,5870000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M07.00S,2022-01-30T02:12:43.3Z,4,REGULAR,substitution,in,[],1630202,,,1610612740,90,107,2022-01-30T02:13:01Z,5880000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M49.00S,2022-01-30T02:13:09.7Z,4,REGULAR,2pt,Jump Shot,[],1629638,74.72076215505913,67.40196078431373,1610612740,90,107,2022-01-30T02:13:17Z,5890000,87.0,185.0,1,right,MISS N. Alexander-Walker 20' Jump Shot,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,Missed,,20.45,,,,,,,,,,,
606,PT01M46.00S,2022-01-30T02:13:12.3Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,90,107,2022-01-30T02:13:12Z,5900000,,,0,,G. Williams REBOUND (Off:1 Def:5),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,605.0,6.0,5.0,1.0,,,,,,,
607,PT01M44.00S,2022-01-30T02:13:14.5Z,4,REGULAR,turnover,lost ball,[],1629684,,,1610612738,90,107,2022-01-30T02:13:24Z,5910000,,,0,,G. Williams lost ball TURNOVER (2 TO),"[1629684, 1630631]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,2.0,,,,,,,,,,,,,,,,,Alvarado,1630631.0
608,PT01M44.00S,2022-01-30T02:13:14.5Z,4,REGULAR,steal,,[],1630631,,,1610612740,90,107,2022-01-30T02:13:52Z,5920000,,,0,,J. Alvarado STEAL (4 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M41.00S,2022-01-30T02:13:20.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630631,91.27792378449409,51.225490196078425,1610612740,92,107,2022-01-30T02:13:35Z,5930000,6.0,29.0,1,right,J. Alvarado Layup (19 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Made,19.0,3.01,,,,,,,,,,,
610,PT01M32.00S,2022-01-30T02:13:29.1Z,4,REGULAR,3pt,Jump Shot,[],1630174,27.808804204993432,82.59803921568627,1610612738,92,107,2022-01-30T02:13:44Z,5940000,-163.0,209.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,Missed,,26.5,,,,,,,,,,,
611,PT01M32.00S,2022-01-30T02:13:29.1Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,92,107,2022-01-30T02:13:44Z,5950000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,610.0,1.0,1.0,0.0,,,,,,,
612,PT01M28.00S,2022-01-30T02:13:37.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612740,92,107,2022-01-30T02:13:53Z,5960000,,,0,,S. Hauser personal FOUL (1 PF) (Marshall 2 FT),"[1630573, 1630230]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,1627534.0,,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,
614,PT01M28.00S,2022-01-30T02:14:00.2Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,92,107,2022-01-30T02:14:00Z,5980000,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,Missed,,,,,,,,,,,,,
615,PT01M28.00S,2022-01-30T02:14:00.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,92,107,2022-01-30T02:14:00Z,5990000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,614.0,,,,,,,,,,
616,PT01M28.00S,2022-01-30T02:14:14.6Z,4,REGULAR,freethrow,2 of 2,[],1630230,,,1610612740,93,107,2022-01-30T02:14:14Z,6000000,,,0,,N. Marshall Free Throw 2 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
617,PT01M08.00S,2022-01-30T02:14:35.1Z,4,REGULAR,3pt,Jump Shot,[],1630573,33.459264126149804,39.705882352941174,1610612738,93,107,2022-01-30T02:14:44Z,6010000,51.0,262.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,Missed,,26.7,,,,,,,,,,,
618,PT01M06.00S,2022-01-30T02:14:37.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,93,107,2022-01-30T02:14:44Z,6020000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,617.0,,,,,,,,,,
627,PT01M06.00S,2022-01-30T02:14:47.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,93,107,2022-01-30T02:16:22Z,6025000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M52.70S,2022-01-30T02:15:00.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629109,88.51839684625493,54.41176470588235,1610612740,95,107,2022-01-30T02:16:51Z,6030000,22.0,55.0,1,right,G. Clark driving Hook (2 PTS) (N. Alexander-Walker 5 AST),"[1629109, 1629638]",1610612740.0,NOP,driving,,,Clark,G. Clark,,,,,,,,,,,Made,2.0,5.96,,,,,N. Alexander-Walker,1629638.0,5.0,,,,
620,PT00M35.20S,2022-01-30T02:15:19.0Z,4,REGULAR,2pt,Jump Shot,[],1630202,20.71287779237845,71.81372549019608,1610612738,95,107,2022-01-30T02:15:26Z,6040000,-109.0,142.0,1,left,MISS P. Pritchard 17' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,,,,,,,Missed,,17.92,,,,,,,,,,,
622,PT00M32.50S,2022-01-30T02:15:21.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,95,107,2022-01-30T02:15:26Z,6050000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,620.0,2.0,2.0,0.0,,,,,,,
623,PT00M28.10S,2022-01-30T02:15:26.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630230,91.40932982917214,47.549019607843135,1610612740,97,107,2022-01-30T02:15:38Z,6060000,-12.0,28.0,1,right,N. Marshall driving DUNK (7 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,,,,,,,Made,7.0,3.09,,,,,,,,,,,
624,PT00M05.10S,2022-01-30T02:15:56.8Z,4,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612738,97,107,2022-01-30T02:16:07Z,6070000,,,0,,A. Nesmith lost ball out-of-bounds TURNOVER (1 TO),[1630174],1610612738.0,BOS,lost ball,,,Nesmith,A. Nesmith,,,,,1627534.0,1.0,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2022-01-30T02:16:28.4Z,4,REGULAR,period,end,[],0,,,1610612740,97,107,2022-01-30T02:16:52Z,6100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M00.00S,2022-01-30T02:16:40.5Z,4,REGULAR,game,end,[],0,,,0,97,107,2022-01-30T02:16:40Z,6110000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
