actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
447,PT03M44.00S,2022-03-26T22:42:06.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,78,78,2022-03-26T22:42:06Z,4390000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M24.00S,2022-03-26T22:43:52.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,91.67214191852825,51.470588235294116,1610612759,78,78,2022-03-26T22:44:01Z,4400000,7.0,26.0,1,right,MISS Z. Collins Layup - blocked,"[1628380, 1626195]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,2.68,Missed,,,,,,,,,,,Hernangomez,1626195.0,,,,,,,
449,PT03M24.00S,2022-03-26T22:43:52.5Z,3,REGULAR,block,,[],1626195,,,1610612759,78,78,2022-03-26T22:43:55Z,4410000,,,0,,W. Hernangomez BLOCK (1 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M21.00S,2022-03-26T22:43:55.5Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,78,78,2022-03-26T22:44:01Z,4420000,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,448.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
451,PT03M20.00S,2022-03-26T22:43:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,91.5407358738502,50.245098039215684,1610612759,78,78,2022-03-26T22:44:04Z,4430000,1.0,27.0,1,right,MISS Z. Collins Layup - blocked,"[1628380, 1626204]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,2.7,Missed,,,,,,,,,,,Nance Jr.,1626204.0,,,,,,,
452,PT03M20.00S,2022-03-26T22:43:56.9Z,3,REGULAR,block,,[],1626204,,,1610612759,78,78,2022-03-26T22:43:59Z,4440000,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M16.00S,2022-03-26T22:44:00.9Z,3,REGULAR,rebound,offensive,[],1628966,,,1610612759,78,78,2022-03-26T22:44:04Z,4450000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,451.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
454,PT03M15.00S,2022-03-26T22:44:00.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,91.19579500657031,48.583026960784316,1610612759,78,78,2022-03-26T22:44:18Z,4460000,-7.0,30.0,1,right,MISS K. Bates-Diop Layup,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M13.00S,2022-03-26T22:44:02.6Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,78,78,2022-03-26T22:44:18Z,4470000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,454.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
456,PT03M13.00S,2022-03-26T22:44:14.2Z,3,REGULAR,foul,personal,[],1628966,,,1610612740,78,78,2022-03-26T22:48:55Z,4480000,,,0,,K. Bates-Diop personal FOUL (1 PF),"[1628966, 1626195]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,202056.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,,
458,PT03M06.00S,2022-03-26T22:44:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,8.229303547963205,44.85294117647059,1610612740,80,78,2022-03-26T22:45:17Z,4500000,26.0,25.0,1,left,C. McCollum Layup (28 PTS) (W. Hernangomez 1 AST),"[203468, 1626195]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,3.58,Made,,,,,,,,,,28.0,,,W. Hernangomez,1626195.0,1.0,,,,
460,PT02M43.00S,2022-03-26T22:44:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,90.62089356110381,43.627450980392155,1610612759,80,78,2022-03-26T22:45:19Z,4520000,-32.0,36.0,1,right,MISS Z. Collins Layup - blocked,"[1628380, 1626204]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,4.79,Missed,,,,,,,,,,,Nance Jr.,1626204.0,,,,,,,
461,PT02M43.00S,2022-03-26T22:44:54.9Z,3,REGULAR,block,,[],1626204,,,1610612759,80,78,2022-03-26T22:44:58Z,4530000,,,0,,L. Nance Jr. BLOCK (2 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M43.00S,2022-03-26T22:44:54.9Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,80,78,2022-03-26T22:59:35Z,4540000,,,0,,C. McCollum REBOUND (Off:0 Def:6),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,460.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
463,PT02M36.00S,2022-03-26T22:45:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,6.521024967148489,51.9607843137255,1610612740,80,78,2022-03-26T22:45:53Z,4550000,-10.0,9.0,1,left,MISS C. McCollum Layup - blocked,"[203468, 1629640]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,1.32,Missed,,,,,,,,,,,Johnson,1629640.0,,,,,,,
464,PT02M36.00S,2022-03-26T22:45:01.9Z,3,REGULAR,block,,[],1629640,,,1610612740,80,78,2022-03-26T22:45:04Z,4560000,,,0,,K. Johnson BLOCK (2 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M33.00S,2022-03-26T22:45:04.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,80,78,2022-03-26T22:45:53Z,4570000,,,0,,K. Johnson REBOUND (Off:2 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,463.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
466,PT02M29.00S,2022-03-26T22:45:09.3Z,3,REGULAR,2pt,Jump Shot,[],1626196,78.66294349540078,42.8921568627451,1610612759,80,80,2022-03-26T22:46:00Z,4580000,-36.0,148.0,1,right,J. Richardson 15' Jump Shot (18 PTS) (Z. Collins 1 AST),"[1626196, 1628380]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,15.23,Made,,,,,,,,,,18.0,,,Z. Collins,1628380.0,1.0,,,,
468,PT02M04.00S,2022-03-26T22:45:33.9Z,3,REGULAR,2pt,Jump Shot,[],1630631,19.530223390275953,29.901960784313726,1610612740,82,80,2022-03-26T22:46:05Z,4600000,100.0,131.0,1,left,J. Alvarado 16' Jump Shot (14 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,16.52,Made,,,,,,,,,,14.0,,,,,,,,,
469,PT01M51.00S,2022-03-26T22:45:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,93.51182654402102,51.9607843137255,1610612759,82,80,2022-03-26T22:46:08Z,4610000,10.0,8.0,1,right,MISS K. Bates-Diop Layup - blocked,"[1628966, 1630631]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,1.3,Missed,,,,,,,,,,,Alvarado,1630631.0,,,,,,,
470,PT01M51.00S,2022-03-26T22:45:49.5Z,3,REGULAR,block,,[],1630631,,,1610612759,82,80,2022-03-26T22:45:52Z,4620000,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M51.00S,2022-03-26T22:45:49.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,82,80,2022-03-26T22:46:08Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,,,
472,PT01M51.00S,2022-03-26T22:45:55.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,82,80,2022-03-26T22:45:55Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M51.00S,2022-03-26T22:45:55.7Z,3,REGULAR,substitution,out,[],203468,,,1610612759,82,80,2022-03-26T22:46:04Z,4650000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M51.00S,2022-03-26T22:45:55.7Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,82,80,2022-03-26T22:46:04Z,4660000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M51.00S,2022-03-26T22:45:55.7Z,3,REGULAR,substitution,out,[],1626196,,,1610612759,82,80,2022-03-26T22:46:04Z,4670000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M51.00S,2022-03-26T22:45:55.7Z,3,REGULAR,substitution,in,[],1630230,,,1610612759,82,80,2022-03-26T22:46:04Z,4680000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M51.00S,2022-03-26T22:45:55.7Z,3,REGULAR,substitution,in,[],1627749,,,1610612759,82,80,2022-03-26T22:46:04Z,4690000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M51.00S,2022-03-26T22:45:55.7Z,3,REGULAR,substitution,in,[],1629111,,,1610612759,82,80,2022-03-26T22:46:04Z,4700000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M43.00S,2022-03-26T22:46:26.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612759,82,80,2022-03-26T22:46:34Z,4710000,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1626204, 1628966]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,203591.0,1.0,0.0,Bates-Diop,1628966.0,,,,,,,,,,
481,PT01M43.00S,2022-03-26T22:46:43.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628966,,,1610612759,82,81,2022-03-26T22:46:43Z,4730000,,,0,,K. Bates-Diop Free Throw 1 of 2 (3 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
482,PT01M43.00S,2022-03-26T22:46:56.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628966,,,1610612759,82,82,2022-03-26T22:46:56Z,4740000,,,0,,K. Bates-Diop Free Throw 2 of 2 (4 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
483,PT01M33.00S,2022-03-26T22:47:08.2Z,3,REGULAR,3pt,Jump Shot,[],1630530,28.07161629434954,11.029411764705882,1610612740,82,82,2022-03-26T22:47:13Z,4750000,195.0,211.0,1,left,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,28.75,Missed,,,,,,,,,,,,,,,,,,,
484,PT01M29.00S,2022-03-26T22:47:12.2Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,82,82,2022-03-26T22:47:13Z,4760000,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,483.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
485,PT01M26.00S,2022-03-26T22:47:19.4Z,3,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,82,82,2022-03-26T22:47:29Z,4770000,,,0,,K. Bates-Diop lost ball out-of-bounds TURNOVER (1 TO),[1628966],1610612759.0,SAS,lost ball,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,202041.0,,,,,,,,,,,1.0,,,
486,PT01M09.00S,2022-03-26T22:47:39.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626204,17.427726675427067,34.80392156862745,1610612740,82,82,2022-03-26T22:47:47Z,4780000,76.0,111.0,1,left,MISS L. Nance Jr. 13' pullup Shot,[1626204],1610612740.0,NOP,pullup,,,Nance Jr.,L. Nance Jr.,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M04.00S,2022-03-26T22:47:44.7Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,82,82,2022-03-26T22:47:47Z,4790000,,,0,,D. Murray REBOUND (Off:1 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,486.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
488,PT00M53.80S,2022-03-26T22:48:00.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612759,82,82,2022-03-26T22:48:07Z,4800000,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Collins 2 FT),"[1626204, 1628380]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,202041.0,2.0,0.0,Collins,1628380.0,,,,,,,,,,
490,PT00M53.80S,2022-03-26T22:48:20.3Z,3,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,82,83,2022-03-26T22:48:20Z,4820000,,,0,,Z. Collins Free Throw 1 of 2 (5 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
491,PT00M53.80S,2022-03-26T22:48:37.4Z,3,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,82,84,2022-03-26T22:48:37Z,4830000,,,0,,Z. Collins Free Throw 2 of 2 (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
492,PT00M43.80S,2022-03-26T22:48:49.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,12.697109067017081,50.49019607843137,1610612740,82,84,2022-03-26T22:49:06Z,4840000,-2.0,67.0,1,left,MISS N. Marshall 6' Jump Shot,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M43.80S,2022-03-26T22:48:49.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,82,84,2022-03-26T22:49:06Z,4850000,,,0,,D. Murray REBOUND (Off:1 Def:10),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,492.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
494,PT00M39.60S,2022-03-26T22:48:56.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,82,84,2022-03-26T22:48:56Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M30.20S,2022-03-26T22:49:19.7Z,3,REGULAR,2pt,Jump Shot,[],1627749,78.26872536136662,59.55882352941176,1610612759,82,84,2022-03-26T22:49:53Z,4870000,48.0,152.0,1,right,MISS D. Murray 15' Jump Shot,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,15.91,Missed,,,,,,,,,,,,,,,,,,,
496,PT00M26.20S,2022-03-26T22:49:23.6Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,82,84,2022-03-26T22:49:23Z,4880000,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,495.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
498,PT00M03.50S,2022-03-26T22:49:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,11.514454664914586,47.794117647058826,1610612740,82,84,2022-03-26T22:49:56Z,4890000,11.0,56.0,1,left,MISS T. Murphy III Layup,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,,
499,PT00M01.40S,2022-03-26T22:49:49.6Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,82,84,2022-03-26T22:49:49Z,4900000,,,0,,W. Hernangomez REBOUND (Off:1 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,498.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
500,PT00M01.00S,2022-03-26T22:49:50.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,4.5499342969776615,45.588235294117645,1610612740,84,84,2022-03-26T22:49:59Z,4910000,22.0,-10.0,1,left,W. Hernangomez Layup (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,2.41,Made,,,,,,,,,,3.0,,,,,,,,,
501,PT00M00.20S,2022-03-26T22:49:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630200,36.35019710906702,17.647058823529413,1610612759,84,84,2022-03-26T22:51:01Z,4920000,-162.0,546.0,1,right,MISS T. Jones 56' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,56.93,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M00.10S,2022-03-26T22:49:57.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,84,84,2022-03-26T22:51:01Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,501.0,,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2022-03-26T22:50:02.3Z,3,REGULAR,period,end,[],0,,,1610612759,84,84,2022-03-26T22:50:02Z,4940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-03-26T22:52:06.1Z,4,REGULAR,substitution,out,['startperiod'],1626195,,,1610612759,84,84,2022-03-26T22:52:24Z,4950000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-03-26T22:52:06.1Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612759,84,84,2022-03-26T22:52:24Z,4960000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-03-26T22:52:06.1Z,4,REGULAR,substitution,out,['startperiod'],1628966,,,1610612759,84,84,2022-03-26T22:52:24Z,4970000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-03-26T22:52:06.1Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612759,84,84,2022-03-26T22:52:24Z,4980000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-03-26T22:52:06.1Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612759,84,84,2022-03-26T22:52:24Z,4990000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-03-26T22:52:06.1Z,4,REGULAR,substitution,in,['startperiod'],1630580,,,1610612759,84,84,2022-03-26T22:52:24Z,5000000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-03-26T22:52:37.7Z,4,REGULAR,period,start,[],0,,,1610612759,84,84,2022-03-26T22:52:37Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M42.00S,2022-03-26T22:52:55.5Z,4,REGULAR,2pt,Jump Shot,[],1628380,75.1149802890933,36.27450980392157,1610612759,84,86,2022-03-26T22:53:02Z,5020000,-69.0,181.0,1,right,Z. Collins 19' Jump Shot (8 PTS) (D. Murray 11 AST),"[1628380, 1627749]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,19.39,Made,,,,,,,,,,8.0,,,D. Murray,1627749.0,11.0,,,,
513,PT11M23.00S,2022-03-26T22:53:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.258212877792378,64.4607843137255,1610612740,84,86,2022-03-26T22:53:18Z,5040000,-72.0,6.0,1,left,MISS J. Valanciunas 7' Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,,
514,PT11M22.00S,2022-03-26T22:53:14.6Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612740,84,86,2022-03-26T22:53:18Z,5050000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,513.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
515,PT11M22.00S,2022-03-26T22:53:17.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,5.590000152587891,50.0,1610612740,86,86,2022-03-26T22:53:17Z,5060000,0.0,0.0,1,left,L. Nance Jr. tip Layup (4 PTS),[1626204],1610612740.0,NOP,tip,,,Nance Jr.,L. Nance Jr.,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
516,PT11M22.00S,2022-03-26T22:53:24.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,86,86,2022-03-26T22:53:30Z,5070000,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,
517,PT11M03.00S,2022-03-26T22:53:56.1Z,4,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612759,86,86,2022-03-26T22:56:25Z,5080000,,,0,,N. Marshall flagrant-type-1 personal FOUL (1 PF) (Collins 2 FT),"[1630230, 1628380]",1610612740.0,NOP,flagrant-type-1,,,Marshall,N. Marshall,,,,,,,,,,,203591.0,1.0,1.0,Collins,1628380.0,,,,,,,,,,
519,PT11M03.00S,2022-03-26T22:54:07.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612759,86,86,2022-03-26T22:55:43Z,5100000,,,0,,,[],,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,Common Foul to Flagrant 1
520,PT11M03.00S,2022-03-26T22:56:26.0Z,4,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,86,87,2022-03-26T22:56:26Z,5110000,,,0,,Z. Collins flagrant Free Throw 1 of 2 (9 PTS),[1628380],1610612759.0,SAS,flagrant,,,Collins,Z. Collins,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
521,PT11M03.00S,2022-03-26T22:56:28.1Z,4,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,86,88,2022-03-26T22:56:28Z,5120000,,,0,,Z. Collins flagrant Free Throw 2 of 2 (10 PTS),[1628380],1610612759.0,SAS,flagrant,,,Collins,Z. Collins,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
522,PT10M52.00S,2022-03-26T22:56:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.24901445466492,57.84313725490197,1610612759,86,88,2022-03-26T22:57:09Z,5130000,39.0,11.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 1626204]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,4.07,Missed,,,,,,,,,,,Nance Jr.,1626204.0,,,,,,,
523,PT10M52.00S,2022-03-26T22:56:50.8Z,4,REGULAR,block,,[],1626204,,,1610612759,86,88,2022-03-26T22:56:53Z,5140000,,,0,,L. Nance Jr. BLOCK (3 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M52.00S,2022-03-26T22:56:50.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,86,88,2022-03-26T22:57:09Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,,
525,PT10M52.00S,2022-03-26T22:56:56.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,86,88,2022-03-26T22:56:56Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M40.00S,2022-03-26T22:57:17.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628380,91.14651773981603,55.14705882352941,1610612759,86,88,2022-03-26T22:57:25Z,5170000,26.0,31.0,1,right,MISS Z. Collins Jump Shot - blocked,"[1628380, 202685]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,4.0,Missed,,,,,,,,,,,Valanciunas,202685.0,,,,,,,
527,PT10M40.00S,2022-03-26T22:57:17.4Z,4,REGULAR,block,,[],202685,,,1610612759,86,88,2022-03-26T23:15:12Z,5180000,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M38.00S,2022-03-26T22:57:19.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,86,88,2022-03-26T22:57:25Z,5190000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,526.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
529,PT10M31.00S,2022-03-26T22:57:31.2Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612740,86,88,2022-03-26T22:57:42Z,5200000,,,0,,Z. Collins shooting personal FOUL (3 PF) (Marshall 2 FT),"[1628380, 1630230]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,202041.0,3.0,1.0,Marshall,1630230.0,,,,,,,,,,
531,PT10M31.00S,2022-03-26T22:57:52.9Z,4,REGULAR,freethrow,1 of 2,[],1630230,,,1610612740,86,88,2022-03-26T22:57:52Z,5220000,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
532,PT10M31.00S,2022-03-26T22:57:52.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,86,88,2022-03-26T22:57:52Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,,
