actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
634,PT05M49.00S,2021-11-25T03:14:37.3Z,4,REGULAR,foul,personal,[],1628988,,,1610612740,110,85,2021-11-25T03:18:11Z,6130000,,,0,,A. Holiday take personal FOUL (2 PF),"[1628988, 203107]",1610612764.0,WAS,take,,,Holiday,A. Holiday,,,,,,,,,,,2715.0,2.0,0.0,Satoransky,203107.0,,,,,,,,,,
636,PT05M49.00S,2021-11-25T03:14:45.4Z,4,REGULAR,substitution,out,[],1626149,,,1610612740,110,85,2021-11-25T03:14:49Z,6150000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M49.00S,2021-11-25T03:14:45.4Z,4,REGULAR,substitution,in,[],203526,,,1610612740,110,85,2021-11-25T03:14:49Z,6160000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M37.00S,2021-11-25T03:14:56.6Z,4,REGULAR,2pt,Jump Shot,[],1627742,6.521024967148489,80.63725490196079,1610612740,112,85,2021-11-25T03:15:05Z,6170000,-153.0,9.0,1,left,B. Ingram 15' Jump Shot (26 PTS) (W. Hernangomez 4 AST),"[1627742, 1626195]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,15.35,Made,26.0,W. Hernangomez,1626195.0,4.0,,,,,,,,,,,,,,,
640,PT05M26.00S,2021-11-25T03:15:12.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612764,112,85,2021-11-25T03:15:23Z,6190000,,,0,,N. Alexander-Walker shooting personal FOUL (4 PF) (Neto 2 FT),"[1629638, 203526]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,2715.0,4.0,0.0,Neto,203526.0,,,,,,,,,,
642,PT05M26.00S,2021-11-25T03:15:36.4Z,4,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,112,86,2021-11-25T03:15:36Z,6210000,,,0,,R. Neto Free Throw 1 of 2 (8 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
643,PT05M26.00S,2021-11-25T03:15:53.6Z,4,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,112,87,2021-11-25T03:15:53Z,6220000,,,0,,R. Neto Free Throw 2 of 2 (9 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
644,PT05M26.00S,2021-11-25T03:15:59.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,112,87,2021-11-25T03:15:59Z,6230000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M26.00S,2021-11-25T03:18:32.6Z,4,REGULAR,substitution,out,[],1629638,,,1610612740,112,87,2021-11-25T03:18:46Z,6240000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M26.00S,2021-11-25T03:18:32.6Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,112,87,2021-11-25T03:18:46Z,6250000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M26.00S,2021-11-25T03:18:32.6Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,112,87,2021-11-25T03:18:46Z,6260000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M26.00S,2021-11-25T03:18:32.6Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,112,87,2021-11-25T03:18:46Z,6270000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M07.00S,2021-11-25T03:19:05.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,7.835085413929041,35.049019607843135,1610612740,112,87,2021-11-25T03:19:42Z,6280000,75.0,21.0,1,left,MISS W. Hernangomez 7' turnaround bank Shot,[1626195],1610612740.0,NOP,turnaround bank,,,Hernangomez,W. Hernangomez,,,,,7.77,Missed,,,,,,,,,,,,,,,,,,,
651,PT05M04.00S,2021-11-25T03:19:08.3Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,112,87,2021-11-25T03:19:11Z,6290000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,650.0,1.0,1.0,0.0,,,,,,
652,PT04M54.00S,2021-11-25T03:19:17.8Z,4,REGULAR,2pt,Jump Shot,[],1630166,89.96386333771353,69.11764705882352,1610612764,112,87,2021-11-25T03:19:28Z,6300000,96.0,42.0,1,right,MISS D. Avdija 10' turnaround Shot,[1630166],1610612764.0,WAS,turnaround,,,Avdija,D. Avdija,,,,,10.43,Missed,,,,,,,,,,,,,,,,,,,
653,PT04M50.00S,2021-11-25T03:19:21.8Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,112,87,2021-11-25T03:19:28Z,6310000,,,0,,H. Jones REBOUND (Off:1 Def:6),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,652.0,7.0,6.0,1.0,,,,,,
654,PT04M34.00S,2021-11-25T03:19:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203107,13.222733245729303,48.529411764705884,1610612740,112,87,2021-11-25T03:20:28Z,6320000,7.0,72.0,1,left,MISS T. Satoransky 7' driving Layup - blocked,"[203107, 1630264]",1610612740.0,NOP,driving,,,Satoransky,T. Satoransky,,,,,7.22,Missed,,,,,,,,,,,,,,Gill,1630264.0,,,,
655,PT04M34.00S,2021-11-25T03:19:37.6Z,4,REGULAR,block,,[],1630264,,,1610612740,112,87,2021-11-25T03:19:40Z,6330000,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M31.00S,2021-11-25T03:19:40.6Z,4,REGULAR,rebound,offensive,[],203107,,,1610612740,112,87,2021-11-25T03:19:44Z,6340000,,,0,,T. Satoransky REBOUND (Off:1 Def:1),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,654.0,2.0,1.0,1.0,,,,,,
657,PT04M27.00S,2021-11-25T03:19:44.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,6.521024967148489,45.34313725490196,1610612740,114,87,2021-11-25T03:20:58Z,6350000,23.0,9.0,1,left,T. Murphy III cutting Layup (2 PTS) (T. Satoransky 5 AST),"[1630530, 203107]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,2.49,Made,2.0,T. Satoransky,203107.0,5.0,,,,,,,,,,,,,,,
659,PT04M24.00S,2021-11-25T03:19:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628988,92.9862023653088,52.69607843137255,1610612764,114,89,2021-11-25T03:21:22Z,6370000,13.0,13.0,1,right,A. Holiday running Layup (4 PTS),[1628988],1610612764.0,WAS,running,,,Holiday,A. Holiday,,,,,1.9,Made,4.0,,,,,,,,,,,,,,,,,,
660,PT04M12.00S,2021-11-25T03:20:02.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612740,114,89,2021-11-25T03:20:11Z,6380000,,,0,,A. Gill shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[1630264, 1626195]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,,,203592.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,,
662,PT04M12.00S,2021-11-25T03:20:29.5Z,4,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,114,89,2021-11-25T03:20:55Z,6400000,,,0,,MISS W. Hernangomez Free Throw 1 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
663,PT04M12.00S,2021-11-25T03:20:29.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,114,89,2021-11-25T03:20:55Z,6410000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,662.0,,,,,,,,,
664,PT04M12.00S,2021-11-25T03:20:30.3Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,114,89,2021-11-25T03:20:38Z,6420000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M12.00S,2021-11-25T03:20:30.3Z,4,REGULAR,substitution,out,[],203107,,,1610612740,114,89,2021-11-25T03:20:38Z,6430000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M12.00S,2021-11-25T03:20:30.3Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,114,89,2021-11-25T03:20:38Z,6440000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M12.00S,2021-11-25T03:20:30.3Z,4,REGULAR,substitution,in,[],1630184,,,1610612740,114,89,2021-11-25T03:20:38Z,6450000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M12.00S,2021-11-25T03:20:29.5Z,4,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,114,89,2021-11-25T03:20:55Z,6460000,,,0,,MISS W. Hernangomez Free Throw 2 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
669,PT04M09.00S,2021-11-25T03:20:32.5Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,114,89,2021-11-25T03:20:55Z,6470000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,668.0,1.0,1.0,0.0,,,,,,
670,PT04M05.00S,2021-11-25T03:21:03.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612764,114,89,2021-11-25T03:21:25Z,6480000,,,0,,J. Alvarado personal FOUL (1 PF) (Neto 2 FT),"[1630631, 203526]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,2715.0,1.0,0.0,Neto,203526.0,,,,,,,,,,
672,PT04M05.00S,2021-11-25T03:21:26.5Z,4,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,114,90,2021-11-25T03:21:26Z,6500000,,,0,,R. Neto Free Throw 1 of 2 (10 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
673,PT04M05.00S,2021-11-25T03:21:40.5Z,4,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,114,91,2021-11-25T03:21:40Z,6510000,,,0,,R. Neto Free Throw 2 of 2 (11 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
674,PT03M57.00S,2021-11-25T03:21:56.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612740,114,91,2021-11-25T03:22:03Z,6520000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Hernangomez 2 FT),"[1630166, 1626195]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,2715.0,3.0,0.0,Hernangomez,1626195.0,,,,,,,,,,
676,PT03M57.00S,2021-11-25T03:22:16.4Z,4,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,115,91,2021-11-25T03:22:16Z,6540000,,,0,,W. Hernangomez Free Throw 1 of 2 (12 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
677,PT03M57.00S,2021-11-25T03:22:30.8Z,4,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,116,91,2021-11-25T03:22:30Z,6550000,,,0,,W. Hernangomez Free Throw 2 of 2 (13 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
678,PT03M46.00S,2021-11-25T03:22:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612764,116,91,2021-11-25T03:23:10Z,6560000,,,0,,J. Alvarado personal FOUL (2 PF) (Neto 2 FT),"[1630631, 203526]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,203592.0,2.0,0.0,Neto,203526.0,,,,,,,,,,
680,PT03M46.00S,2021-11-25T03:23:14.0Z,4,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,116,92,2021-11-25T03:23:14Z,6580000,,,0,,R. Neto Free Throw 1 of 2 (12 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
681,PT03M46.00S,2021-11-25T03:23:28.9Z,4,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,116,93,2021-11-25T03:23:28Z,6590000,,,0,,R. Neto Free Throw 2 of 2 (13 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
682,PT03M33.00S,2021-11-25T03:23:42.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.863994743758213,62.254901960784316,1610612740,116,93,2021-11-25T03:23:47Z,6600000,-61.0,3.0,1,left,MISS W. Hernangomez 6' Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,,
683,PT03M31.00S,2021-11-25T03:23:44.6Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,116,93,2021-11-25T03:23:47Z,6610000,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,682.0,2.0,2.0,0.0,,,,,,
684,PT03M24.00S,2021-11-25T03:23:51.4Z,4,REGULAR,3pt,Jump Shot,[],203526,94.03745072273325,4.411764705882353,1610612764,116,93,2021-11-25T03:23:59Z,6620000,-228.0,4.0,1,right,MISS R. Neto 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
685,PT03M20.00S,2021-11-25T03:23:55.4Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,116,93,2021-11-25T03:23:59Z,6630000,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,684.0,2.0,1.0,1.0,,,,,,
686,PT03M19.00S,2021-11-25T03:23:57.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,91.14651773981603,49.50980392156863,1610612764,116,93,2021-11-25T03:24:03Z,6640000,-2.0,31.0,1,right,MISS A. Gill Layup,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,3.08,Missed,,,,,,,,,,,,,,,,,,,
687,PT03M17.00S,2021-11-25T03:23:59.3Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,116,93,2021-11-25T03:24:03Z,6650000,,,0,,W. Hernangomez REBOUND (Off:1 Def:6),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,686.0,7.0,6.0,1.0,,,,,,
688,PT03M10.00S,2021-11-25T03:24:06.0Z,4,REGULAR,turnover,bad pass,[],1630184,,,1610612740,116,93,2021-11-25T03:24:10Z,6660000,,,0,,K. Lewis Jr. bad pass TURNOVER (1 TO),"[1630184, 203526]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Neto,203526.0,
689,PT03M10.00S,2021-11-25T03:24:06.0Z,4,REGULAR,steal,,[],203526,,,1610612764,116,93,2021-11-25T03:25:46Z,6670000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT03M08.00S,2021-11-25T03:24:10.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612764,116,93,2021-11-25T03:24:25Z,6680000,,,0,,N. Marshall shooting personal FOUL (1 PF) (Kispert 2 FT),"[1630230, 1630557]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,,,,,,,203592.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,
692,PT03M08.00S,2021-11-25T03:24:34.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630557,,,1610612764,116,93,2021-11-25T03:24:34Z,6700000,,,0,,MISS C. Kispert Free Throw 1 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
693,PT03M08.00S,2021-11-25T03:24:34.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,116,93,2021-11-25T03:24:34Z,6710000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,692.0,,,,,,,,,
694,PT03M08.00S,2021-11-25T03:24:47.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630557,,,1610612764,116,94,2021-11-25T03:24:47Z,6720000,,,0,,C. Kispert Free Throw 2 of 2 (1 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
695,PT03M01.00S,2021-11-25T03:25:05.4Z,4,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,116,94,2021-11-25T03:36:10Z,6730000,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,,,,,,,2715.0,,,,,,,,,,,1.0,,,
696,PT02M47.00S,2021-11-25T03:25:20.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,71.43561103810775,18.872549019607842,1610612764,116,94,2021-11-25T03:25:30Z,6740000,-156.0,216.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
697,PT02M41.00S,2021-11-25T03:25:25.9Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,116,94,2021-11-25T03:25:25Z,6750000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,696.0,1.0,1.0,0.0,,,,,,
698,PT02M37.00S,2021-11-25T03:25:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,9.411957950065702,48.03921568627451,1610612740,116,94,2021-11-25T03:27:57Z,6760000,10.0,36.0,1,left,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
699,PT02M37.00S,2021-11-25T03:25:29.8Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612740,116,94,2021-11-25T03:32:51Z,6770000,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,698.0,1.0,0.0,1.0,,,,,,
733,PT02M37.00S,2021-11-25T03:25:33.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,4.993429697766097,55.170036764705884,1610612740,116,94,2021-11-25T03:33:14Z,6775000,-26.0,-6.0,1,left,MISS N. Marshall tip Layup,[1630230],1610612740.0,NOP,tip,,,Marshall,N. Marshall,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
734,PT02M37.00S,2021-11-25T03:25:33.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,116,94,2021-11-25T03:33:14Z,6777500,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,733.0,,,,,,,,,
700,PT02M37.00S,2021-11-25T03:25:38.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,116,94,2021-11-25T03:33:14Z,6780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT02M24.00S,2021-11-25T03:25:50.7Z,4,REGULAR,3pt,Jump Shot,[],1630264,68.14430026281208,69.63082107843137,1610612764,116,97,2021-11-25T03:26:01Z,6790000,98.0,247.0,1,right,A. Gill 26' 3PT  (5 PTS) (D. Avdija 2 AST),"[1630264, 1630166]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,26.57,Made,5.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,,
703,PT02M04.00S,2021-11-25T03:26:10.4Z,4,REGULAR,3pt,Jump Shot,[],1630530,7.835085413929041,2.941176470588235,1610612740,119,97,2021-11-25T03:26:16Z,6810000,235.0,21.0,1,left,T. Murphy III 3PT  (5 PTS) (N. Marshall 1 AST),"[1630530, 1630230]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,23.62,Made,5.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,,
705,PT01M54.00S,2021-11-25T03:26:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,94.30026281208936,46.81372549019608,1610612764,119,97,2021-11-25T03:30:11Z,6830000,-16.0,1.0,1,right,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
706,PT01M51.00S,2021-11-25T03:26:23.2Z,4,REGULAR,rebound,defensive,[],1630184,,,1610612740,119,97,2021-11-25T03:26:23Z,6840000,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:1),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,705.0,1.0,1.0,0.0,,,,,,
707,PT01M43.00S,2021-11-25T03:26:30.9Z,4,REGULAR,3pt,Jump Shot,[],1630230,3.1044678055190538,95.58823529411765,1610612740,119,97,2021-11-25T03:26:36Z,6850000,-228.0,-23.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,,
708,PT01M41.00S,2021-11-25T03:26:32.9Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,119,97,2021-11-25T03:26:36Z,6860000,,,0,,A. Gill REBOUND (Off:1 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,707.0,3.0,2.0,1.0,,,,,,
709,PT01M38.00S,2021-11-25T03:26:38.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630557,94.1688567674113,50.98039215686274,1610612764,119,99,2021-11-25T03:30:41Z,6870000,5.0,2.0,1,right,C. Kispert running Layup (3 PTS) (A. Holiday 2 AST),"[1630557, 1628988]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,0.54,Made,3.0,A. Holiday,1628988.0,2.0,,,,,,,,,,,,,,,
711,PT01M25.00S,2021-11-25T03:26:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.206964520367937,52.20588235294118,1610612740,121,99,2021-11-25T03:31:29Z,6890000,-11.0,-4.0,1,left,N. Marshall cutting Layup (2 PTS) (J. Alvarado 1 AST),"[1630230, 1630631]",1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,1.16,Made,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
713,PT01M11.00S,2021-11-25T03:27:11.2Z,4,REGULAR,3pt,Jump Shot,[],1630557,93.5611038107753,96.83670343137256,1610612764,121,99,2021-11-25T03:27:20Z,6910000,234.0,8.0,1,right,MISS C. Kispert 3PT - blocked,"[1630557, 1626195]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.43,Missed,,,,,,,,,,,,,,Hernangomez,1626195.0,,,,
714,PT01M11.00S,2021-11-25T03:27:11.2Z,4,REGULAR,block,,[],1626195,,,1610612764,121,99,2021-11-25T03:27:15Z,6920000,,,0,,W. Hernangomez BLOCK (2 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT01M07.00S,2021-11-25T03:27:15.2Z,4,REGULAR,rebound,defensive,[],1630184,,,1610612740,121,99,2021-11-25T03:27:20Z,6930000,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:2),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,713.0,2.0,2.0,0.0,,,,,,
716,PT01M01.00S,2021-11-25T03:27:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630230,23.73521681997372,86.27450980392157,1610612740,121,99,2021-11-25T03:27:32Z,6940000,-181.0,171.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
717,PT00M59.80S,2021-11-25T03:27:27.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,121,99,2021-11-25T03:27:27Z,6950000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,716.0,,,,,,,,,
718,PT00M59.80S,2021-11-25T03:27:29.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,121,99,2021-11-25T03:27:29Z,6960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M48.60S,2021-11-25T03:27:47.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630184,30.699737187910642,71.07843137254902,1610612740,121,99,2021-11-25T03:27:54Z,6970000,-105.0,236.0,1,left,MISS K. Lewis Jr. 25' 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
720,PT00M46.50S,2021-11-25T03:27:49.9Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,121,99,2021-11-25T03:27:49Z,6980000,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,719.0,1.0,0.0,1.0,,,,,,
