actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
646,PT05M04.00S,2022-01-12T03:18:35.9Z,4,REGULAR,3pt,Jump Shot,[],1628984,25.443495400788436,85.7843137254902,1610612740,111,105,2022-01-12T03:18:40Z,6360000,-179.0,187.0,1,left,D. Graham 25' 3PT  (10 PTS) (B. Ingram 9 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,25.86,Made,10.0,B. Ingram,1627742.0,9.0,,,,,,,,,,,,
648,PT05M02.00S,2022-01-12T03:18:46.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,111,105,2022-01-12T03:18:46Z,6380000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M02.00S,2022-01-12T03:21:09.1Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,111,105,2022-01-12T03:21:23Z,6390000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M02.00S,2022-01-12T03:21:09.1Z,4,REGULAR,substitution,in,[],1627736,,,1610612750,111,105,2022-01-12T03:21:23Z,6400000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M46.00S,2022-01-12T03:21:55.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,66.5735873850197,42.64705882352941,1610612750,111,108,2022-01-12T03:22:02Z,6410000,-37.0,262.0,1,right,K. Towns 26' 3PT  (26 PTS) (D. Russell 8 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,26.43,Made,26.0,D. Russell,1626156.0,8.0,,,,,,,,,,,,
653,PT04M26.00S,2022-01-12T03:22:14.9Z,4,REGULAR,2pt,Jump Shot,[],1630529,23.340998685939553,79.65686274509804,1610612740,111,108,2022-01-12T03:22:20Z,6430000,-148.0,167.0,1,left,MISS H. Jones 22' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,22.33,Missed,,,,,,,,,,,,,,,,
654,PT04M23.00S,2022-01-12T03:22:17.9Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,111,108,2022-01-12T03:22:20Z,6440000,,,0,,M. Beasley REBOUND (Off:1 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,653.0,4.0,3.0,1.0,,,
655,PT04M08.00S,2022-01-12T03:22:37.8Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,111,108,2022-01-12T03:22:49Z,6450000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Edwards 2 FT),"[202685, 1630162]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,1627961.0,3.0,0.0,Edwards,1630162.0,,,,,,,
657,PT04M08.00S,2022-01-12T03:23:19.1Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,111,109,2022-01-12T03:23:19Z,6470000,,,0,,A. Edwards Free Throw 1 of 2 (17 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
658,PT04M08.00S,2022-01-12T03:23:31.6Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,111,110,2022-01-12T03:23:31Z,6480000,,,0,,A. Edwards Free Throw 2 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
659,PT03M46.00S,2022-01-12T03:23:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.389618922470433,58.333333333333336,1610612740,111,110,2022-01-12T03:24:03Z,6490000,-42.0,8.0,1,left,MISS J. Valanciunas Layup - blocked,"[202685, 1626157]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,4.24,Missed,,,,,,,,,,,,,,Towns,1626157.0,
660,PT03M46.00S,2022-01-12T03:23:55.8Z,4,REGULAR,block,,[],1626157,,,1610612740,111,110,2022-01-12T03:23:58Z,6500000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M43.00S,2022-01-12T03:23:58.8Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,111,110,2022-01-12T03:24:03Z,6510000,,,0,,J. Valanciunas REBOUND (Off:2 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,659.0,11.0,9.0,2.0,,,
662,PT03M39.00S,2022-01-12T03:24:03.5Z,4,REGULAR,turnover,bad pass,[],202685,,,1610612740,111,110,2022-01-12T03:24:35Z,6520000,,,0,,J. Valanciunas bad pass TURNOVER (4 TO),"[202685, 1629020]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
663,PT03M39.00S,2022-01-12T03:24:03.5Z,4,REGULAR,steal,,[],1629020,,,1610612750,111,110,2022-01-12T03:24:27Z,6530000,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M32.00S,2022-01-12T03:24:09.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,86.81011826544021,51.470588235294116,1610612750,111,112,2022-01-12T03:31:42Z,6540000,7.0,71.0,1,right,A. Edwards 7' driving floating Jump Shot (20 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,,,,7.19,Made,20.0,,,,,,,,,,,,,,,
665,PT03M16.00S,2022-01-12T03:24:34.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612740,111,112,2022-01-12T03:24:48Z,6550000,,,0,,J. Vanderbilt personal FOUL (5 PF) (Jones 2 FT),"[1629020, 1630529]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1627529.0,5.0,0.0,Jones,1630529.0,,,,,,,
667,PT03M16.00S,2022-01-12T03:25:05.7Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,112,112,2022-01-12T03:25:05Z,6570000,,,0,,H. Jones Free Throw 1 of 2 (11 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
668,PT03M16.00S,2022-01-12T03:25:21.8Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,113,112,2022-01-12T03:25:21Z,6580000,,,0,,H. Jones Free Throw 2 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
669,PT02M56.00S,2022-01-12T03:25:44.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,85.10183968462549,2.2058823529411766,1610612750,113,112,2022-01-12T03:26:11Z,6590000,-239.0,88.0,1,right,MISS D. Russell 25' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,
670,PT02M54.00S,2022-01-12T03:25:46.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,113,112,2022-01-12T03:25:50Z,6600000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,669.0,,,,,,
671,PT02M54.00S,2022-01-12T03:25:51.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,113,112,2022-01-12T03:25:51Z,6610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M30.00S,2022-01-12T03:26:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,17.821944809461236,46.07843137254902,1610612740,113,112,2022-01-12T03:26:46Z,6620000,20.0,115.0,1,left,MISS J. Hart 11' driving floating Shot,[1628404],1610612740.0,NOP,driving floating,,,Hart,J. Hart,,,,,,,,11.67,Missed,,,,,,,,,,,,,,,,
673,PT02M28.00S,2022-01-12T03:26:27.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,113,112,2022-01-12T03:26:46Z,6630000,,,0,,J. Valanciunas REBOUND (Off:3 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,672.0,12.0,9.0,3.0,,,
674,PT02M25.00S,2022-01-12T03:26:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612740,113,112,2022-01-12T03:26:41Z,6640000,,,0,,D. Russell shooting personal FOUL (4 PF) (Jones 2 FT),"[1626156, 1630529]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,201638.0,4.0,0.0,Jones,1630529.0,,,,,,,
676,PT02M25.00S,2022-01-12T03:27:03.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630529,,,1610612740,114,112,2022-01-12T03:27:04Z,6660000,,,0,,H. Jones Free Throw 1 of 2 (13 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
677,PT02M25.00S,2022-01-12T03:27:17.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630529,,,1610612740,115,112,2022-01-12T03:27:17Z,6670000,,,0,,H. Jones Free Throw 2 of 2 (14 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
678,PT02M02.00S,2022-01-12T03:27:41.2Z,4,REGULAR,3pt,Jump Shot,[],1626156,75.50919842312747,88.48039215686273,1610612750,115,112,2022-01-12T03:27:46Z,6680000,192.0,178.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
679,PT01M59.00S,2022-01-12T03:27:44.2Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,115,112,2022-01-12T03:27:46Z,6690000,,,0,,D. Graham REBOUND (Off:2 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,678.0,4.0,2.0,2.0,,,
680,PT01M42.00S,2022-01-12T03:28:02.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628404,5.075558475689881,49.754901960784316,1610612740,117,112,2022-01-12T03:28:10Z,6700000,1.0,-5.0,1,left,J. Hart cutting DUNK (21 PTS) (D. Graham 4 AST),"[1628404, 1628984]",1610612740.0,NOP,cutting,,,Hart,J. Hart,,,,,,,,0.49,Made,21.0,D. Graham,1628984.0,4.0,,,,,,,,,,,,
682,PT01M29.00S,2022-01-12T03:28:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,74.19513797634691,15.686274509803921,1610612750,117,115,2022-01-12T03:28:46Z,6720000,-172.0,190.0,1,right,A. Edwards 25' 3PT step back (23 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,,,,25.61,Made,23.0,,,,,,,,,,,,,,,
683,PT01M13.00S,2022-01-12T03:28:49.5Z,4,REGULAR,3pt,Jump Shot,[],1627742,25.57490144546649,15.931372549019606,1610612740,120,115,2022-01-12T03:31:51Z,6730000,170.0,188.0,1,left,B. Ingram 25' 3PT pullup (26 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,25.36,Made,26.0,,,,,,,,,,,,,,,
684,PT01M13.00S,2022-01-12T03:28:52.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629020,,,1610612740,120,115,2022-01-12T03:29:00Z,6740000,,,0,,J. Vanderbilt shooting personal FOUL (6 PF) (Ingram 1 FT),"[1629020, 1627742]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,201638.0,6.0,0.0,Ingram,1627742.0,,,,,,,
686,PT01M13.00S,2022-01-12T03:29:05.9Z,4,REGULAR,substitution,out,[],1629020,,,1610612740,120,115,2022-01-12T03:31:58Z,6760000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M13.00S,2022-01-12T03:29:05.9Z,4,REGULAR,substitution,in,[],1630183,,,1610612740,120,115,2022-01-12T03:31:58Z,6770000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M13.00S,2022-01-12T03:29:38.5Z,4,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,121,115,2022-01-12T03:29:38Z,6780000,,,0,,B. Ingram Free Throw 1 of 1 (27 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,
689,PT01M04.00S,2022-01-12T03:29:47.6Z,4,REGULAR,3pt,Jump Shot,[],1630162,70.12155059132719,24.264705882352942,1610612750,121,118,2022-01-12T03:29:54Z,6790000,-129.0,228.0,1,right,A. Edwards 26' 3PT  (26 PTS) (D. Russell 9 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,26.22,Made,26.0,D. Russell,1626156.0,9.0,,,,,,,,,,,,
691,PT00M50.50S,2022-01-12T03:30:06.2Z,4,REGULAR,3pt,Jump Shot,[],1627742,23.47240473061761,87.5,1610612740,124,118,2022-01-12T03:30:11Z,6810000,-188.0,168.0,1,left,B. Ingram 25' 3PT  (30 PTS) (J. Hart 5 AST),"[1627742, 1628404]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,25.18,Made,30.0,J. Hart,1628404.0,5.0,,,,,,,,,,,,
693,PT00M41.80S,2022-01-12T03:30:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.77463863337714,47.30392156862745,1610612750,124,120,2022-01-12T03:31:58Z,6830000,-13.0,6.0,1,right,A. Edwards driving finger roll Layup (28 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,,,,1.48,Made,28.0,,,,,,,,,,,,,,,
694,PT00M21.40S,2022-01-12T03:30:44.8Z,4,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,124,120,2022-01-12T03:30:52Z,6840000,,,0,,B. Ingram lost ball out-of-bounds TURNOVER (5 TO),[1627742],1610612740.0,NOP,lost ball,,,Ingram,B. Ingram,,,,,5.0,,,,,,,,,1627961.0,,,,,,,,,,,
695,PT00M21.40S,2022-01-12T03:30:53.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,124,120,2022-01-12T03:30:53Z,6850000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M21.40S,2022-01-12T03:31:58.2Z,4,REGULAR,substitution,out,[],1628984,,,1610612750,124,120,2022-01-12T03:32:14Z,6860000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M21.40S,2022-01-12T03:31:58.2Z,4,REGULAR,substitution,out,[],202685,,,1610612750,124,120,2022-01-12T03:32:14Z,6870000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M21.40S,2022-01-12T03:31:58.2Z,4,REGULAR,substitution,in,[],1629109,,,1610612750,124,120,2022-01-12T03:32:14Z,6880000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M21.40S,2022-01-12T03:31:58.2Z,4,REGULAR,substitution,in,[],202066,,,1610612750,124,120,2022-01-12T03:32:14Z,6890000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M19.00S,2022-01-12T03:32:40.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,92.9862023653088,96.56862745098039,1610612750,124,120,2022-01-12T03:32:48Z,6900000,233.0,13.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,23.32,Missed,,,,,,,,,,,,,,,,
701,PT00M17.20S,2022-01-12T03:32:46.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,124,120,2022-01-12T03:32:46Z,6910000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,
702,PT00M17.20S,2022-01-12T03:32:46.6Z,4,REGULAR,foul,personal,[],1627742,,,1610612750,124,120,2022-01-12T03:32:58Z,6920000,,,0,,B. Ingram loose ball personal FOUL (3 PF),"[1627742, 1630183]",1610612740.0,NOP,loose ball,,,Ingram,B. Ingram,,,,,,,,,,,,,,1627529.0,3.0,0.0,McDaniels,1630183.0,,,,,,,
704,PT00M17.20S,2022-01-12T03:33:40.0Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,124,120,2022-01-12T03:33:53Z,6940000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M17.20S,2022-01-12T03:33:40.0Z,4,REGULAR,substitution,in,[],1627752,,,1610612750,124,120,2022-01-12T03:33:53Z,6950000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M12.90S,2022-01-12T03:34:09.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627736,79.188567674113,91.42156862745098,1610612750,124,123,2022-01-12T03:34:14Z,6960000,207.0,143.0,1,right,M. Beasley 25' 3PT  (18 PTS) (D. Russell 10 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.17,Made,18.0,D. Russell,1626156.0,10.0,,,,,,,,,,,,
708,PT00M11.90S,2022-01-12T03:34:17.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,124,123,2022-01-12T03:34:17Z,6980000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M11.90S,2022-01-12T03:35:22.6Z,4,REGULAR,substitution,out,[],1629109,,,1610612740,124,123,2022-01-12T03:35:40Z,6990000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M11.90S,2022-01-12T03:35:22.6Z,4,REGULAR,substitution,out,[],202066,,,1610612740,124,123,2022-01-12T03:35:40Z,7000000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M11.90S,2022-01-12T03:35:22.6Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,124,123,2022-01-12T03:35:40Z,7010000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M11.90S,2022-01-12T03:35:22.6Z,4,REGULAR,substitution,in,[],202685,,,1610612740,124,123,2022-01-12T03:35:40Z,7020000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M09.70S,2022-01-12T03:36:03.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612740,124,123,2022-01-12T03:36:12Z,7030000,,,0,,T. Prince take personal FOUL (1 PF) (Graham 2 FT),"[1627752, 1628984]",1610612750.0,MIN,take,,,Prince,T. Prince,,,,,,,,,,,,,,201638.0,1.0,0.0,Graham,1628984.0,,,,,,,
715,PT00M09.70S,2022-01-12T03:36:45.4Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,125,123,2022-01-12T03:36:45Z,7050000,,,0,,D. Graham Free Throw 1 of 2 (11 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
716,PT00M09.70S,2022-01-12T03:36:46.2Z,4,REGULAR,substitution,out,[],202685,,,1610612740,125,123,2022-01-12T03:36:58Z,7060000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M09.70S,2022-01-12T03:36:46.2Z,4,REGULAR,substitution,out,[],1627736,,,1610612740,125,123,2022-01-12T03:36:58Z,7070000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M09.70S,2022-01-12T03:36:46.2Z,4,REGULAR,substitution,in,[],1629109,,,1610612740,125,123,2022-01-12T03:36:58Z,7080000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M09.70S,2022-01-12T03:36:46.2Z,4,REGULAR,substitution,in,[],1629675,,,1610612740,125,123,2022-01-12T03:36:58Z,7090000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M09.70S,2022-01-12T03:36:45.4Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,125,123,2022-01-12T03:37:14Z,7100000,,,0,,MISS D. Graham Free Throw 2 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,Missed,,,,,,,,,,,,,,,,
721,PT00M09.20S,2022-01-12T03:36:45.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,125,123,2022-01-12T03:37:14Z,7110000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,720.0,8.0,5.0,3.0,,,
722,PT00M09.20S,2022-01-12T03:37:16.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,125,123,2022-01-12T03:37:16Z,7120000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M09.20S,2022-01-12T03:38:03.2Z,4,REGULAR,substitution,out,[],1628984,,,1610612750,125,123,2022-01-12T03:38:35Z,7130000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M09.20S,2022-01-12T03:38:03.2Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,125,123,2022-01-12T03:38:35Z,7140000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M09.20S,2022-01-12T03:38:03.2Z,4,REGULAR,substitution,in,[],202066,,,1610612750,125,123,2022-01-12T03:38:35Z,7150000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M09.20S,2022-01-12T03:38:03.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612750,125,123,2022-01-12T03:38:35Z,7160000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M03.60S,2022-01-12T03:39:03.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,91.40932982917214,47.549019607843135,1610612750,125,125,2022-01-12T03:40:01Z,7170000,-12.0,28.0,1,right,D. Russell driving floating Jump Shot (18 PTS) (K. Towns 5 AST),"[1626156, 1626157]",1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,3.09,Made,18.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,
729,PT00M03.60S,2022-01-12T03:39:11.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,125,125,2022-01-12T03:39:11Z,7190000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,out,[],1629109,,,1610612740,125,125,2022-01-12T03:40:33Z,7200000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,out,[],202066,,,1610612740,125,125,2022-01-12T03:40:33Z,7210000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,out,[],1626156,,,1610612740,125,125,2022-01-12T03:40:33Z,7220000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612740,125,125,2022-01-12T03:40:33Z,7230000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,out,[],1627736,,,1610612740,125,125,2022-01-12T03:40:33Z,7240000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,in,[],202685,,,1610612740,125,125,2022-01-12T03:40:33Z,7250000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,125,125,2022-01-12T03:40:33Z,7260000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT00M03.60S,2022-01-12T03:40:14.7Z,4,REGULAR,substitution,in,[],1627752,,,1610612740,125,125,2022-01-12T03:40:33Z,7270000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
