actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
483,PT04M12.00S,2025-12-03T02:47:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,94.69448094612353,58.333333333333336,1610612763,83,79,2025-12-03T02:47:41Z,4720000,False,42.0,-3.0,1,right,MISS S. Aldama driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,4.18,Missed,,,,,,,,,,,,,,,,
484,PT04M10.00S,2025-12-03T02:47:39.1Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,83,79,2025-12-03T02:47:41Z,4730000,False,,,0,,J. Sochan REBOUND (Off:0 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,483.0,4.0,4.0,0.0,,,,,,,,,,,,
485,PT04M03.00S,2025-12-03T02:47:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,8.09789750328515,42.40196078431372,1610612759,83,79,2025-12-03T02:47:51Z,4740000,False,38.0,24.0,1,left,MISS H. Barnes driving Layup - blocked,"[203084, 203484]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,4.47,Missed,,,,,,,Caldwell-Pope,203484.0,,,,,,,,
486,PT04M03.00S,2025-12-03T02:47:46.0Z,3,REGULAR,block,,[],203484,,,1610612759,83,79,2025-12-03T02:47:48Z,4750000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
487,PT04M00.00S,2025-12-03T02:47:49.0Z,3,REGULAR,rebound,offensive,[],203084,,,1610612759,83,79,2025-12-03T02:47:51Z,4760000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,485.0,3.0,2.0,1.0,,,,,,,,,,,,
488,PT03M54.00S,2025-12-03T02:47:58.5Z,3,REGULAR,foul,personal,['2freethrow'],1641765,,,1610612759,83,79,2025-12-03T02:48:09Z,4770000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Harper 2 FT),"[1641765, 1642844]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Harper,1642844.0
490,PT03M54.00S,2025-12-03T02:48:26.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642844,,,1610612759,84,79,2025-12-03T02:49:00Z,4790000,False,,,0,,D. Harper Free Throw 1 of 2 (10 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
491,PT03M54.00S,2025-12-03T02:48:26.9Z,3,REGULAR,substitution,out,[],203484,,,1610612759,84,79,2025-12-03T02:48:38Z,4800000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M54.00S,2025-12-03T02:48:26.9Z,3,REGULAR,substitution,in,[],1629723,,,1610612759,84,79,2025-12-03T02:48:38Z,4810000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M54.00S,2025-12-03T02:48:26.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642844,,,1610612759,84,79,2025-12-03T02:49:00Z,4820000,False,,,0,,MISS D. Harper Free Throw 2 of 2,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
494,PT03M47.00S,2025-12-03T02:48:33.1Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,84,79,2025-12-03T02:49:24Z,4830000,False,,,0,,J. Landale REBOUND (Off:3 Def:2),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,493.0,5.0,2.0,3.0,,,,,,,,,,,,
495,PT03M47.00S,2025-12-03T02:48:59.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,94.1688567674113,51.71568627450981,1610612763,84,81,2025-12-03T02:49:15Z,4840000,False,9.0,2.0,1,right,J. Konchar running Layup (10 PTS) (C. Spencer 4 AST),"[1629723, 1642285]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,0.89,Made,,,,,,,,,10.0,C. Spencer,1642285.0,4.0,,,,
497,PT03M47.00S,2025-12-03T02:49:04.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642868,,,1610612763,84,81,2025-12-03T02:49:16Z,4860000,False,,,0,,C. Bryant shooting personal FOUL (2 PF) (Konchar 1 FT),"[1642868, 1629723]",1610612759.0,SAS,shooting,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,1628954.0,,,,,,,,,,,,,,,,2.0,0.0,Konchar,1629723.0
499,PT03M47.00S,2025-12-03T02:49:21.2Z,3,REGULAR,freethrow,1 of 1,[],1629723,,,1610612763,84,82,2025-12-03T02:49:21Z,4880000,False,,,0,,J. Konchar Free Throw 1 of 1 (11 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
500,PT03M38.00S,2025-12-03T02:49:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.995400788436268,48.77450980392157,1610612759,84,82,2025-12-03T02:51:23Z,4890000,False,6.0,4.0,1,left,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,0.72,Missed,,,,,,,,,,,,,,,,
501,PT03M35.00S,2025-12-03T02:49:34.9Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612763,84,82,2025-12-03T02:51:16Z,4900000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,500.0,1.0,1.0,0.0,,,,,,,,,,,,
502,PT03M30.00S,2025-12-03T02:49:42.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612763,84,82,2025-12-03T02:49:54Z,4910000,False,,,0,,K. Johnson personal FOUL (2 PF) (Aldama 2 FT),"[1629640, 1630583]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Aldama,1630583.0
504,PT03M30.00S,2025-12-03T02:50:12.2Z,3,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,84,83,2025-12-03T02:50:12Z,4930000,False,,,0,,S. Aldama Free Throw 1 of 2 (3 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
505,PT03M30.00S,2025-12-03T02:50:26.6Z,3,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,84,84,2025-12-03T02:50:26Z,4940000,False,,,0,,S. Aldama Free Throw 2 of 2 (4 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
506,PT03M20.00S,2025-12-03T02:50:38.5Z,3,REGULAR,3pt,Jump Shot,[],203084,5.995400788436268,96.56862745098039,1610612759,87,84,2025-12-03T02:50:42Z,4950000,False,-233.0,4.0,1,left,H. Barnes 3PT  (29 PTS) (D. Harper 6 AST),"[203084, 1642844]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,23.28,Made,,,,,,,,,29.0,D. Harper,1642844.0,6.0,,,,
508,PT03M03.00S,2025-12-03T02:50:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,93.64323258869908,45.34313725490196,1610612763,87,86,2025-12-03T02:50:59Z,4970000,False,-23.0,7.0,1,right,J. Landale cutting Layup (6 PTS) (C. Spencer 5 AST),"[1629111, 1642285]",1610612763.0,MEM,cutting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,2.44,Made,,,,,,,,,6.0,C. Spencer,1642285.0,5.0,,,,
510,PT02M52.00S,2025-12-03T02:51:05.9Z,3,REGULAR,3pt,Jump Shot,[],1642868,8.229303547963205,2.696078431372549,1610612759,87,86,2025-12-03T02:51:12Z,4990000,False,237.0,25.0,1,left,MISS C. Bryant 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Right Corner 3,24+ Right,,,23.78,Missed,,,,,,,,,,,,,,,,
511,PT02M47.00S,2025-12-03T02:51:10.9Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,87,86,2025-12-03T02:51:12Z,5000000,False,,,0,,J. Sochan REBOUND (Off:1 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,510.0,5.0,4.0,1.0,,,,,,,,,,,,
512,PT02M47.00S,2025-12-03T02:51:11.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,5.590000152587891,50.0,1610612759,89,86,2025-12-03T02:51:11Z,5010000,False,0.0,0.0,1,left,J. Sochan tip Layup (8 PTS),[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,8.0,,,,,,,
513,PT02M34.00S,2025-12-03T02:51:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,93.11760840998686,47.30392156862745,1610612763,89,88,2025-12-03T02:51:30Z,5020000,False,-13.0,12.0,1,right,J. Konchar reverse Layup (13 PTS) (C. Spencer 6 AST),"[1629723, 1642285]",1610612763.0,MEM,reverse,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,1.82,Made,,,,,,,,,13.0,C. Spencer,1642285.0,6.0,,,,
515,PT02M19.00S,2025-12-03T02:51:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,7.703679369250986,49.26470588235294,1610612759,91,88,2025-12-03T02:52:08Z,5040000,False,4.0,20.0,1,left,J. Sochan cutting Layup (10 PTS) (K. Johnson 3 AST),"[1631110, 1629640]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,2.02,Made,,,,,,,,,10.0,K. Johnson,1629640.0,3.0,,,,
517,PT02M19.00S,2025-12-03T02:51:44.6Z,3,REGULAR,foul,personal,['1freethrow'],1641765,,,1610612759,91,88,2025-12-03T02:52:18Z,5060000,False,,,0,,O. Prosper shooting personal FOUL (2 PF) (Sochan 1 FT),"[1641765, 1631110]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Sochan,1631110.0
519,PT02M19.00S,2025-12-03T02:52:00.9Z,3,REGULAR,substitution,out,[],1642844,,,1610612759,91,88,2025-12-03T02:52:51Z,5080000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M19.00S,2025-12-03T02:52:00.9Z,3,REGULAR,substitution,out,[],1642868,,,1610612759,91,88,2025-12-03T02:52:51Z,5090000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M19.00S,2025-12-03T02:52:00.9Z,3,REGULAR,substitution,out,[],203084,,,1610612759,91,88,2025-12-03T02:52:51Z,5100000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M19.00S,2025-12-03T02:52:00.9Z,3,REGULAR,substitution,in,[],1628368,,,1610612759,91,88,2025-12-03T02:52:51Z,5110000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M19.00S,2025-12-03T02:52:00.9Z,3,REGULAR,substitution,in,[],1642357,,,1610612759,91,88,2025-12-03T02:52:51Z,5120000,False,,,0,,SUB in: D. Jones Garcia,[1642357],1610612759.0,SAS,,,,Jones Garcia,D. Jones Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M19.00S,2025-12-03T02:52:00.9Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,91,88,2025-12-03T02:52:51Z,5130000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M19.00S,2025-12-03T02:52:20.3Z,3,REGULAR,freethrow,1 of 1,[],1631110,,,1610612759,92,88,2025-12-03T02:52:20Z,5140000,False,,,0,,J. Sochan Free Throw 1 of 1 (11 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
526,PT02M12.00S,2025-12-03T02:52:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642357,,,1610612763,92,88,2025-12-03T02:52:58Z,5150000,False,,,0,,D. Jones Garcia personal FOUL (1 PF) (Spencer 2 FT),"[1642357, 1642285]",1610612759.0,SAS,,,,Jones Garcia,D. Jones Garcia,,,,,Mid-Range,16-24 Right,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Spencer,1642285.0
528,PT02M12.00S,2025-12-03T02:53:03.1Z,3,REGULAR,freethrow,1 of 2,[],1642285,,,1610612763,92,89,2025-12-03T02:53:03Z,5170000,False,,,0,,C. Spencer Free Throw 1 of 2 (9 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
529,PT02M12.00S,2025-12-03T02:53:21.6Z,3,REGULAR,freethrow,2 of 2,[],1642285,,,1610612763,92,90,2025-12-03T02:53:21Z,5180000,False,,,0,,C. Spencer Free Throw 2 of 2 (10 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
530,PT01M57.00S,2025-12-03T02:53:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.982260183968464,46.81372549019608,1610612759,94,90,2025-12-03T02:53:45Z,5190000,False,16.0,98.0,1,left,D. Fox 9' driving floating Jump Shot (15 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,9.9,Made,,,,,,,,,15.0,,,,,,,
531,PT01M40.00S,2025-12-03T02:53:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,92.9862023653088,46.81372549019608,1610612763,94,90,2025-12-03T02:53:59Z,5200000,False,-16.0,13.0,1,right,MISS O. Prosper driving Layup,[1641765],1610612763.0,MEM,driving,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,,
532,PT01M37.00S,2025-12-03T02:53:58.6Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612763,94,90,2025-12-03T02:53:58Z,5210000,False,,,0,,J. Landale REBOUND (Off:4 Def:2),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,531.0,6.0,2.0,4.0,,,,,,,,,,,,
533,PT01M37.00S,2025-12-03T02:53:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,94.40999984741211,50.0,1610612763,94,92,2025-12-03T02:53:58Z,5220000,False,0.0,0.0,1,right,J. Landale putback Layup (8 PTS),[1629111],1610612763.0,MEM,putback,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,8.0,,,,,,,
534,PT01M33.00S,2025-12-03T02:54:05.7Z,3,REGULAR,foul,personal,[],1629723,,,1610612759,94,92,2025-12-03T02:54:23Z,5230000,False,,,0,,J. Konchar personal FOUL (2 PF),"[1629723, 1629640]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Johnson,1629640.0
536,PT01M25.00S,2025-12-03T02:54:39.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,9.674770039421814,34.55882352941176,1610612759,94,92,2025-12-03T02:55:06Z,5250000,False,77.0,38.0,1,left,MISS J. Champagnie 8' driving floating bank Shot,[1630577],1610612759.0,SAS,driving floating bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,,,8.62,Missed,,,,,,,,,,,,,,,,
537,PT01M23.00S,2025-12-03T02:54:41.4Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,94,92,2025-12-03T02:54:51Z,5260000,False,,,0,,J. Sochan REBOUND (Off:2 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,,,,536.0,6.0,4.0,2.0,,,,,,,,,,,,
538,PT01M17.00S,2025-12-03T02:54:51.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612759,94,92,2025-12-03T02:54:56Z,5270000,False,,,0,,S. Aldama shooting personal FOUL (3 PF) (Fox 2 FT),"[1630583, 1628368]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,,,3.0,0.0,Fox,1628368.0
540,PT01M17.00S,2025-12-03T02:55:15.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628368,,,1610612759,95,92,2025-12-03T02:55:15Z,5290000,False,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,,,,,16.0,,,,,,,
541,PT01M17.00S,2025-12-03T02:55:15.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628368,,,1610612759,95,92,2025-12-03T02:55:34Z,5300000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
542,PT01M14.00S,2025-12-03T02:55:18.2Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612763,95,92,2025-12-03T02:55:34Z,5310000,False,,,0,,O. Prosper REBOUND (Off:0 Def:2),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,541.0,2.0,2.0,0.0,,,,,,,,,,,,
543,PT00M57.20S,2025-12-03T02:55:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,94.82588699080158,45.83333333333333,1610612763,95,94,2025-12-03T02:55:55Z,5320000,False,-21.0,-4.0,1,right,J. Landale Layup (10 PTS) (S. Aldama 5 AST),"[1629111, 1630583]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,2.12,Made,,,,,,,,,10.0,S. Aldama,1630583.0,5.0,,,,
545,PT00M39.60S,2025-12-03T02:56:15.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642285,,,1610612759,95,94,2025-12-03T02:56:27Z,5340000,False,,,0,,C. Spencer personal FOUL (2 PF) (Fox 2 FT),"[1642285, 1628368]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left Center,1628954.0,,,,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0
547,PT00M39.60S,2025-12-03T02:56:46.4Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,96,94,2025-12-03T02:56:46Z,5360000,False,,,0,,D. Fox Free Throw 1 of 2 (17 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,
548,PT00M39.60S,2025-12-03T02:56:47.5Z,3,REGULAR,substitution,out,[],1642357,,,1610612759,96,94,2025-12-03T02:56:52Z,5370000,False,,,0,,SUB out: D. Jones Garcia,[1642357],1610612759.0,SAS,,,,Jones Garcia,D. Jones Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT00M39.60S,2025-12-03T02:56:47.5Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,96,94,2025-12-03T02:56:52Z,5380000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M39.60S,2025-12-03T02:57:06.0Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,97,94,2025-12-03T02:57:06Z,5390000,False,,,0,,D. Fox Free Throw 2 of 2 (18 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,,,,,18.0,,,,,,,
551,PT00M30.80S,2025-12-03T02:57:20.1Z,3,REGULAR,3pt,Jump Shot,[],1642285,68.9388961892247,25.735294117647058,1610612763,97,97,2025-12-03T02:57:41Z,5400000,False,-121.0,239.0,1,right,C. Spencer 26' 3PT step back (13 PTS) (J. Konchar 3 AST),"[1642285, 1629723]",1610612763.0,MEM,step back,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,26.85,Made,,,,,,,,,13.0,J. Konchar,1629723.0,3.0,,,,
553,PT00M30.80S,2025-12-03T02:57:23.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642844,,,1610612763,97,97,2025-12-03T02:57:37Z,5420000,False,,,0,,D. Harper shooting personal FOUL (1 PF) (Spencer 1 FT),"[1642844, 1642285]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,1626301.0,,,,,,,,,,,,,,,,1.0,1.0,Spencer,1642285.0
555,PT00M30.80S,2025-12-03T02:58:08.1Z,3,REGULAR,freethrow,1 of 1,[],1642285,,,1610612763,97,98,2025-12-03T02:58:08Z,5440000,False,,,0,,C. Spencer Free Throw 1 of 1 (14 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
556,PT00M05.80S,2025-12-03T02:58:35.8Z,3,REGULAR,3pt,Jump Shot,[],1630577,5.075558475689881,98.52941176470588,1610612759,97,98,2025-12-03T02:58:41Z,5450000,False,-243.0,-5.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,24.26,Missed,,,,,,,,,,,,,,,,
557,PT00M05.80S,2025-12-03T02:58:35.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,97,98,2025-12-03T02:58:41Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,556.0,,,,,,,,,,,,,,,
558,PT00M05.80S,2025-12-03T02:58:40.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612759,97,98,2025-12-03T02:58:56Z,5470000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right,1626301.0,,,,,,,,,,,,,,,,,,,
559,PT00M00.00S,2025-12-03T02:59:04.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641765,86.41590013140605,51.225490196078425,1610612763,97,98,2025-12-03T02:59:24Z,5480000,False,6.0,75.0,1,right,MISS O. Prosper 7' turnaround Shot,[1641765],1610612763.0,MEM,turnaround,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,7.54,Missed,,,,,,,,,,,,,,,,
560,PT00M00.00S,2025-12-03T02:59:06.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,97,98,2025-12-03T02:59:06Z,5490000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,559.0,,,,,,,,,,,,,,,
561,PT00M00.00S,2025-12-03T02:59:11.3Z,3,REGULAR,period,end,[],0,,,1610612763,97,98,2025-12-03T02:59:11Z,5500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612763,97,98,2025-12-03T03:01:47Z,5510000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1631110,,,1610612763,97,98,2025-12-03T03:01:47Z,5520000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1642844,,,1610612763,97,98,2025-12-03T03:01:47Z,5530000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,97,98,2025-12-03T03:01:47Z,5540000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1641765,,,1610612763,97,98,2025-12-03T03:01:47Z,5550000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1642285,,,1610612763,97,98,2025-12-03T03:01:47Z,5560000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,out,['startperiod'],1629111,,,1610612763,97,98,2025-12-03T03:01:47Z,5570000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2025-12-03T03:00:37.7Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612763,97,98,2025-12-03T03:01:47Z,5580000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
