actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
526,PT00M00.00S,2025-12-28T02:52:41.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,87,98,2025-12-28T02:52:41Z,5180000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,525.0,4.0,3.0,1.0,,,,,,,,,,,,,,
527,PT00M00.00S,2025-12-28T02:52:45.8Z,3,REGULAR,period,end,[],0,,,1610612759,87,98,2025-12-28T02:52:45Z,5190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,out,['startperiod'],1642264,,,1610612759,87,98,2025-12-28T02:55:22Z,5200000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,out,['startperiod'],1642268,,,1610612759,87,98,2025-12-28T02:55:22Z,5210000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,out,['startperiod'],1642271,,,1610612759,87,98,2025-12-28T02:55:22Z,5220000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,out,['startperiod'],1641718,,,1610612759,87,98,2025-12-28T02:55:22Z,5230000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,87,98,2025-12-28T02:55:22Z,5240000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,in,['startperiod'],1642383,,,1610612759,87,98,2025-12-28T02:55:22Z,5250000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,in,['startperiod'],1642262,,,1610612759,87,98,2025-12-28T02:55:22Z,5260000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-12-28T02:54:20.3Z,4,REGULAR,substitution,in,['startperiod'],203994,,,1610612759,87,98,2025-12-28T02:55:22Z,5270000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-12-28T02:55:30.4Z,4,REGULAR,period,start,[],0,,,1610612759,87,98,2025-12-28T02:55:30Z,5280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M37.00S,2025-12-28T02:55:52.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,69.72733245729303,67.40196078431373,1610612759,90,98,2025-12-28T02:55:57Z,5290000,False,87.0,232.0,1,right,K. Johnson 24' 3PT pullup (23 PTS) (D. Harper 9 AST),"[1629640, 1642844]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,24.79,Made,,,,,23.0,D. Harper,1642844.0,9.0,,,,,,,,,,
539,PT11M23.00S,2025-12-28T02:56:06.1Z,4,REGULAR,3pt,Jump Shot,[],1641729,19.66162943495401,7.8431372549019605,1610612762,90,101,2025-12-28T02:56:10Z,5310000,False,211.0,132.0,1,left,B. Sensabaugh 24' 3PT  (8 PTS) (W. Clayton Jr. 4 AST),"[1641729, 1642383]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,8.0,W. Clayton Jr.,1642383.0,4.0,,,,,,,,,,
541,PT11M01.00S,2025-12-28T02:56:27.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,91.40932982917214,60.5392156862745,1610612759,92,101,2025-12-28T02:56:41Z,5330000,False,53.0,28.0,1,right,K. Johnson pullup bank Jump Shot (25 PTS) (D. Harper 10 AST),"[1629640, 1642844]",1610612759.0,SAS,pullup bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,,,,,25.0,D. Harper,1642844.0,10.0,,,,,,,,,,
543,PT10M40.00S,2025-12-28T02:56:48.7Z,4,REGULAR,3pt,Jump Shot,[],1642383,31.09395532194481,65.68627450980392,1610612762,92,104,2025-12-28T02:57:34Z,5350000,False,-78.0,240.0,1,left,W. Clayton Jr. 25' 3PT pullup (14 PTS) (J. Nurkić 6 AST),"[1642383, 203994]",1610612762.0,UTA,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,14.0,J. Nurkić,203994.0,6.0,,,,,,,,,,
545,PT10M23.00S,2025-12-28T02:57:06.9Z,4,REGULAR,2pt,Jump Shot,[],1641705,82.47371879106439,20.588235294117645,1610612759,94,104,2025-12-28T02:57:12Z,5370000,False,-147.0,112.0,1,right,V. Wembanyama 18' pullup Jump Shot (25 PTS) (D. Harper 11 AST),"[1641705, 1642844]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,18.5,Made,,,,,25.0,D. Harper,1642844.0,11.0,,,,,,,,,,
547,PT10M03.00S,2025-12-28T02:57:37.8Z,4,REGULAR,foul,personal,[],1642868,,,1610612762,94,104,2025-12-28T02:57:56Z,5390000,False,,,0,,C. Bryant personal FOUL (2 PF),"[1642868, 203994]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Nurkić,203994.0,,,,
549,PT09M58.00S,2025-12-28T02:58:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.623521681997373,50.73529411764706,1610612762,94,104,2025-12-28T02:59:02Z,5410000,False,-4.0,29.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 1641705]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
550,PT09M58.00S,2025-12-28T02:58:02.6Z,4,REGULAR,block,,[],1641705,,,1610612762,94,104,2025-12-28T02:58:05Z,5420000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
551,PT09M58.00S,2025-12-28T02:58:02.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,94,104,2025-12-28T02:58:25Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,549.0,,,,,,,,,,,,,,,,,
552,PT09M58.00S,2025-12-28T02:58:19.8Z,4,REGULAR,turnover,offensive-kicked-ball,[],1628374,,,1610612762,94,104,2025-12-28T02:58:34Z,5440000,False,,,0,,L. Markkanen offensive-kicked-ball TURNOVER (1 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,,,,
553,PT09M46.00S,2025-12-28T02:58:40.7Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612759,94,104,2025-12-28T02:58:46Z,5450000,False,,,0,,J. Nurkić shooting personal FOUL (5 PF) (Wembanyama 2 FT),"[203994, 1641705]",1610612762.0,UTA,shooting,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1627534.0,5.0,0.0,Wembanyama,1641705.0,,,,
555,PT09M46.00S,2025-12-28T02:59:06.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641705,,,1610612759,95,104,2025-12-28T02:59:06Z,5470000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (26 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
556,PT09M46.00S,2025-12-28T02:59:07.3Z,4,REGULAR,substitution,out,[],203994,,,1610612759,95,104,2025-12-28T02:59:18Z,5480000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M46.00S,2025-12-28T02:59:07.3Z,4,REGULAR,substitution,in,[],1642271,,,1610612759,95,104,2025-12-28T02:59:18Z,5490000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M46.00S,2025-12-28T02:59:33.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641705,,,1610612759,96,104,2025-12-28T02:59:33Z,5500000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (27 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
559,PT09M36.00S,2025-12-28T02:59:44.3Z,4,REGULAR,3pt,Jump Shot,[],1642262,4.155716162943495,95.58823529411765,1610612762,96,104,2025-12-28T02:59:49Z,5510000,False,-228.0,-13.0,1,left,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
560,PT09M33.00S,2025-12-28T02:59:47.3Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,96,104,2025-12-28T02:59:49Z,5520000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,559.0,3.0,3.0,0.0,,,,,,,,,,,,,,
561,PT09M23.00S,2025-12-28T02:59:57.9Z,4,REGULAR,3pt,Jump Shot,[],1630170,66.83639947437582,51.9607843137255,1610612759,96,104,2025-12-28T03:01:24Z,5530000,False,10.0,259.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
562,PT09M19.00S,2025-12-28T03:00:01.9Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,96,104,2025-12-28T03:00:01Z,5540000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,561.0,5.0,3.0,2.0,,,,,,,,,,,,,,
563,PT09M19.00S,2025-12-28T03:00:01.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,94.40999984741211,50.0,1610612759,96,104,2025-12-28T03:01:28Z,5550000,False,0.0,0.0,1,right,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
564,PT09M19.00S,2025-12-28T03:00:01.2Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,96,104,2025-12-28T03:00:05Z,5560000,False,,,0,,K. Johnson REBOUND (Off:4 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,563.0,8.0,4.0,4.0,,,,,,,,,,,,,,
565,PT09M17.00S,2025-12-28T03:00:03.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,94.40999984741211,50.0,1610612759,98,104,2025-12-28T03:01:32Z,5570000,False,0.0,0.0,1,right,K. Johnson putback Layup (27 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,27.0,,,,,,,,,,,,,
566,PT08M57.00S,2025-12-28T03:00:23.9Z,4,REGULAR,turnover,lost ball,[],1641729,,,1610612762,98,104,2025-12-28T03:00:27Z,5580000,False,,,0,,B. Sensabaugh lost ball TURNOVER (2 TO),"[1641729, 1642844]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,,,,,,Harper,1642844.0,,
567,PT08M57.00S,2025-12-28T03:00:23.9Z,4,REGULAR,steal,,[],1642844,,,1610612759,98,104,2025-12-28T03:00:25Z,5590000,False,,,0,,D. Harper STEAL (3 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
568,PT08M49.00S,2025-12-28T03:00:34.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641705,93.11760840998686,48.28431372549019,1610612759,100,104,2025-12-28T03:00:42Z,5600000,False,-9.0,12.0,1,right,V. Wembanyama driving DUNK (29 PTS) (D. Vassell 3 AST),"[1641705, 1630170]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,29.0,D. Vassell,1630170.0,3.0,,,,,,,,,,
570,PT08M49.00S,2025-12-28T03:00:38.7Z,4,REGULAR,foul,personal,['1freethrow'],1642271,,,1610612759,100,104,2025-12-28T03:00:47Z,5620000,False,,,0,,K. Filipowski shooting personal FOUL (2 PF) (Wembanyama 1 FT),"[1642271, 1641705]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,204059.0,2.0,0.0,Wembanyama,1641705.0,,,,
572,PT08M49.00S,2025-12-28T03:00:53.1Z,4,REGULAR,substitution,out,[],1642844,,,1610612759,100,104,2025-12-28T03:01:24Z,5640000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M49.00S,2025-12-28T03:00:53.1Z,4,REGULAR,substitution,out,[],1641729,,,1610612759,100,104,2025-12-28T03:01:24Z,5650000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M49.00S,2025-12-28T03:00:53.1Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,100,104,2025-12-28T03:01:24Z,5660000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M49.00S,2025-12-28T03:00:53.1Z,4,REGULAR,substitution,in,[],1641718,,,1610612759,100,104,2025-12-28T03:01:24Z,5670000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M49.00S,2025-12-28T03:01:25.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641705,,,1610612759,101,104,2025-12-28T03:01:25Z,5680000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (30 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
577,PT08M23.00S,2025-12-28T03:01:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,6.783837056504599,58.82352941176471,1610612762,101,106,2025-12-28T03:03:04Z,5690000,False,-44.0,11.0,1,left,L. Markkanen driving finger roll Layup (22 PTS),[1628374],1610612762.0,UTA,driving finger roll,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,,,,,22.0,,,,,,,,,,,,,
578,PT08M15.00S,2025-12-28T03:02:00.4Z,4,REGULAR,3pt,Jump Shot,[],1642264,69.59592641261499,72.79411764705883,1610612759,104,106,2025-12-28T03:02:13Z,5700000,False,114.0,233.0,1,right,S. Castle 25' 3PT  (14 PTS) (V. Wembanyama 3 AST),"[1642264, 1641705]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,14.0,V. Wembanyama,1641705.0,3.0,,,,,,,,,,
580,PT07M56.00S,2025-12-28T03:02:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,6.389618922470433,48.529411764705884,1610612762,104,106,2025-12-28T03:02:24Z,5720000,False,7.0,8.0,1,left,MISS K. George driving finger roll Layup,[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,,
581,PT07M50.00S,2025-12-28T03:02:24.9Z,4,REGULAR,rebound,offensive,[],1642262,,,1610612762,104,106,2025-12-28T03:02:24Z,5730000,False,,,0,,C. Williams REBOUND (Off:1 Def:2),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,580.0,3.0,2.0,1.0,,,,,,,,,,,,,,
582,PT07M50.00S,2025-12-28T03:02:24.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642262,5.590000152587891,50.0,1610612762,104,106,2025-12-28T03:02:28Z,5740000,False,0.0,0.0,1,left,MISS C. Williams putback DUNK - blocked,"[1642262, 1641705]",1610612762.0,UTA,putback,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
583,PT07M50.00S,2025-12-28T03:02:24.3Z,4,REGULAR,block,,[],1641705,,,1610612762,104,106,2025-12-28T03:02:25Z,5750000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT07M50.00S,2025-12-28T03:02:24.3Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,104,106,2025-12-28T03:02:28Z,5760000,False,,,0,,K. Johnson REBOUND (Off:4 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,582.0,9.0,5.0,4.0,,,,,,,,,,,,,,
585,PT07M43.00S,2025-12-28T03:02:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,93.77463863337714,51.470588235294116,1610612759,106,106,2025-12-28T03:04:28Z,5770000,False,7.0,6.0,1,right,S. Castle driving Layup (16 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,16.0,,,,,,,,,,,,,
586,PT07M33.00S,2025-12-28T03:02:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612762,106,106,2025-12-28T03:02:58Z,5780000,False,,,0,,S. Castle shooting personal FOUL (3 PF) (George 2 FT),"[1642264, 1641718]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1627534.0,3.0,0.0,George,1641718.0,,,,
588,PT07M33.00S,2025-12-28T03:03:16.9Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,106,107,2025-12-28T03:03:16Z,5800000,False,,,0,,K. George Free Throw 1 of 2 (23 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
589,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,out,[],1641705,,,1610612762,106,107,2025-12-28T03:03:41Z,5810000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,out,[],1629640,,,1610612762,106,107,2025-12-28T03:03:41Z,5820000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,out,[],1642868,,,1610612762,106,107,2025-12-28T03:03:41Z,5830000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,out,[],1628374,,,1610612762,106,107,2025-12-28T03:03:41Z,5840000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,in,[],203084,,,1610612762,106,107,2025-12-28T03:03:41Z,5850000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,in,[],1628436,,,1610612762,106,107,2025-12-28T03:03:41Z,5860000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,in,[],1630577,,,1610612762,106,107,2025-12-28T03:03:41Z,5870000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M33.00S,2025-12-28T03:03:17.6Z,4,REGULAR,substitution,in,[],1641707,,,1610612762,106,107,2025-12-28T03:03:41Z,5880000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M33.00S,2025-12-28T03:03:48.3Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,106,108,2025-12-28T03:03:48Z,5890000,False,,,0,,K. George Free Throw 2 of 2 (24 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
598,PT07M22.00S,2025-12-28T03:04:00.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.46057818659659,49.26470588235294,1610612759,108,108,2025-12-28T03:04:04Z,5900000,False,-4.0,18.0,1,right,L. Kornet alley-oop DUNK (7 PTS) (S. Castle 7 AST),"[1628436, 1642264]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,7.0,S. Castle,1642264.0,7.0,,,,,,,,,,
600,PT06M54.00S,2025-12-28T03:04:27.7Z,4,REGULAR,3pt,Jump Shot,[],1642383,19.66162943495401,6.372549019607843,1610612762,108,111,2025-12-28T03:04:31Z,5920000,False,218.0,132.0,1,left,W. Clayton Jr. 25' 3PT  (17 PTS) (C. Williams 1 AST),"[1642383, 1642262]",1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,25.51,Made,,,,,17.0,C. Williams,1642262.0,1.0,,,,,,,,,,
603,PT06M45.00S,2025-12-28T03:04:47.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,108,111,2025-12-28T03:04:47Z,5950000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M31.00S,2025-12-28T03:07:54.0Z,4,REGULAR,3pt,Jump Shot,[],1642264,67.36202365308804,66.17647058823529,1610612759,108,111,2025-12-28T03:08:32Z,5960000,False,81.0,254.0,1,right,MISS S. Castle 26' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
605,PT06M29.00S,2025-12-28T03:07:56.0Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,108,111,2025-12-28T03:08:32Z,5970000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,604.0,3.0,3.0,0.0,,,,,,,,,,,,,,
606,PT06M21.00S,2025-12-28T03:08:04.4Z,4,REGULAR,3pt,Jump Shot,[],1641718,30.831143232588698,38.23529411764706,1610612762,108,111,2025-12-28T03:08:55Z,5980000,False,59.0,237.0,1,left,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,24.45,Missed,,,,,,,,,,,,,,,,,,
607,PT06M19.00S,2025-12-28T03:08:06.4Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612759,108,111,2025-12-28T03:08:13Z,5990000,False,,,0,,L. Kornet REBOUND (Off:2 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,606.0,6.0,4.0,2.0,,,,,,,,,,,,,,
608,PT06M04.00S,2025-12-28T03:08:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,88.38699080157687,43.13725490196079,1610612759,108,111,2025-12-28T03:08:31Z,6000000,False,-34.0,57.0,1,right,MISS H. Barnes 6' driving Layup - blocked,"[203084, 1642271]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,Filipowski,1642271.0
609,PT06M04.00S,2025-12-28T03:08:21.2Z,4,REGULAR,block,,[],1642271,,,1610612759,108,111,2025-12-28T03:08:23Z,6010000,False,,,0,,K. Filipowski BLOCK (1 BLK),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
610,PT06M01.00S,2025-12-28T03:08:24.2Z,4,REGULAR,rebound,defensive,[],1642262,,,1610612762,108,111,2025-12-28T03:08:31Z,6020000,False,,,0,,C. Williams REBOUND (Off:1 Def:3),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,608.0,4.0,3.0,1.0,,,,,,,,,,,,,,
