actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
507,PT01M58.00S,2026-01-08T04:25:06.7Z,3,REGULAR,freethrow,1 of 2,[],1628436,,,1610612759,76,63,2026-01-08T04:25:06Z,5060000,False,,,0,,L. Kornet Free Throw 1 of 2 (6 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
508,PT01M58.00S,2026-01-08T04:25:07.5Z,3,REGULAR,substitution,out,[],1642844,,,1610612759,76,63,2026-01-08T04:25:33Z,5070000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M58.00S,2026-01-08T04:25:07.5Z,3,REGULAR,substitution,out,[],1642261,,,1610612759,76,63,2026-01-08T04:25:33Z,5080000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M58.00S,2026-01-08T04:25:07.5Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,76,63,2026-01-08T04:25:33Z,5090000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M58.00S,2026-01-08T04:25:07.5Z,3,REGULAR,substitution,in,[],1641733,,,1610612759,76,63,2026-01-08T04:25:33Z,5100000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M58.00S,2026-01-08T04:25:38.8Z,3,REGULAR,freethrow,2 of 2,[],1628436,,,1610612759,77,63,2026-01-08T04:25:38Z,5110000,False,,,0,,L. Kornet Free Throw 2 of 2 (7 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
513,PT01M46.00S,2026-01-08T04:25:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,80.3712220762155,38.48039215686275,1610612747,77,65,2026-01-08T04:35:32Z,5120000,False,-58.0,132.0,1,right,L. Dončić 14' driving floating Jump Shot (33 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,33.0,,,,,14.4,,,,,,,
514,PT01M46.00S,2026-01-08T04:26:01.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642264,,,1610612747,77,65,2026-01-08T04:26:15Z,5130000,False,,,0,,S. Castle shooting personal FOUL (4 PF) (Dončić 1 FT),"[1642264, 1629029]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,203592.0,,4.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,
516,PT01M46.00S,2026-01-08T04:26:34.8Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,77,65,2026-01-08T04:26:50Z,5150000,False,,,0,,MISS L. Dončić Free Throw 1 of 1,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
517,PT01M45.00S,2026-01-08T04:26:35.8Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612747,77,65,2026-01-08T04:26:50Z,5160000,False,,,0,,M. Kleber REBOUND (Off:2 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,516.0,3.0,1.0,2.0,,,,,,,,
518,PT01M45.00S,2026-01-08T04:26:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,94.40999984741211,50.0,1610612747,77,65,2026-01-08T04:26:40Z,5170000,False,0.0,0.0,1,right,MISS M. Kleber tip Layup,[1628467],1610612747.0,LAL,tip,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,,,,,0.0,,,,,,,
519,PT01M45.00S,2026-01-08T04:26:42.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,77,65,2026-01-08T04:26:42Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,518.0,,,,,,,,,,,
520,PT01M45.00S,2026-01-08T04:26:43.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612747,77,65,2026-01-08T04:27:39Z,5190000,False,,,0,,K. Johnson loose ball personal FOUL (1 PF) (Kleber 2 FT),"[1629640, 1628467]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1628484.0,,1.0,0.0,Kleber,1628467.0,,,,,,,,,,,,,,
522,PT01M45.00S,2026-01-08T04:27:01.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612747,77,66,2026-01-08T04:27:01Z,5210000,False,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
523,PT01M45.00S,2026-01-08T04:27:01.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612747,77,66,2026-01-08T04:27:21Z,5220000,False,,,0,,MISS M. Kleber Free Throw 2 of 2,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
524,PT01M44.00S,2026-01-08T04:27:02.9Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,77,66,2026-01-08T04:37:26Z,5230000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:6),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,523.0,7.0,6.0,1.0,,,,,,,,
525,PT01M25.00S,2026-01-08T04:27:35.9Z,3,REGULAR,3pt,Jump Shot,[],1628368,32.933639947437584,51.225490196078425,1610612759,77,66,2026-01-08T04:28:05Z,5240000,False,-6.0,257.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,25.72,,,,,,,
526,PT01M23.00S,2026-01-08T04:27:38.1Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,77,66,2026-01-08T04:27:38Z,5250000,False,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,525.0,6.0,4.0,2.0,,,,,,,,
527,PT01M12.00S,2026-01-08T04:27:51.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612747,77,66,2026-01-08T04:28:00Z,5260000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Hayes 2 FT),"[1628368, 1629637]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,203592.0,,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,
529,PT01M12.00S,2026-01-08T04:28:12.5Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,77,67,2026-01-08T04:28:12Z,5280000,False,,,0,,J. Hayes Free Throw 1 of 2 (7 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
530,PT01M12.00S,2026-01-08T04:28:13.7Z,3,REGULAR,substitution,out,[],1629640,,,1610612747,77,67,2026-01-08T04:28:27Z,5290000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M12.00S,2026-01-08T04:28:13.7Z,3,REGULAR,substitution,out,[],1628436,,,1610612747,77,67,2026-01-08T04:28:27Z,5300000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT01M12.00S,2026-01-08T04:28:13.7Z,3,REGULAR,substitution,out,[],1629029,,,1610612747,77,67,2026-01-08T04:28:27Z,5310000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT01M12.00S,2026-01-08T04:28:13.7Z,3,REGULAR,substitution,in,[],1641705,,,1610612747,77,67,2026-01-08T04:28:27Z,5320000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M12.00S,2026-01-08T04:28:13.7Z,3,REGULAR,substitution,in,[],203084,,,1610612747,77,67,2026-01-08T04:28:27Z,5330000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M12.00S,2026-01-08T04:28:13.7Z,3,REGULAR,substitution,in,[],203935,,,1610612747,77,67,2026-01-08T04:28:27Z,5340000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M12.00S,2026-01-08T04:28:36.0Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,77,68,2026-01-08T04:28:36Z,5350000,False,,,0,,J. Hayes Free Throw 2 of 2 (8 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
538,PT01M00.00S,2026-01-08T04:28:55.3Z,3,REGULAR,3pt,Jump Shot,[],1641705,22.28975032851511,11.27450980392157,1610612759,77,68,2026-01-08T04:29:01Z,5360000,False,194.0,157.0,1,left,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,24.93,,,,,,,
539,PT00M57.10S,2026-01-08T04:28:58.2Z,3,REGULAR,rebound,defensive,[],203935,,,1610612747,77,68,2026-01-08T04:29:01Z,5370000,False,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,538.0,5.0,5.0,0.0,,,,,,,,
540,PT00M44.20S,2026-01-08T04:29:12.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,71.82982917214193,18.872549019607842,1610612747,77,68,2026-01-08T04:29:18Z,5380000,False,-156.0,212.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,26.32,,,,,,,
541,PT00M40.50S,2026-01-08T04:29:16.0Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,77,68,2026-01-08T04:29:18Z,5390000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,540.0,2.0,2.0,0.0,,,,,,,,
542,PT00M31.50S,2026-01-08T04:29:28.0Z,3,REGULAR,2pt,Jump Shot,[],1641705,22.815374507227332,30.88235294117647,1610612759,77,68,2026-01-08T04:39:17Z,5400000,False,96.0,162.0,1,left,MISS V. Wembanyama 18' turnaround Shot,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,,,,,18.81,,,,,,,
543,PT00M29.50S,2026-01-08T04:29:30.0Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,77,68,2026-01-08T04:39:17Z,5410000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:6),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,542.0,8.0,6.0,2.0,,,,,,,,
544,PT00M29.50S,2026-01-08T04:29:31.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630577,5.590000152587891,50.0,1610612759,79,68,2026-01-08T04:39:29Z,5420000,False,0.0,0.0,1,left,J. Champagnie tip DUNK (11 PTS),[1630577],1610612759.0,SAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,Made,11.0,,,,,0.0,,,,,,,
545,PT00M11.20S,2026-01-08T04:29:47.9Z,3,REGULAR,3pt,Jump Shot,[],1629216,73.14388961892247,81.86274509803921,1610612747,79,68,2026-01-08T04:29:53Z,5430000,False,159.0,200.0,1,right,MISS G. Vincent 25' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,25.56,,,,,,,
546,PT00M08.20S,2026-01-08T04:29:50.9Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,79,68,2026-01-08T04:29:50Z,5440000,False,,,0,,S. Castle REBOUND (Off:0 Def:3),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,545.0,3.0,3.0,0.0,,,,,,,,
547,PT00M00.50S,2026-01-08T04:29:58.5Z,3,REGULAR,2pt,Jump Shot,[],1642264,15.982260183968464,33.088235294117645,1610612759,79,68,2026-01-08T04:30:03Z,5450000,False,85.0,98.0,1,left,MISS S. Castle 12' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,,,,,12.92,,,,,,,
548,PT00M00.50S,2026-01-08T04:29:58.5Z,3,REGULAR,rebound,defensive,[],203935,,,1610612747,79,68,2026-01-08T04:30:03Z,5460000,False,,,0,,M. Smart REBOUND (Off:0 Def:6),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,547.0,6.0,6.0,0.0,,,,,,,,
549,PT00M00.00S,2026-01-08T04:30:01.2Z,3,REGULAR,heave,,[],0,,,1610612747,79,68,2026-01-08T04:30:19Z,5470000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,65.57,,,,,,,
550,PT00M00.00S,2026-01-08T04:30:01.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,79,68,2026-01-08T04:30:19Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,549.0,,,,,,,,,,,
551,PT00M00.00S,2026-01-08T04:30:06.0Z,3,REGULAR,period,end,[],0,,,1610612747,79,68,2026-01-08T04:30:06Z,5490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2026-01-08T04:30:22.7Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612747,79,68,2026-01-08T04:33:40Z,5500000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2026-01-08T04:30:22.7Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612747,79,68,2026-01-08T04:33:40Z,5510000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2026-01-08T04:30:22.7Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612747,79,68,2026-01-08T04:33:40Z,5520000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2026-01-08T04:30:22.7Z,4,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,79,68,2026-01-08T04:33:40Z,5530000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2026-01-08T04:33:40.6Z,4,REGULAR,period,start,[],0,,,1610612747,79,68,2026-01-08T04:33:41Z,5540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT11M38.00S,2026-01-08T04:34:01.7Z,4,REGULAR,3pt,Jump Shot,[],1631222,77.4802890932983,9.803921568627452,1610612747,79,71,2026-01-08T04:34:08Z,5550000,False,-201.0,159.0,1,right,J. LaRavia 25' 3PT  (11 PTS) (N. Smith Jr. 1 AST),"[1631222, 1641733]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,11.0,,,,,25.64,,,N. Smith Jr.,1641733.0,1.0,,
559,PT11M08.00S,2026-01-08T04:34:32.3Z,4,REGULAR,2pt,Jump Shot,[],1641705,14.668199737187912,66.91176470588235,1610612759,81,71,2026-01-08T04:41:50Z,5570000,False,-85.0,85.0,1,left,V. Wembanyama 12' turnaround fadeaway bank Jump Shot (7 PTS),[1641705],1610612759.0,SAS,turnaround fadeaway bank,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,Made,7.0,,,,,12.02,,,,,,,
560,PT10M47.00S,2026-01-08T04:34:52.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,88.38699080157687,63.23529411764706,1610612747,81,71,2026-01-08T04:42:17Z,5580000,False,66.0,57.0,1,right,MISS N. Smith Jr. 8' driving floating Shot,[1641733],1610612747.0,LAL,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Missed,,,,,,8.72,,,,,,,
561,PT10M46.00S,2026-01-08T04:34:53.6Z,4,REGULAR,rebound,defensive,[],1642264,,,1610612759,81,71,2026-01-08T04:42:33Z,5590000,False,,,0,,S. Castle REBOUND (Off:0 Def:4),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,560.0,4.0,4.0,0.0,,,,,,,,
562,PT10M35.00S,2026-01-08T04:35:04.0Z,4,REGULAR,3pt,Jump Shot,[],1641705,28.465834428383708,22.058823529411764,1610612759,81,71,2026-01-08T04:43:00Z,5600000,False,140.0,215.0,1,left,MISS V. Wembanyama 25' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,25.65,,,,,,,
563,PT10M32.00S,2026-01-08T04:35:07.0Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,81,71,2026-01-08T04:43:14Z,5610000,False,,,0,,J. Hayes REBOUND (Off:2 Def:5),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,562.0,7.0,5.0,2.0,,,,,,,,
564,PT10M22.00S,2026-01-08T04:35:23.5Z,4,REGULAR,foul,personal,[],1642264,,,1610612747,81,71,2026-01-08T04:35:33Z,5620000,False,,,0,,S. Castle personal FOUL (5 PF),"[1642264, 203935]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,1628484.0,,5.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
566,PT10M22.00S,2026-01-08T04:35:36.8Z,4,REGULAR,substitution,out,[],1642264,,,1610612747,81,71,2026-01-08T04:35:45Z,5640000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M22.00S,2026-01-08T04:35:36.8Z,4,REGULAR,substitution,in,[],1642844,,,1610612747,81,71,2026-01-08T04:35:45Z,5650000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M14.00S,2026-01-08T04:35:55.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629637,84.70762155059133,48.03921568627451,1610612747,81,73,2026-01-08T04:36:00Z,5660000,False,-10.0,91.0,1,right,J. Hayes 9' floating Jump Shot (10 PTS) (J. LaRavia 1 AST),"[1629637, 1631222]",1610612747.0,LAL,floating,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,10.0,,,,,9.17,,,J. LaRavia,1631222.0,1.0,,
570,PT10M04.00S,2026-01-08T04:36:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.61695137976347,50.73529411764706,1610612759,83,73,2026-01-08T04:44:06Z,5680000,False,-4.0,75.0,1,left,D. Fox 7' driving floating Jump Shot (14 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,14.0,,,,,7.56,,,,,,,
571,PT09M51.00S,2026-01-08T04:36:17.7Z,4,REGULAR,3pt,Jump Shot,[],1641733,69.99014454664915,26.225490196078432,1610612747,83,76,2026-01-08T04:36:23Z,5690000,False,-119.0,230.0,1,right,N. Smith Jr. 25' 3PT pullup (3 PTS),[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,3.0,,,,,25.86,,,,,,,
572,PT09M34.00S,2026-01-08T04:36:41.6Z,4,REGULAR,foul,personal,[],1628467,,,1610612759,83,76,2026-01-08T04:36:51Z,5700000,False,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 1641705]",1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Left Center,2530.0,,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,
574,PT09M21.00S,2026-01-08T04:37:12.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,9.674770039421814,35.049019607843135,1610612759,83,76,2026-01-08T04:37:21Z,5720000,False,75.0,38.0,1,left,MISS V. Wembanyama 8' driving floating bank Shot,[1641705],1610612759.0,SAS,driving floating bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Missed,,,,,,8.41,,,,,,,
575,PT09M20.00S,2026-01-08T04:37:13.9Z,4,REGULAR,rebound,defensive,[],203935,,,1610612747,83,76,2026-01-08T04:37:21Z,5730000,False,,,0,,M. Smart REBOUND (Off:0 Def:7),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,574.0,7.0,7.0,0.0,,,,,,,,
576,PT09M12.00S,2026-01-08T04:37:22.1Z,4,REGULAR,3pt,Jump Shot,[],203935,67.88764783180025,63.970588235294116,1610612747,83,76,2026-01-08T04:37:57Z,5740000,False,70.0,249.0,1,right,MISS M. Smart 25' step back 3PT,[203935],1610612747.0,LAL,step back,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,25.9,,,,,,,
577,PT09M11.00S,2026-01-08T04:37:25.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,83,76,2026-01-08T04:37:25Z,5750000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,576.0,,,,,,,,,,,
579,PT08M51.00S,2026-01-08T04:37:55.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,5.732588699080158,50.0,1610612759,85,76,2026-01-08T04:38:01Z,5770000,False,0.0,1.0,1,left,V. Wembanyama alley-oop DUNK (9 PTS) (J. Sochan 1 AST),"[1641705, 1631110]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,,,,,0.14,,,J. Sochan,1631110.0,1.0,,
581,PT08M29.00S,2026-01-08T04:38:16.3Z,4,REGULAR,turnover,lost ball,[],203935,,,1610612747,85,76,2026-01-08T04:46:51Z,5790000,False,,,0,,M. Smart lost ball TURNOVER (4 TO),"[203935, 1642844]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,4.0,,,,,,,,,,,,Harper,1642844.0,,,,,
582,PT08M29.00S,2026-01-08T04:38:16.3Z,4,REGULAR,steal,,[],1642844,,,1610612759,85,76,2026-01-08T04:38:18Z,5800000,False,,,0,,D. Harper STEAL (2 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
583,PT08M26.00S,2026-01-08T04:38:20.1Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612759,85,76,2026-01-08T04:38:25Z,5810000,False,,,0,,D. Fox bad pass TURNOVER (3 TO),"[1628368, 1628467]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,3.0,,,,,,,,,,,,Kleber,1628467.0,,,,,
584,PT08M26.00S,2026-01-08T04:38:20.1Z,4,REGULAR,steal,,[],1628467,,,1610612747,85,76,2026-01-08T04:38:22Z,5820000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
585,PT08M22.00S,2026-01-08T04:38:23.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641733,70.25295663600527,18.137254901960784,1610612747,85,76,2026-01-08T04:38:33Z,5830000,False,-159.0,227.0,1,right,MISS N. Smith Jr. 27' running pullup 3PT,[1641733],1610612747.0,LAL,running pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,27.74,,,,,,,
586,PT08M18.00S,2026-01-08T04:38:27.7Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612759,85,76,2026-01-08T04:38:33Z,5840000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,585.0,3.0,3.0,0.0,,,,,,,,
587,PT08M15.00S,2026-01-08T04:38:30.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642844,5.995400788436268,50.245098039215684,1610612759,87,76,2026-01-08T04:38:46Z,5850000,False,-1.0,4.0,1,left,D. Harper running DUNK (2 PTS) (D. Fox 5 AST),"[1642844, 1628368]",1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,0.41,,,D. Fox,1628368.0,5.0,,
589,PT08M15.00S,2026-01-08T04:38:35.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,87,76,2026-01-08T04:38:35Z,5870000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
