actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
438,PT07M29.00S,2026-03-06T02:41:12.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630595,94.30026281208936,51.71568627450981,1610612765,82,65,2026-03-06T02:41:28Z,4270000,False,9.0,1.0,1,right,C. Cunningham driving finger roll Layup (13 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.87,Made,,,,13.0,,,,,,,,,,,,,,
439,PT07M29.00S,2026-03-06T02:41:20.1Z,3,REGULAR,violation,defensive goaltending,[],1641705,,,1610612765,82,65,2026-03-06T02:41:28Z,4280000,False,,,0,,V. Wembanyama defensive goaltending VIOLATION,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,
440,PT07M19.00S,2026-03-06T02:41:36.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,30.436925098554536,72.05882352941177,1610612759,82,65,2026-03-06T02:47:16Z,4290000,False,-110.0,234.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
441,PT07M15.00S,2026-03-06T02:41:40.4Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,82,65,2026-03-06T02:41:45Z,4300000,False,,,0,,I. Stewart REBOUND (Off:3 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,,,,,440.0,,,,,4.0,1.0,3.0,,,,,,,,
442,PT07M11.00S,2026-03-06T02:41:45.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202699,74.32654402102497,84.31372549019608,1610612765,82,65,2026-03-06T02:41:57Z,4310000,False,172.0,189.0,1,right,MISS T. Harris 25' running 3PT,[202699],1610612765.0,DET,running,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
443,PT07M06.00S,2026-03-06T02:41:50.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,82,65,2026-03-06T02:41:57Z,4320000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,442.0,,,,,10.0,8.0,2.0,,,,,,,,
444,PT06M59.00S,2026-03-06T02:42:03.1Z,3,REGULAR,foul,personal,[],1641842,,,1610612759,82,65,2026-03-06T02:42:07Z,4330000,False,,,0,,R. Holland II personal FOUL (2 PF),"[1641842, 1641705]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202053.0,,2.0,0.0,Wembanyama,1641705.0,,
446,PT06M59.00S,2026-03-06T02:42:09.3Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,82,65,2026-03-06T02:42:31Z,4350000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M59.00S,2026-03-06T02:42:09.3Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,82,65,2026-03-06T02:42:31Z,4360000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M59.00S,2026-03-06T02:42:50.6Z,3,REGULAR,substitution,out,[],1641842,,,1610612759,82,65,2026-03-06T02:43:03Z,4370000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M59.00S,2026-03-06T02:42:50.6Z,3,REGULAR,substitution,in,[],1628989,,,1610612759,82,65,2026-03-06T02:43:03Z,4380000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M46.00S,2026-03-06T02:43:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,5.206964520367937,53.67647058823529,1610612759,84,65,2026-03-06T02:43:19Z,4390000,False,-18.0,-4.0,1,left,S. Castle driving Layup (7 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.87,Made,,,,7.0,,,,,,,,,,,,,,
451,PT06M38.00S,2026-03-06T02:43:26.2Z,3,REGULAR,3pt,Jump Shot,[],1630595,68.01905387647832,61.274509803921575,1610612765,84,68,2026-03-06T02:44:24Z,4400000,False,56.0,248.0,1,right,C. Cunningham 25' 3PT pullup (16 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.44,Made,,,,16.0,,,,,,,,,,,,,,
452,PT06M19.00S,2026-03-06T02:43:42.5Z,3,REGULAR,3pt,Jump Shot,[],1630170,7.178055190538765,3.9215686274509802,1610612759,84,68,2026-03-06T02:43:45Z,4410000,False,230.0,15.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
453,PT06M16.00S,2026-03-06T02:43:45.5Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,84,68,2026-03-06T02:43:45Z,4420000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,,,452.0,,,,,3.0,3.0,0.0,,,,,,,,
454,PT06M04.00S,2026-03-06T02:44:00.5Z,3,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612765,84,68,2026-03-06T02:44:31Z,4430000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Harris 2 FT),"[1629640, 202699]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627541.0,,2.0,0.0,Harris,202699.0,,
456,PT06M04.00S,2026-03-06T02:44:33.3Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,84,69,2026-03-06T02:44:33Z,4450000,False,,,0,,T. Harris Free Throw 1 of 2 (8 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
457,PT06M04.00S,2026-03-06T02:44:55.4Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,84,70,2026-03-06T02:44:55Z,4460000,False,,,0,,T. Harris Free Throw 2 of 2 (9 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
458,PT05M51.00S,2026-03-06T02:45:14.9Z,3,REGULAR,turnover,traveling,[],1642264,,,1610612759,84,70,2026-03-06T02:45:20Z,4470000,False,,,0,,S. Castle traveling TURNOVER (2 TO),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,2.0,,,,,,
459,PT05M51.00S,2026-03-06T02:45:27.5Z,3,REGULAR,substitution,out,[],202699,,,1610612765,84,70,2026-03-06T02:45:30Z,4480000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M51.00S,2026-03-06T02:45:27.5Z,3,REGULAR,substitution,in,[],1630194,,,1610612765,84,70,2026-03-06T02:45:30Z,4490000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M39.00S,2026-03-06T02:45:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,94.69448094612353,54.65686274509803,1610612765,84,70,2026-03-06T02:46:41Z,4500000,False,23.0,-3.0,1,right,MISS C. Cunningham driving finger roll Layup,[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
462,PT05M37.00S,2026-03-06T02:45:45.9Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612765,84,70,2026-03-06T02:46:41Z,4510000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,461.0,,,,,1.0,0.0,1.0,,,,,,,,
463,PT05M37.00S,2026-03-06T02:45:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,94.40999984741211,50.0,1610612765,84,72,2026-03-06T02:45:47Z,4520000,False,0.0,0.0,1,right,P. Reed tip Layup (2 PTS),[1630194],1610612765.0,DET,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,,,,2.0,,,,,,,,,,,,,,
464,PT05M37.00S,2026-03-06T02:45:54.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,84,72,2026-03-06T02:46:13Z,4530000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M25.00S,2026-03-06T02:47:50.0Z,3,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612759,84,72,2026-03-06T02:47:57Z,4540000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[1629750, 1641705]",1610612765.0,DET,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,,3.0,0.0,Wembanyama,1641705.0,,
467,PT05M25.00S,2026-03-06T02:48:17.5Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,85,72,2026-03-06T02:48:53Z,4560000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (29 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,29.0,,,,,,,,,,,,,,
468,PT05M25.00S,2026-03-06T02:48:22.1Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,85,72,2026-03-06T02:48:36Z,4570000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M25.00S,2026-03-06T02:48:22.1Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,85,72,2026-03-06T02:48:36Z,4580000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M25.00S,2026-03-06T02:48:22.1Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,85,72,2026-03-06T02:48:36Z,4590000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M25.00S,2026-03-06T02:48:22.1Z,3,REGULAR,substitution,in,[],1642868,,,1610612759,85,72,2026-03-06T02:48:36Z,4600000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M25.00S,2026-03-06T02:48:17.5Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,85,72,2026-03-06T02:48:53Z,4610000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT05M23.00S,2026-03-06T02:48:19.5Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,85,72,2026-03-06T02:49:03Z,4620000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,472.0,,,,,4.0,4.0,0.0,,,,,,,,
474,PT05M10.00S,2026-03-06T02:49:05.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,69.99014454664915,72.30392156862744,1610612765,85,72,2026-03-06T02:49:10Z,4630000,False,112.0,230.0,1,right,MISS K. Huerter 25' pullup 3PT,[1628989],1610612765.0,DET,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
475,PT05M10.00S,2026-03-06T02:49:05.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,85,72,2026-03-06T02:49:10Z,4640000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,474.0,,,,,,,,,,,,,,,
477,PT05M00.00S,2026-03-06T02:49:33.8Z,3,REGULAR,foul,personal,[],1630194,,,1610612759,85,72,2026-03-06T02:49:38Z,4660000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1641705]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Wembanyama,1641705.0,,
479,PT04M52.00S,2026-03-06T02:50:06.1Z,3,REGULAR,3pt,Jump Shot,[],1630577,27.020367936925098,78.92156862745098,1610612759,85,72,2026-03-06T02:50:10Z,4680000,False,-145.0,201.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
480,PT04M49.00S,2026-03-06T02:50:09.1Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612765,85,72,2026-03-06T02:50:10Z,4690000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,479.0,,,,,2.0,2.0,0.0,,,,,,,,
481,PT04M42.00S,2026-03-06T02:50:17.5Z,3,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,85,72,2026-03-06T02:50:38Z,4700000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (2 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1146.0,2.0,,,,,,
482,PT04M42.00S,2026-03-06T02:50:24.9Z,3,REGULAR,substitution,out,[],1629750,,,1610612759,85,72,2026-03-06T02:50:30Z,4710000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M42.00S,2026-03-06T02:50:24.9Z,3,REGULAR,substitution,in,[],1627747,,,1610612759,85,72,2026-03-06T02:50:30Z,4720000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M23.00S,2026-03-06T02:50:52.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642844,28.465834428383708,76.7156862745098,1610612759,85,72,2026-03-06T02:50:58Z,4730000,False,-134.0,215.0,1,left,MISS D. Harper 25' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
485,PT04M20.00S,2026-03-06T02:50:55.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,85,72,2026-03-06T02:50:58Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,484.0,,,,,,,,,,,,,,,
487,PT04M11.00S,2026-03-06T02:51:26.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612759,85,72,2026-03-06T02:51:48Z,4760000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1627747, 1641705]",1610612765.0,DET,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627541.0,,1.0,0.0,Wembanyama,1641705.0,,
489,PT04M11.00S,2026-03-06T02:51:52.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641705,,,1610612759,86,72,2026-03-06T02:51:52Z,4780000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (30 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,30.0,,,,,,,,,,,,,,
490,PT04M11.00S,2026-03-06T02:52:14.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641705,,,1610612759,87,72,2026-03-06T02:52:14Z,4790000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (31 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,31.0,,,,,,,,,,,,,,
491,PT03M44.00S,2026-03-06T02:52:45.6Z,3,REGULAR,3pt,Jump Shot,[],1628989,94.69448094612353,3.431372549019608,1610612765,87,75,2026-03-06T02:52:49Z,4800000,False,-233.0,-3.0,1,right,K. Huerter 3PT  (3 PTS) (I. Stewart 2 AST),"[1628989, 1630191]",1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.28,Made,,,,3.0,I. Stewart,1630191.0,2.0,,,,,,,,,,,
493,PT03M31.00S,2026-03-06T02:52:59.6Z,3,REGULAR,3pt,Jump Shot,[],1641705,29.517082785808146,71.81372549019608,1610612759,90,75,2026-03-06T02:53:04Z,4820000,False,-109.0,225.0,1,left,V. Wembanyama 25' 3PT  (34 PTS) (S. Castle 10 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,34.0,S. Castle,1642264.0,10.0,,,,,,,,,,,
495,PT03M19.00S,2026-03-06T02:53:16.5Z,3,REGULAR,foul,personal,[],1641705,,,1610612765,90,75,2026-03-06T02:53:21Z,4840000,False,,,0,,V. Wembanyama personal FOUL (4 PF),"[1641705, 1630194]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202053.0,,4.0,0.0,Reed,1630194.0,,
497,PT03M19.00S,2026-03-06T02:53:23.0Z,3,REGULAR,substitution,out,[],1642264,,,1610612765,90,75,2026-03-06T02:53:32Z,4860000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M19.00S,2026-03-06T02:53:23.0Z,3,REGULAR,substitution,in,[],1628368,,,1610612765,90,75,2026-03-06T02:53:32Z,4870000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M19.00S,2026-03-06T02:53:34.8Z,3,REGULAR,substitution,out,[],1641705,,,1610612765,90,75,2026-03-06T02:53:46Z,4880000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M19.00S,2026-03-06T02:53:34.8Z,3,REGULAR,substitution,in,[],1628436,,,1610612765,90,75,2026-03-06T02:53:46Z,4890000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M10.00S,2026-03-06T02:53:59.0Z,3,REGULAR,3pt,Jump Shot,[],1630191,95.48291721419186,2.696078431372549,1610612765,90,75,2026-03-06T02:54:09Z,4900000,False,-237.0,-10.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
502,PT03M07.00S,2026-03-06T02:54:02.6Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612765,90,75,2026-03-06T02:54:02Z,4910000,False,,,0,,P. Reed REBOUND (Off:2 Def:0),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,,,501.0,,,,,2.0,0.0,2.0,,,,,,,,
503,PT03M03.00S,2026-03-06T02:54:05.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,91.40932982917214,2.696078431372549,1610612765,90,78,2026-03-06T02:54:12Z,4920000,False,-237.0,28.0,1,right,I. Stewart 3PT  (15 PTS) (K. Huerter 1 AST),"[1630191, 1628989]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.82,Made,,,,15.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,
505,PT02M44.00S,2026-03-06T02:54:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630595,,,1610612759,90,78,2026-03-06T02:54:38Z,4940000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Champagnie 3 FT),"[1630595, 1630577]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627541.0,,2.0,0.0,Champagnie,1630577.0,,
507,PT02M44.00S,2026-03-06T02:54:53.9Z,3,REGULAR,freethrow,1 of 3,[],1630577,,,1610612759,90,78,2026-03-06T02:54:53Z,4960000,False,,,0,,MISS J. Champagnie Free Throw 1 of 3,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
508,PT02M44.00S,2026-03-06T02:54:53.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,90,78,2026-03-06T02:54:53Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,
509,PT02M44.00S,2026-03-06T02:55:05.9Z,3,REGULAR,freethrow,2 of 3,[],1630577,,,1610612759,91,78,2026-03-06T02:55:05Z,4980000,False,,,0,,J. Champagnie Free Throw 2 of 3 (4 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
510,PT02M44.00S,2026-03-06T02:55:06.7Z,3,REGULAR,substitution,out,[],1630191,,,1610612759,91,78,2026-03-06T02:55:20Z,4990000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M44.00S,2026-03-06T02:55:06.7Z,3,REGULAR,substitution,in,[],202699,,,1610612759,91,78,2026-03-06T02:55:20Z,5000000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M44.00S,2026-03-06T02:55:23.8Z,3,REGULAR,freethrow,3 of 3,[],1630577,,,1610612759,92,78,2026-03-06T02:55:23Z,5010000,False,,,0,,J. Champagnie Free Throw 3 of 3 (5 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,5.0,,,,,,,,,,,,,,
513,PT02M26.00S,2026-03-06T02:55:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,94.1688567674113,45.34313725490196,1610612765,92,78,2026-03-06T02:55:48Z,5020000,False,-23.0,2.0,1,right,MISS P. Reed driving Layup,[1630194],1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
514,PT02M24.00S,2026-03-06T02:55:45.3Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612765,92,78,2026-03-06T02:56:11Z,5030000,False,,,0,,P. Reed REBOUND (Off:3 Def:0),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,513.0,,,,,3.0,0.0,3.0,,,,,,,,
515,PT02M22.00S,2026-03-06T02:55:46.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630194,94.40999984741211,50.0,1610612765,92,80,2026-03-06T02:59:49Z,5040000,False,0.0,0.0,1,right,P. Reed putback Layup (4 PTS),[1630194],1610612765.0,DET,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.0,Made,,,,4.0,,,,,,,,,,,,,,
516,PT02M08.00S,2026-03-06T02:56:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,7.046649145860711,38.23529411764706,1610612759,92,80,2026-03-06T02:56:44Z,5050000,False,59.0,14.0,1,left,MISS J. Champagnie 6' driving floating bank Shot,[1630577],1610612759.0,SAS,driving floating bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
517,PT02M06.00S,2026-03-06T02:56:02.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612765,92,80,2026-03-06T02:56:06Z,5060000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,516.0,,,,,2.0,2.0,0.0,,,,,,,,
519,PT01M54.00S,2026-03-06T02:56:35.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,92,80,2026-03-06T02:59:20Z,5080000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M44.00S,2026-03-06T02:59:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,89.96386333771353,51.470588235294116,1610612765,92,82,2026-03-06T02:59:59Z,5100000,False,7.0,42.0,1,right,K. Huerter driving floating Jump Shot (5 PTS) (C. Cunningham 7 AST),"[1628989, 1630595]",1610612765.0,DET,driving floating,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,4.24,Made,,,,5.0,C. Cunningham,1630595.0,7.0,,,,,,,,,,,
522,PT01M18.00S,2026-03-06T02:59:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.806176084099869,48.28431372549019,1610612759,92,82,2026-03-06T03:00:02Z,5110000,False,9.0,40.0,1,left,MISS D. Fox driving floating Shot,[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
523,PT01M18.00S,2026-03-06T02:59:57.4Z,3,REGULAR,rebound,offensive,[],1642868,,,1610612759,92,82,2026-03-06T03:00:02Z,5120000,False,,,0,,C. Bryant REBOUND (Off:2 Def:4),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,522.0,,,,,6.0,4.0,2.0,,,,,,,,
