actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
526,PT00M00.60S,2026-03-09T02:05:30.5Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,110,94,2026-03-09T02:06:03Z,5190000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,525.0,2.0,2.0,0.0,,,,,
527,PT00M00.00S,2026-03-09T02:06:03.9Z,3,REGULAR,period,end,[],0,,,1610612745,110,94,2026-03-09T02:06:03Z,5200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,out,['startperiod'],1628368,,,1610612745,110,94,2026-03-09T02:09:26Z,5210000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612745,110,94,2026-03-09T02:09:26Z,5220000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,out,['startperiod'],1641708,,,1610612745,110,94,2026-03-09T02:09:26Z,5230000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612745,110,94,2026-03-09T02:09:26Z,5240000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612745,110,94,2026-03-09T02:09:26Z,5250000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,in,['startperiod'],1642868,,,1610612745,110,94,2026-03-09T02:09:26Z,5260000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612745,110,94,2026-03-09T02:09:26Z,5270000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612745,110,94,2026-03-09T02:09:26Z,5280000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,in,['startperiod'],1631106,,,1610612745,110,94,2026-03-09T02:09:26Z,5290000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-03-09T02:08:43.1Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,110,94,2026-03-09T02:09:26Z,5300000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-03-09T02:09:40.1Z,4,REGULAR,period,start,[],0,,,1610612759,110,94,2026-03-09T02:09:40Z,5310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT11M38.00S,2026-03-09T02:10:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642868,93.11760840998686,48.28431372549019,1610612759,110,94,2026-03-09T02:11:15Z,5320000,False,-9.0,12.0,1,right,MISS C. Bryant driving Layup - blocked,"[1642868, 203991]",1610612759.0,SAS,driving,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,1.49,Missed,,,,,,,,,,Capela,203991.0,,
546,PT11M38.00S,2026-03-09T02:10:01.7Z,4,REGULAR,block,,[],203991,,,1610612759,110,94,2026-03-09T02:10:51Z,5325000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT11M36.00S,2026-03-09T02:10:03.7Z,4,REGULAR,rebound,defensive,[],203991,,,1610612745,110,94,2026-03-09T02:10:25Z,5330000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,539.0,3.0,3.0,0.0,,,,,
541,PT11M34.00S,2026-03-09T02:10:09.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631095,7.6215505913272015,44.18275122549019,1610612745,110,96,2026-03-09T02:11:54Z,5340000,False,29.0,19.0,1,left,J. Smith Jr. running Layup (10 PTS),[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.48,Made,10.0,,,,,,,,,,,,
542,PT11M34.00S,2026-03-09T02:10:12.6Z,4,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612745,110,96,2026-03-09T02:10:19Z,5350000,False,,,0,,S. Castle shooting personal FOUL (5 PF) (Smith Jr. 1 FT),"[1642264, 1631095]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,5.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
544,PT11M34.00S,2026-03-09T02:10:25.9Z,4,REGULAR,substitution,out,[],1642264,,,1610612745,110,96,2026-03-09T02:10:44Z,5370000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT11M34.00S,2026-03-09T02:10:25.9Z,4,REGULAR,substitution,in,[],1629640,,,1610612745,110,96,2026-03-09T02:10:44Z,5380000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M34.00S,2026-03-09T02:10:56.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1631095,,,1610612745,110,97,2026-03-09T02:10:56Z,5390000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (11 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
548,PT11M17.00S,2026-03-09T02:11:17.1Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612759,110,97,2026-03-09T02:11:30Z,5400000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[1631095, 1641705]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,1627964.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
550,PT11M17.00S,2026-03-09T02:11:50.7Z,4,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,111,97,2026-03-09T02:11:50Z,5420000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (26 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,
551,PT11M17.00S,2026-03-09T02:12:10.9Z,4,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,112,97,2026-03-09T02:12:10Z,5430000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (27 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,
552,PT11M06.00S,2026-03-09T02:12:22.9Z,4,REGULAR,3pt,Jump Shot,[],1631095,27.54599211563732,79.65686274509804,1610612745,112,100,2026-03-09T02:12:28Z,5440000,False,-148.0,206.0,1,left,J. Smith Jr. 25' 3PT  (14 PTS) (R. Sheppard 3 AST),"[1631095, 1642263]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,25.42,Made,14.0,R. Sheppard,1642263.0,3.0,,,,,,,,,
554,PT10M51.00S,2026-03-09T02:12:38.2Z,4,REGULAR,3pt,Jump Shot,[],1629640,70.90998685939553,80.88235294117648,1610612759,115,100,2026-03-09T02:12:44Z,5460000,False,154.0,221.0,1,right,K. Johnson 26' 3PT  (20 PTS) (D. Harper 4 AST),"[1629640, 1642844]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,26.95,Made,20.0,D. Harper,1642844.0,4.0,,,,,,,,,
556,PT10M40.00S,2026-03-09T02:12:49.1Z,4,REGULAR,3pt,Jump Shot,[],1628988,29.517082785808146,77.69607843137256,1610612745,115,100,2026-03-09T02:12:54Z,5480000,False,-138.0,225.0,1,left,MISS A. Holiday 26' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,26.42,Missed,,,,,,,,,,,,,
557,PT10M37.00S,2026-03-09T02:12:52.1Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,115,100,2026-03-09T02:12:54Z,5490000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,556.0,8.0,7.0,1.0,,,,,
558,PT10M28.00S,2026-03-09T02:13:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629640,92.85479632063075,3.1862745098039214,1610612759,115,100,2026-03-09T02:13:05Z,5500000,False,-234.0,15.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,23.46,Missed,,,,,,,,,,,,,
559,PT10M25.00S,2026-03-09T02:13:03.7Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,115,100,2026-03-09T02:13:05Z,5510000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,558.0,3.0,3.0,0.0,,,,,
560,PT10M20.00S,2026-03-09T02:13:09.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,31.750985545335087,27.941176470588236,1610612745,115,100,2026-03-09T02:13:26Z,5520000,False,110.0,246.0,1,left,MISS A. Holiday 26' running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,26.96,Missed,,,,,,,,,,,,,
561,PT10M19.00S,2026-03-09T02:13:10.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,115,100,2026-03-09T02:13:13Z,5530000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,560.0,,,,,,,,
563,PT10M10.00S,2026-03-09T02:13:28.0Z,4,REGULAR,foul,personal,[],1642263,,,1610612759,115,100,2026-03-09T02:13:32Z,5550000,False,,,0,,R. Sheppard personal FOUL (3 PF),"[1642263, 1641705]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Left,1627534.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
565,PT10M03.00S,2026-03-09T02:13:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,92.9862023653088,53.92156862745098,1610612759,115,100,2026-03-09T02:14:03Z,5570000,False,20.0,13.0,1,right,MISS D. Harper driving Layup - blocked,"[1642844, 203991]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,2.37,Missed,,,,,,,,,,Capela,203991.0,,
566,PT10M03.00S,2026-03-09T02:13:55.5Z,4,REGULAR,block,,[],203991,,,1610612759,115,100,2026-03-09T02:13:58Z,5580000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
567,PT10M00.00S,2026-03-09T02:13:58.5Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,115,100,2026-03-09T02:14:03Z,5590000,False,,,0,,T. Eason REBOUND (Off:1 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,565.0,4.0,3.0,1.0,,,,,
568,PT09M46.00S,2026-03-09T02:14:12.3Z,4,REGULAR,3pt,Jump Shot,[],1642263,27.283180026281208,17.892156862745097,1610612745,115,100,2026-03-09T02:14:20Z,5600000,False,161.0,204.0,1,left,MISS R. Sheppard 25' step back 3PT,[1642263],1610612745.0,HOU,step back,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,25.96,Missed,,,,,,,,,,,,,
569,PT09M43.00S,2026-03-09T02:14:15.3Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,115,100,2026-03-09T02:14:20Z,5610000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,568.0,5.0,5.0,0.0,,,,,
570,PT09M33.00S,2026-03-09T02:14:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,92.72339027595268,46.32352941176471,1610612759,115,100,2026-03-09T02:14:32Z,5620000,False,-18.0,16.0,1,right,MISS D. Vassell driving finger roll Layup,[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,2.43,Missed,,,,,,,,,,,,,
571,PT09M31.00S,2026-03-09T02:14:27.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,115,100,2026-03-09T02:14:32Z,5630000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,570.0,4.0,4.0,0.0,,,,,
572,PT09M24.00S,2026-03-09T02:14:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,16.376478318002626,44.85294117647059,1610612745,115,100,2026-03-09T02:14:46Z,5640000,False,26.0,101.0,1,left,MISS A. Holiday 10' pullup Shot,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.46,Missed,,,,,,,,,,,,,
573,PT09M21.00S,2026-03-09T02:14:36.6Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,115,100,2026-03-09T02:14:36Z,5650000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,572.0,5.0,4.0,1.0,,,,,
574,PT09M19.00S,2026-03-09T02:14:38.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,10.988830486202366,96.07843137254902,1610612745,115,100,2026-03-09T02:14:57Z,5660000,False,-230.0,51.0,1,left,MISS T. Eason pullup 3PT,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,,23.59,Missed,,,,,,,,,,,,,
575,PT09M19.00S,2026-03-09T02:14:38.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,115,100,2026-03-09T02:14:57Z,5670000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,574.0,,,,,,,,
577,PT09M04.00S,2026-03-09T02:15:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,95.00657030223391,37.05575980392157,1610612759,117,100,2026-03-09T02:16:08Z,5690000,False,-65.0,-6.0,1,right,V. Wembanyama 6' driving Layup (29 PTS) (D. Harper 5 AST),"[1641705, 1642844]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.49,Made,29.0,D. Harper,1642844.0,5.0,,,,,,,,,
579,PT08M43.00S,2026-03-09T02:15:33.1Z,4,REGULAR,foul,personal,[],1642868,,,1610612745,117,100,2026-03-09T02:21:40Z,5710000,False,,,0,,C. Bryant personal FOUL (2 PF),"[1642868, 1631095]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,8-16 Left,1627534.0,2.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
583,PT08M43.00S,2026-03-09T02:16:15.8Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,117,100,2026-03-09T02:16:21Z,5750000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
584,PT08M43.00S,2026-03-09T02:16:15.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,117,100,2026-03-09T02:16:15Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,583.0,,,,,,,,
585,PT08M43.00S,2026-03-09T02:16:24.5Z,4,REGULAR,substitution,out,[],1629640,,,1610612745,117,100,2026-03-09T02:16:31Z,5770000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M43.00S,2026-03-09T02:16:24.5Z,4,REGULAR,substitution,in,[],1628368,,,1610612745,117,100,2026-03-09T02:16:31Z,5780000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M43.00S,2026-03-09T02:16:24.5Z,4,REGULAR,substitution,out,[],1628988,,,1610612745,117,100,2026-03-09T02:17:57Z,5785000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M43.00S,2026-03-09T02:16:24.5Z,4,REGULAR,substitution,in,[],1641708,,,1610612745,117,100,2026-03-09T02:17:57Z,5787500,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M43.00S,2026-03-09T02:16:42.0Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,117,101,2026-03-09T02:16:42Z,5790000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (15 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
588,PT08M30.00S,2026-03-09T02:16:59.8Z,4,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,117,101,2026-03-09T02:17:13Z,5800000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,,,,,,1.0,,,,
589,PT08M21.00S,2026-03-09T02:17:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641708,6.389618922470433,53.92156862745098,1610612745,117,101,2026-03-09T02:17:48Z,5810000,False,-20.0,8.0,1,left,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,2.1,Missed,,,,,,,,,,,,,
590,PT08M10.00S,2026-03-09T02:17:22.7Z,4,REGULAR,rebound,defensive,[],1642868,,,1610612759,117,101,2026-03-09T02:17:35Z,5820000,False,,,0,,C. Bryant REBOUND (Off:0 Def:3),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,589.0,3.0,3.0,0.0,,,,,
591,PT08M10.00S,2026-03-09T02:17:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,92.72339027595268,50.49019607843137,1610612759,119,101,2026-03-09T02:31:14Z,5830000,False,2.0,16.0,1,right,D. Fox running Layup (15 PTS) (D. Harper 6 AST),"[1628368, 1642844]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,1.61,Made,15.0,D. Harper,1642844.0,6.0,,,,,,,,,
592,PT08M02.00S,2026-03-09T02:17:30.5Z,4,REGULAR,3pt,Jump Shot,[],1642263,28.728646517739815,17.647058823529413,1610612745,119,104,2026-03-09T02:17:47Z,5840000,False,162.0,218.0,1,left,R. Sheppard 27' 3PT  (17 PTS) (J. Smith Jr. 3 AST),"[1642263, 1631095]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,27.11,Made,17.0,J. Smith Jr.,1631095.0,3.0,,,,,,,,,
594,PT07M38.00S,2026-03-09T02:17:53.6Z,4,REGULAR,3pt,Jump Shot,[],1642868,72.22404730617609,80.88235294117648,1610612759,119,104,2026-03-09T02:18:05Z,5860000,False,154.0,209.0,1,right,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,25.95,Missed,,,,,,,,,,,,,
597,PT07M35.00S,2026-03-09T02:17:57.8Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,119,104,2026-03-09T02:17:57Z,5870000,False,,,0,,T. Eason REBOUND (Off:1 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,594.0,5.0,4.0,1.0,,,,,
598,PT07M23.00S,2026-03-09T02:18:10.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,9.806176084099869,46.32352941176471,1610612745,119,104,2026-03-09T02:19:20Z,5880000,False,18.0,40.0,1,left,MISS T. Eason driving Layup - blocked,"[1631106, 1641705]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,4.38,Missed,,,,,,,,,,Wembanyama,1641705.0,,
599,PT07M23.00S,2026-03-09T02:18:10.2Z,4,REGULAR,block,,[],1641705,,,1610612745,119,104,2026-03-09T02:18:14Z,5890000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT07M19.00S,2026-03-09T02:18:14.2Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612759,119,104,2026-03-09T02:21:16Z,5900000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,598.0,2.0,1.0,1.0,,,,,
601,PT07M19.00S,2026-03-09T02:18:16.8Z,4,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612759,119,104,2026-03-09T02:18:31Z,5910000,False,,,0,,R. Sheppard shooting personal FOUL (4 PF) (Bryant 2 FT),"[1642263, 1642868]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,1627534.0,4.0,0.0,Bryant,1642868.0,,,,,,,,,,,,,,,
603,PT07M19.00S,2026-03-09T02:18:45.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642868,,,1610612759,119,104,2026-03-09T02:18:45Z,5930000,False,,,0,,MISS C. Bryant Free Throw 1 of 2,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
604,PT07M19.00S,2026-03-09T02:18:45.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,119,104,2026-03-09T02:18:45Z,5940000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,603.0,,,,,,,,
605,PT07M19.00S,2026-03-09T02:18:46.9Z,4,REGULAR,substitution,out,[],1642844,,,1610612759,119,104,2026-03-09T02:18:59Z,5950000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M19.00S,2026-03-09T02:18:46.9Z,4,REGULAR,substitution,out,[],203991,,,1610612759,119,104,2026-03-09T02:18:59Z,5960000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M19.00S,2026-03-09T02:18:46.9Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,119,104,2026-03-09T02:18:59Z,5970000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M19.00S,2026-03-09T02:18:46.9Z,4,REGULAR,substitution,in,[],1630578,,,1610612759,119,104,2026-03-09T02:18:59Z,5980000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M19.00S,2026-03-09T02:19:10.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642868,,,1610612759,120,104,2026-03-09T02:19:10Z,5990000,False,,,0,,C. Bryant Free Throw 2 of 2 (1 PTS),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
610,PT07M07.00S,2026-03-09T02:19:24.6Z,4,REGULAR,3pt,Jump Shot,[],1642263,36.08738501971091,51.9607843137255,1610612745,120,104,2026-03-09T02:19:59Z,6000000,False,-10.0,287.0,1,left,MISS R. Sheppard 28' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,28.69,Missed,,,,,,,,,,,,,
