actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
598,PT04M07.00S,2025-11-16T23:06:30.8Z,4,REGULAR,foul,personal,[],1629640,,,1610612758,112,101,2025-11-16T23:06:47Z,5920000,False,,,0,,K. Johnson loose ball personal FOUL (2 PF),"[1629640, 1627734]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
600,PT04M00.00S,2025-11-16T23:06:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,92.46057818659659,54.41176470588235,1610612758,112,101,2025-11-16T23:07:03Z,5940000,False,22.0,18.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612758.0,SAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,2.88,Missed,,,,,,,,,,,,,,
601,PT04M00.00S,2025-11-16T23:06:53.1Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,112,101,2025-11-16T23:07:03Z,5950000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,600.0,12.0,9.0,3.0,,,,,,
602,PT04M00.00S,2025-11-16T23:06:59.9Z,4,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612758,112,101,2025-11-16T23:07:06Z,5960000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1628436, 1627734]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
604,PT04M00.00S,2025-11-16T23:07:23.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,112,101,2025-11-16T23:07:23Z,5980000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
605,PT04M00.00S,2025-11-16T23:07:23.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,112,101,2025-11-16T23:07:23Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,604.0,,,,,,,,,
606,PT04M00.00S,2025-11-16T23:07:47.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,112,102,2025-11-16T23:07:47Z,6000000,False,,,0,,D. Sabonis Free Throw 2 of 2 (17 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
607,PT03M40.00S,2025-11-16T23:08:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.222733245729303,54.166666666666664,1610612759,114,102,2025-11-16T23:08:13Z,6010000,False,-21.0,72.0,1,left,D. Fox 7' pullup Jump Shot (23 PTS) (D. Vassell 7 AST),"[1628368, 1630170]",1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.48,Made,23.0,D. Vassell,1630170.0,7.0,,,,,,,,,,
609,PT03M20.00S,2025-11-16T23:08:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,91.67214191852825,46.81372549019608,1610612758,114,104,2025-11-16T23:08:34Z,6030000,False,-16.0,26.0,1,right,D. DeRozan driving finger roll Layup (27 PTS) (R. Westbrook 6 AST),"[201942, 201566]",1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,3.03,Made,27.0,R. Westbrook,201566.0,6.0,,,,,,,,,,
611,PT03M07.00S,2025-11-16T23:08:41.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,5.995400788436268,48.77450980392157,1610612759,116,104,2025-11-16T23:08:47Z,6050000,False,6.0,4.0,1,left,L. Kornet alley-oop DUNK (13 PTS) (D. Fox 11 AST),"[1628436, 1628368]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,0.72,Made,13.0,D. Fox,1628368.0,11.0,,,,,,,,,,
614,PT02M50.00S,2025-11-16T23:09:11.0Z,4,REGULAR,3pt,Jump Shot,[],1628370,80.76544021024968,94.6078431372549,1610612758,116,107,2025-11-16T23:09:16Z,6080000,False,223.0,128.0,1,right,M. Monk 25' 3PT  (16 PTS) (R. Westbrook 7 AST),"[1628370, 201566]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,25.73,Made,16.0,R. Westbrook,201566.0,7.0,,,,,,,,,,
616,PT02M33.00S,2025-11-16T23:09:31.4Z,4,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612759,116,107,2025-11-16T23:09:50Z,6100000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Vassell 2 FT),"[1628370, 1630170]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,,,1.0,0.0,Vassell,1630170.0,,
618,PT02M33.00S,2025-11-16T23:10:00.6Z,4,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,117,107,2025-11-16T23:10:00Z,6120000,False,,,0,,D. Vassell Free Throw 1 of 2 (15 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
619,PT02M33.00S,2025-11-16T23:10:20.9Z,4,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,118,107,2025-11-16T23:10:20Z,6130000,False,,,0,,D. Vassell Free Throw 2 of 2 (16 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
620,PT02M22.00S,2025-11-16T23:10:36.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,92.06636005256242,34.31372549019608,1610612758,118,107,2025-11-16T23:11:47Z,6140000,False,-78.0,22.0,1,right,MISS M. Monk 8' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,8.15,Missed,,,,,,,,,,,,,,
621,PT02M19.00S,2025-11-16T23:10:39.9Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,118,107,2025-11-16T23:10:44Z,6150000,False,,,0,,K. Johnson REBOUND (Off:2 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,620.0,10.0,8.0,2.0,,,,,,
622,PT02M14.00S,2025-11-16T23:10:44.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,14.4053876478318,46.32352941176471,1610612759,120,107,2025-11-16T23:12:48Z,6160000,False,18.0,83.0,1,left,D. Fox 8' running pullup Jump Shot (25 PTS),[1628368],1610612759.0,SAS,running pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.49,Made,25.0,,,,,,,,,,,,,
623,PT02M02.00S,2025-11-16T23:10:55.6Z,4,REGULAR,3pt,Jump Shot,[],201566,73.01248357424441,83.33333333333334,1610612758,120,107,2025-11-16T23:11:01Z,6170000,False,167.0,201.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,26.13,Missed,,,,,,,,,,,,,,
624,PT02M00.00S,2025-11-16T23:10:57.6Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,120,107,2025-11-16T23:11:01Z,6180000,False,,,0,,K. Johnson REBOUND (Off:2 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,623.0,11.0,9.0,2.0,,,,,,
625,PT01M46.00S,2025-11-16T23:11:15.0Z,4,REGULAR,foul,personal,[],201942,,,1610612759,120,107,2025-11-16T23:11:45Z,6190000,False,,,0,,D. DeRozan personal FOUL (4 PF),"[201942, 1628368]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,204058.0,,,,,,,,,,,,,,4.0,0.0,Fox,1628368.0,,
627,PT01M35.00S,2025-11-16T23:11:52.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,13.091327201051248,3.6764705882352944,1610612759,120,107,2025-11-16T23:12:00Z,6210000,False,232.0,71.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,24.21,Missed,,,,,,,,,,,,,,
628,PT01M32.00S,2025-11-16T23:11:55.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612758,120,107,2025-11-16T23:12:00Z,6220000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:8),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,,,,,,,627.0,8.0,8.0,0.0,,,,,,
629,PT01M29.00S,2025-11-16T23:12:01.1Z,4,REGULAR,foul,personal,[],1628368,,,1610612758,120,107,2025-11-16T23:12:12Z,6230000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 201566]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,1151.0,,,,,,,,,,,,,,1.0,0.0,Westbrook,201566.0,,
631,PT01M25.00S,2025-11-16T23:12:21.4Z,4,REGULAR,3pt,Jump Shot,[],203471,67.23061760840999,34.55882352941176,1610612758,120,110,2025-11-16T23:12:25Z,6250000,False,-77.0,256.0,1,right,D. Schröder 26' 3PT  (22 PTS) (D. DeRozan 4 AST),"[203471, 201942]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,26.69,Made,22.0,D. DeRozan,201942.0,4.0,,,,,,,,,,
633,PT01M09.00S,2025-11-16T23:12:40.4Z,4,REGULAR,3pt,Jump Shot,[],203084,3.892904073587385,97.05882352941177,1610612759,120,110,2025-11-16T23:12:46Z,6270000,False,-235.0,-16.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,23.58,Missed,,,,,,,,,,,,,,
634,PT01M06.00S,2025-11-16T23:12:43.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,120,110,2025-11-16T23:12:46Z,6280000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,633.0,13.0,10.0,3.0,,,,,,
635,PT01M01.00S,2025-11-16T23:12:49.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,64.33968462549278,66.17647058823529,1610612758,120,110,2025-11-16T23:16:10Z,6290000,False,81.0,283.0,1,right,MISS M. Monk 29' running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,29.4,Missed,,,,,,,,,,,,,,
636,PT01M01.00S,2025-11-16T23:12:52.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,120,110,2025-11-16T23:12:52Z,6300000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,635.0,,,,,,,,,
638,PT01M01.00S,2025-11-16T23:13:11.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,120,110,2025-11-16T23:15:18Z,6320000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M44.60S,2025-11-16T23:15:33.6Z,4,REGULAR,3pt,Jump Shot,[],1628368,30.962549277266753,68.87254901960785,1610612759,123,110,2025-11-16T23:15:39Z,6340000,False,-94.0,239.0,1,left,D. Fox 25' 3PT step back (28 PTS),[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,25.65,Made,28.0,,,,,,,,,,,,,
641,PT00M36.00S,2025-11-16T23:15:45.8Z,4,REGULAR,3pt,Jump Shot,[],203471,74.32654402102497,13.23529411764706,1610612758,123,110,2025-11-16T23:16:03Z,6350000,False,-184.0,189.0,1,right,MISS D. Schröder 26' pullup 3PT - blocked,"[203471, 1628436]",1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,26.35,Missed,,,,,,,,,,,,,Kornet,1628436.0
645,PT00M36.00S,2025-11-16T23:15:45.8Z,4,REGULAR,block,,[],1628436,,,1610612758,123,110,2025-11-16T23:16:03Z,6355000,False,,,0,,L. Kornet BLOCK (3 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
642,PT00M33.00S,2025-11-16T23:15:48.8Z,4,REGULAR,rebound,offensive,[],201566,,,1610612758,123,110,2025-11-16T23:15:48Z,6360000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:8),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,641.0,9.0,8.0,1.0,,,,,,
643,PT00M30.60S,2025-11-16T23:15:53.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612758,123,110,2025-11-16T23:16:03Z,6370000,False,,,0,,K. Johnson shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1629640, 201566]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,,,3.0,0.0,Westbrook,201566.0,,
646,PT00M30.60S,2025-11-16T23:16:28.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201566,,,1610612758,123,110,2025-11-16T23:16:45Z,6390000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
647,PT00M30.60S,2025-11-16T23:16:28.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,123,110,2025-11-16T23:16:45Z,6400000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,
648,PT00M30.60S,2025-11-16T23:16:28.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201566,,,1610612758,123,110,2025-11-16T23:16:45Z,6410000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
649,PT00M28.60S,2025-11-16T23:16:30.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,123,110,2025-11-16T23:16:45Z,6420000,False,,,0,,K. Johnson REBOUND (Off:2 Def:10),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,648.0,12.0,10.0,2.0,,,,,,
650,PT00M02.70S,2025-11-16T23:17:04.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,123,110,2025-11-16T23:17:23Z,6430000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,204058.0,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2025-11-16T23:17:27.2Z,4,REGULAR,period,end,[],0,,,1610612758,123,110,2025-11-16T23:17:27Z,6440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M00.00S,2025-11-16T23:17:29.7Z,4,REGULAR,game,end,[],0,,,0,123,110,2025-11-16T23:17:29Z,6450000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
