actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
502,PT03M59.00S,2026-02-22T02:44:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,3.892904073587385,49.754901960784316,1610612759,91,88,2026-02-22T02:50:48Z,4980000,False,1.0,-16.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 201942]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,1.59,Missed,,,,,,DeRozan,201942.0,,,,,,,,,,,
503,PT03M59.00S,2026-02-22T02:44:58.5Z,3,REGULAR,block,,[],201942,,,1610612759,91,88,2026-02-22T02:45:00Z,4990000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT03M59.00S,2026-02-22T02:44:58.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,91,88,2026-02-22T02:45:04Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,502.0,,,,,,,,,,,,,,,,
506,PT03M51.00S,2026-02-22T02:45:26.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,31.882391590013142,51.71568627450981,1610612759,94,88,2026-02-22T02:45:31Z,5020000,False,-9.0,247.0,1,left,H. Barnes 24' 3PT  (9 PTS) (L. Kornet 3 AST),"[203084, 1628436]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,24.73,Made,9.0,,,,,,,L. Kornet,1628436.0,3.0,,,,,,,,
508,PT03M38.00S,2026-02-22T02:45:41.9Z,3,REGULAR,foul,offensive,['inpenalty'],201942,,,1610612758,94,88,2026-02-22T02:52:12Z,5040000,False,,,0,,D. DeRozan offensive FOUL (2 PF),"[201942, 1642264]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Castle,1642264.0
510,PT03M38.00S,2026-02-22T02:45:41.9Z,3,REGULAR,turnover,offensive foul,[],201942,,,1610612758,94,88,2026-02-22T02:45:41Z,5060000,False,,,0,,D. DeRozan offensive foul TURNOVER (2 TO),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204059.0,2.0,,,,,,
511,PT03M32.00S,2026-02-22T02:46:02.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,3.235873850197109,96.07843137254902,1610612759,97,88,2026-02-22T02:46:08Z,5070000,False,-230.0,-22.0,1,left,K. Johnson 3PT  (12 PTS) (D. Harper 3 AST),"[1629640, 1642844]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.15,Made,12.0,,,,,,,D. Harper,1642844.0,3.0,,,,,,,,
513,PT03M07.00S,2026-02-22T02:46:26.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,87.07293035479631,42.15686274509804,1610612758,97,88,2026-02-22T02:46:35Z,5090000,False,-39.0,69.0,1,right,MISS D. Eubanks 7' Hook - blocked,"[1629234, 1628436]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,Kornet,1628436.0,,,,,,,,,,,
514,PT03M07.00S,2026-02-22T02:46:26.7Z,3,REGULAR,block,,[],1628436,,,1610612758,97,88,2026-02-22T02:46:29Z,5100000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT03M04.00S,2026-02-22T02:46:29.7Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612758,97,88,2026-02-22T02:46:35Z,5110000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,513.0,4.0,2.0,2.0,,,,,,,,,,,,,
516,PT03M02.00S,2026-02-22T02:46:32.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642363,95.22010512483574,22.30392156862745,1610612758,97,90,2026-02-22T02:46:39Z,5120000,False,-138.0,-8.0,1,right,N. Clifford 13' Jump Shot (2 PTS) (D. Eubanks 3 AST),"[1642363, 1629234]",1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Left,13.87,Made,2.0,,,,,,,D. Eubanks,1629234.0,3.0,,,,,,,,
518,PT02M55.00S,2026-02-22T02:46:42.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612759,97,90,2026-02-22T02:47:22Z,5140000,False,,,0,,D. Eubanks shooting personal FOUL (3 PF) (Castle 2 FT),"[1629234, 1642264]",1610612758.0,SAC,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,,,3.0,0.0,Castle,1642264.0
520,PT02M55.00S,2026-02-22T02:47:21.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,97,90,2026-02-22T02:47:21Z,5160000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M55.00S,2026-02-22T02:49:33.6Z,3,REGULAR,substitution,out,[],201942,,,1610612759,97,90,2026-02-22T02:49:53Z,5170000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M55.00S,2026-02-22T02:49:33.6Z,3,REGULAR,substitution,in,[],1631342,,,1610612759,97,90,2026-02-22T02:49:53Z,5180000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M55.00S,2026-02-22T02:50:05.3Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,98,90,2026-02-22T02:50:31Z,5190000,False,,,0,,S. Castle Free Throw 1 of 2 (18 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
524,PT02M55.00S,2026-02-22T02:50:05.3Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,98,90,2026-02-22T02:50:31Z,5200000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT02M53.00S,2026-02-22T02:50:07.3Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,98,90,2026-02-22T02:50:31Z,5210000,False,,,0,,N. Clifford REBOUND (Off:1 Def:3),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,524.0,4.0,3.0,1.0,,,,,,,,,,,,,
526,PT02M40.00S,2026-02-22T02:50:40.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.46057818659659,49.50980392156863,1610612758,98,92,2026-02-22T02:51:02Z,5220000,False,-2.0,18.0,1,right,D. Eubanks alley-oop DUNK (6 PTS) (M. Monk 5 AST),"[1629234, 1628370]",1610612758.0,SAC,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.86,Made,6.0,,,,,,,M. Monk,1628370.0,5.0,,,,,,,,
528,PT02M16.00S,2026-02-22T02:51:04.5Z,3,REGULAR,3pt,Jump Shot,[],203084,7.440867279894875,98.0392156862745,1610612759,98,92,2026-02-22T02:51:12Z,5240000,False,-240.0,17.0,1,left,MISS H. Barnes 24' step back 3PT,[203084],1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
529,PT02M13.00S,2026-02-22T02:51:07.5Z,3,REGULAR,rebound,defensive,[],1631342,,,1610612758,98,92,2026-02-22T02:51:12Z,5250000,False,,,0,,D. Plowden REBOUND (Off:0 Def:2),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Left Corner 3,24+ Left,,,,528.0,2.0,2.0,0.0,,,,,,,,,,,,,
530,PT01M58.00S,2026-02-22T02:51:23.5Z,3,REGULAR,2pt,Jump Shot,[],1631099,79.188567674113,45.09803921568628,1610612758,98,94,2026-02-22T02:51:29Z,5260000,False,-25.0,143.0,1,right,K. Murray 14' pullup Jump Shot (20 PTS) (D. Eubanks 4 AST),"[1631099, 1629234]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,14.52,Made,20.0,,,,,,,D. Eubanks,1629234.0,4.0,,,,,,,,
532,PT01M42.00S,2026-02-22T02:51:42.6Z,3,REGULAR,foul,offensive,[],1629640,,,1610612759,98,94,2026-02-22T02:51:48Z,5280000,False,,,0,,K. Johnson charge offensive FOUL (1 PF),"[1629640, 1631099]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,Murray,1631099.0
534,PT01M42.00S,2026-02-22T02:51:42.6Z,3,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,98,94,2026-02-22T02:51:42Z,5300000,False,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,1.0,,,,,,
535,PT01M42.00S,2026-02-22T02:51:53.8Z,3,REGULAR,substitution,out,[],1642264,,,1610612758,98,94,2026-02-22T02:52:01Z,5310000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M42.00S,2026-02-22T02:51:53.8Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,98,94,2026-02-22T02:52:01Z,5320000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT01M26.00S,2026-02-22T02:52:21.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631099,76.16622864651774,29.411764705882355,1610612758,98,94,2026-02-22T02:52:34Z,5330000,False,-103.0,172.0,1,right,MISS K. Murray 20' step back Shot,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,20.0,Missed,,,,,,,,,,,,,,,,,,
538,PT01M24.00S,2026-02-22T02:52:23.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,98,94,2026-02-22T02:52:34Z,5340000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,537.0,,,,,,,,,,,,,,,,
539,PT01M24.00S,2026-02-22T02:52:29.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642363,,,1610612759,98,94,2026-02-22T02:52:44Z,5350000,False,,,0,,N. Clifford loose ball personal FOUL (2 PF) (Johnson 2 FT),"[1642363, 1629640]",1610612758.0,SAC,loose ball,,,Clifford,N. Clifford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Johnson,1629640.0
541,PT01M24.00S,2026-02-22T02:52:57.1Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,98,94,2026-02-22T02:52:57Z,5370000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT01M24.00S,2026-02-22T02:52:57.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,98,94,2026-02-22T02:52:57Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,,,,
543,PT01M24.00S,2026-02-22T02:52:58.1Z,3,REGULAR,substitution,out,[],1628436,,,1610612759,98,94,2026-02-22T02:53:01Z,5390000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT01M24.00S,2026-02-22T02:52:58.1Z,3,REGULAR,substitution,in,[],1641705,,,1610612759,98,94,2026-02-22T02:53:01Z,5400000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT01M24.00S,2026-02-22T02:53:15.5Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,99,94,2026-02-22T02:53:15Z,5410000,False,,,0,,K. Johnson Free Throw 2 of 2 (13 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
546,PT01M11.00S,2026-02-22T02:53:30.0Z,3,REGULAR,3pt,Jump Shot,[],1631099,68.67608409986859,70.34313725490196,1610612758,99,94,2026-02-22T02:53:34Z,5420000,False,102.0,242.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
547,PT01M09.00S,2026-02-22T02:53:32.0Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,99,94,2026-02-22T02:53:34Z,5430000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:12),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,546.0,12.0,12.0,0.0,,,,,,,,,,,,,
548,PT01M04.00S,2026-02-22T02:53:37.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,30.962549277266753,34.55882352941176,1610612759,102,94,2026-02-22T02:53:43Z,5440000,False,77.0,239.0,1,left,V. Wembanyama 25' 3PT running (20 PTS) (D. Harper 4 AST),"[1641705, 1642844]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.07,Made,20.0,,,,,,,D. Harper,1642844.0,4.0,,,,,,,,
550,PT00M53.60S,2026-02-22T02:53:48.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,93.77463863337714,97.30392156862744,1610612758,102,94,2026-02-22T02:53:55Z,5460000,False,237.0,6.0,1,right,MISS M. Monk step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
551,PT00M49.70S,2026-02-22T02:53:52.4Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,102,94,2026-02-22T02:53:52Z,5470000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:13),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,550.0,13.0,13.0,0.0,,,,,,,,,,,,,
552,PT00M30.80S,2026-02-22T02:54:13.3Z,3,REGULAR,3pt,Jump Shot,[],203084,1.921813403416557,98.2843137254902,1610612759,105,94,2026-02-22T02:54:19Z,5480000,False,-241.0,-34.0,1,left,H. Barnes 24' 3PT  (12 PTS) (V. Wembanyama 5 AST),"[203084, 1641705]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,24.38,Made,12.0,,,,,,,V. Wembanyama,1641705.0,5.0,,,,,,,,
554,PT00M13.50S,2026-02-22T02:54:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629234,96.7969776609724,94.85294117647058,1610612758,105,94,2026-02-22T02:54:44Z,5500000,False,224.0,-22.0,1,right,MISS D. Eubanks 3PT,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,22.54,Missed,,,,,,,,,,,,,,,,,,
555,PT00M10.00S,2026-02-22T02:54:42.2Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,105,94,2026-02-22T02:54:42Z,5510000,False,,,0,,D. Harper REBOUND (Off:0 Def:3),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Right Corner 3,24+ Right,,,,554.0,3.0,3.0,0.0,,,,,,,,,,,,,
556,PT00M03.00S,2026-02-22T02:54:52.6Z,3,REGULAR,3pt,Jump Shot,[],1628368,22.815374507227332,14.460784313725492,1610612759,105,94,2026-02-22T02:56:23Z,5520000,False,178.0,162.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.05,Missed,,,,,,,,,,,,,,,,,,
557,PT00M01.00S,2026-02-22T02:54:54.6Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,105,94,2026-02-22T02:56:23Z,5530000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,556.0,1.0,1.0,0.0,,,,,,,,,,,,,
558,PT00M00.00S,2026-02-22T02:54:57.2Z,3,REGULAR,period,end,[],0,,,1610612758,105,94,2026-02-22T02:54:57Z,5540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2026-02-22T02:56:56.9Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612758,105,94,2026-02-22T02:57:33Z,5550000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2026-02-22T02:56:56.9Z,4,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,105,94,2026-02-22T02:57:33Z,5560000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2026-02-22T02:56:56.9Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612758,105,94,2026-02-22T02:57:33Z,5570000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2026-02-22T02:56:56.9Z,4,REGULAR,substitution,in,['startperiod'],1630577,,,1610612758,105,94,2026-02-22T02:57:33Z,5580000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2026-02-22T02:56:56.9Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612758,105,94,2026-02-22T02:57:33Z,5590000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2026-02-22T02:56:56.9Z,4,REGULAR,substitution,in,['startperiod'],1642875,,,1610612758,105,94,2026-02-22T02:57:33Z,5600000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2026-02-22T02:57:39.6Z,4,REGULAR,period,start,[],0,,,1610612759,105,94,2026-02-22T02:57:39Z,5610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT11M47.00S,2026-02-22T02:57:52.0Z,4,REGULAR,3pt,Jump Shot,[],1628368,9.674770039421814,97.05882352941177,1610612759,108,94,2026-02-22T02:57:57Z,5620000,False,-235.0,38.0,1,left,D. Fox 3PT  (14 PTS) (D. Harper 5 AST),"[1628368, 1642844]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.84,Made,14.0,,,,,,,D. Harper,1642844.0,5.0,,,,,,,,
568,PT11M34.00S,2026-02-22T02:58:08.0Z,4,REGULAR,turnover,out-of-bounds,[],1642875,,,1610612758,108,94,2026-02-22T03:04:19Z,5640000,False,,,0,,M. Raynaud bad pass out-of-bounds TURNOVER (1 TO),[1642875],1610612758.0,SAC,bad pass,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627963.0,1.0,,,,,,
569,PT11M25.00S,2026-02-22T02:58:19.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641705,5.075558475689881,43.627450980392155,1610612759,110,94,2026-02-22T02:58:27Z,5650000,False,32.0,-5.0,1,left,V. Wembanyama driving finger roll Layup (22 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.23,Made,22.0,,,,,,,,,,,,,,,,,
570,PT11M10.00S,2026-02-22T02:58:34.2Z,4,REGULAR,2pt,Jump Shot,[],1642363,94.1688567674113,10.049019607843137,1610612758,110,96,2026-02-22T03:00:47Z,5660000,False,-200.0,2.0,1,right,N. Clifford 19' step back Jump Shot (4 PTS) (M. Raynaud 3 AST),"[1642363, 1642875]",1610612758.0,SAC,step back,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Left,19.98,Made,4.0,,,,,,,M. Raynaud,1642875.0,3.0,,,,,,,,
572,PT10M58.00S,2026-02-22T02:58:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,5.995400788436268,48.28431372549019,1610612759,110,96,2026-02-22T02:58:51Z,5680000,False,9.0,4.0,1,left,MISS D. Harper driving Layup,[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,0.94,Missed,,,,,,,,,,,,,,,,,,
573,PT10M54.00S,2026-02-22T02:58:50.2Z,4,REGULAR,rebound,offensive,[],1642844,,,1610612759,110,96,2026-02-22T02:58:51Z,5690000,False,,,0,,D. Harper REBOUND (Off:1 Def:3),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,572.0,4.0,3.0,1.0,,,,,,,,,,,,,
574,PT10M54.00S,2026-02-22T02:58:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,5.590000152587891,50.0,1610612759,112,96,2026-02-22T02:58:50Z,5700000,False,0.0,0.0,1,left,D. Harper putback Layup (10 PTS),[1642844],1610612759.0,SAS,putback,,,Harper,D. Harper,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
575,PT10M40.00S,2026-02-22T02:59:03.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,72.61826544021025,17.15686274509804,1610612758,112,99,2026-02-22T02:59:09Z,5710000,False,-164.0,205.0,1,right,M. Monk 26' 3PT  (19 PTS) (D. DeRozan 5 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.26,Made,19.0,,,,,,,D. DeRozan,201942.0,5.0,,,,,,,,
577,PT10M28.00S,2026-02-22T02:59:16.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628368,8.229303547963205,51.71568627450981,1610612759,114,99,2026-02-22T03:01:52Z,5730000,False,-9.0,25.0,1,left,D. Fox turnaround Hook (16 PTS),[1628368],1610612759.0,SAS,turnaround,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.63,Made,16.0,,,,,,,,,,,,,,,,,
578,PT10M09.00S,2026-02-22T02:59:38.9Z,4,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612758,114,99,2026-02-22T02:59:50Z,5740000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Plowden 2 FT),"[1630577, 1631342]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,,,2.0,0.0,Plowden,1631342.0
580,PT10M09.00S,2026-02-22T03:00:09.7Z,4,REGULAR,freethrow,1 of 2,[],1631342,,,1610612758,114,100,2026-02-22T03:00:09Z,5760000,False,,,0,,D. Plowden Free Throw 1 of 2 (1 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
581,PT10M09.00S,2026-02-22T03:00:27.9Z,4,REGULAR,freethrow,2 of 2,[],1631342,,,1610612758,114,101,2026-02-22T03:00:27Z,5770000,False,,,0,,D. Plowden Free Throw 2 of 2 (2 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
582,PT09M59.00S,2026-02-22T03:00:39.3Z,4,REGULAR,3pt,Jump Shot,[],1641705,32.670827858081466,54.90196078431373,1610612759,114,101,2026-02-22T03:00:44Z,5780000,False,-25.0,255.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
583,PT09M57.00S,2026-02-22T03:00:41.3Z,4,REGULAR,rebound,defensive,[],1642363,,,1610612758,114,101,2026-02-22T03:00:44Z,5790000,False,,,0,,N. Clifford REBOUND (Off:1 Def:4),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Center,,,,582.0,5.0,4.0,1.0,,,,,,,,,,,,,
584,PT09M54.00S,2026-02-22T03:00:47.1Z,4,REGULAR,foul,personal,[],1642844,,,1610612758,114,101,2026-02-22T03:01:11Z,5800000,False,,,0,,D. Harper personal FOUL (3 PF),"[1642844, 1642363]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2002.0,,,,3.0,0.0,Clifford,1642363.0
586,PT09M48.00S,2026-02-22T03:01:09.2Z,4,REGULAR,3pt,Jump Shot,[],1628370,86.5473061760841,96.56862745098039,1610612758,114,101,2026-02-22T03:01:13Z,5820000,False,233.0,74.0,1,right,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
587,PT09M46.00S,2026-02-22T03:01:11.2Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612759,114,101,2026-02-22T03:01:13Z,5830000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,586.0,2.0,2.0,0.0,,,,,,,,,,,,,
