actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
598,PT06M40.00S,2026-01-18T03:08:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.9862023653088,46.81372549019608,1610612759,101,98,2026-01-18T03:09:07Z,5900000,False,-16.0,13.0,1,right,MISS S. Castle driving Layup - blocked,"[1642264, 1630183]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,McDaniels,1630183.0,,,,,,,
599,PT06M40.00S,2026-01-18T03:08:51.3Z,4,REGULAR,block,,[],1630183,,,1610612759,101,98,2026-01-18T03:08:53Z,5910000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
600,PT06M38.00S,2026-01-18T03:08:53.3Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,101,98,2026-01-18T03:09:07Z,5920000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,598.0,4.0,4.0,0.0,,,,,,,,,,,,,
601,PT06M37.00S,2026-01-18T03:08:57.8Z,4,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612750,101,98,2026-01-18T03:09:04Z,5930000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Randle 2 FT),"[1642844, 203944]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,2.0,0.0,Randle,203944.0
603,PT06M37.00S,2026-01-18T03:09:30.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,101,99,2026-01-18T03:09:30Z,5950000,False,,,0,,J. Randle Free Throw 1 of 2 (16 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
604,PT06M37.00S,2026-01-18T03:09:50.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,101,100,2026-01-18T03:09:50Z,5960000,False,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
605,PT06M17.00S,2026-01-18T03:10:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.82588699080158,51.470588235294116,1610612759,103,100,2026-01-18T03:10:17Z,5970000,False,7.0,-4.0,1,right,K. Johnson driving finger roll Layup (16 PTS) (L. Kornet 2 AST),"[1629640, 1628436]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.84,Made,16.0,,,,,,,,,,,L. Kornet,1628436.0,2.0,,,,
606,PT06M01.00S,2026-01-18T03:10:30.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.258212877792378,48.28431372549019,1610612750,103,100,2026-01-18T03:10:33Z,5980000,False,9.0,6.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,,
607,PT05M59.00S,2026-01-18T03:10:32.8Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612759,103,100,2026-01-18T03:10:33Z,5990000,False,,,0,,L. Kornet REBOUND (Off:4 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,606.0,6.0,2.0,4.0,,,,,,,,,,,,,
609,PT05M40.00S,2026-01-18T03:10:52.1Z,4,REGULAR,turnover,bad pass,[],1630577,,,1610612759,103,100,2026-01-18T03:11:00Z,6000000,False,,,0,,J. Champagnie bad pass TURNOVER (3 TO),"[1630577, 203944]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,Randle,203944.0,,,,,,,,,
610,PT05M40.00S,2026-01-18T03:10:52.1Z,4,REGULAR,steal,,[],203944,,,1610612750,103,100,2026-01-18T05:26:09Z,6010000,False,,,0,,J. Randle STEAL (3 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
611,PT05M37.00S,2026-01-18T03:11:05.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,103,100,2026-01-18T03:11:05Z,6020000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M37.00S,2026-01-18T03:13:34.1Z,4,REGULAR,substitution,out,[],1642844,,,1610612750,103,100,2026-01-18T03:13:46Z,6030000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M37.00S,2026-01-18T03:13:34.1Z,4,REGULAR,substitution,in,[],1628368,,,1610612750,103,100,2026-01-18T03:13:46Z,6040000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M27.00S,2026-01-18T03:14:03.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,30.042706964520367,69.6078431372549,1610612750,103,103,2026-01-18T03:14:42Z,6050000,False,-98.0,230.0,1,left,A. Edwards 24' 3PT pullup (41 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.99,Made,41.0,,,,,,,,,,,,,,,,,
615,PT05M05.00S,2026-01-18T03:14:23.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,69.33311432325887,69.36274509803921,1610612759,106,103,2026-01-18T03:14:28Z,6060000,False,97.0,236.0,1,right,D. Fox 25' 3PT  (21 PTS) (S. Castle 8 AST),"[1628368, 1642264]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.49,Made,21.0,,,,,,,,,,,S. Castle,1642264.0,8.0,,,,
617,PT04M53.00S,2026-01-18T03:14:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.360709592641262,51.470588235294116,1610612750,106,103,2026-01-18T03:14:40Z,6080000,False,-7.0,26.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 1628436]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,Kornet,1628436.0,,,,,,,
618,PT04M53.00S,2026-01-18T03:14:36.9Z,4,REGULAR,block,,[],1628436,,,1610612750,106,103,2026-01-18T03:14:39Z,6090000,False,,,0,,L. Kornet BLOCK (2 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
619,PT04M50.00S,2026-01-18T03:14:39.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612759,106,103,2026-01-18T03:14:40Z,6100000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,617.0,3.0,3.0,0.0,,,,,,,,,,,,,
620,PT04M43.00S,2026-01-18T03:14:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,94.03745072273325,50.98039215686274,1610612759,108,103,2026-01-18T03:14:50Z,6110000,False,5.0,4.0,1,right,L. Kornet cutting Layup (8 PTS) (S. Castle 9 AST),"[1628436, 1642264]",1610612759.0,SAS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.6,Made,8.0,,,,,,,,,,,S. Castle,1642264.0,9.0,,,,
622,PT04M20.00S,2026-01-18T03:15:09.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,26.62614980289093,78.43137254901961,1610612750,108,106,2026-01-18T03:16:05Z,6130000,False,-142.0,198.0,1,left,A. Edwards 24' 3PT pullup (44 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.36,Made,44.0,,,,,,,,,,,,,,,,,
623,PT04M19.00S,2026-01-18T03:15:15.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,108,106,2026-01-18T03:15:15Z,6140000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M19.00S,2026-01-18T03:16:24.2Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,108,106,2026-01-18T03:16:42Z,6150000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M19.00S,2026-01-18T03:16:24.2Z,4,REGULAR,substitution,out,[],201144,,,1610612759,108,106,2026-01-18T03:16:42Z,6160000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M19.00S,2026-01-18T03:16:24.2Z,4,REGULAR,substitution,in,[],1641705,,,1610612759,108,106,2026-01-18T03:16:42Z,6170000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M19.00S,2026-01-18T03:16:24.2Z,4,REGULAR,substitution,in,[],1642866,,,1610612759,108,106,2026-01-18T03:16:42Z,6180000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M59.00S,2026-01-18T03:17:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.56307490144546,53.67647058823529,1610612759,108,106,2026-01-18T03:18:18Z,6190000,False,18.0,-1.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
629,PT03M59.00S,2026-01-18T03:17:06.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,108,106,2026-01-18T03:17:10Z,6200000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,628.0,,,,,,,,,,,,,,,,
630,PT03M59.00S,2026-01-18T03:17:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612750,108,106,2026-01-18T03:17:55Z,6210000,False,,,0,,S. Castle loose ball personal FOUL (6 PF) (Edwards 2 FT),"[1642264, 1630162]",1610612759.0,SAS,loose ball,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,,,,,,,,,6.0,0.0,Edwards,1630162.0
632,PT03M59.00S,2026-01-18T03:17:27.6Z,4,REGULAR,substitution,out,[],1642264,,,1610612750,108,106,2026-01-18T03:17:43Z,6230000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M59.00S,2026-01-18T03:17:27.6Z,4,REGULAR,substitution,in,[],203084,,,1610612750,108,106,2026-01-18T03:17:43Z,6240000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M59.00S,2026-01-18T03:17:55.7Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,108,107,2026-01-18T03:17:55Z,6250000,False,,,0,,A. Edwards Free Throw 1 of 2 (45 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,45.0,,,,,,,,,,,,,,,,,
635,PT03M59.00S,2026-01-18T03:18:11.7Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,108,108,2026-01-18T03:18:11Z,6260000,False,,,0,,A. Edwards Free Throw 2 of 2 (46 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,46.0,,,,,,,,,,,,,,,,,
636,PT03M40.00S,2026-01-18T03:18:33.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,93.51182654402102,49.754901960784316,1610612759,108,108,2026-01-18T03:18:41Z,6270000,False,-1.0,8.0,1,right,MISS V. Wembanyama driving DUNK,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
637,PT03M38.00S,2026-01-18T03:18:35.8Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,108,108,2026-01-18T03:18:41Z,6280000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,636.0,4.0,4.0,0.0,,,,,,,,,,,,,
638,PT03M28.00S,2026-01-18T03:18:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,16.113666228646515,42.8921568627451,1610612750,108,110,2026-01-18T03:18:50Z,6290000,False,36.0,99.0,1,left,A. Edwards 10' fadeaway Jump Shot (48 PTS),[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,48.0,,,,,,,,,,,,,,,,,
639,PT03M08.00S,2026-01-18T03:19:05.4Z,4,REGULAR,2pt,Jump Shot,[],1641705,77.4802890932983,31.61764705882353,1610612759,110,110,2026-01-18T03:19:09Z,6300000,False,-92.0,159.0,1,right,V. Wembanyama 18' Jump Shot (31 PTS) (D. Fox 10 AST),"[1641705, 1628368]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,18.38,Made,31.0,,,,,,,,,,,D. Fox,1628368.0,10.0,,,,
641,PT02M58.00S,2026-01-18T03:19:14.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,25.443495400788436,84.55882352941177,1610612750,110,113,2026-01-18T03:19:21Z,6320000,False,-173.0,187.0,1,left,A. Edwards 25' 3PT pullup (51 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.44,Made,51.0,,,,,,,,,,,,,,,,,
642,PT02M45.00S,2026-01-18T03:19:28.4Z,4,REGULAR,3pt,Jump Shot,[],1641705,66.96780551905388,45.588235294117645,1610612759,113,113,2026-01-18T03:20:04Z,6330000,False,-22.0,258.0,1,right,V. Wembanyama 25' 3PT  (34 PTS) (D. Fox 11 AST),"[1641705, 1628368]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.89,Made,34.0,,,,,,,,,,,D. Fox,1628368.0,11.0,,,,
644,PT02M29.00S,2026-01-18T03:19:43.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,8.360709592641262,3.431372549019608,1610612750,113,113,2026-01-18T03:20:07Z,6350000,False,233.0,26.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
645,PT02M29.00S,2026-01-18T03:19:43.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,113,113,2026-01-18T03:20:07Z,6360000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,644.0,,,,,,,,,,,,,,,,
647,PT02M26.00S,2026-01-18T03:20:06.2Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612750,113,113,2026-01-18T03:21:27Z,6380000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628480.0,2.0,,,,,,,,,,,
648,PT02M26.00S,2026-01-18T03:20:09.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612759,113,113,2026-01-18T03:20:22Z,6390000,False,,,0,,A. Edwards loose ball personal FOUL (3 PF) (Wembanyama 2 FT),"[1630162, 1641705]",1610612750.0,MIN,loose ball,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628480.0,,,,,,,,,3.0,1.0,Wembanyama,1641705.0
650,PT02M26.00S,2026-01-18T03:20:46.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641705,,,1610612759,114,113,2026-01-18T03:20:46Z,6410000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (35 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
651,PT02M26.00S,2026-01-18T03:21:11.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641705,,,1610612759,115,113,2026-01-18T03:21:11Z,6420000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (36 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
652,PT02M11.00S,2026-01-18T03:21:32.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.09395532194481,71.56862745098039,1610612750,115,113,2026-01-18T03:21:37Z,6430000,False,-108.0,240.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
653,PT02M08.00S,2026-01-18T03:21:35.7Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612750,115,113,2026-01-18T03:21:37Z,6440000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,652.0,5.0,4.0,1.0,,,,,,,,,,,,,
654,PT02M07.00S,2026-01-18T03:21:36.7Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612750,115,113,2026-01-18T03:21:44Z,6450000,False,,,0,,D. DiVincenzo bad pass TURNOVER (3 TO),"[1628978, 1630577]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,Champagnie,1630577.0,,,,,,,,,
655,PT02M07.00S,2026-01-18T03:21:36.7Z,4,REGULAR,steal,,[],1630577,,,1610612759,115,113,2026-01-18T03:21:38Z,6460000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
656,PT02M04.00S,2026-01-18T03:21:40.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,93.38042049934296,49.50980392156863,1610612759,117,113,2026-01-18T03:21:50Z,6470000,False,-2.0,10.0,1,right,D. Fox running DUNK (23 PTS) (K. Johnson 2 AST),"[1628368, 1629640]",1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.0,Made,23.0,,,,,,,,,,,K. Johnson,1629640.0,2.0,,,,
658,PT01M47.00S,2026-01-18T03:21:56.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,13.87976346911958,3.9215686274509802,1610612750,117,116,2026-01-18T03:21:59Z,6490000,False,230.0,78.0,1,left,D. DiVincenzo 24' 3PT  (8 PTS) (A. Edwards 3 AST),"[1628978, 1630162]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,24.32,Made,8.0,,,,,,,,,,,A. Edwards,1630162.0,3.0,,,,
660,PT01M29.00S,2026-01-18T03:22:17.6Z,4,REGULAR,2pt,Jump Shot,[],1628368,89.56964520367937,79.90196078431373,1610612759,117,116,2026-01-18T03:24:15Z,6510000,False,150.0,46.0,1,right,MISS D. Fox 15' pullup bank Shot,[1628368],1610612759.0,SAS,pullup bank,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,15.63,Missed,,,,,,,,,,,,,,,,,,
661,PT01M24.00S,2026-01-18T03:22:22.6Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,117,116,2026-01-18T03:23:49Z,6520000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,660.0,7.0,4.0,3.0,,,,,,,,,,,,,
667,PT01M24.00S,2026-01-18T03:22:23.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,93.11760840998686,49.50980392156863,1610612759,117,116,2026-01-18T03:23:39Z,6525000,False,-2.0,12.0,1,right,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
668,PT01M24.00S,2026-01-18T03:22:23.9Z,4,REGULAR,rebound,offensive,[],203084,,,1610612759,117,116,2026-01-18T03:23:39Z,6527500,False,,,0,,H. Barnes REBOUND (Off:4 Def:4),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,667.0,8.0,4.0,4.0,,,,,,,,,,,,,
662,PT01M19.00S,2026-01-18T03:22:30.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612759,117,116,2026-01-18T03:22:50Z,6530000,False,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Johnson 2 FT),"[1628978, 1629640]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,3.0,0.0,Johnson,1629640.0
664,PT01M19.00S,2026-01-18T03:23:06.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,117,116,2026-01-18T03:23:30Z,6550000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
665,PT01M19.00S,2026-01-18T03:23:06.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,117,116,2026-01-18T03:23:06Z,6560000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,664.0,,,,,,,,,,,,,,,,
666,PT01M19.00S,2026-01-18T03:23:24.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,118,116,2026-01-18T03:23:30Z,6570000,False,,,0,,K. Johnson Free Throw 2 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
669,PT01M03.00S,2026-01-18T03:23:44.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,11.383048620236531,2.450980392156863,1610612750,118,119,2026-01-18T03:23:55Z,6580000,False,238.0,55.0,1,left,D. DiVincenzo 24' 3PT  (11 PTS) (J. Beringer 3 AST),"[1628978, 1642866]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,24.39,Made,11.0,,,,,,,,,,,J. Beringer,1642866.0,3.0,,,,
671,PT00M53.30S,2026-01-18T03:23:57.3Z,4,REGULAR,2pt,Jump Shot,[],1641705,72.22404730617609,50.245098039215684,1610612759,120,119,2026-01-18T03:24:03Z,6600000,False,1.0,209.0,1,right,V. Wembanyama 20' Jump Shot (38 PTS) (D. Fox 12 AST),"[1641705, 1628368]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,20.86,Made,38.0,,,,,,,,,,,D. Fox,1628368.0,12.0,,,,
673,PT00M40.00S,2026-01-18T03:24:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642866,5.338370565045992,43.627450980392155,1610612750,120,119,2026-01-18T03:25:27Z,6620000,False,32.0,-2.0,1,left,MISS J. Beringer driving reverse Layup - blocked,"[1642866, 1641705]",1610612750.0,MIN,driving reverse,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,Wembanyama,1641705.0,,,,,,,
674,PT00M40.00S,2026-01-18T03:24:11.7Z,4,REGULAR,block,,[],1641705,,,1610612750,120,119,2026-01-18T03:24:13Z,6630000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
675,PT00M37.80S,2026-01-18T03:24:13.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,120,119,2026-01-18T03:24:15Z,6640000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,673.0,8.0,5.0,3.0,,,,,,,,,,,,,
676,PT00M17.30S,2026-01-18T03:24:34.4Z,4,REGULAR,3pt,Jump Shot,[],1629640,75.24638633377135,84.80392156862744,1610612759,123,119,2026-01-18T03:24:39Z,6650000,False,174.0,180.0,1,right,K. Johnson 25' 3PT  (20 PTS) (J. Champagnie 2 AST),"[1629640, 1630577]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.05,Made,20.0,,,,,,,,,,,J. Champagnie,1630577.0,2.0,,,,
678,PT00M15.80S,2026-01-18T03:24:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,123,119,2026-01-18T03:24:43Z,6670000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M15.80S,2026-01-18T03:25:59.1Z,4,REGULAR,substitution,out,[],1642866,,,1610612750,123,119,2026-01-18T03:26:07Z,6680000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M15.80S,2026-01-18T03:25:59.1Z,4,REGULAR,substitution,in,[],201144,,,1610612750,123,119,2026-01-18T03:26:07Z,6690000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M15.80S,2026-01-18T03:26:19.3Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202896,,,1610612750,123,119,2026-01-18T03:26:37Z,6700000,False,,,0,,TEAM foul technical,[202896],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,
