actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId
598,PT05M41.00S,2024-01-03T03:10:04.9Z,4,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,98,82,2024-01-03T03:10:04Z,5890000,False,,,0,,K. Johnson offensive foul TURNOVER (3 TO),[1629640],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Johnson,K. Johnson,,,,203591.0,,,,,3.0,,,,,,,,,
599,PT05M26.00S,2024-01-03T03:10:36.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,23.73521681997372,84.80392156862744,1610612763,98,82,2024-01-03T03:10:41Z,5900000,False,-174.0,171.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
600,PT05M23.00S,2024-01-03T03:10:39.5Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,98,82,2024-01-03T03:10:41Z,5910000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,Sochan,J. Sochan,,,,,,,,,,,,,,599.0,2.0,2.0,0.0,
601,PT05M12.00S,2024-01-03T03:10:50.8Z,4,REGULAR,3pt,Jump Shot,[],1630577,66.17936925098554,40.931372549019606,1610612759,98,82,2024-01-03T03:10:56Z,5920000,False,-45.0,265.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,26.92,Missed,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
602,PT05M08.00S,2024-01-03T03:10:54.8Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,98,82,2024-01-03T03:10:56Z,5930000,False,,,0,,S. Aldama REBOUND (Off:2 Def:6),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Aldama,S. Aldama,,,,,,,,,,,,,,601.0,8.0,6.0,2.0,
603,PT04M56.00S,2024-01-03T03:11:06.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,11.777266754270697,49.50980392156863,1610612763,98,82,2024-01-03T03:11:11Z,5940000,False,2.0,58.0,1,left,MISS J. Jackson Jr. driving Hook,[1628991],1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
604,PT04M53.00S,2024-01-03T03:11:09.3Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,98,82,2024-01-03T03:11:09Z,5950000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,603.0,4.0,4.0,0.0,
605,PT04M47.00S,2024-01-03T03:11:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.67214191852825,53.92156862745098,1610612759,98,84,2024-01-03T03:11:21Z,5960000,False,20.0,26.0,1,right,J. Sochan reverse Layup (6 PTS) (B. Wesley 1 AST),"[1631110, 1631104]",1610612759.0,SAS,reverse,,,,,,Restricted Area,0-8 Center,3.24,Made,6.0,Sochan,J. Sochan,B. Wesley,1631104.0,1.0,,,,,,,,,,,,,,,
607,PT04M47.00S,2024-01-03T03:11:20.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,98,84,2024-01-03T03:11:20Z,5980000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M47.00S,2024-01-03T03:13:30.5Z,4,REGULAR,substitution,out,[],1630577,,,1610612763,98,84,2024-01-03T03:14:04Z,5990000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
609,PT04M47.00S,2024-01-03T03:13:30.5Z,4,REGULAR,substitution,out,[],1630200,,,1610612763,98,84,2024-01-03T03:14:04Z,6000000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
610,PT04M47.00S,2024-01-03T03:13:30.5Z,4,REGULAR,substitution,in,[],1641705,,,1610612763,98,84,2024-01-03T03:14:04Z,6010000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
611,PT04M47.00S,2024-01-03T03:13:30.5Z,4,REGULAR,substitution,in,[],1630170,,,1610612763,98,84,2024-01-03T03:14:04Z,6020000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
612,PT04M26.00S,2024-01-03T03:14:32.9Z,4,REGULAR,3pt,Jump Shot,[],203935,10.85742444152431,4.411764705882353,1610612763,98,84,2024-01-03T03:14:39Z,6030000,False,228.0,50.0,1,left,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,23.32,Missed,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
613,PT04M22.00S,2024-01-03T03:14:36.9Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,98,84,2024-01-03T03:14:39Z,6040000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,612.0,7.0,7.0,0.0,
614,PT04M15.00S,2024-01-03T03:14:43.2Z,4,REGULAR,3pt,Jump Shot,[],1641705,71.82982917214193,75.98039215686273,1610612759,98,84,2024-01-03T03:14:47Z,6050000,False,130.0,212.0,1,right,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
615,PT04M12.00S,2024-01-03T03:14:46.2Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,98,84,2024-01-03T03:14:47Z,6060000,False,,,0,,S. Aldama REBOUND (Off:2 Def:7),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Aldama,S. Aldama,,,,,,,,,,,,,,614.0,9.0,7.0,2.0,
616,PT04M01.00S,2024-01-03T03:15:00.0Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612763,98,84,2024-01-03T03:15:28Z,6070000,False,,,0,,B. Wesley shooting personal FOUL (3 PF) (Morant 2 FT),"[1631104, 1629630]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wesley,B. Wesley,,,,1627963.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,
618,PT04M01.00S,2024-01-03T03:15:28.7Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,99,84,2024-01-03T03:15:28Z,6090000,False,,,0,,J. Morant Free Throw 1 of 2 (21 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,21.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
619,PT04M01.00S,2024-01-03T03:15:43.2Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,100,84,2024-01-03T03:15:43Z,6100000,False,,,0,,J. Morant Free Throw 2 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,22.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
620,PT03M40.00S,2024-01-03T03:16:04.6Z,4,REGULAR,2pt,Jump Shot,[],1631104,93.24901445466492,6.862745098039216,1610612759,100,84,2024-01-03T03:16:11Z,6110000,False,-216.0,11.0,1,right,MISS B. Wesley 21' Jump Shot,[1631104],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Left,21.6,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
621,PT03M38.00S,2024-01-03T03:16:06.6Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,100,84,2024-01-03T03:16:11Z,6120000,False,,,0,,S. Aldama REBOUND (Off:2 Def:8),[1630583],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Left,,,,Aldama,S. Aldama,,,,,,,,,,,,,,620.0,10.0,8.0,2.0,
622,PT03M27.00S,2024-01-03T03:16:19.9Z,4,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,100,84,2024-01-03T03:16:26Z,6130000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (3 TO),[1630217],1610612763.0,MEM,bad pass,,,,,,Mid-Range,8-16 Right,,,,Bane,D. Bane,,,,203591.0,,,,,3.0,,,,,,,,,
625,PT03M07.00S,2024-01-03T03:17:09.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612759,100,84,2024-01-03T03:21:16Z,6160000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M07.00S,2024-01-03T03:19:44.8Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203935,,,1610612759,100,84,2024-01-03T03:20:33Z,6180000,False,,,0,,M. Smart flopping technical FOUL (1 Tech),[203935],1610612763.0,MEM,flopping,,,,,,,,,,,Smart,M. Smart,,,,203591.0,1.0,1.0,,,,,,,,,,,,
628,PT03M07.00S,2024-01-03T03:20:09.0Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,100,84,2024-01-03T03:20:29Z,6190000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
629,PT03M07.00S,2024-01-03T03:20:09.0Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,100,84,2024-01-03T03:20:29Z,6200000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
630,PT03M07.00S,2024-01-03T03:20:34.5Z,4,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,100,85,2024-01-03T03:20:34Z,6210000,False,,,0,,D. Vassell technical Free Throw 1 of 1 (8 PTS),[1630170],1610612759.0,SAS,technical,,,,,,,,,Made,8.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
631,PT02M54.00S,2024-01-03T03:21:13.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,71.69842312746385,20.34313725490196,1610612759,100,88,2024-01-03T03:21:20Z,6220000,False,-148.0,214.0,1,right,J. Sochan 26' 3PT  (9 PTS) (D. Vassell 2 AST),"[1631110, 1630170]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,26.0,Made,9.0,Sochan,J. Sochan,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,,,
632,PT02M33.00S,2024-01-03T03:21:37.5Z,4,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612763,100,88,2024-01-03T03:21:46Z,6230000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Smart 2 FT),"[1630170, 203935]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Vassell,D. Vassell,,,,203591.0,2.0,0.0,Smart,203935.0,,,,,,,,,,
635,PT02M33.00S,2024-01-03T03:22:07.2Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612763,101,88,2024-01-03T03:22:07Z,6250000,False,,,0,,M. Smart Free Throw 1 of 2 (4 PTS),[203935],1610612763.0,MEM,,,,,,,,,,Made,4.0,Smart,M. Smart,,,,,,,,,,,,,,,,,,
636,PT02M33.00S,2024-01-03T03:22:25.4Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612763,102,88,2024-01-03T03:22:25Z,6260000,False,,,0,,M. Smart Free Throw 2 of 2 (5 PTS),[203935],1610612763.0,MEM,,,,,,,,,,Made,5.0,Smart,M. Smart,,,,,,,,,,,,,,,,,,
637,PT02M23.00S,2024-01-03T03:22:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,88.78120893561103,60.5392156862745,1610612759,102,88,2024-01-03T03:22:42Z,6270000,False,53.0,53.0,1,right,MISS K. Johnson 7' driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
638,PT02M19.00S,2024-01-03T03:22:41.9Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,102,88,2024-01-03T03:22:42Z,6280000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:6),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,637.0,7.0,6.0,1.0,
639,PT02M17.00S,2024-01-03T03:22:43.3Z,4,REGULAR,turnover,bad pass,[],1628991,,,1610612763,102,88,2024-01-03T03:22:46Z,6290000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1631104]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,1.0,Wesley,1631104.0,,,,,,,
640,PT02M17.00S,2024-01-03T03:22:43.3Z,4,REGULAR,steal,,[],1631104,,,1610612759,102,88,2024-01-03T03:22:44Z,6300000,False,,,0,,B. Wesley STEAL (2 STL),[1631104],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
642,PT02M09.00S,2024-01-03T03:23:11.3Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203935,,,1610612759,102,88,2024-01-03T03:23:48Z,6320000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Vassell 3 FT),"[203935, 1630170]",1610612763.0,MEM,shooting,,,,,,Above the Break 3,24+ Left Center,,,,Smart,M. Smart,,,,1627963.0,2.0,1.0,Vassell,1630170.0,,,,,,,,,,
644,PT02M09.00S,2024-01-03T03:23:36.6Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],1630170,,,1610612759,102,89,2024-01-03T03:23:36Z,6340000,False,,,0,,D. Vassell Free Throw 1 of 3 (9 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,Made,9.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
645,PT02M09.00S,2024-01-03T03:23:52.7Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1630170,,,1610612759,102,90,2024-01-03T03:23:52Z,6350000,False,,,0,,D. Vassell Free Throw 2 of 3 (10 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,Made,10.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
646,PT02M09.00S,2024-01-03T03:24:10.4Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1630170,,,1610612759,102,91,2024-01-03T03:24:10Z,6360000,False,,,0,,D. Vassell Free Throw 3 of 3 (11 PTS),[1630170],1610612759.0,SAS,,,,,,,,,,Made,11.0,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
647,PT02M03.00S,2024-01-03T03:24:23.1Z,4,REGULAR,foul,offensive,['inpenalty'],203935,,,1610612763,102,91,2024-01-03T03:24:31Z,6370000,False,,,0,,M. Smart offensive FOUL (3 PF),"[203935, 1630170]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Smart,M. Smart,,,,203591.0,3.0,1.0,Vassell,1630170.0,,,,,,,,,,
649,PT02M03.00S,2024-01-03T03:24:23.1Z,4,REGULAR,turnover,offensive foul,[],203935,,,1610612763,102,91,2024-01-03T03:24:23Z,6390000,False,,,0,,M. Smart offensive foul TURNOVER (3 TO),[203935],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Smart,M. Smart,,,,203591.0,,,,,3.0,,,,,,,,,
650,PT01M46.00S,2024-01-03T03:24:53.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612759,102,91,2024-01-03T03:25:02Z,6400000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Sochan 2 FT),"[1628991, 1631110]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,202056.0,4.0,0.0,Sochan,1631110.0,,,,,,,,,,
652,PT01M46.00S,2024-01-03T03:25:17.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631110,,,1610612759,102,91,2024-01-03T03:25:17Z,6420000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,,,,,,,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
653,PT01M46.00S,2024-01-03T03:25:17.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,102,91,2024-01-03T03:25:17Z,6430000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,,,,
654,PT01M46.00S,2024-01-03T03:25:18.0Z,4,REGULAR,substitution,out,[],1631104,,,1610612759,102,91,2024-01-03T03:25:22Z,6440000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
655,PT01M46.00S,2024-01-03T03:25:18.0Z,4,REGULAR,substitution,in,[],1641705,,,1610612759,102,91,2024-01-03T03:25:22Z,6450000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
656,PT01M46.00S,2024-01-03T03:25:31.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631110,,,1610612759,102,92,2024-01-03T03:25:31Z,6460000,False,,,0,,J. Sochan Free Throw 2 of 2 (10 PTS),[1631110],1610612759.0,SAS,,,,,,,,,,Made,10.0,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
657,PT01M22.00S,2024-01-03T03:26:02.0Z,4,REGULAR,3pt,Jump Shot,[],1628991,8.360709592641262,94.85294117647058,1610612763,102,92,2024-01-03T03:26:08Z,6470000,False,-224.0,26.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,22.58,Missed,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
658,PT01M18.00S,2024-01-03T03:26:06.0Z,4,REGULAR,rebound,offensive,[],203935,,,1610612763,102,92,2024-01-03T03:26:08Z,6480000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Smart,M. Smart,,,,,,,,,,,,,,657.0,2.0,1.0,1.0,
659,PT01M18.00S,2024-01-03T03:26:07.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203935,5.590000152587891,50.0,1610612763,102,92,2024-01-03T03:26:10Z,6490000,False,0.0,0.0,1,left,MISS M. Smart tip Layup,[203935],1610612763.0,MEM,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
660,PT01M18.00S,2024-01-03T03:26:07.0Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,102,92,2024-01-03T03:26:10Z,6500000,False,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Vassell,D. Vassell,,,,,,,,,,,,,,659.0,2.0,1.0,1.0,
661,PT01M13.00S,2024-01-03T03:26:13.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.59198423127464,50.245098039215684,1610612759,102,94,2024-01-03T03:26:21Z,6510000,False,1.0,17.0,1,right,V. Wembanyama cutting DUNK (20 PTS) (D. Vassell 3 AST),"[1641705, 1630170]",1610612759.0,SAS,cutting,,,,,,Restricted Area,0-8 Center,1.71,Made,20.0,Wembanyama,V. Wembanyama,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,,,
664,PT01M10.00S,2024-01-03T03:26:32.6Z,4,REGULAR,substitution,out,[],1641705,,,1610612763,102,94,2024-01-03T03:26:36Z,6540000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
665,PT01M10.00S,2024-01-03T03:26:32.6Z,4,REGULAR,substitution,in,[],1631104,,,1610612763,102,94,2024-01-03T03:26:36Z,6550000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
666,PT00M53.10S,2024-01-03T03:27:09.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,9.149145860709593,59.55882352941176,1610612763,104,94,2024-01-03T03:27:14Z,6560000,False,-48.0,34.0,1,left,J. Morant driving floating Jump Shot (24 PTS),[1629630],1610612763.0,MEM,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,24.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
667,PT00M44.50S,2024-01-03T03:27:20.3Z,4,REGULAR,3pt,Jump Shot,[],1631110,89.83245729303549,95.34313725490196,1610612759,104,94,2024-01-03T03:27:25Z,6570000,False,227.0,43.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,23.08,Missed,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,
668,PT00M41.30S,2024-01-03T03:27:23.5Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,104,94,2024-01-03T03:27:25Z,6580000,False,,,0,,S. Aldama REBOUND (Off:2 Def:9),[1630583],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Aldama,S. Aldama,,,,,,,,,,,,,,667.0,11.0,9.0,2.0,
669,PT00M30.50S,2024-01-03T03:27:38.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,104,94,2024-01-03T03:27:38Z,6590000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M20.20S,2024-01-03T03:29:30.8Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612763,104,94,2024-01-03T03:29:38Z,6600000,False,,,0,,B. Wesley shooting personal FOUL (4 PF) (Morant 2 FT),"[1631104, 1629630]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wesley,B. Wesley,,,,203591.0,4.0,0.0,Morant,1629630.0,,,,,,,,,,
672,PT00M20.20S,2024-01-03T03:30:05.1Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,105,94,2024-01-03T03:30:05Z,6620000,False,,,0,,J. Morant Free Throw 1 of 2 (25 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,25.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
673,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,105,94,2024-01-03T03:30:20Z,6630000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
674,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,105,94,2024-01-03T03:30:20Z,6640000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
675,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,105,94,2024-01-03T03:30:20Z,6650000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
676,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,out,[],203935,,,1610612763,105,94,2024-01-03T03:30:20Z,6660000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
677,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,105,94,2024-01-03T03:30:20Z,6670000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,
678,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,in,[],1630214,,,1610612763,105,94,2024-01-03T03:30:20Z,6680000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,,,,,,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,
679,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,in,[],1631223,,,1610612763,105,94,2024-01-03T03:30:20Z,6690000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,,,,,,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,
680,PT00M20.20S,2024-01-03T03:30:06.1Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,105,94,2024-01-03T03:30:20Z,6700000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,
681,PT00M20.20S,2024-01-03T03:30:29.2Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,106,94,2024-01-03T03:30:29Z,6710000,False,,,0,,J. Morant Free Throw 2 of 2 (26 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,26.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
682,PT00M15.00S,2024-01-03T03:30:38.2Z,4,REGULAR,2pt,Jump Shot,[],1631110,76.63025624178712,18.895526960784316,1610612759,106,96,2024-01-03T03:30:52Z,6720000,False,-156.0,167.0,1,right,J. Sochan 22' pullup Jump Shot (12 PTS) (T. Jones 4 AST),"[1631110, 1630200]",1610612759.0,SAS,pullup,,,,,,Mid-Range,16-24 Left Center,22.83,Made,12.0,Sochan,J. Sochan,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,,
684,PT00M08.60S,2024-01-03T03:30:47.6Z,4,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,106,96,2024-01-03T03:30:58Z,6740000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (4 TO),[1629630],1610612763.0,MEM,bad pass,,,,,,Mid-Range,16-24 Left,,,,Morant,J. Morant,,,,1627963.0,,,,,4.0,,,,,,,,,
