actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
511,PT09M50.00S,2024-03-02T02:55:27.7Z,4,REGULAR,substitution,in,[],1631246,,,1610612757,76,98,2024-03-02T02:55:35Z,5030000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M50.00S,2024-03-02T02:55:48.8Z,4,REGULAR,freethrow,1 of 1,[],1631133,,,1610612757,76,99,2024-03-02T02:55:48Z,5040000,False,,,0,,J. Walker Free Throw 1 of 1 (12 PTS),[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,
513,PT09M31.00S,2024-03-02T02:56:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,88.51839684625493,35.53921568627451,1610612763,76,99,2024-03-02T03:06:28Z,5050000,False,-72.0,55.0,1,right,MISS L. Stevens 9' turnaround fadeaway Shot,[1630205],1610612763.0,MEM,,turnaround fadeaway,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Left,9.11,Missed,,,,,,,,,,,,,,,,,
514,PT09M28.00S,2024-03-02T02:56:11.8Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,76,99,2024-03-02T02:56:13Z,5060000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Left,,,513.0,2.0,2.0,0.0,,,,,,,,,,,,,
515,PT09M26.00S,2024-03-02T02:56:17.5Z,4,REGULAR,foul,personal,['2freethrow'],1629139,,,1610612757,76,99,2024-03-02T02:56:32Z,5070000,False,,,0,,Y. Watanabe shooting personal FOUL (2 PF) (Thybulle 2 FT),"[1629139, 1629680]",1610612763.0,MEM,1627534.0,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Thybulle,1629680.0
517,PT09M26.00S,2024-03-02T02:56:43.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629680,,,1610612757,76,100,2024-03-02T02:56:43Z,5090000,False,,,0,,M. Thybulle Free Throw 1 of 2 (12 PTS),[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,
518,PT09M26.00S,2024-03-02T02:56:43.8Z,4,REGULAR,substitution,out,[],1630205,,,1610612757,76,100,2024-03-02T02:56:46Z,5100000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M26.00S,2024-03-02T02:56:43.8Z,4,REGULAR,substitution,in,[],1641998,,,1610612757,76,100,2024-03-02T02:56:46Z,5110000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M26.00S,2024-03-02T02:56:58.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629680,,,1610612757,76,101,2024-03-02T02:56:58Z,5120000,False,,,0,,M. Thybulle Free Throw 2 of 2 (13 PTS),[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,
521,PT09M15.00S,2024-03-02T02:57:13.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,90.3580814717477,56.86274509803921,1610612763,76,101,2024-03-02T02:57:21Z,5130000,False,34.0,38.0,1,right,MISS V. Williams Jr. driving floating Shot - blocked,"[1631246, 1630204]",1610612763.0,MEM,,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,Hagans,1630204.0,,,,
522,PT09M15.00S,2024-03-02T02:57:13.6Z,4,REGULAR,block,,[],1630204,,,1610612763,76,101,2024-03-02T02:57:16Z,5140000,False,,,0,,A. Hagans BLOCK (2 BLK),[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
523,PT09M15.00S,2024-03-02T02:57:13.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,76,101,2024-03-02T02:57:21Z,5150000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,,,,,,,,,,,,,,,,
525,PT09M02.00S,2024-03-02T02:57:35.0Z,4,REGULAR,3pt,Jump Shot,[],203924,30.305519053876477,67.8921568627451,1610612757,76,101,2024-03-02T02:57:39Z,5170000,False,-89.0,232.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,
526,PT08M58.00S,2024-03-02T02:57:39.0Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612763,76,101,2024-03-02T02:57:39Z,5180000,False,,,0,,T. Jemison REBOUND (Off:2 Def:3),[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Left Center,,,525.0,5.0,3.0,2.0,,,,,,,,,,,,,
527,PT08M50.00S,2024-03-02T02:57:46.7Z,4,REGULAR,3pt,Jump Shot,[],1630583,93.9060446780552,3.1862745098039214,1610612763,76,101,2024-03-02T02:57:51Z,5190000,False,-234.0,5.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,
528,PT08M46.00S,2024-03-02T02:57:50.2Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612763,76,101,2024-03-02T02:57:50Z,5200000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,,,527.0,1.0,0.0,1.0,,,,,,,,,,,,,
529,PT08M37.00S,2024-03-02T02:58:00.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,93.38042049934296,2.696078431372549,1610612763,76,101,2024-03-02T02:58:05Z,5210000,False,-237.0,10.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,
530,PT08M34.00S,2024-03-02T02:58:03.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,76,101,2024-03-02T02:58:05Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Left Corner 3,24+ Left,,,529.0,,,,,,,,,,,,,,,,
532,PT08M34.00S,2024-03-02T02:58:18.3Z,4,REGULAR,substitution,out,[],203924,,,1610612763,76,101,2024-03-02T02:58:21Z,5240000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M34.00S,2024-03-02T02:58:18.3Z,4,REGULAR,substitution,in,[],1629650,,,1610612763,76,101,2024-03-02T02:58:21Z,5250000,False,,,0,,SUB in: M. Brown,[1629650],1610612757.0,POR,,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M32.00S,2024-03-02T02:58:36.3Z,4,REGULAR,foul,offensive,[],1631246,,,1610612763,76,101,2024-03-02T02:58:48Z,5260000,False,,,0,,V. Williams Jr. offensive FOUL (2 PF),"[1631246, 1630204]",1610612763.0,MEM,1627534.0,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,2.0,0.0,Hagans,1630204.0
536,PT08M32.00S,2024-03-02T02:58:36.3Z,4,REGULAR,turnover,offensive foul,[],1631246,,,1610612763,76,101,2024-03-02T02:58:36Z,5280000,False,,,0,,V. Williams Jr. offensive foul TURNOVER (4 TO),[1631246],1610612763.0,MEM,1627534.0,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Left,,,,,,,4.0,,,,,,,,,,,,
537,PT08M19.00S,2024-03-02T02:59:04.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629650,6.389618922470433,50.245098039215684,1610612757,76,103,2024-03-02T02:59:08Z,5290000,False,-1.0,8.0,1,left,M. Brown cutting DUNK (7 PTS) (A. Hagans 5 AST),"[1629650, 1630204]",1610612757.0,POR,,cutting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,7.0,A. Hagans,1630204.0,5.0,,,,,,
539,PT08M04.00S,2024-03-02T02:59:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630583,63.9454664914586,56.86274509803921,1610612763,76,103,2024-03-02T02:59:21Z,5310000,False,34.0,286.0,1,right,MISS S. Aldama 28' 3PT,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,28.84,Missed,,,,,,,,,,,,,,,,,
540,PT08M03.00S,2024-03-02T02:59:19.0Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,76,103,2024-03-02T02:59:21Z,5320000,False,,,0,,D. Banton REBOUND (Off:2 Def:4),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,539.0,6.0,4.0,2.0,,,,,,,,,,,,,
541,PT07M51.00S,2024-03-02T02:59:33.3Z,4,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612757,76,103,2024-03-02T02:59:44Z,5330000,False,,,0,,T. Jemison shooting personal FOUL (4 PF) (Hagans 2 FT),"[1641998, 1630204]",1610612763.0,MEM,202007.0,shooting,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Hagans,1630204.0
544,PT07M51.00S,2024-03-02T03:00:21.4Z,4,REGULAR,freethrow,1 of 2,[],1630204,,,1610612757,76,104,2024-03-02T03:00:21Z,5350000,False,,,0,,A. Hagans Free Throw 1 of 2 (5 PTS),[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,
545,PT07M51.00S,2024-03-02T03:00:43.5Z,4,REGULAR,freethrow,2 of 2,[],1630204,,,1610612757,76,105,2024-03-02T03:00:43Z,5360000,False,,,0,,A. Hagans Free Throw 2 of 2 (6 PTS),[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,
546,PT07M33.00S,2024-03-02T03:01:04.9Z,4,REGULAR,3pt,Jump Shot,[],1630692,92.46057818659659,4.411764705882353,1610612763,76,105,2024-03-02T03:01:09Z,5370000,False,-228.0,18.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,
547,PT07M29.00S,2024-03-02T03:01:08.9Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612757,76,105,2024-03-02T03:01:09Z,5380000,False,,,0,,D. Banton REBOUND (Off:2 Def:5),[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,Left Corner 3,24+ Left,,,546.0,7.0,5.0,2.0,,,,,,,,,,,,,
548,PT07M14.00S,2024-03-02T03:01:22.8Z,4,REGULAR,3pt,Jump Shot,[],1630625,31.882391590013142,42.64705882352941,1610612757,76,108,2024-03-02T03:01:27Z,5390000,False,37.0,247.0,1,left,D. Banton 24' 3PT pullup (19 PTS),[1630625],1610612757.0,POR,,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,24.99,Made,,,,,,,,19.0,,,,,,,,,
549,PT07M14.00S,2024-03-02T03:01:27.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,76,108,2024-03-02T03:01:27Z,5400000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,out,[],1631246,,,1610612763,76,108,2024-03-02T03:04:09Z,5410000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,76,108,2024-03-02T03:04:09Z,5420000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,out,[],1629680,,,1610612763,76,108,2024-03-02T03:04:09Z,5430000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,out,[],1630204,,,1610612763,76,108,2024-03-02T03:04:09Z,5440000,False,,,0,,SUB out: A. Hagans,[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,in,[],1631222,,,1610612763,76,108,2024-03-02T03:04:09Z,5450000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,in,[],1630562,,,1610612763,76,108,2024-03-02T03:04:09Z,5460000,False,,,0,,SUB in: M. Hurt,[1630562],1610612763.0,MEM,,,,,Hurt,M. Hurt,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,in,[],1631200,,,1610612763,76,108,2024-03-02T03:04:09Z,5470000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M14.00S,2024-03-02T03:03:00.2Z,4,REGULAR,substitution,in,[],1641712,,,1610612763,76,108,2024-03-02T03:04:09Z,5480000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M58.00S,2024-03-02T03:04:58.4Z,4,REGULAR,foul,personal,['2freethrow'],1631200,,,1610612763,76,108,2024-03-02T03:05:09Z,5500000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (LaRavia 2 FT),"[1631200, 1631222]",1610612757.0,POR,1628480.0,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,LaRavia,1631222.0
561,PT06M58.00S,2024-03-02T03:05:25.0Z,4,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,77,108,2024-03-02T03:05:25Z,5520000,False,,,0,,J. LaRavia Free Throw 1 of 2 (16 PTS),[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,
562,PT06M58.00S,2024-03-02T03:05:36.8Z,4,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,78,108,2024-03-02T03:05:36Z,5530000,False,,,0,,J. LaRavia Free Throw 2 of 2 (17 PTS),[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,
563,PT06M42.00S,2024-03-02T03:05:54.6Z,4,REGULAR,2pt,Jump Shot,[],1631133,3.892904073587385,73.0392156862745,1610612757,78,110,2024-03-02T03:05:59Z,5540000,False,-115.0,-16.0,1,left,J. Walker 11' pullup Jump Shot (14 PTS) (D. Banton 3 AST),"[1631133, 1630625]",1610612757.0,POR,,pullup,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,11.63,Made,,,,,,,,14.0,D. Banton,1630625.0,3.0,,,,,,
564,PT06M32.00S,2024-03-02T03:06:05.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1631222,87.86136662286465,49.26470588235294,1610612763,80,110,2024-03-02T03:06:16Z,5550000,False,-4.0,62.0,1,right,J. LaRavia 6' driving floating Jump Shot (19 PTS),[1631222],1610612763.0,MEM,,driving floating,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,,,,19.0,,,,,,,,,
565,PT06M32.00S,2024-03-02T03:06:12.0Z,4,REGULAR,violation,defensive goaltending,[],1629650,,,1610612763,80,110,2024-03-02T03:06:16Z,5560000,False,,,0,,M. Brown defensive goaltending VIOLATION,[1629650],1610612757.0,POR,202007.0,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M21.00S,2024-03-02T03:06:24.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,10.726018396846255,48.77450980392157,1610612757,80,110,2024-03-02T03:06:30Z,5570000,False,6.0,48.0,1,left,MISS D. Banton driving floating Shot,[1630625],1610612757.0,POR,,driving floating,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,
567,PT06M18.00S,2024-03-02T03:06:27.9Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612763,80,110,2024-03-02T03:06:30Z,5580000,False,,,0,,T. Jemison REBOUND (Off:2 Def:4),[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,566.0,6.0,4.0,2.0,,,,,,,,,,,,,
568,PT06M11.00S,2024-03-02T03:06:38.0Z,4,REGULAR,turnover,out-of-bounds,[],1630692,,,1610612763,80,110,2024-03-02T03:06:43Z,5590000,False,,,0,,J. Goodwin lost ball out-of-bounds TURNOVER (3 TO),[1630692],1610612763.0,MEM,1627534.0,lost ball,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,,3.0,,,,,,,,,,,,
570,PT06M02.00S,2024-03-02T03:07:20.0Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,80,110,2024-03-02T03:07:25Z,5610000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M02.00S,2024-03-02T03:07:20.0Z,4,REGULAR,substitution,in,[],1630204,,,1610612757,80,110,2024-03-02T03:07:25Z,5620000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M54.00S,2024-03-02T03:07:37.2Z,4,REGULAR,turnover,bad pass,[],1641712,,,1610612757,80,110,2024-03-02T03:07:41Z,5630000,False,,,0,,R. Rupert bad pass TURNOVER (1 TO),"[1641712, 1629139]",1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Watanabe,1629139.0,,,,,,,,,,
573,PT05M54.00S,2024-03-02T03:07:37.2Z,4,REGULAR,steal,,[],1629139,,,1610612763,80,110,2024-03-02T03:07:38Z,5640000,False,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612763.0,MEM,,,,,Watanabe,Y. Watanabe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
574,PT05M45.00S,2024-03-02T03:07:47.7Z,4,REGULAR,turnover,out-of-bounds,[],1629139,,,1610612763,80,110,2024-03-02T03:07:53Z,5650000,False,,,0,,Y. Watanabe bad pass out-of-bounds TURNOVER (1 TO),[1629139],1610612763.0,MEM,1628480.0,bad pass,,,Watanabe,Y. Watanabe,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,,,,,,,
575,PT05M33.00S,2024-03-02T03:08:09.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631133,13.748357424441524,49.50980392156863,1610612757,80,110,2024-03-02T03:08:17Z,5660000,False,2.0,77.0,1,left,MISS J. Walker 7' driving floating Shot,[1631133],1610612757.0,POR,,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,
576,PT05M31.00S,2024-03-02T03:08:11.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,80,110,2024-03-02T03:08:17Z,5670000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,575.0,,,,,,,,,,,,,,,,
579,PT05M11.00S,2024-03-02T03:08:37.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,80.6340341655716,43.627450980392155,1610612763,82,110,2024-03-02T03:08:45Z,5690000,False,-32.0,130.0,1,right,J. LaRavia 13' driving floating bank Jump Shot (21 PTS) (T. Jemison 1 AST),"[1631222, 1641998]",1610612763.0,MEM,,driving floating bank,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,13.34,Made,,,,,,,,21.0,T. Jemison,1641998.0,1.0,,,,,,
581,PT05M00.00S,2024-03-02T03:08:47.8Z,4,REGULAR,3pt,Jump Shot,[],1631200,17.821944809461236,5.637254901960785,1610612757,82,110,2024-03-02T03:08:54Z,5710000,False,222.0,115.0,1,left,MISS K. Murray 24' 3PT,[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,24.98,Missed,,,,,,,,,,,,,,,,,
582,PT04M57.00S,2024-03-02T03:08:51.3Z,4,REGULAR,rebound,offensive,[],1641712,,,1610612757,82,110,2024-03-02T03:08:51Z,5720000,False,,,0,,R. Rupert REBOUND (Off:1 Def:0),[1641712],1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,581.0,1.0,0.0,1.0,,,,,,,,,,,,,
583,PT04M55.00S,2024-03-02T03:08:53.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631133,17.821944809461236,5.147058823529411,1610612757,82,113,2024-03-02T03:08:56Z,5730000,False,224.0,115.0,1,left,J. Walker 25' 3PT  (17 PTS) (R. Rupert 1 AST),"[1631133, 1641712]",1610612757.0,POR,,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.21,Made,,,,,,,,17.0,R. Rupert,1641712.0,1.0,,,,,,
585,PT04M40.00S,2024-03-02T03:09:08.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,83.78777923784494,44.11764705882353,1610612763,84,113,2024-03-02T03:09:14Z,5750000,False,-29.0,100.0,1,right,J. Goodwin 10' driving floating Jump Shot (9 PTS),[1630692],1610612763.0,MEM,,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,10.41,Made,,,,,,,,9.0,,,,,,,,,
586,PT04M35.00S,2024-03-02T03:09:12.6Z,4,REGULAR,turnover,bad pass,[],1629650,,,1610612757,84,113,2024-03-02T03:09:17Z,5760000,False,,,0,,M. Brown bad pass TURNOVER (1 TO),"[1629650, 1630692]",1610612757.0,POR,,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Goodwin,1630692.0,,,,,,,,,,
587,PT04M35.00S,2024-03-02T03:09:12.6Z,4,REGULAR,steal,,[],1630692,,,1610612763,84,113,2024-03-02T03:09:14Z,5770000,False,,,0,,J. Goodwin STEAL (2 STL),[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
588,PT04M32.00S,2024-03-02T03:09:16.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631222,71.69842312746385,21.323529411764707,1610612763,84,113,2024-03-02T03:09:31Z,5780000,False,-143.0,214.0,1,right,MISS J. LaRavia 25' 3PT,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,
589,PT04M31.00S,2024-03-02T03:09:17.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,84,113,2024-03-02T03:09:31Z,5790000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,Above the Break 3,24+ Left Center,,,588.0,,,,,,,,,,,,,,,,
590,PT04M31.00S,2024-03-02T03:09:30.0Z,4,REGULAR,foul,personal,[],1641998,,,1610612757,84,113,2024-03-02T03:09:39Z,5800000,False,,,0,,T. Jemison loose ball personal FOUL (5 PF),"[1641998, 1629650]",1610612763.0,MEM,1627534.0,loose ball,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,5.0,0.0,Brown,1629650.0
592,PT04M15.00S,2024-03-02T03:09:55.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630692,,,1610612757,84,113,2024-03-02T03:10:02Z,5820000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Rupert 2 FT),"[1630692, 1641712]",1610612763.0,MEM,202007.0,shooting,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Rupert,1641712.0
594,PT04M15.00S,2024-03-02T03:10:20.1Z,4,REGULAR,freethrow,1 of 2,[],1641712,,,1610612757,84,114,2024-03-02T03:10:20Z,5840000,False,,,0,,R. Rupert Free Throw 1 of 2 (1 PTS),[1641712],1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,
595,PT04M15.00S,2024-03-02T03:10:20.9Z,4,REGULAR,substitution,out,[],1629650,,,1610612757,84,114,2024-03-02T03:10:30Z,5850000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M15.00S,2024-03-02T03:10:20.9Z,4,REGULAR,substitution,in,[],1630641,,,1610612757,84,114,2024-03-02T03:10:30Z,5860000,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M15.00S,2024-03-02T03:10:45.6Z,4,REGULAR,freethrow,2 of 2,[],1641712,,,1610612757,84,115,2024-03-02T03:10:45Z,5870000,False,,,0,,R. Rupert Free Throw 2 of 2 (2 PTS),[1641712],1610612757.0,POR,,,,,Rupert,R. Rupert,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,
