actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
582,PT03M33.00S,2024-03-14T02:10:30.9Z,4,REGULAR,substitution,in,[],1641706,,,1610612766,88,101,2024-03-14T02:10:40Z,5750000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M33.00S,2024-03-14T02:10:45.7Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,88,102,2024-03-14T02:10:45Z,5760000,False,,,0,,G. Williams Free Throw 2 of 2 (10 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
584,PT03M22.00S,2024-03-14T02:10:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,6.521024967148489,45.588235294117645,1610612763,88,102,2024-03-14T02:11:03Z,5770000,False,22.0,9.0,1,left,MISS L. Kennard driving finger roll Layup,[1628379],1610612763.0,MEM,driving finger roll,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
585,PT03M19.00S,2024-03-14T02:11:02.1Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612763,88,102,2024-03-14T02:11:03Z,5780000,False,,,0,,T. Jemison REBOUND (Off:4 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,,,584.0,5.0,1.0,4.0,,,,,,,,,
586,PT03M19.00S,2024-03-14T02:11:01.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641998,5.590000152587891,50.0,1610612763,90,102,2024-03-14T02:11:01Z,5790000,False,0.0,0.0,1,left,T. Jemison tip DUNK (12 PTS),[1641998],1610612763.0,MEM,tip,,,Jemison,T. Jemison,,,,,Mid-Range,8-16 Left,0.0,Made,12.0,,,,,,,,,,,,,,,,,
587,PT03M04.00S,2024-03-14T02:11:17.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,91.80354796320631,50.245098039215684,1610612766,90,104,2024-03-14T02:11:20Z,5800000,False,1.0,25.0,1,right,G. Williams cutting finger roll Layup (12 PTS) (V. Micic 8 AST),"[1629684, 203995]",1610612766.0,CHA,cutting finger roll,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.45,Made,12.0,,,,,,,,,,,V. Micic,203995.0,8.0,,,,
589,PT02M39.00S,2024-03-14T02:11:41.6Z,4,REGULAR,3pt,Jump Shot,[],1641713,33.327858081471746,58.333333333333336,1610612763,90,104,2024-03-14T02:16:10Z,5820000,False,-42.0,261.0,1,left,MISS G. Jackson 26' step back 3PT,[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,26.41,Missed,,,,,,,,,,,,,,,,,,
590,PT02M36.00S,2024-03-14T02:11:44.6Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,90,104,2024-03-14T02:11:46Z,5830000,False,,,0,,J. LaRavia REBOUND (Off:3 Def:2),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,589.0,5.0,2.0,3.0,,,,,,,,,
591,PT02M34.00S,2024-03-14T02:11:47.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,16.245072273324574,95.83333333333334,1610612763,93,104,2024-03-14T02:11:52Z,5840000,False,-229.0,100.0,1,left,L. Kennard 25' 3PT  (17 PTS) (J. Konchar 4 AST),"[1628379, 1629723]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.01,Made,17.0,,,,,,,,,,,J. Konchar,1629723.0,4.0,,,,
593,PT02M10.00S,2024-03-14T02:12:10.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,86.67871222076215,39.705882352941174,1610612766,93,104,2024-03-14T02:12:14Z,5860000,False,-51.0,73.0,1,right,MISS M. Bridges 8' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,8.91,Missed,,,,,,,,,,,,,,,,,,
594,PT02M09.00S,2024-03-14T02:12:11.4Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,93,104,2024-03-14T02:12:14Z,5870000,False,,,0,,J. Konchar REBOUND (Off:1 Def:8),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,593.0,9.0,8.0,1.0,,,,,,,,,
595,PT02M04.00S,2024-03-14T02:12:23.2Z,4,REGULAR,foul,offensive,['inpenalty'],1641998,,,1610612763,93,104,2024-03-14T02:12:34Z,5880000,False,,,0,,T. Jemison offensive FOUL (3 PF),"[1641998, 1630197]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,,,,,201638.0,,,,,,,,,,3.0,0.0,Pokusevski,1630197.0
597,PT02M04.00S,2024-03-14T02:12:23.2Z,4,REGULAR,turnover,offensive foul,[],1641998,,,1610612763,93,104,2024-03-14T02:12:23Z,5900000,False,,,0,,T. Jemison offensive foul TURNOVER (3 TO),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,,3.0,,,201638.0,,,,,,,,,,,,,
598,PT02M04.00S,2024-03-14T02:12:34.7Z,4,REGULAR,substitution,out,[],1630197,,,1610612766,93,104,2024-03-14T02:12:37Z,5910000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M04.00S,2024-03-14T02:12:34.7Z,4,REGULAR,substitution,in,[],1630544,,,1610612766,93,104,2024-03-14T02:12:37Z,5920000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M44.00S,2024-03-14T02:12:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629684,92.06636005256242,52.20588235294118,1610612766,93,106,2024-03-14T02:13:17Z,5930000,False,11.0,22.0,1,right,G. Williams finger roll Layup (14 PTS) (M. Bridges 6 AST),"[1629684, 1628970]",1610612766.0,CHA,finger roll,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.47,Made,14.0,,,,,,,,,,,M. Bridges,1628970.0,6.0,,,,
602,PT01M44.00S,2024-03-14T02:13:04.2Z,4,REGULAR,violation,defensive goaltending,[],1641998,,,1610612766,93,106,2024-03-14T02:13:17Z,5950000,False,,,0,,T. Jemison defensive goaltending VIOLATION,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
603,PT01M32.00S,2024-03-14T02:13:23.2Z,4,REGULAR,3pt,Jump Shot,[],1631222,24.917871222076215,86.51960784313727,1610612763,93,106,2024-03-14T02:13:28Z,5960000,False,-183.0,182.0,1,left,MISS J. LaRavia 25' step back 3PT,[1631222],1610612763.0,MEM,step back,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
604,PT01M27.00S,2024-03-14T02:13:28.2Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,93,106,2024-03-14T02:13:28Z,5970000,False,,,0,,T. Mann REBOUND (Off:1 Def:4),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,603.0,5.0,4.0,1.0,,,,,,,,,
605,PT01M19.00S,2024-03-14T02:13:40.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612766,93,106,2024-03-14T02:14:20Z,5980000,False,,,0,,J. LaRavia personal FOUL (2 PF) (Williams 2 FT),"[1631222, 1629684]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,,,2.0,0.0,Williams,1629684.0
607,PT01M19.00S,2024-03-14T02:14:20.8Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,93,107,2024-03-14T02:14:20Z,6000000,False,,,0,,G. Williams Free Throw 1 of 2 (15 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
608,PT01M19.00S,2024-03-14T02:14:21.6Z,4,REGULAR,substitution,out,[],1628379,,,1610612766,93,107,2024-03-14T02:14:27Z,6010000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M19.00S,2024-03-14T02:14:21.6Z,4,REGULAR,substitution,in,[],1630610,,,1610612766,93,107,2024-03-14T02:14:27Z,6020000,False,,,0,,SUB in: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT01M19.00S,2024-03-14T02:14:41.2Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,93,108,2024-03-14T02:14:41Z,6030000,False,,,0,,G. Williams Free Throw 2 of 2 (16 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
611,PT01M04.00S,2024-03-14T02:14:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630610,10.068988173455978,43.38235294117647,1610612763,93,108,2024-03-14T02:15:01Z,6040000,False,33.0,42.0,1,left,MISS D. Jarreau driving floating Shot,[1630610],1610612763.0,MEM,driving floating,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
612,PT01M01.00S,2024-03-14T02:15:00.4Z,4,REGULAR,rebound,offensive,[],1641713,,,1610612763,93,108,2024-03-14T02:15:01Z,6050000,False,,,0,,G. Jackson REBOUND (Off:3 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,611.0,4.0,1.0,3.0,,,,,,,,,
613,PT00M57.60S,2024-03-14T02:15:03.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631222,32.013797634691194,37.745098039215684,1610612763,93,108,2024-03-14T02:15:09Z,6060000,False,61.0,248.0,1,left,MISS J. LaRavia 25' pullup 3PT,[1631222],1610612763.0,MEM,pullup,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
614,PT00M55.50S,2024-03-14T02:15:05.8Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612763,93,108,2024-03-14T02:15:09Z,6070000,False,,,0,,T. Jemison REBOUND (Off:5 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,,,,,,613.0,6.0,1.0,5.0,,,,,,,,,
615,PT00M55.50S,2024-03-14T02:15:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641998,5.590000152587891,50.0,1610612763,95,108,2024-03-14T02:15:08Z,6080000,False,0.0,0.0,1,left,T. Jemison tip Layup (14 PTS),[1641998],1610612763.0,MEM,tip,,,Jemison,T. Jemison,,,,,Mid-Range,8-16 Left,0.0,Made,14.0,,,,,,,,,,,,,,,,,
616,PT00M32.30S,2024-03-14T02:15:33.1Z,4,REGULAR,2pt,Jump Shot,[],1629684,90.09526938239159,75.0,1610612766,95,110,2024-03-14T02:15:37Z,6090000,False,125.0,41.0,1,right,G. Williams 13' turnaround fadeaway Jump Shot (18 PTS),[1629684],1610612766.0,CHA,turnaround fadeaway,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,13.14,Made,18.0,,,,,,,,,,,,,,,,,
617,PT00M21.60S,2024-03-14T02:15:46.5Z,4,REGULAR,3pt,Jump Shot,[],1641713,30.436925098554536,29.901960784313726,1610612763,98,110,2024-03-14T02:15:55Z,6100000,False,100.0,234.0,1,left,G. Jackson 25' 3PT pullup (26 PTS),[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.43,Made,26.0,,,,,,,,,,,,,,,,,
618,PT00M00.00S,2024-03-14T02:16:14.7Z,4,REGULAR,period,end,[],0,,,1610612766,98,110,2024-03-14T02:16:14Z,6110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M00.00S,2024-03-14T02:16:17.2Z,4,REGULAR,game,end,[],0,,,0,98,110,2024-03-14T02:16:17Z,6120000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
