actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
513,PT00M53.10S,2023-11-07T01:50:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629646,86.81011826544021,35.049019607843135,1610612759,119,82,2023-11-07T01:51:02Z,5040000,False,-75.0,71.0,1,right,C. Bassey 10' Jump Shot (6 PTS) (D. McDermott 3 AST),"[1629646, 203926]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Left,10.35,Made,,,,,,,6.0,,,D. McDermott,203926.0,3.0,,,,,,
515,PT00M39.20S,2023-11-07T01:51:15.2Z,3,REGULAR,foul,personal,[],203926,,,1610612754,119,82,2023-11-07T01:51:20Z,5060000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 1629614]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Nembhard,1629614.0,,
517,PT00M35.90S,2023-11-07T01:51:40.6Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,119,82,2023-11-07T01:51:43Z,5080000,False,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 1629646]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right,,,,,,,,3.0,,Bassey,1629646.0,,,,,,,,,
518,PT00M35.90S,2023-11-07T01:51:40.6Z,3,REGULAR,steal,,[],1629646,,,1610612759,119,82,2023-11-07T01:51:42Z,5090000,False,,,0,,C. Bassey STEAL (2 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
519,PT00M31.90S,2023-11-07T01:51:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626224,93.11760840998686,46.07843137254902,1610612759,119,82,2023-11-07T01:51:50Z,5100000,False,-20.0,12.0,1,right,MISS C. Osman running Layup,[1626224],1610612759.0,SAS,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
520,PT00M30.70S,2023-11-07T01:51:47.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,119,82,2023-11-07T01:51:47Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,519.0,,,,,,,,,,,,,,,,,
522,PT00M29.50S,2023-11-07T01:52:02.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203926,91.5407358738502,79.90196078431373,1610612759,119,84,2023-11-07T01:52:06Z,5130000,False,150.0,27.0,1,right,D. McDermott 15' fadeaway Jump Shot (11 PTS) (T. Jones 7 AST),"[203926, 1630200]",1610612759.0,SAS,fadeaway,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,15.19,Made,,,,,,,11.0,,,T. Jones,1630200.0,7.0,,,,,,
524,PT00M15.50S,2023-11-07T01:52:19.7Z,3,REGULAR,turnover,lost ball,[],1630188,,,1610612754,119,84,2023-11-07T01:52:22Z,5150000,False,,,0,,J. Smith lost ball TURNOVER (1 TO),"[1630188, 1629646]",1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,Bassey,1629646.0,,,,,,,,,
525,PT00M15.50S,2023-11-07T01:52:19.7Z,3,REGULAR,steal,,[],1629646,,,1610612759,119,84,2023-11-07T01:52:21Z,5160000,False,,,0,,C. Bassey STEAL (3 STL),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT00M10.80S,2023-11-07T01:52:24.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203926,79.31997371879106,91.91176470588235,1610612759,119,87,2023-11-07T01:55:10Z,5170000,False,210.0,142.0,1,right,D. McDermott 25' 3PT running (14 PTS) (T. Jones 8 AST),"[203926, 1630200]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,,,14.0,,,T. Jones,1630200.0,8.0,,,,,,
528,PT00M00.60S,2023-11-07T01:52:42.1Z,3,REGULAR,foul,offensive,[],1627741,,,1610612754,119,87,2023-11-07T01:55:46Z,5190000,False,,,0,,B. Hield charge offensive FOUL (1 PF),"[1627741, 1626224]",1610612754.0,IND,charge,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,,,1.0,0.0,Osman,1626224.0,,
530,PT00M00.60S,2023-11-07T01:52:42.1Z,3,REGULAR,turnover,offensive foul,[],1627741,,,1610612754,119,87,2023-11-07T01:54:07Z,5210000,False,,,0,,B. Hield offensive foul TURNOVER (4 TO),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,4.0,,,,,,,,,,,,
532,PT00M00.00S,2023-11-07T01:54:22.3Z,3,REGULAR,period,end,[],0,,,1610612759,119,87,2023-11-07T01:54:22Z,5230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,out,['startperiod'],1631097,,,1610612759,119,87,2023-11-07T01:56:56Z,5240000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612759,119,87,2023-11-07T01:56:56Z,5250000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612759,119,87,2023-11-07T01:56:56Z,5260000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,119,87,2023-11-07T01:56:56Z,5270000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,in,['startperiod'],1641767,,,1610612759,119,87,2023-11-07T01:56:56Z,5280000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,119,87,2023-11-07T01:56:56Z,5290000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,in,['startperiod'],1631103,,,1610612759,119,87,2023-11-07T01:56:56Z,5300000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2023-11-07T01:56:25.6Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612759,119,87,2023-11-07T01:56:56Z,5310000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2023-11-07T01:57:04.5Z,4,REGULAR,period,start,[],0,,,1610612754,119,87,2023-11-07T01:57:04Z,5320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M50.00S,2023-11-07T01:57:14.5Z,4,REGULAR,3pt,Jump Shot,[],1641767,32.802233902759525,59.55882352941176,1610612754,119,87,2023-11-07T01:57:25Z,5330000,False,-48.0,256.0,1,left,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
543,PT11M47.00S,2023-11-07T01:57:17.5Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,119,87,2023-11-07T01:57:33Z,5340000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,542.0,3.0,2.0,1.0,,,,,,,,,,,,,,
544,PT11M39.00S,2023-11-07T01:57:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.93495400788436,53.431372549019606,1610612759,119,89,2023-11-07T01:57:31Z,5350000,False,17.0,23.0,1,right,J. Sochan driving finger roll Layup (6 PTS),[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,6.0,,,,,,,,,,,
545,PT11M29.00S,2023-11-07T01:57:34.6Z,4,REGULAR,turnover,bad pass,[],1629614,,,1610612754,119,89,2023-11-07T01:57:38Z,5360000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 1628984]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,Graham,1628984.0,,,,,,,,,
546,PT11M29.00S,2023-11-07T01:57:34.6Z,4,REGULAR,steal,,[],1628984,,,1610612759,119,89,2023-11-07T01:57:36Z,5370000,False,,,0,,D. Graham STEAL (1 STL),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
547,PT11M16.00S,2023-11-07T01:57:47.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631110,91.27792378449409,78.18627450980392,1610612759,119,89,2023-11-07T01:59:52Z,5380000,False,141.0,29.0,1,right,MISS J. Sochan 14' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,14.4,Missed,,,,,,,,,,,,,,,,,,
548,PT11M13.00S,2023-11-07T01:57:50.4Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,119,89,2023-11-07T01:57:53Z,5390000,False,,,0,,J. Smith REBOUND (Off:1 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,,,547.0,7.0,6.0,1.0,,,,,,,,,,,,,,
549,PT11M08.00S,2023-11-07T01:57:55.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,32.53942181340342,50.245098039215684,1610612754,122,89,2023-11-07T01:58:01Z,5400000,False,-1.0,253.0,1,left,B. Hield 25' 3PT running (17 PTS) (A. Nembhard 8 AST),"[1627741, 1629614]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.34,Made,,,,,,,17.0,,,A. Nembhard,1629614.0,8.0,,,,,,
552,PT10M47.00S,2023-11-07T01:58:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629646,80.1084099868594,46.32352941176471,1610612759,122,91,2023-11-07T01:58:37Z,5430000,False,-18.0,134.0,1,right,C. Bassey 13' floating Jump Shot (8 PTS) (D. McDermott 4 AST),"[1629646, 203926]",1610612759.0,SAS,floating,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,13.58,Made,,,,,,,8.0,,,D. McDermott,203926.0,4.0,,,,,,
554,PT10M28.00S,2023-11-07T01:58:50.9Z,4,REGULAR,3pt,Jump Shot,[],1629614,31.488173455978973,71.07843137254902,1610612754,122,91,2023-11-07T02:01:25Z,5450000,False,-105.0,243.0,1,left,MISS A. Nembhard 26' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
555,PT10M26.00S,2023-11-07T01:58:52.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,122,91,2023-11-07T01:58:55Z,5460000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,554.0,,,,,,,,,,,,,,,,,
557,PT10M19.00S,2023-11-07T01:59:10.3Z,4,REGULAR,turnover,lost ball,[],1631110,,,1610612759,122,91,2023-11-07T01:59:14Z,5480000,False,,,0,,J. Sochan lost ball TURNOVER (2 TO),"[1631110, 1630174]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,,Nesmith,1630174.0,,,,,,,,,
558,PT10M19.00S,2023-11-07T01:59:10.3Z,4,REGULAR,steal,,[],1630174,,,1610612754,122,91,2023-11-07T01:59:12Z,5490000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
559,PT10M16.00S,2023-11-07T01:59:13.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641767,5.995400788436268,49.50980392156863,1610612754,124,91,2023-11-07T01:59:19Z,5500000,False,2.0,4.0,1,left,B. Sheppard running DUNK (2 PTS),[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,2.0,,,,,,,,,,,
560,PT10M12.00S,2023-11-07T01:59:20.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,124,91,2023-11-07T01:59:25Z,5510000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
562,PT10M02.00S,2023-11-07T01:59:35.6Z,4,REGULAR,3pt,Jump Shot,[],203926,66.5735873850197,60.5392156862745,1610612759,124,94,2023-11-07T01:59:40Z,5530000,False,53.0,262.0,1,right,D. McDermott 26' 3PT  (17 PTS) (C. Bassey 1 AST),"[203926, 1629646]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,26.7,Made,,,,,,,17.0,,,C. Bassey,1629646.0,1.0,,,,,,
564,PT09M48.00S,2023-11-07T01:59:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,8.492115637319317,43.627450980392155,1610612754,124,94,2023-11-07T01:59:56Z,5550000,False,32.0,27.0,1,left,MISS A. Nesmith driving Layup - blocked,"[1630174, 1628984]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Graham,1628984.0
565,PT09M48.00S,2023-11-07T01:59:49.9Z,4,REGULAR,block,,[],1628984,,,1610612754,124,94,2023-11-07T01:59:51Z,5560000,False,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT09M47.00S,2023-11-07T01:59:50.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,124,94,2023-11-07T01:59:56Z,5570000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,564.0,,,,,,,,,,,,,,,,,
568,PT09M37.00S,2023-11-07T02:00:27.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641767,29.911300919842315,76.22549019607843,1610612754,124,94,2023-11-07T02:00:33Z,5590000,False,-131.0,229.0,1,left,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
569,PT09M34.00S,2023-11-07T02:00:30.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,124,94,2023-11-07T02:00:33Z,5600000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,568.0,,,,,,,,,,,,,,,,,
570,PT09M34.00S,2023-11-07T02:00:33.2Z,4,REGULAR,foul,personal,[],1629646,,,1610612754,124,94,2023-11-07T02:00:38Z,5610000,False,,,0,,C. Bassey loose ball personal FOUL (3 PF),"[1629646, 1630188]",1610612759.0,SAS,loose ball,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,,,,,,,,3.0,0.0,Smith,1630188.0,,
572,PT09M29.00S,2023-11-07T02:00:52.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,29.6484888304862,83.33333333333334,1610612754,127,94,2023-11-07T02:00:56Z,5630000,False,-167.0,226.0,1,left,A. Nembhard 28' 3PT  (9 PTS) (B. Hield 2 AST),"[1629614, 1627741]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,28.1,Made,,,,,,,9.0,,,B. Hield,1627741.0,2.0,,,,,,
574,PT09M16.00S,2023-11-07T02:01:04.2Z,4,REGULAR,turnover,bad pass,[],1629646,,,1610612759,127,94,2023-11-07T02:01:07Z,5650000,False,,,0,,C. Bassey bad pass TURNOVER (1 TO),"[1629646, 1630174]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,Nesmith,1630174.0,,,,,,,,,
575,PT09M16.00S,2023-11-07T02:01:04.2Z,4,REGULAR,steal,,[],1630174,,,1610612754,127,94,2023-11-07T02:01:06Z,5660000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT09M14.00S,2023-11-07T02:01:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630174,7.966491458607096,50.245098039215684,1610612754,129,94,2023-11-07T02:01:11Z,5670000,False,-1.0,22.0,1,left,A. Nesmith Layup (15 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,15.0,,,,,,,,,,,
577,PT08M58.00S,2023-11-07T02:01:23.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629646,93.9060446780552,49.26470588235294,1610612759,129,96,2023-11-07T02:01:25Z,5680000,False,-4.0,5.0,1,right,C. Bassey DUNK (10 PTS) (M. Branham 2 AST),"[1629646, 1631103]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,10.0,,,M. Branham,1631103.0,2.0,,,,,,
578,PT08M49.00S,2023-11-07T02:01:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.1268068331143235,52.450980392156865,1610612754,131,96,2023-11-07T02:01:38Z,5690000,False,-12.0,5.0,1,left,B. Hield driving finger roll Layup (19 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,19.0,,,,,,,,,,,
580,PT08M49.00S,2023-11-07T02:01:43.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,131,96,2023-11-07T02:01:43Z,5710000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,out,[],1629614,,,1610612759,131,96,2023-11-07T02:04:31Z,5720000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,out,[],1627741,,,1610612759,131,96,2023-11-07T02:04:31Z,5730000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,out,[],1630174,,,1610612759,131,96,2023-11-07T02:04:31Z,5740000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,out,[],1630188,,,1610612759,131,96,2023-11-07T02:04:31Z,5750000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,out,[],203926,,,1610612759,131,96,2023-11-07T02:04:31Z,5760000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,out,[],1631103,,,1610612759,131,96,2023-11-07T02:04:31Z,5770000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,in,[],204456,,,1610612759,131,96,2023-11-07T02:04:31Z,5780000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,in,[],1629670,,,1610612759,131,96,2023-11-07T02:04:31Z,5790000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,in,[],1641716,,,1610612759,131,96,2023-11-07T02:04:31Z,5800000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,in,[],1630543,,,1610612759,131,96,2023-11-07T02:04:31Z,5810000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,131,96,2023-11-07T02:04:31Z,5820000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M49.00S,2023-11-07T02:03:48.9Z,4,REGULAR,substitution,in,[],1630572,,,1610612759,131,96,2023-11-07T02:04:31Z,5830000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M34.00S,2023-11-07T02:04:47.3Z,4,REGULAR,2pt,Jump Shot,[],1630577,92.32917214191852,68.87254901960785,1610612759,131,96,2023-11-07T02:04:51Z,5840000,False,94.0,20.0,1,right,MISS J. Champagnie 9' driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,9.64,Missed,,,,,,,,,,,,,,,,,,
595,PT08M30.00S,2023-11-07T02:04:51.3Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,131,96,2023-11-07T02:16:05Z,5850000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,594.0,1.0,1.0,0.0,,,,,,,,,,,,,,
596,PT08M27.00S,2023-11-07T02:04:53.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,19.530223390275953,6.372549019607843,1610612754,134,96,2023-11-07T02:04:58Z,5860000,False,218.0,131.0,1,left,B. Sheppard 25' 3PT running (5 PTS) (T. McConnell 1 AST),"[1641767, 204456]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,,,5.0,,,T. McConnell,204456.0,1.0,,,,,,
598,PT08M09.00S,2023-11-07T02:05:11.6Z,4,REGULAR,3pt,Jump Shot,[],1628984,67.88764783180025,31.372549019607842,1610612759,134,96,2023-11-07T02:05:15Z,5880000,False,-93.0,249.0,1,right,MISS D. Graham 26' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
599,PT08M07.00S,2023-11-07T02:05:13.6Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,134,96,2023-11-07T02:05:15Z,5890000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,,,598.0,1.0,1.0,0.0,,,,,,,,,,,,,,
600,PT07M50.00S,2023-11-07T02:05:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,6.521024967148489,45.588235294117645,1610612754,136,96,2023-11-07T02:06:08Z,5900000,False,22.0,9.0,1,left,B. Sheppard Layup (7 PTS) (J. Walker 1 AST),"[1641767, 1641716]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,7.0,,,J. Walker,1641716.0,1.0,,,,,,
603,PT07M35.00S,2023-11-07T02:05:48.4Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,136,96,2023-11-07T02:06:00Z,5930000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M35.00S,2023-11-07T02:05:48.4Z,4,REGULAR,substitution,out,[],1629646,,,1610612759,136,96,2023-11-07T02:06:00Z,5940000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M35.00S,2023-11-07T02:05:48.4Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,136,96,2023-11-07T02:06:00Z,5950000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M35.00S,2023-11-07T02:05:48.4Z,4,REGULAR,substitution,in,[],1631230,,,1610612759,136,96,2023-11-07T02:06:00Z,5960000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
