actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
654,PT06M32.00S,2023-11-20T00:17:20.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,6.1268068331143235,53.18627450980392,1610612754,95,116,2023-11-20T00:17:32Z,6490000,False,-16.0,5.0,1,left,J. Walker running Layup (7 PTS),[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,7.0,,,,,,,,,,,
655,PT06M20.00S,2023-11-20T00:17:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,92.32917214191852,44.85294117647059,1610612753,95,116,2023-11-20T00:17:36Z,6500000,False,-26.0,20.0,1,right,MISS C. Okeke driving Layup,[1629643],1610612753.0,ORL,driving,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
656,PT06M19.00S,2023-11-20T00:17:32.6Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,95,116,2023-11-20T00:17:42Z,6510000,False,,,0,,M. Wagner REBOUND (Off:3 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,655.0,3.0,0.0,3.0,,,,,,,,,,,,,,
657,PT06M18.00S,2023-11-20T00:17:34.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629021,94.40999984741211,50.0,1610612753,95,116,2023-11-20T00:17:47Z,6520000,False,0.0,0.0,1,right,MISS M. Wagner tip Layup,[1629021],1610612753.0,ORL,tip,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
658,PT06M18.00S,2023-11-20T00:17:34.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,95,116,2023-11-20T00:17:47Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,657.0,,,,,,,,,,,,,,,,,
660,PT06M11.00S,2023-11-20T00:17:57.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,94.03745072273325,53.18627450980392,1610612753,95,118,2023-11-20T00:18:02Z,6550000,False,16.0,4.0,1,right,M. Wagner Layup (13 PTS) (C. Houstan 1 AST),"[1629021, 1631216]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,13.0,,,,,C. Houstan,1631216.0,1.0,,,,
662,PT05M55.00S,2023-11-20T00:18:11.8Z,4,REGULAR,2pt,Jump Shot,[],204456,14.4053876478318,68.38235294117648,1610612754,95,118,2023-11-20T00:18:18Z,6570000,False,-92.0,83.0,1,left,MISS T. McConnell 12' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,12.38,Missed,,,,,,,,,,,,,,,,,,
663,PT05M51.00S,2023-11-20T00:18:15.8Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,95,118,2023-11-20T00:18:18Z,6580000,False,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,8-16 Left,,,662.0,1.0,1.0,0.0,,,,,,,,,,,,,,
664,PT05M36.00S,2023-11-20T00:18:32.4Z,4,REGULAR,3pt,Jump Shot,[],1629021,65.78515111695138,46.568627450980394,1610612753,95,121,2023-11-20T00:18:36Z,6590000,False,-17.0,269.0,1,right,M. Wagner 26' 3PT  (16 PTS) (J. Howard 1 AST),"[1629021, 1641724]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,26.96,Made,,,,,,,16.0,,,,,J. Howard,1641724.0,1.0,,,,
666,PT05M17.00S,2023-11-20T00:18:50.4Z,4,REGULAR,2pt,Jump Shot,[],204456,7.046649145860711,32.35294117647059,1610612754,97,121,2023-11-20T00:18:54Z,6610000,False,88.0,14.0,1,left,T. McConnell 8' pullup Jump Shot (11 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,8.93,Made,,,,,,,11.0,,,,,,,,,,,
667,PT05M05.00S,2023-11-20T00:19:05.4Z,4,REGULAR,foul,personal,[],1641716,,,1610612753,97,121,2023-11-20T00:19:10Z,6620000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 1631216]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,1626302.0,,,,,,,,,,2.0,0.0,Houstan,1631216.0
669,PT05M05.00S,2023-11-20T00:19:13.4Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,97,121,2023-11-20T00:19:18Z,6640000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M05.00S,2023-11-20T00:19:13.4Z,4,REGULAR,substitution,in,[],1629678,,,1610612753,97,121,2023-11-20T00:19:18Z,6650000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M05.00S,2023-11-20T00:19:20.4Z,4,REGULAR,substitution,out,[],204456,,,1610612753,97,121,2023-11-20T00:19:30Z,6660000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT05M05.00S,2023-11-20T00:19:20.4Z,4,REGULAR,substitution,in,[],1631097,,,1610612753,97,121,2023-11-20T00:19:30Z,6670000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT05M00.00S,2023-11-20T00:19:42.0Z,4,REGULAR,3pt,Jump Shot,[],1641724,67.88764783180025,73.2843137254902,1610612753,97,121,2023-11-20T00:19:47Z,6680000,False,116.0,249.0,1,right,MISS J. Howard 27' pullup 3PT,[1641724],1610612753.0,ORL,pullup,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
674,PT04M57.00S,2023-11-20T00:19:45.0Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,97,121,2023-11-20T00:19:47Z,6690000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,673.0,4.0,4.0,0.0,,,,,,,,,,,,,,
675,PT04M49.00S,2023-11-20T00:19:52.6Z,4,REGULAR,3pt,Jump Shot,[],1629670,33.722076215505915,49.754901960784316,1610612754,100,121,2023-11-20T00:19:59Z,6700000,False,1.0,264.0,1,left,J. Nwora 26' 3PT pullup (17 PTS) (B. Mathurin 3 AST),"[1629670, 1631097]",1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,26.45,Made,,,,,,,17.0,,,,,B. Mathurin,1631097.0,3.0,,,,
677,PT04M31.00S,2023-11-20T00:20:10.2Z,4,REGULAR,3pt,Jump Shot,[],1629678,67.49342969776609,21.07843137254902,1610612753,100,121,2023-11-20T00:20:15Z,6720000,False,-145.0,253.0,1,right,MISS A. Schofield 29' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,29.15,Missed,,,,,,,,,,,,,,,,,,
678,PT04M30.00S,2023-11-20T00:20:11.2Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,100,121,2023-11-20T00:21:20Z,6730000,False,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,677.0,2.0,2.0,0.0,,,,,,,,,,,,,,
679,PT04M23.00S,2023-11-20T00:20:18.5Z,4,REGULAR,3pt,Jump Shot,[],1631097,33.196452036793694,21.568627450980394,1610612754,100,121,2023-11-20T00:20:54Z,6740000,False,142.0,260.0,1,left,MISS B. Mathurin 29' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,29.59,Missed,,,,,,,,,,,,,,,,,,
680,PT04M21.00S,2023-11-20T00:20:20.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,100,121,2023-11-20T00:20:54Z,6750000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,679.0,,,,,,,,,,,,,,,,,
681,PT04M21.00S,2023-11-20T00:20:41.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612754,100,121,2023-11-20T00:20:45Z,6760000,False,,,0,,A. Black loose ball personal FOUL (3 PF) (Jackson 2 FT),"[1641710, 1630543]",1610612753.0,ORL,loose ball,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,3.0,0.0,Jackson,1630543.0
683,PT04M21.00S,2023-11-20T00:20:57.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,100,121,2023-11-20T00:20:57Z,6780000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
684,PT04M21.00S,2023-11-20T00:20:57.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,100,121,2023-11-20T00:20:57Z,6790000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,,,
685,PT04M21.00S,2023-11-20T00:21:17.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,101,121,2023-11-20T00:21:17Z,6800000,False,,,0,,I. Jackson Free Throw 2 of 2 (6 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
686,PT04M03.00S,2023-11-20T00:21:39.6Z,4,REGULAR,turnover,out-of-bounds,[],1631216,,,1610612753,101,121,2023-11-20T00:21:48Z,6810000,False,,,0,,C. Houstan step out-of-bounds TURNOVER (1 TO),[1631216],1610612753.0,ORL,step,,,Houstan,C. Houstan,,,,,Mid-Range,24+ Left,,,,,,,1626302.0,1.0,,,,,,,,,,,,
696,PT03M55.00S,2023-11-20T00:21:59.7Z,4,REGULAR,turnover,out-of-bounds,[],1641767,,,1610612754,101,121,2023-11-20T00:22:09Z,6820000,False,,,0,,B. Sheppard bad pass out-of-bounds TURNOVER (1 TO),[1641767],1610612754.0,IND,bad pass,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,202049.0,1.0,,,,,,,,,,,,
697,PT03M42.00S,2023-11-20T00:22:21.4Z,4,REGULAR,turnover,out-of-bounds,[],1641724,,,1610612753,101,121,2023-11-20T00:22:27Z,6830000,False,,,0,,J. Howard lost ball out-of-bounds TURNOVER (2 TO),[1641724],1610612753.0,ORL,lost ball,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,2.0,,,,,,,,,,,,
698,PT03M34.00S,2023-11-20T00:22:41.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,32.933639947437584,71.32352941176471,1610612754,101,121,2023-11-20T00:22:47Z,6840000,False,-107.0,257.0,1,left,MISS J. Nwora 27' step back 3PT,[1629670],1610612754.0,IND,step back,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
699,PT03M30.00S,2023-11-20T00:22:45.9Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,101,121,2023-11-20T00:22:47Z,6850000,False,,,0,,A. Black REBOUND (Off:0 Def:5),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,698.0,5.0,5.0,0.0,,,,,,,,,,,,,,
700,PT03M15.00S,2023-11-20T00:23:00.7Z,4,REGULAR,3pt,Jump Shot,[],1641724,71.43561103810775,16.42156862745098,1610612753,101,121,2023-11-20T00:23:09Z,6860000,False,-168.0,216.0,1,right,MISS J. Howard 27' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
701,PT03M12.00S,2023-11-20T00:23:03.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,101,121,2023-11-20T00:23:09Z,6870000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,700.0,,,,,,,,,,,,,,,,,
702,PT03M12.00S,2023-11-20T00:23:06.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612754,101,121,2023-11-20T00:23:17Z,6880000,False,,,0,,A. Schofield loose ball personal FOUL (1 PF) (Sheppard 2 FT),"[1629678, 1641767]",1610612753.0,ORL,loose ball,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Sheppard,1641767.0
704,PT03M12.00S,2023-11-20T00:23:46.5Z,4,REGULAR,freethrow,1 of 2,[],1641767,,,1610612754,102,121,2023-11-20T00:23:46Z,6900000,False,,,0,,B. Sheppard Free Throw 1 of 2 (1 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
705,PT03M12.00S,2023-11-20T00:24:03.2Z,4,REGULAR,freethrow,2 of 2,[],1641767,,,1610612754,103,121,2023-11-20T00:24:03Z,6910000,False,,,0,,B. Sheppard Free Throw 2 of 2 (2 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
706,PT02M53.00S,2023-11-20T00:24:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629643,65.65374507227332,48.529411764705884,1610612753,103,124,2023-11-20T00:24:30Z,6920000,False,-7.0,270.0,1,right,C. Okeke 27' 3PT pullup (3 PTS) (C. Houstan 2 AST),"[1629643, 1631216]",1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,27.05,Made,,,,,,,3.0,,,,,C. Houstan,1631216.0,2.0,,,,
708,PT02M29.00S,2023-11-20T00:24:49.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612754,103,124,2023-11-20T00:24:54Z,6940000,False,,,0,,A. Black shooting personal FOUL (4 PF) (Mathurin 2 FT),"[1641710, 1631097]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,4.0,0.0,Mathurin,1631097.0
710,PT02M29.00S,2023-11-20T00:24:56.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,103,124,2023-11-20T00:24:56Z,6960000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT02M29.00S,2023-11-20T00:28:03.4Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,104,124,2023-11-20T00:28:03Z,6970000,False,,,0,,B. Mathurin Free Throw 1 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
712,PT02M29.00S,2023-11-20T00:28:19.6Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,105,124,2023-11-20T00:28:19Z,6980000,False,,,0,,B. Mathurin Free Throw 2 of 2 (10 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
713,PT02M20.00S,2023-11-20T00:28:31.3Z,4,REGULAR,turnover,lost ball,[],1631216,,,1610612753,105,124,2023-11-20T00:28:34Z,6990000,False,,,0,,C. Houstan lost ball TURNOVER (2 TO),"[1631216, 1629670]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,Nwora,1629670.0,,,,,,,,,
714,PT02M20.00S,2023-11-20T00:28:31.3Z,4,REGULAR,steal,,[],1629670,,,1610612754,105,124,2023-11-20T00:28:32Z,7000000,False,,,0,,J. Nwora STEAL (3 STL),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
715,PT02M17.00S,2023-11-20T00:28:33.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,6.1268068331143235,50.73529411764706,1610612754,107,124,2023-11-20T00:28:44Z,7010000,False,-4.0,5.0,1,left,J. Nwora running DUNK (19 PTS),[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,19.0,,,,,,,,,,,
716,PT02M12.00S,2023-11-20T00:28:41.2Z,4,REGULAR,foul,personal,[],1629670,,,1610612753,107,124,2023-11-20T00:28:47Z,7020000,False,,,0,,J. Nwora personal FOUL (3 PF),"[1629670, 1641710]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Left Center,,,,,,,1626302.0,,,,,,,,,,3.0,0.0,Black,1641710.0
718,PT02M08.00S,2023-11-20T00:29:02.7Z,4,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,107,124,2023-11-20T00:29:10Z,7040000,False,,,0,,A. Black lost ball out-of-bounds TURNOVER (1 TO),[1641710],1610612753.0,ORL,lost ball,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,1626302.0,1.0,,,,,,,,,,,,
719,PT02M04.00S,2023-11-20T00:29:16.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641767,7.5722733245729295,51.225490196078425,1610612754,109,124,2023-11-20T00:29:22Z,7050000,False,-6.0,19.0,1,left,B. Sheppard driving Layup (4 PTS),[1641767],1610612754.0,IND,driving,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,4.0,,,,,,,,,,,
720,PT01M47.00S,2023-11-20T00:29:31.9Z,4,REGULAR,turnover,lost ball,[],1629678,,,1610612753,109,124,2023-11-20T00:29:35Z,7060000,False,,,0,,A. Schofield lost ball TURNOVER (1 TO),"[1629678, 1631097]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,Mathurin,1631097.0,,,,,,,,,
721,PT01M47.00S,2023-11-20T00:29:31.9Z,4,REGULAR,steal,,[],1631097,,,1610612754,109,124,2023-11-20T00:29:33Z,7070000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
722,PT01M43.00S,2023-11-20T00:29:35.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,7.966491458607096,49.754901960784316,1610612754,111,124,2023-11-20T00:29:42Z,7080000,False,1.0,22.0,1,left,B. Mathurin running Layup (12 PTS) (B. Sheppard 2 AST),"[1631097, 1641767]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,12.0,,,,,B. Sheppard,1641767.0,2.0,,,,
724,PT01M27.00S,2023-11-20T00:29:57.2Z,4,REGULAR,turnover,lost ball,[],1641710,,,1610612753,111,124,2023-11-20T00:30:03Z,7100000,False,,,0,,A. Black lost ball TURNOVER (2 TO),"[1641710, 1641767]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,Sheppard,1641767.0,,,,,,,,,
725,PT01M27.00S,2023-11-20T00:29:57.2Z,4,REGULAR,steal,,[],1641767,,,1610612754,111,124,2023-11-20T00:29:59Z,7110000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
726,PT01M24.00S,2023-11-20T00:30:00.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641767,27.414586070959263,87.00980392156863,1610612754,111,124,2023-11-20T00:30:08Z,7120000,False,-185.0,205.0,1,left,MISS B. Sheppard 27' running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
727,PT01M19.00S,2023-11-20T00:30:05.0Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,111,124,2023-11-20T00:30:05Z,7130000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,726.0,3.0,2.0,1.0,,,,,,,,,,,,,,
728,PT01M18.00S,2023-11-20T00:30:07.3Z,4,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,111,124,2023-11-20T00:30:15Z,7140000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (1 TO),[1641716],1610612754.0,IND,bad pass,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,1626302.0,1.0,,,,,,,,,,,,
729,PT01M11.00S,2023-11-20T00:30:33.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631216,78.13731931668858,92.64705882352942,1610612753,111,124,2023-11-20T00:30:38Z,7150000,False,213.0,153.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
730,PT01M08.00S,2023-11-20T00:30:36.3Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,111,124,2023-11-20T00:30:38Z,7160000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,729.0,5.0,5.0,0.0,,,,,,,,,,,,,,
731,PT01M02.00S,2023-11-20T00:30:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612754,111,124,2023-11-20T00:30:49Z,7170000,False,,,0,,A. Black personal FOUL (5 PF) (Mathurin 2 FT),"[1641710, 1631097]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202049.0,,,,,,,,,,5.0,0.0,Mathurin,1631097.0
733,PT01M02.00S,2023-11-20T00:31:10.6Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,112,124,2023-11-20T00:31:10Z,7190000,False,,,0,,B. Mathurin Free Throw 1 of 2 (13 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
734,PT01M02.00S,2023-11-20T00:31:27.3Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,113,124,2023-11-20T00:31:27Z,7200000,False,,,0,,B. Mathurin Free Throw 2 of 2 (14 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
735,PT00M54.00S,2023-11-20T00:31:41.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612753,113,124,2023-11-20T00:31:52Z,7210000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Schofield 2 FT),"[1630543, 1629678]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,,,,,,,,,2.0,0.0,Schofield,1629678.0
737,PT00M54.00S,2023-11-20T00:32:18.7Z,4,REGULAR,freethrow,1 of 2,[],1629678,,,1610612753,113,124,2023-11-20T00:32:18Z,7230000,False,,,0,,MISS A. Schofield Free Throw 1 of 2,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
738,PT00M54.00S,2023-11-20T00:32:18.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,113,124,2023-11-20T00:32:18Z,7240000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,737.0,,,,,,,,,,,,,,,,,
739,PT00M54.00S,2023-11-20T00:32:18.7Z,4,REGULAR,freethrow,2 of 2,[],1629678,,,1610612753,113,124,2023-11-20T00:32:44Z,7250000,False,,,0,,MISS A. Schofield Free Throw 2 of 2,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
740,PT00M53.70S,2023-11-20T00:32:19.0Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,113,124,2023-11-20T00:33:01Z,7260000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,739.0,6.0,6.0,0.0,,,,,,,,,,,,,,
741,PT00M46.60S,2023-11-20T00:32:49.4Z,4,REGULAR,3pt,Jump Shot,[],1631097,18.873193166885677,97.05882352941177,1610612754,113,124,2023-11-20T00:32:55Z,7270000,False,-235.0,125.0,1,left,MISS B. Mathurin 26' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
742,PT00M44.90S,2023-11-20T00:32:51.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,113,124,2023-11-20T00:32:55Z,7280000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,741.0,,,,,,,,,,,,,,,,,
744,PT00M33.80S,2023-11-20T00:33:27.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612753,113,124,2023-11-20T00:33:43Z,7300000,False,,,0,,B. Mathurin shooting personal FOUL (5 PF) (Black 2 FT),"[1631097, 1641710]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,5.0,0.0,Black,1641710.0
746,PT00M33.80S,2023-11-20T00:33:59.5Z,4,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,113,125,2023-11-20T00:33:59Z,7320000,False,,,0,,A. Black Free Throw 1 of 2 (4 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
