actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
588,PT07M52.00S,2024-03-08T02:07:35.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1630162,6.1268068331143235,55.14705882352941,1610612750,92,92,2024-03-08T02:10:39Z,5750000,False,-26.0,5.0,1,left,A. Edwards running Layup (30 PTS) (J. McDaniels 5 AST),"[1630162, 1630183]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,2.62,Made,,,,,30.0,J. McDaniels,1630183.0,5.0,,,,,,,,,
601,PT07M52.00S,2024-03-08T02:07:37.2Z,4,REGULAR,violation,defensive goaltending,[],1630188,,,1610612750,92,92,2024-03-08T02:10:39Z,5765000,False,,,0,,J. Smith defensive goaltending VIOLATION,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M52.00S,2024-03-08T02:07:39.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641767,,,1610612750,92,92,2024-03-08T02:07:51Z,5770000,False,,,0,,B. Sheppard shooting personal FOUL (4 PF) (Edwards 1 FT),"[1641767, 1630162]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,,,,4.0,0.0,Edwards,1630162.0,,,,,
592,PT07M52.00S,2024-03-08T02:07:55.4Z,4,REGULAR,substitution,out,[],1641767,,,1610612750,92,92,2024-03-08T02:08:12Z,5790000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M52.00S,2024-03-08T02:07:55.4Z,4,REGULAR,substitution,in,[],1629614,,,1610612750,92,92,2024-03-08T02:08:12Z,5800000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M52.00S,2024-03-08T02:08:07.4Z,4,REGULAR,substitution,out,[],201144,,,1610612750,92,92,2024-03-08T02:08:17Z,5810000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M52.00S,2024-03-08T02:08:07.4Z,4,REGULAR,substitution,in,[],1629638,,,1610612750,92,92,2024-03-08T02:08:17Z,5820000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M52.00S,2024-03-08T02:08:24.9Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,92,93,2024-03-08T02:08:24Z,5830000,False,,,0,,A. Edwards Free Throw 1 of 1 (31 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,
597,PT07M40.00S,2024-03-08T02:08:38.9Z,4,REGULAR,3pt,Jump Shot,[],1641716,66.96780551905388,37.00980392156863,1610612754,92,93,2024-03-08T02:08:44Z,5840000,False,-65.0,258.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,26.61,Missed,,,,,,,,,,,,,,,,,
598,PT07M36.00S,2024-03-08T02:08:42.9Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,92,93,2024-03-08T02:08:44Z,5850000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,597.0,3.0,3.0,0.0,,,,,,,,,,,,,
599,PT07M27.00S,2024-03-08T02:08:50.6Z,4,REGULAR,2pt,Jump Shot,[],1630162,21.23850197109067,52.20588235294118,1610612750,92,95,2024-03-08T02:08:54Z,5860000,False,-11.0,147.0,1,left,A. Edwards 14' pullup Jump Shot (33 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,,14.75,Made,,,,,33.0,,,,,,,,,,,,
600,PT07M26.00S,2024-03-08T02:08:55.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,92,95,2024-03-08T02:08:55Z,5870000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612754,92,95,2024-03-08T02:11:25Z,5880000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,92,95,2024-03-08T02:11:25Z,5890000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,out,[],204456,,,1610612754,92,95,2024-03-08T02:11:25Z,5900000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,out,[],1630188,,,1610612754,92,95,2024-03-08T02:11:25Z,5910000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,92,95,2024-03-08T02:11:25Z,5920000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,in,[],1627783,,,1610612754,92,95,2024-03-08T02:11:25Z,5930000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,92,95,2024-03-08T02:11:25Z,5940000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M26.00S,2024-03-08T02:10:56.1Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,92,95,2024-03-08T02:11:25Z,5950000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M07.00S,2024-03-08T02:12:08.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,83.78777923784494,43.38235294117647,1610612754,94,95,2024-03-08T02:12:13Z,5960000,False,-33.0,100.0,1,right,P. Siakam 10' pullup Jump Shot (20 PTS),[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,10.52,Made,,,,,20.0,,,,,,,,,,,,
611,PT06M44.00S,2024-03-08T02:12:30.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,6.521024967148489,51.470588235294116,1610612750,94,95,2024-03-08T02:12:36Z,5970000,False,-7.0,9.0,1,left,MISS A. Edwards driving DUNK,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,1.15,Missed,,,,,,,,,,,,,,,,,
612,PT06M40.00S,2024-03-08T02:12:34.0Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,94,95,2024-03-08T02:12:36Z,5980000,False,,,0,,R. Gobert REBOUND (Off:6 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,611.0,14.0,8.0,6.0,,,,,,,,,,,,,
613,PT06M40.00S,2024-03-08T02:12:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,94,97,2024-03-08T02:12:34Z,5990000,False,0.0,0.0,1,left,R. Gobert tip Layup (18 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,18.0,,,,,,,,,,,,
614,PT06M23.00S,2024-03-08T02:12:52.0Z,4,REGULAR,turnover,bad pass,[],1627783,,,1610612754,94,97,2024-03-08T02:12:54Z,6000000,False,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1630162]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Edwards,1630162.0,,
615,PT06M23.00S,2024-03-08T02:12:52.0Z,4,REGULAR,steal,,[],1630162,,,1610612750,94,97,2024-03-08T02:12:53Z,6010000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
616,PT06M06.00S,2024-03-08T02:13:09.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,13.091327201051248,49.754901960784316,1610612750,94,97,2024-03-08T02:13:12Z,6020000,False,1.0,71.0,1,left,MISS K. Anderson 7' turnaround Shot,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,7.06,Missed,,,,,,,,,,,,,,,,,
617,PT06M04.00S,2024-03-08T02:13:11.0Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,94,97,2024-03-08T02:13:12Z,6030000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,616.0,5.0,3.0,2.0,,,,,,,,,,,,,
618,PT05M52.00S,2024-03-08T02:13:26.7Z,4,REGULAR,foul,personal,[],203937,,,1610612754,94,97,2024-03-08T02:13:33Z,6040000,False,,,0,,K. Anderson personal FOUL (5 PF),"[203937, 1630169]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,202901.0,,,,,,,,,,,5.0,0.0,Haliburton,1630169.0,,,,,
620,PT05M47.00S,2024-03-08T02:13:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.69448094612353,54.65686274509803,1610612754,96,97,2024-03-08T02:13:49Z,6060000,False,23.0,-3.0,1,right,P. Siakam driving Layup (22 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,2.34,Made,,,,,22.0,,,,,,,,,,,,
621,PT05M26.00S,2024-03-08T02:14:07.2Z,4,REGULAR,3pt,Jump Shot,[],1630183,10.463206307490145,3.6764705882352944,1610612750,96,100,2024-03-08T02:14:14Z,6070000,False,232.0,46.0,1,left,J. McDaniels 3PT  (11 PTS) (K. Anderson 3 AST),"[1630183, 203937]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,23.61,Made,,,,,11.0,K. Anderson,203937.0,3.0,,,,,,,,,
624,PT05M04.00S,2024-03-08T02:14:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.67214191852825,56.127450980392155,1610612754,96,100,2024-03-08T02:14:34Z,6100000,False,31.0,26.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,4.0,Missed,,,,,,,,,,,,,,,,,
625,PT05M03.00S,2024-03-08T02:14:29.7Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,96,100,2024-03-08T02:14:34Z,6110000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,624.0,7.0,6.0,1.0,,,,,,,,,,,,,
626,PT05M03.00S,2024-03-08T02:14:37.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,96,100,2024-03-08T02:14:37Z,6120000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M03.00S,2024-03-08T02:16:44.5Z,4,REGULAR,substitution,out,[],203937,,,1610612750,96,100,2024-03-08T02:17:14Z,6130000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M03.00S,2024-03-08T02:16:44.5Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,96,100,2024-03-08T02:17:14Z,6140000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M49.00S,2024-03-08T02:17:54.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612750,96,100,2024-03-08T02:18:01Z,6150000,False,,,0,,M. Turner shooting personal FOUL (5 PF) (Edwards 2 FT),"[1626167, 1630162]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,5.0,0.0,Edwards,1630162.0,,,,,
631,PT04M49.00S,2024-03-08T02:18:17.1Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,96,101,2024-03-08T02:18:36Z,6170000,False,,,0,,A. Edwards Free Throw 1 of 2 (34 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,
632,PT04M49.00S,2024-03-08T02:18:17.1Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,96,101,2024-03-08T02:18:36Z,6180000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
633,PT04M47.00S,2024-03-08T02:18:19.1Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,96,101,2024-03-08T02:18:48Z,6190000,False,,,0,,N. Reid REBOUND (Off:2 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,632.0,7.0,5.0,2.0,,,,,,,,,,,,,
634,PT04M40.00S,2024-03-08T02:18:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,10.068988173455978,43.13725490196079,1610612750,96,101,2024-03-08T02:18:43Z,6200000,False,34.0,42.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 1630174]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,5.43,Missed,,,,,,,,,,,,,,,,Nesmith,1630174.0
635,PT04M40.00S,2024-03-08T02:18:37.6Z,4,REGULAR,block,,[],1630174,,,1610612750,96,101,2024-03-08T02:18:39Z,6210000,False,,,0,,A. Nesmith BLOCK (2 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
636,PT04M39.00S,2024-03-08T02:18:38.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,96,101,2024-03-08T02:18:43Z,6220000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,634.0,,,,,,,,,,,,,,,,
638,PT04M38.00S,2024-03-08T02:18:58.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,7.046649145860711,13.23529411764706,1610612750,96,101,2024-03-08T02:20:14Z,6240000,False,184.0,14.0,1,left,MISS A. Edwards 18' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,18.43,Missed,,,,,,,,,,,,,,,,,
639,PT04M35.00S,2024-03-08T02:19:01.1Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,96,101,2024-03-08T02:19:02Z,6250000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:4),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,,,,638.0,6.0,4.0,2.0,,,,,,,,,,,,,
640,PT04M24.00S,2024-03-08T02:19:11.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,85.89027595269383,46.81372549019608,1610612754,98,101,2024-03-08T02:19:16Z,6260000,False,-16.0,80.0,1,right,T. Haliburton 8' driving floating Jump Shot (20 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,8.17,Made,,,,,20.0,,,,,,,,,,,,
641,PT04M05.00S,2024-03-08T02:19:30.4Z,4,REGULAR,3pt,Jump Shot,[],1629638,22.28975032851511,90.93137254901961,1610612750,98,101,2024-03-08T02:19:36Z,6270000,False,-205.0,157.0,1,left,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,25.8,Missed,,,,,,,,,,,,,,,,,
642,PT04M04.00S,2024-03-08T02:19:31.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,98,101,2024-03-08T02:19:36Z,6280000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,641.0,,,,,,,,,,,,,,,,
644,PT03M52.00S,2024-03-08T02:19:53.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,67.36202365308804,69.36274509803921,1610612754,98,101,2024-03-08T02:20:01Z,6300000,False,97.0,254.0,1,right,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,27.21,Missed,,,,,,,,,,,,,,,,,
645,PT03M46.00S,2024-03-08T02:19:59.8Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612754,98,101,2024-03-08T02:20:01Z,6310000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,644.0,6.0,5.0,1.0,,,,,,,,,,,,,
646,PT03M45.00S,2024-03-08T02:20:00.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,76.5604467805519,12.990196078431374,1610612754,98,101,2024-03-08T02:20:06Z,6320000,False,-185.0,168.0,1,right,MISS P. Siakam 24' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,24.98,Missed,,,,,,,,,,,,,,,,,
647,PT03M41.00S,2024-03-08T02:20:04.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,98,101,2024-03-08T02:20:04Z,6330000,False,,,0,,N. Reid REBOUND (Off:2 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,646.0,8.0,6.0,2.0,,,,,,,,,,,,,
648,PT03M40.00S,2024-03-08T02:20:09.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,98,101,2024-03-08T02:20:09Z,6340000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M40.00S,2024-03-08T02:21:22.7Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,98,101,2024-03-08T02:21:42Z,6350000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M40.00S,2024-03-08T02:21:22.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,98,101,2024-03-08T02:21:42Z,6360000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M40.00S,2024-03-08T02:21:22.7Z,4,REGULAR,substitution,in,[],203937,,,1610612750,98,101,2024-03-08T02:21:42Z,6370000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M40.00S,2024-03-08T02:21:22.7Z,4,REGULAR,substitution,in,[],201144,,,1610612750,98,101,2024-03-08T02:21:42Z,6380000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M29.00S,2024-03-08T02:22:08.6Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,98,101,2024-03-08T02:22:16Z,6390000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1629614]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Nembhard,1629614.0,,
654,PT03M29.00S,2024-03-08T02:22:08.6Z,4,REGULAR,steal,,[],1629614,,,1610612754,98,101,2024-03-08T02:22:10Z,6400000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
655,PT03M24.00S,2024-03-08T02:22:12.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,93.24901445466492,48.77450980392157,1610612754,100,101,2024-03-08T02:22:20Z,6410000,False,-6.0,11.0,1,right,A. Nesmith running DUNK (5 PTS) (A. Nembhard 3 AST),"[1630174, 1629614]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,1.26,Made,,,,,5.0,A. Nembhard,1629614.0,3.0,,,,,,,,,
657,PT03M04.00S,2024-03-08T02:22:31.8Z,4,REGULAR,2pt,Jump Shot,[],1630162,17.559132720105126,75.0,1610612750,100,101,2024-03-08T02:24:32Z,6430000,False,-125.0,113.0,1,left,MISS A. Edwards 16' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,16.82,Missed,,,,,,,,,,,,,,,,,
658,PT03M01.00S,2024-03-08T02:22:34.8Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,100,101,2024-03-08T02:22:37Z,6440000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,657.0,3.0,3.0,0.0,,,,,,,,,,,,,
659,PT02M47.00S,2024-03-08T02:22:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.72339027595268,56.372549019607845,1610612754,102,101,2024-03-08T02:22:53Z,6450000,False,32.0,16.0,1,right,T. Haliburton driving finger roll Layup (22 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,3.56,Made,,,,,22.0,,,,,,,,,,,,
660,PT02M18.00S,2024-03-08T02:23:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.229303547963205,45.83333333333333,1610612750,102,103,2024-03-08T02:23:24Z,6460000,False,21.0,25.0,1,left,A. Edwards driving Layup (36 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,3.24,Made,,,,,36.0,,,,,,,,,,,,
661,PT02M00.00S,2024-03-08T02:23:37.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,92.46057818659659,50.98039215686274,1610612754,104,103,2024-03-08T02:23:54Z,6470000,False,5.0,18.0,1,right,P. Siakam cutting DUNK (24 PTS) (T. Haliburton 12 AST),"[1627783, 1630169]",1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,1.9,Made,,,,,24.0,T. Haliburton,1630169.0,12.0,,,,,,,,,
664,PT01M43.00S,2024-03-08T02:24:07.9Z,4,REGULAR,2pt,Jump Shot,[],201144,17.69053876478318,83.33333333333334,1610612750,104,105,2024-03-08T02:24:12Z,6500000,False,-167.0,114.0,1,left,M. Conley 20' pullup Jump Shot (5 PTS) (J. McDaniels 6 AST),"[201144, 1630183]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left,,20.18,Made,,,,,5.0,J. McDaniels,1630183.0,6.0,,,,,,,,,
666,PT01M28.00S,2024-03-08T02:24:27.9Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612754,104,105,2024-03-08T02:24:39Z,6520000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Haliburton 2 FT),"[203497, 1630169]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,2.0,1.0,Haliburton,1630169.0,,,,,
668,PT01M28.00S,2024-03-08T02:25:19.4Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,104,105,2024-03-08T02:25:19Z,6540000,False,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
669,PT01M28.00S,2024-03-08T02:25:19.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,104,105,2024-03-08T02:25:19Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,668.0,,,,,,,,,,,,,,,,
670,PT01M28.00S,2024-03-08T02:25:40.6Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,105,105,2024-03-08T02:25:40Z,6560000,False,,,0,,T. Haliburton Free Throw 2 of 2 (23 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,
671,PT01M11.00S,2024-03-08T02:26:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.488173455978973,65.19607843137256,1610612750,105,108,2024-03-08T02:26:06Z,6570000,False,-76.0,243.0,1,left,A. Edwards 25' 3PT pullup (39 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,25.51,Made,,,,,39.0,,,,,,,,,,,,
