actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
511,PT01M36.00S,2025-10-23T01:51:05.5Z,3,REGULAR,substitution,in,[],1626171,,,1610612764,97,85,2025-10-23T01:51:43Z,4760000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT01M36.00S,2025-10-23T01:51:05.5Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,97,85,2025-10-23T01:51:43Z,4770000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M22.00S,2025-10-23T01:51:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,6.521024967148489,53.67647058823529,1610612764,97,85,2025-10-23T01:53:02Z,4780000,False,-18.0,9.0,1,left,MISS C. Whitmore driving Layup - blocked,"[1641715, 1628398]",1610612764.0,WAS,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,2.04,Missed,,,,,Kuzma,1628398.0,,,,,,,
516,PT01M22.00S,2025-10-23T01:51:46.3Z,3,REGULAR,block,,[],1628398,,,1610612764,97,85,2025-10-23T01:52:05Z,4785000,False,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT01M20.00S,2025-10-23T01:51:48.3Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,97,85,2025-10-23T01:53:02Z,4790000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,513.0,1.0,0.0,1.0,,,,,,,,,
515,PT01M15.00S,2025-10-23T01:52:01.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642848,33.53318002628121,49.77787990196079,1610612764,97,88,2025-10-23T01:53:16Z,4800000,False,1.0,263.0,1,left,T. Johnson 26' 3PT  (16 PTS) (J. Champagnie 1 AST),"[1642848, 1630551]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,26.27,Made,,,,,,,16.0,J. Champagnie,1630551.0,1.0,,,
517,PT00M55.50S,2025-10-23T01:52:14.1Z,3,REGULAR,3pt,Jump Shot,[],1630175,70.12155059132719,18.137254901960784,1610612749,97,88,2025-10-23T01:52:18Z,4810000,False,-159.0,228.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,27.85,Missed,,,,,,,,,,,,,
518,PT00M51.80S,2025-10-23T01:52:17.8Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,97,88,2025-10-23T01:52:18Z,4820000,False,,,0,,K. George REBOUND (Off:1 Def:7),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,517.0,8.0,7.0,1.0,,,,,,,,,
519,PT00M51.10S,2025-10-23T01:52:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,8.229303547963205,50.98039215686274,1610612764,97,90,2025-10-23T01:52:26Z,4830000,False,-5.0,25.0,1,left,C. Whitmore running Layup (14 PTS) (K. George 3 AST),"[1641715, 1642273]",1610612764.0,WAS,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,2.54,Made,,,,,,,14.0,K. George,1642273.0,3.0,,,
521,PT00M40.80S,2025-10-23T01:52:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.9862023653088,48.529411764705884,1610612749,99,90,2025-10-23T01:52:38Z,4850000,False,-7.0,13.0,1,right,K. Kuzma driving Layup (8 PTS),[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,1.53,Made,,,,,,,8.0,,,,,,
522,PT00M34.40S,2025-10-23T01:52:40.5Z,3,REGULAR,3pt,Jump Shot,[],1642273,35.56176084099869,37.99019607843137,1610612764,99,90,2025-10-23T01:56:57Z,4860000,False,60.0,282.0,1,left,MISS K. George 28' pullup 3PT,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,28.81,Missed,,,,,,,,,,,,,
523,PT00M34.40S,2025-10-23T01:52:40.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,99,90,2025-10-23T01:53:19Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,522.0,,,,,,,,,,,,
524,PT00M21.90S,2025-10-23T01:53:12.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642273,14.4053876478318,40.19607843137255,1610612764,99,90,2025-10-23T02:24:49Z,4880000,False,49.0,83.0,1,left,MISS K. George 9' driving floating Shot,[1642273],1610612764.0,WAS,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.63,Missed,,,,,,,,,,,,,
526,PT00M19.40S,2025-10-23T01:53:15.4Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,99,90,2025-10-23T02:20:50Z,4890000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,524.0,2.0,0.0,2.0,,,,,,,,,
632,PT00M17.90S,2025-10-23T01:53:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,7.440867279894875,46.81372549019608,1610612764,99,90,2025-10-23T02:21:16Z,4895000,False,16.0,17.0,1,left,MISS J. Champagnie tip Layup,[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,2.36,Missed,,,,,,,,,,,,,
633,PT00M15.90S,2025-10-23T01:53:17.6Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,99,90,2025-10-23T02:21:16Z,4897500,False,,,0,,J. Champagnie REBOUND (Off:3 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,632.0,3.0,0.0,3.0,,,,,,,,,
527,PT00M14.40S,2025-10-23T01:53:18.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630551,5.590000152587891,50.0,1610612764,99,90,2025-10-23T02:21:27Z,4900000,False,0.0,0.0,1,left,MISS J. Champagnie putback DUNK,[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
528,PT00M11.20S,2025-10-23T01:53:21.5Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,99,90,2025-10-23T02:21:27Z,4910000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,527.0,4.0,3.0,1.0,,,,,,,,,
529,PT00M02.20S,2025-10-23T01:53:30.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,92.72339027595268,51.225490196078425,1610612749,101,90,2025-10-23T01:53:50Z,4920000,False,6.0,16.0,1,right,K. Kuzma cutting DUNK (10 PTS) (C. Anthony 4 AST),"[1628398, 1630175]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,1.7,Made,,,,,,,10.0,C. Anthony,1630175.0,4.0,,,
531,PT00M00.00S,2025-10-23T01:54:31.9Z,3,REGULAR,heave,,[],0,,,1610612764,101,90,2025-10-23T01:55:25Z,4940000,False,,,0,,WAS Heave - blocked,[1630175],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,42.0,,,,,,Anthony,1630175.0,,,,,,,
534,PT00M00.00S,2025-10-23T01:54:31.9Z,3,REGULAR,block,,[],1630175,,,1610612764,101,90,2025-10-23T01:55:25Z,4945000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
532,PT00M00.00S,2025-10-23T01:54:31.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,101,90,2025-10-23T01:55:25Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,531.0,,,,,,,,,,,,
533,PT00M00.00S,2025-10-23T01:55:03.7Z,3,REGULAR,period,end,[],0,,,1610612764,101,90,2025-10-23T01:55:25Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-10-23T01:56:22.5Z,4,REGULAR,period,start,[],0,,,1610612764,101,90,2025-10-23T01:56:22Z,4970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M39.00S,2025-10-23T01:56:42.4Z,4,REGULAR,3pt,Jump Shot,[],1642848,26.757555847568987,84.55882352941177,1610612764,101,90,2025-10-23T01:59:49Z,4980000,False,-173.0,199.0,1,left,MISS T. Johnson 26' step back 3PT,[1642848],1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,26.36,Missed,,,,,,,,,,,,,
537,PT11M36.00S,2025-10-23T01:56:45.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612749,101,90,2025-10-23T01:56:49Z,4990000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,,536.0,2.0,2.0,0.0,,,,,,,,,
538,PT11M29.00S,2025-10-23T01:56:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.40932982917214,38.48039215686275,1610612749,103,90,2025-10-23T01:56:57Z,5000000,False,-58.0,28.0,1,right,C. Anthony 6' driving Layup (5 PTS),[1630175],1610612749.0,MIL,driving,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.42,Made,,,,,,,5.0,,,,,,
539,PT11M15.00S,2025-10-23T01:57:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,30.042706964520367,24.019607843137255,1610612764,103,93,2025-10-23T02:00:38Z,5010000,False,130.0,230.0,1,left,C. Kispert 26' 3PT pullup (5 PTS),[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,26.41,Made,,,,,,,5.0,,,,,,
540,PT11M00.00S,2025-10-23T01:57:23.6Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612749,103,93,2025-10-23T01:57:29Z,5020000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612749.0,MIL,bad pass,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,1627961.0,,,,,,,,,,,,,,,,,1.0,,
541,PT10M49.00S,2025-10-23T01:57:40.6Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,103,93,2025-10-23T01:57:47Z,5030000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1642273, 1627752]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Prince,1627752.0
542,PT10M49.00S,2025-10-23T01:57:40.6Z,4,REGULAR,steal,,[],1627752,,,1610612749,103,93,2025-10-23T01:57:44Z,5040000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
543,PT10M45.00S,2025-10-23T01:57:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,92.46057818659659,52.94117647058824,1610612749,105,93,2025-10-23T01:57:54Z,5050000,False,15.0,18.0,1,right,C. Anthony running finger roll Layup (7 PTS) (A. Coffey 2 AST),"[1630175, 1629599]",1610612749.0,MIL,running finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,2.36,Made,,,,,,,7.0,A. Coffey,1629599.0,2.0,,,
545,PT10M31.00S,2025-10-23T01:58:02.3Z,4,REGULAR,foul,personal,[],1627752,,,1610612764,105,93,2025-10-23T01:58:39Z,5070000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1641715]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,101283.0,1.0,0.0,Whitmore,1641715.0,,,,,,,,,,,,,,,
547,PT10M16.00S,2025-10-23T01:58:36.7Z,4,REGULAR,3pt,Jump Shot,[],1630557,32.40801576872536,71.56862745098039,1610612764,105,96,2025-10-23T01:58:42Z,5090000,False,-108.0,252.0,1,left,C. Kispert 27' 3PT  (8 PTS) (T. Johnson 1 AST),"[1630557, 1642848]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,27.42,Made,,,,,,,8.0,T. Johnson,1642848.0,1.0,,,
549,PT10M01.00S,2025-10-23T01:58:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,85.15111695137976,47.33072916666667,1610612749,107,96,2025-10-23T01:58:59Z,5110000,False,-13.0,87.0,1,right,C. Anthony 8' pullup Jump Shot (9 PTS),[1630175],1610612749.0,MIL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.81,Made,,,,,,,9.0,,,,,,
550,PT09M45.00S,2025-10-23T01:59:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,7.178055190538765,50.0,1610612764,107,98,2025-10-23T01:59:12Z,5120000,False,0.0,15.0,1,left,K. George driving reverse Layup (16 PTS),[1642273],1610612764.0,WAS,driving reverse,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,,,,,,,16.0,,,,,,
551,PT09M31.00S,2025-10-23T01:59:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.38042049934296,49.01960784313725,1610612749,109,98,2025-10-23T01:59:26Z,5130000,False,-5.0,10.0,1,right,A. Coffey driving Layup (2 PTS),[1629599],1610612749.0,MIL,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,1.09,Made,,,,,,,2.0,,,,,,
552,PT09M12.00S,2025-10-23T01:59:40.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,17.559132720105126,3.431372549019608,1610612764,109,101,2025-10-23T01:59:48Z,5140000,False,233.0,113.0,1,left,C. Kispert 25' 3PT  (11 PTS) (K. George 4 AST),"[1630557, 1642273]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,25.86,Made,,,,,,,11.0,K. George,1642273.0,4.0,,,
554,PT08M55.00S,2025-10-23T01:59:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.32917214191852,46.32352941176471,1610612749,109,101,2025-10-23T02:00:05Z,5160000,False,-18.0,20.0,1,right,MISS B. Portis reverse Layup,[1626171],1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,2.69,Missed,,,,,,,,,,,,,
555,PT08M51.00S,2025-10-23T02:00:02.3Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,109,101,2025-10-23T02:00:05Z,5170000,False,,,0,,K. George REBOUND (Off:1 Def:8),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,554.0,9.0,8.0,1.0,,,,,,,,,
556,PT08M48.00S,2025-10-23T02:00:05.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630551,7.5722733245729295,98.2843137254902,1610612764,109,101,2025-10-23T02:00:12Z,5180000,False,-241.0,19.0,1,left,MISS J. Champagnie 24' running 3PT,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,24.21,Missed,,,,,,,,,,,,,
557,PT08M43.00S,2025-10-23T02:00:10.3Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,109,101,2025-10-23T02:00:12Z,5190000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,556.0,4.0,4.0,0.0,,,,,,,,,
558,PT08M30.00S,2025-10-23T02:00:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.46057818659659,48.77450980392157,1610612749,111,101,2025-10-23T02:00:28Z,5200000,False,-6.0,18.0,1,right,K. Kuzma driving finger roll Layup (12 PTS) (C. Anthony 5 AST),"[1628398, 1630175]",1610612749.0,MIL,driving finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,1.94,Made,,,,,,,12.0,C. Anthony,1630175.0,5.0,,,
560,PT08M16.00S,2025-10-23T02:00:42.1Z,4,REGULAR,foul,personal,[],1630175,,,1610612764,111,101,2025-10-23T02:00:56Z,5220000,False,,,0,,C. Anthony personal FOUL (5 PF),"[1630175, 1630557]",1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,200832.0,5.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
562,PT08M16.00S,2025-10-23T02:00:49.9Z,4,REGULAR,substitution,out,[],1641715,,,1610612764,111,101,2025-10-23T02:00:58Z,5240000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M16.00S,2025-10-23T02:00:49.9Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,111,101,2025-10-23T02:00:58Z,5250000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M16.00S,2025-10-23T02:00:49.9Z,4,REGULAR,substitution,in,[],203114,,,1610612764,111,101,2025-10-23T02:00:58Z,5260000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M16.00S,2025-10-23T02:00:49.9Z,4,REGULAR,substitution,in,[],1642267,,,1610612764,111,101,2025-10-23T02:00:58Z,5270000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M16.00S,2025-10-23T02:01:12.6Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,111,101,2025-10-23T02:01:21Z,5280000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M16.00S,2025-10-23T02:01:12.6Z,4,REGULAR,substitution,out,[],1630175,,,1610612764,111,101,2025-10-23T02:01:21Z,5290000,False,,,0,,SUB out: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M16.00S,2025-10-23T02:01:12.6Z,4,REGULAR,substitution,in,[],203507,,,1610612764,111,101,2025-10-23T02:01:21Z,5300000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M16.00S,2025-10-23T02:01:12.6Z,4,REGULAR,substitution,in,[],1631157,,,1610612764,111,101,2025-10-23T02:01:21Z,5310000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M06.00S,2025-10-23T02:01:47.3Z,4,REGULAR,3pt,Jump Shot,[],1630557,32.013797634691194,62.99019607843137,1610612764,111,101,2025-10-23T02:02:46Z,5320000,False,-65.0,248.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,25.68,Missed,,,,,,,,,,,,,
571,PT08M01.00S,2025-10-23T02:01:51.2Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,111,101,2025-10-23T02:01:51Z,5330000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,570.0,5.0,4.0,1.0,,,,,,,,,
578,PT07M56.00S,2025-10-23T02:02:17.2Z,4,REGULAR,foul,personal,[],1630551,,,1610612749,111,101,2025-10-23T02:03:18Z,5400000,False,,,0,,J. Champagnie loose ball personal FOUL (1 PF),"[1630551, 203507]",1610612764.0,WAS,loose ball,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,200832.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
584,PT07M56.00S,2025-10-23T02:03:26.2Z,4,REGULAR,substitution,out,[],1630551,,,1610612749,111,101,2025-10-23T02:04:08Z,5435000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M56.00S,2025-10-23T02:03:26.2Z,4,REGULAR,substitution,in,[],1642259,,,1610612749,111,101,2025-10-23T02:04:08Z,5437500,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M44.00S,2025-10-23T02:03:50.7Z,4,REGULAR,turnover,bad pass,[],1631157,,,1610612749,111,101,2025-10-23T02:03:56Z,5440000,False,,,0,,R. Rollins bad pass TURNOVER (2 TO),"[1631157, 1642267]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Carrington,1642267.0
583,PT07M44.00S,2025-10-23T02:03:50.7Z,4,REGULAR,steal,,[],1642267,,,1610612764,111,101,2025-10-23T02:03:53Z,5450000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
586,PT07M31.00S,2025-10-23T02:04:07.5Z,4,REGULAR,foul,personal,[],1627752,,,1610612764,111,101,2025-10-23T02:04:16Z,5460000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1642259]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,101283.0,2.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
588,PT07M31.00S,2025-10-23T02:04:20.1Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,111,101,2025-10-23T02:04:34Z,5480000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M31.00S,2025-10-23T02:04:20.1Z,4,REGULAR,substitution,in,[],203468,,,1610612764,111,101,2025-10-23T02:04:34Z,5490000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M24.00S,2025-10-23T02:04:41.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642848,34.641918528252305,44.36274509803921,1610612764,111,101,2025-10-23T02:04:49Z,5500000,False,28.0,273.0,1,left,MISS T. Johnson 27' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,27.46,Missed,,,,,,,,,,,,,
591,PT07M22.00S,2025-10-23T02:04:43.8Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,111,101,2025-10-23T02:05:14Z,5510000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,590.0,6.0,5.0,1.0,,,,,,,,,
592,PT07M15.00S,2025-10-23T02:04:52.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,93.24901445466492,49.754901960784316,1610612749,113,101,2025-10-23T02:07:09Z,5520000,False,-1.0,11.0,1,right,G. Antetokounmpo driving finger roll Layup (25 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.11,Made,,,,,,,25.0,,,,,,
593,PT07M15.00S,2025-10-23T02:04:56.7Z,4,REGULAR,foul,personal,['1freethrow'],1642259,,,1610612749,113,101,2025-10-23T02:05:05Z,5530000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1642259, 203507]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,200832.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
595,PT07M15.00S,2025-10-23T02:05:32.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,114,101,2025-10-23T02:05:32Z,5550000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,,,,,,26.0,,,,,,
596,PT06M56.00S,2025-10-23T02:05:52.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642848,13.485545335085414,40.19607843137255,1610612764,114,101,2025-10-23T02:05:58Z,5560000,False,49.0,74.0,1,left,MISS T. Johnson 8' driving Hook,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.9,Missed,,,,,,,,,,,,,
597,PT06M53.00S,2025-10-23T02:05:55.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,114,101,2025-10-23T02:05:58Z,5570000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,596.0,12.0,10.0,2.0,,,,,,,,,
598,PT06M48.00S,2025-10-23T02:06:00.2Z,4,REGULAR,3pt,Jump Shot,[],203507,68.01905387647832,68.87254901960785,1610612749,114,101,2025-10-23T02:06:06Z,5580000,False,94.0,248.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,26.55,Missed,,,,,,,,,,,,,
