actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
423,PT04M00.00S,2026-01-01T02:41:41.8Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,79,80,2026-01-01T02:41:41Z,4150000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,422.0,7.0,6.0,1.0,,,,,,,,,,,,,,
424,PT03M50.00S,2026-01-01T02:41:51.2Z,3,REGULAR,3pt,Jump Shot,[],1642267,31.225361366622867,17.647058823529413,1610612764,79,80,2026-01-01T02:41:58Z,4160000,False,162.0,241.0,1,left,MISS B. Carrington 29' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,29.03,Missed,,,,,,,,,,,,,,,,,,
425,PT03M46.00S,2026-01-01T02:41:55.2Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,79,80,2026-01-01T02:41:58Z,4170000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,424.0,4.0,3.0,1.0,,,,,,,,,,,,,,
427,PT03M40.00S,2026-01-01T02:42:01.7Z,3,REGULAR,3pt,Jump Shot,[],1631157,94.95729303547962,1.715686274509804,1610612749,82,80,2026-01-01T02:42:11Z,4190000,False,-241.0,-5.0,1,right,R. Rollins 24' 3PT  (10 PTS) (K. Kuzma 2 AST),"[1631157, 1628398]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,24.15,Made,,,,,,,,,,10.0,,K. Kuzma,1628398.0,2.0,,,,
429,PT03M23.00S,2026-01-01T02:42:19.0Z,3,REGULAR,3pt,Jump Shot,[],1642267,7.5722733245729295,2.450980392156863,1610612764,82,83,2026-01-01T02:42:25Z,4210000,False,238.0,19.0,1,left,B. Carrington 3PT  (6 PTS) (J. Champagnie 1 AST),"[1642267, 1630551]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,23.84,Made,,,,,,,,,,6.0,,J. Champagnie,1630551.0,1.0,,,,
431,PT03M13.00S,2026-01-01T02:42:32.1Z,3,REGULAR,foul,personal,[],1642267,,,1610612749,82,83,2026-01-01T02:42:45Z,4230000,False,,,0,,B. Carrington personal FOUL (2 PF),"[1642267, 1629645]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
433,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,82,83,2026-01-01T02:43:05Z,4250000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,out,[],1631260,,,1610612749,82,83,2026-01-01T02:43:05Z,4260000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,out,[],1642848,,,1610612749,82,83,2026-01-01T02:43:05Z,4270000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,out,[],1642259,,,1610612749,82,83,2026-01-01T02:43:05Z,4280000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,82,83,2026-01-01T02:43:05Z,4290000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,in,[],1629018,,,1610612749,82,83,2026-01-01T02:43:05Z,4300000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,in,[],1628963,,,1610612749,82,83,2026-01-01T02:43:05Z,4310000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M13.00S,2026-01-01T02:42:46.4Z,3,REGULAR,substitution,in,[],1642860,,,1610612749,82,83,2026-01-01T02:43:05Z,4320000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M59.00S,2026-01-01T02:43:14.5Z,3,REGULAR,2pt,Jump Shot,[],1626167,84.83902759526939,19.852941176470587,1610612749,82,83,2026-01-01T02:43:23Z,4330000,False,-151.0,90.0,1,right,MISS M. Turner 17' Jump Shot,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left,17.55,Missed,,,,,,,,,,,,,,,,,,
442,PT02M55.00S,2026-01-01T02:43:18.5Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,82,83,2026-01-01T02:43:23Z,4340000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,441.0,3.0,2.0,1.0,,,,,,,,,,,,,,
443,PT02M55.00S,2026-01-01T02:43:20.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1626171,92.06636005256242,51.225490196078425,1610612749,84,83,2026-01-01T02:43:34Z,4350000,False,6.0,22.0,1,right,B. Portis putback Layup (4 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,,,,,,4.0,,,,,,,,
444,PT02M55.00S,2026-01-01T02:43:25.2Z,3,REGULAR,violation,defensive goaltending,[],1630551,,,1610612749,84,83,2026-01-01T02:43:34Z,4360000,False,,,0,,J. Champagnie defensive goaltending VIOLATION,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,
445,PT02M45.00S,2026-01-01T02:43:47.8Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,84,83,2026-01-01T02:44:02Z,4370000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (McCollum 2 FT),"[1626167, 203468]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,2.0,0.0,McCollum,203468.0,,,,,,,,,
447,PT02M45.00S,2026-01-01T02:44:19.1Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612764,84,83,2026-01-01T02:44:19Z,4390000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT02M45.00S,2026-01-01T02:44:19.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,84,83,2026-01-01T02:44:19Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,
449,PT02M45.00S,2026-01-01T02:44:33.9Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612764,84,84,2026-01-01T02:44:33Z,4410000,False,,,0,,C. McCollum Free Throw 2 of 2 (14 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
450,PT02M34.00S,2026-01-01T02:44:43.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,91.93495400788436,51.225490196078425,1610612749,86,84,2026-01-01T02:44:48Z,4420000,False,6.0,23.0,1,right,K. Kuzma cutting DUNK (3 PTS) (K. Porter Jr. 4 AST),"[1628398, 1629645]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,,,,3.0,,K. Porter Jr.,1629645.0,4.0,,,,
452,PT02M15.00S,2026-01-01T02:45:04.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630551,10.068988173455978,34.80392156862745,1610612764,86,84,2026-01-01T02:45:18Z,4440000,False,76.0,42.0,1,left,MISS J. Champagnie 8' Hook - blocked,"[1630551, 1626167]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,8.69,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
453,PT02M15.00S,2026-01-01T02:45:04.9Z,3,REGULAR,block,,[],1626167,,,1610612764,86,84,2026-01-01T02:45:10Z,4450000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
454,PT02M15.00S,2026-01-01T02:45:04.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,86,84,2026-01-01T02:45:18Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,452.0,,,,,,,,,,,,,,,,,
456,PT02M15.00S,2026-01-01T02:45:15.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612764,86,84,2026-01-01T02:45:24Z,4480000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M15.00S,2026-01-01T02:45:15.3Z,3,REGULAR,substitution,out,[],203468,,,1610612764,86,84,2026-01-01T02:45:24Z,4490000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M15.00S,2026-01-01T02:45:15.3Z,3,REGULAR,substitution,in,[],203914,,,1610612764,86,84,2026-01-01T02:45:24Z,4500000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M15.00S,2026-01-01T02:45:15.3Z,3,REGULAR,substitution,in,[],1642358,,,1610612764,86,84,2026-01-01T02:45:24Z,4510000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M12.00S,2026-01-01T02:45:27.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642860,35.03613666228647,44.36274509803921,1610612764,86,84,2026-01-01T02:45:34Z,4520000,False,28.0,277.0,1,left,MISS W. Riley 27' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,27.82,Missed,,,,,,,,,,,,,,,,,,
461,PT02M07.00S,2026-01-01T02:45:32.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,86,84,2026-01-01T02:45:34Z,4530000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,460.0,4.0,3.0,1.0,,,,,,,,,,,,,,
462,PT01M50.00S,2026-01-01T02:45:49.8Z,3,REGULAR,3pt,Jump Shot,[],1626171,72.48685939553219,83.57843137254902,1610612749,86,84,2026-01-01T02:45:58Z,4540000,False,168.0,206.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
463,PT01M46.00S,2026-01-01T02:45:53.8Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,86,84,2026-01-01T02:45:58Z,4550000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,462.0,3.0,3.0,0.0,,,,,,,,,,,,,,
464,PT01M38.00S,2026-01-01T02:46:05.0Z,3,REGULAR,turnover,traveling,[],1628963,,,1610612764,86,84,2026-01-01T02:46:11Z,4560000,False,,,0,,M. Bagley III traveling TURNOVER (1 TO),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,,,1.0,,,,,,,
465,PT01M16.00S,2026-01-01T02:46:35.7Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612749,86,84,2026-01-01T02:46:41Z,4570000,False,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 1630551]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,3.0,,,,,,Champagnie,1630551.0
466,PT01M16.00S,2026-01-01T02:46:35.7Z,3,REGULAR,steal,,[],1630551,,,1610612764,86,84,2026-01-01T02:46:39Z,4580000,False,,,0,,J. Champagnie STEAL (2 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
467,PT01M12.00S,2026-01-01T02:46:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,6.389618922470433,54.41176470588235,1610612764,86,86,2026-01-01T02:46:45Z,4590000,False,-22.0,8.0,1,left,J. Champagnie running Layup (12 PTS),[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,12.0,,,,,,,,
468,PT00M52.40S,2026-01-01T02:47:00.5Z,3,REGULAR,3pt,Jump Shot,[],1629645,65.39093298291722,42.8921568627451,1610612749,86,86,2026-01-01T02:47:07Z,4600000,False,-36.0,273.0,1,right,MISS K. Porter Jr. 27' 3PT,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
469,PT00M52.20S,2026-01-01T02:47:00.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,86,86,2026-01-01T02:47:07Z,4610000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,468.0,,,,,,,,,,,,,,,,,
471,PT00M35.70S,2026-01-01T02:47:28.9Z,3,REGULAR,3pt,Jump Shot,[],1642267,31.225361366622867,71.56862745098039,1610612764,86,86,2026-01-01T02:47:35Z,4630000,False,-108.0,241.0,1,left,MISS B. Carrington 26' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
472,PT00M31.90S,2026-01-01T02:47:32.7Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,86,86,2026-01-01T02:47:35Z,4640000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,471.0,3.0,3.0,0.0,,,,,,,,,,,,,,
473,PT00M26.30S,2026-01-01T02:47:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.1688567674113,51.225490196078425,1610612749,88,86,2026-01-01T02:47:44Z,4650000,False,6.0,2.0,1,right,K. Kuzma cutting Layup (5 PTS) (B. Portis 2 AST),"[1628398, 1626171]",1610612749.0,MIL,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,5.0,,B. Portis,1626171.0,2.0,,,,
475,PT00M05.60S,2026-01-01T02:48:03.9Z,3,REGULAR,foul,personal,[],1626171,,,1610612764,88,86,2026-01-01T02:48:15Z,4670000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1642267]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,1.0,1.0,Carrington,1642267.0,,,,,,,,,
477,PT00M01.50S,2026-01-01T02:48:29.3Z,3,REGULAR,3pt,Jump Shot,[],1628963,32.802233902759525,28.186274509803923,1610612764,88,86,2026-01-01T02:48:51Z,4690000,False,109.0,256.0,1,left,MISS M. Bagley III 27' 3PT,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,27.81,Missed,,,,,,,,,,,,,,,,,,
478,PT00M01.00S,2026-01-01T02:48:29.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,88,86,2026-01-01T02:48:51Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,477.0,,,,,,,,,,,,,,,,,
479,PT00M00.00S,2026-01-01T02:48:39.7Z,3,REGULAR,period,end,[],0,,,1610612764,88,86,2026-01-01T02:48:39Z,4710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2026-01-01T02:50:34.8Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612764,88,86,2026-01-01T02:51:10Z,4720000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2026-01-01T02:50:34.8Z,4,REGULAR,substitution,in,['startperiod'],1631157,,,1610612764,88,86,2026-01-01T02:51:10Z,4730000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-01-01T02:51:12.5Z,4,REGULAR,period,start,[],0,,,1610612764,88,86,2026-01-01T02:51:12Z,4740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M48.00S,2026-01-01T02:51:23.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.338370565045992,47.30392156862745,1610612764,88,88,2026-01-01T02:51:30Z,4750000,False,13.0,-2.0,1,left,M. Bagley III alley-oop DUNK (4 PTS) (B. Carrington 5 AST),"[1628963, 1642267]",1610612764.0,WAS,alley-oop,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,,,,4.0,,B. Carrington,1642267.0,5.0,,,,
485,PT11M32.00S,2026-01-01T02:51:41.3Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612749,88,88,2026-01-01T02:51:52Z,4770000,False,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (2 TO),[1628398],1610612749.0,MIL,bad pass,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,,,,,,2.0,,,,,,,
486,PT11M11.00S,2026-01-01T02:52:09.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642267,23.47240473061761,48.28431372549019,1610612764,88,90,2026-01-01T02:52:53Z,4780000,False,9.0,168.0,1,left,B. Carrington 16' floating Jump Shot (8 PTS),[1642267],1610612764.0,WAS,floating,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,16.83,Made,,,,,,,,,,8.0,,,,,,,,
487,PT10M58.00S,2026-01-01T02:52:21.7Z,4,REGULAR,3pt,Jump Shot,[],1626171,67.88764783180025,30.14705882352941,1610612749,91,90,2026-01-01T02:52:26Z,4790000,False,-99.0,249.0,1,right,B. Portis 26' 3PT  (7 PTS) (R. Rollins 7 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,,,,,,7.0,,R. Rollins,1631157.0,7.0,,,,
489,PT10M51.00S,2026-01-01T02:52:31.8Z,4,REGULAR,foul,personal,[],203914,,,1610612764,91,90,2026-01-01T02:52:55Z,4810000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1628963]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,
491,PT10M51.00S,2026-01-01T02:52:49.5Z,4,REGULAR,substitution,out,[],203914,,,1610612764,91,90,2026-01-01T02:53:01Z,4830000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M51.00S,2026-01-01T02:52:49.5Z,4,REGULAR,substitution,out,[],1642860,,,1610612764,91,90,2026-01-01T02:53:01Z,4840000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M51.00S,2026-01-01T02:52:49.5Z,4,REGULAR,substitution,in,[],203507,,,1610612764,91,90,2026-01-01T02:53:01Z,4850000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M51.00S,2026-01-01T02:52:49.5Z,4,REGULAR,substitution,in,[],1641731,,,1610612764,91,90,2026-01-01T02:53:01Z,4860000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M47.00S,2026-01-01T02:53:14.8Z,4,REGULAR,violation,kicked ball,[],1631157,,,1610612764,91,90,2026-01-01T02:53:21Z,4870000,False,,,0,,R. Rollins kicked ball VIOLATION,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,
496,PT10M42.00S,2026-01-01T02:53:30.7Z,4,REGULAR,3pt,Jump Shot,[],1642267,20.844283837056505,5.147058823529411,1610612764,91,93,2026-01-01T02:53:36Z,4880000,False,224.0,143.0,1,left,B. Carrington 26' 3PT  (11 PTS) (M. Bagley III 2 AST),"[1642267, 1628963]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.62,Made,,,,,,,,,,11.0,,M. Bagley III,1628963.0,2.0,,,,
498,PT10M33.00S,2026-01-01T02:53:41.2Z,4,REGULAR,turnover,lost ball,[],1631157,,,1610612749,91,93,2026-01-01T02:54:25Z,4900000,False,,,0,,R. Rollins lost ball TURNOVER (2 TO),"[1631157, 1641731]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,,,,,,Coulibaly,1641731.0
499,PT10M33.00S,2026-01-01T02:53:41.2Z,4,REGULAR,steal,,[],1641731,,,1610612764,91,93,2026-01-01T02:53:44Z,4910000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
500,PT10M31.00S,2026-01-01T02:53:46.7Z,4,REGULAR,foul,personal,[],1631157,,,1610612764,91,93,2026-01-01T02:53:58Z,4920000,False,,,0,,R. Rollins personal FOUL (2 PF),"[1631157, 1641731]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,2.0,0.0,Coulibaly,1641731.0,,,,,,,,,
502,PT10M23.00S,2026-01-01T02:54:12.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,31.488173455978973,30.637254901960787,1610612764,91,96,2026-01-01T02:54:19Z,4940000,False,97.0,243.0,1,left,B. Carrington 26' 3PT  (14 PTS) (M. Bagley III 3 AST),"[1642267, 1628963]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.2,Made,,,,,,,,,,14.0,,M. Bagley III,1628963.0,3.0,,,,
504,PT10M06.00S,2026-01-01T02:54:29.4Z,4,REGULAR,3pt,Jump Shot,[],1629018,67.62483574244416,19.362745098039216,1610612749,91,96,2026-01-01T02:54:37Z,4960000,False,-153.0,252.0,1,right,MISS G. Trent Jr. 29' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,29.47,Missed,,,,,,,,,,,,,,,,,,
505,PT10M02.00S,2026-01-01T02:54:33.4Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612749,91,96,2026-01-01T02:54:33Z,4970000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,504.0,5.0,3.0,2.0,,,,,,,,,,,,,,
506,PT10M01.00S,2026-01-01T02:54:34.3Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612749,91,96,2026-01-01T02:54:40Z,4980000,False,,,0,,K. Kuzma lost ball TURNOVER (3 TO),"[1628398, 1628963]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,,,,,,Bagley III,1628963.0
507,PT10M01.00S,2026-01-01T02:54:34.3Z,4,REGULAR,steal,,[],1628963,,,1610612764,91,96,2026-01-01T02:54:37Z,4990000,False,,,0,,M. Bagley III STEAL (2 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT09M57.00S,2026-01-01T02:54:39.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642267,24.52365308804205,90.19607843137256,1610612764,91,99,2026-01-01T02:54:46Z,5000000,False,-201.0,178.0,1,left,B. Carrington 26' 3PT running pullup (17 PTS) (M. Bagley III 4 AST),"[1642267, 1628963]",1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.85,Made,,,,,,,,,,17.0,,M. Bagley III,1628963.0,4.0,,,,
510,PT09M56.00S,2026-01-01T02:54:46.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,91,99,2026-01-01T02:54:46Z,5020000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
