actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
547,PT07M18.00S,2022-03-27T21:29:18.9Z,4,REGULAR,turnover,bad pass,[],1629628,,,1610612752,86,88,2022-03-27T21:29:22Z,5350000,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630165]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,
548,PT07M18.00S,2022-03-27T21:29:18.9Z,4,REGULAR,steal,,[],1630165,,,1610612765,86,88,2022-03-27T21:29:20Z,5360000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M14.00S,2022-03-27T21:29:22.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630165,85.85742444152432,65.93137254901961,1610612765,86,88,2022-03-27T21:31:26Z,5370000,80.0,80.0,1,right,MISS K. Hayes 11' driving floating bank Shot,[1630165],1610612765.0,DET,driving floating bank,,,Hayes,K. Hayes,,,,,,,,,,Missed,,11.32,,,,,,,,,,,,,
550,PT07M13.00S,2022-03-27T21:29:23.6Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,86,88,2022-03-27T21:30:04Z,5380000,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,549.0,5.0,2.0,3.0,,,,
551,PT07M13.00S,2022-03-27T21:29:34.9Z,4,REGULAR,foul,personal,[],203482,,,1610612752,86,88,2022-03-27T21:29:47Z,5390000,,,0,,K. Olynyk take personal FOUL (2 PF),"[203482, 1630193]",1610612765.0,DET,take,,,Olynyk,K. Olynyk,,,,,1627961.0,2.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
553,PT07M07.00S,2022-03-27T21:29:54.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,7.145203679369246,48.529411764705884,1610612752,86,90,2022-03-27T21:33:05Z,5410000,7.0,15.0,1,left,O. Toppin alley-oop DUNK (10 PTS) (I. Quickley 3 AST),"[1630167, 1630193]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,,,,,,Made,10.0,1.65,I. Quickley,1630193.0,3.0,,,,,,,,,,
555,PT07M07.00S,2022-03-27T21:30:05.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,86,90,2022-03-27T21:30:05Z,5430000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M07.00S,2022-03-27T21:31:48.7Z,4,REGULAR,substitution,out,[],1630296,,,1610612765,86,90,2022-03-27T21:32:50Z,5440000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M07.00S,2022-03-27T21:31:48.7Z,4,REGULAR,substitution,out,[],203482,,,1610612765,86,90,2022-03-27T21:32:50Z,5450000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M07.00S,2022-03-27T21:31:48.7Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,86,90,2022-03-27T21:32:50Z,5460000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M07.00S,2022-03-27T21:31:48.7Z,4,REGULAR,substitution,in,[],1628963,,,1610612765,86,90,2022-03-27T21:32:50Z,5470000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M48.00S,2022-03-27T21:33:15.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,87.0400788436268,57.1078431372549,1610612765,88,90,2022-03-27T21:33:21Z,5480000,36.0,69.0,1,right,C. Cunningham 7' turnaround Hook (16 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,,,,,,Made,16.0,7.79,,,,,,,,,,,,,
561,PT06M24.00S,2022-03-27T21:33:38.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,13.84691195795007,48.28431372549019,1610612752,88,90,2022-03-27T21:34:40Z,5490000,9.0,78.0,1,left,MISS I. Quickley 7' driving floating bank Shot,[1630193],1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,,,,,,Missed,,7.82,,,,,,,,,,,,,
562,PT06M17.00S,2022-03-27T21:33:45.9Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,88,90,2022-03-27T21:34:40Z,5500000,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,561.0,7.0,5.0,2.0,,,,
563,PT06M10.00S,2022-03-27T21:33:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,93.34756898817345,52.450980392156865,1610612765,90,90,2022-03-27T21:34:08Z,5510000,12.0,10.0,1,right,M. Bagley III alley-oop Layup (21 PTS) (C. Cunningham 5 AST),"[1628963, 1630595]",1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,,,,,,Made,21.0,1.59,C. Cunningham,1630595.0,5.0,,,,,,,,,,
565,PT06M09.00S,2022-03-27T21:34:01.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,90,90,2022-03-27T21:34:01Z,5530000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M09.00S,2022-03-27T21:35:30.2Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,90,90,2022-03-27T21:36:36Z,5540000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M09.00S,2022-03-27T21:35:30.2Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,90,90,2022-03-27T21:36:36Z,5550000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M09.00S,2022-03-27T21:35:30.2Z,4,REGULAR,substitution,in,[],202692,,,1610612752,90,90,2022-03-27T21:36:36Z,5560000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M09.00S,2022-03-27T21:35:30.2Z,4,REGULAR,substitution,in,[],203944,,,1610612752,90,90,2022-03-27T21:36:36Z,5570000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M58.00S,2022-03-27T21:37:02.0Z,4,REGULAR,foul,personal,[],1628963,,,1610612752,90,90,2022-03-27T21:37:16Z,5580000,,,0,,M. Bagley III personal FOUL (3 PF),"[1628963, 203944]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,200832.0,3.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,,
572,PT05M49.00S,2022-03-27T21:37:30.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,11.087385019710908,56.86274509803921,1610612752,90,92,2022-03-27T21:38:16Z,5600000,-34.0,52.0,1,left,J. Randle 6' Layup (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Made,17.0,6.2,,,,,,,,,,,,,
573,PT05M35.00S,2022-03-27T21:37:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630595,77.1353482260184,9.290747549019613,1610612765,90,92,2022-03-27T21:42:11Z,5610000,-204.0,162.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,26.04,,,,,,,,,,,,,
574,PT05M32.00S,2022-03-27T21:37:47.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,90,92,2022-03-27T21:37:48Z,5620000,,,0,,R. Barrett REBOUND (Off:2 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,573.0,9.0,7.0,2.0,,,,
575,PT05M19.00S,2022-03-27T21:38:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,37.5,69.8529411764706,1610612752,90,92,2022-03-27T21:38:06Z,5630000,-99.0,300.0,1,left,MISS I. Quickley 31' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Missed,,31.6,,,,,,,,,,,,,
576,PT05M15.00S,2022-03-27T21:38:04.8Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,90,92,2022-03-27T21:38:06Z,5640000,,,0,,I. Stewart REBOUND (Off:3 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,575.0,8.0,5.0,3.0,,,,
577,PT05M04.00S,2022-03-27T21:38:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,93.34756898817345,53.67647058823529,1610612765,90,92,2022-03-27T21:38:19Z,5650000,18.0,10.0,1,right,MISS K. Hayes cutting Layup - blocked,"[1630165, 1629011]",1610612765.0,DET,cutting,,,Hayes,K. Hayes,,,,,,,,,,Missed,,2.09,,,,Robinson,1629011.0,,,,,,,,
578,PT05M04.00S,2022-03-27T21:38:15.1Z,4,REGULAR,block,,[],1629011,,,1610612765,90,92,2022-03-27T21:38:17Z,5660000,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M01.00S,2022-03-27T21:38:18.1Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,90,92,2022-03-27T21:38:19Z,5670000,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,577.0,6.0,3.0,3.0,,,,
580,PT04M59.00S,2022-03-27T21:38:20.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,8.722076215505908,50.245098039215684,1610612752,90,92,2022-03-27T21:40:09Z,5680000,-1.0,29.0,1,left,MISS R. Barrett running Layup - blocked,"[1629628, 1628963]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,,,Missed,,2.95,,,,Bagley III,1628963.0,,,,,,,,
581,PT04M59.00S,2022-03-27T21:38:20.4Z,4,REGULAR,block,,[],1628963,,,1610612752,90,92,2022-03-27T21:38:25Z,5690000,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M53.00S,2022-03-27T21:38:26.4Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,90,92,2022-03-27T21:38:26Z,5700000,,,0,,K. Hayes REBOUND (Off:1 Def:5),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,580.0,6.0,5.0,1.0,,,,
583,PT04M43.00S,2022-03-27T21:38:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.2161629434954,57.84313725490196,1610612765,90,92,2022-03-27T21:38:52Z,5710000,39.0,11.0,1,right,MISS C. Cunningham Layup,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,4.08,,,,,,,,,,,,,
584,PT04M39.00S,2022-03-27T21:38:40.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,90,92,2022-03-27T21:38:52Z,5720000,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,583.0,7.0,4.0,3.0,,,,
585,PT04M21.00S,2022-03-27T21:38:58.7Z,4,REGULAR,3pt,Jump Shot,[],203944,33.820630749014455,59.31372549019608,1610612752,90,95,2022-03-27T21:39:06Z,5730000,-47.0,265.0,1,left,J. Randle 26' 3PT step back (20 PTS) (A. Burks 2 AST),"[203944, 202692]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,,,,,Made,20.0,26.95,A. Burks,202692.0,2.0,,,,,,,,,,
587,PT04M01.00S,2022-03-27T21:39:20.7Z,4,REGULAR,foul,personal,[],1630193,,,1610612765,90,95,2022-03-27T21:39:54Z,5750000,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 1630595]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,200832.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
589,PT03M49.00S,2022-03-27T21:39:52.1Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,90,95,2022-03-27T21:39:58Z,5770000,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 202692]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,4.0,Burks,202692.0,
590,PT03M49.00S,2022-03-27T21:39:52.1Z,4,REGULAR,steal,,[],202692,,,1610612752,90,95,2022-03-27T21:44:24Z,5780000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M46.00S,2022-03-27T21:39:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,7.408015768725363,52.94117647058824,1610612752,90,97,2022-03-27T21:40:04Z,5790000,-15.0,17.0,1,left,R. Barrett running Layup (19 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,,,Made,19.0,2.25,,,,,,,,,,,,,
592,PT03M32.00S,2022-03-27T21:40:09.0Z,4,REGULAR,3pt,Jump Shot,[],1630180,70.3515111695138,80.88235294117646,1610612765,90,97,2022-03-27T21:40:15Z,5800000,154.0,226.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,27.39,,,,,,,,,,,,,
593,PT03M28.00S,2022-03-27T21:40:13.4Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,90,97,2022-03-27T21:40:13Z,5810000,,,0,,I. Stewart REBOUND (Off:4 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,592.0,9.0,5.0,4.0,,,,
594,PT03M23.00S,2022-03-27T21:40:18.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,88.61695137976346,97.54901960784314,1610612765,90,97,2022-03-27T21:40:23Z,5820000,238.0,55.0,1,right,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,Missed,,24.39,,,,,,,,,,,,,
595,PT03M20.00S,2022-03-27T21:40:21.5Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,90,97,2022-03-27T21:40:23Z,5830000,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,594.0,8.0,5.0,3.0,,,,
596,PT02M58.00S,2022-03-27T21:40:47.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,90,97,2022-03-27T21:40:55Z,5840000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,1627529.0,,,,,,,,,,,,,,,,,,,,
597,PT02M48.00S,2022-03-27T21:41:11.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628963,97.15834428383705,2.941176470588232,1610612765,93,97,2022-03-27T21:41:16Z,5850000,-235.0,-26.0,1,right,M. Bagley III 3PT  (24 PTS) (C. Cunningham 6 AST),"[1628963, 1630595]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Made,24.0,23.67,C. Cunningham,1630595.0,6.0,,,,,,,,,,
599,PT02M25.00S,2022-03-27T21:41:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,8.984888304862025,40.931372549019606,1610612752,93,97,2022-03-27T21:44:12Z,5870000,45.0,32.0,1,left,MISS R. Barrett pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,,,,,Missed,,5.55,,,,,,,,,,,,,
600,PT02M25.00S,2022-03-27T21:41:36.6Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,93,97,2022-03-27T21:44:12Z,5880000,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,599.0,9.0,5.0,4.0,,,,
601,PT02M25.00S,2022-03-27T21:41:43.8Z,4,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612752,93,97,2022-03-27T21:42:38Z,5890000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Robinson 2 FT),"[1630191, 1629011]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,1627529.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,,,,,,,
603,PT02M25.00S,2022-03-27T21:42:18.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,93,98,2022-03-27T21:42:18Z,5910000,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
604,PT02M25.00S,2022-03-27T21:42:51.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,93,99,2022-03-27T21:42:51Z,5920000,,,0,,M. Robinson Free Throw 2 of 2 (4 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
605,PT02M09.00S,2022-03-27T21:43:09.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,93.47897503285151,55.3921568627451,1610612765,95,99,2022-03-27T21:46:37Z,5930000,27.0,9.0,1,right,M. Bagley III reverse DUNK (26 PTS) (C. Cunningham 7 AST),"[1628963, 1630595]",1610612765.0,DET,reverse,,,Bagley III,M. Bagley III,,,,,,,,,,Made,26.0,2.84,C. Cunningham,1630595.0,7.0,,,,,,,,,,
607,PT02M09.00S,2022-03-27T21:43:18.3Z,4,REGULAR,foul,personal,['1freethrow'],203944,,,1610612765,95,99,2022-03-27T21:43:27Z,5950000,,,0,,J. Randle shooting personal FOUL (1 PF) (Bagley III 1 FT),"[203944, 1628963]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,200832.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,
609,PT02M09.00S,2022-03-27T21:43:57.1Z,4,REGULAR,freethrow,1 of 1,[],1628963,,,1610612765,96,99,2022-03-27T21:43:57Z,5970000,,,0,,M. Bagley III Free Throw 1 of 1 (27 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
610,PT01M51.00S,2022-03-27T21:44:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.145203679369246,45.58823529411765,1610612752,96,101,2022-03-27T21:44:29Z,5980000,22.0,15.0,1,left,R. Barrett driving Layup (21 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Made,21.0,2.65,,,,,,,,,,,,,
611,PT01M38.00S,2022-03-27T21:44:32.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,88.74835742444152,47.79411764705882,1610612765,98,101,2022-03-27T21:44:39Z,5990000,-11.0,53.0,1,right,C. Cunningham floating Jump Shot (18 PTS),[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,,,,,,Made,18.0,5.44,,,,,,,,,,,,,
612,PT01M20.00S,2022-03-27T21:44:52.8Z,4,REGULAR,2pt,Jump Shot,[],1629628,7.408015768725363,68.87254901960785,1610612752,98,101,2022-03-27T21:44:57Z,6000000,-94.0,17.0,1,left,MISS R. Barrett 9' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,,,,,,Missed,,9.59,,,,,,,,,,,,,
613,PT01M16.00S,2022-03-27T21:44:56.8Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,98,101,2022-03-27T21:44:57Z,6010000,,,0,,I. Stewart REBOUND (Off:4 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,612.0,10.0,6.0,4.0,,,,
614,PT01M00.00S,2022-03-27T21:45:14.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612765,98,101,2022-03-27T21:45:27Z,6020000,,,0,,R. Barrett shooting personal FOUL (2 PF) (Bey 2 FT),"[1629628, 1630180]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,1627961.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
616,PT01M00.00S,2022-03-27T21:45:42.5Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,99,101,2022-03-27T21:45:42Z,6040000,,,0,,S. Bey Free Throw 1 of 2 (13 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
617,PT01M00.00S,2022-03-27T21:45:57.5Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,100,101,2022-03-27T21:45:57Z,6050000,,,0,,S. Bey Free Throw 2 of 2 (14 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
618,PT01M00.00S,2022-03-27T21:46:01.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,100,101,2022-03-27T21:46:01Z,6060000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M45.40S,2022-03-27T21:47:54.2Z,4,REGULAR,3pt,Jump Shot,[],202692,6.356767411300922,96.07843137254902,1610612752,100,104,2022-03-27T21:47:59Z,6070000,-230.0,7.0,1,left,A. Burks 3PT  (18 PTS) (J. Randle 5 AST),"[202692, 203944]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,18.0,23.05,J. Randle,203944.0,5.0,,,,,,,,,,
621,PT00M39.30S,2022-03-27T21:48:05.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,95.45006570302233,65.68627450980392,1610612765,100,104,2022-03-27T21:48:31Z,6090000,78.0,-10.0,1,right,MISS C. Cunningham 7' driving floating Shot - blocked,"[1630595, 1629011]",1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,7.9,,,,Robinson,1629011.0,,,,,,,,
622,PT00M39.30S,2022-03-27T21:48:05.2Z,4,REGULAR,block,,[],1629011,,,1610612765,100,104,2022-03-27T21:48:11Z,6100000,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M38.70S,2022-03-27T21:48:05.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,100,104,2022-03-27T21:48:31Z,6110000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,621.0,,,,,,,
624,PT00M38.70S,2022-03-27T21:48:19.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,100,104,2022-03-27T21:48:19Z,6120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M37.40S,2022-03-27T21:48:40.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,100,104,2022-03-27T21:48:40Z,6130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M37.40S,2022-03-27T21:48:45.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,100,104,2022-03-27T21:48:45Z,6140000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M30.60S,2022-03-27T21:50:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630165,92.16491458607096,47.79411764705882,1610612765,102,104,2022-03-27T21:50:34Z,6150000,-11.0,21.0,1,right,K. Hayes driving Layup (6 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,,,,,,Made,6.0,2.38,,,,,,,,,,,,,
628,PT00M08.60S,2022-03-27T21:50:54.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,11.875821287779246,46.32352941176471,1610612752,102,104,2022-03-27T21:51:20Z,6160000,18.0,59.0,1,left,MISS R. Barrett 6' fadeaway Shot,[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,,,,,,Missed,,6.19,,,,,,,,,,,,,
629,PT00M06.60S,2022-03-27T21:50:56.2Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,102,104,2022-03-27T21:51:01Z,6170000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,628.0,3.0,3.0,0.0,,,,
630,PT00M06.60S,2022-03-27T21:51:02.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,102,104,2022-03-27T21:51:02Z,6180000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M03.00S,2022-03-27T21:52:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,79.94415243101183,64.2156862745098,1610612765,102,104,2022-03-27T21:53:41Z,6190000,71.0,136.0,1,right,MISS C. Cunningham 15' pullup Shot - blocked,"[1630595, 202692]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,15.35,,,,Burks,202692.0,,,,,,,,
632,PT00M03.00S,2022-03-27T21:52:52.2Z,4,REGULAR,block,,[],202692,,,1610612765,102,104,2022-03-27T21:52:55Z,6200000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M01.50S,2022-03-27T21:52:53.7Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,102,104,2022-03-27T21:53:37Z,6210000,,,0,,A. Burks REBOUND (Off:1 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,631.0,5.0,4.0,1.0,,,,
634,PT00M00.00S,2022-03-27T21:53:02.4Z,4,REGULAR,period,end,[],0,,,1610612752,102,104,2022-03-27T21:53:02Z,6220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
