actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
634,PT06M28.00S,2022-03-22T01:21:40.1Z,4,REGULAR,substitution,in,[],1630595,,,1610612757,102,103,2022-03-22T01:21:43Z,6280000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M23.00S,2022-03-22T01:21:59.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203463,27.250328515111704,62.00980392156863,1610612757,102,103,2022-03-22T01:22:04Z,6290000,-60.0,204.0,1,left,MISS B. McLemore 21' pullup Shot - blocked,"[203463, 1630165]",1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,21.24,Missed,,,,,,,,,,,Hayes,1630165.0,,,,
636,PT06M23.00S,2022-03-22T01:21:59.8Z,4,REGULAR,block,,[],1630165,,,1610612757,102,103,2022-03-22T01:22:02Z,6300000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M19.00S,2022-03-22T01:22:03.8Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,102,103,2022-03-22T01:22:04Z,6310000,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,635.0,2.0,2.0,0.0,,,,,,,,,,,
638,PT06M02.00S,2022-03-22T01:22:21.6Z,4,REGULAR,turnover,lost ball,[],1630587,,,1610612765,102,103,2022-03-22T01:22:26Z,6320000,,,0,,I. Livers lost ball TURNOVER (2 TO),"[1630587, 1629604]",1610612765.0,DET,,,,Livers,I. Livers,,,,,2.0,Elleby,1629604.0,,,,,,,,,,,,,,,,,,
639,PT06M02.00S,2022-03-22T01:22:21.6Z,4,REGULAR,steal,,[],1629604,,,1610612757,102,103,2022-03-22T01:22:23Z,6330000,,,0,,C. Elleby STEAL (3 STL),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M56.00S,2022-03-22T01:22:27.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630314,8.327858081471746,45.34313725490197,1610612757,102,103,2022-03-22T01:58:21Z,6340000,23.0,26.0,1,left,MISS B. Williams running Layup,[1630314],1610612757.0,POR,running,,,Williams,B. Williams,,,,,,,,3.48,Missed,,,,,,,,,,,,,,,,
641,PT05M55.00S,2022-03-22T01:22:28.0Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612757,102,103,2022-03-22T01:58:21Z,6350000,,,0,,D. Eubanks REBOUND (Off:5 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,640.0,8.0,3.0,5.0,,,,,,,,,,,
642,PT05M55.00S,2022-03-22T01:22:33.9Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612757,102,103,2022-03-22T01:22:49Z,6360000,,,0,,K. Hayes shooting personal FOUL (5 PF) (Eubanks 2 FT),"[1630165, 1629234]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,,201638.0,5.0,0.0,Eubanks,1629234.0,,,,,,
644,PT05M55.00S,2022-03-22T01:22:57.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629234,,,1610612757,102,104,2022-03-22T01:22:57Z,6380000,,,0,,D. Eubanks Free Throw 1 of 2 (16 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
645,PT05M55.00S,2022-03-22T01:23:14.5Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629234,,,1610612757,102,105,2022-03-22T01:23:14Z,6390000,,,0,,D. Eubanks Free Throw 2 of 2 (17 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
646,PT05M55.00S,2022-03-22T01:23:26.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,102,105,2022-03-22T01:23:26Z,6400000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M55.00S,2022-03-22T01:23:29.5Z,4,REGULAR,substitution,out,[],1630691,,,1610612765,102,105,2022-03-22T01:25:48Z,6410000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M55.00S,2022-03-22T01:23:29.5Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,102,105,2022-03-22T01:25:48Z,6420000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M39.00S,2022-03-22T01:26:22.1Z,4,REGULAR,3pt,Jump Shot,[],1630180,79.54993429697765,9.558823529411768,1610612765,105,105,2022-03-22T01:26:27Z,6430000,-202.0,140.0,1,right,S. Bey 24' 3PT  (23 PTS) (K. Hayes 6 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,24.58,Made,23.0,,,,,,,,,,,,K. Hayes,1630165.0,6.0,
651,PT05M24.00S,2022-03-22T01:26:36.9Z,4,REGULAR,3pt,Jump Shot,[],1630314,36.84296977660972,59.55882352941176,1610612757,105,105,2022-03-22T01:26:42Z,6450000,-48.0,294.0,1,left,MISS B. Williams 29' 3PT,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,29.77,Missed,,,,,,,,,,,,,,,,
652,PT05M23.00S,2022-03-22T01:26:37.9Z,4,REGULAR,rebound,offensive,[],1629604,,,1610612757,105,105,2022-03-22T02:00:41Z,6460000,,,0,,C. Elleby REBOUND (Off:3 Def:5),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,651.0,8.0,5.0,3.0,,,,,,,,,,,
762,PT05M23.00S,2022-03-22T01:26:43.9Z,4,REGULAR,turnover,bad pass,[],1629604,,,1610612757,105,105,2022-03-22T02:01:14Z,6465000,,,0,,C. Elleby bad pass TURNOVER (1 TO),"[1629604, 1630180]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,1.0,Bey,1630180.0,,,,,,,,,,,,,,,,,,
763,PT05M23.00S,2022-03-22T01:26:43.9Z,4,REGULAR,steal,,[],1630180,,,1610612765,105,105,2022-03-22T02:01:14Z,6467500,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M10.00S,2022-03-22T01:26:51.0Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,105,105,2022-03-22T01:26:55Z,6470000,,,0,,C. Cunningham bad pass TURNOVER (6 TO),"[1630595, 203463]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,6.0,McLemore,203463.0,,,,,,,,,,,,,,,,,,
654,PT05M10.00S,2022-03-22T01:26:51.0Z,4,REGULAR,steal,,[],203463,,,1610612757,105,105,2022-03-22T01:26:53Z,6480000,,,0,,B. McLemore STEAL (2 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M04.00S,2022-03-22T01:26:57.5Z,4,REGULAR,turnover,bad pass,[],1629604,,,1610612757,105,105,2022-03-22T01:27:03Z,6490000,,,0,,C. Elleby bad pass TURNOVER (2 TO),"[1629604, 1630595]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,2.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,,,
656,PT05M04.00S,2022-03-22T01:26:57.5Z,4,REGULAR,steal,,[],1630595,,,1610612765,105,105,2022-03-22T01:26:59Z,6500000,,,0,,C. Cunningham STEAL (3 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M02.00S,2022-03-22T01:27:07.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630314,,,1610612765,105,105,2022-03-22T01:27:23Z,6510000,,,0,,B. Williams personal FOUL (2 PF) (Garza 2 FT),"[1630314, 1630568]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Garza,1630568.0,,,,,,
659,PT05M02.00S,2022-03-22T01:27:37.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630568,,,1610612765,106,105,2022-03-22T01:27:37Z,6530000,,,0,,L. Garza Free Throw 1 of 2 (11 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
660,PT05M02.00S,2022-03-22T01:27:38.1Z,4,REGULAR,substitution,out,[],1629604,,,1610612765,106,105,2022-03-22T01:27:50Z,6540000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT05M02.00S,2022-03-22T01:27:38.1Z,4,REGULAR,substitution,out,[],1629234,,,1610612765,106,105,2022-03-22T01:27:50Z,6550000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M02.00S,2022-03-22T01:27:38.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612765,106,105,2022-03-22T01:27:50Z,6560000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M02.00S,2022-03-22T01:27:38.1Z,4,REGULAR,substitution,in,[],1627739,,,1610612765,106,105,2022-03-22T01:27:50Z,6570000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT05M02.00S,2022-03-22T01:28:06.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630568,,,1610612765,106,105,2022-03-22T01:28:06Z,6580000,,,0,,MISS L. Garza Free Throw 2 of 2,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,Missed,,,,,,,,,,,,,,,,
665,PT04M55.00S,2022-03-22T01:28:11.6Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612757,106,105,2022-03-22T01:28:11Z,6590000,,,0,,J. Winslow REBOUND (Off:1 Def:5),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,664.0,6.0,5.0,1.0,,,,,,,,,,,
666,PT04M44.00S,2022-03-22T01:28:24.6Z,4,REGULAR,foul,personal,[],1630587,,,1610612757,106,105,2022-03-22T01:29:11Z,6600000,,,0,,I. Livers personal FOUL (4 PF),"[1630587, 1630570]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,201638.0,4.0,0.0,Watford,1630570.0,,,,,,
668,PT04M33.00S,2022-03-22T01:29:28.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,13.18988173455979,52.94117647058824,1610612757,106,105,2022-03-22T01:29:33Z,6620000,-15.0,71.0,1,left,MISS T. Watford 7' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,,,,7.3,Missed,,,,,,,,,,,,,,,,
669,PT04M30.00S,2022-03-22T01:29:31.3Z,4,REGULAR,rebound,offensive,[],1630314,,,1610612757,106,105,2022-03-22T01:29:33Z,6630000,,,0,,B. Williams REBOUND (Off:2 Def:3),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,668.0,5.0,3.0,2.0,,,,,,,,,,,
670,PT04M25.00S,2022-03-22T01:29:36.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627739,11.087385019710908,64.4607843137255,1610612757,106,105,2022-03-22T01:59:18Z,6640000,-72.0,52.0,1,left,MISS K. Dunn 8' driving reverse Layup,[1627739],1610612757.0,POR,driving reverse,,,Dunn,K. Dunn,,,,,,,,8.89,Missed,,,,,,,,,,,,,,,,
671,PT04M25.00S,2022-03-22T01:29:40.7Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612757,106,105,2022-03-22T01:29:40Z,6650000,,,0,,J. Winslow REBOUND (Off:2 Def:5),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,670.0,7.0,5.0,2.0,,,,,,,,,,,
672,PT04M25.00S,2022-03-22T01:29:49.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612757,106,105,2022-03-22T01:30:06Z,6660000,,,0,,C. Cunningham shooting personal FOUL (4 PF) (Winslow 2 FT),"[1630595, 1626159]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,204059.0,4.0,0.0,Winslow,1626159.0,,,,,,
675,PT04M25.00S,2022-03-22T01:30:26.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,106,105,2022-03-22T02:12:41Z,6690000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M25.00S,2022-03-22T01:30:30.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612757,106,105,2022-03-22T01:31:04Z,6700000,,,0,,,[],1610612765.0,DET,stands,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
677,PT04M25.00S,2022-03-22T01:31:54.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626159,,,1610612757,106,106,2022-03-22T01:31:54Z,6710000,,,0,,J. Winslow Free Throw 1 of 2 (7 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
678,PT04M25.00S,2022-03-22T01:32:08.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626159,,,1610612757,106,107,2022-03-22T01:32:08Z,6720000,,,0,,J. Winslow Free Throw 2 of 2 (8 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
679,PT04M03.00S,2022-03-22T01:32:31.6Z,4,REGULAR,3pt,Jump Shot,[],1630587,77.84165571616295,12.5,1610612765,106,107,2022-03-22T01:32:48Z,6730000,-188.0,156.0,1,right,MISS I. Livers 24' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,24.38,Missed,,,,,,,,,,,,,,,,
680,PT04M02.00S,2022-03-22T01:32:39.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,106,107,2022-03-22T01:32:39Z,6740000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,679.0,,,,,,,,,,,,,,
681,PT04M02.00S,2022-03-22T01:32:42.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612765,106,107,2022-03-22T01:32:51Z,6750000,,,0,,B. McLemore loose ball personal FOUL (3 PF) (Bey 2 FT),"[203463, 1630180]",1610612757.0,POR,loose ball,,,McLemore,B. McLemore,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Bey,1630180.0,,,,,,
683,PT04M02.00S,2022-03-22T01:33:19.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,107,107,2022-03-22T01:33:19Z,6770000,,,0,,S. Bey Free Throw 1 of 2 (24 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
684,PT04M02.00S,2022-03-22T01:33:33.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,108,107,2022-03-22T01:33:33Z,6780000,,,0,,S. Bey Free Throw 2 of 2 (25 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
685,PT03M52.00S,2022-03-22T01:33:47.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612757,108,107,2022-03-22T01:33:58Z,6790000,,,0,,L. Garza personal FOUL (3 PF) (Williams 2 FT),"[1630568, 1630314]",1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,201638.0,3.0,0.0,Williams,1630314.0,,,,,,
687,PT03M52.00S,2022-03-22T01:34:20.9Z,4,REGULAR,freethrow,1 of 2,[],1630314,,,1610612757,108,108,2022-03-22T01:34:20Z,6810000,,,0,,B. Williams Free Throw 1 of 2 (18 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
688,PT03M52.00S,2022-03-22T01:34:21.6Z,4,REGULAR,substitution,out,[],1630568,,,1610612757,108,108,2022-03-22T01:34:45Z,6820000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT03M52.00S,2022-03-22T01:34:21.6Z,4,REGULAR,substitution,in,[],1630191,,,1610612757,108,108,2022-03-22T01:34:45Z,6830000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT03M52.00S,2022-03-22T01:34:48.4Z,4,REGULAR,freethrow,2 of 2,[],1630314,,,1610612757,108,109,2022-03-22T01:34:48Z,6840000,,,0,,B. Williams Free Throw 2 of 2 (19 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
691,PT03M39.00S,2022-03-22T01:35:06.9Z,4,REGULAR,foul,offensive,['inpenalty'],1630595,,,1610612765,108,109,2022-03-22T01:35:17Z,6850000,,,0,,C. Cunningham offensive FOUL (5 PF),"[1630595, 1626159]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,204059.0,5.0,0.0,Winslow,1626159.0,,,,,,
693,PT03M39.00S,2022-03-22T01:35:06.9Z,4,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,108,109,2022-03-22T01:35:06Z,6870000,,,0,,C. Cunningham offensive foul TURNOVER (7 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,7.0,,,,,,,,,,204059.0,,,,,,,,,,
694,PT03M29.00S,2022-03-22T01:35:38.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203463,34.477660972404735,67.40196078431373,1610612757,108,109,2022-03-22T01:35:44Z,6880000,-87.0,272.0,1,left,MISS B. McLemore 28' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,28.52,Missed,,,,,,,,,,,,,,,,
695,PT03M26.00S,2022-03-22T01:35:41.1Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,108,109,2022-03-22T01:35:44Z,6890000,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,694.0,4.0,3.0,1.0,,,,,,,,,,,
696,PT03M21.00S,2022-03-22T01:35:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.26741130091985,56.61764705882353,1610612765,108,109,2022-03-22T01:35:54Z,6900000,33.0,1.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1630570]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,3.31,Missed,,,,,,,,,,,Watford,1630570.0,,,,
697,PT03M21.00S,2022-03-22T01:35:47.2Z,4,REGULAR,block,,[],1630570,,,1610612765,108,109,2022-03-22T01:35:50Z,6910000,,,0,,T. Watford BLOCK (2 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT03M21.00S,2022-03-22T01:35:47.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,108,109,2022-03-22T01:35:54Z,6920000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,696.0,,,,,,,,,,,,,,
699,PT03M21.00S,2022-03-22T01:35:55.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,108,109,2022-03-22T01:35:55Z,6930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT03M16.00S,2022-03-22T01:36:12.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,66.14651773981603,54.90196078431372,1610612765,108,109,2022-03-22T01:36:20Z,6940000,25.0,266.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,26.68,Missed,,,,,,,,,,,,,,,,
701,PT03M14.00S,2022-03-22T01:36:14.1Z,4,REGULAR,rebound,defensive,[],1630314,,,1610612757,108,109,2022-03-22T01:36:20Z,6950000,,,0,,B. Williams REBOUND (Off:2 Def:4),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,700.0,6.0,4.0,2.0,,,,,,,,,,,
702,PT03M14.00S,2022-03-22T01:36:21.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,108,109,2022-03-22T01:36:21Z,6960000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M01.00S,2022-03-22T01:38:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,9.773324572930349,53.431372549019606,1610612757,108,109,2022-03-22T01:38:13Z,6970000,-17.0,39.0,1,left,MISS B. Williams driving finger roll Layup,[1630314],1610612757.0,POR,driving finger roll,,,Williams,B. Williams,,,,,,,,4.3,Missed,,,,,,,,,,,,,,,,
704,PT03M00.00S,2022-03-22T01:38:05.4Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,108,109,2022-03-22T02:03:37Z,6980000,,,0,,K. Hayes REBOUND (Off:1 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,703.0,5.0,4.0,1.0,,,,,,,,,,,
764,PT02M59.00S,2022-03-22T01:38:14.0Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,108,109,2022-03-22T02:03:24Z,6985000,,,0,,K. Hayes bad pass TURNOVER (4 TO),"[1630165, 1630314]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,4.0,Williams,1630314.0,,,,,,,,,,,,,,,,,,
765,PT02M59.00S,2022-03-22T01:38:14.0Z,4,REGULAR,steal,,[],1630314,,,1610612757,108,109,2022-03-22T02:03:24Z,6987500,,,0,,B. Williams STEAL (3 STL),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT02M42.00S,2022-03-22T01:38:23.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,9.773324572930349,43.872549019607845,1610612757,108,109,2022-03-22T02:03:24Z,6990000,31.0,39.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 1630191]",1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,4.99,Missed,,,,,,,,,,,Stewart,1630191.0,,,,
706,PT02M42.00S,2022-03-22T01:38:23.7Z,4,REGULAR,block,,[],1630191,,,1610612757,108,109,2022-03-22T01:38:26Z,7000000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT02M39.00S,2022-03-22T01:38:26.7Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,108,109,2022-03-22T01:38:29Z,7010000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,705.0,3.0,3.0,0.0,,,,,,,,,,,
708,PT02M29.00S,2022-03-22T01:38:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630587,78.36727989487517,90.19607843137254,1610612765,108,109,2022-03-22T01:38:47Z,7020000,201.0,151.0,1,right,MISS I. Livers 25' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,25.13,Missed,,,,,,,,,,,,,,,,
709,PT02M26.00S,2022-03-22T01:38:40.5Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,108,109,2022-03-22T01:38:47Z,7030000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,708.0,2.0,2.0,0.0,,,,,,,,,,,
710,PT02M26.00S,2022-03-22T01:38:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612757,108,109,2022-03-22T01:38:54Z,7040000,,,0,,I. Stewart personal FOUL (3 PF) (Watford 2 FT),"[1630191, 1630570]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,201638.0,3.0,0.0,Watford,1630570.0,,,,,,
712,PT02M26.00S,2022-03-22T01:39:15.0Z,4,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,108,109,2022-03-22T01:39:15Z,7060000,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Missed,,,,,,,,,,,,,,,,
713,PT02M26.00S,2022-03-22T01:39:15.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,108,109,2022-03-22T01:39:15Z,7070000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,712.0,,,,,,,,,,,,,,
714,PT02M26.00S,2022-03-22T01:39:15.9Z,4,REGULAR,substitution,out,[],1630587,,,1610612757,108,109,2022-03-22T01:39:23Z,7080000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT02M26.00S,2022-03-22T01:39:15.9Z,4,REGULAR,substitution,in,[],1628963,,,1610612757,108,109,2022-03-22T01:39:23Z,7090000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT02M26.00S,2022-03-22T01:39:34.6Z,4,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,108,110,2022-03-22T01:39:34Z,7100000,,,0,,T. Watford Free Throw 2 of 2 (11 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
717,PT02M13.00S,2022-03-22T01:39:50.6Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,108,110,2022-03-22T01:39:57Z,7110000,,,0,,C. Cunningham lost ball TURNOVER (8 TO),"[1630595, 1630570]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,8.0,Watford,1630570.0,,,,,,,,,,,,,,,,,,
