actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
365,PT10M06.00S,2021-11-18T01:26:37.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,44,2021-11-18T01:26:38Z,3560000,,,0,,I. Stewart REBOUND (Off:3 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,364.0,9.0,6.0,3.0,,,,,,,,,,,,,,
366,PT09M47.00S,2021-11-18T01:26:55.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,80.86399474375821,41.42156862745098,1610612765,53,44,2021-11-18T01:27:00Z,3570000,-43.0,127.0,1,right,C. Cunningham 13' pullup Jump Shot (11 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,13.44,Made,11.0,,,,,,,,,,,,,,,,,,
367,PT09M33.00S,2021-11-18T01:27:09.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,33.295006570302235,25.980392156862735,1610612754,53,44,2021-11-18T01:27:14Z,3580000,120.0,260.0,1,left,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,28.69,Missed,,,,,,,,,,,,,,,,,,,
368,PT09M29.00S,2021-11-18T01:27:13.5Z,3,REGULAR,rebound,defensive,[],203924,,,1610612765,53,44,2021-11-18T01:27:14Z,3590000,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,367.0,3.0,2.0,1.0,,,,,,,,,,,,,,
369,PT09M21.00S,2021-11-18T01:27:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.50788436268068,44.36274509803921,1610612765,55,44,2021-11-18T01:27:27Z,3600000,-28.0,27.0,1,right,J. Grant driving Layup (12 PTS),[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,3.92,Made,12.0,,,,,,,,,,,,,,,,,,
371,PT09M07.00S,2021-11-18T01:27:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.670827858081481,44.11764705882353,1610612754,55,46,2021-11-18T01:27:40Z,3620000,29.0,20.0,1,left,C. LeVert driving Layup (5 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,3.53,Made,5.0,,,,,,,,,,,,,,,,,,
372,PT08M55.00S,2021-11-18T01:27:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,91.24507227332458,46.32352941176471,1610612765,57,46,2021-11-18T01:27:54Z,3630000,-18.0,30.0,1,right,K. Hayes driving finger roll Layup (4 PTS),[1630165],1610612765.0,DET,driving finger roll,,,Hayes,K. Hayes,,,,,3.5,Made,4.0,,,,,,,,,,,,,,,,,,
373,PT08M53.00S,2021-11-18T01:27:54.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,57,46,2021-11-18T01:27:54Z,3640000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M36.00S,2021-11-18T01:30:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,9.379106438896187,54.16666666666667,1610612754,57,48,2021-11-18T01:31:04Z,3650000,-21.0,36.0,1,left,C. LeVert driving Layup (7 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,4.13,Made,7.0,,,,,,,,,,,,,,,,,,
375,PT08M23.00S,2021-11-18T01:31:15.0Z,3,REGULAR,turnover,traveling,[],1630165,,,1610612765,57,48,2021-11-18T01:31:21Z,3660000,,,0,,K. Hayes traveling TURNOVER (3 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,1193.0,,,,,3.0,,,,,,,,
376,PT08M08.00S,2021-11-18T01:31:38.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,17.394875164257556,39.4607843137255,1610612754,57,50,2021-11-18T01:33:43Z,3670000,53.0,111.0,1,left,C. LeVert 12' Jump Shot (9 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,12.29,Made,9.0,,,,,,,,,,,,,,,,,,
377,PT07M53.00S,2021-11-18T01:31:52.1Z,3,REGULAR,3pt,Jump Shot,[],1630180,67.19776609724047,58.82352941176471,1610612765,57,50,2021-11-18T01:31:57Z,3680000,44.0,256.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M49.00S,2021-11-18T01:31:56.1Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,57,50,2021-11-18T01:31:57Z,3690000,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,377.0,5.0,5.0,0.0,,,,,,,,,,,,,,
379,PT07M46.00S,2021-11-18T01:31:59.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,27.250328515111704,82.84313725490196,1610612754,57,53,2021-11-18T01:35:09Z,3700000,-164.0,204.0,1,left,C. LeVert 26' 3PT running pullup (12 PTS) (M. Brogdon 3 AST),"[1627747, 1627763]",1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,26.16,Made,12.0,,,,,,,,,,,,,M. Brogdon,1627763.0,3.0,,,
381,PT07M28.00S,2021-11-18T01:32:19.1Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612765,57,53,2021-11-18T01:32:35Z,3720000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Grant 2 FT),"[1627747, 203924]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,1148.0,1.0,0.0,Grant,203924.0,,,,,,,,,
383,PT07M28.00S,2021-11-18T01:32:46.9Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,58,53,2021-11-18T01:32:46Z,3740000,,,0,,J. Grant Free Throw 1 of 2 (13 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
384,PT07M28.00S,2021-11-18T01:33:02.4Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,59,53,2021-11-18T01:33:02Z,3750000,,,0,,J. Grant Free Throw 2 of 2 (14 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
385,PT07M18.00S,2021-11-18T01:33:14.2Z,3,REGULAR,3pt,Jump Shot,[],1627763,24.753613666228645,10.294117647058826,1610612754,59,53,2021-11-18T01:33:20Z,3760000,199.0,180.0,1,left,MISS M. Brogdon 26' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
386,PT07M13.00S,2021-11-18T01:33:19.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,59,53,2021-11-18T01:33:20Z,3770000,,,0,,I. Stewart REBOUND (Off:3 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,385.0,10.0,7.0,3.0,,,,,,,,,,,,,,
387,PT07M04.00S,2021-11-18T01:33:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,81.7838370565046,61.27450980392157,1610612765,59,53,2021-11-18T01:38:45Z,3780000,56.0,119.0,1,right,MISS C. Cunningham 13' turnaround fadeaway Shot,[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,13.14,Missed,,,,,,,,,,,,,,,,,,,
388,PT07M03.00S,2021-11-18T01:33:28.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,59,53,2021-11-18T01:33:32Z,3790000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,387.0,6.0,5.0,1.0,,,,,,,,,,,,,,
389,PT07M03.00S,2021-11-18T01:33:34.0Z,3,REGULAR,foul,personal,[],1630165,,,1610612754,59,53,2021-11-18T01:33:47Z,3800000,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 1627734]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,1193.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,
391,PT06M51.00S,2021-11-18T01:33:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.247700394218143,47.549019607843135,1610612754,59,53,2021-11-18T01:34:06Z,3820000,12.0,34.0,1,left,MISS D. Sabonis Layup - blocked,"[1627734, 1630191]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,3.65,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0,
392,PT06M51.00S,2021-11-18T01:33:55.9Z,3,REGULAR,block,,[],1630191,,,1610612754,59,53,2021-11-18T01:33:58Z,3830000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M47.00S,2021-11-18T01:33:59.9Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,59,53,2021-11-18T01:34:06Z,3840000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,391.0,7.0,5.0,2.0,,,,,,,,,,,,,,
394,PT06M46.00S,2021-11-18T01:34:01.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.539421813403408,51.470588235294116,1610612754,59,55,2021-11-18T01:34:09Z,3850000,-7.0,18.0,1,left,D. Sabonis Layup (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.98,Made,8.0,,,,,,,,,,,,,,,,,,
395,PT06M31.00S,2021-11-18T01:34:16.0Z,3,REGULAR,3pt,Jump Shot,[],203924,91.24507227332458,3.1862745098039227,1610612765,59,55,2021-11-18T01:43:20Z,3860000,-234.0,30.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M29.00S,2021-11-18T01:34:18.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,59,55,2021-11-18T01:34:22Z,3870000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,395.0,8.0,6.0,2.0,,,,,,,,,,,,,,
397,PT06M21.00S,2021-11-18T01:34:31.0Z,3,REGULAR,foul,personal,[],1630165,,,1610612754,59,55,2021-11-18T01:34:40Z,3880000,,,0,,K. Hayes personal FOUL (4 PF),"[1630165, 1627747]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,1193.0,4.0,0.0,LeVert,1627747.0,,,,,,,,,
399,PT06M11.00S,2021-11-18T01:34:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.394875164257556,50.0,1610612754,59,55,2021-11-18T01:44:37Z,3900000,0.0,111.0,1,left,MISS C. LeVert 11' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,11.1,Missed,,,,,,,,,,,,,,,,,,,
400,PT06M11.00S,2021-11-18T01:34:57.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,59,55,2021-11-18T01:37:17Z,3910000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,
401,PT06M11.00S,2021-11-18T01:35:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612754,59,55,2021-11-18T01:45:49Z,3920000,,,0,,I. Stewart loose ball personal FOUL (3 PF) (Sabonis 2 FT),"[1630191, 1627734]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,,,,,202901.0,3.0,0.0,Sabonis,1627734.0,,,,,,,,,
403,PT06M11.00S,2021-11-18T01:35:45.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612754,59,56,2021-11-18T01:35:45Z,3940000,,,0,,D. Sabonis Free Throw 1 of 2 (9 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
404,PT06M11.00S,2021-11-18T01:35:45.6Z,3,REGULAR,substitution,out,[],1630165,,,1610612754,59,56,2021-11-18T01:35:55Z,3950000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M11.00S,2021-11-18T01:35:45.6Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,59,56,2021-11-18T01:35:55Z,3960000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M11.00S,2021-11-18T01:35:45.6Z,3,REGULAR,substitution,in,[],202709,,,1610612754,59,56,2021-11-18T01:35:55Z,3970000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M11.00S,2021-11-18T01:35:45.6Z,3,REGULAR,substitution,in,[],204456,,,1610612754,59,56,2021-11-18T01:35:55Z,3980000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M11.00S,2021-11-18T01:35:45.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612754,59,57,2021-11-18T01:39:16Z,3990000,,,0,,D. Sabonis Free Throw 2 of 2 (10 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
413,PT05M46.00S,2021-11-18T01:36:10.1Z,3,REGULAR,2pt,Jump Shot,[],203924,78.84362680683311,49.486825980392155,1610612765,59,57,2021-11-18T01:37:54Z,3995000,-3.0,146.0,1,right,MISS J. Grant 14' fadeaway Shot - blocked,"[203924, 1629103]",1610612765.0,DET,fadeaway,,,Grant,J. Grant,,,,,14.64,Missed,,,,,,,,,,,,,,,,,Martin,1629103.0,
414,PT05M46.00S,2021-11-18T01:36:10.1Z,3,REGULAR,block,,[],1629103,,,1610612765,59,57,2021-11-18T01:37:54Z,3997500,,,0,,K. Martin BLOCK (2 BLK),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M46.00S,2021-11-18T01:36:10.1Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,59,57,2021-11-18T01:37:54Z,3998750,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,413.0,3.0,3.0,0.0,,,,,,,,,,,,,,
411,PT05M37.00S,2021-11-18T01:36:41.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.641918528252305,54.16666666666667,1610612754,59,59,2021-11-18T01:38:03Z,4020000,-21.0,38.0,1,left,D. Sabonis turnaround Hook (12 PTS),[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,4.34,Made,12.0,,,,,,,,,,,,,,,,,,
412,PT05M37.00S,2021-11-18T01:36:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,59,59,2021-11-18T01:36:48Z,4030000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M37.00S,2021-11-18T01:39:17.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,59,59,2021-11-18T01:39:35Z,4040000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M37.00S,2021-11-18T01:39:17.9Z,3,REGULAR,substitution,in,[],1628402,,,1610612765,59,59,2021-11-18T01:39:35Z,4050000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M15.00S,2021-11-18T01:39:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628402,85.5946123521682,52.450980392156865,1610612765,61,59,2021-11-18T01:48:36Z,4060000,12.0,83.0,1,right,F. Jackson 8' driving floating Jump Shot (8 PTS) (C. Cunningham 3 AST),"[1628402, 1630595]",1610612765.0,DET,driving floating,,,Jackson,F. Jackson,,,,,8.38,Made,8.0,,,,,,,,,,,,,C. Cunningham,1630595.0,3.0,,,
420,PT04M58.00S,2021-11-18T01:40:14.7Z,3,REGULAR,2pt,Jump Shot,[],1629103,21.0742444152431,79.16666666666666,1610612754,61,59,2021-11-18T01:40:19Z,4080000,-146.0,146.0,1,left,MISS K. Martin 20' pullup Shot,[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,20.61,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M54.00S,2021-11-18T01:40:18.7Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,61,59,2021-11-18T01:40:19Z,4090000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,420.0,4.0,4.0,0.0,,,,,,,,,,,,,,
422,PT04M43.00S,2021-11-18T01:40:32.3Z,3,REGULAR,turnover,traveling,[],203924,,,1610612765,61,59,2021-11-18T01:40:43Z,4100000,,,0,,J. Grant traveling TURNOVER (2 TO),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,1148.0,,,,,2.0,,,,,,,,
423,PT04M35.00S,2021-11-18T01:40:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",204456,9.247700394218143,44.607843137254896,1610612754,61,61,2021-11-18T01:41:15Z,4110000,27.0,34.0,1,left,T. McConnell Layup (4 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,4.37,Made,4.0,,,,,,,,,,,,,,,,,,
424,PT04M35.00S,2021-11-18T01:41:05.0Z,3,REGULAR,violation,defensive goaltending,[],1630191,,,1610612754,61,61,2021-11-18T01:41:15Z,4120000,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,1193.0,,,,,,,,,,,,,
425,PT04M20.00S,2021-11-18T01:41:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,90.98226018396846,60.049019607843135,1610612765,63,61,2021-11-18T01:41:27Z,4130000,50.0,32.0,1,right,C. Joseph driving Layup (12 PTS),[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,5.97,Made,12.0,,,,,,,,,,,,,,,,,,
426,PT04M00.00S,2021-11-18T01:41:43.2Z,3,REGULAR,3pt,Jump Shot,[],1627763,37.5,62.254901960784316,1610612754,63,64,2021-11-18T01:41:47Z,4140000,-61.0,300.0,1,left,M. Brogdon 30' 3PT pullup (17 PTS),[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,30.62,Made,17.0,,,,,,,,,,,,,,,,,,
427,PT03M51.00S,2021-11-18T01:41:51.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,67.7233902759527,35.049019607843135,1610612765,63,64,2021-11-18T01:41:58Z,4150000,-75.0,251.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
428,PT03M47.00S,2021-11-18T01:41:55.6Z,3,REGULAR,rebound,defensive,[],1629103,,,1610612754,63,64,2021-11-18T01:41:58Z,4160000,,,0,,K. Martin REBOUND (Off:0 Def:2),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,427.0,2.0,2.0,0.0,,,,,,,,,,,,,,
429,PT03M32.00S,2021-11-18T01:42:10.2Z,3,REGULAR,3pt,Jump Shot,[],1627734,33.6892247043364,65.93137254901961,1610612754,63,64,2021-11-18T01:42:15Z,4170000,-80.0,264.0,1,left,MISS D. Sabonis 27' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
430,PT03M29.00S,2021-11-18T01:42:13.2Z,3,REGULAR,rebound,offensive,[],1629103,,,1610612754,63,64,2021-11-18T01:42:15Z,4180000,,,0,,K. Martin REBOUND (Off:1 Def:2),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,429.0,3.0,2.0,1.0,,,,,,,,,,,,,,
431,PT03M27.00S,2021-11-18T01:42:16.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,8.984888304862025,51.470588235294116,1610612754,63,66,2021-11-18T01:42:22Z,4190000,-7.0,32.0,1,left,D. Sabonis Layup (14 PTS) (K. Martin 2 AST),"[1627734, 1629103]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,3.28,Made,14.0,,,,,,,,,,,,,K. Martin,1629103.0,2.0,,,
433,PT03M10.00S,2021-11-18T01:42:31.8Z,3,REGULAR,3pt,Jump Shot,[],202709,87.82851511169514,5.392156862745097,1610612765,63,66,2021-11-18T01:42:41Z,4210000,-223.0,62.0,1,right,MISS C. Joseph 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M10.00S,2021-11-18T01:42:31.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,63,66,2021-11-18T01:42:41Z,4220000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,433.0,,,,,,,,,,,,,,,,,
435,PT03M10.00S,2021-11-18T01:42:44.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612754,63,66,2021-11-18T01:42:57Z,4230000,,,0,,I. Stewart loose ball personal FOUL (4 PF) (Turner 2 FT),"[1630191, 1626167]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,,,,,202901.0,4.0,0.0,Turner,1626167.0,,,,,,,,,
437,PT03M10.00S,2021-11-18T01:42:59.2Z,3,REGULAR,substitution,out,[],203924,,,1610612754,63,66,2021-11-18T01:43:21Z,4250000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M10.00S,2021-11-18T01:42:59.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,63,66,2021-11-18T01:43:21Z,4260000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M10.00S,2021-11-18T01:42:59.2Z,3,REGULAR,substitution,in,[],1630180,,,1610612754,63,66,2021-11-18T01:43:21Z,4270000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M10.00S,2021-11-18T01:42:59.2Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,63,66,2021-11-18T01:43:21Z,4280000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M10.00S,2021-11-18T01:44:04.2Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,63,66,2021-11-18T01:44:04Z,4290000,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M10.00S,2021-11-18T01:44:04.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,63,66,2021-11-18T01:44:04Z,4300000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,,
443,PT03M10.00S,2021-11-18T01:44:08.8Z,3,REGULAR,substitution,out,[],1630191,,,1610612754,63,66,2021-11-18T01:44:20Z,4310000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M10.00S,2021-11-18T01:44:08.8Z,3,REGULAR,substitution,out,[],1627763,,,1610612754,63,66,2021-11-18T01:44:20Z,4320000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M10.00S,2021-11-18T01:44:08.8Z,3,REGULAR,substitution,in,[],1626168,,,1610612754,63,66,2021-11-18T01:44:20Z,4330000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M10.00S,2021-11-18T01:44:08.8Z,3,REGULAR,substitution,in,[],1627747,,,1610612754,63,66,2021-11-18T01:44:20Z,4340000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M10.00S,2021-11-18T01:44:22.8Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,63,67,2021-11-18T01:44:22Z,4350000,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
448,PT02M57.00S,2021-11-18T01:44:36.9Z,3,REGULAR,foul,personal,['2freethrow'],1629103,,,1610612765,63,67,2021-11-18T01:44:47Z,4360000,,,0,,K. Martin shooting personal FOUL (3 PF) (Cunningham 2 FT),"[1629103, 1630595]",1610612754.0,IND,shooting,,,Martin,K. Martin,,,,,,,,,,,,202901.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,
450,PT02M57.00S,2021-11-18T01:45:00.9Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,63,67,2021-11-18T01:45:00Z,4380000,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
451,PT02M57.00S,2021-11-18T01:45:00.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,63,67,2021-11-18T01:45:00Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,
452,PT02M57.00S,2021-11-18T01:45:02.2Z,3,REGULAR,substitution,out,[],1629103,,,1610612765,63,67,2021-11-18T01:45:06Z,4400000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
