actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
540,PT09M19.00S,2022-02-25T02:02:41.1Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,87,83,2022-02-25T02:02:41Z,5370000,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,539.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
541,PT09M12.00S,2022-02-25T02:02:48.9Z,4,REGULAR,3pt,Jump Shot,[],203924,65.62089356110381,60.294117647058826,1610612765,90,83,2022-02-25T02:02:53Z,5380000,51.0,271.0,1,right,J. Grant 27' 3PT  (15 PTS) (R. McGruder 1 AST),"[203924, 203585]",1610612765.0,DET,,,,Grant,J. Grant,,,,,27.56,Made,,,,,,,,,,,15.0,R. McGruder,203585.0,1.0,,,,,
543,PT08M51.00S,2022-02-25T02:03:09.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,20.942838370565042,7.107843137254903,1610612739,90,86,2022-02-25T02:03:14Z,5400000,214.0,144.0,1,left,L. Markkanen 25' 3PT  (14 PTS) (C. Osman 2 AST),"[1628374, 1626224]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.86,Made,,,,,,,,,,,14.0,C. Osman,1626224.0,2.0,,,,,
545,PT08M41.00S,2022-02-25T02:03:20.2Z,4,REGULAR,3pt,Jump Shot,[],203482,67.9862023653088,35.294117647058826,1610612765,90,86,2022-02-25T02:03:25Z,5420000,-74.0,248.0,1,right,MISS K. Olynyk 25' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
546,PT08M38.00S,2022-02-25T02:03:23.2Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,90,86,2022-02-25T02:03:25Z,5430000,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,545.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
547,PT08M35.00S,2022-02-25T02:03:25.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,6.225361366622863,52.94117647058824,1610612739,90,86,2022-02-25T02:03:32Z,5440000,-15.0,6.0,1,left,MISS C. Osman running Layup,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,,
548,PT08M32.00S,2022-02-25T02:03:28.7Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,90,86,2022-02-25T02:03:32Z,5450000,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,547.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
549,PT08M30.00S,2022-02-25T02:03:33.0Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612765,90,86,2022-02-25T02:03:46Z,5460000,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Diallo 2 FT),"[1628374, 1628977]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,1662.0,,3.0,0.0,Diallo,1628977.0,,,,,,,,,
551,PT08M30.00S,2022-02-25T02:04:04.1Z,4,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,91,86,2022-02-25T02:04:04Z,5480000,,,0,,H. Diallo Free Throw 1 of 2 (18 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,,,,,18.0,,,,,,,,
552,PT08M30.00S,2022-02-25T02:04:05.0Z,4,REGULAR,substitution,out,[],1626224,,,1610612765,91,86,2022-02-25T02:04:19Z,5490000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M30.00S,2022-02-25T02:04:05.0Z,4,REGULAR,substitution,in,[],1630171,,,1610612765,91,86,2022-02-25T02:04:19Z,5500000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M30.00S,2022-02-25T02:04:25.8Z,4,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,92,86,2022-02-25T02:04:25Z,5510000,,,0,,H. Diallo Free Throw 2 of 2 (19 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,,,,,19.0,,,,,,,,
555,PT08M16.00S,2022-02-25T02:04:57.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,92,86,2022-02-25T02:04:57Z,5520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M16.00S,2022-02-25T02:04:58.3Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,92,86,2022-02-25T02:05:02Z,5530000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M16.00S,2022-02-25T02:04:58.3Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,92,86,2022-02-25T02:05:02Z,5540000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M11.00S,2022-02-25T02:05:23.5Z,4,REGULAR,turnover,bad pass,[],200765,,,1610612739,92,86,2022-02-25T02:08:30Z,5550000,,,0,,R. Rondo bad pass TURNOVER (6 TO),"[200765, 203482]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,6.0,,,,,,,,,Olynyk,203482.0,,,
559,PT08M11.00S,2022-02-25T02:05:23.5Z,4,REGULAR,steal,,[],203482,,,1610612765,92,86,2022-02-25T02:05:25Z,5560000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M04.00S,2022-02-25T02:05:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,93.47897503285151,46.07843137254902,1610612765,92,86,2022-02-25T02:05:39Z,5570000,-20.0,9.0,1,right,MISS H. Diallo Layup,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,2.15,Missed,,,,,,,,,,,,,,,,,,,
561,PT08M01.00S,2022-02-25T02:05:34.0Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,92,86,2022-02-25T02:05:34Z,5580000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,560.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
562,PT07M54.00S,2022-02-25T02:05:40.6Z,4,REGULAR,3pt,Jump Shot,[],201567,32.90078843626807,76.22549019607843,1610612739,92,86,2022-02-25T02:05:45Z,5590000,-131.0,257.0,1,left,MISS K. Love 28' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,28.83,Missed,,,,,,,,,,,,,,,,,,,
563,PT07M52.00S,2022-02-25T02:05:42.6Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,92,86,2022-02-25T02:05:45Z,5600000,,,0,,H. Diallo REBOUND (Off:1 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,562.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
564,PT07M48.00S,2022-02-25T02:05:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,94.13600525624179,45.833333333333336,1610612765,94,86,2022-02-25T02:06:18Z,5610000,-21.0,3.0,1,right,H. Diallo running Layup (21 PTS),[1628977],1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,2.1,Made,,,,,,,,,,,21.0,,,,,,,,
565,PT07M48.00S,2022-02-25T02:05:55.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,94,86,2022-02-25T02:05:55Z,5620000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M48.00S,2022-02-25T02:05:56.3Z,4,REGULAR,substitution,out,[],201567,,,1610612739,94,86,2022-02-25T02:08:42Z,5630000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M48.00S,2022-02-25T02:05:56.3Z,4,REGULAR,substitution,in,[],1629164,,,1610612739,94,86,2022-02-25T02:08:42Z,5640000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M39.00S,2022-02-25T02:08:57.9Z,4,REGULAR,3pt,Jump Shot,[],1628374,33.820630749014455,73.77450980392157,1610612739,94,86,2022-02-25T02:09:01Z,5650000,-119.0,265.0,1,left,MISS L. Markkanen 29' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,29.08,Missed,,,,,,,,,,,,,,,,,,,
569,PT07M36.00S,2022-02-25T02:09:00.9Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,94,86,2022-02-25T02:09:01Z,5660000,,,0,,H. Diallo REBOUND (Off:1 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,568.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
570,PT07M23.00S,2022-02-25T02:09:15.1Z,4,REGULAR,turnover,out-of-bounds,[],203924,,,1610612765,94,86,2022-02-25T02:09:22Z,5670000,,,0,,J. Grant bad pass out-of-bounds TURNOVER (1 TO),[203924],1610612765.0,DET,bad pass,,,Grant,J. Grant,,,,,,,,,,,1155.0,1.0,,,,,,,,,,,,,
571,PT07M00.00S,2022-02-25T02:09:40.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,8.327858081471746,3.9215686274509807,1610612739,94,86,2022-02-25T02:09:48Z,5680000,230.0,26.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
572,PT06M54.00S,2022-02-25T02:09:46.8Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,94,86,2022-02-25T02:09:48Z,5690000,,,0,,I. Okoro REBOUND (Off:2 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,571.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
573,PT06M53.00S,2022-02-25T02:09:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,7.408015768725363,53.18627450980392,1610612739,94,86,2022-02-25T02:09:53Z,5700000,-16.0,17.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
574,PT06M50.00S,2022-02-25T02:09:51.1Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,94,86,2022-02-25T02:09:53Z,5710000,,,0,,H. Diallo REBOUND (Off:1 Def:5),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,573.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
575,PT06M45.00S,2022-02-25T02:10:00.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,94,86,2022-02-25T02:10:00Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M34.00S,2022-02-25T02:10:25.9Z,4,REGULAR,3pt,Jump Shot,[],203585,71.00854139290408,20.09803921568627,1610612765,97,86,2022-02-25T02:10:32Z,5730000,-150.0,220.0,1,right,R. McGruder 26' 3PT  (12 PTS) (K. Hayes 5 AST),"[203585, 1630165]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,26.6,Made,,,,,,,,,,,12.0,K. Hayes,1630165.0,5.0,,,,,
578,PT06M07.00S,2022-02-25T02:10:53.2Z,4,REGULAR,3pt,Jump Shot,[],1629164,31.45532194480947,19.607843137254903,1610612739,97,86,2022-02-25T02:11:43Z,5750000,152.0,243.0,1,left,MISS B. Goodwin 28' pullup 3PT,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,,
579,PT06M04.00S,2022-02-25T02:10:56.8Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,97,86,2022-02-25T02:10:56Z,5760000,,,0,,K. Hayes REBOUND (Off:0 Def:5),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,578.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
580,PT05M58.00S,2022-02-25T02:11:02.8Z,4,REGULAR,3pt,Jump Shot,[],203924,80.33837056504599,5.882352941176478,1610612765,97,86,2022-02-25T02:11:13Z,5770000,-221.0,132.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
581,PT05M55.00S,2022-02-25T02:11:05.8Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,97,86,2022-02-25T02:11:13Z,5780000,,,0,,I. Okoro REBOUND (Off:2 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,580.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
582,PT05M45.00S,2022-02-25T02:11:20.0Z,4,REGULAR,foul,personal,[],1628977,,,1610612739,97,86,2022-02-25T02:11:31Z,5790000,,,0,,H. Diallo personal FOUL (2 PF),"[1628977, 1628374]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,1628159.0,,2.0,0.0,Markkanen,1628374.0,,,,,,,,,
584,PT05M28.00S,2022-02-25T02:11:51.1Z,4,REGULAR,2pt,Jump Shot,[],1628374,20.285808147174762,65.93137254901961,1610612739,97,88,2022-02-25T02:13:04Z,5810000,-80.0,138.0,1,left,L. Markkanen 15' fadeaway Jump Shot (16 PTS),[1628374],1610612739.0,CLE,fadeaway,,,Markkanen,L. Markkanen,,,,,15.95,Made,,,,,,,,,,,16.0,,,,,,,,
585,PT05M11.00S,2022-02-25T02:12:12.7Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612765,97,88,2022-02-25T02:12:24Z,5820000,,,0,,L. Markkanen shooting personal FOUL (4 PF) (Grant 2 FT),"[1628374, 203924]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,1662.0,,4.0,0.0,Grant,203924.0,,,,,,,,,
587,PT05M11.00S,2022-02-25T02:12:43.0Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,98,88,2022-02-25T02:13:21Z,5840000,,,0,,J. Grant Free Throw 1 of 2 (16 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
588,PT05M11.00S,2022-02-25T02:12:43.9Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,98,88,2022-02-25T02:13:02Z,5850000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M11.00S,2022-02-25T02:12:43.9Z,4,REGULAR,substitution,out,[],203585,,,1610612765,98,88,2022-02-25T02:13:02Z,5860000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M11.00S,2022-02-25T02:12:43.9Z,4,REGULAR,substitution,out,[],200765,,,1610612765,98,88,2022-02-25T02:13:02Z,5870000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M11.00S,2022-02-25T02:12:43.9Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,98,88,2022-02-25T02:13:02Z,5880000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M11.00S,2022-02-25T02:12:43.9Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,98,88,2022-02-25T02:13:02Z,5890000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M11.00S,2022-02-25T02:12:43.9Z,4,REGULAR,substitution,in,[],1630596,,,1610612765,98,88,2022-02-25T02:13:02Z,5900000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M11.00S,2022-02-25T02:13:08.7Z,4,REGULAR,substitution,out,[],203482,,,1610612765,98,88,2022-02-25T02:13:15Z,5910000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M11.00S,2022-02-25T02:13:08.7Z,4,REGULAR,substitution,in,[],1630165,,,1610612765,98,88,2022-02-25T02:13:15Z,5920000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M11.00S,2022-02-25T02:12:43.0Z,4,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,98,88,2022-02-25T02:13:21Z,5930000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
597,PT05M09.00S,2022-02-25T02:12:45.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,98,88,2022-02-25T02:13:21Z,5940000,,,0,,E. Mobley REBOUND (Off:0 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,596.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
598,PT04M53.00S,2022-02-25T02:13:35.4Z,4,REGULAR,3pt,Jump Shot,[],1628374,31.45532194480947,22.058823529411768,1610612739,98,91,2022-02-25T02:13:40Z,5950000,140.0,243.0,1,left,L. Markkanen 28' 3PT  (19 PTS) (B. Goodwin 4 AST),"[1628374, 1629164]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.05,Made,,,,,,,,,,,19.0,B. Goodwin,1629164.0,4.0,,,,,
600,PT04M37.00S,2022-02-25T02:13:51.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,90.98226018396846,44.85294117647059,1610612765,100,91,2022-02-25T02:13:56Z,5970000,-26.0,32.0,1,right,K. Hayes floating Jump Shot (2 PTS),[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,4.13,Made,,,,,,,,,,,2.0,,,,,,,,
601,PT04M19.00S,2022-02-25T02:14:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.087385019710908,50.49019607843137,1610612739,100,91,2022-02-25T02:14:17Z,5980000,-2.0,52.0,1,left,MISS E. Mobley floating Shot,[1630596],1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,,
602,PT04M19.00S,2022-02-25T02:14:10.8Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612739,100,91,2022-02-25T02:14:17Z,5990000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,601.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
603,PT04M19.00S,2022-02-25T02:14:15.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,5.590000152587891,50.0,1610612739,100,93,2022-02-25T02:14:15Z,6000000,0.0,0.0,1,left,L. Markkanen tip Layup (21 PTS),[1628374],1610612739.0,CLE,tip,,,Markkanen,L. Markkanen,,,,,0.0,Made,,,,,,,,,,,21.0,,,,,,,,
604,PT04M19.00S,2022-02-25T02:14:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,100,93,2022-02-25T02:14:18Z,6010000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M19.00S,2022-02-25T02:14:21.0Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,100,93,2022-02-25T02:16:00Z,6020000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M19.00S,2022-02-25T02:14:21.0Z,4,REGULAR,substitution,in,[],1628963,,,1610612765,100,93,2022-02-25T02:16:00Z,6030000,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M58.00S,2022-02-25T02:16:23.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,97.026938239159,36.029411764705884,1610612765,100,93,2022-02-25T02:18:06Z,6040000,-70.0,-25.0,1,right,MISS J. Grant 7' turnaround fadeaway Shot - blocked,"[203924, 1628374]",1610612765.0,DET,turnaround fadeaway,,,Grant,J. Grant,,,,,7.41,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0,
608,PT03M58.00S,2022-02-25T02:16:23.8Z,4,REGULAR,block,,[],1628374,,,1610612765,100,93,2022-02-25T02:16:27Z,6050000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M58.00S,2022-02-25T02:16:23.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,100,93,2022-02-25T02:16:36Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,,
610,PT03M58.00S,2022-02-25T02:16:30.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,100,93,2022-02-25T02:16:30Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M53.00S,2022-02-25T02:16:55.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628963,95.45006570302233,20.09803921568627,1610612765,102,93,2022-02-25T02:17:00Z,6080000,-150.0,-10.0,1,right,M. Bagley III 14' Jump Shot (16 PTS) (C. Cunningham 6 AST),"[1628963, 1630595]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,14.98,Made,,,,,,,,,,,16.0,C. Cunningham,1630595.0,6.0,,,,,
613,PT03M40.00S,2022-02-25T02:17:12.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,102,93,2022-02-25T02:17:12Z,6100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M27.00S,2022-02-25T02:17:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,6.619579500657039,45.34313725490197,1610612739,102,95,2022-02-25T02:17:43Z,6110000,23.0,10.0,1,left,B. Goodwin driving Layup (13 PTS) (E. Mobley 2 AST),"[1629164, 1630596]",1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,2.52,Made,,,,,,,,,,,13.0,E. Mobley,1630596.0,2.0,,,,,
616,PT03M17.00S,2022-02-25T02:17:57.0Z,4,REGULAR,foul,offensive,[],1630595,,,1610612765,102,95,2022-02-25T02:18:47Z,6130000,,,0,,C. Cunningham offensive FOUL (3 PF),"[1630595, 1630171]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,1662.0,,3.0,0.0,Okoro,1630171.0,,,,,,,,,
618,PT03M17.00S,2022-02-25T02:17:57.0Z,4,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,102,95,2022-02-25T02:17:57Z,6150000,,,0,,C. Cunningham offensive foul TURNOVER (2 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,1662.0,2.0,,,,,,,,,,,,,
619,PT03M02.00S,2022-02-25T02:18:18.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629164,14.241130091984232,49.754901960784316,1610612739,102,97,2022-02-25T02:18:24Z,6160000,1.0,81.0,1,left,B. Goodwin 8' pullup Jump Shot (15 PTS),[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,8.14,Made,,,,,,,,,,,15.0,,,,,,,,
620,PT02M47.00S,2022-02-25T02:18:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,83.75492772667542,36.76470588235294,1610612765,102,97,2022-02-25T02:20:33Z,6170000,-66.0,100.0,1,right,MISS J. Grant 12' Jump Shot,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,,
621,PT02M44.00S,2022-02-25T02:18:37.1Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,102,97,2022-02-25T02:20:33Z,6180000,,,0,,B. Goodwin REBOUND (Off:0 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,620.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
622,PT02M34.00S,2022-02-25T02:18:50.3Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612739,102,97,2022-02-25T02:19:05Z,6190000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Mobley 2 FT),"[1630165, 1630596]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,1662.0,,2.0,0.0,Mobley,1630596.0,,,,,,,,,
624,PT02M34.00S,2022-02-25T02:19:26.3Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,102,98,2022-02-25T02:19:26Z,6210000,,,0,,E. Mobley Free Throw 1 of 2 (11 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,,,,11.0,,,,,,,,
625,PT02M34.00S,2022-02-25T02:19:27.2Z,4,REGULAR,substitution,out,[],1630165,,,1610612739,102,98,2022-02-25T02:19:32Z,6220000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M34.00S,2022-02-25T02:19:27.2Z,4,REGULAR,substitution,in,[],202709,,,1610612739,102,98,2022-02-25T02:19:32Z,6230000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M34.00S,2022-02-25T02:19:45.2Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,102,99,2022-02-25T02:19:45Z,6240000,,,0,,E. Mobley Free Throw 2 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,,,,12.0,,,,,,,,
