actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
668,PT05M24.00S,2022-12-03T04:24:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.601182654402102,61.274509803921575,1610612762,116,99,2022-12-03T04:24:37Z,6590000,False,-56.0,0.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,5.64,Missed,,,,,,,,,,,,,,,,
669,PT05M19.00S,2022-12-03T04:24:35.9Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,116,99,2022-12-03T04:24:35Z,6600000,False,,,0,,W. Kessler REBOUND (Off:4 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,668.0,10.0,6.0,4.0,,
670,PT05M19.00S,2022-12-03T04:24:35.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,5.590000152587891,50.0,1610612762,118,99,2022-12-03T04:24:35Z,6610000,False,0.0,0.0,1,left,W. Kessler tip Layup (15 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,0.0,Made,15.0,,,,,,,,,,,,,,,
671,PT05M07.00S,2022-12-03T04:24:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,92.72339027595268,53.431372549019606,1610612754,118,101,2022-12-03T04:24:59Z,6620000,False,17.0,16.0,1,right,O. Brissett cutting Layup (5 PTS) (A. Nembhard 8 AST),"[1629052, 1629614]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,2.34,Made,5.0,A. Nembhard,1629614.0,8.0,,,,,,,,,,,,
673,PT05M00.00S,2022-12-03T04:24:59.1Z,4,REGULAR,turnover,lost ball,[],203482,,,1610612762,118,101,2022-12-03T04:25:06Z,6640000,False,,,0,,K. Olynyk lost ball TURNOVER (4 TO),"[203482, 1630174]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,4.0,,,,,,,Nesmith,1630174.0,,,,,,,,,,
674,PT05M00.00S,2022-12-03T04:24:59.1Z,4,REGULAR,steal,,[],1630174,,,1610612754,118,101,2022-12-03T04:25:03Z,6650000,False,,,0,,A. Nesmith STEAL (4 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
675,PT05M00.00S,2022-12-03T04:25:03.8Z,4,REGULAR,foul,personal,[],203482,,,1610612754,118,101,2022-12-03T04:25:32Z,6660000,False,,,0,,K. Olynyk personal FOUL (6 PF),"[203482, 1630174]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,1193.0,,,,,,,,,,6.0,0.0,Nesmith,1630174.0,,,,,,
677,PT05M00.00S,2022-12-03T04:25:16.0Z,4,REGULAR,substitution,out,[],203482,,,1610612754,118,101,2022-12-03T04:25:18Z,6680000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT05M00.00S,2022-12-03T04:25:16.0Z,4,REGULAR,substitution,in,[],1629659,,,1610612754,118,101,2022-12-03T04:25:18Z,6690000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT04M52.00S,2022-12-03T04:25:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,89.17542706964521,49.50980392156863,1610612754,118,103,2022-12-03T04:25:47Z,6700000,False,-2.0,49.0,1,right,I. Jackson Layup (5 PTS) (A. Nembhard 9 AST),"[1630543, 1629614]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,4.94,Made,5.0,A. Nembhard,1629614.0,9.0,,,,,,,,,,,,
681,PT04M43.00S,2022-12-03T04:25:54.5Z,4,REGULAR,foul,personal,[],1629052,,,1610612762,118,103,2022-12-03T04:26:02Z,6720000,False,,,0,,O. Brissett personal FOUL (1 PF),"[1629052, 1629012]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,8-16 Left,202041.0,,,,,,,,,,1.0,0.0,Sexton,1629012.0,,,,,,
683,PT04M37.00S,2022-12-03T04:26:15.0Z,4,REGULAR,3pt,Jump Shot,[],1629659,24.78646517739816,81.37254901960785,1610612762,118,103,2022-12-03T04:26:23Z,6740000,False,-157.0,180.0,1,left,MISS T. Horton-Tucker 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,23.92,Missed,,,,,,,,,,,,,,,,
684,PT04M34.00S,2022-12-03T04:26:18.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,118,103,2022-12-03T04:26:42Z,6750000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,683.0,,,,,
685,PT04M34.00S,2022-12-03T04:26:20.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612762,118,103,2022-12-03T04:26:38Z,6760000,False,,,0,,A. Nesmith loose ball personal FOUL (5 PF) (Sexton 2 FT),"[1630174, 1629012]",1610612754.0,IND,loose ball,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,202041.0,,,,,,,,,,5.0,0.0,Sexton,1629012.0,,,,,,
687,PT04M34.00S,2022-12-03T04:26:59.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612762,119,103,2022-12-03T04:26:59Z,6780000,False,,,0,,C. Sexton Free Throw 1 of 2 (17 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
688,PT04M34.00S,2022-12-03T04:27:15.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612762,120,103,2022-12-03T04:27:15Z,6790000,False,,,0,,C. Sexton Free Throw 2 of 2 (18 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
689,PT04M27.00S,2022-12-03T04:27:23.1Z,4,REGULAR,turnover,bad pass,[],1629052,,,1610612754,120,103,2022-12-03T04:27:27Z,6800000,False,,,0,,O. Brissett bad pass TURNOVER (1 TO),"[1629052, 1629659]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,Horton-Tucker,1629659.0,,,,,,,,,,
690,PT04M27.00S,2022-12-03T04:27:23.1Z,4,REGULAR,steal,,[],1629659,,,1610612762,120,103,2022-12-03T04:27:24Z,6810000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
691,PT04M17.00S,2022-12-03T04:27:32.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629659,7.178055190538765,51.9607843137255,1610612762,120,103,2022-12-03T04:27:39Z,6820000,False,-10.0,15.0,1,left,MISS T. Horton-Tucker driving reverse Layup,[1629659],1610612762.0,UTA,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,1.79,Missed,,,,,,,,,,,,,,,,
692,PT04M17.00S,2022-12-03T04:27:38.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,120,103,2022-12-03T04:27:38Z,6830000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,691.0,,,,,
694,PT04M11.00S,2022-12-03T04:28:02.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631117,7.835085413929041,42.40196078431372,1610612762,122,103,2022-12-03T04:28:08Z,6850000,False,38.0,21.0,1,left,W. Kessler alley-oop DUNK (17 PTS) (T. Horton-Tucker 8 AST),"[1631117, 1629659]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,4.35,Made,17.0,T. Horton-Tucker,1629659.0,8.0,,,,,,,,,,,,
696,PT04M11.00S,2022-12-03T04:28:05.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630174,,,1610612762,122,103,2022-12-03T04:28:12Z,6870000,False,,,0,,A. Nesmith shooting personal FOUL (6 PF) (Kessler 1 FT),"[1630174, 1631117]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,6.0,0.0,Kessler,1631117.0,,,,,,
698,PT04M11.00S,2022-12-03T04:28:17.7Z,4,REGULAR,substitution,out,[],1630174,,,1610612762,122,103,2022-12-03T04:28:20Z,6890000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT04M11.00S,2022-12-03T04:28:17.7Z,4,REGULAR,substitution,in,[],1630678,,,1610612762,122,103,2022-12-03T04:28:20Z,6900000,False,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT04M11.00S,2022-12-03T04:28:34.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1631117,,,1610612762,123,103,2022-12-03T04:28:34Z,6910000,False,,,0,,W. Kessler Free Throw 1 of 1 (18 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
701,PT04M04.00S,2022-12-03T04:28:49.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612754,123,103,2022-12-03T04:28:58Z,6920000,False,,,0,,C. Sexton shooting personal FOUL (3 PF) (Brissett 2 FT),"[1629012, 1629052]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,3.0,0.0,Brissett,1629052.0,,,,,,
703,PT04M04.00S,2022-12-03T04:29:09.6Z,4,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,123,104,2022-12-03T04:29:09Z,6940000,False,,,0,,O. Brissett Free Throw 1 of 2 (6 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
704,PT04M04.00S,2022-12-03T04:29:22.3Z,4,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,123,105,2022-12-03T04:29:22Z,6950000,False,,,0,,O. Brissett Free Throw 2 of 2 (7 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
705,PT03M52.00S,2022-12-03T04:29:39.5Z,4,REGULAR,3pt,Jump Shot,[],1627736,5.206964520367937,2.696078431372549,1610612762,123,105,2022-12-03T04:29:46Z,6960000,False,237.0,-4.0,1,left,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,23.65,Missed,,,,,,,,,,,,,,,,
706,PT03M51.00S,2022-12-03T04:29:40.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,123,105,2022-12-03T04:29:46Z,6970000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,705.0,,,,,
708,PT03M47.00S,2022-12-03T04:29:58.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612754,123,105,2022-12-03T04:30:03Z,6990000,False,,,0,,S. Fontecchio personal FOUL (3 PF) (Brissett 2 FT),"[1631323, 1629052]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Center,202041.0,,,,,,,,,,3.0,0.0,Brissett,1629052.0,,,,,,
710,PT03M47.00S,2022-12-03T04:30:22.3Z,4,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,123,106,2022-12-03T04:30:22Z,7010000,False,,,0,,O. Brissett Free Throw 1 of 2 (8 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
711,PT03M47.00S,2022-12-03T04:30:39.2Z,4,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,123,107,2022-12-03T04:30:39Z,7020000,False,,,0,,O. Brissett Free Throw 2 of 2 (9 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
712,PT03M41.00S,2022-12-03T04:30:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631112,,,1610612762,123,107,2022-12-03T04:30:56Z,7030000,False,,,0,,K. Brown personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1631112, 1629659]",1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Center,1193.0,,,,,,,,,,1.0,0.0,Horton-Tucker,1629659.0,,,,,,
714,PT03M41.00S,2022-12-03T04:31:11.4Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612762,124,107,2022-12-03T04:31:11Z,7050000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (5 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
715,PT03M41.00S,2022-12-03T04:31:25.1Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612762,125,107,2022-12-03T04:31:25Z,7060000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (6 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
716,PT03M32.00S,2022-12-03T04:31:35.6Z,4,REGULAR,2pt,Jump Shot,[],1629052,78.26872536136662,48.28431372549019,1610612754,125,107,2022-12-03T04:31:41Z,7070000,False,-9.0,152.0,1,right,MISS O. Brissett 15' Jump Shot,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,8-16 Center,,,15.2,Missed,,,,,,,,,,,,,,,,
717,PT03M29.00S,2022-12-03T04:31:38.6Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,125,107,2022-12-03T04:31:41Z,7080000,False,,,0,,W. Kessler REBOUND (Off:4 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,716.0,11.0,7.0,4.0,,
718,PT03M29.00S,2022-12-03T04:31:41.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612762,125,107,2022-12-03T04:31:48Z,7090000,False,,,0,,I. Jackson personal FOUL (3 PF) (Kessler 2 FT),"[1630543, 1631117]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,3.0,0.0,Kessler,1631117.0,,,,,,
720,PT03M29.00S,2022-12-03T04:32:19.0Z,4,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,126,107,2022-12-03T04:32:19Z,7110000,False,,,0,,W. Kessler Free Throw 1 of 2 (19 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
721,PT03M29.00S,2022-12-03T04:32:20.5Z,4,REGULAR,substitution,out,[],1629012,,,1610612762,126,107,2022-12-03T04:32:26Z,7120000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT03M29.00S,2022-12-03T04:32:20.5Z,4,REGULAR,substitution,out,[],1627736,,,1610612762,126,107,2022-12-03T04:32:26Z,7130000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT03M29.00S,2022-12-03T04:32:20.5Z,4,REGULAR,substitution,in,[],1630534,,,1610612762,126,107,2022-12-03T04:32:26Z,7140000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT03M29.00S,2022-12-03T04:32:20.5Z,4,REGULAR,substitution,in,[],1629638,,,1610612762,126,107,2022-12-03T04:32:26Z,7150000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT03M29.00S,2022-12-03T04:32:30.5Z,4,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,127,107,2022-12-03T04:32:30Z,7160000,False,,,0,,W. Kessler Free Throw 2 of 2 (20 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
726,PT03M16.00S,2022-12-03T04:32:44.8Z,4,REGULAR,2pt,Jump Shot,[],1629614,71.43561103810775,52.20588235294118,1610612754,127,109,2022-12-03T04:32:49Z,7170000,False,11.0,216.0,1,right,A. Nembhard 21' Jump Shot (10 PTS) (I. Jackson 2 AST),"[1629614, 1630543]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,,,21.63,Made,10.0,I. Jackson,1630543.0,2.0,,,,,,,,,,,,
728,PT03M08.00S,2022-12-03T04:32:55.4Z,4,REGULAR,turnover,traveling,[],1631323,,,1610612762,127,109,2022-12-03T04:33:02Z,7190000,False,,,0,,S. Fontecchio traveling TURNOVER (1 TO),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,1193.0,1.0,,,,,,,,,,,,,,,,,,
729,PT03M02.00S,2022-12-03T04:33:06.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,63.55124835742444,50.0,1610612754,127,109,2022-12-03T04:33:11Z,7200000,False,0.0,290.0,1,right,MISS A. Nembhard 29' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,29.01,Missed,,,,,,,,,,,,,,,,
730,PT02M59.00S,2022-12-03T04:33:10.0Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,127,109,2022-12-03T04:33:09Z,7210000,False,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,729.0,2.0,1.0,1.0,,
731,PT02M57.00S,2022-12-03T04:33:14.2Z,4,REGULAR,turnover,traveling,[],1630543,,,1610612754,127,109,2022-12-03T04:33:19Z,7220000,False,,,0,,I. Jackson traveling TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,1.0,,,,,,,,,,,,,,,,,,
732,PT02M48.00S,2022-12-03T04:33:39.9Z,4,REGULAR,turnover,bad pass,[],1631323,,,1610612762,127,109,2022-12-03T04:33:44Z,7230000,False,,,0,,S. Fontecchio bad pass TURNOVER (2 TO),"[1631323, 1629052]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,Brissett,1629052.0,,,,,,,,,,
733,PT02M48.00S,2022-12-03T04:33:39.9Z,4,REGULAR,steal,,[],1629052,,,1610612754,127,109,2022-12-03T04:33:41Z,7240000,False,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
735,PT02M44.00S,2022-12-03T04:33:45.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,86.02168199737189,27.941176470588236,1610612754,127,111,2022-12-03T04:34:03Z,7260000,False,-110.0,79.0,1,right,A. Nembhard 13' Jump Shot (12 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,13.56,Made,12.0,,,,,,,,,,,,,,,
736,PT02M44.00S,2022-12-03T04:33:50.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630534,,,1610612754,127,111,2022-12-03T04:34:00Z,7270000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Nembhard 1 FT),"[1630534, 1629614]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,1627964.0,,,,,,,,,,1.0,0.0,Nembhard,1629614.0,,,,,,
738,PT02M44.00S,2022-12-03T04:33:56.7Z,4,REGULAR,substitution,out,[],1631117,,,1610612754,127,111,2022-12-03T04:34:26Z,7290000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT02M44.00S,2022-12-03T04:33:56.7Z,4,REGULAR,substitution,in,[],1628962,,,1610612754,127,111,2022-12-03T04:34:26Z,7300000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT02M44.00S,2022-12-03T04:34:12.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629614,,,1610612754,127,112,2022-12-03T04:34:12Z,7310000,False,,,0,,A. Nembhard Free Throw 1 of 1 (13 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
743,PT02M31.00S,2022-12-03T04:35:34.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612762,127,112,2022-12-03T04:51:37Z,7340000,False,,,0,,O. Brissett personal FOUL (2 PF) (Azubuike 2 FT),"[1629052, 1628962]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Left,1193.0,,,,,,,,,,2.0,0.0,Azubuike,1628962.0,,,,,,
745,PT02M31.00S,2022-12-03T04:35:57.7Z,4,REGULAR,freethrow,1 of 2,[],1628962,,,1610612762,128,112,2022-12-03T04:35:57Z,7360000,False,,,0,,U. Azubuike Free Throw 1 of 2 (1 PTS),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
746,PT02M31.00S,2022-12-03T04:36:13.0Z,4,REGULAR,freethrow,2 of 2,[],1628962,,,1610612762,129,112,2022-12-03T04:36:13Z,7370000,False,,,0,,U. Azubuike Free Throw 2 of 2 (2 PTS),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
749,PT02M28.00S,2022-12-03T04:36:26.8Z,4,REGULAR,foul,offensive,['inpenalty'],1630543,,,1610612754,129,112,2022-12-03T04:36:31Z,7400000,False,,,0,,I. Jackson offensive FOUL (4 PF),"[1630543, 1629638]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,1627964.0,,,,,,,,,,4.0,0.0,Alexander-Walker,1629638.0,,,,,,
751,PT02M28.00S,2022-12-03T04:36:26.8Z,4,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,129,112,2022-12-03T04:36:26Z,7420000,False,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,1627964.0,2.0,,,,,,,,,,,,,,,,,,
752,PT02M17.00S,2022-12-03T04:36:40.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,26.757555847568987,78.43137254901961,1610612762,132,112,2022-12-03T04:36:56Z,7430000,False,-142.0,199.0,1,left,S. Fontecchio 24' 3PT  (9 PTS) (T. Horton-Tucker 9 AST),"[1631323, 1629659]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,24.46,Made,9.0,T. Horton-Tucker,1629659.0,9.0,,,,,,,,,,,,
754,PT02M06.00S,2022-12-03T04:36:50.9Z,4,REGULAR,3pt,Jump Shot,[],1630543,71.43561103810775,19.362745098039216,1610612754,132,115,2022-12-03T04:37:00Z,7450000,False,-153.0,216.0,1,right,I. Jackson 26' 3PT  (8 PTS) (A. Nembhard 10 AST),"[1630543, 1629614]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,26.48,Made,8.0,A. Nembhard,1629614.0,10.0,,,,,,,,,,,,
756,PT01M52.00S,2022-12-03T04:37:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,5.469776609724048,52.69607843137255,1610612762,134,115,2022-12-03T04:37:15Z,7470000,False,-13.0,-1.0,1,left,O. Agbaji reverse Layup (2 PTS) (U. Azubuike 1 AST),"[1630534, 1628962]",1610612762.0,UTA,reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,1.35,Made,2.0,U. Azubuike,1628962.0,1.0,,,,,,,,,,,,
758,PT01M40.00S,2022-12-03T04:37:18.9Z,4,REGULAR,3pt,Jump Shot,[],1630678,90.88370565045992,3.431372549019608,1610612754,134,115,2022-12-03T04:37:22Z,7490000,False,-233.0,33.0,1,right,MISS T. Taylor 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Left Corner 3,24+ Left,,,23.52,Missed,,,,,,,,,,,,,,,,
759,PT01M36.00S,2022-12-03T04:37:22.6Z,4,REGULAR,rebound,defensive,[],1628962,,,1610612762,134,115,2022-12-03T04:37:22Z,7500000,False,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,758.0,1.0,1.0,0.0,,
760,PT01M29.00S,2022-12-03T04:37:29.7Z,4,REGULAR,3pt,Jump Shot,[],1630534,4.944152431011826,3.431372549019608,1610612762,137,115,2022-12-03T04:37:32Z,7510000,False,233.0,-6.0,1,left,O. Agbaji 3PT  (5 PTS) (N. Alexander-Walker 1 AST),"[1630534, 1629638]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,23.29,Made,5.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,
