actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
627,PT06M05.00S,2023-01-14T04:10:54.6Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612762,99,89,2023-01-14T04:10:57Z,6200000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,626.0,2.0,2.0,0.0,,,,,,,,,,,,,,
628,PT05M56.00S,2023-01-14T04:11:04.1Z,4,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612762,99,89,2023-01-14T04:11:09Z,6210000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1628964, 1628374]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Markkanen,1628374.0
630,PT05M56.00S,2023-01-14T04:11:30.6Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,100,89,2023-01-14T04:11:30Z,6230000,False,,,0,,L. Markkanen Free Throw 1 of 2 (26 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,26.0,,,,,,,,,
631,PT05M56.00S,2023-01-14T04:11:45.8Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,101,89,2023-01-14T04:11:45Z,6240000,False,,,0,,L. Markkanen Free Throw 2 of 2 (27 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,27.0,,,,,,,,,
632,PT05M47.00S,2023-01-14T04:12:02.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,93.9060446780552,44.85294117647059,1610612753,101,91,2023-01-14T04:12:07Z,6250000,False,-26.0,5.0,1,right,M. Fultz reverse Layup (4 PTS) (T. Ross 1 AST),"[1628365, 203082]",1610612753.0,ORL,reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,,,4.0,T. Ross,203082.0,1.0,,,,,,
634,PT05M31.00S,2023-01-14T04:12:18.1Z,4,REGULAR,2pt,Jump Shot,[],1629659,14.536793692509855,68.13725490196079,1610612762,101,91,2023-01-14T04:12:22Z,6270000,False,-91.0,84.0,1,left,MISS T. Horton-Tucker 12' pullup Shot,[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,12.37,Missed,,,,,,,,,,,,,,,,,,
635,PT05M29.00S,2023-01-14T04:12:20.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,101,91,2023-01-14T04:12:22Z,6280000,False,,,0,,W. Carter Jr. REBOUND (Off:4 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,634.0,10.0,6.0,4.0,,,,,,,,,,,,,,
636,PT05M22.00S,2023-01-14T04:12:27.9Z,4,REGULAR,3pt,Jump Shot,[],1628964,82.21090670170827,2.696078431372549,1610612753,101,94,2023-01-14T04:12:33Z,6290000,False,-237.0,115.0,1,right,M. Bamba 26' 3PT  (3 PTS) (M. Fultz 6 AST),"[1628964, 1628365]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,,,,,3.0,M. Fultz,1628365.0,6.0,,,,,,
638,PT05M20.00S,2023-01-14T04:12:32.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,101,94,2023-01-14T04:12:32Z,6310000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M20.00S,2023-01-14T04:15:05.2Z,4,REGULAR,substitution,out,[],203082,,,1610612762,101,94,2023-01-14T04:15:07Z,6320000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M20.00S,2023-01-14T04:15:05.2Z,4,REGULAR,substitution,in,[],1630532,,,1610612762,101,94,2023-01-14T04:15:07Z,6330000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M03.00S,2023-01-14T04:15:41.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.456636005256241,59.80392156862745,1610612762,103,94,2023-01-14T04:22:44Z,6340000,False,-49.0,93.0,1,left,J. Clarkson 10' turnaround fadeaway Jump Shot (19 PTS),[203903],1610612762.0,UTA,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.49,Made,,,,,,,,,19.0,,,,,,,,,
644,PT04M45.00S,2023-01-14T04:15:59.5Z,4,REGULAR,turnover,bad pass,[],1631094,,,1610612753,103,94,2023-01-14T04:16:03Z,6350000,False,,,0,,P. Banchero bad pass TURNOVER (4 TO),"[1631094, 203903]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,4.0,Clarkson,203903.0,,,,,,,,,,,
645,PT04M45.00S,2023-01-14T04:15:59.5Z,4,REGULAR,steal,,[],203903,,,1610612762,103,94,2023-01-14T04:16:01Z,6360000,False,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
646,PT04M41.00S,2023-01-14T04:16:06.3Z,4,REGULAR,foul,offensive,[],1628374,,,1610612762,103,94,2023-01-14T04:16:19Z,6370000,False,,,0,,L. Markkanen offensive FOUL (2 PF),"[1628374, 1628976]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,1830.0,,,,,,,2.0,0.0,Carter Jr.,1628976.0
648,PT04M41.00S,2023-01-14T04:16:06.3Z,4,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,103,94,2023-01-14T04:16:06Z,6390000,False,,,0,,L. Markkanen offensive foul TURNOVER (4 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,4.0,,,1830.0,,,,,,,,,,
649,PT04M41.00S,2023-01-14T04:16:21.8Z,4,REGULAR,substitution,out,[],1629659,,,1610612753,103,94,2023-01-14T04:16:24Z,6400000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M41.00S,2023-01-14T04:16:21.8Z,4,REGULAR,substitution,in,[],1629012,,,1610612753,103,94,2023-01-14T04:16:24Z,6410000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M21.00S,2023-01-14T04:16:50.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,91.67214191852825,54.90196078431373,1610612753,103,96,2023-01-14T04:23:47Z,6420000,False,25.0,26.0,1,right,F. Wagner driving finger roll Layup (26 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.56,Made,,,,,,,,,26.0,,,,,,,,,
652,PT04M03.00S,2023-01-14T04:17:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,6.783837056504599,44.11764705882353,1610612762,103,96,2023-01-14T04:24:38Z,6430000,False,29.0,11.0,1,left,MISS L. Markkanen cutting Layup,[1628374],1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
653,PT04M01.00S,2023-01-14T04:17:11.0Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,103,96,2023-01-14T04:17:13Z,6440000,False,,,0,,M. Bamba REBOUND (Off:2 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,652.0,3.0,1.0,2.0,,,,,,,,,,,,,,
654,PT03M57.00S,2023-01-14T04:17:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628365,91.80354796320631,49.01960784313725,1610612753,103,98,2023-01-14T04:17:22Z,6450000,False,-5.0,25.0,1,right,M. Fultz running Layup (6 PTS),[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,,,6.0,,,,,,,,,
655,PT03M44.00S,2023-01-14T04:17:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,9.149145860709593,38.970588235294116,1610612762,105,98,2023-01-14T04:25:28Z,6460000,False,55.0,34.0,1,left,J. Clarkson 6' driving finger roll Layup (21 PTS),[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,,,,,21.0,,,,,,,,,
656,PT03M32.00S,2023-01-14T04:17:39.0Z,4,REGULAR,3pt,Jump Shot,[],1631094,73.01248357424441,81.12745098039215,1610612753,105,98,2023-01-14T04:25:59Z,6470000,False,156.0,201.0,1,right,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
657,PT03M30.00S,2023-01-14T04:17:41.0Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,105,98,2023-01-14T04:17:43Z,6480000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:9),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,656.0,10.0,9.0,1.0,,,,,,,,,,,,,,
658,PT03M17.00S,2023-01-14T04:17:54.8Z,4,REGULAR,turnover,bad pass,[],203903,,,1610612762,105,98,2023-01-14T04:18:00Z,6490000,False,,,0,,J. Clarkson bad pass TURNOVER (6 TO),"[203903, 1628976]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,6.0,Carter Jr.,1628976.0,,,,,,,,,,,
659,PT03M17.00S,2023-01-14T04:17:54.8Z,4,REGULAR,steal,,[],1628976,,,1610612753,105,98,2023-01-14T04:17:56Z,6500000,False,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
661,PT03M13.00S,2023-01-14T04:17:59.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1631094,91.80354796320631,61.51960784313726,1610612753,105,100,2023-01-14T04:18:25Z,6520000,False,58.0,25.0,1,right,P. Banchero 6' running Layup (15 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.26,Made,,,,,,,,,15.0,,,,,,,,,
662,PT03M13.00S,2023-01-14T04:18:07.8Z,4,REGULAR,violation,defensive goaltending,[],1630534,,,1610612753,105,100,2023-01-14T04:18:25Z,6530000,False,,,0,,O. Agbaji defensive goaltending VIOLATION,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,1628484.0,,,,,,,,,,
663,PT03M00.00S,2023-01-14T04:18:45.6Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,105,100,2023-01-14T04:18:53Z,6540000,False,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (7 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,7.0,,,1628484.0,,,,,,,,,,
664,PT03M00.00S,2023-01-14T04:18:48.2Z,4,REGULAR,substitution,out,[],1629020,,,1610612753,105,100,2023-01-14T04:18:56Z,6550000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M00.00S,2023-01-14T04:18:48.2Z,4,REGULAR,substitution,out,[],1630534,,,1610612753,105,100,2023-01-14T04:18:56Z,6560000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M00.00S,2023-01-14T04:18:48.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612753,105,100,2023-01-14T04:18:56Z,6570000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M00.00S,2023-01-14T04:18:48.2Z,4,REGULAR,substitution,in,[],1631117,,,1610612753,105,100,2023-01-14T04:18:56Z,6580000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M51.00S,2023-01-14T04:19:14.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,83.78777923784494,72.30392156862744,1610612753,105,102,2023-01-14T04:19:20Z,6590000,False,112.0,100.0,1,right,P. Banchero 14' pullup Jump Shot (17 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,14.97,Made,,,,,,,,,17.0,,,,,,,,,
669,PT02M29.00S,2023-01-14T04:19:36.5Z,4,REGULAR,turnover,bad pass,[],1628374,,,1610612762,105,102,2023-01-14T04:19:41Z,6600000,False,,,0,,L. Markkanen bad pass TURNOVER (5 TO),"[1628374, 1631094]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,5.0,Banchero,1631094.0,,,,,,,,,,,
670,PT02M29.00S,2023-01-14T04:19:36.5Z,4,REGULAR,steal,,[],1631094,,,1610612753,105,102,2023-01-14T04:19:38Z,6610000,False,,,0,,P. Banchero STEAL (2 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
671,PT02M26.00S,2023-01-14T04:19:39.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,91.27792378449409,47.30392156862745,1610612753,105,104,2023-01-14T04:19:47Z,6620000,False,-13.0,29.0,1,right,P. Banchero running DUNK (19 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,,,,,19.0,,,,,,,,,
672,PT02M05.00S,2023-01-14T04:20:00.7Z,4,REGULAR,turnover,bad pass,[],1629012,,,1610612762,105,104,2023-01-14T04:20:05Z,6630000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1628964]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Bamba,1628964.0,,,,,,,,,,,
673,PT02M05.00S,2023-01-14T04:20:00.7Z,4,REGULAR,steal,,[],1628964,,,1610612753,105,104,2023-01-14T04:20:02Z,6640000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
674,PT01M58.00S,2023-01-14T04:20:07.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631094,74.32654402102497,84.55882352941177,1610612753,105,104,2023-01-14T04:29:11Z,6650000,False,173.0,189.0,1,right,MISS P. Banchero 25' running 3PT,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
675,PT01M55.00S,2023-01-14T04:20:10.6Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,105,104,2023-01-14T04:20:12Z,6660000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:10),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,674.0,12.0,10.0,2.0,,,,,,,,,,,,,,
676,PT01M37.00S,2023-01-14T04:20:28.0Z,4,REGULAR,3pt,Jump Shot,[],203903,33.85348226018397,25.0,1610612762,105,104,2023-01-14T04:20:38Z,6670000,False,125.0,266.0,1,left,MISS J. Clarkson 29' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,29.36,Missed,,,,,,,,,,,,,,,,,,
677,PT01M35.00S,2023-01-14T04:20:30.0Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,105,104,2023-01-14T04:20:38Z,6680000,False,,,0,,W. Kessler REBOUND (Off:6 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,676.0,8.0,2.0,6.0,,,,,,,,,,,,,,
678,PT01M29.00S,2023-01-14T04:20:36.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,8.886333771353483,53.67647058823529,1610612762,105,104,2023-01-14T04:20:42Z,6690000,False,-18.0,31.0,1,left,MISS L. Markkanen Layup,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
680,PT01M29.00S,2023-01-14T04:20:36.4Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,105,104,2023-01-14T04:20:42Z,6710000,False,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,678.0,4.0,2.0,2.0,,,,,,,,,,,,,,
681,PT01M18.00S,2023-01-14T04:20:48.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,88.38699080157687,45.588235294117645,1610612753,105,106,2023-01-14T04:20:52Z,6720000,False,-22.0,57.0,1,right,M. Bamba 6' Hook (5 PTS) (P. Banchero 3 AST),"[1628964, 1631094]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,,,,,5.0,P. Banchero,1631094.0,3.0,,,,,,
683,PT01M18.00S,2023-01-14T04:20:52.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,105,106,2023-01-14T04:20:52Z,6740000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M59.00S,2023-01-14T04:22:54.6Z,4,REGULAR,2pt,Jump Shot,[],1629012,16.90210249671485,76.22549019607843,1610612762,107,106,2023-01-14T04:22:59Z,6750000,False,-131.0,106.0,1,left,C. Sexton 16' pullup Jump Shot (18 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,16.88,Made,,,,,,,,,18.0,,,,,,,,,
686,PT00M42.60S,2023-01-14T04:23:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,91.01511169513797,44.85294117647059,1610612753,107,108,2023-01-14T04:31:41Z,6770000,False,-26.0,32.0,1,right,M. Fultz driving finger roll Layup (8 PTS),[1628365],1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,,,8.0,,,,,,,,,
687,PT00M32.50S,2023-01-14T04:23:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.178055190538765,61.51960784313726,1610612762,109,108,2023-01-14T04:23:36Z,6780000,False,-58.0,15.0,1,left,J. Clarkson driving Layup (23 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,,,23.0,,,,,,,,,
688,PT00M26.70S,2023-01-14T04:23:51.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,70.90998685939553,75.98039215686273,1610612753,109,108,2023-01-14T04:23:58Z,6790000,False,130.0,221.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
689,PT00M23.70S,2023-01-14T04:23:54.6Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,109,108,2023-01-14T04:23:58Z,6800000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:10),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,688.0,11.0,10.0,1.0,,,,,,,,,,,,,,
690,PT00M19.40S,2023-01-14T04:24:01.1Z,4,REGULAR,foul,personal,[],1631094,,,1610612762,109,108,2023-01-14T04:24:16Z,6810000,False,,,0,,P. Banchero take personal FOUL (5 PF),"[1631094, 1629012]",1610612753.0,ORL,take,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628484.0,,,,,,,5.0,0.0,Sexton,1629012.0
692,PT00M19.40S,2023-01-14T04:24:24.8Z,4,REGULAR,substitution,out,[],1631117,,,1610612762,109,108,2023-01-14T04:24:28Z,6830000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M19.40S,2023-01-14T04:24:24.8Z,4,REGULAR,substitution,in,[],1630534,,,1610612762,109,108,2023-01-14T04:24:28Z,6840000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M15.40S,2023-01-14T04:24:48.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628365,,,1610612762,109,108,2023-01-14T04:24:58Z,6850000,False,,,0,,M. Fultz personal FOUL (3 PF) (Sexton 2 FT),"[1628365, 1629012]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1830.0,,,,,,,3.0,0.0,Sexton,1629012.0
696,PT00M15.40S,2023-01-14T04:25:46.0Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,109,108,2023-01-14T04:25:46Z,6870000,False,,,0,,MISS C. Sexton Free Throw 1 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
697,PT00M15.40S,2023-01-14T04:25:46.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,109,108,2023-01-14T04:25:46Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,696.0,,,,,,,,,,,,,,,,,
698,PT00M15.40S,2023-01-14T04:25:47.6Z,4,REGULAR,substitution,out,[],1627736,,,1610612762,109,108,2023-01-14T04:25:54Z,6890000,False,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M15.40S,2023-01-14T04:25:47.6Z,4,REGULAR,substitution,in,[],1631117,,,1610612762,109,108,2023-01-14T04:25:54Z,6900000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M15.40S,2023-01-14T04:25:46.0Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,109,108,2023-01-14T04:26:16Z,6910000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
701,PT00M13.40S,2023-01-14T04:25:48.0Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,109,108,2023-01-14T04:26:16Z,6920000,False,,,0,,W. Kessler REBOUND (Off:7 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,700.0,9.0,2.0,7.0,,,,,,,,,,,,,,
703,PT00M11.80S,2023-01-14T04:26:32.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612762,109,108,2023-01-14T04:26:59Z,6940000,False,,,0,,P. Banchero shooting personal FOUL (6 PF) (Kessler 2 FT),"[1631094, 1631117]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,,,,,,,6.0,0.0,Kessler,1631117.0
705,PT00M11.80S,2023-01-14T04:27:08.0Z,4,REGULAR,substitution,out,[],1631094,,,1610612762,109,108,2023-01-14T04:27:18Z,6960000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M11.80S,2023-01-14T04:27:08.0Z,4,REGULAR,substitution,in,[],1629021,,,1610612762,109,108,2023-01-14T04:27:18Z,6970000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M11.80S,2023-01-14T04:27:38.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631117,,,1610612762,110,108,2023-01-14T04:27:38Z,6980000,False,,,0,,W. Kessler Free Throw 1 of 2 (12 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
708,PT00M11.80S,2023-01-14T04:27:51.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631117,,,1610612762,111,108,2023-01-14T04:27:51Z,6990000,False,,,0,,W. Kessler Free Throw 2 of 2 (13 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
709,PT00M11.80S,2023-01-14T04:27:55.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,111,108,2023-01-14T04:27:55Z,7000000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M11.80S,2023-01-14T04:29:25.6Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,111,108,2023-01-14T04:29:28Z,7010000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M11.80S,2023-01-14T04:29:25.6Z,4,REGULAR,substitution,in,[],203082,,,1610612753,111,108,2023-01-14T04:29:28Z,7020000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
