actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
425,PT07M06.00S,2022-11-01T02:32:50.6Z,3,REGULAR,3pt,Jump Shot,[],203903,69.46452036793693,73.2843137254902,1610612762,70,59,2022-11-01T02:32:55Z,4210000,116.0,235.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
426,PT07M02.00S,2022-11-01T02:32:54.6Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,70,59,2022-11-01T02:32:55Z,4220000,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,425.0,5.0,3.0,2.0,,,,,,,,
427,PT06M58.00S,2022-11-01T02:32:58.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,29.911300919842315,20.588235294117645,1610612763,70,59,2022-11-01T02:34:01Z,4230000,147.0,229.0,1,left,MISS J. Morant 27' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
428,PT06M57.00S,2022-11-01T02:32:59.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,70,59,2022-11-01T02:33:16Z,4240000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,427.0,,,,,,,,,,,
430,PT06M57.00S,2022-11-01T02:33:10.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,70,59,2022-11-01T02:33:10Z,4260000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M57.00S,2022-11-01T02:35:51.0Z,3,REGULAR,substitution,out,[],1630583,,,1610612762,70,59,2022-11-01T02:35:58Z,4270000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M57.00S,2022-11-01T02:35:51.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612762,70,59,2022-11-01T02:35:58Z,4280000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M57.00S,2022-11-01T02:35:51.0Z,3,REGULAR,substitution,in,[],1626145,,,1610612762,70,59,2022-11-01T02:35:58Z,4290000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M57.00S,2022-11-01T02:35:51.0Z,3,REGULAR,substitution,in,[],1631223,,,1610612762,70,59,2022-11-01T02:35:58Z,4300000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M39.00S,2022-11-01T02:36:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612762,70,59,2022-11-01T02:36:28Z,4310000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629634, 1628374]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,200833.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,
439,PT06M39.00S,2022-11-01T02:36:59.1Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,71,59,2022-11-01T02:36:59Z,4330000,,,0,,L. Markkanen Free Throw 1 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
440,PT06M39.00S,2022-11-01T02:37:14.4Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,72,59,2022-11-01T02:37:14Z,4340000,,,0,,L. Markkanen Free Throw 2 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
441,PT06M25.00S,2022-11-01T02:37:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.966491458607096,55.14705882352941,1610612763,72,59,2022-11-01T02:37:34Z,4350000,-26.0,22.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
442,PT06M24.00S,2022-11-01T02:37:30.6Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,72,59,2022-11-01T02:37:34Z,4360000,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,441.0,4.0,2.0,2.0,,,,,,,,
443,PT06M24.00S,2022-11-01T02:37:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,72,59,2022-11-01T02:37:33Z,4370000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
444,PT06M24.00S,2022-11-01T02:37:33.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,72,59,2022-11-01T02:37:33Z,4380000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,443.0,,,,,,,,,,,
446,PT06M14.00S,2022-11-01T02:37:50.5Z,3,REGULAR,2pt,Jump Shot,[],1628374,75.50919842312747,25.245098039215684,1610612762,74,59,2022-11-01T02:37:55Z,4400000,-124.0,178.0,1,right,L. Markkanen 21' Jump Shot (19 PTS) (M. Conley 2 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,21.66,Made,19.0,,,,,,,,,,,M. Conley,201144.0,2.0,,,,
448,PT06M03.00S,2022-11-01T02:38:03.0Z,3,REGULAR,turnover,traveling,[],1629723,,,1610612763,74,59,2022-11-01T02:38:08Z,4420000,,,0,,J. Konchar traveling TURNOVER (1 TO),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,,1628482.0,,,,,,,,,1.0,,,,,,,
449,PT05M52.00S,2022-11-01T02:38:26.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,92.46057818659659,2.941176470588235,1610612762,77,59,2022-11-01T02:38:31Z,4430000,-235.0,18.0,1,right,J. Clarkson 3PT  (9 PTS) (L. Markkanen 2 AST),"[203903, 1628374]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,23.6,Made,9.0,,,,,,,,,,,L. Markkanen,1628374.0,2.0,,,,
451,PT05M41.00S,2022-11-01T02:38:39.3Z,3,REGULAR,turnover,traveling,[],1629630,,,1610612763,77,59,2022-11-01T02:38:45Z,4450000,,,0,,J. Morant traveling TURNOVER (3 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,,,,1830.0,,,,,,,,,3.0,,,,,,,
452,PT05M32.00S,2022-11-01T02:38:52.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,68.54467805519053,75.24509803921569,1610612762,77,59,2022-11-01T02:38:58Z,4460000,126.0,243.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
453,PT05M29.00S,2022-11-01T02:38:55.2Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,77,59,2022-11-01T02:38:58Z,4470000,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,,,,,,452.0,3.0,3.0,0.0,,,,,,,,
454,PT05M24.00S,2022-11-01T02:39:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,5.863994743758213,52.20588235294118,1610612763,77,61,2022-11-01T02:39:06Z,4480000,-11.0,3.0,1,left,J. Morant running Layup (27 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.13,Made,27.0,,,,,,,,,,,,,,,,,
455,PT05M12.00S,2022-11-01T02:39:11.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,90.75229960578186,46.568627450980394,1610612762,79,61,2022-11-01T02:39:20Z,4490000,-17.0,34.0,1,right,L. Markkanen turnaround Hook (21 PTS) (J. Clarkson 6 AST),"[1628374, 203903]",1610612762.0,UTA,turnaround,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.85,Made,21.0,,,,,,,,,,,J. Clarkson,203903.0,6.0,,,,
457,PT04M54.00S,2022-11-01T02:39:29.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,14.799605781865965,49.50980392156863,1610612763,79,61,2022-11-01T02:45:18Z,4510000,2.0,87.0,1,left,MISS B. Clarke 8' turnaround Hook,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,8.66,Missed,,,,,,,,,,,,,,,,,,
458,PT04M53.00S,2022-11-01T02:39:30.0Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,79,61,2022-11-01T02:39:34Z,4520000,,,0,,J. Clarkson REBOUND (Off:0 Def:6),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,457.0,6.0,6.0,0.0,,,,,,,,
459,PT04M46.00S,2022-11-01T02:39:38.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.67214191852825,44.36274509803921,1610612762,79,61,2022-11-01T02:45:46Z,4530000,-28.0,26.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
460,PT04M44.00S,2022-11-01T02:39:40.5Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,79,61,2022-11-01T02:39:42Z,4540000,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,459.0,5.0,3.0,2.0,,,,,,,,
461,PT04M37.00S,2022-11-01T02:39:48.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612763,79,61,2022-11-01T02:39:52Z,4550000,,,0,,C. Sexton shooting personal FOUL (3 PF) (Morant 2 FT),"[1629012, 1629630]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,200833.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,
463,PT04M37.00S,2022-11-01T02:40:19.7Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,79,61,2022-11-01T02:40:45Z,4570000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
464,PT04M37.00S,2022-11-01T02:40:19.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,79,61,2022-11-01T02:40:45Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,463.0,,,,,,,,,,,
465,PT04M37.00S,2022-11-01T02:40:20.3Z,3,REGULAR,substitution,out,[],203903,,,1610612763,79,61,2022-11-01T02:40:23Z,4590000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M37.00S,2022-11-01T02:40:20.3Z,3,REGULAR,substitution,in,[],1630534,,,1610612763,79,61,2022-11-01T02:40:23Z,4600000,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M37.00S,2022-11-01T02:40:19.7Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,79,61,2022-11-01T02:40:45Z,4610000,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT04M36.00S,2022-11-01T02:40:20.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,79,61,2022-11-01T02:40:45Z,4620000,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,467.0,6.0,5.0,1.0,,,,,,,,
469,PT04M24.00S,2022-11-01T02:40:57.9Z,3,REGULAR,foul,offensive,['inpenalty'],1629012,,,1610612762,79,61,2022-11-01T02:41:02Z,4630000,,,0,,C. Sexton charge offensive FOUL (4 PF),"[1629012, 1629723]",1610612762.0,UTA,charge,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,1628482.0,4.0,0.0,Konchar,1629723.0,,,,,,,,,,,,
471,PT04M24.00S,2022-11-01T02:40:57.9Z,3,REGULAR,turnover,offensive foul,[],1629012,,,1610612762,79,61,2022-11-01T02:40:57Z,4650000,,,0,,C. Sexton offensive foul TURNOVER (2 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,1628482.0,,,,,,,,,2.0,,,,,,,
472,PT04M09.00S,2022-11-01T02:41:31.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629634,6.915243101182654,46.32352941176471,1610612763,79,63,2022-11-01T02:41:35Z,4660000,18.0,13.0,1,left,B. Clarke alley-oop DUNK (6 PTS) (J. Morant 2 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.22,Made,6.0,,,,,,,,,,,J. Morant,1629630.0,2.0,,,,
474,PT03M48.00S,2022-11-01T02:41:52.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.11760840998686,53.67647058823529,1610612762,81,63,2022-11-01T02:41:56Z,4680000,18.0,12.0,1,right,L. Markkanen DUNK (23 PTS) (M. Conley 3 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.21,Made,23.0,,,,,,,,,,,M. Conley,201144.0,3.0,,,,
476,PT03M38.00S,2022-11-01T02:42:03.2Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612763,81,63,2022-11-01T02:42:08Z,4700000,,,0,,T. Jones bad pass TURNOVER (3 TO),"[1626145, 1628374]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,3.0,,,,,,Markkanen,1628374.0
477,PT03M38.00S,2022-11-01T02:42:03.2Z,3,REGULAR,steal,,[],1628374,,,1610612762,81,63,2022-11-01T02:42:05Z,4710000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
478,PT03M30.00S,2022-11-01T02:42:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,92.85479632063075,94.11764705882352,1610612762,84,63,2022-11-01T02:42:16Z,4720000,221.0,15.0,1,right,M. Conley 3PT  (12 PTS) (M. Beasley 3 AST),"[201144, 1627736]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,22.11,Made,12.0,,,,,,,,,,,M. Beasley,1627736.0,3.0,,,,
480,PT03M27.00S,2022-11-01T02:42:16.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,84,63,2022-11-01T02:42:16Z,4740000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M16.00S,2022-11-01T02:45:34.3Z,3,REGULAR,foul,offensive,['inpenalty'],1626145,,,1610612763,84,63,2022-11-01T02:45:40Z,4750000,,,0,,T. Jones offensive FOUL (1 PF),"[1626145, 201144]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,200833.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,
483,PT03M16.00S,2022-11-01T02:45:34.3Z,3,REGULAR,turnover,offensive foul,[],1626145,,,1610612763,84,63,2022-11-01T02:45:34Z,4770000,,,0,,T. Jones offensive foul TURNOVER (4 TO),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,200833.0,,,,,,,,,4.0,,,,,,,
484,PT02M58.00S,2022-11-01T02:46:01.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,69.99014454664915,73.2843137254902,1610612762,84,63,2022-11-01T02:46:10Z,4780000,116.0,230.0,1,right,MISS M. Beasley 25' step back 3PT,[1627736],1610612762.0,UTA,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
485,PT02M55.00S,2022-11-01T02:46:04.7Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,84,63,2022-11-01T02:46:10Z,4790000,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,484.0,2.0,1.0,1.0,,,,,,,,
486,PT02M55.00S,2022-11-01T02:46:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629012,91.67214191852825,49.754901960784316,1610612762,86,63,2022-11-01T02:46:16Z,4800000,-1.0,26.0,1,right,C. Sexton finger roll Layup (10 PTS),[1629012],1610612762.0,UTA,finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.58,Made,10.0,,,,,,,,,,,,,,,,,
487,PT02M42.00S,2022-11-01T02:46:20.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612763,86,63,2022-11-01T02:46:25Z,4810000,,,0,,O. Agbaji personal FOUL (1 PF) (Morant 2 FT),"[1630534, 1629630]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Center,,,,1830.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,,,
489,PT02M42.00S,2022-11-01T02:46:45.0Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,86,64,2022-11-01T02:46:45Z,4830000,,,0,,J. Morant Free Throw 1 of 2 (28 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
490,PT02M42.00S,2022-11-01T02:46:59.9Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,86,65,2022-11-01T02:46:59Z,4840000,,,0,,J. Morant Free Throw 2 of 2 (29 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
491,PT02M30.00S,2022-11-01T02:47:13.5Z,3,REGULAR,turnover,bad pass,[],1628374,,,1610612762,86,65,2022-11-01T02:47:17Z,4850000,,,0,,L. Markkanen bad pass TURNOVER (2 TO),"[1628374, 1629723]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Konchar,1629723.0
492,PT02M30.00S,2022-11-01T02:47:13.5Z,3,REGULAR,steal,,[],1629723,,,1610612763,86,65,2022-11-01T02:47:15Z,4860000,,,0,,J. Konchar STEAL (3 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT02M25.00S,2022-11-01T02:47:22.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612763,86,65,2022-11-01T02:47:27Z,4870000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Morant 2 FT),"[1628374, 1629630]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,1628482.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,
495,PT02M25.00S,2022-11-01T02:47:46.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,86,66,2022-11-01T02:47:46Z,4890000,,,0,,J. Morant Free Throw 1 of 2 (30 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
496,PT02M25.00S,2022-11-01T02:48:03.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,86,67,2022-11-01T02:48:03Z,4900000,,,0,,J. Morant Free Throw 2 of 2 (31 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
497,PT02M10.00S,2022-11-01T02:48:19.3Z,3,REGULAR,3pt,Jump Shot,[],1629012,85.23324572930355,95.58823529411765,1610612762,89,67,2022-11-01T02:51:23Z,4910000,228.0,86.0,1,right,C. Sexton 24' 3PT step back (13 PTS) (M. Beasley 4 AST),"[1629012, 1627736]",1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,24.37,Made,13.0,,,,,,,,,,,M. Beasley,1627736.0,4.0,,,,
499,PT01M56.00S,2022-11-01T02:48:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,7.046649145860711,45.83333333333333,1610612763,89,69,2022-11-01T02:48:38Z,4930000,21.0,14.0,1,left,B. Clarke cutting Layup (8 PTS) (J. Morant 3 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.49,Made,8.0,,,,,,,,,,,J. Morant,1629630.0,3.0,,,,
501,PT01M42.00S,2022-11-01T02:48:47.1Z,3,REGULAR,3pt,Jump Shot,[],1628374,90.48948751642575,2.2058823529411766,1610612762,92,69,2022-11-01T02:48:51Z,4950000,-239.0,37.0,1,right,L. Markkanen 24' 3PT  (26 PTS) (M. Conley 4 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,24.18,Made,26.0,,,,,,,,,,,M. Conley,201144.0,4.0,,,,
503,PT01M30.00S,2022-11-01T02:49:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,9.149145860709593,53.18627450980392,1610612763,92,71,2022-11-01T02:49:07Z,4970000,-16.0,34.0,1,left,J. Morant driving Layup (33 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.71,Made,33.0,,,,,,,,,,,,,,,,,
504,PT01M30.00S,2022-11-01T02:49:04.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630534,,,1610612763,92,71,2022-11-01T02:49:09Z,4980000,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Morant 1 FT),"[1630534, 1629630]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,1830.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,
506,PT01M30.00S,2022-11-01T02:49:13.3Z,3,REGULAR,substitution,out,[],1629634,,,1610612763,92,71,2022-11-01T02:51:11Z,5000000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M30.00S,2022-11-01T02:49:13.3Z,3,REGULAR,substitution,out,[],1629723,,,1610612763,92,71,2022-11-01T02:51:11Z,5010000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M30.00S,2022-11-01T02:49:13.3Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,92,71,2022-11-01T02:51:11Z,5020000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M30.00S,2022-11-01T02:49:13.3Z,3,REGULAR,substitution,in,[],1628415,,,1610612763,92,71,2022-11-01T02:51:11Z,5030000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M30.00S,2022-11-01T02:49:33.7Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,92,72,2022-11-01T02:49:33Z,5040000,,,0,,J. Morant Free Throw 1 of 1 (34 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
511,PT01M17.00S,2022-11-01T02:49:50.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,69.72733245729303,72.05882352941177,1610612762,95,72,2022-11-01T02:49:57Z,5050000,110.0,232.0,1,right,M. Beasley 25' 3PT  (13 PTS) (M. Conley 5 AST),"[1627736, 201144]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.7,Made,13.0,,,,,,,,,,,M. Conley,201144.0,5.0,,,,
513,PT01M00.00S,2022-11-01T02:50:10.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612763,95,72,2022-11-01T02:50:14Z,5070000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Morant 2 FT),"[1627736, 1629630]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Left,,,,200833.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,,,
515,PT01M00.00S,2022-11-01T02:50:32.7Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,95,73,2022-11-01T02:50:32Z,5090000,,,0,,J. Morant Free Throw 1 of 2 (35 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
516,PT01M00.00S,2022-11-01T02:50:50.9Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,95,74,2022-11-01T02:50:50Z,5100000,,,0,,J. Morant Free Throw 2 of 2 (36 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
