actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
520,PT12M00.00S,2022-10-30T02:45:56.7Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612763,95,91,2022-10-30T02:47:53Z,5130000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-10-30T02:45:56.7Z,4,REGULAR,substitution,in,['startperiod'],1631113,,,1610612763,95,91,2022-10-30T02:47:53Z,5140000,,,0,,SUB in: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-10-30T02:45:56.7Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,95,91,2022-10-30T02:47:53Z,5150000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-10-30T02:46:11.7Z,4,REGULAR,period,start,[],0,,,1610612763,95,91,2022-10-30T02:48:11Z,5160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M49.00S,2022-10-30T02:48:08.2Z,4,REGULAR,foul,personal,[],1629020,,,1610612763,95,91,2022-10-30T04:32:40Z,5180000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 1629634]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,Clarke,1629634.0,,,,,
527,PT11M40.00S,2022-10-30T02:48:20.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,10.85742444152431,48.77450980392157,1610612763,95,93,2022-10-30T02:48:25Z,5200000,6.0,50.0,1,left,D. Bane floating Jump Shot (24 PTS),[1630217],1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,24.0,,,,,,,,,,,,,,,,,
528,PT11M40.00S,2022-10-30T02:48:23.4Z,4,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612763,95,93,2022-10-30T02:48:34Z,5210000,,,0,,N. Alexander-Walker shooting personal FOUL (4 PF) (Bane 1 FT),"[1629638, 1630217]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628168.0,4.0,0.0,Bane,1630217.0,,,,,
530,PT11M40.00S,2022-10-30T02:48:41.8Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,95,94,2022-10-30T02:48:41Z,5230000,,,0,,D. Bane Free Throw 1 of 1 (25 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
531,PT11M22.00S,2022-10-30T02:49:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,91.27792378449409,62.00980392156863,1610612762,95,94,2022-10-30T02:49:13Z,5240000,60.0,29.0,1,right,MISS O. Agbaji 6' driving Layup,[1630534],1610612762.0,UTA,driving,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
532,PT11M20.00S,2022-10-30T02:49:10.5Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,95,94,2022-10-30T02:49:13Z,5250000,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,,,
533,PT11M17.00S,2022-10-30T02:49:14.3Z,4,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612763,95,94,2022-10-30T02:49:22Z,5260000,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Bane 2 FT),"[1629659, 1630217]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,Bane,1630217.0,,,,,
535,PT11M17.00S,2022-10-30T02:49:42.0Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,95,95,2022-10-30T02:49:42Z,5280000,,,0,,D. Bane Free Throw 1 of 2 (26 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
536,PT11M17.00S,2022-10-30T02:49:51.5Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,95,96,2022-10-30T02:49:51Z,5290000,,,0,,D. Bane Free Throw 2 of 2 (27 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
537,PT11M04.00S,2022-10-30T02:50:06.8Z,4,REGULAR,turnover,bad pass,[],1629020,,,1610612762,95,96,2022-10-30T02:50:11Z,5300000,,,0,,J. Vanderbilt bad pass TURNOVER (3 TO),"[1629020, 1629634]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,3.0,Clarke,1629634.0,,,,,,,,,,,,,,
538,PT11M04.00S,2022-10-30T02:50:06.8Z,4,REGULAR,steal,,[],1629634,,,1610612763,95,96,2022-10-30T02:50:08Z,5310000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
539,PT11M00.00S,2022-10-30T02:50:13.6Z,4,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612763,95,96,2022-10-30T02:50:35Z,5320000,,,0,,J. Vanderbilt shooting personal FOUL (3 PF) (Aldama 2 FT),"[1629020, 1630583]",1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,3.0,0.0,Aldama,1630583.0,,,,,
541,PT11M00.00S,2022-10-30T02:50:39.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630583,,,1610612763,95,96,2022-10-30T02:50:39Z,5340000,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT11M00.00S,2022-10-30T02:50:39.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,95,96,2022-10-30T02:50:39Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,
543,PT11M00.00S,2022-10-30T02:51:02.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630583,,,1610612763,95,97,2022-10-30T02:51:02Z,5360000,,,0,,S. Aldama Free Throw 2 of 2 (10 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
544,PT10M53.00S,2022-10-30T02:51:13.0Z,4,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612762,95,97,2022-10-30T02:51:21Z,5370000,,,0,,T. Horton-Tucker lost ball out-of-bounds TURNOVER (2 TO),[1629659],1610612762.0,UTA,lost ball,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,2.0,,,,,,,1628168.0,,,,,,,,,
545,PT10M53.00S,2022-10-30T02:51:18.9Z,4,REGULAR,substitution,out,[],1629659,,,1610612763,95,97,2022-10-30T02:51:31Z,5380000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M53.00S,2022-10-30T02:51:18.9Z,4,REGULAR,substitution,in,[],203482,,,1610612763,95,97,2022-10-30T02:51:31Z,5390000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M42.00S,2022-10-30T02:51:46.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,9.806176084099869,42.15686274509804,1610612763,95,97,2022-10-30T02:51:53Z,5400000,39.0,40.0,1,left,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,,,,,
548,PT10M35.00S,2022-10-30T02:51:53.0Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,95,97,2022-10-30T02:52:54Z,5410000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,547.0,1.0,0.0,1.0,,,,,,,,,,
549,PT10M35.00S,2022-10-30T02:51:52.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,8.623521681997373,37.99019607843137,1610612763,95,99,2022-10-30T02:52:59Z,5420000,60.0,29.0,1,left,B. Clarke 6' tip Layup (6 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,6.0,,,,,,,,,,,,,,,,,
550,PT10M22.00S,2022-10-30T02:52:08.0Z,4,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612762,95,99,2022-10-30T02:52:15Z,5430000,,,0,,J. Vanderbilt bad pass out-of-bounds TURNOVER (4 TO),[1629020],1610612762.0,UTA,bad pass,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,4.0,,,,,,,203591.0,,,,,,,,,
551,PT10M10.00S,2022-10-30T02:52:23.2Z,4,REGULAR,turnover,bad pass,[],1630217,,,1610612763,95,99,2022-10-30T02:52:30Z,5440000,,,0,,D. Bane bad pass TURNOVER (4 TO),"[1630217, 203482]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,4.0,Olynyk,203482.0,,,,,,,,,,,,,,
552,PT10M10.00S,2022-10-30T02:52:23.2Z,4,REGULAR,steal,,[],203482,,,1610612762,95,99,2022-10-30T02:52:24Z,5450000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
553,PT10M08.00S,2022-10-30T02:52:27.9Z,4,REGULAR,foul,personal,['2freethrow'],1631113,,,1610612762,95,99,2022-10-30T02:52:40Z,5460000,,,0,,K. Chandler shooting personal FOUL (1 PF) (Olynyk 2 FT),"[1631113, 203482]",1610612763.0,MEM,shooting,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628168.0,1.0,0.0,Olynyk,203482.0,,,,,
555,PT10M08.00S,2022-10-30T02:53:02.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203482,,,1610612762,96,99,2022-10-30T02:53:02Z,5480000,,,0,,K. Olynyk Free Throw 1 of 2 (14 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
556,PT10M08.00S,2022-10-30T02:53:08.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203482,,,1610612762,97,99,2022-10-30T02:53:08Z,5490000,,,0,,K. Olynyk Free Throw 2 of 2 (15 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
558,PT09M48.00S,2022-10-30T02:53:41.5Z,4,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,97,99,2022-10-30T03:02:04Z,5510000,,,0,,S. Aldama bad pass out-of-bounds TURNOVER (2 TO),[1630583],1610612763.0,MEM,bad pass,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,2.0,,,,,,,1628168.0,,,,,,,,,
559,PT09M36.00S,2022-10-30T02:54:04.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,66.83639947437582,50.245098039215684,1610612762,97,99,2022-10-30T02:54:12Z,5520000,1.0,259.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
560,PT09M33.00S,2022-10-30T02:54:07.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,97,99,2022-10-30T02:54:12Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,559.0,,,,,,,,,,,,,
562,PT09M20.00S,2022-10-30T02:54:37.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,30.831143232588698,31.862745098039213,1610612763,97,99,2022-10-30T02:54:44Z,5550000,91.0,237.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
563,PT09M18.00S,2022-10-30T02:54:39.2Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,97,99,2022-10-30T02:54:44Z,5560000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,562.0,1.0,1.0,0.0,,,,,,,,,,
564,PT09M07.00S,2022-10-30T02:54:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,89.30683311432325,54.41176470588235,1610612762,97,99,2022-10-30T02:54:55Z,5570000,22.0,48.0,1,right,MISS M. Beasley driving Layup - blocked,"[1627736, 1629634]",1610612762.0,UTA,driving,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,Clarke,1629634.0
565,PT09M07.00S,2022-10-30T02:54:50.3Z,4,REGULAR,block,,[],1629634,,,1610612762,97,99,2022-10-30T02:54:52Z,5580000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT09M03.00S,2022-10-30T02:54:54.3Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,97,99,2022-10-30T02:54:55Z,5590000,,,0,,J. Konchar REBOUND (Off:0 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,564.0,5.0,5.0,0.0,,,,,,,,,,
567,PT08M55.00S,2022-10-30T02:55:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,6.652431011826544,42.15686274509804,1610612763,97,99,2022-10-30T02:55:08Z,5600000,39.0,10.0,1,left,MISS S. Aldama Layup,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
568,PT08M52.00S,2022-10-30T02:55:04.9Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,97,99,2022-10-30T02:55:08Z,5610000,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,567.0,2.0,0.0,2.0,,,,,,,,,,
569,PT08M52.00S,2022-10-30T02:55:04.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,97,101,2022-10-30T02:55:04Z,5620000,0.0,0.0,1,left,B. Clarke tip Layup (8 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
570,PT08M42.00S,2022-10-30T02:55:17.3Z,4,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612762,97,101,2022-10-30T02:55:28Z,5630000,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (1 TO),[1629638],1610612762.0,UTA,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,2004.0,,,,,,,,,
571,PT08M42.00S,2022-10-30T02:55:32.7Z,4,REGULAR,substitution,out,[],1629020,,,1610612763,97,101,2022-10-30T02:55:36Z,5640000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M42.00S,2022-10-30T02:55:32.7Z,4,REGULAR,substitution,in,[],1629012,,,1610612763,97,101,2022-10-30T02:55:36Z,5650000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M33.00S,2022-10-30T02:55:42.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631113,5.338370565045992,41.66666666666667,1610612763,97,103,2022-10-30T02:55:47Z,5660000,42.0,-2.0,1,left,K. Chandler driving Layup (4 PTS),[1631113],1610612763.0,MEM,driving,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,4.18,Made,4.0,,,,,,,,,,,,,,,,,
574,PT08M32.00S,2022-10-30T02:55:47.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,97,103,2022-10-30T02:55:47Z,5670000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M32.00S,2022-10-30T02:57:39.4Z,4,REGULAR,substitution,out,[],1630534,,,1610612762,97,103,2022-10-30T02:58:42Z,5680000,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M32.00S,2022-10-30T02:57:39.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612762,97,103,2022-10-30T02:58:42Z,5690000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M17.00S,2022-10-30T02:58:58.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,86.5473061760841,55.88235294117647,1610612762,97,103,2022-10-30T02:59:02Z,5700000,29.0,74.0,1,right,MISS L. Markkanen 7' Hook,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
578,PT08M15.00S,2022-10-30T02:59:00.8Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,97,103,2022-10-30T02:59:02Z,5710000,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,577.0,6.0,6.0,0.0,,,,,,,,,,
579,PT08M02.00S,2022-10-30T02:59:13.4Z,4,REGULAR,3pt,Jump Shot,[],1631113,30.699737187910642,19.11764705882353,1610612763,97,103,2022-10-30T02:59:19Z,5720000,154.0,236.0,1,left,MISS K. Chandler 28' 3PT,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
580,PT07M59.00S,2022-10-30T02:59:16.4Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,97,103,2022-10-30T02:59:19Z,5730000,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,579.0,8.0,6.0,2.0,,,,,,,,,,
581,PT07M55.00S,2022-10-30T02:59:20.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,70.25295663600527,79.41176470588235,1610612762,97,103,2022-10-30T02:59:26Z,5740000,147.0,227.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,,
582,PT07M53.00S,2022-10-30T02:59:22.8Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,97,103,2022-10-30T02:59:26Z,5750000,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,581.0,3.0,3.0,0.0,,,,,,,,,,
583,PT07M47.00S,2022-10-30T02:59:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.492115637319317,48.28431372549019,1610612763,97,103,2022-10-30T02:59:39Z,5760000,9.0,27.0,1,left,MISS D. Bane driving Layup - blocked,"[1630217, 203482]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,Olynyk,203482.0
584,PT07M47.00S,2022-10-30T02:59:30.6Z,4,REGULAR,block,,[],203482,,,1610612763,97,103,2022-10-30T02:59:32Z,5770000,,,0,,K. Olynyk BLOCK (3 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT07M47.00S,2022-10-30T02:59:30.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,97,103,2022-10-30T02:59:39Z,5780000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,583.0,,,,,,,,,,,,,
587,PT07M47.00S,2022-10-30T02:59:41.4Z,4,REGULAR,substitution,out,[],1629638,,,1610612762,97,103,2022-10-30T02:59:47Z,5800000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M47.00S,2022-10-30T02:59:41.4Z,4,REGULAR,substitution,in,[],203903,,,1610612762,97,103,2022-10-30T02:59:47Z,5810000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M37.00S,2022-10-30T03:00:07.1Z,4,REGULAR,3pt,Jump Shot,[],1628374,78.26872536136662,6.372549019607843,1610612762,97,103,2022-10-30T03:00:13Z,5820000,-218.0,152.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
590,PT07M31.00S,2022-10-30T03:00:13.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,97,103,2022-10-30T03:00:13Z,5830000,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,,,,,589.0,3.0,1.0,2.0,,,,,,,,,,
591,PT07M27.00S,2022-10-30T03:00:20.7Z,4,REGULAR,foul,offensive,[],1629634,,,1610612763,97,103,2022-10-30T03:00:31Z,5840000,,,0,,B. Clarke offensive FOUL (4 PF),"[1629634, 203482]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2004.0,4.0,0.0,Olynyk,203482.0,,,,,
593,PT07M27.00S,2022-10-30T03:00:20.7Z,4,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,97,103,2022-10-30T03:00:20Z,5860000,,,0,,B. Clarke offensive foul TURNOVER (2 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,,,,,,,2004.0,,,,,,,,,
594,PT07M27.00S,2022-10-30T03:00:28.9Z,4,REGULAR,substitution,out,[],1631113,,,1610612762,97,103,2022-10-30T03:00:34Z,5870000,,,0,,SUB out: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M27.00S,2022-10-30T03:00:28.9Z,4,REGULAR,substitution,in,[],1626145,,,1610612762,97,103,2022-10-30T03:00:34Z,5880000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M14.00S,2022-10-30T03:00:50.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,89.96386333771353,37.254901960784316,1610612762,99,103,2022-10-30T03:00:55Z,5890000,-64.0,42.0,1,right,J. Clarkson 7' driving Layup (18 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,7.62,Made,18.0,,,,,,,,,,,,,,,,,
597,PT07M00.00S,2022-10-30T03:01:04.8Z,4,REGULAR,turnover,bad pass,[],1630217,,,1610612763,99,103,2022-10-30T03:01:09Z,5900000,,,0,,D. Bane bad pass TURNOVER (5 TO),"[1630217, 203482]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,5.0,Olynyk,203482.0,,,,,,,,,,,,,,
598,PT07M00.00S,2022-10-30T03:01:04.8Z,4,REGULAR,steal,,[],203482,,,1610612762,99,103,2022-10-30T03:01:06Z,5910000,,,0,,K. Olynyk STEAL (2 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
599,PT06M55.00S,2022-10-30T03:01:09.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,90.3580814717477,49.754901960784316,1610612762,101,103,2022-10-30T03:01:16Z,5920000,-1.0,38.0,1,right,C. Sexton driving Layup (19 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.81,Made,19.0,,,,,,,,,,,,,,,,,
600,PT06M55.00S,2022-10-30T03:01:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,101,103,2022-10-30T03:01:15Z,5930000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M55.00S,2022-10-30T03:04:13.0Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,101,103,2022-10-30T03:04:22Z,5940000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
