actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,out,['startperiod'],1631121,,,1610612766,58,45,2023-01-24T03:19:34Z,3360000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612766,58,45,2023-01-24T03:19:34Z,3370000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,58,45,2023-01-24T03:19:34Z,3380000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,in,['startperiod'],1631117,,,1610612766,58,45,2023-01-24T03:19:34Z,3390000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,in,['startperiod'],1627736,,,1610612766,58,45,2023-01-24T03:19:34Z,3400000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,58,45,2023-01-24T03:19:34Z,3410000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,58,45,2023-01-24T03:19:34Z,3420000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,58,45,2023-01-24T03:19:34Z,3430000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-01-24T03:19:59.7Z,3,REGULAR,period,start,[],0,,,1610612766,58,45,2023-01-24T03:19:59Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M47.00S,2023-01-24T03:20:13.9Z,3,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,58,45,2023-01-24T03:20:24Z,3450000,False,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (3 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,,,,,,,1628159.0,3.0,,,,,,,,,,,,
346,PT11M38.00S,2023-01-24T03:20:30.9Z,3,REGULAR,foul,offensive,[],1631117,,,1610612762,58,45,2023-01-24T03:20:36Z,3460000,False,,,0,,W. Kessler offensive FOUL (3 PF),"[1631117, 1629667]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right Center,,,,,,,1628159.0,,,,,,,,,,3.0,0.0,McDaniels,1629667.0
348,PT11M38.00S,2023-01-24T03:20:30.9Z,3,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,58,45,2023-01-24T03:20:30Z,3480000,False,,,0,,W. Kessler offensive foul TURNOVER (2 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right Center,,,,,,,1628159.0,2.0,,,,,,,,,,,,
349,PT11M24.00S,2023-01-24T03:20:54.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203486,9.937582128777924,45.34313725490196,1610612766,58,47,2023-01-24T03:20:58Z,3490000,False,23.0,41.0,1,left,M. Plumlee turnaround Hook (10 PTS) (J. McDaniels 2 AST),"[203486, 1629667]",1610612766.0,CHA,turnaround,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,,,,,,,10.0,J. McDaniels,1629667.0,2.0,,,,,,,,
351,PT11M06.00S,2023-01-24T03:21:12.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.11760840998686,40.44117647058824,1610612762,58,47,2023-01-24T03:21:16Z,3510000,False,-48.0,12.0,1,right,MISS L. Markkanen driving DUNK,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
352,PT11M06.00S,2023-01-24T03:21:12.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,58,47,2023-01-24T03:21:16Z,3520000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,351.0,,,,,,,,,,,,,,,,,
354,PT10M51.00S,2023-01-24T03:21:38.8Z,3,REGULAR,3pt,Jump Shot,[],1626179,26.231931668856767,19.607843137254903,1610612766,58,50,2023-01-24T03:22:13Z,3540000,False,152.0,194.0,1,left,T. Rozier 24' 3PT pullup (16 PTS) (M. Plumlee 2 AST),"[1626179, 203486]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,24.65,Made,,,,,,,16.0,M. Plumlee,203486.0,2.0,,,,,,,,
356,PT10M32.00S,2023-01-24T03:21:56.4Z,3,REGULAR,turnover,lost ball,[],1627736,,,1610612762,58,50,2023-01-24T03:22:01Z,3560000,False,,,0,,M. Beasley lost ball TURNOVER (2 TO),"[1627736, 1629667]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,McDaniels,1629667.0,,,,,,
357,PT10M32.00S,2023-01-24T03:21:56.4Z,3,REGULAR,steal,,[],1629667,,,1610612766,58,50,2023-01-24T03:21:58Z,3570000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
358,PT10M30.00S,2023-01-24T03:22:01.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,10.33180026281209,63.48039215686274,1610612766,58,52,2023-01-24T03:22:09Z,3580000,False,-67.0,45.0,1,left,G. Hayward 8' running Layup (4 PTS),[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Left,8.08,Made,,,,,,,4.0,,,,,,,,,,,
359,PT10M30.00S,2023-01-24T03:22:03.4Z,3,REGULAR,foul,personal,['1freethrow'],1627736,,,1610612766,58,52,2023-01-24T03:22:11Z,3590000,False,,,0,,M. Beasley shooting personal FOUL (1 PF) (Hayward 1 FT),"[1627736, 202330]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Hayward,202330.0
361,PT10M30.00S,2023-01-24T03:22:29.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202330,,,1610612766,58,53,2023-01-24T03:22:29Z,3610000,False,,,0,,G. Hayward Free Throw 1 of 1 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
362,PT10M19.00S,2023-01-24T03:22:45.1Z,3,REGULAR,3pt,Jump Shot,[],1628374,68.15045992115637,64.4607843137255,1610612762,61,53,2023-01-24T03:22:49Z,3620000,False,72.0,247.0,1,right,L. Markkanen 25' 3PT  (18 PTS) (M. Beasley 2 AST),"[1628374, 1627736]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.73,Made,,,,,,,18.0,M. Beasley,1627736.0,2.0,,,,,,,,
364,PT10M02.00S,2023-01-24T03:23:03.2Z,3,REGULAR,foul,personal,['2freethrow'],203903,,,1610612766,61,53,2023-01-24T03:23:26Z,3640000,False,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Washington 2 FT),"[203903, 1629023]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Washington,1629023.0
366,PT10M02.00S,2023-01-24T03:23:29.4Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,61,54,2023-01-24T03:23:58Z,3660000,False,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
367,PT10M02.00S,2023-01-24T03:23:29.4Z,3,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,61,54,2023-01-24T03:23:58Z,3670000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
368,PT10M00.00S,2023-01-24T03:23:31.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,61,54,2023-01-24T03:23:58Z,3680000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:9),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,367.0,9.0,9.0,0.0,,,,,,,,,,,,,,
369,PT09M49.00S,2023-01-24T03:23:56.1Z,3,REGULAR,3pt,Jump Shot,[],203903,72.88107752956637,79.90196078431373,1610612762,61,54,2023-01-24T03:24:00Z,3690000,False,150.0,202.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
370,PT09M45.00S,2023-01-24T03:24:00.1Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,61,54,2023-01-24T03:24:00Z,3700000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,369.0,5.0,5.0,0.0,,,,,,,,,,,,,,
371,PT09M35.00S,2023-01-24T03:24:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,6.652431011826544,45.83333333333333,1610612766,61,54,2023-01-24T03:24:14Z,3710000,False,21.0,10.0,1,left,MISS M. Plumlee driving Layup,[203486],1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
372,PT09M32.00S,2023-01-24T03:24:12.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,61,54,2023-01-24T03:24:14Z,3720000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:10),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,371.0,10.0,10.0,0.0,,,,,,,,,,,,,,
373,PT09M20.00S,2023-01-24T03:24:25.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.02168199737189,51.225490196078425,1610612762,63,54,2023-01-24T03:24:31Z,3730000,False,6.0,79.0,1,right,J. Clarkson 7' floating Jump Shot (8 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,,,,,,,8.0,,,,,,,,,,,
374,PT09M03.00S,2023-01-24T03:24:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,13.091327201051248,45.588235294117645,1610612766,63,54,2023-01-24T03:24:49Z,3740000,False,22.0,71.0,1,left,MISS P. Washington 7' floating Shot,[1629023],1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
375,PT08M59.00S,2023-01-24T03:24:46.2Z,3,REGULAR,rebound,offensive,[],1629667,,,1610612766,63,54,2023-01-24T03:24:49Z,3750000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,374.0,6.0,5.0,1.0,,,,,,,,,,,,,,
376,PT08M59.00S,2023-01-24T03:24:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,5.590000152587891,50.0,1610612766,63,56,2023-01-24T03:24:45Z,3760000,False,0.0,0.0,1,left,J. McDaniels tip Layup (6 PTS),[1629667],1610612766.0,CHA,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,6.0,,,,,,,,,,,
377,PT08M55.00S,2023-01-24T03:24:52.0Z,3,REGULAR,foul,personal,[],1629023,,,1610612762,63,56,2023-01-24T03:24:59Z,3770000,False,,,0,,P. Washington personal FOUL (4 PF),"[1629023, 203903]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,202049.0,,,,,,,,,,4.0,0.0,Clarkson,203903.0
380,PT08M44.00S,2023-01-24T03:25:38.5Z,3,REGULAR,3pt,Jump Shot,[],201144,74.45795006570303,16.176470588235293,1610612762,66,56,2023-01-24T03:25:44Z,3800000,False,-169.0,188.0,1,right,M. Conley 25' 3PT pullup (6 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,,,6.0,,,,,,,,,,,
381,PT08M35.00S,2023-01-24T03:25:49.3Z,3,REGULAR,foul,offensive,[],202330,,,1610612766,66,56,2023-01-24T03:25:54Z,3810000,False,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 201144]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Conley,201144.0
383,PT08M35.00S,2023-01-24T03:25:49.3Z,3,REGULAR,turnover,offensive foul,[],202330,,,1610612766,66,56,2023-01-24T03:25:49Z,3830000,False,,,0,,G. Hayward offensive foul TURNOVER (4 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,,1628159.0,4.0,,,,,,,,,,,,
384,PT08M24.00S,2023-01-24T03:26:12.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,72.35545335085413,77.69607843137256,1610612762,69,56,2023-01-24T03:26:17Z,3840000,False,138.0,207.0,1,right,M. Conley 24' 3PT pullup (9 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.94,Made,,,,,,,9.0,,,,,,,,,,,
385,PT08M10.00S,2023-01-24T03:26:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,19.004599211563733,51.470588235294116,1610612766,69,58,2023-01-24T03:26:30Z,3850000,False,-7.0,126.0,1,left,T. Rozier 12' driving floating Jump Shot (18 PTS) (M. Plumlee 3 AST),"[1626179, 203486]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,12.63,Made,,,,,,,18.0,M. Plumlee,203486.0,3.0,,,,,,,,
387,PT07M47.00S,2023-01-24T03:26:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.67214191852825,56.127450980392155,1610612762,69,58,2023-01-24T03:26:53Z,3870000,False,31.0,26.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
388,PT07M45.00S,2023-01-24T03:26:51.5Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,69,58,2023-01-24T03:26:53Z,3880000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:6),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,387.0,7.0,6.0,1.0,,,,,,,,,,,,,,
390,PT07M39.00S,2023-01-24T03:26:59.2Z,3,REGULAR,turnover,out-of-bounds,[],1629667,,,1610612766,69,58,2023-01-24T03:27:04Z,3900000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (3 TO),[1629667],1610612766.0,CHA,lost ball,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,3.0,,,,,,,,,,,,
391,PT07M27.00S,2023-01-24T03:27:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,87.99277266754271,43.627450980392155,1610612762,69,58,2023-01-24T03:27:22Z,3910000,False,-32.0,60.0,1,right,MISS M. Conley 6' driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,6.83,Missed,,,,,,,,,,,,,,,,,,
392,PT07M24.00S,2023-01-24T03:27:20.5Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,69,58,2023-01-24T03:27:22Z,3920000,False,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,391.0,5.0,4.0,1.0,,,,,,,,,,,,,,
393,PT07M19.00S,2023-01-24T03:27:26.1Z,3,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612766,69,58,2023-01-24T03:27:31Z,3930000,False,,,0,,W. Kessler shooting personal FOUL (4 PF) (Rozier 2 FT),"[1631117, 1626179]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,4.0,0.0,Rozier,1626179.0
395,PT07M19.00S,2023-01-24T03:27:55.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626179,,,1610612766,69,59,2023-01-24T03:27:56Z,3950000,False,,,0,,T. Rozier Free Throw 1 of 2 (19 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
396,PT07M19.00S,2023-01-24T03:27:56.7Z,3,REGULAR,substitution,out,[],1631117,,,1610612766,69,59,2023-01-24T03:27:59Z,3960000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M19.00S,2023-01-24T03:27:56.7Z,3,REGULAR,substitution,in,[],1629020,,,1610612766,69,59,2023-01-24T03:27:59Z,3970000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M19.00S,2023-01-24T03:28:19.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626179,,,1610612766,69,60,2023-01-24T03:28:19Z,3980000,False,,,0,,T. Rozier Free Throw 2 of 2 (20 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
399,PT07M04.00S,2023-01-24T03:28:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,82.9993429697766,48.529411764705884,1610612762,71,60,2023-01-24T03:28:44Z,3990000,False,-7.0,107.0,1,right,J. Clarkson 10' floating Jump Shot (10 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.76,Made,,,,,,,10.0,,,,,,,,,,,
400,PT06M43.00S,2023-01-24T03:28:58.9Z,3,REGULAR,3pt,Jump Shot,[],1629667,20.18725361366623,90.44117647058823,1610612766,71,60,2023-01-24T03:29:04Z,4000000,False,-202.0,137.0,1,left,MISS J. McDaniels 24' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.44,Missed,,,,,,,,,,,,,,,,,,
401,PT06M38.00S,2023-01-24T03:29:03.9Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,71,60,2023-01-24T03:29:04Z,4010000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,400.0,4.0,3.0,1.0,,,,,,,,,,,,,,
402,PT06M30.00S,2023-01-24T03:29:11.1Z,3,REGULAR,turnover,lost ball,[],203903,,,1610612762,71,60,2023-01-24T03:29:15Z,4020000,False,,,0,,J. Clarkson lost ball TURNOVER (2 TO),"[203903, 1626179]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,Rozier,1626179.0,,,,,,
403,PT06M30.00S,2023-01-24T03:29:11.1Z,3,REGULAR,steal,,[],1626179,,,1610612766,71,60,2023-01-24T03:29:12Z,4030000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
404,PT06M27.00S,2023-01-24T03:29:14.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,25.04927726675427,82.59803921568627,1610612766,71,60,2023-01-24T03:30:21Z,4040000,False,-163.0,183.0,1,left,MISS T. Rozier 24' running pullup 3PT,[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
405,PT06M26.00S,2023-01-24T03:29:15.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,71,60,2023-01-24T03:29:20Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,404.0,,,,,,,,,,,,,,,,,
406,PT06M26.00S,2023-01-24T03:29:20.1Z,3,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",201144,,,1610612766,71,60,2023-01-24T03:33:16Z,4060000,False,,,0,,M. Conley loose ball personal FOUL (1 PF) (McDaniels 2 FT),"[201144, 1629667]",1610612762.0,UTA,loose ball,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,McDaniels,1629667.0
408,PT06M26.00S,2023-01-24T03:29:41.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,71,60,2023-01-24T03:29:59Z,4080000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M26.00S,2023-01-24T03:31:45.5Z,3,REGULAR,substitution,out,[],201144,,,1610612766,71,60,2023-01-24T03:31:58Z,4090000,False,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M26.00S,2023-01-24T03:31:45.5Z,3,REGULAR,substitution,out,[],1629023,,,1610612766,71,60,2023-01-24T03:31:58Z,4100000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M26.00S,2023-01-24T03:31:45.5Z,3,REGULAR,substitution,in,[],1629012,,,1610612766,71,60,2023-01-24T03:31:58Z,4110000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M26.00S,2023-01-24T03:31:45.5Z,3,REGULAR,substitution,in,[],1630550,,,1610612766,71,60,2023-01-24T03:31:58Z,4120000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M26.00S,2023-01-24T03:32:20.7Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612766,71,60,2023-01-24T03:33:16Z,4130000,False,,,0,,J. Vanderbilt personal FOUL (2 PF) (Hayward 2 FT),"[1629020, 202330]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Right,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Hayward,202330.0
415,PT06M26.00S,2023-01-24T03:32:50.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202330,,,1610612766,71,61,2023-01-24T03:32:50Z,4150000,False,,,0,,G. Hayward Free Throw 1 of 2 (6 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
416,PT06M26.00S,2023-01-24T03:33:03.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202330,,,1610612766,71,62,2023-01-24T03:33:03Z,4160000,False,,,0,,G. Hayward Free Throw 2 of 2 (7 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
417,PT06M15.00S,2023-01-24T03:33:17.9Z,3,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612762,71,62,2023-01-24T03:33:26Z,4170000,False,,,0,,T. Rozier shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1626179, 1628374]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,3.0,0.0,Markkanen,1628374.0
419,PT06M15.00S,2023-01-24T03:33:46.0Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,72,62,2023-01-24T03:33:46Z,4190000,False,,,0,,L. Markkanen Free Throw 1 of 2 (19 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
420,PT06M15.00S,2023-01-24T03:33:46.5Z,3,REGULAR,substitution,out,[],202330,,,1610612762,72,62,2023-01-24T03:33:48Z,4200000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M15.00S,2023-01-24T03:33:46.5Z,3,REGULAR,substitution,in,[],1631121,,,1610612762,72,62,2023-01-24T03:33:48Z,4210000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
