actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
516,PT11M08.00S,2023-04-05T02:55:07.7Z,4,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,95,97,2023-04-05T02:55:15Z,5150000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (4 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,101284.0,4.0,,,,,,,,
517,PT10M58.00S,2023-04-05T02:55:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,33.065045992115635,57.84313725490197,1610612762,95,97,2023-04-05T02:55:25Z,5160000,False,-39.0,258.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
518,PT10M56.00S,2023-04-05T02:55:22.2Z,4,REGULAR,rebound,defensive,[],1629117,,,1610612747,95,97,2023-04-05T02:55:25Z,5170000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:4),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Center,,,,517.0,5.0,4.0,1.0,,,,,,,,,,,,,
519,PT10M47.00S,2023-04-05T02:55:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629060,92.46057818659659,2.2058823529411766,1610612747,95,97,2023-04-05T02:55:36Z,5180000,False,-239.0,18.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
520,PT10M44.00S,2023-04-05T02:55:34.9Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612762,95,97,2023-04-05T02:55:36Z,5190000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,,519.0,2.0,2.0,0.0,,,,,,,,,,,,,
521,PT10M38.00S,2023-04-05T02:55:43.7Z,4,REGULAR,turnover,out-of-bounds,[],1627739,,,1610612762,95,97,2023-04-05T02:55:55Z,5200000,False,,,0,,K. Dunn lost ball out-of-bounds TURNOVER (1 TO),[1627739],1610612762.0,UTA,lost ball,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,1.0,,,,,,,,
522,PT10M31.00S,2023-04-05T02:55:55.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629060,92.06636005256242,4.166666666666666,1610612747,95,97,2023-04-05T02:55:59Z,5210000,False,-229.0,22.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
523,PT10M30.00S,2023-04-05T02:55:57.7Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,95,97,2023-04-05T02:55:57Z,5220000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,522.0,5.0,4.0,1.0,,,,,,,,,,,,,
524,PT10M25.00S,2023-04-05T02:56:06.5Z,4,REGULAR,foul,offensive,[],1629060,,,1610612747,95,97,2023-04-05T02:56:16Z,5230000,False,,,0,,R. Hachimura charge offensive FOUL (2 PF),"[1629060, 1629308]",1610612747.0,LAL,charge,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202007.0,,,,,,2.0,0.0,Toscano-Anderson,1629308.0
526,PT10M25.00S,2023-04-05T02:56:06.5Z,4,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,95,97,2023-04-05T02:56:06Z,5250000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202007.0,1.0,,,,,,,,
527,PT10M13.00S,2023-04-05T02:56:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,5.995400788436268,44.6078431372549,1610612762,97,97,2023-04-05T02:56:42Z,5260000,False,27.0,4.0,1,left,C. Sexton driving reverse Layup (15 PTS) (L. Samanic 2 AST),"[1629012, 1629677]",1610612762.0,UTA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.73,Made,15.0,,,,,L. Samanic,1629677.0,2.0,,,,,,,,,,
529,PT10M02.00S,2023-04-05T02:56:47.0Z,4,REGULAR,3pt,Jump Shot,[],2544,62.10578186596584,43.872549019607845,1610612747,97,97,2023-04-05T02:58:01Z,5280000,False,-31.0,304.0,1,right,MISS L. James 30' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,30.52,Missed,,,,,,,,,,,,,,,,,,
530,PT09M59.00S,2023-04-05T02:56:50.0Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612762,97,97,2023-04-05T02:56:51Z,5290000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,529.0,1.0,1.0,0.0,,,,,,,,,,,,,
531,PT09M53.00S,2023-04-05T02:56:56.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629677,7.30946123521682,51.71568627450981,1610612762,99,97,2023-04-05T02:57:01Z,5300000,False,-9.0,16.0,1,left,L. Samanic cutting DUNK (12 PTS) (D. Jones 1 AST),"[1629677, 1627745]",1610612762.0,UTA,cutting,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,1.83,Made,12.0,,,,,D. Jones,1627745.0,1.0,,,,,,,,,,
533,PT09M52.00S,2023-04-05T02:57:00.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,99,97,2023-04-05T02:57:00Z,5320000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M52.00S,2023-04-05T02:59:22.6Z,4,REGULAR,substitution,out,[],1627736,,,1610612747,99,97,2023-04-05T02:59:35Z,5330000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M52.00S,2023-04-05T02:59:22.6Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,99,97,2023-04-05T02:59:35Z,5340000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M52.00S,2023-04-05T02:59:22.6Z,4,REGULAR,substitution,out,[],1629117,,,1610612747,99,97,2023-04-05T02:59:35Z,5350000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M52.00S,2023-04-05T02:59:22.6Z,4,REGULAR,substitution,in,[],1628972,,,1610612747,99,97,2023-04-05T02:59:35Z,5360000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M52.00S,2023-04-05T02:59:22.6Z,4,REGULAR,substitution,in,[],203471,,,1610612747,99,97,2023-04-05T02:59:35Z,5370000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M52.00S,2023-04-05T02:59:22.6Z,4,REGULAR,substitution,in,[],203076,,,1610612747,99,97,2023-04-05T02:59:35Z,5380000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M38.00S,2023-04-05T03:00:06.5Z,4,REGULAR,3pt,Jump Shot,[],203471,68.9388961892247,67.40196078431373,1610612747,99,100,2023-04-05T03:00:12Z,5390000,False,87.0,239.0,1,right,D. Schroder 25' 3PT  (16 PTS) (T. Brown Jr. 1 AST),"[203471, 1628972]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,25.48,Made,16.0,,,,,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,
542,PT09M19.00S,2023-04-05T03:00:27.9Z,4,REGULAR,foul,offensive,[],1629308,,,1610612762,99,100,2023-04-05T03:00:34Z,5410000,False,,,0,,J. Toscano-Anderson charge offensive FOUL (3 PF),"[1629308, 1630559]",1610612762.0,UTA,charge,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,,,,,,3.0,0.0,Reaves,1630559.0
544,PT09M19.00S,2023-04-05T03:00:27.9Z,4,REGULAR,turnover,offensive foul,[],1629308,,,1610612762,99,100,2023-04-05T03:00:27Z,5430000,False,,,0,,J. Toscano-Anderson offensive foul TURNOVER (1 TO),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,1.0,,,,,,,,
545,PT09M10.00S,2023-04-05T03:00:49.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2544,91.14651773981603,45.34313725490196,1610612747,99,102,2023-04-05T03:00:54Z,5440000,False,-23.0,31.0,1,right,L. James driving DUNK (23 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.85,Made,23.0,,,,,,,,,,,,,,,,,
546,PT08M51.00S,2023-04-05T03:01:09.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,11.383048620236531,36.51960784313725,1610612762,99,102,2023-04-05T03:01:14Z,5450000,False,67.0,55.0,1,left,MISS K. Dunn 8' floating Shot - blocked,"[1627739, 203076]",1610612762.0,UTA,floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Right,8.67,Missed,,,,,,,,,,,Davis,203076.0,,,,,,
547,PT08M51.00S,2023-04-05T03:01:09.3Z,4,REGULAR,block,,[],203076,,,1610612762,99,102,2023-04-05T03:01:12Z,5460000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
548,PT08M51.00S,2023-04-05T03:01:09.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,99,102,2023-04-05T03:01:14Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,546.0,,,,,,,,,,,,,,,,
550,PT08M49.00S,2023-04-05T03:01:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629308,5.469776609724048,44.11764705882353,1610612762,101,102,2023-04-05T03:01:34Z,5490000,False,29.0,-1.0,1,left,J. Toscano-Anderson reverse Layup (4 PTS) (K. Dunn 4 AST),"[1629308, 1627739]",1610612762.0,UTA,reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,2.94,Made,4.0,,,,,K. Dunn,1627739.0,4.0,,,,,,,,,,
552,PT08M35.00S,2023-04-05T03:01:38.4Z,4,REGULAR,2pt,Jump Shot,[],2544,76.34691195795006,21.055453431372555,1610612747,101,102,2023-04-05T03:02:45Z,5510000,False,-145.0,170.0,1,right,MISS L. James 22' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Left Center,22.31,Missed,,,,,,,,,,,,,,,,,,
553,PT08M33.00S,2023-04-05T03:01:40.4Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612762,101,102,2023-04-05T03:01:43Z,5520000,False,,,0,,D. Jones REBOUND (Off:1 Def:5),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Left Center,,,,552.0,6.0,5.0,1.0,,,,,,,,,,,,,
554,PT08M27.00S,2023-04-05T03:01:47.4Z,4,REGULAR,3pt,Jump Shot,[],1629012,22.421156373193167,87.74509803921569,1610612762,101,102,2023-04-05T03:01:52Z,5530000,False,-189.0,158.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
555,PT08M24.00S,2023-04-05T03:01:50.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,101,102,2023-04-05T03:01:52Z,5540000,False,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,554.0,9.0,6.0,3.0,,,,,,,,,,,,,
556,PT08M04.00S,2023-04-05T03:02:13.4Z,4,REGULAR,foul,personal,[],1629308,,,1610612747,101,102,2023-04-05T03:02:18Z,5550000,False,,,0,,J. Toscano-Anderson personal FOUL (4 PF),"[1629308, 1630559]",1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203054.0,,,,,,4.0,0.0,Reaves,1630559.0
558,PT08M01.00S,2023-04-05T03:02:36.5Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,101,102,2023-04-05T03:02:40Z,5570000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1629677]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,Samanic,1629677.0,,,,
559,PT08M01.00S,2023-04-05T03:02:36.5Z,4,REGULAR,steal,,[],1629677,,,1610612762,101,102,2023-04-05T03:02:38Z,5580000,False,,,0,,L. Samanic STEAL (1 STL),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
560,PT07M50.00S,2023-04-05T03:02:47.1Z,4,REGULAR,turnover,bad pass,[],1629308,,,1610612762,101,102,2023-04-05T03:02:52Z,5590000,False,,,0,,J. Toscano-Anderson bad pass TURNOVER (2 TO),"[1629308, 2544]",1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,2.0,,,James,2544.0,,,,
561,PT07M50.00S,2023-04-05T03:02:47.1Z,4,REGULAR,steal,,[],2544,,,1610612747,101,102,2023-04-05T03:02:48Z,5600000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
562,PT07M49.00S,2023-04-05T03:02:52.8Z,4,REGULAR,foul,personal,[],1627745,,,1610612747,101,102,2023-04-05T03:03:10Z,5610000,False,,,0,,D. Jones personal FOUL (3 PF),"[1627745, 2544]",1610612762.0,UTA,,,,Jones,D. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202007.0,,,,,,3.0,0.0,James,2544.0
564,PT07M43.00S,2023-04-05T03:03:18.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,81.42247043363994,37.5,1610612747,101,104,2023-04-05T03:03:24Z,5630000,False,-62.0,122.0,1,right,A. Davis 13' floating Jump Shot (18 PTS) (D. Schroder 3 AST),"[203076, 203471]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.72,Made,18.0,,,,,D. Schroder,203471.0,3.0,,,,,,,,,,
566,PT07M26.00S,2023-04-05T03:03:35.7Z,4,REGULAR,3pt,Jump Shot,[],1629308,3.4986859395532193,95.58823529411765,1610612762,101,104,2023-04-05T03:03:41Z,5650000,False,-228.0,-20.0,1,left,MISS J. Toscano-Anderson 3PT,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
567,PT07M24.00S,2023-04-05T03:03:37.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,101,104,2023-04-05T03:03:41Z,5660000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Left Corner 3,24+ Left,,,,566.0,,,,,,,,,,,,,,,,
570,PT07M10.00S,2023-04-05T03:04:33.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,82.9993429697766,34.80392156862745,1610612747,101,104,2023-04-05T03:04:38Z,5690000,False,-76.0,107.0,1,right,MISS A. Davis 13' turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Left,13.15,Missed,,,,,,,,,,,,,,,,,,
571,PT07M08.00S,2023-04-05T03:04:35.9Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612762,101,104,2023-04-05T03:04:38Z,5700000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Left,,,,570.0,4.0,4.0,0.0,,,,,,,,,,,,,
572,PT07M03.00S,2023-04-05T03:04:44.3Z,4,REGULAR,foul,offensive,[],1629012,,,1610612762,101,104,2023-04-05T03:05:05Z,5710000,False,,,0,,C. Sexton charge offensive FOUL (3 PF),"[1629012, 1630559]",1610612762.0,UTA,charge,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,,,,,,3.0,0.0,Reaves,1630559.0
574,PT07M03.00S,2023-04-05T03:04:44.3Z,4,REGULAR,turnover,offensive foul,[],1629012,,,1610612762,101,104,2023-04-05T03:04:44Z,5730000,False,,,0,,C. Sexton offensive foul TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,1.0,,,,,,,,
575,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,out,[],1629012,,,1610612747,101,104,2023-04-05T03:05:01Z,5740000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,out,[],1627739,,,1610612747,101,104,2023-04-05T03:05:01Z,5750000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,out,[],1629677,,,1610612747,101,104,2023-04-05T03:05:01Z,5760000,False,,,0,,SUB out: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,out,[],2544,,,1610612747,101,104,2023-04-05T03:05:01Z,5770000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,in,[],1629659,,,1610612747,101,104,2023-04-05T03:05:01Z,5780000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,in,[],1630534,,,1610612747,101,104,2023-04-05T03:05:01Z,5790000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,in,[],203482,,,1610612747,101,104,2023-04-05T03:05:01Z,5800000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M03.00S,2023-04-05T03:04:50.1Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,101,104,2023-04-05T03:05:01Z,5810000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M53.00S,2023-04-05T03:05:19.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,92.46057818659659,53.92156862745098,1610612747,101,106,2023-04-05T03:05:23Z,5820000,False,20.0,18.0,1,right,D. Schroder driving Layup (18 PTS),[203471],1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,2.69,Made,18.0,,,,,,,,,,,,,,,,,
584,PT06M32.00S,2023-04-05T03:05:41.8Z,4,REGULAR,foul,personal,['2freethrow'],203471,,,1610612762,101,106,2023-04-05T03:06:14Z,5830000,False,,,0,,D. Schroder shooting personal FOUL (4 PF) (Olynyk 2 FT),"[203471, 203482]",1610612747.0,LAL,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,,,,4.0,0.0,Olynyk,203482.0
586,PT06M32.00S,2023-04-05T03:06:24.2Z,4,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,102,106,2023-04-05T03:06:47Z,5850000,False,,,0,,K. Olynyk Free Throw 1 of 2 (12 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
587,PT06M32.00S,2023-04-05T03:06:24.9Z,4,REGULAR,substitution,out,[],1627745,,,1610612762,102,106,2023-04-05T03:06:33Z,5860000,False,,,0,,SUB out: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M32.00S,2023-04-05T03:06:24.9Z,4,REGULAR,substitution,out,[],1629308,,,1610612762,102,106,2023-04-05T03:06:33Z,5870000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M32.00S,2023-04-05T03:06:24.9Z,4,REGULAR,substitution,out,[],1630559,,,1610612762,102,106,2023-04-05T03:06:33Z,5880000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M32.00S,2023-04-05T03:06:24.9Z,4,REGULAR,substitution,in,[],1628962,,,1610612762,102,106,2023-04-05T03:06:33Z,5890000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M32.00S,2023-04-05T03:06:24.9Z,4,REGULAR,substitution,in,[],1631323,,,1610612762,102,106,2023-04-05T03:06:33Z,5900000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M32.00S,2023-04-05T03:06:24.9Z,4,REGULAR,substitution,in,[],1627736,,,1610612762,102,106,2023-04-05T03:06:33Z,5910000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M32.00S,2023-04-05T03:06:24.2Z,4,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,102,106,2023-04-05T03:06:47Z,5920000,False,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
594,PT06M29.00S,2023-04-05T03:06:27.2Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,102,106,2023-04-05T03:06:47Z,5930000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,593.0,6.0,5.0,1.0,,,,,,,,,,,,,
595,PT06M12.00S,2023-04-05T03:07:03.4Z,4,REGULAR,3pt,Jump Shot,[],1628972,68.41327201051249,75.73529411764706,1610612747,102,109,2023-04-05T03:07:08Z,5940000,False,129.0,244.0,1,right,T. Brown Jr. 27' 3PT  (3 PTS) (M. Beasley 1 AST),"[1628972, 1627736]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,27.62,Made,3.0,,,,,M. Beasley,1627736.0,1.0,,,,,,,,,,
597,PT05M52.00S,2023-04-05T03:07:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,4.944152431011826,55.14705882352941,1610612762,104,109,2023-04-05T03:08:05Z,5960000,False,-26.0,-6.0,1,left,K. Olynyk driving Layup (14 PTS),[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.64,Made,14.0,,,,,,,,,,,,,,,,,
611,PT05M42.00S,2023-04-05T03:07:34.3Z,4,REGULAR,2pt,Jump Shot,[],203471,77.84165571616295,46.568627450980394,1610612747,104,109,2023-04-05T03:09:54Z,5965000,False,-17.0,156.0,1,right,MISS D. Schroder 15' driving floating Shot - blocked,"[203471, 1628962]",1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Center,15.67,Missed,,,,,,,,,,,Azubuike,1628962.0,,,,,,
612,PT05M42.00S,2023-04-05T03:07:34.3Z,4,REGULAR,block,,[],1628962,,,1610612747,104,109,2023-04-05T03:09:54Z,5967500,False,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
613,PT05M38.00S,2023-04-05T03:07:38.3Z,4,REGULAR,rebound,offensive,[],1627736,,,1610612747,104,109,2023-04-05T03:09:54Z,5968750,False,,,0,,M. Beasley REBOUND (Off:2 Def:1),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,,611.0,3.0,1.0,2.0,,,,,,,,,,,,,
598,PT05M31.00S,2023-04-05T03:07:45.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628972,87.59855453350855,95.83333333333334,1610612747,104,109,2023-04-05T03:09:54Z,5970000,False,229.0,64.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
