actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
468,PT01M56.00S,2022-01-27T02:48:19.9Z,3,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,85,76,2022-01-27T02:48:19Z,4610000,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,,,,,Missed,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
469,PT01M56.00S,2022-01-27T02:48:19.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,85,76,2022-01-27T02:48:19Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,468.0,,,,,,,,,,,,
470,PT01M56.00S,2022-01-27T02:48:22.8Z,3,REGULAR,substitution,out,[],1630245,,,1610612761,85,76,2022-01-27T02:48:36Z,4630000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
471,PT01M56.00S,2022-01-27T02:48:22.8Z,3,REGULAR,substitution,in,[],1629750,,,1610612761,85,76,2022-01-27T02:48:36Z,4640000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
475,PT01M56.00S,2022-01-27T02:48:22.8Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,85,76,2022-01-27T02:48:58Z,4645000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
476,PT01M56.00S,2022-01-27T02:48:22.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,85,76,2022-01-27T02:48:58Z,4647500,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
472,PT01M56.00S,2022-01-27T02:48:37.9Z,3,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,85,77,2022-01-27T02:48:37Z,4650000,,,0,,C. Boucher Free Throw 2 of 2 (6 PTS),[1628449],1610612761.0,TOR,,,,,,,,Made,6.0,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
473,PT01M42.00S,2022-01-27T02:48:51.8Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612741,85,77,2022-01-27T02:49:01Z,4660000,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1628384]",1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,1.0,,,,,Anunoby,1628384.0,,,,,,,
474,PT01M42.00S,2022-01-27T02:48:51.8Z,3,REGULAR,steal,,[],1628384,,,1610612761,85,77,2022-01-27T02:54:41Z,4670000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
477,PT01M35.00S,2022-01-27T02:48:59.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,28.33442838370565,73.2843137254902,1610612761,85,77,2022-01-27T02:49:05Z,4680000,-116.0,214.0,1,left,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,,,,24.34,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
478,PT01M31.00S,2022-01-27T02:49:03.1Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,85,77,2022-01-27T02:49:05Z,4690000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,477.0,2.0,1.0,1.0,,,,,,,,,
479,PT01M22.00S,2022-01-27T02:49:11.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,93.64323258869908,49.754901960784316,1610612741,87,77,2022-01-27T02:49:17Z,4700000,-1.0,7.0,1,right,J. Green driving DUNK (6 PTS) (T. Brown Jr. 2 AST),"[1629750, 1628972]",1610612741.0,CHI,driving,,,,,,0.74,Made,6.0,Green,J. Green,T. Brown Jr.,1628972.0,2.0,,,,,,,,,,,,,,,
481,PT01M09.00S,2022-01-27T02:49:24.7Z,3,REGULAR,2pt,Jump Shot,[],1628384,20.581471747700395,48.03921568627451,1610612761,87,79,2022-01-27T02:55:03Z,4720000,10.0,141.0,1,left,O. Anunoby 14' fadeaway Jump Shot (19 PTS),[1628384],1610612761.0,TOR,fadeaway,,,,,,14.13,Made,19.0,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
482,PT00M55.60S,2022-01-27T02:49:42.1Z,3,REGULAR,3pt,Jump Shot,[],1629632,67.23061760840999,40.19607843137255,1610612741,87,79,2022-01-27T02:55:26Z,4730000,-49.0,256.0,1,right,MISS C. White 26' pullup 3PT - blocked,"[1629632, 1628384]",1610612741.0,CHI,pullup,,,,,,26.02,Missed,,White,C. White,,,,,,,,,,,,,,,,Anunoby,1628384.0,
483,PT00M55.60S,2022-01-27T02:49:42.1Z,3,REGULAR,block,,[],1628384,,,1610612741,87,79,2022-01-27T02:54:03Z,4740000,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
484,PT00M55.60S,2022-01-27T02:49:42.1Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612741,87,79,2022-01-27T02:50:28Z,4750000,,,0,,J. Green REBOUND (Off:3 Def:1),[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,482.0,4.0,1.0,3.0,,,,,,,,,
485,PT00M55.60S,2022-01-27T02:49:51.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629750,93.51182654402102,50.98039215686274,1610612741,89,79,2022-01-27T02:53:23Z,4760000,5.0,8.0,1,right,J. Green putback Layup (8 PTS),[1629750],1610612741.0,CHI,putback,,,,,,0.98,Made,8.0,Green,J. Green,,,,,,,,,,,,,,,,,,
486,PT00M55.60S,2022-01-27T02:49:54.7Z,3,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612741,89,79,2022-01-27T02:49:59Z,4770000,,,0,,S. Barnes shooting personal FOUL (2 PF) (Green 1 FT),"[1630567, 1629750]",1610612761.0,TOR,shooting,,,,,,,,,Barnes,S. Barnes,,,,1146.0,,,,,,,,2.0,0.0,Green,1629750.0,,,
489,PT00M55.60S,2022-01-27T02:50:17.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629750,,,1610612741,89,79,2022-01-27T02:50:17Z,4790000,,,0,,MISS J. Green Free Throw 1 of 1,[1629750],1610612741.0,CHI,,,,,,,,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,
490,PT00M53.90S,2022-01-27T02:50:19.1Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,89,79,2022-01-27T02:50:19Z,4800000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,
491,PT00M42.90S,2022-01-27T02:50:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,16.113666228646515,51.470588235294116,1610612761,89,81,2022-01-27T02:50:36Z,4810000,-7.0,99.0,1,left,G. Trent Jr. 9' floating Jump Shot (29 PTS) (D. Banton 3 AST),"[1629018, 1630625]",1610612761.0,TOR,floating,,,,,,9.93,Made,29.0,Trent Jr.,G. Trent Jr.,D. Banton,1630625.0,3.0,,,,,,,,,,,,,,,
493,PT00M30.10S,2022-01-27T02:50:45.9Z,3,REGULAR,2pt,Jump Shot,[],201942,76.16622864651774,25.245098039215684,1610612741,91,81,2022-01-27T02:50:54Z,4830000,-124.0,172.0,1,right,D. DeRozan 21' pullup Jump Shot (25 PTS),[201942],1610612741.0,CHI,pullup,,,,,,21.15,Made,25.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
494,PT00M14.00S,2022-01-27T02:51:05.1Z,3,REGULAR,2pt,Jump Shot,[],1629018,9.543363994743759,70.58823529411765,1610612761,91,81,2022-01-27T02:51:12Z,4840000,-103.0,37.0,1,left,MISS G. Trent Jr. 10' fadeaway Shot,[1629018],1610612761.0,TOR,fadeaway,,,,,,10.94,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
495,PT00M09.10S,2022-01-27T02:51:10.0Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,91,81,2022-01-27T02:51:10Z,4850000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,494.0,1.0,1.0,0.0,,,,,,,,,
496,PT00M08.10S,2022-01-27T02:51:14.3Z,3,REGULAR,foul,offensive,[],201942,,,1610612741,91,81,2022-01-27T02:51:37Z,4860000,,,0,,D. DeRozan offensive FOUL (4 PF),"[201942, 1629018]",1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,1146.0,,,,,,,,4.0,1.0,Trent Jr.,1629018.0,,,
498,PT00M08.10S,2022-01-27T02:51:14.3Z,3,REGULAR,turnover,offensive foul,[],201942,,,1610612741,91,81,2022-01-27T02:51:14Z,4880000,,,0,,D. DeRozan offensive foul TURNOVER (3 TO),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,1146.0,3.0,,,,,,,,,,,,,
499,PT00M08.10S,2022-01-27T02:51:36.8Z,3,REGULAR,foul,technical,['1freethrow'],201942,,,1610612761,91,81,2022-01-27T02:51:43Z,4890000,,,0,,D. DeRozan technical FOUL (2 Tech),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,1146.0,,,,,,,,4.0,2.0,,,,,
500,PT00M08.10S,2022-01-27T02:51:44.3Z,3,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,91,82,2022-01-27T02:51:44Z,4900000,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (30 PTS),[1629018],1610612761.0,TOR,technical,,,,,,,Made,30.0,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
501,PT00M08.10S,2022-01-27T02:51:56.9Z,3,REGULAR,substitution,out,[],1628449,,,1610612761,91,82,2022-01-27T02:52:01Z,4910000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
502,PT00M08.10S,2022-01-27T02:51:56.9Z,3,REGULAR,substitution,in,[],1627783,,,1610612761,91,82,2022-01-27T02:52:01Z,4920000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
503,PT00M08.10S,2022-01-27T02:52:24.1Z,3,REGULAR,substitution,out,[],201942,,,1610612761,91,82,2022-01-27T02:52:30Z,4930000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
504,PT00M08.10S,2022-01-27T02:52:24.1Z,3,REGULAR,substitution,in,[],1630245,,,1610612761,91,82,2022-01-27T02:52:30Z,4940000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
505,PT00M00.00S,2022-01-27T02:52:42.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,13.222733245729303,50.0,1610612761,91,82,2022-01-27T02:52:47Z,4950000,0.0,72.0,1,left,MISS P. Siakam 7' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,,,,7.18,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2022-01-27T02:52:44.8Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,91,82,2022-01-27T02:52:44Z,4960000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,505.0,3.0,2.0,1.0,,,,,,,,,
507,PT00M00.00S,2022-01-27T02:52:46.0Z,3,REGULAR,period,end,[],0,,,1610612741,91,82,2022-01-27T02:52:46Z,4970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,91,82,2022-01-27T02:55:16Z,4980000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],1628972,,,1610612741,91,82,2022-01-27T02:55:16Z,4990000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612741,91,82,2022-01-27T02:55:16Z,5000000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612741,91,82,2022-01-27T02:55:16Z,5010000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],203897,,,1610612741,91,82,2022-01-27T02:55:16Z,5020000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612741,91,82,2022-01-27T02:55:16Z,5030000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],1628449,,,1610612741,91,82,2022-01-27T02:55:16Z,5040000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-01-27T02:54:55.5Z,4,REGULAR,substitution,in,['startperiod'],1630173,,,1610612741,91,82,2022-01-27T02:55:16Z,5050000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-01-27T02:55:26.2Z,4,REGULAR,period,start,[],0,,,1610612741,91,82,2022-01-27T02:55:26Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M42.00S,2022-01-27T02:55:42.6Z,4,REGULAR,2pt,Jump Shot,[],201942,78.66294349540078,30.88235294117647,1610612741,93,82,2022-01-27T02:55:46Z,5070000,-96.0,148.0,1,right,D. DeRozan 17' pullup Jump Shot (27 PTS),[201942],1610612741.0,CHI,pullup,,,,,,17.63,Made,27.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
518,PT11M23.00S,2022-01-27T02:56:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.995400788436268,50.0,1610612761,93,84,2022-01-27T02:56:09Z,5080000,0.0,4.0,1,left,S. Barnes driving Layup (12 PTS),[1630567],1610612761.0,TOR,driving,,,,,,0.39,Made,12.0,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
520,PT11M13.00S,2022-01-27T02:56:12.1Z,4,REGULAR,3pt,Jump Shot,[],203897,69.33311432325887,71.07843137254902,1610612741,93,84,2022-01-27T02:56:22Z,5100000,105.0,236.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,,,,25.83,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
521,PT11M11.00S,2022-01-27T02:56:14.1Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,93,84,2022-01-27T02:56:22Z,5110000,,,0,,D. DeRozan REBOUND (Off:3 Def:2),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,520.0,5.0,2.0,3.0,,,,,,,,,
522,PT11M04.00S,2022-01-27T02:56:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629076,93.51182654402102,54.166666666666664,1610612741,93,84,2022-01-27T02:59:42Z,5120000,21.0,8.0,1,right,MISS T. Cook Layup - blocked,"[1629076, 1628449]",1610612741.0,CHI,,,,,,,2.25,Missed,,Cook,T. Cook,,,,,,,,,,,,,,,,Boucher,1628449.0,
523,PT11M04.00S,2022-01-27T02:56:21.2Z,4,REGULAR,block,,[],1628449,,,1610612741,93,84,2022-01-27T02:56:23Z,5130000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
524,PT11M01.00S,2022-01-27T02:56:24.2Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,93,84,2022-01-27T02:56:26Z,5140000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,522.0,2.0,2.0,0.0,,,,,,,,,
525,PT10M51.00S,2022-01-27T02:56:34.0Z,4,REGULAR,3pt,Jump Shot,[],1630173,23.078186596583443,87.74509803921569,1610612761,93,84,2022-01-27T02:56:41Z,5150000,-189.0,164.0,1,left,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,,,,25.03,Missed,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
526,PT10M45.00S,2022-01-27T02:56:40.0Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,93,84,2022-01-27T02:56:41Z,5160000,,,0,,J. Green REBOUND (Off:3 Def:2),[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,525.0,5.0,2.0,3.0,,,,,,,,,
527,PT10M36.00S,2022-01-27T02:56:48.9Z,4,REGULAR,3pt,Jump Shot,[],201942,69.99014454664915,73.52941176470588,1610612741,93,84,2022-01-27T02:56:53Z,5170000,118.0,230.0,1,right,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,,,,25.8,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
528,PT10M36.00S,2022-01-27T02:56:48.9Z,4,REGULAR,rebound,offensive,[],1629076,,,1610612741,93,84,2022-01-27T02:56:53Z,5180000,,,0,,T. Cook REBOUND (Off:1 Def:0),[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,527.0,1.0,0.0,1.0,,,,,,,,,
529,PT10M24.00S,2022-01-27T02:57:01.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,74.58935611038108,49.26470588235294,1610612741,93,84,2022-01-27T02:57:24Z,5190000,-4.0,186.0,1,right,MISS D. DeRozan 18' Jump Shot - blocked,"[201942, 1628449]",1610612741.0,CHI,,,,,,,18.64,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Boucher,1628449.0,
530,PT10M24.00S,2022-01-27T02:57:01.4Z,4,REGULAR,block,,[],1628449,,,1610612741,93,84,2022-01-27T02:57:04Z,5200000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,
531,PT10M21.00S,2022-01-27T02:57:04.4Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,93,84,2022-01-27T02:57:05Z,5210000,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,,,,,,,Boucher,C. Boucher,,,,,,529.0,3.0,3.0,0.0,,,,,,,,,
532,PT10M15.00S,2022-01-27T02:57:12.1Z,4,REGULAR,foul,personal,['2freethrow'],1629076,,,1610612761,93,84,2022-01-27T02:57:37Z,5220000,,,0,,T. Cook shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629076, 1630567]",1610612741.0,CHI,shooting,,,,,,,,,Cook,T. Cook,,,,1146.0,,,,,,,,1.0,0.0,Barnes,1630567.0,,,
534,PT10M15.00S,2022-01-27T02:57:38.1Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,93,85,2022-01-27T02:57:38Z,5240000,,,0,,S. Barnes Free Throw 1 of 2 (13 PTS),[1630567],1610612761.0,TOR,,,,,,,,Made,13.0,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
535,PT10M15.00S,2022-01-27T02:57:38.8Z,4,REGULAR,substitution,out,[],1630245,,,1610612761,93,85,2022-01-27T02:57:44Z,5250000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
536,PT10M15.00S,2022-01-27T02:57:38.8Z,4,REGULAR,substitution,in,[],1629632,,,1610612761,93,85,2022-01-27T02:57:44Z,5260000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
537,PT10M15.00S,2022-01-27T02:57:56.3Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,93,86,2022-01-27T02:57:56Z,5270000,,,0,,S. Barnes Free Throw 2 of 2 (14 PTS),[1630567],1610612761.0,TOR,,,,,,,,Made,14.0,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
538,PT10M02.00S,2022-01-27T02:58:10.6Z,4,REGULAR,3pt,Jump Shot,[],1629632,71.43561103810775,77.20588235294117,1610612741,93,86,2022-01-27T02:58:15Z,5280000,136.0,216.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,,,,25.52,Missed,,White,C. White,,,,,,,,,,,,,,,,,,
539,PT10M00.00S,2022-01-27T02:58:12.6Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,93,86,2022-01-27T02:58:15Z,5290000,,,0,,D. Banton REBOUND (Off:1 Def:3),[1630625],1610612761.0,TOR,,,,,,,,,,Banton,D. Banton,,,,,,538.0,4.0,3.0,1.0,,,,,,,,,
540,PT09M45.00S,2022-01-27T02:58:32.8Z,4,REGULAR,foul,personal,['2freethrow'],203897,,,1610612761,93,86,2022-01-27T02:58:56Z,5300000,,,0,,Z. LaVine shooting personal FOUL (4 PF) (Siakam 2 FT),"[203897, 1627783]",1610612741.0,CHI,shooting,,,,,,,,,LaVine,Z. LaVine,,,,1626302.0,,,,,,,,4.0,0.0,Siakam,1627783.0,,,
542,PT09M45.00S,2022-01-27T02:59:03.2Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,93,87,2022-01-27T02:59:03Z,5320000,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612761.0,TOR,,,,,,,,Made,7.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
543,PT09M45.00S,2022-01-27T02:59:22.0Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,93,88,2022-01-27T02:59:22Z,5330000,,,0,,P. Siakam Free Throw 2 of 2 (8 PTS),[1627783],1610612761.0,TOR,,,,,,,,Made,8.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
544,PT09M20.00S,2022-01-27T02:59:48.9Z,4,REGULAR,2pt,Jump Shot,[],1629632,78.53153745072274,57.107843137254896,1610612741,93,88,2022-01-27T02:59:52Z,5340000,36.0,149.0,1,right,MISS C. White 15' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,,,,15.35,Missed,,White,C. White,,,,,,,,,,,,,,,,,,
545,PT09M18.00S,2022-01-27T02:59:51.0Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,93,88,2022-01-27T02:59:51Z,5350000,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,544.0,7.0,6.0,1.0,,,,,,,,,
546,PT09M14.00S,2022-01-27T02:59:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.783837056504599,46.32352941176471,1610612761,93,90,2022-01-27T03:00:06Z,5360000,18.0,11.0,1,left,P. Siakam running Layup (10 PTS),[1627783],1610612761.0,TOR,running,,,,,,2.16,Made,10.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
547,PT08M53.00S,2022-01-27T03:00:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,93.64323258869908,52.450980392156865,1610612741,95,90,2022-01-27T03:00:38Z,5370000,12.0,7.0,1,right,J. Green driving finger roll Layup (10 PTS) (Z. LaVine 8 AST),"[1629750, 203897]",1610612741.0,CHI,driving finger roll,,,,,,1.43,Made,10.0,Green,J. Green,Z. LaVine,203897.0,8.0,,,,,,,,,,,,,,,
549,PT08M29.00S,2022-01-27T03:00:48.0Z,4,REGULAR,2pt,Jump Shot,[],1630625,26.231931668856767,46.568627450980394,1610612761,95,92,2022-01-27T03:04:25Z,5390000,17.0,194.0,1,left,D. Banton 19' pullup Jump Shot (7 PTS),[1630625],1610612761.0,TOR,pullup,,,,,,19.49,Made,7.0,Banton,D. Banton,,,,,,,,,,,,,,,,,,
550,PT08M08.00S,2022-01-27T03:01:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.72339027595268,51.71568627450981,1610612741,95,92,2022-01-27T03:01:13Z,5400000,9.0,16.0,1,right,MISS Z. LaVine driving finger roll Layup,[203897],1610612741.0,CHI,driving finger roll,,,,,,1.81,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
551,PT08M06.00S,2022-01-27T03:01:10.9Z,4,REGULAR,rebound,offensive,[],1629076,,,1610612741,95,92,2022-01-27T03:01:10Z,5410000,,,0,,T. Cook REBOUND (Off:2 Def:0),[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,550.0,2.0,0.0,2.0,,,,,,,,,
552,PT08M06.00S,2022-01-27T03:01:10.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629076,94.40999984741211,50.0,1610612741,97,92,2022-01-27T03:01:15Z,5420000,0.0,0.0,1,right,T. Cook tip Layup (3 PTS),[1629076],1610612741.0,CHI,tip,,,,,,0.0,Made,3.0,Cook,T. Cook,,,,,,,,,,,,,,,,,,
553,PT07M57.00S,2022-01-27T03:01:28.6Z,4,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612761,97,92,2022-01-27T03:01:57Z,5430000,,,0,,J. Green shooting personal FOUL (4 PF) (Siakam 2 FT),"[1629750, 1627783]",1610612741.0,CHI,shooting,,,,,,,,,Green,J. Green,,,,1146.0,,,,,,,,4.0,0.0,Siakam,1627783.0,,,
