actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
443,PT00M53.20S,2022-04-01T01:47:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612741,77,88,2022-04-01T01:47:45Z,4390000,,,0,,T. Mann personal FOUL (1 PF) (LaVine 2 FT),"[1629611, 203897]",1610612746.0,LAC,,,,,,,,,,Mann,T. Mann,,,,202058.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,
446,PT00M53.20S,2022-04-01T01:47:59.3Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,77,88,2022-04-01T01:47:59Z,4410000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,,,,,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
447,PT00M53.20S,2022-04-01T01:47:59.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,77,88,2022-04-01T01:47:59Z,4420000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,446.0,,,,,,,,,,
448,PT00M53.20S,2022-04-01T01:48:00.2Z,3,REGULAR,substitution,out,[],202684,,,1610612741,77,88,2022-04-01T01:48:12Z,4430000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,,,,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,
449,PT00M53.20S,2022-04-01T01:48:00.2Z,3,REGULAR,substitution,in,[],202696,,,1610612741,77,88,2022-04-01T01:48:12Z,4440000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
450,PT00M53.20S,2022-04-01T01:48:22.7Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,78,88,2022-04-01T01:48:22Z,4450000,,,0,,Z. LaVine Free Throw 2 of 2 (17 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,17.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
451,PT00M46.20S,2022-04-01T01:48:35.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612746,78,88,2022-04-01T01:48:41Z,4460000,,,0,,J. Green personal FOUL (2 PF) (Morris Sr. 2 FT),"[1629750, 202694]",1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,203592.0,2.0,0.0,Morris Sr.,202694.0,,,,,,,,,,,
453,PT00M46.20S,2022-04-01T01:49:09.0Z,3,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,78,89,2022-04-01T01:49:09Z,4480000,,,0,,M. Morris Sr. Free Throw 1 of 2 (19 PTS),[202694],1610612746.0,LAC,,,,,,,,Made,19.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
454,PT00M46.20S,2022-04-01T01:49:10.7Z,3,REGULAR,substitution,out,[],1629750,,,1610612746,78,89,2022-04-01T01:49:14Z,4490000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
455,PT00M46.20S,2022-04-01T01:49:10.7Z,3,REGULAR,substitution,in,[],201942,,,1610612746,78,89,2022-04-01T01:49:14Z,4500000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
456,PT00M46.20S,2022-04-01T01:49:23.8Z,3,REGULAR,substitution,out,[],1628392,,,1610612746,78,89,2022-04-01T01:49:29Z,4510000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,
457,PT00M46.20S,2022-04-01T01:49:23.8Z,3,REGULAR,substitution,in,[],203496,,,1610612746,78,89,2022-04-01T01:49:29Z,4520000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,
458,PT00M46.20S,2022-04-01T01:49:35.4Z,3,REGULAR,substitution,out,[],1628379,,,1610612746,78,89,2022-04-01T01:49:41Z,4530000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
459,PT00M46.20S,2022-04-01T01:49:35.4Z,3,REGULAR,substitution,in,[],201587,,,1610612746,78,89,2022-04-01T01:49:41Z,4540000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
460,PT00M46.20S,2022-04-01T01:49:49.2Z,3,REGULAR,substitution,out,[],202704,,,1610612746,78,89,2022-04-01T01:49:56Z,4550000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
461,PT00M46.20S,2022-04-01T01:49:49.2Z,3,REGULAR,substitution,in,[],1629599,,,1610612746,78,89,2022-04-01T01:49:56Z,4560000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,
462,PT00M46.20S,2022-04-01T01:50:13.0Z,3,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,78,90,2022-04-01T01:50:13Z,4570000,,,0,,M. Morris Sr. Free Throw 2 of 2 (20 PTS),[202694],1610612746.0,LAC,,,,,,,,Made,20.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
463,PT00M31.30S,2022-04-01T01:50:33.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,9.149145860709593,37.254901960784316,1610612741,80,90,2022-04-01T01:50:37Z,4580000,64.0,34.0,1,left,N. Vucevic 7' turnaround Hook (12 PTS),[202696],1610612741.0,CHI,turnaround,,,,,,7.2,Made,12.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
465,PT00M11.30S,2022-04-01T01:50:55.4Z,3,REGULAR,2pt,Jump Shot,[],1629611,78.0059132720105,78.43137254901961,1610612746,80,92,2022-04-01T01:51:03Z,4600000,142.0,154.0,1,right,T. Mann 20' step back Jump Shot (2 PTS) (A. Coffey 1 AST),"[1629611, 1629599]",1610612746.0,LAC,step back,,,,,,20.98,Made,2.0,Mann,T. Mann,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,,,
467,PT00M03.50S,2022-04-01T01:51:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.995400788436268,46.81372549019608,1610612741,82,92,2022-04-01T01:51:11Z,4620000,16.0,4.0,1,left,A. Caruso alley-oop Layup (7 PTS) (Z. LaVine 4 AST),"[1627936, 203897]",1610612741.0,CHI,alley-oop,,,,,,1.64,Made,7.0,Caruso,A. Caruso,Z. LaVine,203897.0,4.0,,,,,,,,,,,,,,,,
469,PT00M00.00S,2022-04-01T01:51:14.5Z,3,REGULAR,3pt,Jump Shot,[],201587,60.92312746386334,26.47058823529412,1610612746,82,92,2022-04-01T01:51:19Z,4640000,-118.0,315.0,1,right,MISS N. Batum 33' 3PT,[201587],1610612746.0,LAC,,,,,,,33.6,Missed,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
470,PT00M00.00S,2022-04-01T01:51:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,82,92,2022-04-01T01:51:18Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,,
471,PT00M00.00S,2022-04-01T01:51:19.0Z,3,REGULAR,period,end,[],0,,,1610612746,82,92,2022-04-01T01:51:19Z,4660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612746,82,92,2022-04-01T01:54:30Z,4670000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,out,['startperiod'],202694,,,1610612746,82,92,2022-04-01T01:54:30Z,4680000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,82,92,2022-04-01T01:54:30Z,4690000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,out,['startperiod'],1629599,,,1610612746,82,92,2022-04-01T01:54:30Z,4700000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,in,['startperiod'],1630172,,,1610612746,82,92,2022-04-01T01:54:30Z,4710000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612746,82,92,2022-04-01T01:54:30Z,4720000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612746,82,92,2022-04-01T01:54:30Z,4730000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-04-01T01:53:46.9Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612746,82,92,2022-04-01T01:54:30Z,4740000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-04-01T01:54:17.6Z,4,REGULAR,period,start,[],0,,,1610612746,82,92,2022-04-01T01:54:30Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M39.00S,2022-04-01T01:54:37.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,93.77463863337714,50.73529411764706,1610612746,82,94,2022-04-01T01:55:21Z,4760000,4.0,6.0,1,right,I. Hartenstein cutting DUNK (4 PTS) (P. George 4 AST),"[1628392, 202331]",1610612746.0,LAC,cutting,,,,,,0.7,Made,4.0,Hartenstein,I. Hartenstein,P. George,202331.0,4.0,,,,,,,,,,,,,,,,
483,PT11M20.00S,2022-04-01T01:54:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.995400788436268,47.30392156862745,1610612741,84,94,2022-04-01T01:55:03Z,4780000,13.0,4.0,1,left,N. Vucevic driving Layup (14 PTS),[202696],1610612741.0,CHI,driving,,,,,,1.41,Made,14.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
485,PT11M02.00S,2022-04-01T01:55:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,87.07293035479631,49.01960784313725,1610612746,84,94,2022-04-01T01:56:06Z,4800000,-5.0,69.0,1,right,MISS P. George 6' pullup Shot,[202331],1610612746.0,LAC,pullup,,,,,,6.92,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
486,PT11M02.00S,2022-04-01T01:55:14.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,84,94,2022-04-01T01:55:30Z,4810000,,,0,,N. Vucevic REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,485.0,8.0,5.0,3.0,,,,,,,
487,PT10M51.00S,2022-04-01T01:55:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630172,4.02431011826544,95.83333333333334,1610612741,87,94,2022-04-01T01:55:35Z,4820000,-229.0,-15.0,1,left,P. Williams 3PT  (3 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,,,,22.97,Made,3.0,Williams,P. Williams,C. White,1629632.0,1.0,,,,,,,,,,,,,,,,
489,PT10M41.00S,2022-04-01T01:55:37.9Z,4,REGULAR,foul,personal,[],1629632,,,1610612746,87,94,2022-04-01T01:55:58Z,4840000,,,0,,C. White personal FOUL (2 PF),"[1629632, 1629611]",1610612741.0,CHI,,,,,,,,,,White,C. White,,,,203592.0,2.0,0.0,Mann,1629611.0,,,,,,,,,,,
491,PT10M31.00S,2022-04-01T01:56:08.6Z,4,REGULAR,foul,personal,[],201942,,,1610612746,87,94,2022-04-01T01:56:23Z,4860000,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 202331]",1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,203592.0,2.0,0.0,George,202331.0,,,,,,,,,,,
493,PT10M18.00S,2022-04-01T01:56:34.4Z,4,REGULAR,3pt,Jump Shot,[],202331,74.58935611038108,14.950980392156863,1610612746,87,94,2022-04-01T01:56:41Z,4880000,-175.0,186.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,,,,25.58,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
494,PT10M14.00S,2022-04-01T01:56:38.4Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,87,94,2022-04-01T01:56:41Z,4890000,,,0,,N. Vucevic REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,493.0,9.0,6.0,3.0,,,,,,,
495,PT10M07.00S,2022-04-01T01:56:45.4Z,4,REGULAR,3pt,Jump Shot,[],201942,30.305519053876477,68.62745098039215,1610612741,90,94,2022-04-01T01:56:51Z,4900000,-93.0,232.0,1,left,D. DeRozan 25' 3PT  (26 PTS) (A. Caruso 4 AST),"[201942, 1627936]",1610612741.0,CHI,,,,,,,25.04,Made,26.0,DeRozan,D. DeRozan,A. Caruso,1627936.0,4.0,,,,,,,,,,,,,,,,
497,PT09M50.00S,2022-04-01T01:57:02.3Z,4,REGULAR,3pt,Jump Shot,[],1628379,69.33311432325887,24.754901960784316,1610612746,90,97,2022-04-01T01:57:09Z,4920000,-126.0,236.0,1,right,L. Kennard 26' 3PT  (8 PTS) (I. Hartenstein 1 AST),"[1628379, 1628392]",1610612746.0,LAC,,,,,,,26.74,Made,8.0,Kennard,L. Kennard,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,,,
499,PT09M28.00S,2022-04-01T01:57:30.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,90,97,2022-04-01T01:57:30Z,4940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M28.00S,2022-04-01T01:57:55.4Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612741,90,97,2022-04-01T01:57:55Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M22.00S,2022-04-01T01:58:07.1Z,4,REGULAR,2pt,Jump Shot,[],201942,7.178055190538765,78.43137254901961,1610612741,90,97,2022-04-01T01:58:12Z,4960000,-142.0,15.0,1,left,MISS D. DeRozan 14' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,,,,14.3,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
502,PT09M21.00S,2022-04-01T01:58:08.1Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,90,97,2022-04-01T01:58:12Z,4970000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,,,,,,,Covington,R. Covington,,,,,,,,,501.0,3.0,3.0,0.0,,,,,,,
503,PT09M05.00S,2022-04-01T01:58:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.9862023653088,50.49019607843137,1610612746,90,99,2022-04-01T01:58:29Z,4980000,2.0,13.0,1,right,T. Mann driving Layup (4 PTS) (P. George 5 AST),"[1629611, 202331]",1610612746.0,LAC,driving,,,,,,1.36,Made,4.0,Mann,T. Mann,P. George,202331.0,5.0,,,,,,,,,,,,,,,,
505,PT08M44.00S,2022-04-01T01:58:44.7Z,4,REGULAR,3pt,Jump Shot,[],1629632,2.7102496714848883,95.34313725490196,1610612741,90,99,2022-04-01T01:58:49Z,5000000,-227.0,-27.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,,,,22.83,Missed,,White,C. White,,,,,,,,,,,,,,,,,,,
506,PT08M42.00S,2022-04-01T01:58:46.7Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,90,99,2022-04-01T01:58:49Z,5010000,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,505.0,4.0,4.0,0.0,,,,,,,
507,PT08M31.00S,2022-04-01T01:58:58.5Z,4,REGULAR,3pt,Jump Shot,[],1628379,67.7562417871222,27.696078431372552,1610612746,90,99,2022-04-01T01:59:03Z,5020000,-112.0,251.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,,,,27.43,Missed,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
508,PT08M27.00S,2022-04-01T01:59:02.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,99,2022-04-01T01:59:02Z,5030000,,,0,,N. Vucevic REBOUND (Off:3 Def:7),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,507.0,10.0,7.0,3.0,,,,,,,
509,PT08M17.00S,2022-04-01T01:59:12.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,8.492115637319317,61.274509803921575,1610612741,90,99,2022-04-01T01:59:19Z,5040000,-56.0,27.0,1,left,MISS D. DeRozan 6' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,,,,6.27,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
510,PT08M14.00S,2022-04-01T01:59:15.4Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,90,99,2022-04-01T01:59:15Z,5050000,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612741.0,CHI,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,509.0,2.0,1.0,1.0,,,,,,,
511,PT08M14.00S,2022-04-01T01:59:15.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627936,5.590000152587891,50.0,1610612741,90,99,2022-04-01T02:00:05Z,5060000,0.0,0.0,1,left,MISS A. Caruso tip DUNK,[1627936],1610612741.0,CHI,tip,,,,,,0.0,Missed,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
512,PT08M13.00S,2022-04-01T01:59:16.4Z,4,REGULAR,rebound,offensive,[],1630172,,,1610612741,90,99,2022-04-01T02:01:38Z,5070000,,,0,,P. Williams REBOUND (Off:3 Def:3),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,511.0,6.0,3.0,3.0,,,,,,,
513,PT08M09.00S,2022-04-01T01:59:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,6.258212877792378,49.754901960784316,1610612741,92,99,2022-04-01T01:59:34Z,5080000,1.0,6.0,1,left,C. White driving Layup (11 PTS),[1629632],1610612741.0,CHI,driving,,,,,,0.64,Made,11.0,White,C. White,,,,,,,,,,,,,,,,,,,
515,PT07M54.00S,2022-04-01T01:59:34.7Z,4,REGULAR,3pt,Jump Shot,[],202331,66.04796320630749,24.754901960784316,1610612746,92,99,2022-04-01T01:59:40Z,5100000,-126.0,267.0,1,right,MISS P. George 29' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,,,,29.5,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
516,PT07M50.00S,2022-04-01T01:59:38.7Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,92,99,2022-04-01T01:59:40Z,5110000,,,0,,P. Williams REBOUND (Off:3 Def:4),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,515.0,7.0,4.0,3.0,,,,,,,
517,PT07M45.00S,2022-04-01T01:59:46.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,92,99,2022-04-01T01:59:46Z,5120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M45.00S,2022-04-01T01:59:47.5Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,92,99,2022-04-01T01:59:52Z,5130000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
519,PT07M45.00S,2022-04-01T01:59:47.5Z,4,REGULAR,substitution,in,[],1630245,,,1610612741,92,99,2022-04-01T01:59:52Z,5140000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
520,PT07M45.00S,2022-04-01T01:59:58.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,92,99,2022-04-01T01:59:58Z,5150000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M45.00S,2022-04-01T02:02:50.5Z,4,REGULAR,substitution,out,[],1629611,,,1610612741,92,99,2022-04-01T02:03:01Z,5160000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,
522,PT07M45.00S,2022-04-01T02:02:50.5Z,4,REGULAR,substitution,in,[],202704,,,1610612741,92,99,2022-04-01T02:03:01Z,5170000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
523,PT07M36.00S,2022-04-01T02:03:18.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,5.075558475689881,50.0,1610612741,94,99,2022-04-01T02:03:23Z,5180000,0.0,-5.0,1,left,P. Williams driving DUNK (5 PTS) (D. DeRozan 5 AST),"[1630172, 201942]",1610612741.0,CHI,driving,,,,,,0.48,Made,5.0,Williams,P. Williams,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,,,
525,PT07M16.00S,2022-04-01T02:03:46.4Z,4,REGULAR,2pt,Jump Shot,[],202704,74.19513797634691,66.42156862745098,1610612746,94,99,2022-04-01T02:03:51Z,5200000,82.0,190.0,1,right,MISS R. Jackson 20' pullup Shot,[202704],1610612746.0,LAC,pullup,,,,,,20.71,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
526,PT07M14.00S,2022-04-01T02:03:48.4Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,94,99,2022-04-01T02:03:51Z,5210000,,,0,,P. Williams REBOUND (Off:3 Def:5),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,525.0,8.0,5.0,3.0,,,,,,,
527,PT07M06.00S,2022-04-01T02:03:57.0Z,4,REGULAR,3pt,Jump Shot,[],1629632,27.94021024967148,18.627450980392158,1610612741,94,99,2022-04-01T02:04:04Z,5220000,157.0,210.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,,,,26.22,Missed,,White,C. White,,,,,,,,,,,,,,,,,,,
528,PT07M03.00S,2022-04-01T02:04:00.0Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,94,99,2022-04-01T02:04:04Z,5230000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,,,,,,,Jackson,R. Jackson,,,,,,,,,527.0,2.0,2.0,0.0,,,,,,,
529,PT06M57.00S,2022-04-01T02:04:09.1Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612746,94,99,2022-04-01T02:04:15Z,5240000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Jackson 2 FT),"[1630245, 202704]",1610612741.0,CHI,shooting,,,,,,,,,Dosunmu,A. Dosunmu,,,,202058.0,2.0,0.0,Jackson,202704.0,,,,,,,,,,,
531,PT06M57.00S,2022-04-01T02:04:44.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202704,,,1610612746,94,100,2022-04-01T02:04:44Z,5260000,,,0,,R. Jackson Free Throw 1 of 2 (25 PTS),[202704],1610612746.0,LAC,,,,,,,,Made,25.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
532,PT06M57.00S,2022-04-01T02:04:45.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,94,100,2022-04-01T02:04:57Z,5270000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
533,PT06M57.00S,2022-04-01T02:04:45.7Z,4,REGULAR,substitution,in,[],201587,,,1610612746,94,100,2022-04-01T02:04:57Z,5280000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
534,PT06M57.00S,2022-04-01T02:05:13.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202704,,,1610612746,94,101,2022-04-01T02:05:13Z,5290000,,,0,,R. Jackson Free Throw 2 of 2 (26 PTS),[202704],1610612746.0,LAC,,,,,,,,Made,26.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
535,PT06M33.00S,2022-04-01T02:05:38.4Z,4,REGULAR,turnover,lost ball,[],1630245,,,1610612741,94,101,2022-04-01T02:05:42Z,5300000,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 201587]",1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,2.0,Batum,201587.0,,,,
536,PT06M33.00S,2022-04-01T02:05:38.4Z,4,REGULAR,steal,,[],201587,,,1610612746,94,101,2022-04-01T02:05:40Z,5310000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
537,PT06M22.00S,2022-04-01T02:05:53.4Z,4,REGULAR,turnover,bad pass,[],202331,,,1610612746,94,101,2022-04-01T02:06:33Z,5320000,,,0,,P. George bad pass TURNOVER (5 TO),[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,5.0,,,,,,
