actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
548,PT07M56.00S,2021-11-07T02:04:18.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,88,96,2021-11-07T02:04:18Z,5400000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,547.0,,,,,,,,,,,,,,,,,,
549,PT07M56.00S,2021-11-07T02:04:19.2Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,88,96,2021-11-07T02:04:24Z,5410000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M56.00S,2021-11-07T02:04:19.2Z,4,REGULAR,substitution,out,[],203083,,,1610612741,88,96,2021-11-07T02:04:24Z,5420000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M56.00S,2021-11-07T02:04:19.2Z,4,REGULAR,substitution,in,[],202696,,,1610612741,88,96,2021-11-07T02:04:24Z,5430000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M56.00S,2021-11-07T02:04:19.2Z,4,REGULAR,substitution,in,[],203954,,,1610612741,88,96,2021-11-07T02:04:24Z,5440000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M56.00S,2021-11-07T02:05:02.5Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,89,96,2021-11-07T02:05:02Z,5450000,,,0,,Z. LaVine Free Throw 2 of 2 (23 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,23.0,,,,,,,,,,
554,PT07M42.00S,2021-11-07T02:05:18.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,11.777266754270697,54.166666666666664,1610612755,89,96,2021-11-07T02:05:23Z,5460000,-21.0,58.0,1,left,MISS S. Curry 6' Jump Shot,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,6.18,Missed,,,,,,,,,,,,,,,,,,,
555,PT07M39.00S,2021-11-07T02:05:21.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,89,96,2021-11-07T02:05:23Z,5470000,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,554.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
556,PT07M28.00S,2021-11-07T02:05:32.4Z,4,REGULAR,turnover,bad pass,[],203897,,,1610612741,89,96,2021-11-07T02:05:36Z,5480000,,,0,,Z. LaVine bad pass TURNOVER (4 TO),"[203897, 1629003]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,4.0,Milton,1629003.0,,,,,,,,,,,,
557,PT07M28.00S,2021-11-07T02:05:32.4Z,4,REGULAR,steal,,[],1629003,,,1610612755,89,96,2021-11-07T02:05:34Z,5490000,,,0,,S. Milton STEAL (2 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M20.00S,2021-11-07T02:05:40.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,13.222733245729303,37.00980392156863,1610612755,89,96,2021-11-07T02:05:45Z,5500000,65.0,72.0,1,left,MISS J. Embiid 9' turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,9.69,Missed,,,,,,,,,,,,,,,,,,,
559,PT07M16.00S,2021-11-07T02:05:44.6Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,89,96,2021-11-07T02:05:45Z,5510000,,,0,,Z. LaVine REBOUND (Off:1 Def:7),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,558.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
560,PT06M57.00S,2021-11-07T02:06:04.7Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629003,,,1610612741,89,96,2021-11-07T02:06:21Z,5520000,,,0,,S. Milton shooting personal FOUL (2 PF) (LaVine 3 FT),"[1629003, 203897]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,1662.0,,,,,2.0,0.0,LaVine,203897.0,,,
562,PT06M57.00S,2021-11-07T02:06:26.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,89,96,2021-11-07T02:06:26Z,5540000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M57.00S,2021-11-07T02:09:22.5Z,4,REGULAR,freethrow,1 of 3,[],203897,,,1610612741,90,96,2021-11-07T02:09:22Z,5550000,,,0,,Z. LaVine Free Throw 1 of 3 (24 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,24.0,,,,,,,,,,
564,PT06M57.00S,2021-11-07T02:09:40.9Z,4,REGULAR,freethrow,2 of 3,[],203897,,,1610612741,91,96,2021-11-07T02:09:40Z,5560000,,,0,,Z. LaVine Free Throw 2 of 3 (25 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,25.0,,,,,,,,,,
565,PT06M57.00S,2021-11-07T02:09:57.1Z,4,REGULAR,freethrow,3 of 3,[],203897,,,1610612741,92,96,2021-11-07T02:09:57Z,5570000,,,0,,Z. LaVine Free Throw 3 of 3 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,26.0,,,,,,,,,,
566,PT06M35.00S,2021-11-07T02:10:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,15.062417871222076,52.69607843137255,1610612755,92,96,2021-11-07T02:10:29Z,5580000,-13.0,89.0,1,left,MISS F. Korkmaz 9' finger roll Layup,[1627788],1610612755.0,PHI,finger roll,,,Korkmaz,F. Korkmaz,,,,,9.01,Missed,,,,,,,,,,,,,,,,,,,
567,PT06M30.00S,2021-11-07T02:10:28.0Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,92,96,2021-11-07T02:13:34Z,5590000,,,0,,Z. LaVine REBOUND (Off:1 Def:8),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,566.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
570,PT06M28.00S,2021-11-07T02:10:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,93.38042049934296,51.71568627450981,1610612741,94,96,2021-11-07T02:13:57Z,5620000,9.0,10.0,1,right,D. Jones Jr. alley-oop Layup (10 PTS) (L. Ball 4 AST),"[1627884, 1628366]",1610612741.0,CHI,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,1.3,Made,,,,,,,,,10.0,L. Ball,1628366.0,4.0,,,,,,,
572,PT06M04.00S,2021-11-07T02:10:56.1Z,4,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,94,96,2021-11-07T02:11:07Z,5640000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[203552],1610612755.0,PHI,bad pass,,,Curry,S. Curry,,,,,,,,,,,2.0,,,1662.0,,,,,,,,,,,
573,PT06M04.00S,2021-11-07T02:11:05.8Z,4,REGULAR,substitution,out,[],1627788,,,1610612741,94,96,2021-11-07T02:11:09Z,5650000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M04.00S,2021-11-07T02:11:05.8Z,4,REGULAR,substitution,in,[],1627777,,,1610612741,94,96,2021-11-07T02:11:09Z,5660000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M48.00S,2021-11-07T02:11:21.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,72.88107752956637,16.176470588235293,1610612741,97,96,2021-11-07T02:11:26Z,5670000,-169.0,202.0,1,right,Z. LaVine 26' 3PT  (29 PTS) (A. Caruso 4 AST),"[203897, 1627936]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.37,Made,,,,,,,,,29.0,A. Caruso,1627936.0,4.0,,,,,,,
577,PT05M29.00S,2021-11-07T02:11:40.9Z,4,REGULAR,2pt,Jump Shot,[],203552,9.411957950065702,27.941176470588236,1610612755,97,96,2021-11-07T02:11:48Z,5690000,110.0,36.0,1,left,MISS S. Curry 11' floating Shot,[203552],1610612755.0,PHI,floating,,,Curry,S. Curry,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
578,PT05M24.00S,2021-11-07T02:11:45.9Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,97,96,2021-11-07T02:11:48Z,5700000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,577.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
579,PT05M16.00S,2021-11-07T02:11:53.8Z,4,REGULAR,3pt,Jump Shot,[],202696,65.52233902759527,48.28431372549019,1610612741,97,96,2021-11-07T02:11:58Z,5710000,-9.0,272.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
580,PT05M12.00S,2021-11-07T02:11:57.8Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,97,96,2021-11-07T02:11:58Z,5720000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,579.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
581,PT04M58.00S,2021-11-07T02:12:11.2Z,4,REGULAR,3pt,Jump Shot,[],203954,19.793035479632064,7.8431372549019605,1610612755,97,99,2021-11-07T02:12:18Z,5730000,211.0,134.0,1,left,J. Embiid 24' 3PT  (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,24.96,Made,,,,,,,,,25.0,,,,,,,,,,
582,PT04M31.00S,2021-11-07T02:12:38.0Z,4,REGULAR,3pt,Jump Shot,[],1628366,66.3107752956636,34.068627450980394,1610612741,97,99,2021-11-07T02:12:44Z,5740000,-80.0,264.0,1,right,MISS L. Ball 27' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
583,PT04M28.00S,2021-11-07T02:12:41.0Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,97,99,2021-11-07T02:12:44Z,5750000,,,0,,S. Milton REBOUND (Off:1 Def:6),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,582.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
584,PT04M12.00S,2021-11-07T02:12:57.7Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,97,99,2021-11-07T02:13:02Z,5760000,,,0,,J. Embiid bad pass TURNOVER (6 TO),"[203954, 1628366]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,6.0,Ball,1628366.0,,,,,,,,,,,,
585,PT04M12.00S,2021-11-07T02:12:57.7Z,4,REGULAR,steal,,[],1628366,,,1610612741,97,99,2021-11-07T02:12:59Z,5770000,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M07.00S,2021-11-07T02:13:02.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628366,89.17542706964521,51.225490196078425,1610612741,97,99,2021-11-07T02:14:35Z,5780000,6.0,49.0,1,right,MISS L. Ball Layup,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,,
587,PT04M07.00S,2021-11-07T02:13:02.4Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612741,97,99,2021-11-07T02:14:18Z,5790000,,,0,,D. Jones Jr. REBOUND (Off:3 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,586.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
588,PT04M07.00S,2021-11-07T02:13:08.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627884,94.40999984741211,50.0,1610612741,99,99,2021-11-07T02:13:30Z,5800000,0.0,0.0,1,right,D. Jones Jr. putback DUNK (12 PTS),[1627884],1610612741.0,CHI,putback,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Made,,,,,,,,,12.0,,,,,,,,,,
589,PT04M07.00S,2021-11-07T02:13:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,99,99,2021-11-07T02:13:22Z,5810000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M07.00S,2021-11-07T02:15:12.0Z,4,REGULAR,substitution,out,[],1627884,,,1610612755,99,99,2021-11-07T02:15:56Z,5820000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M07.00S,2021-11-07T02:15:12.0Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,99,99,2021-11-07T02:15:56Z,5830000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M07.00S,2021-11-07T02:15:12.0Z,4,REGULAR,substitution,in,[],201942,,,1610612755,99,99,2021-11-07T02:15:56Z,5840000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M07.00S,2021-11-07T02:15:12.0Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,99,99,2021-11-07T02:15:56Z,5850000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M50.00S,2021-11-07T02:16:15.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.90210249671485,52.94117647058824,1610612755,99,101,2021-11-07T02:16:21Z,5860000,-15.0,106.0,1,left,J. Embiid 10' pullup Jump Shot (27 PTS) (F. Korkmaz 1 AST),"[203954, 1627788]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,10.74,Made,,,,,,,,,27.0,F. Korkmaz,1627788.0,1.0,,,,,,,
596,PT03M27.00S,2021-11-07T02:16:38.0Z,4,REGULAR,2pt,Jump Shot,[],203897,71.82982917214193,53.67647058823529,1610612741,99,101,2021-11-07T02:16:43Z,5880000,18.0,212.0,1,right,MISS Z. LaVine 21' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,21.31,Missed,,,,,,,,,,,,,,,,,,,
597,PT03M24.00S,2021-11-07T02:16:41.0Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,99,101,2021-11-07T02:16:43Z,5890000,,,0,,J. Embiid REBOUND (Off:1 Def:14),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,596.0,15.0,14.0,1.0,,,,,,,,,,,,,,,
598,PT03M02.00S,2021-11-07T02:17:03.7Z,4,REGULAR,3pt,Jump Shot,[],1627788,27.414586070959263,16.911764705882355,1610612755,99,104,2021-11-07T02:17:08Z,5900000,165.0,205.0,1,left,F. Korkmaz 26' 3PT  (25 PTS) (J. Embiid 3 AST),"[1627788, 203954]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.36,Made,,,,,,,,,25.0,J. Embiid,203954.0,3.0,,,,,,,
600,PT02M55.00S,2021-11-07T02:17:10.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.9060446780552,49.754901960784316,1610612741,101,104,2021-11-07T02:17:15Z,5920000,-1.0,5.0,1,right,Z. LaVine driving Layup (31 PTS) (D. DeRozan 4 AST),"[203897, 201942]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.49,Made,,,,,,,,,31.0,D. DeRozan,201942.0,4.0,,,,,,,
602,PT02M40.00S,2021-11-07T02:17:26.3Z,4,REGULAR,2pt,Jump Shot,[],203954,15.588042049934298,74.26470588235294,1610612755,101,104,2021-11-07T02:17:29Z,5940000,-121.0,94.0,1,left,MISS J. Embiid 15' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,15.35,Missed,,,,,,,,,,,,,,,,,,,
603,PT02M38.00S,2021-11-07T02:17:28.3Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,101,104,2021-11-07T02:17:29Z,5950000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,602.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
607,PT02M34.00S,2021-11-07T02:17:58.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612741,101,104,2021-11-07T02:18:04Z,5990000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Caruso 2 FT),"[203954, 1627936]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,202035.0,,,,,1.0,1.0,Caruso,1627936.0,,,
609,PT02M34.00S,2021-11-07T02:18:05.6Z,4,REGULAR,freethrow,1 of 2,[],1627936,,,1610612741,101,104,2021-11-07T02:18:05Z,6010000,,,0,,MISS A. Caruso Free Throw 1 of 2,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Missed,,,,,,,,,,,,,,,,,,,
610,PT02M34.00S,2021-11-07T02:18:05.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,101,104,2021-11-07T02:18:05Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,,,,
611,PT02M34.00S,2021-11-07T02:18:18.5Z,4,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,102,104,2021-11-07T02:18:18Z,6030000,,,0,,A. Caruso Free Throw 2 of 2 (9 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,,,,,9.0,,,,,,,,,,
612,PT02M16.00S,2021-11-07T02:18:39.4Z,4,REGULAR,foul,personal,[],1628366,,,1610612755,102,104,2021-11-07T02:18:44Z,6040000,,,0,,L. Ball personal FOUL (3 PF),"[1628366, 203954]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,1662.0,,,,,3.0,0.0,Embiid,203954.0,,,
614,PT02M04.00S,2021-11-07T02:19:08.0Z,4,REGULAR,2pt,Jump Shot,[],1630178,15.588042049934298,31.127450980392158,1610612755,102,106,2021-11-07T02:19:19Z,6060000,94.0,94.0,1,left,T. Maxey 13' Jump Shot (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,13.32,Made,,,,,,,,,10.0,,,,,,,,,,
615,PT01M42.00S,2021-11-07T02:19:29.9Z,4,REGULAR,3pt,Jump Shot,[],1627936,78.53153745072274,92.40196078431373,1610612741,102,106,2021-11-07T02:19:37Z,6070000,212.0,149.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
616,PT01M39.00S,2021-11-07T02:19:32.9Z,4,REGULAR,rebound,offensive,[],1628366,,,1610612741,102,106,2021-11-07T02:20:32Z,6080000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,615.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
617,PT01M39.00S,2021-11-07T02:19:34.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,87.86136662286465,71.81372549019608,1610612741,104,106,2021-11-07T02:20:29Z,6090000,109.0,62.0,1,right,D. DeRozan 12' Jump Shot (25 PTS) (L. Ball 5 AST),"[201942, 1628366]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,12.53,Made,,,,,,,,,25.0,L. Ball,1628366.0,5.0,,,,,,,
618,PT01M21.00S,2021-11-07T02:19:56.0Z,4,REGULAR,3pt,Jump Shot,[],1627777,32.933639947437584,48.77450980392157,1610612755,104,109,2021-11-07T02:20:05Z,6100000,6.0,257.0,1,left,G. Niang 25' 3PT  (10 PTS) (T. Maxey 8 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.72,Made,,,,,,,,,10.0,T. Maxey,1630178.0,8.0,,,,,,,
620,PT01M21.00S,2021-11-07T02:20:01.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,104,109,2021-11-07T02:20:01Z,6120000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M09.00S,2021-11-07T02:21:38.2Z,4,REGULAR,3pt,Jump Shot,[],203897,67.36202365308804,30.88235294117647,1610612741,104,109,2021-11-07T02:21:44Z,6130000,-96.0,254.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
622,PT01M05.00S,2021-11-07T02:21:42.2Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,104,109,2021-11-07T02:21:44Z,6140000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
623,PT00M57.40S,2021-11-07T02:21:52.9Z,4,REGULAR,foul,personal,[],1627936,,,1610612755,104,109,2021-11-07T02:22:01Z,6150000,,,0,,A. Caruso personal FOUL (3 PF),"[1627936, 203552]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,1662.0,,,,,3.0,0.0,Curry,203552.0,,,
626,PT00M46.10S,2021-11-07T02:22:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.588042049934298,36.76470588235294,1610612755,104,109,2021-11-07T02:22:23Z,6170000,66.0,94.0,1,left,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,11.5,Missed,,,,,,,,,,,,,,,,,,,
627,PT00M43.50S,2021-11-07T02:22:21.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,104,109,2021-11-07T02:22:23Z,6180000,,,0,,N. Vucevic REBOUND (Off:2 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,626.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
628,PT00M36.80S,2021-11-07T02:22:28.1Z,4,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,55.392156862745104,1610612741,104,109,2021-11-07T02:22:32Z,6190000,27.0,262.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
629,PT00M33.70S,2021-11-07T02:22:31.2Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,104,109,2021-11-07T02:22:32Z,6200000,,,0,,F. Korkmaz REBOUND (Off:0 Def:6),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,628.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
630,PT00M15.50S,2021-11-07T02:22:50.2Z,4,REGULAR,3pt,Jump Shot,[],203954,23.340998685939553,11.27450980392157,1610612755,104,112,2021-11-07T02:22:55Z,6210000,194.0,167.0,1,left,J. Embiid 25' 3PT  (30 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.56,Made,,,,,,,,,30.0,,,,,,,,,,
631,PT00M15.50S,2021-11-07T02:22:54.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,104,112,2021-11-07T02:22:54Z,6220000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M11.00S,2021-11-07T02:24:30.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627788,,,1610612741,104,112,2021-11-07T02:24:42Z,6230000,,,0,,F. Korkmaz shooting personal FOUL (3 PF) (LaVine 2 FT),"[1627788, 203897]",1610612755.0,PHI,shooting,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,1662.0,,,,,3.0,0.0,LaVine,203897.0,,,
634,PT00M11.00S,2021-11-07T02:24:56.0Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,104,112,2021-11-07T02:24:56Z,6250000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
635,PT00M11.00S,2021-11-07T02:24:56.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,104,112,2021-11-07T02:24:56Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,,
636,PT00M11.00S,2021-11-07T02:25:10.5Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,105,112,2021-11-07T02:25:10Z,6270000,,,0,,Z. LaVine Free Throw 2 of 2 (32 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,32.0,,,,,,,,,,
637,PT00M09.70S,2021-11-07T02:25:15.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628366,,,1610612755,105,112,2021-11-07T02:25:26Z,6280000,,,0,,L. Ball take personal FOUL (4 PF) (Niang 2 FT),"[1628366, 1627777]",1610612741.0,CHI,take,,,Ball,L. Ball,,,,,,,,,,,,,,203592.0,,,,,4.0,0.0,Niang,1627777.0,,,
639,PT00M09.70S,2021-11-07T02:25:51.5Z,4,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,105,113,2021-11-07T02:25:51Z,6300000,,,0,,G. Niang Free Throw 1 of 2 (11 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
640,PT00M09.70S,2021-11-07T02:26:04.6Z,4,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,105,114,2021-11-07T02:26:04Z,6310000,,,0,,G. Niang Free Throw 2 of 2 (12 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
