actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
631,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,out,[],203115,,,1610612741,107,92,2021-12-07T03:14:38Z,6260000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,out,[],1628420,,,1610612741,107,92,2021-12-07T03:14:38Z,6270000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,out,[],203999,,,1610612741,107,92,2021-12-07T03:14:38Z,6280000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,out,[],201145,,,1610612741,107,92,2021-12-07T03:14:38Z,6290000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,out,[],203932,,,1610612741,107,92,2021-12-07T03:14:38Z,6300000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,in,[],1630210,,,1610612741,107,92,2021-12-07T03:14:38Z,6310000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,in,[],1627822,,,1610612741,107,92,2021-12-07T03:14:38Z,6320000,,,0,,SUB in: P. Cornelie,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,in,[],1630192,,,1610612741,107,92,2021-12-07T03:14:38Z,6330000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,in,[],1628427,,,1610612741,107,92,2021-12-07T03:14:38Z,6340000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M16.00S,2021-12-07T03:14:27.0Z,4,REGULAR,substitution,in,[],1628432,,,1610612741,107,92,2021-12-07T03:14:38Z,6350000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M16.00S,2021-12-07T03:14:54.2Z,4,REGULAR,substitution,out,[],1628366,,,1610612741,107,92,2021-12-07T03:15:03Z,6360000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M16.00S,2021-12-07T03:14:54.2Z,4,REGULAR,substitution,out,[],203897,,,1610612741,107,92,2021-12-07T03:15:03Z,6370000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M16.00S,2021-12-07T03:14:54.2Z,4,REGULAR,substitution,in,[],1629744,,,1610612741,107,92,2021-12-07T03:15:03Z,6380000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M16.00S,2021-12-07T03:14:54.2Z,4,REGULAR,substitution,in,[],1629653,,,1610612741,107,92,2021-12-07T03:15:03Z,6390000,,,0,,SUB in: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M16.00S,2021-12-07T03:14:26.2Z,4,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,107,92,2021-12-07T03:15:18Z,6400000,,,0,,MISS N. Vucevic Free Throw 2 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
646,PT01M13.00S,2021-12-07T03:14:29.2Z,4,REGULAR,rebound,defensive,[],1627822,,,1610612743,107,92,2021-12-07T03:15:18Z,6410000,,,0,,P. Cornelie REBOUND (Off:0 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,645.0,1.0,1.0,0.0,,,,,,,,,,,,,
647,PT01M05.00S,2021-12-07T03:15:25.0Z,4,REGULAR,2pt,Jump Shot,[],1630210,23.209592641261498,51.470588235294116,1610612743,107,94,2021-12-07T03:15:30Z,6420000,-7.0,166.0,1,left,M. Howard 16' pullup Jump Shot (2 PTS),[1630210],1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,16.59,Made,,,,,,,2.0,,,,,,,,,,,,
648,PT00M49.10S,2021-12-07T03:15:47.1Z,4,REGULAR,turnover,traveling,[],202696,,,1610612741,107,94,2021-12-07T03:15:51Z,6430000,,,0,,N. Vucevic traveling TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,202007.0,2.0,,,,,,,
649,PT00M49.10S,2021-12-07T03:15:50.3Z,4,REGULAR,substitution,out,[],202696,,,1610612743,107,94,2021-12-07T03:15:55Z,6440000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M49.10S,2021-12-07T03:15:50.3Z,4,REGULAR,substitution,in,[],1630250,,,1610612743,107,94,2021-12-07T03:15:55Z,6450000,,,0,,SUB in: M. Simonovic,[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M32.30S,2021-12-07T03:16:20.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627822,19.136005256241788,17.15686274509804,1610612743,107,94,2021-12-07T03:16:24Z,6460000,164.0,127.0,1,left,MISS P. Cornelie 20' Jump Shot,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,20.78,Missed,,,,,,,,,,,,,,,,,,,
652,PT00M30.70S,2021-12-07T03:16:21.6Z,4,REGULAR,rebound,offensive,[],1628432,,,1610612743,107,94,2021-12-07T03:16:21Z,6470000,,,0,,D. Reed REBOUND (Off:1 Def:3),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,651.0,4.0,3.0,1.0,,,,,,,,,,,,,
653,PT00M29.00S,2021-12-07T03:16:23.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628427,29.122864651773984,21.323529411764707,1610612743,107,97,2021-12-07T03:16:29Z,6480000,143.0,221.0,1,left,V. Cancar 26' 3PT  (3 PTS) (D. Reed 1 AST),"[1628427, 1628432]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,26.37,Made,,,,,,,3.0,D. Reed,1628432.0,1.0,,,,,,,,,
655,PT00M21.70S,2021-12-07T03:16:38.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627822,,,1610612741,107,97,2021-12-07T03:16:47Z,6500000,,,0,,P. Cornelie personal FOUL (1 PF) (Dotson 2 FT),"[1627822, 1629653]",1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Dotson,1629653.0,
657,PT00M21.70S,2021-12-07T03:16:58.3Z,4,REGULAR,freethrow,1 of 2,[],1629653,,,1610612741,108,97,2021-12-07T03:16:58Z,6520000,,,0,,D. Dotson Free Throw 1 of 2 (1 PTS),[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
658,PT00M21.70S,2021-12-07T03:17:11.6Z,4,REGULAR,freethrow,2 of 2,[],1629653,,,1610612741,109,97,2021-12-07T03:17:11Z,6530000,,,0,,D. Dotson Free Throw 2 of 2 (2 PTS),[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
659,PT00M06.60S,2021-12-07T03:17:28.7Z,4,REGULAR,3pt,Jump Shot,[],1627822,13.354139290407357,4.6568627450980395,1610612743,109,97,2021-12-07T03:17:35Z,6540000,227.0,73.0,1,left,MISS P. Cornelie 3PT,[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M03.30S,2021-12-07T03:17:32.1Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,109,97,2021-12-07T03:17:32Z,6550000,,,0,,D. Jones Jr. REBOUND (Off:4 Def:5),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,659.0,9.0,5.0,4.0,,,,,,,,,,,,,
661,PT00M00.00S,2021-12-07T03:17:38.4Z,4,REGULAR,period,end,[],0,,,1610612741,109,97,2021-12-07T03:17:38Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2021-12-07T03:17:45.3Z,4,REGULAR,game,end,[],0,,,0,109,97,2021-12-07T03:17:45Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
