actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
544,PT04M18.00S,2022-01-20T03:04:28.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,103,101,2022-01-20T03:04:28Z,5320000,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,,,,,Missed,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
545,PT04M18.00S,2022-01-20T03:04:28.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,103,101,2022-01-20T03:04:28Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,544.0,,,,,,,,,,,,,,,,,,
546,PT04M18.00S,2022-01-20T03:04:43.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,103,102,2022-01-20T03:04:43Z,5340000,,,0,,I. Okoro Free Throw 2 of 2 (8 PTS),[1630171],1610612739.0,CLE,,,,,,,,Made,Okoro,I. Okoro,,,,,8.0,,,,,,,,,,,,,,
547,PT04M07.00S,2022-01-20T03:04:58.9Z,4,REGULAR,3pt,Jump Shot,[],1630245,97.19119579500656,95.83333333333334,1610612741,106,102,2022-01-20T03:05:04Z,5350000,229.0,-26.0,1,right,A. Dosunmu 3PT  (17 PTS) (D. DeRozan 6 AST),"[1630245, 201942]",1610612741.0,CHI,,,,,,,23.07,Made,Dosunmu,A. Dosunmu,,,,,17.0,D. DeRozan,201942.0,6.0,,,,,,,,,,,
549,PT03M45.00S,2022-01-20T03:05:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.703679369250986,51.71568627450981,1610612739,106,102,2022-01-20T03:05:25Z,5370000,-9.0,20.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,,,,2.17,Missed,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
550,PT03M41.00S,2022-01-20T03:05:24.4Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,106,102,2022-01-20T03:05:25Z,5380000,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,549.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
551,PT03M41.00S,2022-01-20T03:05:24.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,106,102,2022-01-20T03:05:24Z,5390000,0.0,0.0,1,left,MISS J. Allen putback Layup,[1628386],1610612739.0,CLE,putback,,,,,,0.0,Missed,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
552,PT03M41.00S,2022-01-20T03:05:24.9Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,106,102,2022-01-20T03:05:24Z,5400000,,,0,,N. Vucevic REBOUND (Off:3 Def:9),[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,551.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
553,PT03M30.00S,2022-01-20T03:05:35.7Z,4,REGULAR,turnover,bad pass,[],1629632,,,1610612741,106,102,2022-01-20T03:05:39Z,5410000,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1628386]",1610612741.0,CHI,,,,,,,,,White,C. White,,,,,,,,,,,1.0,Allen,1628386.0,,,,,,
554,PT03M30.00S,2022-01-20T03:05:35.7Z,4,REGULAR,steal,,[],1628386,,,1610612739,106,102,2022-01-20T03:05:37Z,5420000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
555,PT03M28.00S,2022-01-20T03:05:43.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,106,102,2022-01-20T03:05:43Z,5430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M17.00S,2022-01-20T03:06:10.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,30.042706964520367,19.362745098039216,1610612739,106,102,2022-01-20T03:06:17Z,5440000,153.0,230.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612739.0,CLE,,,,,,,27.63,Missed,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
557,PT03M12.00S,2022-01-20T03:06:15.3Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,106,102,2022-01-20T03:06:17Z,5450000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,556.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
558,PT03M00.00S,2022-01-20T03:06:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,92.72339027595268,54.41176470588235,1610612741,108,102,2022-01-20T03:06:36Z,5460000,22.0,16.0,1,right,D. DeRozan driving Layup (30 PTS),[201942],1610612741.0,CHI,driving,,,,,,2.72,Made,DeRozan,D. DeRozan,,,,,30.0,,,,,,,,,,,,,,
559,PT03M00.00S,2022-01-20T03:06:34.8Z,4,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612741,108,102,2022-01-20T03:07:06Z,5470000,,,0,,I. Okoro shooting personal FOUL (4 PF) (DeRozan 1 FT),"[1630171, 201942]",1610612739.0,CLE,shooting,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,202056.0,4.0,0.0,DeRozan,201942.0,
561,PT03M00.00S,2022-01-20T03:07:07.5Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,108,102,2022-01-20T03:07:09Z,5490000,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,,,,,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
562,PT02M57.00S,2022-01-20T03:07:10.5Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,108,102,2022-01-20T03:07:09Z,5500000,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,561.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
563,PT02M49.00S,2022-01-20T03:07:16.5Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,108,102,2022-01-20T03:07:20Z,5510000,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1629632]",1610612739.0,CLE,,,,,,,,,Garland,D. Garland,,,,,,,,,,,3.0,White,1629632.0,,,,,,
564,PT02M49.00S,2022-01-20T03:07:16.5Z,4,REGULAR,steal,,[],1629632,,,1610612741,108,102,2022-01-20T03:07:18Z,5520000,,,0,,C. White STEAL (4 STL),[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
565,PT02M28.00S,2022-01-20T03:07:36.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202696,94.82588699080158,2.2058823529411766,1610612741,111,102,2022-01-20T03:07:42Z,5530000,-239.0,-4.0,1,right,N. Vucevic 3PT  (19 PTS) (D. DeRozan 7 AST),"[202696, 201942]",1610612741.0,CHI,,,,,,,23.9,Made,Vucevic,N. Vucevic,,,,,19.0,D. DeRozan,201942.0,7.0,,,,,,,,,,,
567,PT02M27.00S,2022-01-20T03:07:44.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,111,102,2022-01-20T03:07:44Z,5550000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M25.00S,2022-01-20T03:09:26.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,111,102,2022-01-20T03:09:26Z,5560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M17.00S,2022-01-20T03:09:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.492115637319317,50.49019607843137,1610612739,111,102,2022-01-20T03:09:59Z,5570000,-2.0,27.0,1,left,MISS J. Allen Layup - blocked,"[1628386, 202696]",1610612739.0,CLE,,,,,,,2.74,Missed,Allen,J. Allen,,,,,,,,,Vucevic,202696.0,,,,,,,,,
570,PT02M17.00S,2022-01-20T03:09:49.4Z,4,REGULAR,block,,[],202696,,,1610612739,111,102,2022-01-20T03:09:51Z,5580000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
571,PT02M14.00S,2022-01-20T03:09:52.4Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,111,102,2022-01-20T03:09:59Z,5590000,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,569.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
572,PT02M06.00S,2022-01-20T03:10:03.6Z,4,REGULAR,foul,offensive,['inpenalty'],201942,,,1610612741,111,102,2022-01-20T03:10:12Z,5600000,,,0,,D. DeRozan off-the-ball offensive FOUL (3 PF),"[201942, 1630171]",1610612741.0,CHI,off-the-ball,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,202056.0,3.0,0.0,Okoro,1630171.0,
574,PT02M06.00S,2022-01-20T03:10:03.6Z,4,REGULAR,turnover,offensive foul,[],201942,,,1610612741,111,102,2022-01-20T03:10:03Z,5620000,,,0,,D. DeRozan offensive foul TURNOVER (3 TO),[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,3.0,,,202056.0,,,,,
575,PT01M58.00S,2022-01-20T03:10:32.3Z,4,REGULAR,foul,offensive,[],1629636,,,1610612739,111,102,2022-01-20T03:10:55Z,5630000,,,0,,D. Garland charge offensive FOUL (2 PF),"[1629636, 202696]",1610612739.0,CLE,charge,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,202056.0,2.0,0.0,Vucevic,202696.0,
577,PT01M58.00S,2022-01-20T03:10:32.3Z,4,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,111,102,2022-01-20T03:10:32Z,5650000,,,0,,D. Garland offensive foul TURNOVER (4 TO),[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,,,,,,,,,,,4.0,,,202056.0,,,,,
578,PT01M42.00S,2022-01-20T03:11:09.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,94.03745072273325,54.166666666666664,1610612741,113,102,2022-01-20T03:11:14Z,5660000,21.0,4.0,1,right,N. Vucevic Layup (21 PTS) (A. Dosunmu 8 AST),"[202696, 1630245]",1610612741.0,CHI,,,,,,,2.11,Made,Vucevic,N. Vucevic,,,,,21.0,A. Dosunmu,1630245.0,8.0,,,,,,,,,,,
580,PT01M36.00S,2022-01-20T03:11:23.4Z,4,REGULAR,turnover,bad pass,[],1630171,,,1610612739,113,102,2022-01-20T03:12:05Z,5680000,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1630245]",1610612739.0,CLE,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,1.0,Dosunmu,1630245.0,,,,,,
581,PT01M36.00S,2022-01-20T03:11:23.4Z,4,REGULAR,steal,,[],1630245,,,1610612741,113,102,2022-01-20T03:11:25Z,5690000,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
584,PT01M34.00S,2022-01-20T03:11:54.1Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612741,113,102,2022-01-20T03:14:49Z,5720000,,,0,,L. Markkanen clear-path personal FOUL (2 PF) (Dosunmu 2 FT),"[1628374, 1630245]",1610612739.0,CLE,clear-path,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,2534.0,2.0,0.0,Dosunmu,1630245.0,
587,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,out,[],1630596,,,1610612741,113,102,2022-01-20T03:14:51Z,5735000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
588,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,out,[],1629636,,,1610612741,113,102,2022-01-20T03:14:51Z,5737500,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
589,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,out,[],1628374,,,1610612741,113,102,2022-01-20T03:14:51Z,5738750,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
590,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,out,[],1628386,,,1610612741,113,102,2022-01-20T03:14:51Z,5739375,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,
591,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,out,[],1630171,,,1610612741,113,102,2022-01-20T03:14:51Z,5739687,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,
592,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,in,[],1629731,,,1610612741,113,102,2022-01-20T03:14:51Z,5739843,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,,,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,
593,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,in,[],1630698,,,1610612741,113,102,2022-01-20T03:14:51Z,5739921,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,,,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,
594,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,in,[],1629164,,,1610612741,113,102,2022-01-20T03:14:51Z,5739960,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,,,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,
595,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,in,[],1629685,,,1610612741,113,102,2022-01-20T03:14:51Z,5739980,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,,,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,
596,PT01M34.00S,2022-01-20T03:11:59.0Z,4,REGULAR,substitution,in,[],202334,,,1610612741,113,102,2022-01-20T03:14:51Z,5739990,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,,,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,
586,PT01M34.00S,2022-01-20T03:12:04.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612741,113,102,2022-01-20T03:14:27Z,5740000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,Clear Path - Overturn Call
597,PT01M34.00S,2022-01-20T03:14:55.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630245,,,1610612741,113,102,2022-01-20T03:14:55Z,5750000,,,0,,MISS A. Dosunmu clear-path Free Throw 1 of 2,[1630245],1610612741.0,CHI,clear-path,,,,,,,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
598,PT01M34.00S,2022-01-20T03:14:55.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,113,102,2022-01-20T03:14:55Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,597.0,,,,,,,,,,,,,,,,,,
599,PT01M34.00S,2022-01-20T03:15:07.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630245,,,1610612741,114,102,2022-01-20T03:15:07Z,5770000,,,0,,A. Dosunmu clear-path Free Throw 2 of 2 (18 PTS),[1630245],1610612741.0,CHI,clear-path,,,,,,,Made,Dosunmu,A. Dosunmu,,,,,18.0,,,,,,,,,,,,,,
600,PT01M17.00S,2022-01-20T03:15:41.5Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612741,114,102,2022-01-20T03:15:46Z,5780000,,,0,,D. DeRozan lost ball TURNOVER (4 TO),"[201942, 1630698]",1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,4.0,Pangos,1630698.0,,,,,,
601,PT01M17.00S,2022-01-20T03:15:41.5Z,4,REGULAR,steal,,[],1630698,,,1610612739,114,102,2022-01-20T03:15:43Z,5790000,,,0,,K. Pangos STEAL (1 STL),[1630698],1610612739.0,CLE,,,,,,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,
602,PT01M08.00S,2022-01-20T03:15:52.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612739,114,102,2022-01-20T03:15:59Z,5800000,,,0,,D. DeRozan shooting personal FOUL (4 PF) (Windler 2 FT),"[201942, 1629685]",1610612741.0,CHI,shooting,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,2534.0,4.0,0.0,Windler,1629685.0,
604,PT01M08.00S,2022-01-20T03:16:16.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629685,,,1610612739,114,103,2022-01-20T03:16:16Z,5820000,,,0,,D. Windler Free Throw 1 of 2 (4 PTS),[1629685],1610612739.0,CLE,,,,,,,,Made,Windler,D. Windler,,,,,4.0,,,,,,,,,,,,,,
605,PT01M08.00S,2022-01-20T03:16:17.0Z,4,REGULAR,substitution,out,[],1627936,,,1610612739,114,103,2022-01-20T03:16:26Z,5830000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
606,PT01M08.00S,2022-01-20T03:16:17.0Z,4,REGULAR,substitution,in,[],1629744,,,1610612739,114,103,2022-01-20T03:16:26Z,5840000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,,,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,
607,PT01M08.00S,2022-01-20T03:16:33.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629685,,,1610612739,114,104,2022-01-20T03:16:33Z,5850000,,,0,,D. Windler Free Throw 2 of 2 (5 PTS),[1629685],1610612739.0,CLE,,,,,,,,Made,Windler,D. Windler,,,,,5.0,,,,,,,,,,,,,,
608,PT00M49.70S,2022-01-20T03:16:52.4Z,4,REGULAR,3pt,Jump Shot,[],202696,67.09921156373193,30.88235294117647,1610612741,117,104,2022-01-20T03:16:57Z,5860000,-96.0,257.0,1,right,N. Vucevic 27' 3PT  (24 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,,,,27.4,Made,Vucevic,N. Vucevic,,,,,24.0,C. White,1629632.0,3.0,,,,,,,,,,,
610,PT00M37.30S,2022-01-20T03:17:07.4Z,4,REGULAR,3pt,Jump Shot,[],1629685,15.982260183968464,4.901960784313726,1610612739,117,104,2022-01-20T03:17:12Z,5880000,225.0,98.0,1,left,MISS D. Windler 24' 3PT,[1629685],1610612739.0,CLE,,,,,,,24.58,Missed,Windler,D. Windler,,,,,,,,,,,,,,,,,,,
611,PT00M34.00S,2022-01-20T03:17:10.7Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,117,104,2022-01-20T03:17:12Z,5890000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,,,,,,Dosunmu,A. Dosunmu,610.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
612,PT00M12.20S,2022-01-20T03:17:37.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,117,104,2022-01-20T03:17:42Z,5900000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,202056.0,,,,,
613,PT00M12.20S,2022-01-20T03:17:39.6Z,4,REGULAR,substitution,out,[],202696,,,1610612739,117,104,2022-01-20T03:17:47Z,5910000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
614,PT00M12.20S,2022-01-20T03:17:39.6Z,4,REGULAR,substitution,out,[],201942,,,1610612739,117,104,2022-01-20T03:17:47Z,5920000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
615,PT00M12.20S,2022-01-20T03:17:39.6Z,4,REGULAR,substitution,in,[],1628396,,,1610612739,117,104,2022-01-20T03:17:47Z,5930000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,,,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,
616,PT00M12.20S,2022-01-20T03:17:39.6Z,4,REGULAR,substitution,in,[],1630792,,,1610612739,117,104,2022-01-20T03:17:47Z,5940000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,,,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,
617,PT00M00.00S,2022-01-20T03:17:57.7Z,4,REGULAR,period,end,[],0,,,1610612739,117,104,2022-01-20T03:17:57Z,5950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M00.00S,2022-01-20T03:18:00.3Z,4,REGULAR,game,end,[],0,,,0,117,104,2022-01-20T03:18:00Z,5960000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
