actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
546,PT07M06.00S,2022-02-12T02:59:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.601182654402102,51.470588235294116,1610612750,112,104,2022-02-12T02:59:53Z,5390000,-7.0,0.0,1,left,K. Towns Layup (23 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,0.74,Made,23.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,,
548,PT06M40.00S,2022-02-12T03:00:10.4Z,4,REGULAR,3pt,Jump Shot,[],1629632,78.13731931668858,91.42156862745098,1610612741,115,104,2022-02-12T03:00:15Z,5410000,207.0,153.0,1,right,C. White 25' 3PT  (19 PTS) (N. Vucevic 7 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,25.75,Made,19.0,N. Vucevic,202696.0,7.0,,,,,,,,,,,,,,,
550,PT06M19.00S,2022-02-12T03:00:31.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,26.231931668856767,79.41176470588235,1610612750,115,107,2022-02-12T03:00:35Z,5430000,-147.0,194.0,1,left,A. Edwards 24' 3PT  (27 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,24.35,Made,27.0,,,,,,,,,,,,,,,,,,
551,PT06M00.00S,2022-02-12T03:00:50.8Z,4,REGULAR,3pt,Jump Shot,[],1629632,65.25952693823915,50.0,1610612741,118,107,2022-02-12T03:00:55Z,5440000,0.0,274.0,1,right,C. White 27' 3PT step back (22 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,27.41,Made,22.0,,,,,,,,,,,,,,,,,,
552,PT05M46.00S,2022-02-12T03:01:04.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,25.443495400788436,16.176470588235293,1610612750,118,110,2022-02-12T03:01:09Z,5450000,169.0,187.0,1,left,D. Russell 25' 3PT  (16 PTS) (K. Towns 7 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.19,Made,16.0,K. Towns,1626157.0,7.0,,,,,,,,,,,,,,,
554,PT05M24.00S,2022-02-12T03:01:26.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.81011826544021,51.225490196078425,1610612741,120,110,2022-02-12T03:01:36Z,5470000,6.0,71.0,1,right,N. Vucevic 7' Jump Shot (26 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,7.18,Made,26.0,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,,
556,PT05M09.00S,2022-02-12T03:01:41.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,33.327858081471746,43.13725490196079,1610612750,120,110,2022-02-12T03:06:06Z,5490000,34.0,261.0,1,left,MISS A. Edwards 26' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
557,PT05M07.00S,2022-02-12T03:01:43.0Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,120,110,2022-02-12T03:01:45Z,5500000,,,0,,C. White REBOUND (Off:1 Def:5),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,556.0,6.0,5.0,1.0,,,,,
558,PT04M53.00S,2022-02-12T03:01:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,93.38042049934296,51.470588235294116,1610612741,122,110,2022-02-12T03:02:05Z,5510000,7.0,10.0,1,right,J. Green cutting Layup (19 PTS) (Z. LaVine 6 AST),"[1629750, 203897]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,1.22,Made,19.0,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,,
560,PT04M38.00S,2022-02-12T03:02:15.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,122,110,2022-02-12T03:02:15Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M38.00S,2022-02-12T03:02:16.3Z,4,REGULAR,substitution,out,[],203897,,,1610612750,122,110,2022-02-12T03:02:24Z,5540000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M38.00S,2022-02-12T03:02:16.3Z,4,REGULAR,substitution,in,[],201942,,,1610612750,122,110,2022-02-12T03:02:24Z,5550000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M34.00S,2022-02-12T03:02:41.2Z,4,REGULAR,foul,personal,[],202696,,,1610612750,122,110,2022-02-12T03:02:52Z,5560000,,,0,,N. Vucevic personal FOUL (4 PF),"[202696, 1626157]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,201640.0,4.0,0.0,Towns,1626157.0,,,,,,,,,,
567,PT04M31.00S,2022-02-12T03:03:32.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,122,110,2022-02-12T03:04:36Z,5600000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M31.00S,2022-02-12T03:03:53.3Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612750,122,110,2022-02-12T03:12:28Z,5610000,,,0,,,[],1610612741.0,CHI,overturned,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,No Foul on A. Dosunmu
569,PT04M29.00S,2022-02-12T03:05:40.9Z,4,REGULAR,jumpball,recovered,[],1629632,,,1610612741,122,110,2022-02-12T03:05:40Z,5620000,,,0,,Jump Ball N. Vucevic vs. K. Towns: Tip to C. White,"[1629632, 202696, 1626157]",1610612741.0,CHI,challenge,C. White,1629632.0,White,C. White,Vucevic,202696.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
572,PT04M16.00S,2022-02-12T03:05:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,92.06636005256242,59.55882352941176,1610612741,122,110,2022-02-12T03:05:59Z,5650000,48.0,22.0,1,right,MISS D. DeRozan fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
573,PT04M13.00S,2022-02-12T03:05:56.1Z,4,REGULAR,rebound,offensive,[],1629750,,,1610612741,122,110,2022-02-12T03:05:56Z,5660000,,,0,,J. Green REBOUND (Off:1 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,572.0,4.0,3.0,1.0,,,,,
574,PT04M13.00S,2022-02-12T03:05:56.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629750,94.40999984741211,50.0,1610612741,124,110,2022-02-12T03:05:56Z,5670000,0.0,0.0,1,right,J. Green tip Layup (21 PTS),[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,0.0,Made,21.0,,,,,,,,,,,,,,,,,,
576,PT03M49.00S,2022-02-12T03:06:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201976,7.703679369250986,47.05882352941176,1610612750,124,110,2022-02-12T03:06:28Z,5690000,15.0,20.0,1,left,MISS P. Beverley driving Layup,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
577,PT03M46.00S,2022-02-12T03:06:23.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,124,110,2022-02-12T03:06:23Z,5700000,,,0,,D. DeRozan REBOUND (Off:0 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,576.0,6.0,6.0,0.0,,,,,
578,PT03M43.00S,2022-02-12T03:06:26.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629750,93.51182654402102,50.73529411764706,1610612741,126,110,2022-02-12T03:06:37Z,5710000,4.0,8.0,1,right,J. Green cutting DUNK (23 PTS) (A. Dosunmu 10 AST),"[1629750, 1630245]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,0.93,Made,23.0,A. Dosunmu,1630245.0,10.0,,,,,,,,,,,,,,,
580,PT03M34.00S,2022-02-12T03:06:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.206964520367937,50.49019607843137,1610612750,126,112,2022-02-12T03:06:41Z,5730000,-2.0,-4.0,1,left,D. Russell driving Layup (18 PTS) (A. Edwards 8 AST),"[1626156, 1630162]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,0.44,Made,18.0,A. Edwards,1630162.0,8.0,,,,,,,,,,,,,,,
582,PT03M23.00S,2022-02-12T03:06:51.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,126,112,2022-02-12T03:06:51Z,5750000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M23.00S,2022-02-12T03:08:13.4Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,126,112,2022-02-12T03:08:29Z,5760000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M23.00S,2022-02-12T03:08:13.4Z,4,REGULAR,substitution,in,[],203897,,,1610612741,126,112,2022-02-12T03:08:29Z,5770000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M14.00S,2022-02-12T03:08:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,86.28449408672799,48.529411764705884,1610612741,128,112,2022-02-12T03:08:56Z,5780000,-7.0,76.0,1,right,D. DeRozan 7' driving floating Jump Shot (31 PTS),[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,7.68,Made,31.0,,,,,,,,,,,,,,,,,,
586,PT03M14.00S,2022-02-12T03:08:55.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,128,112,2022-02-12T03:09:01Z,5790000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,,
587,PT03M01.00S,2022-02-12T03:09:15.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,27.151773981603156,16.42156862745098,1610612750,128,112,2022-02-12T03:11:17Z,5800000,168.0,203.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
590,PT03M01.00S,2022-02-12T03:09:15.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,128,112,2022-02-12T03:11:17Z,5805000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,587.0,,,,,,,,
588,PT02M59.00S,2022-02-12T03:09:57.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,128,112,2022-02-12T03:11:21Z,5810000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT02M59.00S,2022-02-12T03:10:10.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612750,128,112,2022-02-12T03:11:37Z,5820000,,,0,,,[],1610612750.0,MIN,overturned,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Out-of-Bounds on Z. LaVine
591,PT02M51.00S,2022-02-12T03:11:42.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,5.469776609724048,94.6078431372549,1610612750,128,112,2022-02-12T03:11:46Z,5830000,-223.0,-1.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,,
592,PT02M49.00S,2022-02-12T03:11:44.2Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,128,112,2022-02-12T03:11:46Z,5840000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,591.0,4.0,4.0,0.0,,,,,
593,PT02M42.00S,2022-02-12T03:11:56.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,128,112,2022-02-12T03:11:56Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M35.00S,2022-02-12T03:12:16.5Z,4,REGULAR,2pt,Jump Shot,[],201942,93.9060446780552,22.30392156862745,1610612741,130,112,2022-02-12T03:12:21Z,5860000,-138.0,5.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (33 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.86,Made,33.0,,,,,,,,,,,,,,,,,,
598,PT02M18.00S,2022-02-12T03:12:33.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,5.732588699080158,51.71568627450981,1610612750,130,114,2022-02-12T03:14:39Z,5870000,-9.0,1.0,1,left,J. Vanderbilt DUNK (6 PTS) (K. Towns 8 AST),"[1629020, 1626157]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,0.87,Made,6.0,K. Towns,1626157.0,8.0,,,,,,,,,,,,,,,
600,PT01M57.00S,2022-02-12T03:12:53.5Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,130,114,2022-02-12T03:12:57Z,5890000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1629020]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,1.0,,,,,Vanderbilt,1629020.0,,,
601,PT01M57.00S,2022-02-12T03:12:53.5Z,4,REGULAR,steal,,[],1629020,,,1610612750,130,114,2022-02-12T03:12:55Z,5900000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M52.00S,2022-02-12T03:13:01.7Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612750,130,114,2022-02-12T03:13:08Z,5910000,,,0,,N. Vucevic shooting personal FOUL (5 PF) (Towns 2 FT),"[202696, 1626157]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,1155.0,5.0,0.0,Towns,1626157.0,,,,,,,,,,
604,PT01M52.00S,2022-02-12T03:13:37.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612750,130,115,2022-02-12T03:13:37Z,5930000,,,0,,K. Towns Free Throw 1 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
605,PT01M52.00S,2022-02-12T03:14:02.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612750,130,116,2022-02-12T03:14:02Z,5940000,,,0,,K. Towns Free Throw 2 of 2 (25 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
606,PT01M45.00S,2022-02-12T03:14:13.7Z,4,REGULAR,foul,personal,[],1626156,,,1610612741,130,116,2022-02-12T03:14:20Z,5950000,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1630245]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,200833.0,2.0,0.0,Dosunmu,1630245.0,,,,,,,,,,
608,PT01M38.00S,2022-02-12T03:14:43.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,130,116,2022-02-12T03:14:43Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M28.00S,2022-02-12T03:15:08.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,88.78120893561103,60.049019607843135,1610612741,130,116,2022-02-12T03:15:13Z,5980000,50.0,53.0,1,right,MISS Z. LaVine 7' driving floating Shot - blocked,"[203897, 201976]",1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,7.3,Missed,,,,,,,,,,,,,,,,,Beverley,201976.0,
610,PT01M28.00S,2022-02-12T03:15:08.5Z,4,REGULAR,block,,[],201976,,,1610612741,130,116,2022-02-12T03:15:12Z,5990000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M26.00S,2022-02-12T03:15:10.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,130,116,2022-02-12T03:15:24Z,6000000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,609.0,8.0,5.0,3.0,,,,,
612,PT01M24.00S,2022-02-12T03:15:21.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612750,130,116,2022-02-12T03:15:45Z,6010000,,,0,,C. White personal FOUL (3 PF) (Edwards 2 FT),"[1629632, 1630162]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,1155.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,
614,PT01M24.00S,2022-02-12T03:15:48.0Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,130,116,2022-02-12T03:15:48Z,6030000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Missed,,,,,,,,,,,,,,,,,,,
615,PT01M24.00S,2022-02-12T03:15:48.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,130,116,2022-02-12T03:15:48Z,6040000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,614.0,,,,,,,,
616,PT01M24.00S,2022-02-12T03:16:04.5Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,130,117,2022-02-12T03:16:04Z,6050000,,,0,,A. Edwards Free Throw 2 of 2 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
617,PT01M05.00S,2022-02-12T03:16:28.5Z,4,REGULAR,2pt,Jump Shot,[],201942,71.56701708278581,46.81372549019608,1610612741,132,117,2022-02-12T03:16:38Z,6060000,-16.0,215.0,1,right,D. DeRozan 21' step back Jump Shot (35 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,21.54,Made,35.0,,,,,,,,,,,,,,,,,,
618,PT00M56.70S,2022-02-12T03:16:42.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,51.470588235294116,1610612750,132,119,2022-02-12T03:16:46Z,6070000,-7.0,3.0,1,left,K. Towns driving reverse Layup (27 PTS),[1626157],1610612750.0,MIN,driving reverse,,,Towns,K. Towns,,,,,0.78,Made,27.0,,,,,,,,,,,,,,,,,,
619,PT00M50.60S,2022-02-12T03:16:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.30026281208936,46.07843137254902,1610612741,134,119,2022-02-12T03:17:00Z,6080000,-20.0,1.0,1,right,A. Dosunmu driving finger roll Layup (14 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,1.96,Made,14.0,,,,,,,,,,,,,,,,,,
620,PT00M40.10S,2022-02-12T03:17:04.1Z,4,REGULAR,turnover,lost ball,[],201976,,,1610612750,134,119,2022-02-12T03:17:08Z,6090000,,,0,,P. Beverley lost ball TURNOVER (1 TO),"[201976, 1629632]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,1.0,,,,,White,1629632.0,,,
621,PT00M40.10S,2022-02-12T03:17:04.1Z,4,REGULAR,steal,,[],1629632,,,1610612741,134,119,2022-02-12T03:17:06Z,6100000,,,0,,C. White STEAL (2 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M17.40S,2022-02-12T03:17:28.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,134,119,2022-02-12T03:17:39Z,6110000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M13.40S,2022-02-12T03:17:37.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,28.728646517739815,78.67647058823529,1610612750,134,122,2022-02-12T03:17:43Z,6120000,-143.0,218.0,1,left,A. Edwards 26' 3PT  (31 PTS) (J. Vanderbilt 1 AST),"[1630162, 1629020]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.05,Made,31.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,,,,
625,PT00M00.00S,2022-02-12T03:17:57.5Z,4,REGULAR,period,end,[],0,,,1610612741,134,122,2022-02-12T03:17:57Z,6140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M00.00S,2022-02-12T03:18:00.2Z,4,REGULAR,game,end,[],0,,,0,134,122,2022-02-12T03:18:00Z,6150000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
