actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
625,PT01M59.00S,2022-02-25T03:18:30.3Z,4,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,105,108,2022-02-25T03:18:30Z,6130000,,,0,,D. Gallinari Free Throw 2 of 2 (26 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
626,PT01M35.00S,2022-02-25T03:18:55.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,87.20433639947439,41.17647058823529,1610612741,105,108,2022-02-25T03:19:23Z,6140000,-44.0,68.0,1,right,MISS A. Dosunmu 8' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,8.09,Missed,,,,,,,,,,,,,,,,,,,
627,PT01M34.00S,2022-02-25T03:18:58.5Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612741,105,108,2022-02-25T03:18:58Z,6150000,,,0,,A. Dosunmu REBOUND (Off:2 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,626.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
628,PT01M34.00S,2022-02-25T03:18:58.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630245,94.40999984741211,50.0,1610612741,105,108,2022-02-25T03:22:23Z,6160000,0.0,0.0,1,right,MISS A. Dosunmu tip Layup,[1630245],1610612741.0,CHI,tip,,,Dosunmu,A. Dosunmu,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
629,PT01M34.00S,2022-02-25T03:18:58.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,105,108,2022-02-25T03:22:23Z,6170000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,,,
631,PT01M34.00S,2022-02-25T03:20:04.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612737,105,108,2022-02-25T03:22:31Z,6190000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M34.00S,2022-02-25T03:20:07.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612737,105,108,2022-02-25T03:22:56Z,6200000,,,0,,,[],1610612737.0,ATL,overturned,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,Out-of-Bounds
633,PT01M10.00S,2022-02-25T03:22:51.4Z,4,REGULAR,3pt,Jump Shot,[],1629027,31.882391590013142,27.205882352941174,1610612737,105,108,2022-02-25T03:23:49Z,6210000,114.0,247.0,1,left,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
634,PT01M08.00S,2022-02-25T03:22:53.1Z,4,REGULAR,rebound,offensive,[],201568,,,1610612737,105,108,2022-02-25T03:22:53Z,6220000,,,0,,D. Gallinari REBOUND (Off:1 Def:8),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,633.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
635,PT00M58.00S,2022-02-25T03:23:03.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203992,28.07161629434954,19.607843137254903,1610612737,105,108,2022-02-25T03:23:12Z,6230000,152.0,211.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
636,PT00M58.00S,2022-02-25T03:23:07.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,105,108,2022-02-25T03:23:07Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,,
637,PT00M58.00S,2022-02-25T03:23:08.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,105,108,2022-02-25T03:23:16Z,6250000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,
638,PT00M58.00S,2022-02-25T03:23:28.4Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612741,105,108,2022-02-25T03:23:28Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M46.90S,2022-02-25T03:23:47.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201942,76.5604467805519,34.068627450980394,1610612741,107,108,2022-02-25T03:23:51Z,6270000,-80.0,168.0,1,right,D. DeRozan 18' pullup Jump Shot (34 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.58,Made,,,,,34.0,,,,,,,,,,,,,,
640,PT00M26.50S,2022-02-25T03:24:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.30946123521682,47.30392156862745,1610612737,107,108,2022-02-25T03:24:18Z,6280000,13.0,16.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 1630245]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,2.11,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0,
641,PT00M26.50S,2022-02-25T03:24:12.6Z,4,REGULAR,block,,[],1630245,,,1610612737,107,108,2022-02-25T03:24:14Z,6290000,,,0,,A. Dosunmu BLOCK (3 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M23.80S,2022-02-25T03:24:15.3Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,107,108,2022-02-25T03:24:18Z,6300000,,,0,,A. Dosunmu REBOUND (Off:2 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,640.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
643,PT00M15.10S,2022-02-25T03:24:25.9Z,4,REGULAR,2pt,Jump Shot,[],201942,82.9993429697766,33.57843137254902,1610612741,109,108,2022-02-25T03:25:39Z,6310000,-82.0,107.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (36 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.51,Made,,,,,36.0,,,,,,,,,,,,,,
644,PT00M15.10S,2022-02-25T03:24:31.6Z,4,REGULAR,foul,personal,['1freethrow'],203992,,,1610612741,109,108,2022-02-25T03:24:56Z,6320000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (DeRozan 1 FT),"[203992, 201942]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,DeRozan,201942.0,,,
646,PT00M15.10S,2022-02-25T03:24:57.7Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,110,108,2022-02-25T03:24:57Z,6340000,,,0,,D. DeRozan Free Throw 1 of 1 (37 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,37.0,,,,,,,,,,,,,,
647,PT00M15.10S,2022-02-25T03:25:00.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,110,108,2022-02-25T03:25:00Z,6350000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M04.70S,2022-02-25T03:26:54.6Z,4,REGULAR,3pt,Jump Shot,[],203992,23.866622864651774,88.48039215686273,1610612737,110,108,2022-02-25T03:27:04Z,6360000,-192.0,172.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M04.50S,2022-02-25T03:26:56.5Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612741,110,108,2022-02-25T03:26:56Z,6370000,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,648.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
650,PT00M04.50S,2022-02-25T03:27:00.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612741,110,108,2022-02-25T03:27:12Z,6380000,,,0,,D. Gallinari take personal FOUL (3 PF) (Green 2 FT),"[201568, 1629750]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Green,1629750.0,,,
652,PT00M04.50S,2022-02-25T03:27:28.5Z,4,REGULAR,freethrow,1 of 2,[],1629750,,,1610612741,111,108,2022-02-25T03:27:28Z,6400000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
653,PT00M04.50S,2022-02-25T03:27:47.1Z,4,REGULAR,freethrow,2 of 2,[],1629750,,,1610612741,112,108,2022-02-25T03:27:47Z,6410000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
654,PT00M04.50S,2022-02-25T03:27:51.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,112,108,2022-02-25T03:27:51Z,6420000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M04.50S,2022-02-25T03:29:04.3Z,4,REGULAR,substitution,out,[],203991,,,1610612737,112,108,2022-02-25T03:29:10Z,6430000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M04.50S,2022-02-25T03:29:04.3Z,4,REGULAR,substitution,in,[],101150,,,1610612737,112,108,2022-02-25T03:29:10Z,6440000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M04.50S,2022-02-25T03:29:28.7Z,4,REGULAR,substitution,out,[],202696,,,1610612737,112,108,2022-02-25T03:29:30Z,6450000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M04.50S,2022-02-25T03:29:28.7Z,4,REGULAR,substitution,in,[],1627884,,,1610612737,112,108,2022-02-25T03:29:30Z,6460000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M04.50S,2022-02-25T03:31:32.8Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612737,112,108,2022-02-25T03:31:32Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.40S,2022-02-25T03:34:29.4Z,4,REGULAR,2pt,Jump Shot,[],201568,23.47240473061761,75.49019607843137,1610612737,112,108,2022-02-25T03:35:31Z,6490000,-127.0,168.0,1,left,MISS D. Gallinari 21' fadeaway Shot,[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,21.1,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M00.40S,2022-02-25T03:34:29.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,112,108,2022-02-25T03:35:31Z,6500000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2022-02-25T03:34:34.7Z,4,REGULAR,period,end,[],0,,,1610612737,112,108,2022-02-25T03:34:34Z,6510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2022-02-25T03:34:37.1Z,4,REGULAR,game,end,[],0,,,0,112,108,2022-02-25T03:34:37Z,6520000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
