actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
626,PT04M45.00S,2022-01-12T03:10:15.2Z,4,REGULAR,steal,,[],1630165,,,1610612765,123,76,2022-01-12T03:10:17Z,6220000,,,0,,K. Hayes STEAL (4 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M41.00S,2022-01-12T03:10:18.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628367,3.630091984231275,96.32352941176471,1610612765,123,76,2022-01-12T03:10:30Z,6230000,-232.0,-18.0,1,left,MISS J. Jackson 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,
628,PT04M40.00S,2022-01-12T03:10:19.7Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,123,76,2022-01-12T03:10:30Z,6240000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,627.0,3.0,2.0,1.0,,,,,,,,,,
629,PT04M40.00S,2022-01-12T03:10:24.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1630180,6.389618922470433,51.225490196078425,1610612765,123,78,2022-01-12T03:10:43Z,6250000,-6.0,8.0,1,left,S. Bey Layup (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,0.97,Made,11.0,,,,,,,,,,,,,,,,,
630,PT04M40.00S,2022-01-12T03:10:27.6Z,4,REGULAR,foul,personal,['1freethrow'],1630250,,,1610612765,123,78,2022-01-12T03:20:55Z,6260000,,,0,,M. Simonovic shooting personal FOUL (1 PF) (Bey 1 FT),"[1630250, 1630180]",1610612741.0,CHI,shooting,,,Simonovic,M. Simonovic,,,,,101283.0,,,,,,,,,,,1.0,0.0,Bey,1630180.0,,,,,,
632,PT04M40.00S,2022-01-12T03:10:36.6Z,4,REGULAR,substitution,out,[],1630595,,,1610612765,123,78,2022-01-12T03:11:15Z,6280000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M40.00S,2022-01-12T03:10:36.6Z,4,REGULAR,substitution,out,[],1628367,,,1610612765,123,78,2022-01-12T03:11:15Z,6290000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M40.00S,2022-01-12T03:10:36.6Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,123,78,2022-01-12T03:11:15Z,6300000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M40.00S,2022-01-12T03:10:36.6Z,4,REGULAR,substitution,in,[],1630568,,,1610612765,123,78,2022-01-12T03:11:15Z,6310000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M40.00S,2022-01-12T03:10:36.6Z,4,REGULAR,substitution,in,[],1630240,,,1610612765,123,78,2022-01-12T03:11:15Z,6320000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M40.00S,2022-01-12T03:10:36.6Z,4,REGULAR,substitution,in,[],1630199,,,1610612765,123,78,2022-01-12T03:11:15Z,6330000,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M40.00S,2022-01-12T03:10:52.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630180,,,1610612765,123,79,2022-01-12T03:10:52Z,6340000,,,0,,S. Bey Free Throw 1 of 1 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
639,PT04M25.00S,2022-01-12T03:11:07.2Z,4,REGULAR,2pt,Jump Shot,[],1629653,77.4802890932983,50.98039215686274,1610612741,123,79,2022-01-12T03:11:18Z,6350000,5.0,159.0,1,right,MISS D. Dotson 15' pullup Shot,[1629653],1610612741.0,CHI,pullup,,,Dotson,D. Dotson,,,,,,15.93,Missed,,,,,,,,,,,,,,,,,,
640,PT04M17.00S,2022-01-12T03:11:15.3Z,4,REGULAR,rebound,offensive,[],1630250,,,1610612741,123,79,2022-01-12T03:11:15Z,6360000,,,0,,M. Simonovic REBOUND (Off:1 Def:1),[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,639.0,2.0,1.0,1.0,,,,,,,,,,
641,PT04M16.00S,2022-01-12T03:11:16.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,93.11760840998686,50.73529411764706,1610612741,123,79,2022-01-12T03:21:48Z,6370000,4.0,12.0,1,right,MISS T. Brown Jr. cutting Layup,[1628972],1610612741.0,CHI,cutting,,,Brown Jr.,T. Brown Jr.,,,,,,1.27,Missed,,,,,,,,,,,,,,,,,,
642,PT04M14.00S,2022-01-12T03:11:17.9Z,4,REGULAR,rebound,defensive,[],1630199,,,1610612765,123,79,2022-01-12T03:11:17Z,6380000,,,0,,C. Stanley REBOUND (Off:1 Def:1),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,641.0,2.0,1.0,1.0,,,,,,,,,,
643,PT04M09.00S,2022-01-12T03:11:25.5Z,4,REGULAR,foul,personal,['2freethrow'],1630250,,,1610612765,123,79,2022-01-12T03:11:34Z,6390000,,,0,,M. Simonovic shooting personal FOUL (2 PF) (Garza 2 FT),"[1630250, 1630568]",1610612741.0,CHI,shooting,,,Simonovic,M. Simonovic,,,,,101283.0,,,,,,,,,,,2.0,0.0,Garza,1630568.0,,,,,,
645,PT04M09.00S,2022-01-12T03:11:50.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630568,,,1610612765,123,80,2022-01-12T03:11:50Z,6410000,,,0,,L. Garza Free Throw 1 of 2 (3 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
646,PT04M09.00S,2022-01-12T03:11:50.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630568,,,1610612765,123,80,2022-01-12T03:12:11Z,6420000,,,0,,MISS L. Garza Free Throw 2 of 2,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,Missed,,,,,,,,,,,,,,,,,,
647,PT04M07.00S,2022-01-12T03:11:52.7Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,123,80,2022-01-12T03:12:11Z,6430000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:4),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,646.0,6.0,4.0,2.0,,,,,,,,,,
648,PT03M47.00S,2022-01-12T03:12:28.5Z,4,REGULAR,3pt,Jump Shot,[],1629744,71.96123521681997,18.38235294117647,1610612741,126,80,2022-01-12T03:12:33Z,6440000,-158.0,211.0,1,right,M. Thomas 26' 3PT pullup (7 PTS),[1629744],1610612741.0,CHI,pullup,,,Thomas,M. Thomas,,,,,,26.37,Made,7.0,,,,,,,,,,,,,,,,,
649,PT03M31.00S,2022-01-12T03:12:48.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630199,9.543363994743759,48.77450980392157,1610612765,126,80,2022-01-12T03:13:12Z,6450000,6.0,37.0,1,left,MISS C. Stanley pullup Shot,[1630199],1610612765.0,DET,pullup,,,Stanley,C. Stanley,,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,
650,PT03M31.00S,2022-01-12T03:12:53.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,126,80,2022-01-12T03:12:53Z,6460000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,649.0,,,,,,,,,,,,,
651,PT03M31.00S,2022-01-12T03:12:54.4Z,4,REGULAR,foul,personal,[],1630250,,,1610612765,126,80,2022-01-12T03:13:01Z,6470000,,,0,,M. Simonovic loose ball personal FOUL (3 PF),"[1630250, 1630568]",1610612741.0,CHI,loose ball,,,Simonovic,M. Simonovic,,,,,1628172.0,,,,,,,,,,,3.0,0.0,Garza,1630568.0,,,,,,
653,PT03M19.00S,2022-01-12T03:13:24.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,26.363337713534822,84.06862745098039,1610612765,126,80,2022-01-12T03:13:32Z,6490000,-170.0,195.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
654,PT03M13.00S,2022-01-12T03:13:30.1Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,126,80,2022-01-12T03:13:32Z,6500000,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,653.0,4.0,2.0,2.0,,,,,,,,,,
655,PT03M13.00S,2022-01-12T03:13:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.590000152587891,50.0,1610612765,126,82,2022-01-12T03:13:29Z,6510000,0.0,0.0,1,left,S. Bey tip Layup (14 PTS),[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,
656,PT03M04.00S,2022-01-12T03:13:41.0Z,4,REGULAR,turnover,traveling,[],1629744,,,1610612741,126,82,2022-01-12T03:13:47Z,6520000,,,0,,M. Thomas traveling TURNOVER (1 TO),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,1193.0,,,,,,,,,,,,,,,1.0,,,,,
657,PT02M48.00S,2022-01-12T03:14:11.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630568,6.652431011826544,48.03921568627451,1610612765,126,84,2022-01-12T03:14:23Z,6530000,10.0,10.0,1,left,L. Garza Layup (5 PTS) (S. Bey 4 AST),"[1630568, 1630180]",1610612765.0,DET,,,,Garza,L. Garza,,,,,,1.4,Made,5.0,S. Bey,1630180.0,4.0,,,,,,,,,,,,,,
659,PT02M48.00S,2022-01-12T03:14:33.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630250,,,1610612765,126,84,2022-01-12T03:14:41Z,6550000,,,0,,M. Simonovic shooting personal FOUL (4 PF) (Garza 1 FT),"[1630250, 1630568]",1610612741.0,CHI,shooting,,,Simonovic,M. Simonovic,,,,,1193.0,,,,,,,,,,,4.0,0.0,Garza,1630568.0,,,,,,
661,PT02M48.00S,2022-01-12T03:14:43.0Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630250,,,1610612765,126,84,2022-01-12T03:15:04Z,6570000,,,0,,M. Simonovic technical FOUL (1 Tech),[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,1193.0,,,,,,,,,,,4.0,1.0,,,,,,,,
662,PT02M48.00S,2022-01-12T03:14:50.9Z,4,REGULAR,freethrow,1 of 1,[],1630568,,,1610612765,126,85,2022-01-12T03:15:04Z,6580000,,,0,,L. Garza technical Free Throw 1 of 1 (6 PTS),[1630568],1610612765.0,DET,technical,,,Garza,L. Garza,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
663,PT02M48.00S,2022-01-12T03:15:07.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630568,,,1610612765,126,85,2022-01-12T03:15:10Z,6590000,,,0,,MISS L. Garza Free Throw 1 of 1,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT02M46.00S,2022-01-12T03:15:09.4Z,4,REGULAR,rebound,defensive,[],1629744,,,1610612741,126,85,2022-01-12T03:15:10Z,6600000,,,0,,M. Thomas REBOUND (Off:0 Def:1),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,663.0,1.0,1.0,0.0,,,,,,,,,,
665,PT02M38.00S,2022-01-12T03:15:16.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,93.38042049934296,55.392156862745104,1610612741,126,85,2022-01-12T03:15:24Z,6610000,27.0,10.0,1,right,MISS T. Brown Jr. driving bank Shot,[1628972],1610612741.0,CHI,driving bank,,,Brown Jr.,T. Brown Jr.,,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,
666,PT02M38.00S,2022-01-12T03:15:19.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,126,85,2022-01-12T03:15:19Z,6620000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,665.0,,,,,,,,,,,,,
667,PT02M38.00S,2022-01-12T03:15:20.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,126,85,2022-01-12T03:15:20Z,6630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M38.00S,2022-01-12T03:15:37.7Z,4,REGULAR,turnover,out-of-bounds,[],1629653,,,1610612741,126,85,2022-01-12T03:15:45Z,6640000,,,0,,D. Dotson bad pass out-of-bounds TURNOVER (1 TO),[1629653],1610612741.0,CHI,bad pass,,,Dotson,D. Dotson,,,,,1628172.0,,,,,,,,,,,,,,,1.0,,,,,
669,PT02M19.00S,2022-01-12T03:16:16.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630568,26.363337713534822,59.55882352941176,1610612765,126,85,2022-01-12T03:16:24Z,6650000,-48.0,195.0,1,left,MISS L. Garza 20' turnaround Shot,[1630568],1610612765.0,DET,turnaround,,,Garza,L. Garza,,,,,,20.11,Missed,,,,,,,,,,,,,,,,,,
670,PT02M15.00S,2022-01-12T03:16:20.2Z,4,REGULAR,rebound,defensive,[],1629744,,,1610612741,126,85,2022-01-12T03:16:24Z,6660000,,,0,,M. Thomas REBOUND (Off:0 Def:2),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,669.0,2.0,2.0,0.0,,,,,,,,,,
671,PT02M09.00S,2022-01-12T03:16:26.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629653,94.82588699080158,51.9607843137255,1610612741,128,85,2022-01-12T03:26:27Z,6670000,10.0,-4.0,1,right,D. Dotson driving reverse Layup (2 PTS),[1629653],1610612741.0,CHI,driving reverse,,,Dotson,D. Dotson,,,,,,1.05,Made,2.0,,,,,,,,,,,,,,,,,
672,PT01M59.00S,2022-01-12T03:16:38.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628035,,,1610612765,128,85,2022-01-12T03:16:57Z,6680000,,,0,,A. McKinnie personal FOUL (1 PF) (Lee 2 FT),"[1628035, 1630240]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,1193.0,,,,,,,,,,,1.0,0.0,Lee,1630240.0,,,,,,
674,PT01M59.00S,2022-01-12T03:17:00.1Z,4,REGULAR,freethrow,1 of 2,[],1630240,,,1610612765,128,86,2022-01-12T03:17:00Z,6700000,,,0,,S. Lee Free Throw 1 of 2 (6 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
675,PT01M59.00S,2022-01-12T03:17:14.6Z,4,REGULAR,freethrow,2 of 2,[],1630240,,,1610612765,128,87,2022-01-12T03:17:14Z,6710000,,,0,,S. Lee Free Throw 2 of 2 (7 PTS),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
676,PT01M42.00S,2022-01-12T03:17:36.3Z,4,REGULAR,3pt,Jump Shot,[],1629744,65.91655716162943,44.11764705882353,1610612741,131,87,2022-01-12T03:17:44Z,6720000,-29.0,268.0,1,right,M. Thomas 26' 3PT  (10 PTS) (D. Dotson 2 AST),"[1629744, 1629653]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,26.95,Made,10.0,D. Dotson,1629653.0,2.0,,,,,,,,,,,,,,
678,PT01M31.00S,2022-01-12T03:17:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.389618922470433,46.81372549019608,1610612765,131,87,2022-01-12T03:17:55Z,6740000,16.0,8.0,1,left,MISS S. Bey driving Layup - blocked,"[1630180, 1630250]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,,1.76,Missed,,,,,,,,,,,,,,,,Simonovic,1630250.0,
679,PT01M31.00S,2022-01-12T03:17:48.4Z,4,REGULAR,block,,[],1630250,,,1610612765,131,87,2022-01-12T03:17:50Z,6750000,,,0,,M. Simonovic BLOCK (1 BLK),[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT01M28.00S,2022-01-12T03:17:51.4Z,4,REGULAR,rebound,defensive,[],1630250,,,1610612741,131,87,2022-01-12T03:17:55Z,6760000,,,0,,M. Simonovic REBOUND (Off:1 Def:2),[1630250],1610612741.0,CHI,,,,Simonovic,M. Simonovic,,,,,,,,,,,,678.0,3.0,2.0,1.0,,,,,,,,,,
681,PT01M24.00S,2022-01-12T03:17:55.2Z,4,REGULAR,3pt,Jump Shot,[],1629653,72.7496714848883,13.480392156862745,1610612741,131,87,2022-01-12T03:18:04Z,6770000,-183.0,204.0,1,right,MISS D. Dotson 27' 3PT,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
682,PT01M19.00S,2022-01-12T03:18:00.2Z,4,REGULAR,rebound,offensive,[],1628035,,,1610612741,131,87,2022-01-12T03:18:04Z,6780000,,,0,,A. McKinnie REBOUND (Off:1 Def:0),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,681.0,1.0,0.0,1.0,,,,,,,,,,
683,PT01M19.00S,2022-01-12T03:18:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628035,94.40999984741211,50.0,1610612741,133,87,2022-01-12T03:18:01Z,6790000,0.0,0.0,1,right,A. McKinnie putback Layup (10 PTS),[1628035],1610612741.0,CHI,putback,,,McKinnie,A. McKinnie,,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,
684,PT01M09.00S,2022-01-12T03:18:12.0Z,4,REGULAR,3pt,Jump Shot,[],1630199,28.465834428383708,27.450980392156865,1610612765,133,87,2022-01-12T03:18:21Z,6800000,113.0,215.0,1,left,MISS C. Stanley 24' 3PT,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,
685,PT01M05.00S,2022-01-12T03:18:16.0Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,133,87,2022-01-12T03:18:21Z,6810000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:5),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,684.0,7.0,5.0,2.0,,,,,,,,,,
686,PT00M42.70S,2022-01-12T03:18:39.2Z,4,REGULAR,2pt,Jump Shot,[],1628035,94.69448094612353,69.85294117647058,1610612741,133,87,2022-01-12T03:18:47Z,6820000,99.0,-3.0,1,right,MISS A. McKinnie 9' turnaround Shot,[1628035],1610612741.0,CHI,turnaround,,,McKinnie,A. McKinnie,,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,
687,PT00M40.20S,2022-01-12T03:18:41.6Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,133,87,2022-01-12T03:18:41Z,6830000,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,686.0,5.0,3.0,2.0,,,,,,,,,,
688,PT00M34.30S,2022-01-12T03:18:47.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630165,32.670827858081466,48.03921568627451,1610612765,133,87,2022-01-12T03:19:03Z,6840000,10.0,255.0,1,left,MISS K. Hayes 25' step back 3PT,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
689,PT00M28.30S,2022-01-12T03:18:53.5Z,4,REGULAR,rebound,defensive,[],1628035,,,1610612741,133,87,2022-01-12T03:19:03Z,6850000,,,0,,A. McKinnie REBOUND (Off:1 Def:1),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,688.0,2.0,1.0,1.0,,,,,,,,,,
690,PT00M08.60S,2022-01-12T03:19:18.9Z,4,REGULAR,turnover,backcourt,[],1629653,,,1610612741,133,87,2022-01-12T03:29:50Z,6860000,,,0,,D. Dotson backcourt TURNOVER (2 TO),[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,1628172.0,,,,,,,,,,,,,,,2.0,,,,,
691,PT00M00.00S,2022-01-12T03:19:39.0Z,4,REGULAR,period,end,[],0,,,1610612765,133,87,2022-01-12T03:19:39Z,6870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.00S,2022-01-12T03:19:42.8Z,4,REGULAR,game,end,[],0,,,0,133,87,2022-01-12T03:19:42Z,6880000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
