actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
542,PT08M52.00S,2022-01-08T03:00:00.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,114,103,2022-01-08T03:00:07Z,5320000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,1627519.0,,,,,,,,,,,,,,
543,PT08M37.00S,2022-01-08T03:00:23.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202328,7.835085413929041,47.549019607843135,1610612764,114,103,2022-01-08T03:00:28Z,5330000,12.0,21.0,1,left,MISS G. Monroe driving Layup - blocked,"[202328, 1628396]",1610612764.0,WAS,driving,,,Monroe,G. Monroe,,,,,2.44,Missed,,,,,,,,,,,,,,,,,Bradley,1628396.0,
544,PT08M37.00S,2022-01-08T03:00:23.2Z,4,REGULAR,block,,[],1628396,,,1610612764,114,103,2022-01-08T03:00:25Z,5340000,,,0,,T. Bradley BLOCK (2 BLK),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M33.00S,2022-01-08T03:00:27.2Z,4,REGULAR,rebound,offensive,[],202328,,,1610612764,114,103,2022-01-08T03:00:28Z,5350000,,,0,,G. Monroe REBOUND (Off:3 Def:2),[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,543.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
546,PT08M32.00S,2022-01-08T03:00:28.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630557,18.873193166885677,95.09803921568627,1610612764,114,103,2022-01-08T03:00:33Z,5360000,-225.0,125.0,1,left,MISS C. Kispert 25' turnaround fadeaway bank 3PT,[1630557],1610612764.0,WAS,turnaround fadeaway bank,,,Kispert,C. Kispert,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
547,PT08M29.00S,2022-01-08T03:00:31.5Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,114,103,2022-01-08T03:00:33Z,5370000,,,0,,T. Bradley REBOUND (Off:1 Def:3),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,546.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
548,PT08M24.00S,2022-01-08T03:00:36.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628396,92.46057818659659,51.71568627450981,1610612741,114,103,2022-01-08T03:00:45Z,5380000,9.0,18.0,1,right,MISS T. Bradley driving Layup - blocked,"[1628396, 202328]",1610612741.0,CHI,driving,,,Bradley,T. Bradley,,,,,2.03,Missed,,,,,,,,,,,,,,,,,Monroe,202328.0,
549,PT08M24.00S,2022-01-08T03:00:36.4Z,4,REGULAR,block,,[],202328,,,1610612741,114,103,2022-01-08T03:00:38Z,5390000,,,0,,G. Monroe BLOCK (1 BLK),[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M22.00S,2022-01-08T03:00:38.4Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,114,103,2022-01-08T03:00:45Z,5400000,,,0,,K. Kuzma REBOUND (Off:0 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,548.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
551,PT08M20.00S,2022-01-08T03:00:40.6Z,4,REGULAR,turnover,bad pass,[],1628398,,,1610612764,114,103,2022-01-08T03:00:49Z,5410000,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1630245]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,3.0,,,,Dosunmu,1630245.0,,,
552,PT08M20.00S,2022-01-08T03:00:40.6Z,4,REGULAR,steal,,[],1630245,,,1610612741,114,103,2022-01-08T03:00:42Z,5420000,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M05.00S,2022-01-08T03:00:57.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628396,94.03745072273325,50.0,1610612741,116,103,2022-01-08T03:01:09Z,5430000,0.0,4.0,1,right,T. Bradley cutting DUNK (8 PTS) (D. DeRozan 8 AST),"[1628396, 201942]",1610612741.0,CHI,cutting,,,Bradley,T. Bradley,,,,,0.35,Made,,,,,,,,,,8.0,,D. DeRozan,201942.0,8.0,,,,,
555,PT08M04.00S,2022-01-08T03:01:03.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,116,103,2022-01-08T03:01:03Z,5450000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M04.00S,2022-01-08T03:03:53.1Z,4,REGULAR,substitution,out,[],1628988,,,1610612764,116,103,2022-01-08T03:04:07Z,5460000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M04.00S,2022-01-08T03:03:53.1Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,116,103,2022-01-08T03:04:07Z,5470000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M04.00S,2022-01-08T03:03:53.1Z,4,REGULAR,substitution,in,[],203484,,,1610612764,116,103,2022-01-08T03:04:07Z,5480000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M04.00S,2022-01-08T03:03:53.1Z,4,REGULAR,substitution,in,[],203078,,,1610612764,116,103,2022-01-08T03:04:07Z,5490000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M46.00S,2022-01-08T03:04:21.1Z,4,REGULAR,3pt,Jump Shot,[],203915,27.283180026281208,78.92156862745098,1610612764,116,103,2022-01-08T03:04:27Z,5500000,-145.0,204.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
561,PT07M41.00S,2022-01-08T03:04:26.1Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,116,103,2022-01-08T03:04:27Z,5510000,,,0,,A. Dosunmu REBOUND (Off:0 Def:5),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,560.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
562,PT07M20.00S,2022-01-08T03:04:46.9Z,4,REGULAR,2pt,Jump Shot,[],1630245,97.05978975032852,70.83333333333334,1610612741,118,103,2022-01-08T03:04:52Z,5520000,104.0,-25.0,1,right,A. Dosunmu 10' pullup Jump Shot (16 PTS) (T. Bradley 1 AST),"[1630245, 1628396]",1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,10.71,Made,,,,,,,,,,16.0,,T. Bradley,1628396.0,1.0,,,,,
564,PT07M05.00S,2022-01-08T03:05:03.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,10.463206307490145,60.29411764705882,1610612764,118,103,2022-01-08T03:05:13Z,5540000,-51.0,46.0,1,left,MISS K. Caldwell-Pope 6' driving floating Shot,[203484],1610612764.0,WAS,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
565,PT07M05.00S,2022-01-08T03:05:03.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,118,103,2022-01-08T03:05:13Z,5550000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,,,
566,PT07M05.00S,2022-01-08T03:05:09.8Z,4,REGULAR,foul,personal,[],1628398,,,1610612741,118,103,2022-01-08T03:05:18Z,5560000,,,0,,K. Kuzma loose ball personal FOUL (3 PF),"[1628398, 1628396]",1610612764.0,WAS,loose ball,,,Kuzma,K. Kuzma,,,,,,,,,,,1627519.0,3.0,0.0,Bradley,1628396.0,,,,,,,,,,
568,PT07M05.00S,2022-01-08T03:05:17.8Z,4,REGULAR,substitution,out,[],201942,,,1610612741,118,103,2022-01-08T03:05:25Z,5580000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M05.00S,2022-01-08T03:05:17.8Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,118,103,2022-01-08T03:05:25Z,5590000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M05.00S,2022-01-08T03:05:17.8Z,4,REGULAR,substitution,in,[],203897,,,1610612741,118,103,2022-01-08T03:05:25Z,5600000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M05.00S,2022-01-08T03:05:17.8Z,4,REGULAR,substitution,in,[],202696,,,1610612741,118,103,2022-01-08T03:05:25Z,5610000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M05.00S,2022-01-08T03:05:17.8Z,4,REGULAR,substitution,out,[],202328,,,1610612741,118,103,2022-01-08T03:05:41Z,5620000,,,0,,SUB out: G. Monroe,[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M05.00S,2022-01-08T03:05:17.8Z,4,REGULAR,substitution,in,[],1629655,,,1610612741,118,103,2022-01-08T03:05:41Z,5630000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M49.00S,2022-01-08T03:05:42.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,92.19776609724047,36.51960784313725,1610612741,120,103,2022-01-08T03:05:54Z,5640000,-67.0,21.0,1,right,N. Vucevic 7' Jump Shot (14 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,7.05,Made,,,,,,,,,,14.0,,C. White,1629632.0,3.0,,,,,
576,PT06M20.00S,2022-01-08T03:06:11.8Z,4,REGULAR,2pt,Jump Shot,[],203078,22.470433639947437,38.05530024509804,1610612764,120,103,2022-01-08T03:06:53Z,5660000,60.0,159.0,1,left,MISS B. Beal 16' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,16.96,Missed,,,,,,,,,,,,,,,,,,,
577,PT06M18.00S,2022-01-08T03:06:13.8Z,4,REGULAR,rebound,defensive,[],1628366,,,1610612741,120,103,2022-01-08T03:06:17Z,5670000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,576.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
578,PT06M12.00S,2022-01-08T03:06:19.1Z,4,REGULAR,3pt,Jump Shot,[],203897,69.33311432325887,21.323529411764707,1610612741,120,103,2022-01-08T03:06:25Z,5680000,-143.0,236.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,,
579,PT06M08.00S,2022-01-08T03:06:24.1Z,4,REGULAR,rebound,offensive,[],1628366,,,1610612741,120,103,2022-01-08T03:06:24Z,5690000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,578.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
580,PT05M55.00S,2022-01-08T03:06:36.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,93.11760840998686,47.30392156862745,1610612741,122,103,2022-01-08T03:06:46Z,5700000,-13.0,12.0,1,right,Z. LaVine cutting Layup (25 PTS) (N. Vucevic 7 AST),"[203897, 202696]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,1.82,Made,,,,,,,,,,25.0,,N. Vucevic,202696.0,7.0,,,,,
582,PT05M41.00S,2022-01-08T03:06:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.178055190538765,47.05882352941176,1610612764,122,105,2022-01-08T03:06:57Z,5720000,15.0,15.0,1,left,B. Beal driving Layup (24 PTS) (K. Caldwell-Pope 3 AST),"[203078, 203484]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,2.1,Made,,,,,,,,,,24.0,,K. Caldwell-Pope,203484.0,3.0,,,,,
584,PT05M20.00S,2022-01-08T03:07:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.43166885676742,54.166666666666664,1610612741,124,105,2022-01-08T03:07:19Z,5740000,21.0,0.0,1,right,C. White driving finger roll Layup (21 PTS) (L. Ball 5 AST),"[1629632, 1628366]",1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,2.08,Made,,,,,,,,,,21.0,,L. Ball,1628366.0,5.0,,,,,
586,PT05M07.00S,2022-01-08T03:07:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.863994743758213,52.94117647058824,1610612764,124,107,2022-01-08T03:07:28Z,5760000,-15.0,3.0,1,left,B. Beal driving Layup (26 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.49,Made,,,,,,,,,,26.0,,,,,,,,,
587,PT04M52.00S,2022-01-08T03:07:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,89.88173455978975,50.390625,1610612741,124,107,2022-01-08T03:08:17Z,5770000,2.0,43.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1629655]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,4.26,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0,
588,PT04M52.00S,2022-01-08T03:07:39.2Z,4,REGULAR,block,,[],1629655,,,1610612741,124,107,2022-01-08T03:07:42Z,5780000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M48.00S,2022-01-08T03:07:43.2Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,124,107,2022-01-08T03:08:17Z,5790000,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,587.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
590,PT04M48.00S,2022-01-08T03:07:46.4Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612764,124,107,2022-01-08T03:08:13Z,5800000,,,0,,C. White shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629632, 1628398]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,202007.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,
592,PT04M48.00S,2022-01-08T03:08:19.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628398,,,1610612764,124,108,2022-01-08T03:08:51Z,5820000,,,0,,K. Kuzma Free Throw 1 of 2 (18 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
593,PT04M48.00S,2022-01-08T03:08:22.6Z,4,REGULAR,substitution,out,[],1629632,,,1610612764,124,108,2022-01-08T03:08:29Z,5830000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M48.00S,2022-01-08T03:08:22.6Z,4,REGULAR,substitution,in,[],201942,,,1610612764,124,108,2022-01-08T03:08:29Z,5840000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M48.00S,2022-01-08T03:08:19.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628398,,,1610612764,124,109,2022-01-08T03:08:51Z,5850000,,,0,,K. Kuzma Free Throw 2 of 2 (19 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,,,,,,19.0,,,,,,,,,
596,PT04M36.00S,2022-01-08T03:08:57.7Z,4,REGULAR,foul,personal,['2freethrow'],203078,,,1610612741,124,109,2022-01-08T03:09:07Z,5860000,,,0,,B. Beal shooting personal FOUL (3 PF) (LaVine 2 FT),"[203078, 203897]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,,,,,,,202007.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,
598,PT04M36.00S,2022-01-08T03:09:30.3Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,125,109,2022-01-08T03:09:30Z,5880000,,,0,,Z. LaVine Free Throw 1 of 2 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,26.0,,,,,,,,,
599,PT04M36.00S,2022-01-08T03:09:42.5Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,126,109,2022-01-08T03:09:42Z,5890000,,,0,,Z. LaVine Free Throw 2 of 2 (27 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,27.0,,,,,,,,,
600,PT04M27.00S,2022-01-08T03:09:55.6Z,4,REGULAR,2pt,Jump Shot,[],203078,9.017739816031538,21.07843137254902,1610612764,126,109,2022-01-08T03:10:04Z,5900000,145.0,32.0,1,left,MISS B. Beal 14' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,14.82,Missed,,,,,,,,,,,,,,,,,,,
601,PT04M19.00S,2022-01-08T03:10:03.6Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612764,126,109,2022-01-08T03:10:04Z,5910000,,,0,,K. Kuzma REBOUND (Off:1 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,600.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
602,PT04M19.00S,2022-01-08T03:10:03.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628398,5.590000152587891,50.0,1610612764,126,111,2022-01-08T03:10:29Z,5920000,0.0,0.0,1,left,K. Kuzma tip Layup (21 PTS),[1628398],1610612764.0,WAS,tip,,,Kuzma,K. Kuzma,,,,,0.0,Made,,,,,,,,,,21.0,,,,,,,,,
603,PT04M02.00S,2022-01-08T03:10:19.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.43823915900131,49.26470588235294,1610612741,128,111,2022-01-08T03:10:33Z,5930000,-4.0,47.0,1,right,N. Vucevic driving Hook (16 PTS) (L. Ball 6 AST),"[202696, 1628366]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,4.69,Made,,,,,,,,,,16.0,,L. Ball,1628366.0,6.0,,,,,
605,PT03M51.00S,2022-01-08T03:10:31.2Z,4,REGULAR,3pt,Jump Shot,[],1628398,31.750985545335087,40.19607843137255,1610612764,128,111,2022-01-08T03:10:38Z,5950000,49.0,246.0,1,left,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
606,PT03M51.00S,2022-01-08T03:10:31.2Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,128,111,2022-01-08T03:11:40Z,5960000,,,0,,D. DeRozan REBOUND (Off:2 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,605.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
607,PT03M47.00S,2022-01-08T03:10:36.0Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,128,111,2022-01-08T03:10:41Z,5970000,,,0,,D. DeRozan bad pass TURNOVER (3 TO),"[201942, 1628398]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,3.0,,,,Kuzma,1628398.0,,,
608,PT03M47.00S,2022-01-08T03:10:36.0Z,4,REGULAR,steal,,[],1628398,,,1610612764,128,111,2022-01-08T03:10:38Z,5980000,,,0,,K. Kuzma STEAL (2 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M43.00S,2022-01-08T03:10:39.6Z,4,REGULAR,turnover,bad pass,[],1628398,,,1610612764,128,111,2022-01-08T03:10:50Z,5990000,,,0,,K. Kuzma bad pass TURNOVER (4 TO),"[1628398, 1630245]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,4.0,,,,Dosunmu,1630245.0,,,
610,PT03M43.00S,2022-01-08T03:10:39.6Z,4,REGULAR,steal,,[],1630245,,,1610612741,128,111,2022-01-08T03:10:42Z,6000000,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M43.00S,2022-01-08T03:10:43.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,92.85479632063075,50.49019607843137,1610612741,130,111,2022-01-08T03:10:55Z,6010000,2.0,15.0,1,right,A. Dosunmu running DUNK (18 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.49,Made,,,,,,,,,,18.0,,,,,,,,,
612,PT03M43.00S,2022-01-08T03:10:56.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,130,111,2022-01-08T03:10:56Z,6020000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,out,[],203484,,,1610612764,130,111,2022-01-08T03:12:17Z,6030000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,out,[],203078,,,1610612764,130,111,2022-01-08T03:12:17Z,6040000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,130,111,2022-01-08T03:12:17Z,6050000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,out,[],203915,,,1610612764,130,111,2022-01-08T03:12:17Z,6060000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,130,111,2022-01-08T03:12:17Z,6070000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,in,[],1628988,,,1610612764,130,111,2022-01-08T03:12:17Z,6080000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,in,[],1630166,,,1610612764,130,111,2022-01-08T03:12:17Z,6090000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,130,111,2022-01-08T03:12:17Z,6100000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,in,[],202328,,,1610612764,130,111,2022-01-08T03:12:17Z,6110000,,,0,,SUB in: G. Monroe,[202328],1610612764.0,WAS,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M43.00S,2022-01-08T03:12:07.3Z,4,REGULAR,substitution,in,[],1630225,,,1610612764,130,111,2022-01-08T03:12:17Z,6120000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M18.00S,2022-01-08T03:12:50.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628988,11.12023653088042,58.08823529411765,1610612764,130,111,2022-01-08T03:12:54Z,6130000,-40.0,52.0,1,left,MISS A. Holiday 6' driving Hook,[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,6.58,Missed,,,,,,,,,,,,,,,,,,,
624,PT03M16.00S,2022-01-08T03:12:52.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,130,111,2022-01-08T03:12:52Z,6140000,,,0,,N. Vucevic REBOUND (Off:4 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,623.0,14.0,10.0,4.0,,,,,,,,,,,,,,,
625,PT03M13.00S,2022-01-08T03:12:55.6Z,4,REGULAR,turnover,lost ball,[],1628366,,,1610612741,130,111,2022-01-08T03:13:00Z,6150000,,,0,,L. Ball lost ball TURNOVER (1 TO),"[1628366, 1628988]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,1.0,,,,Holiday,1628988.0,,,
626,PT03M13.00S,2022-01-08T03:12:55.6Z,4,REGULAR,steal,,[],1628988,,,1610612764,130,111,2022-01-08T03:12:57Z,6160000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M11.00S,2022-01-08T03:13:00.6Z,4,REGULAR,turnover,traveling,[],1628988,,,1610612764,130,111,2022-01-08T03:13:07Z,6170000,,,0,,A. Holiday traveling TURNOVER (1 TO),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,202007.0,,,,,,1.0,,,,,,,,
