actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
624,PT05M52.00S,2025-12-16T02:28:39.4Z,4,REGULAR,freethrow,1 of 1,[],1629014,,,1610612738,94,103,2025-12-16T02:28:39Z,6140000,False,,,0,,A. Simons technical Free Throw 1 of 1 (9 PTS),[1629014],1610612738.0,BOS,technical,,,Simons,A. Simons,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
625,PT05M34.00S,2025-12-16T02:29:11.2Z,4,REGULAR,2pt,Jump Shot,[],1627759,20.97568988173456,37.99019607843137,1610612738,94,103,2025-12-16T02:29:18Z,6150000,False,60.0,145.0,1,left,MISS J. Brown 15' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.66,Missed,,,,,,,,,,,,,,,,,,
626,PT05M31.00S,2025-12-16T02:29:14.2Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,94,103,2025-12-16T02:29:18Z,6160000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,,,625.0,3.0,2.0,1.0,,,,,,,,
627,PT05M23.00S,2025-12-16T02:29:21.6Z,4,REGULAR,3pt,Jump Shot,[],1627747,70.64717477003943,73.2843137254902,1610612765,94,103,2025-12-16T02:29:52Z,6170000,False,116.0,223.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
628,PT05M21.00S,2025-12-16T02:29:23.6Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,94,103,2025-12-16T02:29:28Z,6180000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,627.0,4.0,4.0,0.0,,,,,,,,
629,PT05M13.00S,2025-12-16T02:29:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,6.83311432325887,61.251531862745104,1610612738,94,103,2025-12-16T02:31:21Z,6190000,False,-56.0,12.0,1,left,MISS A. Simons driving floating bank Shot,[1629014],1610612738.0,BOS,driving floating bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
630,PT05M11.00S,2025-12-16T02:29:35.7Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612738,94,103,2025-12-16T02:31:21Z,6200000,False,,,0,,N. Queta REBOUND (Off:1 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,629.0,7.0,6.0,1.0,,,,,,,,
639,PT05M11.00S,2025-12-16T02:29:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,5.781865965834428,46.591605392156865,1610612738,94,103,2025-12-16T02:31:44Z,6205000,False,17.0,2.0,1,left,MISS N. Queta tip Layup,[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
640,PT05M08.00S,2025-12-16T02:29:48.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,94,103,2025-12-16T02:31:44Z,6207500,False,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,639.0,7.0,5.0,2.0,,,,,,,,
631,PT04M47.00S,2025-12-16T02:29:56.8Z,4,REGULAR,3pt,Jump Shot,[],1631093,70.12155059132719,23.52941176470588,1610612765,94,103,2025-12-16T02:33:10Z,6210000,False,-132.0,228.0,1,right,MISS J. Ivey 26' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
632,PT04M45.00S,2025-12-16T02:29:58.8Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,94,103,2025-12-16T02:30:03Z,6220000,False,,,0,,D. White REBOUND (Off:1 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,631.0,5.0,4.0,1.0,,,,,,,,
633,PT04M38.00S,2025-12-16T02:30:06.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,33.85348226018397,56.86274509803921,1610612738,97,103,2025-12-16T02:34:34Z,6230000,False,-34.0,266.0,1,left,J. Brown 26' 3PT running pullup (34 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.79,Made,34.0,,,,,,,,,,D. White,1628401.0,1.0,,,,,
643,PT04M21.00S,2025-12-16T02:30:27.6Z,4,REGULAR,2pt,Jump Shot,[],1627747,92.46057818659659,25.98039215686275,1610612765,97,103,2025-12-16T02:33:27Z,6265000,False,-120.0,18.0,1,right,MISS C. LeVert 12' pullup Shot - blocked,"[1627747, 1627759]",1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,Brown,1627759.0,,
644,PT04M21.00S,2025-12-16T02:30:27.6Z,4,REGULAR,block,,[],1627759,,,1610612765,97,103,2025-12-16T02:33:27Z,6267500,False,,,0,,J. Brown BLOCK (2 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
645,PT04M21.00S,2025-12-16T02:30:27.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,97,103,2025-12-16T02:33:27Z,6268750,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,643.0,,,,,,,,,,,
637,PT04M21.00S,2025-12-16T02:30:51.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612738,97,103,2025-12-16T02:34:02Z,6270000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M21.00S,2025-12-16T02:33:05.4Z,4,REGULAR,substitution,out,[],1631093,,,1610612738,97,103,2025-12-16T02:33:27Z,6290000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M21.00S,2025-12-16T02:33:05.4Z,4,REGULAR,substitution,in,[],1630595,,,1610612738,97,103,2025-12-16T02:33:27Z,6300000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M05.00S,2025-12-16T02:33:36.5Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,97,103,2025-12-16T02:33:56Z,6310000,False,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 1630595]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,4.0,,,Cunningham,1630595.0
647,PT04M05.00S,2025-12-16T02:33:36.5Z,4,REGULAR,steal,,[],1630595,,,1610612765,97,103,2025-12-16T02:33:38Z,6320000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
648,PT04M03.00S,2025-12-16T02:33:42.6Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612765,97,103,2025-12-16T02:33:50Z,6330000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Harris 2 FT),"[1629674, 202699]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,202007.0,1.0,0.0,Harris,202699.0,,,,,,,,,,,,
650,PT04M03.00S,2025-12-16T02:34:06.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202699,,,1610612765,97,104,2025-12-16T02:34:31Z,6350000,False,,,0,,T. Harris Free Throw 1 of 2 (11 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
651,PT04M03.00S,2025-12-16T02:34:06.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",202699,,,1610612765,97,104,2025-12-16T02:34:31Z,6360000,False,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
652,PT04M03.00S,2025-12-16T02:34:06.2Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,97,104,2025-12-16T02:34:31Z,6370000,False,,,0,,D. White REBOUND (Off:1 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,651.0,6.0,5.0,1.0,,,,,,,,
653,PT03M42.00S,2025-12-16T02:34:46.8Z,4,REGULAR,3pt,Jump Shot,[],1628401,35.69316688567674,28.186274509803923,1610612738,97,104,2025-12-16T02:34:52Z,6380000,False,109.0,283.0,1,left,MISS D. White 30' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,30.33,Missed,,,,,,,,,,,,,,,,,,
654,PT03M40.00S,2025-12-16T02:34:48.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,97,104,2025-12-16T02:34:52Z,6390000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,653.0,,,,,,,,,,,
656,PT03M40.00S,2025-12-16T02:34:53.0Z,4,REGULAR,substitution,out,[],1629750,,,1610612765,97,104,2025-12-16T02:34:58Z,6410000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M40.00S,2025-12-16T02:34:53.0Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,97,104,2025-12-16T02:34:58Z,6420000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M15.00S,2025-12-16T02:35:25.0Z,4,REGULAR,2pt,Jump Shot,[],1641709,84.44480946123521,70.58823529411765,1610612765,97,104,2025-12-16T02:35:31Z,6430000,False,103.0,94.0,1,right,MISS A. Thompson 13' turnaround Shot - blocked,"[1641709, 1627759]",1610612765.0,DET,turnaround,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,13.92,Missed,,,,,,,,,,,,,,,Brown,1627759.0,,
659,PT03M15.00S,2025-12-16T02:35:25.0Z,4,REGULAR,block,,[],1627759,,,1610612765,97,104,2025-12-16T02:35:27Z,6440000,False,,,0,,J. Brown BLOCK (3 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
660,PT03M14.00S,2025-12-16T02:35:26.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,97,104,2025-12-16T02:35:31Z,6450000,False,,,0,,J. Brown REBOUND (Off:4 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,658.0,8.0,4.0,4.0,,,,,,,,
661,PT03M09.00S,2025-12-16T02:35:31.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,30.962549277266753,74.01960784313727,1610612738,100,104,2025-12-16T02:38:53Z,6460000,False,-120.0,239.0,1,left,D. White 26' 3PT running (26 PTS) (A. Simons 1 AST),"[1628401, 1629014]",1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.7,Made,26.0,,,,,,,,,,A. Simons,1629014.0,1.0,,,,,
663,PT02M58.00S,2025-12-16T02:35:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630595,72.35545335085413,79.90196078431373,1610612765,100,104,2025-12-16T02:39:07Z,6480000,False,150.0,207.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
664,PT02M57.00S,2025-12-16T02:35:50.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,100,104,2025-12-16T02:35:58Z,6490000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,663.0,,,,,,,,,,,
665,PT02M57.00S,2025-12-16T02:35:56.5Z,4,REGULAR,foul,personal,[],1631105,,,1610612738,100,104,2025-12-16T02:36:10Z,6500000,False,,,0,,J. Duren loose ball personal FOUL (3 PF),"[1631105, 1629674]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Left,,,,202007.0,3.0,0.0,Queta,1629674.0,,,,,,,,,,,,
667,PT02M46.00S,2025-12-16T02:36:22.5Z,4,REGULAR,2pt,Jump Shot,[],1628401,8.623521681997373,66.42156862745098,1610612738,102,104,2025-12-16T02:36:25Z,6520000,False,-82.0,29.0,1,left,D. White 8' fadeaway Jump Shot (28 PTS),[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,Mid-Range,8-16 Left,8.69,Made,28.0,,,,,,,,,,,,,,,,,
668,PT02M24.00S,2025-12-16T02:36:50.4Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612765,102,104,2025-12-16T02:36:56Z,6530000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Harris 2 FT),"[1627759, 202699]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,202007.0,2.0,1.0,Harris,202699.0,,,,,,,,,,,,
670,PT02M24.00S,2025-12-16T02:37:20.9Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,102,105,2025-12-16T02:37:20Z,6550000,False,,,0,,T. Harris Free Throw 1 of 2 (12 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
671,PT02M24.00S,2025-12-16T02:37:22.0Z,4,REGULAR,substitution,out,[],1627747,,,1610612765,102,105,2025-12-16T02:37:25Z,6560000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M24.00S,2025-12-16T02:37:22.0Z,4,REGULAR,substitution,in,[],1629130,,,1610612765,102,105,2025-12-16T02:37:25Z,6570000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M24.00S,2025-12-16T02:37:41.5Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,102,106,2025-12-16T02:37:41Z,6580000,False,,,0,,T. Harris Free Throw 2 of 2 (13 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
675,PT02M01.00S,2025-12-16T02:38:30.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612738,102,106,2025-12-16T02:38:42Z,6600000,False,,,0,,J. Duren shooting personal FOUL (4 PF) (Brown 2 FT),"[1631105, 1627759]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,200833.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,,,
677,PT02M01.00S,2025-12-16T02:39:03.2Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,102,106,2025-12-16T02:39:32Z,6620000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
678,PT02M01.00S,2025-12-16T02:39:03.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,102,106,2025-12-16T02:39:32Z,6630000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,
679,PT02M01.00S,2025-12-16T02:39:05.4Z,4,REGULAR,substitution,out,[],1641709,,,1610612738,102,106,2025-12-16T02:39:08Z,6640000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M01.00S,2025-12-16T02:39:05.4Z,4,REGULAR,substitution,in,[],1629750,,,1610612738,102,106,2025-12-16T02:39:08Z,6650000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M01.00S,2025-12-16T02:39:03.2Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,102,106,2025-12-16T02:39:32Z,6660000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
682,PT02M01.00S,2025-12-16T02:39:03.2Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,102,106,2025-12-16T02:39:32Z,6670000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,681.0,4.0,4.0,0.0,,,,,,,,
683,PT01M44.00S,2025-12-16T02:39:44.3Z,4,REGULAR,2pt,Jump Shot,[],1630595,79.31997371879106,32.35294117647059,1610612765,102,108,2025-12-16T02:39:48Z,6680000,False,-88.0,142.0,1,right,C. Cunningham 16' pullup Jump Shot (30 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,16.71,Made,30.0,,,,,,,,,,,,,,,,,
685,PT01M32.00S,2025-12-16T02:39:59.0Z,4,REGULAR,3pt,Jump Shot,[],1628401,32.276609724047304,30.637254901960787,1610612738,105,108,2025-12-16T02:40:03Z,6690000,False,97.0,251.0,1,left,D. White 26' 3PT pullup (31 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.89,Made,31.0,,,,,,,,,,,,,,,,,
686,PT01M14.00S,2025-12-16T02:40:27.2Z,4,REGULAR,2pt,Jump Shot,[],1630595,78.0059132720105,47.794117647058826,1610612765,105,110,2025-12-16T02:40:31Z,6700000,False,-11.0,154.0,1,right,C. Cunningham 15' turnaround Jump Shot (32 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,15.46,Made,32.0,,,,,,,,,,,,,,,,,
687,PT01M00.00S,2025-12-16T02:40:49.2Z,4,REGULAR,turnover,lost ball,[],1628401,,,1610612738,105,110,2025-12-16T02:41:08Z,6710000,False,,,0,,D. White lost ball TURNOVER (4 TO),"[1628401, 1629750]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,,,Green,1629750.0
688,PT01M00.00S,2025-12-16T02:40:49.2Z,4,REGULAR,steal,,[],1629750,,,1610612765,105,110,2025-12-16T02:40:50Z,6720000,False,,,0,,J. Green STEAL (3 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
692,PT00M42.00S,2025-12-16T02:41:24.6Z,4,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612765,105,110,2025-12-16T02:43:13Z,6735000,False,,,0,,D. Robinson lost ball out-of-bounds TURNOVER (1 TO),[1629130],1610612765.0,DET,lost ball,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,202007.0,,,,,,,,,,,,1.0,,,,
690,PT00M42.00S,2025-12-16T02:41:38.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,105,110,2025-12-16T02:43:20Z,6740000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M42.00S,2025-12-16T02:42:44.3Z,4,REGULAR,substitution,out,[],1629130,,,1610612738,105,110,2025-12-16T02:42:59Z,6760000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M42.00S,2025-12-16T02:42:44.3Z,4,REGULAR,substitution,in,[],1641709,,,1610612738,105,110,2025-12-16T02:42:59Z,6770000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M35.90S,2025-12-16T02:43:41.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,35.8245729303548,37.00980392156863,1610612738,105,110,2025-12-16T02:43:48Z,6780000,False,65.0,284.0,1,left,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,29.16,Missed,,,,,,,,,,,,,,,,,,
696,PT00M34.50S,2025-12-16T02:43:42.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,105,110,2025-12-16T02:43:48Z,6790000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,695.0,,,,,,,,,,,
697,PT00M34.50S,2025-12-16T02:43:49.3Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,105,110,2025-12-16T02:43:54Z,6800000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M34.50S,2025-12-16T02:43:49.3Z,4,REGULAR,substitution,in,[],1629130,,,1610612765,105,110,2025-12-16T02:43:54Z,6810000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M33.50S,2025-12-16T02:44:03.6Z,4,REGULAR,foul,personal,[],1628401,,,1610612765,105,110,2025-12-16T02:44:13Z,6820000,False,,,0,,D. White take personal FOUL (2 PF),"[1628401, 1630595]",1610612738.0,BOS,take,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,200833.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
701,PT00M24.30S,2025-12-16T02:44:31.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612765,105,110,2025-12-16T02:44:50Z,6840000,False,,,0,,A. Simons take personal FOUL (2 PF) (Robinson 2 FT),"[1629014, 1629130]",1610612738.0,BOS,take,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,1628168.0,2.0,0.0,Robinson,1629130.0,,,,,,,,,,,,
703,PT00M24.30S,2025-12-16T02:44:58.2Z,4,REGULAR,freethrow,1 of 2,[],1629130,,,1610612765,105,111,2025-12-16T02:44:58Z,6860000,False,,,0,,D. Robinson Free Throw 1 of 2 (6 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
704,PT00M24.30S,2025-12-16T02:45:15.0Z,4,REGULAR,freethrow,2 of 2,[],1629130,,,1610612765,105,112,2025-12-16T02:45:15Z,6870000,False,,,0,,D. Robinson Free Throw 2 of 2 (7 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
705,PT00M19.90S,2025-12-16T02:45:21.6Z,4,REGULAR,3pt,Jump Shot,[],1629014,29.25427069645204,77.45098039215686,1610612738,105,112,2025-12-16T02:45:29Z,6880000,False,-137.0,222.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
706,PT00M16.20S,2025-12-16T02:45:25.3Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612765,105,112,2025-12-16T02:48:24Z,6890000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,705.0,1.0,1.0,0.0,,,,,,,,
707,PT00M00.00S,2025-12-16T02:45:42.8Z,4,REGULAR,period,end,[],0,,,1610612765,105,112,2025-12-16T02:45:42Z,6900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M00.00S,2025-12-16T02:45:44.6Z,4,REGULAR,game,end,[],0,,,0,105,112,2025-12-16T02:45:44Z,6910000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
