actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
611,PT05M36.00S,2026-04-11T01:38:36.3Z,4,REGULAR,substitution,in,[],1642490,,,1610612740,136,97,2026-04-11T01:39:05Z,6000000,False,,,0,,SUB in: J. Oduro,[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M36.00S,2026-04-11T01:38:36.3Z,4,REGULAR,substitution,in,[],1642877,,,1610612740,136,97,2026-04-11T01:39:05Z,6010000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M24.00S,2026-04-11T01:39:39.8Z,4,REGULAR,foul,personal,[],1631248,,,1610612740,136,97,2026-04-11T01:40:05Z,6020000,False,,,0,,B. Scheierman personal FOUL (1 PF),"[1631248, 1642852]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,203592.0,1.0,0.0,Queen,1642852.0,,,,
615,PT05M20.00S,2026-04-11T01:39:57.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642490,17.821944809461236,43.13725490196079,1610612740,136,97,2026-04-11T01:46:32Z,6040000,False,34.0,115.0,1,left,MISS J. Oduro 12' driving floating Shot,[1642490],1610612740.0,NOP,driving floating,,,Oduro,J. Oduro,,,,,In The Paint (Non-RA),8-16 Center,,12.0,Missed,,,,,,,,,,,,,,,,,
616,PT05M19.00S,2026-04-11T01:39:58.5Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,136,97,2026-04-11T01:40:19Z,6050000,False,,,0,,D. Queen REBOUND (Off:2 Def:8),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,615.0,10.0,8.0,2.0,,,,,,,,,,,,,
617,PT05M19.00S,2026-04-11T01:40:01.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642852,5.590000152587891,50.0,1610612740,136,97,2026-04-11T01:40:23Z,6060000,False,0.0,0.0,1,left,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,0.0,Missed,,,,,,,,,,,,,,,,,
618,PT05M18.00S,2026-04-11T01:40:02.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,136,97,2026-04-11T01:40:23Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,617.0,,,,,,,,,,,,,,,,
620,PT05M18.00S,2026-04-11T01:40:09.8Z,4,REGULAR,foul,technical,['1freethrow'],1642852,,,1610612740,136,97,2026-04-11T01:40:26Z,6090000,False,,,0,,D. Queen technical FOUL (1 Tech),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627963.0,1.0,1.0,,,,,,
621,PT05M18.00S,2026-04-11T01:40:37.2Z,4,REGULAR,freethrow,1 of 1,[],1631248,,,1610612740,137,97,2026-04-11T01:40:37Z,6100000,False,,,0,,B. Scheierman technical Free Throw 1 of 1 (9 PTS),[1631248],1610612738.0,BOS,technical,,,Scheierman,B. Scheierman,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
622,PT05M08.00S,2026-04-11T01:41:07.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1642847,21.107095926412615,33.33333333333333,1610612740,137,97,2026-04-11T01:48:05Z,6110000,False,83.0,146.0,1,left,MISS J. Fears 16' driving floating Shot,[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right Center,,16.8,Missed,,,,,,,,,,,,,,,,,
623,PT05M08.00S,2026-04-11T01:41:10.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,137,97,2026-04-11T01:41:10Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Right Center,,,,622.0,,,,,,,,,,,,,,,,
624,PT05M08.00S,2026-04-11T01:41:11.1Z,4,REGULAR,foul,personal,[],1631248,,,1610612740,137,97,2026-04-11T01:41:16Z,6130000,False,,,0,,B. Scheierman loose ball personal FOUL (2 PF),"[1631248, 1642852]",1610612738.0,BOS,loose ball,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,2.0,0.0,Queen,1642852.0,,,,
626,PT04M53.00S,2026-04-11T01:41:44.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642490,10.5946123521682,34.31372549019608,1610612740,137,99,2026-04-11T01:42:04Z,6150000,False,78.0,47.0,1,left,J. Oduro 9' bank Hook (8 PTS),[1642490],1610612740.0,NOP,bank,,,Oduro,J. Oduro,,,,,In The Paint (Non-RA),8-16 Right,,9.15,Made,,,,,8.0,,,,,,,,,,,,
627,PT04M43.00S,2026-04-11T01:41:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630568,67.88764783180025,61.76470588235294,1610612738,137,99,2026-04-11T01:42:07Z,6160000,False,59.0,249.0,1,right,MISS L. Garza 25' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,25.62,Missed,,,,,,,,,,,,,,,,,
628,PT04M42.00S,2026-04-11T01:41:56.5Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,137,99,2026-04-11T01:42:07Z,6170000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:4),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,627.0,4.0,4.0,0.0,,,,,,,,,,,,,
629,PT04M23.00S,2026-04-11T01:42:15.3Z,4,REGULAR,2pt,Jump Shot,[],1642490,6.783837056504599,76.47058823529412,1610612740,137,101,2026-04-11T01:42:21Z,6180000,False,-132.0,11.0,1,left,J. Oduro 13' floating Jump Shot (10 PTS) (J. Fears 5 AST),"[1642490, 1642847]",1610612740.0,NOP,floating,,,Oduro,J. Oduro,,,,,Mid-Range,8-16 Left,,13.29,Made,,,,,10.0,J. Fears,1642847.0,5.0,,,,,,,,,
631,PT04M05.00S,2026-04-11T01:42:32.6Z,4,REGULAR,3pt,Jump Shot,[],1631248,68.9388961892247,72.05882352941177,1610612738,137,101,2026-04-11T01:43:05Z,6200000,False,110.0,239.0,1,right,MISS B. Scheierman 26' pullup 3PT,[1631248],1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,26.37,Missed,,,,,,,,,,,,,,,,,
632,PT04M02.00S,2026-04-11T01:42:35.6Z,4,REGULAR,rebound,offensive,[],1642917,,,1610612738,137,101,2026-04-11T01:42:42Z,6210000,False,,,0,,M. Shulga REBOUND (Off:1 Def:0),[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,Above the Break 3,24+ Right Center,,,,631.0,1.0,0.0,1.0,,,,,,,,,,,,,
633,PT04M00.00S,2026-04-11T01:42:37.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631199,67.7562417871222,32.59803921568628,1610612738,137,101,2026-04-11T01:42:45Z,6220000,False,-87.0,251.0,1,right,MISS R. Harper Jr. 26' 3PT,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,26.53,Missed,,,,,,,,,,,,,,,,,
634,PT03M58.00S,2026-04-11T01:42:39.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,137,101,2026-04-11T01:42:45Z,6230000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,633.0,,,,,,,,,,,,,,,,
636,PT03M52.00S,2026-04-11T01:42:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,10.988830486202366,43.627450980392155,1610612740,137,103,2026-04-11T01:43:01Z,6250000,False,32.0,51.0,1,left,J. Fears 6' driving floating bank Jump Shot (29 PTS),[1642847],1610612740.0,NOP,driving floating bank,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,6.0,Made,,,,,29.0,,,,,,,,,,,,
637,PT03M40.00S,2026-04-11T01:43:06.9Z,4,REGULAR,turnover,lost ball,[],1642917,,,1610612738,137,103,2026-04-11T01:43:10Z,6260000,False,,,0,,M. Shulga lost ball TURNOVER (1 TO),"[1642917, 1642847]",1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,,,,,,Fears,1642847.0
638,PT03M40.00S,2026-04-11T01:43:06.9Z,4,REGULAR,steal,,[],1642847,,,1610612740,137,103,2026-04-11T01:43:08Z,6270000,False,,,0,,J. Fears STEAL (3 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
639,PT03M37.00S,2026-04-11T01:43:09.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,6.1268068331143235,50.73529411764706,1610612740,137,105,2026-04-11T01:43:13Z,6280000,False,-4.0,5.0,1,left,J. Fears running DUNK (31 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,0.63,Made,,,,,31.0,,,,,,,,,,,,
640,PT03M25.00S,2026-04-11T01:43:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631199,93.11760840998686,53.431372549019606,1610612738,139,105,2026-04-11T01:43:25Z,6290000,False,17.0,12.0,1,right,R. Harper Jr. cutting Layup (7 PTS) (L. Garza 1 AST),"[1631199, 1630568]",1610612738.0,BOS,cutting,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,,2.11,Made,,,,,7.0,L. Garza,1630568.0,1.0,,,,,,,,,
642,PT03M17.00S,2026-04-11T01:43:30.4Z,4,REGULAR,3pt,Jump Shot,[],1642847,15.056258212877793,3.944546568627451,1610612740,139,108,2026-04-11T01:43:43Z,6310000,False,230.0,89.0,1,left,J. Fears 24' 3PT  (34 PTS) (J. Hawkins 2 AST),"[1642847, 1641722]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,24.69,Made,,,,,34.0,J. Hawkins,1641722.0,2.0,,,,,,,,,
643,PT03M03.00S,2026-04-11T01:43:45.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,87.86136662286465,55.88235294117647,1610612738,139,108,2026-04-11T01:43:52Z,6320000,False,29.0,62.0,1,right,MISS L. Garza 6' turnaround Hook,[1630568],1610612738.0,BOS,turnaround,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,6.83,Missed,,,,,,,,,,,,,,,,,
644,PT03M02.00S,2026-04-11T01:43:46.5Z,4,REGULAR,rebound,defensive,[],1642490,,,1610612740,139,108,2026-04-11T01:43:52Z,6330000,False,,,0,,J. Oduro REBOUND (Off:5 Def:5),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,In The Paint (Non-RA),0-8 Center,,,,643.0,10.0,5.0,5.0,,,,,,,,,,,,,
645,PT02M50.00S,2026-04-11T01:43:56.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,18.347568988173457,54.65686274509803,1610612740,139,110,2026-04-11T01:44:00Z,6340000,False,-23.0,120.0,1,left,J. Hawkins 12' fadeaway Jump Shot (18 PTS) (J. Fears 6 AST),"[1641722, 1642847]",1610612740.0,NOP,fadeaway,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,12.22,Made,,,,,18.0,J. Fears,1642847.0,6.0,,,,,,,,,
647,PT02M37.00S,2026-04-11T01:44:11.6Z,4,REGULAR,foul,personal,[],1642877,,,1610612738,139,110,2026-04-11T01:44:18Z,6350000,False,,,0,,M. Peavy personal FOUL (5 PF),"[1642877, 1631199]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2882.0,5.0,0.0,Harper Jr.,1631199.0,,,,
649,PT02M30.00S,2026-04-11T01:44:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630568,90.22667542706965,44.85294117647059,1610612738,139,110,2026-04-11T01:44:45Z,6370000,False,-26.0,39.0,1,right,MISS L. Garza Layup,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,4.7,Missed,,,,,,,,,,,,,,,,,
650,PT02M29.00S,2026-04-11T01:44:38.2Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612738,139,110,2026-04-11T01:44:45Z,6380000,False,,,0,,L. Garza REBOUND (Off:4 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,649.0,5.0,1.0,4.0,,,,,,,,,,,,,
651,PT02M28.00S,2026-04-11T01:44:39.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,92.85479632063075,46.81372549019608,1610612738,139,110,2026-04-11T01:44:55Z,6390000,False,-16.0,15.0,1,right,MISS L. Garza putback Layup - blocked,"[1630568, 1642852]",1610612738.0,BOS,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,2.17,Missed,,,,,,,,,,,,,,Queen,1642852.0,,
652,PT02M28.00S,2026-04-11T01:44:39.7Z,4,REGULAR,block,,[],1642852,,,1610612738,139,110,2026-04-11T01:44:41Z,6400000,False,,,0,,D. Queen BLOCK (3 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
653,PT02M27.00S,2026-04-11T01:44:40.7Z,4,REGULAR,rebound,defensive,[],1642877,,,1610612740,139,110,2026-04-11T01:45:20Z,6410000,False,,,0,,M. Peavy REBOUND (Off:1 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,651.0,2.0,1.0,1.0,,,,,,,,,,,,,
654,PT02M20.00S,2026-04-11T01:44:46.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,8.360709592641262,44.85294117647059,1610612740,139,110,2026-04-11T01:45:02Z,6420000,False,26.0,26.0,1,left,MISS J. Fears running Layup,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,3.66,Missed,,,,,,,,,,,,,,,,,
655,PT02M18.00S,2026-04-11T01:44:48.0Z,4,REGULAR,rebound,offensive,[],1642490,,,1610612740,139,110,2026-04-11T01:45:02Z,6430000,False,,,0,,J. Oduro REBOUND (Off:6 Def:5),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Restricted Area,0-8 Center,,,,654.0,11.0,5.0,6.0,,,,,,,,,,,,,
656,PT02M18.00S,2026-04-11T01:44:48.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642490,5.590000152587891,50.0,1610612740,139,112,2026-04-11T01:44:48Z,6440000,False,0.0,0.0,1,left,J. Oduro tip Layup (12 PTS),[1642490],1610612740.0,NOP,tip,,,Oduro,J. Oduro,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,12.0,,,,,,,,,,,,
657,PT02M07.00S,2026-04-11T01:45:00.0Z,4,REGULAR,3pt,Jump Shot,[],1630568,67.23061760840999,32.59803921568628,1610612738,139,112,2026-04-11T01:45:08Z,6450000,False,-87.0,256.0,1,right,MISS L. Garza 26' 3PT,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,26.99,Missed,,,,,,,,,,,,,,,,,
658,PT02M06.00S,2026-04-11T01:45:01.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,139,112,2026-04-11T01:45:08Z,6460000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,657.0,,,,,,,,,,,,,,,,
660,PT01M55.00S,2026-04-11T01:45:23.1Z,4,REGULAR,3pt,Jump Shot,[],1642847,25.706307490144546,84.31372549019608,1610612740,139,112,2026-04-11T01:45:30Z,6480000,False,-172.0,189.0,1,left,MISS J. Fears 25' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,25.54,Missed,,,,,,,,,,,,,,,,,
661,PT01M54.00S,2026-04-11T01:45:24.1Z,4,REGULAR,rebound,defensive,[],1642917,,,1610612738,139,112,2026-04-11T01:45:30Z,6490000,False,,,0,,M. Shulga REBOUND (Off:1 Def:1),[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,Above the Break 3,24+ Left Center,,,,660.0,2.0,1.0,1.0,,,,,,,,,,,,,
662,PT01M39.00S,2026-04-11T01:45:39.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631199,89.70105124835742,58.57843137254902,1610612738,139,112,2026-04-11T01:45:45Z,6500000,False,43.0,44.0,1,right,MISS R. Harper Jr. 6' pullup Shot,[1631199],1610612738.0,BOS,pullup,,,Harper Jr.,R. Harper Jr.,,,,,In The Paint (Non-RA),0-8 Center,,6.17,Missed,,,,,,,,,,,,,,,,,
663,PT01M38.00S,2026-04-11T01:45:40.9Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,139,112,2026-04-11T01:45:45Z,6510000,False,,,0,,D. Queen REBOUND (Off:2 Def:9),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,662.0,11.0,9.0,2.0,,,,,,,,,,,,,
664,PT01M29.00S,2026-04-11T01:45:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,7.178055190538765,60.5392156862745,1610612740,139,114,2026-04-11T01:45:59Z,6520000,False,-53.0,15.0,1,left,J. Fears driving Layup (36 PTS) (J. Hawkins 3 AST),"[1642847, 1641722]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,5.48,Made,,,,,36.0,J. Hawkins,1641722.0,3.0,,,,,,,,,
666,PT01M20.00S,2026-04-11T01:46:01.7Z,4,REGULAR,3pt,Jump Shot,[],1642864,67.62483574244416,63.970588235294116,1610612738,142,114,2026-04-11T01:46:06Z,6540000,False,70.0,252.0,1,right,H. González 26' 3PT pullup (10 PTS) (L. Garza 2 AST),"[1642864, 1630568]",1610612738.0,BOS,pullup,,,González,H. González,,,,,Above the Break 3,24+ Center,,26.13,Made,,,,,10.0,L. Garza,1630568.0,2.0,,,,,,,,,
667,PT01M09.00S,2026-04-11T01:46:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,7.30946123521682,61.274509803921575,1610612740,142,114,2026-04-11T01:46:25Z,6550000,False,-56.0,16.0,1,left,MISS D. Queen driving finger roll Layup,[1642852],1610612740.0,NOP,driving finger roll,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,5.87,Missed,,,,,,,,,,,,,,,,,
668,PT01M07.00S,2026-04-11T01:46:17.6Z,4,REGULAR,rebound,offensive,[],1641722,,,1610612740,142,114,2026-04-11T01:46:25Z,6560000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:4),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,667.0,5.0,4.0,1.0,,,,,,,,,,,,,
669,PT01M06.00S,2026-04-11T01:46:20.4Z,4,REGULAR,foul,personal,['2freethrow'],1642917,,,1610612740,142,114,2026-04-11T01:46:36Z,6570000,False,,,0,,M. Shulga shooting personal FOUL (1 PF) (Hawkins 2 FT),"[1642917, 1641722]",1610612738.0,BOS,shooting,,,Shulga,M. Shulga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627963.0,1.0,0.0,Hawkins,1641722.0,,,,
671,PT01M06.00S,2026-04-11T01:46:50.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641722,,,1610612740,142,115,2026-04-11T01:46:50Z,6590000,False,,,0,,J. Hawkins Free Throw 1 of 2 (19 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,
672,PT01M06.00S,2026-04-11T01:47:02.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641722,,,1610612740,142,116,2026-04-11T01:47:02Z,6600000,False,,,0,,J. Hawkins Free Throw 2 of 2 (20 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
673,PT00M46.90S,2026-04-11T01:47:26.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630568,93.64323258869908,48.77450980392157,1610612738,144,116,2026-04-11T01:47:30Z,6610000,False,-6.0,7.0,1,right,L. Garza driving DUNK (14 PTS),[1630568],1610612738.0,BOS,driving,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,0.95,Made,,,,,14.0,,,,,,,,,,,,
674,PT00M40.30S,2026-04-11T01:47:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,7.5722733245729295,45.588235294117645,1610612740,144,116,2026-04-11T01:52:33Z,6620000,False,22.0,19.0,1,left,MISS J. Fears driving Layup - blocked,"[1642847, 1630568]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,2.89,Missed,,,,,,,,,,,,,,Garza,1630568.0,,
675,PT00M40.30S,2026-04-11T01:47:35.4Z,4,REGULAR,block,,[],1630568,,,1610612740,144,116,2026-04-11T01:48:24Z,6630000,False,,,0,,L. Garza BLOCK (2 BLK),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
676,PT00M38.60S,2026-04-11T01:47:37.1Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612738,144,116,2026-04-11T01:48:24Z,6640000,False,,,0,,L. Garza REBOUND (Off:4 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,674.0,6.0,2.0,4.0,,,,,,,,,,,,,
677,PT00M35.70S,2026-04-11T01:47:39.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631248,75.24638633377135,84.55882352941177,1610612738,144,116,2026-04-11T01:48:11Z,6650000,False,173.0,180.0,1,right,MISS B. Scheierman 24' running 3PT,[1631248],1610612738.0,BOS,running,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,24.97,Missed,,,,,,,,,,,,,,,,,
678,PT00M33.50S,2026-04-11T01:47:42.1Z,4,REGULAR,rebound,defensive,[],1642490,,,1610612740,144,116,2026-04-11T01:48:11Z,6660000,False,,,0,,J. Oduro REBOUND (Off:6 Def:6),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Above the Break 3,24+ Right Center,,,,677.0,12.0,6.0,6.0,,,,,,,,,,,,,
679,PT00M26.80S,2026-04-11T01:47:50.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642864,,,1610612740,144,116,2026-04-11T01:47:58Z,6670000,False,,,0,,H. González personal FOUL (4 PF) (Queen 2 FT),"[1642864, 1642852]",1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2882.0,4.0,0.0,Queen,1642852.0,,,,
681,PT00M26.80S,2026-04-11T01:48:15.9Z,4,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,144,117,2026-04-11T01:48:15Z,6690000,False,,,0,,D. Queen Free Throw 1 of 2 (24 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,
682,PT00M26.80S,2026-04-11T01:48:31.9Z,4,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,144,118,2026-04-11T01:48:31Z,6700000,False,,,0,,D. Queen Free Throw 2 of 2 (25 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
683,PT00M02.70S,2026-04-11T01:49:00.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,144,118,2026-04-11T01:49:18Z,6710000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2026-04-11T01:49:13.0Z,4,REGULAR,period,end,[],0,,,1610612740,144,118,2026-04-11T01:49:13Z,6720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2026-04-11T01:49:14.8Z,4,REGULAR,game,end,[],0,,,0,144,118,2026-04-11T01:49:14Z,6730000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
