actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
458,PT03M28.00S,2021-12-11T02:43:19.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626171,,,1610612749,82,82,2021-12-11T03:02:17Z,4543750,,,0,,MISS B. Portis Free Throw 2 of 2,[1626171],1610612749.0,MIL,,,,,,,,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
459,PT03M28.00S,2021-12-11T02:43:19.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,82,82,2021-12-11T03:02:17Z,4544375,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,
460,PT03M26.00S,2021-12-11T02:43:52.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,82,82,2021-12-11T02:55:05Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M10.00S,2021-12-11T02:44:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.40932982917214,49.50980392156863,1610612745,84,82,2021-12-11T02:45:37Z,4580000,-2.0,28.0,1,right,K. Martin Jr. Layup (2 PTS),[1630231],1610612745.0,HOU,,,,,,,2.84,Made,2.0,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,
462,PT03M00.00S,2021-12-11T02:44:27.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612749,84,82,2021-12-11T02:44:44Z,4590000,,,0,,A. Sengun shooting personal FOUL (3 PF) (Holiday 2 FT),"[1630578, 201950]",1610612745.0,HOU,shooting,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,2534.0,,3.0,0.0,Holiday,201950.0,,
464,PT03M00.00S,2021-12-11T02:44:47.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,84,82,2021-12-11T02:44:47Z,4610000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M00.00S,2021-12-11T02:44:56.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612749,84,82,2021-12-11T02:47:28Z,4620000,,,0,,,[],1610612745.0,HOU,stands,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
466,PT03M00.00S,2021-12-11T02:47:57.1Z,3,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,84,83,2021-12-11T02:47:57Z,4630000,,,0,,J. Holiday Free Throw 1 of 2 (7 PTS),[201950],1610612749.0,MIL,,,,,,,,Made,7.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
467,PT03M00.00S,2021-12-11T02:48:10.4Z,3,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,84,84,2021-12-11T02:48:10Z,4640000,,,0,,J. Holiday Free Throw 2 of 2 (8 PTS),[201950],1610612749.0,MIL,,,,,,,,Made,8.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
468,PT02M36.00S,2021-12-11T02:48:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612745,84,84,2021-12-11T02:48:48Z,4650000,,,0,,B. Portis shooting personal FOUL (2 PF) (Brooks 2 FT),"[1626171, 1629717]",1610612749.0,MIL,shooting,,,,,,,,,Portis,B. Portis,,,,,,,,,,2005.0,,2.0,0.0,Brooks,1629717.0,,
470,PT02M36.00S,2021-12-11T02:49:05.8Z,3,REGULAR,freethrow,1 of 2,[],1629717,,,1610612745,84,84,2021-12-11T02:49:05Z,4670000,,,0,,MISS A. Brooks Free Throw 1 of 2,[1629717],1610612745.0,HOU,,,,,,,,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
471,PT02M36.00S,2021-12-11T02:49:05.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,84,84,2021-12-11T02:49:05Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,
472,PT02M36.00S,2021-12-11T02:49:28.8Z,3,REGULAR,freethrow,2 of 2,[],1629717,,,1610612745,85,84,2021-12-11T02:49:28Z,4690000,,,0,,A. Brooks Free Throw 2 of 2 (16 PTS),[1629717],1610612745.0,HOU,,,,,,,,Made,16.0,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
473,PT02M22.00S,2021-12-11T02:49:44.4Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,85,84,2021-12-11T02:49:49Z,4700000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 1630578]",1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,2.0,,,,,Sengun,1630578.0
474,PT02M22.00S,2021-12-11T02:49:44.4Z,3,REGULAR,steal,,[],1630578,,,1610612745,85,84,2021-12-11T02:49:49Z,4710000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
475,PT02M17.00S,2021-12-11T02:49:49.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629717,75.3777923784494,87.5,1610612745,88,84,2021-12-11T02:54:07Z,4720000,188.0,179.0,1,right,A. Brooks 25' 3PT step back (19 PTS) (D. Augustin 6 AST),"[1629717, 201571]",1610612745.0,HOU,step back,,,,,,25.92,Made,19.0,Brooks,A. Brooks,D. Augustin,201571.0,6.0,,,,,,,,,,,,,,
476,PT02M07.00S,2021-12-11T02:50:03.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612749,88,84,2021-12-11T02:50:08Z,4730000,,,0,,A. Sengun personal FOUL (4 PF) (Holiday 2 FT),"[1630578, 201950]",1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,2005.0,,4.0,0.0,Holiday,201950.0,,
478,PT02M07.00S,2021-12-11T02:50:28.3Z,3,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,88,85,2021-12-11T02:50:28Z,4750000,,,0,,J. Holiday Free Throw 1 of 2 (9 PTS),[201950],1610612749.0,MIL,,,,,,,,Made,9.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
479,PT02M07.00S,2021-12-11T02:50:43.0Z,3,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,88,86,2021-12-11T02:50:43Z,4760000,,,0,,J. Holiday Free Throw 2 of 2 (10 PTS),[201950],1610612749.0,MIL,,,,,,,,Made,10.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
480,PT01M44.00S,2021-12-11T02:51:08.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.5407358738502,46.07843137254902,1610612745,90,86,2021-12-11T02:51:14Z,4770000,-20.0,27.0,1,right,A. Sengun Layup (13 PTS),[1630578],1610612745.0,HOU,,,,,,,3.34,Made,13.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
481,PT01M30.00S,2021-12-11T02:51:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,19.66162943495401,63.23529411764706,1610612749,90,86,2021-12-11T02:51:27Z,4780000,-66.0,132.0,1,left,MISS B. Portis 14' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,,,,14.79,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
482,PT01M27.00S,2021-12-11T02:51:24.9Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,90,86,2021-12-11T02:51:27Z,4790000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,481.0,3.0,2.0,1.0,,,,,,,,,,
483,PT01M27.00S,2021-12-11T02:51:28.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,90,86,2021-12-11T02:51:28Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M27.00S,2021-12-11T02:51:32.6Z,3,REGULAR,substitution,out,[],1629717,,,1610612749,90,86,2021-12-11T02:51:39Z,4810000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
485,PT01M27.00S,2021-12-11T02:51:32.6Z,3,REGULAR,substitution,in,[],1629726,,,1610612749,90,86,2021-12-11T02:51:39Z,4820000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
486,PT01M21.00S,2021-12-11T02:51:50.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202083,16.245072273324574,50.73529411764706,1610612749,90,88,2021-12-11T02:51:57Z,4830000,-4.0,100.0,1,left,W. Matthews 10' turnaround fadeaway Jump Shot (2 PTS),[202083],1610612749.0,MIL,turnaround fadeaway,,,,,,10.03,Made,2.0,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
488,PT01M03.00S,2021-12-11T02:52:09.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.59855453350855,50.245098039215684,1610612745,90,88,2021-12-11T02:52:13Z,4840000,1.0,64.0,1,right,MISS A. Sengun 6' Hook,[1630578],1610612745.0,HOU,,,,,,,6.41,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
489,PT01M02.00S,2021-12-11T02:52:10.1Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,90,88,2021-12-11T02:52:13Z,4850000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,488.0,4.0,3.0,1.0,,,,,,,,,,
490,PT01M00.00S,2021-12-11T02:52:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.85479632063075,50.245098039215684,1610612745,92,88,2021-12-11T02:59:52Z,4860000,1.0,15.0,1,right,A. Sengun putback Layup (15 PTS),[1630578],1610612745.0,HOU,putback,,,,,,1.47,Made,15.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
491,PT00M50.90S,2021-12-11T02:52:28.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612749,92,88,2021-12-11T02:52:34Z,4870000,,,0,,G. Mathews shooting personal FOUL (3 PF) (Holiday 2 FT),"[1629726, 201950]",1610612745.0,HOU,shooting,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,2534.0,,3.0,0.0,Holiday,201950.0,,
493,PT00M50.90S,2021-12-11T02:52:48.6Z,3,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,92,89,2021-12-11T02:52:48Z,4890000,,,0,,J. Holiday Free Throw 1 of 2 (11 PTS),[201950],1610612749.0,MIL,,,,,,,,Made,11.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
494,PT00M50.90S,2021-12-11T02:53:04.9Z,3,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,92,90,2021-12-11T02:53:04Z,4900000,,,0,,J. Holiday Free Throw 2 of 2 (12 PTS),[201950],1610612749.0,MIL,,,,,,,,Made,12.0,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
495,PT00M37.30S,2021-12-11T02:53:21.4Z,3,REGULAR,3pt,Jump Shot,[],1630528,67.49342969776609,28.186274509803923,1610612745,95,90,2021-12-11T02:53:24Z,4910000,-109.0,253.0,1,right,J. Christopher 27' 3PT  (5 PTS) (K. Martin Jr. 2 AST),"[1630528, 1630231]",1610612745.0,HOU,,,,,,,27.56,Made,5.0,Christopher,J. Christopher,K. Martin Jr.,1630231.0,2.0,,,,,,,,,,,,,,
497,PT00M26.30S,2021-12-11T02:53:33.8Z,3,REGULAR,3pt,Jump Shot,[],1626192,9.280551905387648,95.34313725490196,1610612749,95,90,2021-12-11T02:53:37Z,4930000,-227.0,35.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,,,,22.93,Missed,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
498,PT00M25.90S,2021-12-11T02:53:34.2Z,3,REGULAR,rebound,defensive,[],1630528,,,1610612745,95,90,2021-12-11T02:53:45Z,4940000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,497.0,2.0,1.0,1.0,,,,,,,,,,
499,PT00M02.00S,2021-12-11T02:54:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630528,75.3777923784494,84.06862745098039,1610612745,95,90,2021-12-11T02:54:15Z,4950000,170.0,179.0,1,right,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,,,,24.7,Missed,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
500,PT00M01.00S,2021-12-11T02:54:01.0Z,3,REGULAR,rebound,defensive,[],203918,,,1610612749,95,90,2021-12-11T02:54:32Z,4960000,,,0,,R. Hood REBOUND (Off:0 Def:2),[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,499.0,2.0,2.0,0.0,,,,,,,,,,
501,PT00M00.00S,2021-12-11T02:54:16.5Z,3,REGULAR,period,end,[],0,,,1610612749,95,90,2021-12-11T02:54:16Z,4970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-11T02:56:16.4Z,4,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,95,90,2021-12-11T02:56:44Z,4980000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-11T02:56:16.4Z,4,REGULAR,substitution,out,['startperiod'],201950,,,1610612749,95,90,2021-12-11T02:56:44Z,4990000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-11T02:56:16.4Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,95,90,2021-12-11T02:56:44Z,5000000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-11T02:56:16.4Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,95,90,2021-12-11T02:56:44Z,5010000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-12-11T02:56:16.4Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,95,90,2021-12-11T02:56:44Z,5020000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-12-11T02:56:16.4Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,95,90,2021-12-11T02:56:44Z,5030000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-12-11T02:56:44.8Z,4,REGULAR,period,start,[],0,,,1610612745,95,90,2021-12-11T02:56:44Z,5040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M42.00S,2021-12-11T02:57:01.0Z,4,REGULAR,turnover,lost ball,[],1630578,,,1610612745,95,90,2021-12-11T02:57:05Z,5050000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 203507]",1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,1.0,,,,,Antetokounmpo,203507.0
510,PT11M42.00S,2021-12-11T02:57:01.0Z,4,REGULAR,steal,,[],203507,,,1610612749,95,90,2021-12-11T02:57:02Z,5060000,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
511,PT11M36.00S,2021-12-11T02:57:07.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203114,31.750985545335087,50.73529411764706,1610612749,95,90,2021-12-11T02:58:07Z,5070000,-4.0,246.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,,,,24.6,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
512,PT11M34.00S,2021-12-11T02:57:09.2Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,95,90,2021-12-11T02:57:10Z,5080000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,511.0,3.0,3.0,0.0,,,,,,,,,,
513,PT11M26.00S,2021-12-11T02:57:23.2Z,4,REGULAR,foul,personal,['2freethrow'],202083,,,1610612745,95,90,2021-12-11T02:58:26Z,5090000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Mathews 2 FT),"[202083, 1629726]",1610612749.0,MIL,shooting,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,202901.0,,1.0,0.0,Mathews,1629726.0,,
515,PT11M26.00S,2021-12-11T02:57:56.0Z,4,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,96,90,2021-12-11T02:57:56Z,5110000,,,0,,G. Mathews Free Throw 1 of 2 (22 PTS),[1629726],1610612745.0,HOU,,,,,,,,Made,22.0,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
516,PT11M26.00S,2021-12-11T02:57:56.0Z,4,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,96,90,2021-12-11T02:58:22Z,5120000,,,0,,MISS G. Mathews Free Throw 2 of 2,[1629726],1610612745.0,HOU,,,,,,,,Missed,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
517,PT11M26.00S,2021-12-11T02:57:56.0Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,96,90,2021-12-11T02:58:22Z,5130000,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,516.0,5.0,5.0,0.0,,,,,,,,,,
518,PT11M13.00S,2021-12-11T02:58:27.7Z,4,REGULAR,turnover,bad pass,[],203114,,,1610612749,96,90,2021-12-11T03:08:27Z,5140000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1630528]",1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,,2.0,,,,,Christopher,1630528.0
519,PT11M13.00S,2021-12-11T02:58:27.7Z,4,REGULAR,steal,,[],1630528,,,1610612745,96,90,2021-12-11T02:58:29Z,5150000,,,0,,J. Christopher STEAL (3 STL),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
520,PT11M10.00S,2021-12-11T02:58:30.3Z,4,REGULAR,turnover,bad pass,[],1630528,,,1610612745,96,90,2021-12-11T03:08:39Z,5160000,,,0,,J. Christopher bad pass TURNOVER (3 TO),"[1630528, 203507]",1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,3.0,,,,,Antetokounmpo,203507.0
521,PT11M10.00S,2021-12-11T02:58:30.3Z,4,REGULAR,steal,,[],203507,,,1610612749,96,90,2021-12-11T02:58:33Z,5170000,,,0,,G. Antetokounmpo STEAL (3 STL),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
522,PT11M08.00S,2021-12-11T02:58:33.5Z,4,REGULAR,turnover,bad pass,[],203507,,,1610612749,96,90,2021-12-11T03:08:56Z,5180000,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1629726]",1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,3.0,,,,,Mathews,1629726.0
523,PT11M08.00S,2021-12-11T02:58:33.5Z,4,REGULAR,steal,,[],1629726,,,1610612745,96,90,2021-12-11T03:08:56Z,5190000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
524,PT11M06.00S,2021-12-11T02:58:39.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,71.17279894875165,18.627450980392158,1610612745,96,90,2021-12-11T03:13:11Z,5200000,-157.0,218.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612745.0,HOU,,,,,,,26.9,Missed,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
525,PT11M05.00S,2021-12-11T02:58:40.2Z,4,REGULAR,rebound,offensive,[],1630528,,,1610612745,96,90,2021-12-11T03:13:11Z,5210000,,,0,,J. Christopher REBOUND (Off:2 Def:1),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,524.0,3.0,1.0,2.0,,,,,,,,,,
526,PT11M05.00S,2021-12-11T02:58:42.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630528,94.40999984741211,50.0,1610612745,98,90,2021-12-11T03:13:35Z,5220000,0.0,0.0,1,right,J. Christopher tip Layup (7 PTS),[1630528],1610612745.0,HOU,tip,,,,,,0.0,Made,7.0,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
527,PT10M48.00S,2021-12-11T02:58:46.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203114,17.16491458607096,47.794117647058826,1610612749,98,90,2021-12-11T02:59:07Z,5230000,11.0,109.0,1,left,MISS K. Middleton 10' Jump Shot,[203114],1610612749.0,MIL,,,,,,,10.95,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
528,PT10M46.00S,2021-12-11T02:58:48.7Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,98,90,2021-12-11T02:58:48Z,5240000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,527.0,6.0,5.0,1.0,,,,,,,,,,
529,PT10M44.00S,2021-12-11T02:58:56.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628960,15.193823915900131,48.03921568627451,1610612749,98,92,2021-12-11T02:59:14Z,5250000,10.0,90.0,1,left,G. Allen 9' Jump Shot (5 PTS),[1628960],1610612749.0,MIL,,,,,,,9.08,Made,5.0,Allen,G. Allen,,,,,,,,,,,,,,,,,
530,PT10M44.00S,2021-12-11T02:58:59.7Z,4,REGULAR,foul,personal,['1freethrow'],201571,,,1610612749,98,92,2021-12-11T02:59:12Z,5260000,,,0,,D. Augustin shooting personal FOUL (1 PF) (Allen 1 FT),"[201571, 1628960]",1610612745.0,HOU,shooting,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,2534.0,,1.0,0.0,Allen,1628960.0,,
532,PT10M44.00S,2021-12-11T02:59:13.1Z,4,REGULAR,substitution,out,[],1630231,,,1610612749,98,92,2021-12-11T02:59:34Z,5280000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,
533,PT10M44.00S,2021-12-11T02:59:13.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,98,92,2021-12-11T02:59:34Z,5290000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
534,PT10M44.00S,2021-12-11T02:59:13.1Z,4,REGULAR,substitution,in,[],1628021,,,1610612749,98,92,2021-12-11T02:59:34Z,5300000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,
535,PT10M44.00S,2021-12-11T02:59:13.1Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,98,92,2021-12-11T02:59:34Z,5310000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
536,PT10M44.00S,2021-12-11T02:59:33.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628960,,,1610612749,98,92,2021-12-11T02:59:38Z,5320000,,,0,,MISS G. Allen Free Throw 1 of 1,[1628960],1610612749.0,MIL,,,,,,,,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
537,PT10M44.00S,2021-12-11T02:59:33.7Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,98,92,2021-12-11T03:00:00Z,5330000,,,0,,D. Nwaba REBOUND (Off:1 Def:2),[1628021],1610612745.0,HOU,,,,,,,,,,Nwaba,D. Nwaba,,,,536.0,3.0,2.0,1.0,,,,,,,,,,
538,PT10M35.00S,2021-12-11T02:59:41.5Z,4,REGULAR,3pt,Jump Shot,[],1629726,64.73390275952694,50.245098039215684,1610612745,98,92,2021-12-11T02:59:45Z,5340000,1.0,279.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,,,,27.9,Missed,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
539,PT10M32.00S,2021-12-11T02:59:44.8Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,98,92,2021-12-11T02:59:44Z,5350000,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,538.0,5.0,3.0,2.0,,,,,,,,,,
540,PT10M28.00S,2021-12-11T02:59:53.3Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612745,98,92,2021-12-11T02:59:59Z,5360000,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Sengun 2 FT),"[203507, 1630578]",1610612749.0,MIL,shooting,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,2005.0,,4.0,0.0,Sengun,1630578.0,,
542,PT10M28.00S,2021-12-11T03:00:30.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,98,92,2021-12-11T03:00:30Z,5380000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,,,,,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
543,PT10M28.00S,2021-12-11T03:00:30.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,98,92,2021-12-11T03:00:30Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,542.0,,,,,,,,,,,,,
544,PT10M28.00S,2021-12-11T03:00:30.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,98,92,2021-12-11T03:00:58Z,5400000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,,,,,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,
