actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
637,PT05M22.00S,2022-03-07T02:16:33.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629630,8.492115637319317,50.49019607843137,1610612763,108,105,2022-03-07T02:23:48Z,6272812,-2.0,27.0,1,left,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
638,PT05M21.00S,2022-03-07T02:16:34.4Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,108,105,2022-03-07T02:23:00Z,6277343,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,637.0,4.0,3.0,1.0,,,,,,,,,,,,,,
655,PT05M21.00S,2022-03-07T02:16:34.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629634,9.280551905387648,52.20588235294118,1610612763,108,107,2022-03-07T02:41:25Z,6281875,-11.0,35.0,1,left,B. Clarke tip DUNK (8 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,3.64,Made,8.0,,,,,,,,,,,,,,,,,,
639,PT05M05.00S,2022-03-07T02:16:47.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,92.06636005256242,48.28431372549019,1610612745,110,107,2022-03-07T02:27:51Z,6320000,-9.0,22.0,1,right,J. Tate driving DUNK (2 PTS) (G. Mathews 1 AST),"[1630256, 1629726]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,2.37,Made,2.0,,,,,,,,,,G. Mathews,1629726.0,1.0,,,,,,
641,PT04M53.00S,2022-03-07T02:16:58.3Z,4,REGULAR,3pt,Jump Shot,[],1630217,30.042706964520367,75.49019607843137,1610612763,110,107,2022-03-07T02:37:31Z,6340000,-127.0,230.0,1,left,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
642,PT04M50.00S,2022-03-07T02:17:01.3Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,110,107,2022-03-07T02:17:05Z,6350000,,,0,,J. Green REBOUND (Off:3 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,641.0,8.0,5.0,3.0,,,,,,,,,,,,,,
643,PT04M42.00S,2022-03-07T02:17:09.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,92.72339027595268,53.67647058823529,1610612745,110,107,2022-03-07T02:29:20Z,6360000,18.0,16.0,1,right,MISS C. Wood driving DUNK - blocked,"[1626174, 203500]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.43,Missed,,,,,,,,,,,,,,Adams,203500.0,,,,
644,PT04M42.00S,2022-03-07T02:17:09.4Z,4,REGULAR,block,,[],203500,,,1610612745,110,107,2022-03-07T02:17:12Z,6370000,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M41.00S,2022-03-07T02:17:10.4Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,110,107,2022-03-07T02:17:26Z,6380000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,643.0,5.0,4.0,1.0,,,,,,,,,,,,,,
646,PT04M41.00S,2022-03-07T02:17:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,92.32917214191852,52.20588235294118,1610612745,112,107,2022-03-07T02:17:29Z,6390000,11.0,20.0,1,right,J. Tate putback Layup (4 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,2.25,Made,4.0,,,,,,,,,,,,,,,,,,
647,PT04M16.00S,2022-03-07T02:17:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,19.004599211563733,54.166666666666664,1610612763,112,107,2022-03-07T02:29:48Z,6400000,-21.0,126.0,1,left,MISS D. Bane 12' fadeaway Shot,[1630217],1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,,
648,PT04M13.00S,2022-03-07T02:17:38.7Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,112,107,2022-03-07T02:32:42Z,6410000,,,0,,S. Adams REBOUND (Off:7 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,647.0,12.0,5.0,7.0,,,,,,,,,,,,,,
649,PT04M11.00S,2022-03-07T02:17:42.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,26.888961892247043,10.049019607843137,1610612763,112,107,2022-03-07T02:18:48Z,6420000,200.0,200.0,1,left,MISS D. Bane 28' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,28.29,Missed,,,,,,,,,,,,,,,,,,,
650,PT04M11.00S,2022-03-07T02:17:49.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,112,107,2022-03-07T02:17:49Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,649.0,,,,,,,,,,,,,,,,,
651,PT04M11.00S,2022-03-07T02:17:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612763,112,107,2022-03-07T02:18:16Z,6440000,,,0,,C. Wood loose ball personal FOUL (3 PF) (Adams 2 FT),"[1626174, 203500]",1610612745.0,HOU,loose ball,,,Wood,C. Wood,,,,,,,,,,,,203592.0,3.0,0.0,Adams,203500.0,,,,,,,,,
653,PT04M11.00S,2022-03-07T02:18:28.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,112,108,2022-03-07T02:18:29Z,6460000,,,0,,S. Adams Free Throw 1 of 2 (23 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
656,PT04M11.00S,2022-03-07T02:18:53.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,112,108,2022-03-07T02:18:53Z,6480000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
657,PT04M06.00S,2022-03-07T02:18:57.7Z,4,REGULAR,rebound,offensive,[],1629630,,,1610612763,112,108,2022-03-07T02:18:57Z,6490000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,656.0,3.0,2.0,1.0,,,,,,,,,,,,,,
658,PT04M02.00S,2022-03-07T02:19:01.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,6.389618922470433,46.32352941176471,1610612763,112,108,2022-03-07T02:32:01Z,6500000,18.0,8.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
659,PT04M01.00S,2022-03-07T02:19:02.3Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,112,108,2022-03-07T02:19:07Z,6510000,,,0,,C. Wood REBOUND (Off:1 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,658.0,11.0,10.0,1.0,,,,,,,,,,,,,,
660,PT04M01.00S,2022-03-07T02:19:05.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629630,,,1610612745,112,108,2022-03-07T02:19:19Z,6520000,,,0,,J. Morant personal FOUL (3 PF) (Wood 2 FT),"[1629630, 1626174]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,1626301.0,3.0,0.0,Wood,1626174.0,,,,,,,,,
662,PT04M01.00S,2022-03-07T02:19:41.9Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,112,108,2022-03-07T02:19:41Z,6540000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
663,PT04M01.00S,2022-03-07T02:19:41.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,112,108,2022-03-07T02:19:41Z,6550000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,662.0,,,,,,,,,,,,,,,,,
664,PT04M01.00S,2022-03-07T02:19:47.6Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,112,108,2022-03-07T02:19:55Z,6560000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M01.00S,2022-03-07T02:19:47.6Z,4,REGULAR,substitution,in,[],201569,,,1610612745,112,108,2022-03-07T02:19:55Z,6570000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M01.00S,2022-03-07T02:20:12.5Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,113,108,2022-03-07T02:20:12Z,6580000,,,0,,C. Wood Free Throw 2 of 2 (26 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
667,PT03M45.00S,2022-03-07T02:20:33.2Z,4,REGULAR,2pt,Jump Shot,[],1630217,22.421156373193167,40.68627450980392,1610612763,113,108,2022-03-07T02:20:41Z,6590000,47.0,158.0,1,left,MISS D. Bane 16' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,16.5,Missed,,,,,,,,,,,,,,,,,,,
668,PT03M44.00S,2022-03-07T02:20:34.2Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,113,108,2022-03-07T02:20:41Z,6600000,,,0,,E. Gordon REBOUND (Off:0 Def:6),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,667.0,6.0,6.0,0.0,,,,,,,,,,,,,,
669,PT03M37.00S,2022-03-07T02:20:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.72339027595268,58.333333333333336,1610612745,113,108,2022-03-07T02:20:49Z,6610000,42.0,16.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 1629001]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,4.46,Missed,,,,,,,,,,,,,,Melton,1629001.0,,,,
670,PT03M37.00S,2022-03-07T02:20:41.9Z,4,REGULAR,block,,[],1629001,,,1610612745,113,108,2022-03-07T02:20:44Z,6620000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M36.00S,2022-03-07T02:20:42.9Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,113,108,2022-03-07T02:20:49Z,6630000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,669.0,2.0,2.0,0.0,,,,,,,,,,,,,,
672,PT03M30.00S,2022-03-07T02:20:49.3Z,4,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,113,108,2022-03-07T02:20:57Z,6640000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (4 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,,,,,,,,1626301.0,,,,,,,,,,4.0,,,
673,PT03M30.00S,2022-03-07T02:20:56.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,113,108,2022-03-07T02:20:56Z,6650000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M07.00S,2022-03-07T02:22:51.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,90.22667542706965,48.529411764705884,1610612745,113,108,2022-03-07T02:22:56Z,6660000,-7.0,39.0,1,right,MISS J. Tate Layup - blocked,"[1630256, 203500]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,4.01,Missed,,,,,,,,,,,,,,Adams,203500.0,,,,
676,PT03M07.00S,2022-03-07T02:22:51.8Z,4,REGULAR,block,,[],203500,,,1610612745,113,108,2022-03-07T02:22:54Z,6670000,,,0,,S. Adams BLOCK (3 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M07.00S,2022-03-07T02:22:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,113,108,2022-03-07T02:22:56Z,6680000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,
678,PT03M07.00S,2022-03-07T02:22:56.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,113,108,2022-03-07T02:22:56Z,6690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT03M03.00S,2022-03-07T02:23:10.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,92.32917214191852,97.05882352941177,1610612745,116,108,2022-03-07T02:23:15Z,6700000,235.0,20.0,1,right,J. Green 3PT  (22 PTS) (K. Porter Jr. 5 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,23.61,Made,22.0,,,,,,,,,,K. Porter Jr.,1629645.0,5.0,,,,,,
681,PT02M51.00S,2022-03-07T02:23:21.8Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,116,108,2022-03-07T02:23:30Z,6720000,,,0,,J. Morant bad pass TURNOVER (5 TO),"[1629630, 1626174]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,5.0,Wood,1626174.0,
682,PT02M51.00S,2022-03-07T02:23:21.8Z,4,REGULAR,steal,,[],1626174,,,1610612745,116,108,2022-03-07T02:23:30Z,6730000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M42.00S,2022-03-07T02:23:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,94.30026281208936,49.26470588235294,1610612745,118,108,2022-03-07T02:23:42Z,6740000,-4.0,1.0,1,right,K. Porter Jr. driving Layup (28 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,0.39,Made,28.0,,,,,,,,,,,,,,,,,,
684,PT02M42.00S,2022-03-07T02:23:38.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,118,108,2022-03-07T02:23:38Z,6750000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT02M23.00S,2022-03-07T02:25:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,52.94117647058824,1610612763,118,110,2022-03-07T02:25:38Z,6760000,-15.0,6.0,1,left,J. Morant driving reverse Layup (20 PTS) (S. Adams 5 AST),"[1629630, 203500]",1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,1.6,Made,20.0,,,,,,,,,,S. Adams,203500.0,5.0,,,,,,
687,PT02M02.00S,2022-03-07T02:25:53.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,118,110,2022-03-07T02:25:53Z,6780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M59.00S,2022-03-07T02:26:08.3Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630217,,,1610612745,118,110,2022-03-07T02:26:17Z,6790000,,,0,,D. Bane shooting personal FOUL (4 PF) (Porter Jr. 3 FT),"[1630217, 1629645]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,1626301.0,4.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
690,PT01M59.00S,2022-03-07T02:26:44.2Z,4,REGULAR,freethrow,1 of 3,[],1629645,,,1610612745,118,110,2022-03-07T02:27:23Z,6810000,,,0,,MISS K. Porter Jr. Free Throw 1 of 3,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
691,PT01M59.00S,2022-03-07T02:26:44.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,118,110,2022-03-07T02:27:23Z,6820000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,
692,PT01M59.00S,2022-03-07T02:26:44.2Z,4,REGULAR,freethrow,2 of 3,[],1629645,,,1610612745,119,110,2022-03-07T02:27:23Z,6830000,,,0,,K. Porter Jr. Free Throw 2 of 3 (29 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
696,PT01M59.00S,2022-03-07T02:26:44.2Z,4,REGULAR,freethrow,3 of 3,[],1629645,,,1610612745,119,110,2022-03-07T02:27:23Z,6840000,,,0,,MISS K. Porter Jr. Free Throw 3 of 3,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
697,PT01M59.00S,2022-03-07T02:26:44.2Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,119,110,2022-03-07T02:27:23Z,6850000,,,0,,B. Clarke REBOUND (Off:1 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,696.0,5.0,4.0,1.0,,,,,,,,,,,,,,
698,PT01M46.00S,2022-03-07T02:27:28.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612763,119,110,2022-03-07T02:27:52Z,6860000,,,0,,C. Wood shooting personal FOUL (4 PF) (Morant 2 FT),"[1626174, 1629630]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,203592.0,4.0,0.0,Morant,1629630.0,,,,,,,,,
700,PT01M46.00S,2022-03-07T02:27:53.3Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,119,111,2022-03-07T02:27:53Z,6880000,,,0,,J. Morant Free Throw 1 of 2 (21 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
701,PT01M46.00S,2022-03-07T02:28:08.6Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,119,112,2022-03-07T02:28:08Z,6890000,,,0,,J. Morant Free Throw 2 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
702,PT01M31.00S,2022-03-07T02:28:26.8Z,4,REGULAR,2pt,Jump Shot,[],1630224,77.34888304862024,30.88235294117647,1610612745,121,112,2022-03-07T02:28:35Z,6900000,-96.0,160.0,1,right,J. Green 18' step back Jump Shot (24 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,18.67,Made,24.0,,,,,,,,,,,,,,,,,,
703,PT01M18.00S,2022-03-07T02:28:48.0Z,4,REGULAR,3pt,Jump Shot,[],1629630,29.77989487516426,24.019607843137255,1610612763,121,112,2022-03-07T02:35:33Z,6910000,130.0,227.0,1,left,MISS J. Morant 26' pullup 3PT - blocked,"[1629630, 1626174]",1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,26.19,Missed,,,,,,,,,,,,,,Wood,1626174.0,,,,
704,PT01M18.00S,2022-03-07T02:28:48.0Z,4,REGULAR,block,,[],1626174,,,1610612763,121,112,2022-03-07T02:28:51Z,6920000,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT01M16.00S,2022-03-07T02:28:50.0Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,121,112,2022-03-07T02:28:57Z,6930000,,,0,,J. Tate REBOUND (Off:1 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,703.0,6.0,5.0,1.0,,,,,,,,,,,,,,
706,PT01M14.00S,2022-03-07T02:29:00.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,121,112,2022-03-07T02:29:00Z,6940000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT01M02.00S,2022-03-07T02:30:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,89.04402102496715,34.068627450980394,1610612745,121,112,2022-03-07T02:30:50Z,6950000,-80.0,50.0,1,right,MISS E. Gordon 9' driving floating bank Shot,[201569],1610612745.0,HOU,driving floating bank,,,Gordon,E. Gordon,,,,,9.44,Missed,,,,,,,,,,,,,,,,,,,
708,PT01M01.00S,2022-03-07T02:30:44.1Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,121,112,2022-03-07T02:30:50Z,6960000,,,0,,C. Wood REBOUND (Off:2 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,707.0,12.0,10.0,2.0,,,,,,,,,,,,,,
709,PT00M59.10S,2022-03-07T02:30:54.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612745,121,112,2022-03-07T02:31:06Z,6970000,,,0,,D. Bane personal FOUL (5 PF) (Wood 2 FT),"[1630217, 1626174]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,203592.0,5.0,0.0,Wood,1626174.0,,,,,,,,,
711,PT00M59.10S,2022-03-07T02:31:17.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,122,112,2022-03-07T02:31:17Z,6990000,,,0,,C. Wood Free Throw 1 of 2 (27 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
712,PT00M59.10S,2022-03-07T02:31:18.2Z,4,REGULAR,substitution,out,[],203500,,,1610612745,122,112,2022-03-07T02:31:22Z,7000000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M59.10S,2022-03-07T02:31:18.2Z,4,REGULAR,substitution,in,[],1626145,,,1610612745,122,112,2022-03-07T02:31:22Z,7010000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M59.10S,2022-03-07T02:31:41.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,123,112,2022-03-07T02:31:41Z,7020000,,,0,,C. Wood Free Throw 2 of 2 (28 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
715,PT00M54.20S,2022-03-07T02:31:48.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,7.30946123521682,3.1862745098039214,1610612763,123,112,2022-03-07T02:32:01Z,7030000,234.0,16.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
716,PT00M51.90S,2022-03-07T02:31:50.5Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,123,112,2022-03-07T02:32:01Z,7040000,,,0,,C. Wood REBOUND (Off:2 Def:11),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,715.0,13.0,11.0,2.0,,,,,,,,,,,,,,
717,PT00M32.80S,2022-03-07T02:32:09.7Z,4,REGULAR,3pt,Jump Shot,[],201569,74.72076215505913,91.66666666666666,1610612745,123,112,2022-03-07T02:32:18Z,7050000,208.0,185.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,,
718,PT00M30.10S,2022-03-07T02:32:12.4Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,123,112,2022-03-07T02:32:18Z,7060000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,717.0,4.0,3.0,1.0,,,,,,,,,,,,,,
719,PT00M25.50S,2022-03-07T02:32:16.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,26.10052562417871,17.15686274509804,1610612763,123,112,2022-03-07T02:36:45Z,7070000,164.0,193.0,1,left,MISS D. Melton 25' running pullup 3PT,[1629001],1610612763.0,MEM,running pullup,,,Melton,D. Melton,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
720,PT00M23.60S,2022-03-07T02:32:18.8Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,123,112,2022-03-07T02:32:28Z,7080000,,,0,,J. Tate REBOUND (Off:1 Def:6),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,719.0,7.0,6.0,1.0,,,,,,,,,,,,,,
721,PT00M00.00S,2022-03-07T02:32:47.1Z,4,REGULAR,period,end,[],0,,,1610612745,123,112,2022-03-07T02:32:47Z,7090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M00.00S,2022-03-07T02:32:50.7Z,4,REGULAR,game,end,[],0,,,0,123,112,2022-03-07T02:32:50Z,7100000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
