actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
625,PT02M44.00S,2022-04-02T02:15:11.6Z,4,REGULAR,3pt,Jump Shot,[],1630558,93.64323258869908,95.83333333333334,1610612758,104,113,2022-04-02T02:15:18Z,6160000,229.0,7.0,1,right,D. Mitchell 3PT  (10 PTS) (D. DiVincenzo 8 AST),"[1630558, 1628978]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,22.93,Made,10.0,,,,,D. DiVincenzo,1628978.0,8.0,,,,,,,,,,
627,PT02M28.00S,2022-04-02T02:15:27.7Z,4,REGULAR,3pt,Jump Shot,[],1630224,23.078186596583443,88.23529411764706,1610612745,104,113,2022-04-02T02:15:34Z,6180000,-191.0,164.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
628,PT02M26.00S,2022-04-02T02:15:29.7Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,104,113,2022-04-02T02:15:34Z,6190000,,,0,,D. Jones REBOUND (Off:3 Def:14),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,627.0,17.0,14.0,3.0,,,,,,,,,,,,,
629,PT02M13.00S,2022-04-02T02:15:42.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,93.9060446780552,49.01960784313725,1610612758,104,115,2022-04-02T02:15:47Z,6200000,-5.0,5.0,1,right,C. Metu driving DUNK (18 PTS) (D. DiVincenzo 9 AST),"[1629002, 1628978]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,0.69,Made,18.0,,,,,D. DiVincenzo,1628978.0,9.0,,,,,,,,,,
631,PT02M03.00S,2022-04-02T02:15:52.8Z,4,REGULAR,3pt,Jump Shot,[],1629645,29.38567674113009,76.7156862745098,1610612745,104,115,2022-04-02T02:16:01Z,6220000,-134.0,224.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
632,PT02M00.00S,2022-04-02T02:15:55.8Z,4,REGULAR,rebound,offensive,[],1630224,,,1610612745,104,115,2022-04-02T02:16:01Z,6230000,,,0,,J. Green REBOUND (Off:1 Def:7),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,631.0,8.0,7.0,1.0,,,,,,,,,,,,,
633,PT02M00.00S,2022-04-02T02:15:57.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630224,5.590000152587891,50.0,1610612745,106,115,2022-04-02T02:16:08Z,6240000,0.0,0.0,1,left,J. Green tip DUNK (29 PTS),[1630224],1610612745.0,HOU,tip,,,Green,J. Green,,,,,0.0,Made,29.0,,,,,,,,,,,,,,,,,
634,PT01M45.00S,2022-04-02T02:16:18.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,106,115,2022-04-02T02:16:18Z,6250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M37.00S,2022-04-02T02:16:49.3Z,4,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,106,115,2022-04-02T02:16:56Z,6260000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (5 TO),[1630558],1610612758.0,SAC,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1193.0,,,,,5.0,,,,
636,PT01M33.00S,2022-04-02T02:17:02.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612745,106,115,2022-04-02T02:17:07Z,6270000,,,0,,D. Jones personal FOUL (4 PF) (Green 2 FT),"[1627745, 1630224]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,201245.0,4.0,0.0,Green,1630224.0,,,,,
638,PT01M33.00S,2022-04-02T02:17:26.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630224,,,1610612745,107,115,2022-04-02T02:17:26Z,6290000,,,0,,J. Green Free Throw 1 of 2 (30 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
639,PT01M33.00S,2022-04-02T02:17:45.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630224,,,1610612745,108,115,2022-04-02T02:17:45Z,6300000,,,0,,J. Green Free Throw 2 of 2 (31 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
640,PT01M28.00S,2022-04-02T02:17:55.4Z,4,REGULAR,foul,personal,[],1629645,,,1610612758,108,115,2022-04-02T02:18:06Z,6310000,,,0,,K. Porter Jr. personal FOUL (5 PF),"[1629645, 1630558]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1193.0,5.0,0.0,Mitchell,1630558.0,,,,,
642,PT01M13.00S,2022-04-02T02:18:42.0Z,4,REGULAR,foul,offensive,['inpenalty'],1630558,,,1610612758,108,115,2022-04-02T02:18:55Z,6330000,,,0,,D. Mitchell offensive FOUL (1 PF),"[1630558, 1630224]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,201245.0,1.0,0.0,Green,1630224.0,,,,,
644,PT01M13.00S,2022-04-02T02:18:42.0Z,4,REGULAR,turnover,offensive foul,[],1630558,,,1610612758,108,115,2022-04-02T02:18:42Z,6350000,,,0,,D. Mitchell offensive foul TURNOVER (6 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,201245.0,,,,,6.0,,,,
645,PT01M04.00S,2022-04-02T02:19:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630586,8.015768725361369,56.924019607843135,1610612745,108,115,2022-04-02T02:26:38Z,6360000,-35.0,23.0,1,left,MISS U. Garuba finger roll Layup - blocked,"[1630586, 1627745]",1610612745.0,HOU,finger roll,,,Garuba,U. Garuba,,,,,4.14,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
646,PT01M04.00S,2022-04-02T02:19:10.2Z,4,REGULAR,block,,[],1627745,,,1610612745,108,115,2022-04-02T02:19:12Z,6370000,,,0,,D. Jones BLOCK (6 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M02.00S,2022-04-02T02:19:12.2Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,108,115,2022-04-02T02:19:18Z,6380000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:7),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,645.0,8.0,7.0,1.0,,,,,,,,,,,,,
648,PT01M01.00S,2022-04-02T02:19:16.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612758,108,115,2022-04-02T02:19:24Z,6390000,,,0,,J. Tate take personal FOUL (4 PF) (DiVincenzo 2 FT),"[1630256, 1628978]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,,204059.0,4.0,1.0,DiVincenzo,1628978.0,,,,,
650,PT01M01.00S,2022-04-02T02:19:39.5Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,108,116,2022-04-02T02:19:39Z,6410000,,,0,,D. DiVincenzo Free Throw 1 of 2 (14 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
651,PT01M01.00S,2022-04-02T02:19:51.4Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,108,117,2022-04-02T02:19:51Z,6420000,,,0,,D. DiVincenzo Free Throw 2 of 2 (15 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
652,PT00M57.90S,2022-04-02T02:20:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612745,108,117,2022-04-02T02:20:12Z,6430000,,,0,,H. Barnes shooting personal FOUL (2 PF) (Green 2 FT),"[203084, 1630224]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,,,,1193.0,2.0,0.0,Green,1630224.0,,,,,
654,PT00M57.90S,2022-04-02T02:20:23.3Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,109,117,2022-04-02T02:20:23Z,6450000,,,0,,J. Green Free Throw 1 of 2 (32 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
655,PT00M57.90S,2022-04-02T02:20:43.6Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,110,117,2022-04-02T02:20:43Z,6460000,,,0,,J. Green Free Throw 2 of 2 (33 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
656,PT00M57.90S,2022-04-02T02:20:54.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,110,117,2022-04-02T02:20:54Z,6470000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M57.90S,2022-04-02T02:22:04.8Z,4,REGULAR,substitution,out,[],1629726,,,1610612758,110,117,2022-04-02T02:22:18Z,6480000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M57.90S,2022-04-02T02:22:04.8Z,4,REGULAR,substitution,in,[],1630528,,,1610612758,110,117,2022-04-02T02:22:18Z,6490000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M55.60S,2022-04-02T02:22:35.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630528,,,1610612758,110,117,2022-04-02T02:22:42Z,6500000,,,0,,J. Christopher take personal FOUL (2 PF) (Mitchell 2 FT),"[1630528, 1630558]",1610612745.0,HOU,take,,,Christopher,J. Christopher,,,,,,,,,,,,,,,201245.0,2.0,0.0,Mitchell,1630558.0,,,,,
662,PT00M55.60S,2022-04-02T02:22:59.0Z,4,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,110,118,2022-04-02T02:22:59Z,6520000,,,0,,D. Mitchell Free Throw 1 of 2 (11 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
663,PT00M55.60S,2022-04-02T02:23:01.6Z,4,REGULAR,substitution,out,[],1630528,,,1610612758,110,118,2022-04-02T02:23:06Z,6530000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M55.60S,2022-04-02T02:23:01.6Z,4,REGULAR,substitution,in,[],1629726,,,1610612758,110,118,2022-04-02T02:23:06Z,6540000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M55.60S,2022-04-02T02:22:59.0Z,4,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,110,118,2022-04-02T02:23:25Z,6550000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT00M54.90S,2022-04-02T02:22:59.7Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,110,118,2022-04-02T02:23:25Z,6560000,,,0,,U. Garuba REBOUND (Off:4 Def:10),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,665.0,14.0,10.0,4.0,,,,,,,,,,,,,
667,PT00M48.90S,2022-04-02T02:23:24.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203084,,,1610612745,110,118,2022-04-02T02:23:31Z,6570000,,,0,,H. Barnes shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[203084, 1629645]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,,,,201245.0,3.0,0.0,Porter Jr.,1629645.0,,,,,
669,PT00M48.90S,2022-04-02T02:23:43.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629645,,,1610612745,111,118,2022-04-02T02:23:43Z,6590000,,,0,,K. Porter Jr. Free Throw 1 of 2 (21 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
670,PT00M48.90S,2022-04-02T02:23:43.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629645,,,1610612745,111,118,2022-04-02T02:24:06Z,6600000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
671,PT00M48.90S,2022-04-02T02:23:43.1Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,111,118,2022-04-02T02:24:06Z,6610000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:8),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,670.0,9.0,8.0,1.0,,,,,,,,,,,,,
672,PT00M46.40S,2022-04-02T02:24:04.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612758,111,118,2022-04-02T02:24:27Z,6620000,,,0,,G. Mathews personal FOUL (5 PF) (DiVincenzo 2 FT),"[1629726, 1628978]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,204059.0,5.0,0.0,DiVincenzo,1628978.0,,,,,
674,PT00M46.40S,2022-04-02T02:24:32.2Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,111,119,2022-04-02T02:24:32Z,6640000,,,0,,D. DiVincenzo Free Throw 1 of 2 (16 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
675,PT00M46.40S,2022-04-02T02:24:46.4Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,111,120,2022-04-02T02:24:46Z,6650000,,,0,,D. DiVincenzo Free Throw 2 of 2 (17 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
676,PT00M40.50S,2022-04-02T02:24:54.7Z,4,REGULAR,3pt,Jump Shot,[],1629645,33.065045992115635,53.92156862745098,1610612745,114,120,2022-04-02T02:25:00Z,6660000,-20.0,258.0,1,left,K. Porter Jr. 25' 3PT pullup (24 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.9,Made,24.0,,,,,,,,,,,,,,,,,
677,PT00M37.10S,2022-04-02T02:25:06.5Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612758,114,120,2022-04-02T02:25:35Z,6670000,,,0,,D. Mitchell lost ball TURNOVER (7 TO),"[1630558, 1629726]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,7.0,Mathews,1629726.0,,
678,PT00M37.10S,2022-04-02T02:25:06.5Z,4,REGULAR,steal,,[],1629726,,,1610612745,114,120,2022-04-02T02:25:09Z,6680000,,,0,,G. Mathews STEAL (2 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M36.30S,2022-04-02T02:25:13.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,114,120,2022-04-02T02:25:13Z,6690000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M32.60S,2022-04-02T02:26:46.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,8.886333771353483,4.166666666666666,1610612745,117,120,2022-04-02T02:26:51Z,6700000,229.0,31.0,1,left,K. Porter Jr. 3PT  (27 PTS) (J. Tate 3 AST),"[1629645, 1630256]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,23.13,Made,27.0,,,,,J. Tate,1630256.0,3.0,,,,,,,,,,
682,PT00M13.80S,2022-04-02T02:27:11.0Z,4,REGULAR,2pt,Jump Shot,[],1628978,79.31997371879106,35.294117647058826,1610612758,117,122,2022-04-02T02:27:16Z,6720000,-74.0,142.0,1,right,D. DiVincenzo 15' pullup Jump Shot (19 PTS),[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,15.98,Made,19.0,,,,,,,,,,,,,,,,,
683,PT00M04.80S,2022-04-02T02:27:28.4Z,4,REGULAR,3pt,Jump Shot,[],1630256,17.69053876478318,4.411764705882353,1610612745,117,122,2022-04-02T02:32:11Z,6730000,228.0,114.0,1,left,MISS J. Tate 25' pullup 3PT,[1630256],1610612745.0,HOU,pullup,,,Tate,J. Tate,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
684,PT00M03.00S,2022-04-02T02:27:30.2Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,117,122,2022-04-02T02:27:30Z,6740000,,,0,,C. Metu REBOUND (Off:1 Def:12),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,683.0,13.0,12.0,1.0,,,,,,,,,,,,,
685,PT00M00.00S,2022-04-02T02:27:38.6Z,4,REGULAR,period,end,[],0,,,1610612758,117,122,2022-04-02T02:27:38Z,6750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M00.00S,2022-04-02T02:27:41.1Z,4,REGULAR,game,end,[],0,,,0,117,122,2022-04-02T02:27:41Z,6760000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
