actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
538,PT08M19.00S,2021-11-25T02:53:38.0Z,4,REGULAR,substitution,out,[],201942,,,1610612745,93,88,2021-11-25T02:53:49Z,5300000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M19.00S,2021-11-25T02:53:38.0Z,4,REGULAR,substitution,in,[],203897,,,1610612745,93,88,2021-11-25T02:53:49Z,5310000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M19.00S,2021-11-25T02:53:38.0Z,4,REGULAR,substitution,in,[],1628366,,,1610612745,93,88,2021-11-25T02:53:49Z,5320000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M08.00S,2021-11-25T02:54:17.2Z,4,REGULAR,foul,personal,['2freethrow'],1628396,,,1610612745,93,88,2021-11-25T02:54:22Z,5340000,,,0,,T. Bradley shooting personal FOUL (1 PF) (Sengun 2 FT),"[1628396, 1630578]",1610612741.0,CHI,shooting,,,Bradley,T. Bradley,,,,,201638.0,,,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0,,
544,PT08M08.00S,2021-11-25T02:54:35.4Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,93,88,2021-11-25T02:54:35Z,5360000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,
545,PT08M08.00S,2021-11-25T02:54:35.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,93,88,2021-11-25T02:54:35Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,544.0,,,,,,,,,,,
546,PT08M08.00S,2021-11-25T02:54:35.4Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,93,88,2021-11-25T02:55:06Z,5380000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,
547,PT08M08.00S,2021-11-25T02:54:35.4Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,93,88,2021-11-25T02:55:06Z,5390000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,546.0,1.0,1.0,0.0,,,,,,,,
548,PT07M54.00S,2021-11-25T02:55:09.2Z,4,REGULAR,turnover,bad pass,[],203897,,,1610612741,93,88,2021-11-25T02:55:14Z,5400000,,,0,,Z. LaVine bad pass TURNOVER (3 TO),"[203897, 1630578]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,3.0,,,,,,,,,,,,,,,,,Sengun,1630578.0
549,PT07M54.00S,2021-11-25T02:55:09.2Z,4,REGULAR,steal,,[],1630578,,,1610612745,93,88,2021-11-25T02:55:11Z,5410000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M44.00S,2021-11-25T02:55:18.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201569,75.1149802890933,4.901960784313726,1610612745,93,88,2021-11-25T02:55:25Z,5420000,-225.0,181.0,1,right,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,28.94,Missed,,,,,,,,,,,,,,,,
551,PT07M43.00S,2021-11-25T02:55:19.4Z,4,REGULAR,rebound,offensive,[],1629717,,,1610612745,93,88,2021-11-25T02:55:25Z,5430000,,,0,,A. Brooks REBOUND (Off:1 Def:2),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,550.0,3.0,2.0,1.0,,,,,,,,
552,PT07M31.00S,2021-11-25T02:55:32.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629645,66.83639947437582,58.57843137254902,1610612745,96,88,2021-11-25T02:55:37Z,5440000,43.0,259.0,1,right,K. Porter Jr. 26' 3PT step back (14 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,26.27,Made,14.0,,,,,,,,,,,,,,,
553,PT07M30.00S,2021-11-25T02:55:37.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,96,88,2021-11-25T02:55:37Z,5450000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M30.00S,2021-11-25T02:57:49.0Z,4,REGULAR,substitution,out,[],201569,,,1610612741,96,88,2021-11-25T02:58:14Z,5460000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M30.00S,2021-11-25T02:57:49.0Z,4,REGULAR,substitution,in,[],1629726,,,1610612741,96,88,2021-11-25T02:58:14Z,5470000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M23.00S,2021-11-25T02:58:42.2Z,4,REGULAR,3pt,Jump Shot,[],203897,32.53942181340342,40.931372549019606,1610612741,96,88,2021-11-25T03:02:38Z,5480000,45.0,253.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,25.74,Missed,,,,,,,,,,,,,,,,
558,PT07M22.00S,2021-11-25T02:58:43.2Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,96,88,2021-11-25T02:58:48Z,5490000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,557.0,2.0,1.0,1.0,,,,,,,,
559,PT07M20.00S,2021-11-25T02:58:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628396,8.229303547963205,53.18627450980392,1610612741,96,88,2021-11-25T02:58:58Z,5500000,-16.0,25.0,1,left,MISS T. Bradley putback Layup,[1628396],1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,,,2.95,Missed,,,,,,,,,,,,,,,,
560,PT07M20.00S,2021-11-25T02:58:45.7Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612741,96,88,2021-11-25T02:58:58Z,5510000,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,559.0,3.0,2.0,1.0,,,,,,,,
561,PT07M18.00S,2021-11-25T02:58:50.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627936,5.590000152587891,50.0,1610612741,96,88,2021-11-25T02:59:05Z,5520000,0.0,0.0,1,left,MISS A. Caruso tip Layup,[1627936],1610612741.0,CHI,tip,,,Caruso,A. Caruso,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
562,PT07M18.00S,2021-11-25T02:58:50.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,96,88,2021-11-25T02:59:05Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,561.0,,,,,,,,,,,
563,PT07M18.00S,2021-11-25T02:58:56.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,96,88,2021-11-25T02:58:56Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M04.00S,2021-11-25T02:59:17.6Z,4,REGULAR,3pt,Jump Shot,[],1629717,74.58935611038108,12.009803921568627,1610612745,99,88,2021-11-25T02:59:21Z,5550000,-190.0,186.0,1,right,A. Brooks 26' 3PT  (11 PTS) (K. Porter Jr. 9 AST),"[1629717, 1629645]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,26.62,Made,11.0,K. Porter Jr.,1629645.0,9.0,,,,,,,,,,,,
566,PT06M53.00S,2021-11-25T02:59:32.3Z,4,REGULAR,foul,personal,[],1629726,,,1610612741,99,88,2021-11-25T02:59:39Z,5570000,,,0,,G. Mathews personal FOUL (4 PF),"[1629726, 203897]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,1627963.0,,,,,,,,,,,,,,4.0,0.0,LaVine,203897.0,,
568,PT06M53.00S,2021-11-25T02:59:40.4Z,4,REGULAR,substitution,out,[],1630231,,,1610612741,99,88,2021-11-25T02:59:47Z,5590000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M53.00S,2021-11-25T02:59:40.4Z,4,REGULAR,substitution,in,[],1626174,,,1610612741,99,88,2021-11-25T02:59:47Z,5600000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M53.00S,2021-11-25T02:59:40.4Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,99,88,2021-11-25T02:59:59Z,5610000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M53.00S,2021-11-25T02:59:40.4Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,99,88,2021-11-25T02:59:59Z,5620000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M45.00S,2021-11-25T03:00:14.8Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612741,99,88,2021-11-25T03:00:20Z,5630000,,,0,,A. Sengun shooting personal FOUL (3 PF) (LaVine 2 FT),"[1630578, 203897]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,202027.0,,,,,,,,,,,,,,3.0,0.0,LaVine,203897.0,,
574,PT06M45.00S,2021-11-25T03:00:39.9Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,99,88,2021-11-25T03:00:39Z,5650000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,
575,PT06M45.00S,2021-11-25T03:00:39.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,99,88,2021-11-25T03:00:39Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,574.0,,,,,,,,,,,
576,PT06M45.00S,2021-11-25T03:00:58.9Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,99,89,2021-11-25T03:00:58Z,5670000,,,0,,Z. LaVine Free Throw 2 of 2 (18 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
577,PT06M22.00S,2021-11-25T03:01:28.8Z,4,REGULAR,3pt,Jump Shot,[],1629645,74.06373193166885,17.15686274509804,1610612745,99,89,2021-11-25T03:02:10Z,5680000,-164.0,191.0,1,right,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,25.21,Missed,,,,,,,,,,,,,,,,
578,PT06M22.00S,2021-11-25T03:01:28.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,99,89,2021-11-25T03:02:10Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,577.0,,,,,,,,,,,
579,PT06M21.00S,2021-11-25T03:01:33.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,99,89,2021-11-25T03:01:39Z,5700000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
580,PT06M21.00S,2021-11-25T03:01:38.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,99,89,2021-11-25T03:01:38Z,5710000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M21.00S,2021-11-25T03:03:44.8Z,4,REGULAR,substitution,out,[],1630578,,,1610612741,99,89,2021-11-25T03:04:10Z,5720000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M21.00S,2021-11-25T03:03:44.8Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,99,89,2021-11-25T03:04:10Z,5730000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M21.00S,2021-11-25T03:03:44.8Z,4,REGULAR,substitution,out,[],1629750,,,1610612741,99,89,2021-11-25T03:04:10Z,5740000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M21.00S,2021-11-25T03:03:44.8Z,4,REGULAR,substitution,in,[],1627863,,,1610612741,99,89,2021-11-25T03:04:10Z,5750000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M21.00S,2021-11-25T03:03:44.8Z,4,REGULAR,substitution,in,[],201942,,,1610612741,99,89,2021-11-25T03:04:10Z,5760000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M21.00S,2021-11-25T03:03:44.8Z,4,REGULAR,substitution,in,[],202696,,,1610612741,99,89,2021-11-25T03:04:10Z,5770000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M08.00S,2021-11-25T03:04:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,6.1268068331143235,46.81372549019608,1610612741,99,91,2021-11-25T03:04:55Z,5780000,16.0,5.0,1,left,Z. LaVine driving reverse Layup (20 PTS) (N. Vucevic 4 AST),"[203897, 202696]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,,,1.67,Made,20.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,,
589,PT05M51.00S,2021-11-25T03:05:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,89.96386333771353,45.588235294117645,1610612745,99,91,2021-11-25T03:05:11Z,5800000,-22.0,42.0,1,right,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,4.73,Missed,,,,,,,,,,,,,,,,
591,PT05M48.00S,2021-11-25T03:05:10.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,99,91,2021-11-25T03:05:11Z,5820000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,589.0,4.0,4.0,0.0,,,,,,,,
592,PT05M39.00S,2021-11-25T03:05:19.7Z,4,REGULAR,3pt,Jump Shot,[],1627936,5.469776609724048,97.05882352941177,1610612741,99,94,2021-11-25T03:05:26Z,5830000,-235.0,-1.0,1,left,A. Caruso 3PT  (9 PTS) (Z. LaVine 3 AST),"[1627936, 203897]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,23.53,Made,9.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,
594,PT05M38.00S,2021-11-25T03:05:25.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,99,94,2021-11-25T03:05:25Z,5850000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M19.00S,2021-11-25T03:07:18.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,90.22667542706965,50.245098039215684,1610612745,99,94,2021-11-25T03:07:25Z,5860000,1.0,39.0,1,right,MISS C. Wood DUNK,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,3.94,Missed,,,,,,,,,,,,,,,,
597,PT05M17.00S,2021-11-25T03:07:20.5Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,99,94,2021-11-25T03:07:30Z,5880000,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,595.0,4.0,3.0,1.0,,,,,,,,
598,PT05M13.00S,2021-11-25T03:07:28.2Z,4,REGULAR,foul,offensive,[],1628366,,,1610612741,99,94,2021-11-25T03:29:22Z,5890000,,,0,,L. Ball offensive FOUL (3 PF),"[1628366, 1629645]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,1627963.0,,,,,,,,,,,,,,3.0,0.0,Porter Jr.,1629645.0,,
600,PT05M13.00S,2021-11-25T03:07:28.2Z,4,REGULAR,turnover,offensive foul,[],1628366,,,1610612741,99,94,2021-11-25T03:07:28Z,5910000,,,0,,L. Ball offensive foul TURNOVER (3 TO),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,1627963.0,3.0,,,,,,,,,,,,,,,,,,
601,PT05M13.00S,2021-11-25T03:07:51.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,99,94,2021-11-25T03:07:51Z,5920000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M13.00S,2021-11-25T03:08:14.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612745,99,94,2021-11-25T03:10:37Z,5930000,,,0,,,[],1610612741.0,CHI,stands,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,
603,PT05M13.00S,2021-11-25T03:11:01.9Z,4,REGULAR,substitution,out,[],1629717,,,1610612745,99,94,2021-11-25T03:11:20Z,5940000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M13.00S,2021-11-25T03:11:01.9Z,4,REGULAR,substitution,in,[],201569,,,1610612745,99,94,2021-11-25T03:11:20Z,5950000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M56.00S,2021-11-25T03:11:46.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627863,78.66294349540078,92.64705882352942,1610612745,102,94,2021-11-25T03:11:50Z,5960000,213.0,148.0,1,right,D. House Jr. 25' 3PT  (13 PTS) (E. Gordon 1 AST),"[1627863, 201569]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,25.96,Made,13.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,
607,PT04M38.00S,2021-11-25T03:12:04.2Z,4,REGULAR,3pt,Jump Shot,[],1627936,25.443495400788436,84.55882352941177,1610612741,102,97,2021-11-25T03:12:07Z,5980000,-173.0,187.0,1,left,A. Caruso 25' 3PT  (12 PTS) (Z. LaVine 4 AST),"[1627936, 203897]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,25.44,Made,12.0,Z. LaVine,203897.0,4.0,,,,,,,,,,,,
609,PT04M10.00S,2021-11-25T03:12:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,88.38699080157687,49.754901960784316,1610612745,102,97,2021-11-25T03:12:40Z,6000000,-1.0,57.0,1,right,MISS C. Wood driving Layup - blocked,"[1626174, 203897]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,,,5.67,Missed,,,,,,,,,LaVine,203897.0,,,,,,
610,PT04M10.00S,2021-11-25T03:12:32.3Z,4,REGULAR,block,,[],203897,,,1610612745,102,97,2021-11-25T03:12:34Z,6010000,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M08.00S,2021-11-25T03:12:34.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,102,97,2021-11-25T03:12:40Z,6020000,,,0,,N. Vucevic REBOUND (Off:1 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,609.0,13.0,12.0,1.0,,,,,,,,
612,PT04M00.00S,2021-11-25T03:12:42.4Z,4,REGULAR,3pt,Jump Shot,[],202696,31.488173455978973,50.245098039215684,1610612741,102,100,2021-11-25T03:12:46Z,6030000,-1.0,243.0,1,left,N. Vucevic 24' 3PT  (14 PTS) (D. DeRozan 7 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,24.35,Made,14.0,D. DeRozan,201942.0,7.0,,,,,,,,,,,,
614,PT03M42.00S,2021-11-25T03:13:00.4Z,4,REGULAR,3pt,Jump Shot,[],201569,77.7431011826544,5.88235294117647,1610612745,102,100,2021-11-25T03:13:09Z,6050000,-221.0,157.0,1,right,MISS E. Gordon 27' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,,,27.06,Missed,,,,,,,,,,,,,,,,
615,PT03M41.00S,2021-11-25T03:13:01.4Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,102,100,2021-11-25T03:13:09Z,6060000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,614.0,5.0,5.0,0.0,,,,,,,,
616,PT03M32.00S,2021-11-25T03:13:12.8Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612741,102,100,2021-11-25T03:13:19Z,6070000,,,0,,G. Mathews shooting personal FOUL (5 PF) (LaVine 2 FT),"[1629726, 203897]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,202027.0,,,,,,,,,,,,,,5.0,0.0,LaVine,203897.0,,
618,PT03M32.00S,2021-11-25T03:13:43.9Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,102,101,2021-11-25T03:14:08Z,6090000,,,0,,Z. LaVine Free Throw 1 of 2 (21 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
619,PT03M32.00S,2021-11-25T03:13:43.9Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,102,101,2021-11-25T03:14:08Z,6100000,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,
620,PT03M32.00S,2021-11-25T03:13:43.9Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,102,101,2021-11-25T03:14:08Z,6110000,,,0,,G. Mathews REBOUND (Off:0 Def:5),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,619.0,5.0,5.0,0.0,,,,,,,,
621,PT03M18.00S,2021-11-25T03:14:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.11760840998686,54.65686274509803,1610612745,104,101,2021-11-25T03:14:22Z,6120000,23.0,12.0,1,right,E. Gordon driving finger roll Layup (10 PTS),[201569],1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,,,2.63,Made,10.0,,,,,,,,,,,,,,,
622,PT03M00.00S,2021-11-25T03:14:34.3Z,4,REGULAR,3pt,Jump Shot,[],202696,33.065045992115635,50.245098039215684,1610612741,104,101,2021-11-25T03:14:40Z,6130000,-1.0,258.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,25.83,Missed,,,,,,,,,,,,,,,,
623,PT02M59.00S,2021-11-25T03:14:35.3Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612745,104,101,2021-11-25T03:14:40Z,6140000,,,0,,D. House Jr. REBOUND (Off:1 Def:3),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,622.0,4.0,3.0,1.0,,,,,,,,
624,PT02M46.00S,2021-11-25T03:14:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612745,104,101,2021-11-25T03:15:03Z,6150000,,,0,,N. Vucevic shooting personal FOUL (6 PF) (Wood 2 FT),"[202696, 1626174]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,202027.0,,,,,,,,,,,,,,6.0,0.0,Wood,1626174.0,,
626,PT02M46.00S,2021-11-25T03:15:09.3Z,4,REGULAR,substitution,out,[],202696,,,1610612745,104,101,2021-11-25T03:15:15Z,6170000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M46.00S,2021-11-25T03:15:09.3Z,4,REGULAR,substitution,in,[],1629750,,,1610612745,104,101,2021-11-25T03:15:15Z,6180000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M46.00S,2021-11-25T03:15:37.7Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,105,101,2021-11-25T03:15:37Z,6190000,,,0,,C. Wood Free Throw 1 of 2 (15 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
629,PT02M46.00S,2021-11-25T03:16:03.4Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,106,101,2021-11-25T03:16:03Z,6200000,,,0,,C. Wood Free Throw 2 of 2 (16 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
630,PT02M35.00S,2021-11-25T03:16:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.469776609724048,45.34313725490196,1610612741,106,103,2021-11-25T03:16:23Z,6210000,23.0,-1.0,1,left,Z. LaVine driving Layup (23 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,,,2.33,Made,23.0,,,,,,,,,,,,,,,
631,PT02M23.00S,2021-11-25T03:16:30.8Z,4,REGULAR,3pt,Jump Shot,[],1627863,69.59592641261499,70.34313725490196,1610612745,109,103,2021-11-25T03:16:34Z,6220000,102.0,233.0,1,right,D. House Jr. 25' 3PT  (16 PTS) (E. Gordon 2 AST),"[1627863, 201569]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,25.45,Made,16.0,E. Gordon,201569.0,2.0,,,,,,,,,,,,
