actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
539,PT11M00.00S,2021-11-13T02:56:20.2Z,4,REGULAR,foul,personal,['2freethrow'],201569,,,1610612757,72,83,2021-11-13T02:56:29Z,5350000,,,0,,E. Gordon shooting personal FOUL (3 PF) (Nance Jr. 2 FT),"[201569, 1626204]",1610612745.0,HOU,1628954.0,shooting,,,Gordon,E. Gordon,,,,,,,,3.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,,
541,PT11M00.00S,2021-11-13T02:56:52.1Z,4,REGULAR,freethrow,1 of 2,[],1626204,,,1610612757,72,84,2021-11-13T02:56:52Z,5370000,,,0,,L. Nance Jr. Free Throw 1 of 2 (7 PTS),[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
542,PT11M00.00S,2021-11-13T02:57:05.7Z,4,REGULAR,freethrow,2 of 2,[],1626204,,,1610612757,72,85,2021-11-13T02:57:05Z,5380000,,,0,,L. Nance Jr. Free Throw 2 of 2 (8 PTS),[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
543,PT10M47.00S,2021-11-13T02:57:22.6Z,4,REGULAR,foul,personal,[],203503,,,1610612745,72,85,2021-11-13T02:57:55Z,5390000,,,0,,T. Snell personal FOUL (4 PF),"[203503, 1630578]",1610612757.0,POR,2005.0,,,,Snell,T. Snell,,,,,,,,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
545,PT10M40.00S,2021-11-13T02:57:52.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,9.937582128777924,55.392156862745104,1610612745,74,85,2021-11-13T02:58:01Z,5410000,-27.0,41.0,1,left,K. Martin Jr. turnaround Jump Shot (5 PTS),[1630231],1610612745.0,HOU,,turnaround,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,4.9,Made,,,,,5.0,,,,,,
546,PT10M40.00S,2021-11-13T02:57:55.3Z,4,REGULAR,foul,personal,['1freethrow'],203503,,,1610612745,74,85,2021-11-13T02:58:10Z,5420000,,,0,,T. Snell shooting personal FOUL (5 PF) (Martin Jr. 1 FT),"[203503, 1630231]",1610612757.0,POR,1146.0,shooting,,,Snell,T. Snell,,,,,,,,5.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,
548,PT10M40.00S,2021-11-13T02:58:12.6Z,4,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,75,85,2021-11-13T02:58:12Z,5440000,,,0,,K. Martin Jr. Free Throw 1 of 1 (6 PTS),[1630231],1610612745.0,HOU,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
549,PT10M20.00S,2021-11-13T02:58:33.7Z,4,REGULAR,3pt,Jump Shot,[],203503,91.80354796320631,96.32352941176471,1610612757,75,88,2021-11-13T02:58:42Z,5450000,232.0,25.0,1,right,T. Snell 3PT  (3 PTS) (L. Nance Jr. 2 AST),"[203503, 1626204]",1610612757.0,POR,,,,,Snell,T. Snell,,,,,,,,,,,,23.29,Made,,,,,3.0,L. Nance Jr.,1626204.0,2.0,,,
551,PT10M05.00S,2021-11-13T02:58:53.2Z,4,REGULAR,foul,personal,[],203468,,,1610612745,75,88,2021-11-13T02:59:06Z,5470000,,,0,,C. McCollum personal FOUL (3 PF),"[203468, 1630578]",1610612757.0,POR,2005.0,,,,McCollum,C. McCollum,,,,,,,,3.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
553,PT09M56.00S,2021-11-13T02:59:19.4Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612745,75,88,2021-11-13T02:59:31Z,5490000,,,0,,L. Nance Jr. shooting personal FOUL (2 PF) (Sengun 2 FT),"[1626204, 1630578]",1610612757.0,POR,1146.0,shooting,,,Nance Jr.,L. Nance Jr.,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
555,PT09M56.00S,2021-11-13T02:59:42.6Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,76,88,2021-11-13T02:59:42Z,5510000,,,0,,A. Sengun Free Throw 1 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
556,PT09M56.00S,2021-11-13T03:00:02.1Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,77,88,2021-11-13T03:00:02Z,5520000,,,0,,A. Sengun Free Throw 2 of 2 (10 PTS),[1630578],1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,,,,,10.0,,,,,,
557,PT09M35.00S,2021-11-13T03:00:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.59198423127464,49.754901960784316,1610612757,77,88,2021-11-13T03:00:55Z,5530000,-1.0,17.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,,driving,,,Simons,A. Simons,,,,,,,,,,,,1.71,Missed,,,,,,,,,,,
558,PT09M35.00S,2021-11-13T03:00:26.2Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,77,88,2021-11-13T03:00:55Z,5540000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:1),[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,557.0,3.0,1.0,2.0,,,,,,,
559,PT09M34.00S,2021-11-13T03:00:32.3Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612757,77,88,2021-11-13T03:00:53Z,5550000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Nance Jr. 2 FT),"[1630578, 1626204]",1610612745.0,HOU,1146.0,shooting,,,Sengun,A. Sengun,,,,,,,,2.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,,
561,PT09M34.00S,2021-11-13T03:01:00.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626204,,,1610612757,77,89,2021-11-13T03:01:00Z,5570000,,,0,,L. Nance Jr. Free Throw 1 of 2 (9 PTS),[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
562,PT09M34.00S,2021-11-13T03:01:00.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626204,,,1610612757,77,89,2021-11-13T03:01:20Z,5580000,,,0,,MISS L. Nance Jr. Free Throw 2 of 2,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,
563,PT09M34.00S,2021-11-13T03:01:00.6Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612745,77,89,2021-11-13T03:01:20Z,5590000,,,0,,D. House Jr. REBOUND (Off:0 Def:3),[1627863],1610612745.0,HOU,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,562.0,3.0,3.0,0.0,,,,,,,
564,PT09M19.00S,2021-11-13T03:01:28.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,8.229303547963205,36.27450980392157,1610612745,79,89,2021-11-13T03:01:35Z,5600000,69.0,25.0,1,left,A. Sengun 7' turnaround Hook (12 PTS),[1630578],1610612745.0,HOU,,turnaround,,,Sengun,A. Sengun,,,,,,,,,,,,7.3,Made,,,,,12.0,,,,,,
565,PT09M06.00S,2021-11-13T03:01:41.4Z,4,REGULAR,turnover,bad pass,[],1629014,,,1610612757,79,89,2021-11-13T03:01:45Z,5610000,,,0,,A. Simons bad pass TURNOVER (4 TO),"[1629014, 201569]",1610612757.0,POR,,,,,Simons,A. Simons,,,,,4.0,Gordon,201569.0,,,,,,,,,,,,,,,,,
566,PT09M06.00S,2021-11-13T03:01:41.4Z,4,REGULAR,steal,,[],201569,,,1610612745,79,89,2021-11-13T03:01:43Z,5620000,,,0,,E. Gordon STEAL (2 STL),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M03.00S,2021-11-13T03:01:44.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201569,30.699737187910642,22.54901960784314,1610612745,79,89,2021-11-13T03:01:52Z,5630000,137.0,236.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,27.31,Missed,,,,,,,,,,,
568,PT09M01.00S,2021-11-13T03:01:46.6Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,79,89,2021-11-13T03:01:52Z,5640000,,,0,,N. Little REBOUND (Off:1 Def:10),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,567.0,11.0,10.0,1.0,,,,,,,
569,PT08M43.00S,2021-11-13T03:02:04.7Z,4,REGULAR,3pt,Jump Shot,[],1629014,66.5735873850197,49.26470588235294,1610612757,79,92,2021-11-13T03:02:10Z,5650000,-4.0,262.0,1,right,A. Simons 26' 3PT  (8 PTS) (C. McCollum 5 AST),"[1629014, 203468]",1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,26.17,Made,,,,,8.0,C. McCollum,203468.0,5.0,,,
571,PT08M41.00S,2021-11-13T03:02:10.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,79,92,2021-11-13T03:02:10Z,5670000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M41.00S,2021-11-13T03:04:10.1Z,4,REGULAR,substitution,out,[],201569,,,1610612745,79,92,2021-11-13T03:04:50Z,5680000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M41.00S,2021-11-13T03:04:10.1Z,4,REGULAR,substitution,out,[],1629014,,,1610612745,79,92,2021-11-13T03:04:50Z,5690000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M41.00S,2021-11-13T03:04:10.1Z,4,REGULAR,substitution,out,[],203503,,,1610612745,79,92,2021-11-13T03:04:50Z,5700000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M41.00S,2021-11-13T03:04:10.1Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,79,92,2021-11-13T03:04:50Z,5710000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M41.00S,2021-11-13T03:04:10.1Z,4,REGULAR,substitution,in,[],203081,,,1610612745,79,92,2021-11-13T03:04:50Z,5720000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M41.00S,2021-11-13T03:04:10.1Z,4,REGULAR,substitution,in,[],203994,,,1610612745,79,92,2021-11-13T03:04:50Z,5730000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M21.00S,2021-11-13T03:05:20.5Z,4,REGULAR,turnover,bad pass,[],1630224,,,1610612745,79,92,2021-11-13T03:05:27Z,5740000,,,0,,J. Green bad pass TURNOVER (6 TO),"[1630224, 1629642]",1610612745.0,HOU,,,,,Green,J. Green,,,,,6.0,Little,1629642.0,,,,,,,,,,,,,,,,,
579,PT08M21.00S,2021-11-13T03:05:20.5Z,4,REGULAR,steal,,[],1629642,,,1610612757,79,92,2021-11-13T03:05:23Z,5750000,,,0,,N. Little STEAL (2 STL),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M15.00S,2021-11-13T03:05:29.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,79,92,2021-11-13T03:05:29Z,5760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M13.00S,2021-11-13T03:05:44.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203081,96.58344283837057,9.336703431372548,1610612757,79,92,2021-11-13T03:06:07Z,5770000,-203.0,-20.0,1,right,MISS D. Lillard 20' Jump Shot,[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,20.43,Missed,,,,,,,,,,,
582,PT08M11.00S,2021-11-13T03:05:46.4Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,79,92,2021-11-13T03:06:07Z,5780000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,581.0,3.0,2.0,1.0,,,,,,,
583,PT08M04.00S,2021-11-13T03:05:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.521024967148489,49.754901960784316,1610612745,79,92,2021-11-13T03:06:33Z,5790000,1.0,9.0,1,left,MISS K. Martin Jr. driving Layup,[1630231],1610612745.0,HOU,,driving,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,0.89,Missed,,,,,,,,,,,
584,PT08M02.00S,2021-11-13T03:05:56.0Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,79,92,2021-11-13T03:06:23Z,5800000,,,0,,N. Little REBOUND (Off:1 Def:11),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,583.0,12.0,11.0,1.0,,,,,,,
585,PT07M56.00S,2021-11-13T03:06:01.8Z,4,REGULAR,3pt,Jump Shot,[],203468,66.5735873850197,44.11764705882353,1610612757,79,92,2021-11-13T03:06:27Z,5810000,-29.0,262.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,26.33,Missed,,,,,,,,,,,
586,PT07M54.00S,2021-11-13T03:06:03.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,79,92,2021-11-13T03:06:27Z,5820000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,
587,PT07M54.00S,2021-11-13T03:06:07.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,79,92,2021-11-13T03:06:07Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M54.00S,2021-11-13T03:06:08.3Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,79,92,2021-11-13T03:06:14Z,5840000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M54.00S,2021-11-13T03:06:08.3Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,79,92,2021-11-13T03:06:14Z,5850000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M37.00S,2021-11-13T03:06:36.3Z,4,REGULAR,3pt,Jump Shot,[],201571,6.1268068331143235,94.85294117647058,1610612745,79,92,2021-11-13T03:06:44Z,5860000,-224.0,5.0,1,left,MISS D. Augustin 3PT,[201571],1610612745.0,HOU,,,,,Augustin,D. Augustin,,,,,,,,,,,,22.44,Missed,,,,,,,,,,,
591,PT07M32.00S,2021-11-13T03:06:41.3Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,79,92,2021-11-13T03:06:44Z,5870000,,,0,,N. Little REBOUND (Off:1 Def:12),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,590.0,13.0,12.0,1.0,,,,,,,
592,PT07M07.00S,2021-11-13T03:07:05.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,91.40932982917214,34.31372549019608,1610612757,79,92,2021-11-13T03:07:15Z,5880000,-78.0,28.0,1,right,MISS C. McCollum 8' pullup Shot,[203468],1610612757.0,POR,,pullup,,,McCollum,C. McCollum,,,,,,,,,,,,8.34,Missed,,,,,,,,,,,
593,PT07M07.00S,2021-11-13T03:07:05.6Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,79,92,2021-11-13T03:07:15Z,5890000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,592.0,4.0,3.0,1.0,,,,,,,
594,PT06M49.00S,2021-11-13T03:07:23.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,13.091327201051248,48.03921568627451,1610612745,79,92,2021-11-13T03:07:44Z,5900000,10.0,71.0,1,left,MISS J. Tate 7' driving floating Shot,[1630256],1610612745.0,HOU,,driving floating,,,Tate,J. Tate,,,,,,,,,,,,7.13,Missed,,,,,,,,,,,
595,PT06M48.00S,2021-11-13T03:07:24.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,79,92,2021-11-13T03:07:36Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,594.0,,,,,,,,,,
596,PT06M48.00S,2021-11-13T03:07:28.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,79,92,2021-11-13T03:07:28Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M48.00S,2021-11-13T03:07:30.5Z,4,REGULAR,substitution,out,[],201571,,,1610612745,79,92,2021-11-13T03:07:44Z,5930000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M48.00S,2021-11-13T03:07:30.5Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,79,92,2021-11-13T03:07:44Z,5940000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M48.00S,2021-11-13T03:07:30.5Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,79,92,2021-11-13T03:07:44Z,5950000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M48.00S,2021-11-13T03:07:30.5Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,79,92,2021-11-13T03:07:44Z,5960000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M46.00S,2021-11-13T03:07:49.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,27.94021024967148,77.94117647058823,1610612745,79,92,2021-11-13T03:07:57Z,5970000,-140.0,210.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,25.23,Missed,,,,,,,,,,,
602,PT06M44.00S,2021-11-13T03:07:51.9Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,79,92,2021-11-13T03:07:57Z,5980000,,,0,,N. Little REBOUND (Off:1 Def:13),[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,601.0,14.0,13.0,1.0,,,,,,,
603,PT06M33.00S,2021-11-13T03:08:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.32917214191852,50.245098039215684,1610612757,79,92,2021-11-13T03:08:13Z,5990000,1.0,20.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],1610612757.0,POR,,driving finger roll,,,Lillard,D. Lillard,,,,,,,,,,,,1.96,Missed,,,,,,,,,,,
604,PT06M32.00S,2021-11-13T03:08:04.3Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,79,92,2021-11-13T03:08:13Z,6000000,,,0,,J. Green REBOUND (Off:0 Def:6),[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,603.0,6.0,6.0,0.0,,,,,,,
605,PT06M22.00S,2021-11-13T03:08:13.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,9.411957950065702,51.225490196078425,1610612745,79,92,2021-11-13T03:08:25Z,6010000,-6.0,36.0,1,left,MISS C. Wood Hook,[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,3.65,Missed,,,,,,,,,,,
606,PT06M22.00S,2021-11-13T03:08:13.4Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,79,92,2021-11-13T03:08:25Z,6020000,,,0,,J. Nurkic REBOUND (Off:2 Def:5),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,605.0,7.0,5.0,2.0,,,,,,,
607,PT06M22.00S,2021-11-13T03:08:18.6Z,4,REGULAR,foul,personal,[],1630256,,,1610612757,79,92,2021-11-13T03:08:22Z,6030000,,,0,,J. Tate personal FOUL (4 PF),"[1630256, 203994]",1610612745.0,HOU,1146.0,,,,Tate,J. Tate,,,,,,,,4.0,1.0,Nurkic,203994.0,,,,,,,,,,,,,
609,PT06M22.00S,2021-11-13T03:08:29.4Z,4,REGULAR,substitution,out,[],1627863,,,1610612757,79,92,2021-11-13T03:08:40Z,6050000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M22.00S,2021-11-13T03:08:29.4Z,4,REGULAR,substitution,in,[],1628464,,,1610612757,79,92,2021-11-13T03:08:40Z,6060000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M05.00S,2021-11-13T03:08:58.8Z,4,REGULAR,2pt,Jump Shot,[],203468,83.65637319316689,22.058823529411764,1610612757,79,92,2021-11-13T03:09:06Z,6070000,-140.0,101.0,1,right,MISS C. McCollum 17' step back Shot,[203468],1610612757.0,POR,,step back,,,McCollum,C. McCollum,,,,,,,,,,,,17.24,Missed,,,,,,,,,,,
612,PT06M04.00S,2021-11-13T03:08:59.8Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,79,92,2021-11-13T03:09:24Z,6080000,,,0,,J. Nurkic REBOUND (Off:3 Def:5),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,611.0,8.0,5.0,3.0,,,,,,,
613,PT05M57.00S,2021-11-13T03:09:06.6Z,4,REGULAR,turnover,lost ball,[],203994,,,1610612757,79,92,2021-11-13T03:09:11Z,6090000,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 1630256]",1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,3.0,Tate,1630256.0,,,,,,,,,,,,,,,,,
614,PT05M57.00S,2021-11-13T03:09:06.6Z,4,REGULAR,steal,,[],1630256,,,1610612745,79,92,2021-11-13T03:09:08Z,6100000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M52.00S,2021-11-13T03:09:20.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612745,79,92,2021-11-13T03:09:53Z,6110000,,,0,,N. Little personal FOUL (3 PF) (Porter Jr. 2 FT),"[1629642, 1629645]",1610612757.0,POR,2005.0,,,,Little,N. Little,,,,,,,,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,
617,PT05M52.00S,2021-11-13T03:09:49.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612745,79,92,2021-11-13T03:10:08Z,6130000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,
618,PT05M52.00S,2021-11-13T03:09:49.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,79,92,2021-11-13T03:10:08Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,617.0,,,,,,,,,,
619,PT05M52.00S,2021-11-13T03:09:49.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612745,79,92,2021-11-13T03:10:08Z,6150000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,
620,PT05M52.00S,2021-11-13T03:09:49.7Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,79,92,2021-11-13T03:10:08Z,6160000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,619.0,4.0,2.0,2.0,,,,,,,
621,PT05M41.00S,2021-11-13T03:10:17.1Z,4,REGULAR,foul,personal,[],1630224,,,1610612757,79,92,2021-11-13T03:10:34Z,6170000,,,0,,J. Green personal FOUL (1 PF),"[1630224, 203081]",1610612745.0,HOU,2005.0,,,,Green,J. Green,,,,,,,,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,
623,PT05M33.00S,2021-11-13T03:10:41.1Z,4,REGULAR,3pt,Jump Shot,[],1626204,92.06636005256242,95.83333333333334,1610612757,79,92,2021-11-13T03:10:48Z,6190000,229.0,22.0,1,right,MISS L. Nance Jr. 3PT,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,23.03,Missed,,,,,,,,,,,
624,PT05M32.00S,2021-11-13T03:10:42.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,79,92,2021-11-13T03:10:48Z,6200000,,,0,,C. Wood REBOUND (Off:2 Def:10),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,623.0,12.0,10.0,2.0,,,,,,,
625,PT05M25.00S,2021-11-13T03:10:50.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,6.521024967148489,50.245098039215684,1610612745,81,92,2021-11-13T03:10:55Z,6210000,-1.0,9.0,1,left,J. Tate DUNK (10 PTS) (C. Wood 1 AST),"[1630256, 1626174]",1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,0.89,Made,,,,,10.0,C. Wood,1626174.0,1.0,,,
627,PT04M59.00S,2021-11-13T03:11:15.1Z,4,REGULAR,3pt,Jump Shot,[],203468,76.82325886990802,89.2156862745098,1610612757,81,95,2021-11-13T03:11:21Z,6230000,196.0,165.0,1,right,C. McCollum 25' 3PT  (15 PTS) (D. Lillard 6 AST),"[203468, 203081]",1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,25.65,Made,,,,,15.0,D. Lillard,203081.0,6.0,,,
