actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
460,PT00M56.20S,2021-10-25T00:44:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,91.5407358738502,46.81372549019608,1610612745,69,89,2021-10-25T00:44:54Z,4450000,-16.0,27.0,1,right,MISS E. Gordon driving Layup - blocked,"[201569, 201143]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,,,,3.13,Missed,,,,,,,,,Horford,201143.0,,,,,,
461,PT00M56.20S,2021-10-25T00:44:38.8Z,3,REGULAR,block,,[],201143,,,1610612745,69,89,2021-10-25T00:44:41Z,4460000,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M53.90S,2021-10-25T00:44:41.1Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,69,89,2021-10-25T00:44:54Z,4470000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,460.0,6.0,6.0,0.0,,,,,,,,
463,PT00M45.10S,2021-10-25T00:44:50.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.750985545335087,62.745098039215684,1610612738,69,89,2021-10-25T00:45:02Z,4480000,-64.0,246.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,25.41,Missed,,,,,,,,,,,,,,,,
464,PT00M42.40S,2021-10-25T00:44:53.6Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612745,69,89,2021-10-25T00:45:02Z,4490000,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,,,
465,PT00M35.10S,2021-10-25T00:45:01.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612745,69,89,2021-10-25T00:45:15Z,4500000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Sengun 2 FT),"[1628369, 1630578]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Sengun,1630578.0,
467,PT00M35.10S,2021-10-25T00:45:32.3Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,70,89,2021-10-25T00:45:32Z,4520000,,,0,,A. Sengun Free Throw 1 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
468,PT00M35.10S,2021-10-25T00:45:42.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,70,89,2021-10-25T00:45:42Z,4530000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M35.10S,2021-10-25T00:47:27.6Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,71,89,2021-10-25T00:47:27Z,4540000,,,0,,A. Sengun Free Throw 2 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
470,PT00M11.60S,2021-10-25T00:47:55.7Z,3,REGULAR,3pt,Jump Shot,[],1630202,13.222733245729303,4.6568627450980395,1610612738,71,89,2021-10-25T00:48:03Z,4550000,227.0,72.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,23.78,Missed,,,,,,,,,,,,,,,,
471,PT00M09.50S,2021-10-25T00:47:57.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,71,89,2021-10-25T00:48:03Z,4560000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,
472,PT00M09.50S,2021-10-25T00:48:01.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,71,89,2021-10-25T00:48:01Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M00.50S,2021-10-25T00:48:21.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612745,71,89,2021-10-25T00:48:26Z,4580000,,,0,,M. Smart shooting personal FOUL (3 PF) (Sengun 2 FT),"[203935, 1630578]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,1155.0,3.0,0.0,Sengun,1630578.0,
475,PT00M00.50S,2021-10-25T00:48:47.6Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,72,89,2021-10-25T00:48:47Z,4600000,,,0,,A. Sengun Free Throw 1 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
476,PT00M00.50S,2021-10-25T00:48:47.6Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,72,89,2021-10-25T00:49:11Z,4610000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Missed,,,,,,,,,,,,,,,,
477,PT00M00.50S,2021-10-25T00:48:47.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,89,2021-10-25T00:49:28Z,4620000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,476.0,7.0,7.0,0.0,,,,,,,,
478,PT00M00.00S,2021-10-25T00:49:15.8Z,3,REGULAR,period,end,[],0,,,1610612738,72,89,2021-10-25T00:49:15Z,4630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-10-25T00:51:22.4Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,72,89,2021-10-25T00:51:43Z,4640000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-10-25T00:51:22.4Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,72,89,2021-10-25T00:51:43Z,4650000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-10-25T00:51:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630174,,,1610612738,72,89,2021-10-25T00:51:43Z,4660000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-10-25T00:51:22.4Z,4,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,72,89,2021-10-25T00:51:43Z,4670000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-10-25T00:51:48.3Z,4,REGULAR,period,start,[],0,,,1610612745,72,89,2021-10-25T00:51:48Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M45.00S,2021-10-25T00:52:02.4Z,4,REGULAR,3pt,Jump Shot,[],1627863,93.51182654402102,3.6764705882352944,1610612745,72,89,2021-10-25T00:52:11Z,4690000,-232.0,8.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,23.18,Missed,,,,,,,,,,,,,,,,
485,PT11M42.00S,2021-10-25T00:52:05.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,89,2021-10-25T00:52:11Z,4700000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,484.0,8.0,8.0,0.0,,,,,,,,
486,PT11M35.00S,2021-10-25T00:52:14.9Z,4,REGULAR,foul,personal,[],1630578,,,1610612738,72,89,2021-10-25T00:52:22Z,4710000,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 1628369]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Tatum,1628369.0,
488,PT11M24.00S,2021-10-25T00:52:42.2Z,4,REGULAR,2pt,Jump Shot,[],1628369,27.94021024967148,48.529411764705884,1610612738,72,89,2021-10-25T00:52:48Z,4730000,7.0,210.0,1,left,MISS J. Tatum 21' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,21.02,Missed,,,,,,,,,,,,,,,,
489,PT11M23.00S,2021-10-25T00:52:43.2Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612738,72,89,2021-10-25T00:52:48Z,4740000,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,488.0,2.0,1.0,1.0,,,,,,,,
490,PT11M11.00S,2021-10-25T00:52:55.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,17.296320630749015,5.147058823529411,1610612738,72,89,2021-10-25T00:53:04Z,4750000,224.0,110.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,,
491,PT11M09.00S,2021-10-25T00:52:57.9Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,72,89,2021-10-25T00:53:04Z,4760000,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,490.0,2.0,1.0,1.0,,,,,,,,
492,PT11M00.00S,2021-10-25T00:53:05.7Z,4,REGULAR,turnover,lost ball,[],1626196,,,1610612738,72,89,2021-10-25T00:53:11Z,4770000,,,0,,J. Richardson lost ball TURNOVER (2 TO),"[1626196, 1630578]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,2.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,
493,PT11M00.00S,2021-10-25T00:53:05.7Z,4,REGULAR,steal,,[],1630578,,,1610612745,72,89,2021-10-25T00:53:07Z,4780000,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M52.00S,2021-10-25T00:53:14.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,94.56307490144546,45.588235294117645,1610612745,74,89,2021-10-25T00:53:19Z,4790000,-22.0,-1.0,1,right,J. Tate Layup (6 PTS) (A. Sengun 3 AST),"[1630256, 1630578]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,2.21,Made,6.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,
496,PT10M35.00S,2021-10-25T00:53:33.7Z,4,REGULAR,foul,offensive,[],1630174,,,1610612738,74,89,2021-10-25T00:53:41Z,4810000,,,0,,A. Nesmith offensive FOUL (2 PF),"[1630174, 1630256]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Tate,1630256.0,
498,PT10M35.00S,2021-10-25T00:53:33.7Z,4,REGULAR,turnover,offensive foul,[],1630174,,,1610612738,74,89,2021-10-25T00:53:33Z,4830000,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,1.0,,,,,,,,,,,,,,,202049.0,,,,,
499,PT10M22.00S,2021-10-25T00:53:58.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,93.77463863337714,54.65686274509803,1610612745,74,89,2021-10-25T00:54:05Z,4840000,23.0,6.0,1,right,MISS E. Gordon cutting Layup,[201569],1610612745.0,HOU,cutting,,,Gordon,E. Gordon,,,,,,,,2.41,Missed,,,,,,,,,,,,,,,,
500,PT10M21.00S,2021-10-25T00:53:59.8Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,74,89,2021-10-25T00:54:05Z,4850000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,
501,PT10M11.00S,2021-10-25T00:54:09.7Z,4,REGULAR,3pt,Jump Shot,[],1626196,23.73521681997372,89.95098039215686,1610612738,74,89,2021-10-25T00:54:16Z,4860000,-200.0,171.0,1,left,MISS J. Richardson 26' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,26.27,Missed,,,,,,,,,,,,,,,,
502,PT10M10.00S,2021-10-25T00:54:10.7Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,74,89,2021-10-25T00:54:16Z,4870000,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,501.0,4.0,4.0,0.0,,,,,,,,
503,PT09M50.00S,2021-10-25T00:54:30.7Z,4,REGULAR,3pt,Jump Shot,[],1630578,67.88764783180025,35.294117647058826,1610612745,74,89,2021-10-25T00:54:35Z,4880000,-74.0,249.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,,
504,PT09M49.00S,2021-10-25T00:54:31.7Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,74,89,2021-10-25T00:54:35Z,4890000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,503.0,2.0,2.0,0.0,,,,,,,,
505,PT09M39.00S,2021-10-25T00:54:41.1Z,4,REGULAR,3pt,Jump Shot,[],1630202,32.802233902759525,77.69607843137256,1610612738,74,89,2021-10-25T00:54:46Z,4900000,-138.0,256.0,1,left,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,29.09,Missed,,,,,,,,,,,,,,,,
506,PT09M38.00S,2021-10-25T00:54:42.1Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,74,89,2021-10-25T00:54:46Z,4910000,,,0,,J. Tate REBOUND (Off:2 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,505.0,6.0,4.0,2.0,,,,,,,,
507,PT09M33.00S,2021-10-25T00:54:49.5Z,4,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612745,74,89,2021-10-25T00:55:06Z,4920000,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Tate 2 FT),"[1630174, 1630256]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Tate,1630256.0,
509,PT09M33.00S,2021-10-25T00:55:16.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630256,,,1610612745,75,89,2021-10-25T00:55:16Z,4940000,,,0,,J. Tate Free Throw 1 of 2 (7 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
510,PT09M33.00S,2021-10-25T00:55:18.1Z,4,REGULAR,substitution,out,[],201571,,,1610612745,75,89,2021-10-25T00:55:30Z,4950000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M33.00S,2021-10-25T00:55:18.1Z,4,REGULAR,substitution,out,[],1630174,,,1610612745,75,89,2021-10-25T00:55:30Z,4960000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M33.00S,2021-10-25T00:55:18.1Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,75,89,2021-10-25T00:55:30Z,4970000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M33.00S,2021-10-25T00:55:18.1Z,4,REGULAR,substitution,in,[],1629684,,,1610612745,75,89,2021-10-25T00:55:30Z,4980000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M33.00S,2021-10-25T00:55:41.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630256,,,1610612745,76,89,2021-10-25T00:55:41Z,4990000,,,0,,J. Tate Free Throw 2 of 2 (8 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
515,PT09M12.00S,2021-10-25T00:56:04.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626196,13.485545335085414,35.78431372549019,1610612738,76,91,2021-10-25T00:56:11Z,5000000,71.0,74.0,1,left,J. Richardson 10' turnaround Hook (5 PTS),[1626196],1610612738.0,BOS,turnaround,,,Richardson,J. Richardson,,,,,,,,10.28,Made,5.0,,,,,,,,,,,,,,,
516,PT08M57.00S,2021-10-25T00:56:18.1Z,4,REGULAR,3pt,Jump Shot,[],1630256,93.64323258869908,3.6764705882352944,1610612745,76,91,2021-10-25T00:56:25Z,5010000,-232.0,7.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,23.17,Missed,,,,,,,,,,,,,,,,
517,PT08M57.00S,2021-10-25T00:56:18.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,76,91,2021-10-25T00:56:25Z,5020000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,,
518,PT08M57.00S,2021-10-25T00:56:23.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,76,91,2021-10-25T00:56:23Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M57.00S,2021-10-25T00:56:23.6Z,4,REGULAR,substitution,out,[],201569,,,1610612738,76,91,2021-10-25T00:56:27Z,5040000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M57.00S,2021-10-25T00:56:23.6Z,4,REGULAR,substitution,in,[],1629645,,,1610612738,76,91,2021-10-25T00:56:27Z,5050000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M41.00S,2021-10-25T00:56:49.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,17.95335085413929,61.76470588235294,1610612738,76,93,2021-10-25T00:56:56Z,5060000,-59.0,116.0,1,left,J. Richardson 13' step back Jump Shot (7 PTS),[1626196],1610612738.0,BOS,step back,,,Richardson,J. Richardson,,,,,,,,13.03,Made,7.0,,,,,,,,,,,,,,,
522,PT08M25.00S,2021-10-25T00:57:05.7Z,4,REGULAR,3pt,Jump Shot,[],1630224,66.83639947437582,37.99019607843137,1610612745,79,93,2021-10-25T00:57:10Z,5070000,-60.0,259.0,1,right,J. Green 26' 3PT pullup (23 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,26.61,Made,23.0,,,,,,,,,,,,,,,
523,PT08M11.00S,2021-10-25T00:57:20.0Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,79,93,2021-10-25T00:57:25Z,5080000,,,0,,J. Tatum lost ball TURNOVER (1 TO),"[1628369, 1630578]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,1.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,
524,PT08M11.00S,2021-10-25T00:57:20.0Z,4,REGULAR,steal,,[],1630578,,,1610612745,79,93,2021-10-25T00:57:22Z,5090000,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M08.00S,2021-10-25T00:57:22.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630256,92.46057818659659,50.245098039215684,1610612745,81,93,2021-10-25T00:57:30Z,5100000,1.0,18.0,1,right,J. Tate running DUNK (10 PTS) (A. Sengun 4 AST),"[1630256, 1630578]",1610612745.0,HOU,running,,,Tate,J. Tate,,,,,,,,1.84,Made,10.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,
527,PT07M49.00S,2021-10-25T00:57:50.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,81,93,2021-10-25T00:57:50Z,5120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M49.00S,2021-10-25T00:57:50.7Z,4,REGULAR,substitution,out,[],1627863,,,1610612738,81,93,2021-10-25T00:58:09Z,5130000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M49.00S,2021-10-25T00:57:50.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612738,81,93,2021-10-25T00:58:09Z,5140000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M49.00S,2021-10-25T00:57:50.7Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,81,93,2021-10-25T00:58:09Z,5150000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M49.00S,2021-10-25T00:57:50.7Z,4,REGULAR,substitution,in,[],1626174,,,1610612738,81,93,2021-10-25T00:58:09Z,5160000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M49.00S,2021-10-25T00:57:50.7Z,4,REGULAR,substitution,in,[],203935,,,1610612738,81,93,2021-10-25T00:58:09Z,5170000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M49.00S,2021-10-25T00:57:50.7Z,4,REGULAR,substitution,in,[],203471,,,1610612738,81,93,2021-10-25T00:58:09Z,5180000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M41.00S,2021-10-25T00:58:12.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,14.799605781865965,59.80392156862745,1610612738,81,93,2021-10-25T00:58:22Z,5190000,-49.0,87.0,1,left,MISS J. Richardson 9' floating Shot,[1626196],1610612738.0,BOS,floating,,,Richardson,J. Richardson,,,,,,,,9.95,Missed,,,,,,,,,,,,,,,,
535,PT07M40.00S,2021-10-25T00:58:13.1Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,81,93,2021-10-25T00:58:57Z,5200000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,534.0,3.0,2.0,1.0,,,,,,,,
536,PT07M39.00S,2021-10-25T00:58:14.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,30.699737187910642,68.13725490196079,1610612738,81,93,2021-10-25T00:58:27Z,5210000,-91.0,236.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,25.29,Missed,,,,,,,,,,,,,,,,
537,PT07M39.00S,2021-10-25T00:58:20.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,81,93,2021-10-25T00:58:20Z,5220000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,536.0,,,,,,,,,,,
538,PT07M39.00S,2021-10-25T00:58:21.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,81,93,2021-10-25T00:58:30Z,5230000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,
539,PT07M20.00S,2021-10-25T00:59:22.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,91.01511169513797,49.26470588235294,1610612745,81,93,2021-10-25T00:59:28Z,5240000,-4.0,32.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,,,,3.22,Missed,,,,,,,,,,,,,,,,
540,PT07M19.00S,2021-10-25T00:59:23.5Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,81,93,2021-10-25T00:59:23Z,5250000,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,539.0,8.0,7.0,1.0,,,,,,,,
541,PT07M19.00S,2021-10-25T00:59:25.5Z,4,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612745,81,93,2021-10-25T00:59:39Z,5260000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Wood 2 FT),"[1626196, 1626174]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Wood,1626174.0,
543,PT07M19.00S,2021-10-25T01:00:25.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626174,,,1610612745,82,93,2021-10-25T01:00:25Z,5280000,,,0,,C. Wood Free Throw 1 of 2 (18 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
544,PT07M19.00S,2021-10-25T01:00:26.3Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,82,93,2021-10-25T01:00:31Z,5290000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M19.00S,2021-10-25T01:00:26.3Z,4,REGULAR,substitution,in,[],201569,,,1610612745,82,93,2021-10-25T01:00:31Z,5300000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M19.00S,2021-10-25T01:00:41.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626174,,,1610612745,83,93,2021-10-25T01:00:41Z,5310000,,,0,,C. Wood Free Throw 2 of 2 (19 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
