actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
549,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,out,[],1629643,,,1610612745,97,95,2021-12-04T02:57:29Z,5370000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,out,[],1630181,,,1610612745,97,95,2021-12-04T02:57:29Z,5380000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,97,95,2021-12-04T02:57:29Z,5390000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,in,[],201569,,,1610612745,97,95,2021-12-04T02:57:29Z,5400000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,97,95,2021-12-04T02:57:29Z,5410000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,in,[],1628964,,,1610612745,97,95,2021-12-04T02:57:29Z,5420000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,in,[],1630532,,,1610612745,97,95,2021-12-04T02:57:29Z,5430000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M09.00S,2021-12-04T02:56:28.3Z,4,REGULAR,substitution,in,[],1630175,,,1610612745,97,95,2021-12-04T02:57:29Z,5440000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M53.00S,2021-12-04T02:57:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.24901445466492,48.03921568627451,1610612745,97,95,2021-12-04T02:57:55Z,5450000,-10.0,11.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
558,PT07M52.00S,2021-12-04T02:57:49.3Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,97,95,2021-12-04T02:57:55Z,5460000,,,0,,J. Tate REBOUND (Off:2 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,557.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
559,PT07M51.00S,2021-12-04T02:57:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,92.46057818659659,46.32352941176471,1610612745,99,95,2021-12-04T02:58:01Z,5470000,-18.0,18.0,1,right,J. Tate putback Layup (15 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,2.6,Made,,,,,,,,,,15.0,,,,,,,,,
560,PT07M34.00S,2021-12-04T02:58:06.8Z,4,REGULAR,2pt,Jump Shot,[],203082,15.719448094612352,70.09803921568627,1610612753,99,97,2021-12-04T02:58:12Z,5480000,-100.0,95.0,1,left,T. Ross 13' pullup Jump Shot (18 PTS) (C. Anthony 6 AST),"[203082, 1630175]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,13.85,Made,,,,,,,,,,18.0,C. Anthony,1630175.0,6.0,,,,,,
562,PT07M20.00S,2021-12-04T02:58:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,47.794117647058826,1610612745,101,97,2021-12-04T02:58:33Z,5500000,-11.0,13.0,1,right,A. Sengun driving Layup (12 PTS) (E. Gordon 2 AST),"[1630578, 201569]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,1.73,Made,,,,,,,,,,12.0,E. Gordon,201569.0,2.0,,,,,,
564,PT07M20.00S,2021-12-04T02:58:29.0Z,4,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612745,101,97,2021-12-04T02:58:39Z,5520000,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Sengun 1 FT),"[1628976, 1630578]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,201245.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,
566,PT07M20.00S,2021-12-04T02:59:00.7Z,4,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,102,97,2021-12-04T02:59:00Z,5540000,,,0,,A. Sengun Free Throw 1 of 1 (13 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
567,PT07M08.00S,2021-12-04T02:59:15.6Z,4,REGULAR,3pt,Jump Shot,[],203082,2.8416557161629434,96.81372549019608,1610612753,102,97,2021-12-04T02:59:22Z,5550000,-234.0,-26.0,1,left,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
568,PT07M08.00S,2021-12-04T02:59:15.6Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,102,97,2021-12-04T02:59:22Z,5560000,,,0,,W. Carter Jr. REBOUND (Off:5 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,567.0,14.0,9.0,5.0,,,,,,,,,,,,,,,
569,PT07M04.00S,2021-12-04T02:59:20.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,23.866622864651774,11.76470588235294,1610612753,102,100,2021-12-04T02:59:26Z,5570000,191.0,172.0,1,left,C. Anthony 25' 3PT  (17 PTS) (W. Carter Jr. 2 AST),"[1630175, 1628976]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.7,Made,,,,,,,,,,17.0,W. Carter Jr.,1628976.0,2.0,,,,,,
571,PT06M40.00S,2021-12-04T02:59:44.9Z,4,REGULAR,3pt,Jump Shot,[],1629726,78.79434954007884,7.107843137254902,1610612745,105,100,2021-12-04T02:59:53Z,5590000,-214.0,147.0,1,right,G. Mathews 25' 3PT  (9 PTS) (J. Tate 3 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.99,Made,,,,,,,,,,9.0,J. Tate,1630256.0,3.0,,,,,,
573,PT06M40.00S,2021-12-04T02:59:50.3Z,4,REGULAR,foul,personal,['1freethrow'],203082,,,1610612745,105,100,2021-12-04T02:59:57Z,5610000,,,0,,T. Ross shooting personal FOUL (3 PF) (Mathews 1 FT),"[203082, 1629726]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,,,,,,,2882.0,3.0,0.0,Mathews,1629726.0,,,,,,,,,,
575,PT06M40.00S,2021-12-04T03:00:01.6Z,4,REGULAR,substitution,out,[],1627863,,,1610612745,105,100,2021-12-04T03:01:39Z,5630000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M40.00S,2021-12-04T03:00:01.6Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,105,100,2021-12-04T03:01:39Z,5640000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M40.00S,2021-12-04T03:00:22.7Z,4,REGULAR,freethrow,1 of 1,[],1629726,,,1610612745,106,100,2021-12-04T03:00:22Z,5650000,,,0,,G. Mathews Free Throw 1 of 1 (10 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
578,PT06M21.00S,2021-12-04T03:00:50.0Z,4,REGULAR,turnover,out-of-bounds,[],203082,,,1610612753,106,100,2021-12-04T03:01:06Z,5660000,,,0,,T. Ross bad pass out-of-bounds TURNOVER (3 TO),[203082],1610612753.0,ORL,bad pass,,,Ross,T. Ross,,,,,,,,,,,201245.0,,,,,,,,,3.0,,,,,
579,PT06M12.00S,2021-12-04T03:01:12.8Z,4,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,106,100,2021-12-04T03:01:21Z,5670000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (3 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,,,,,,,200834.0,,,,,,,,,3.0,,,,,
580,PT05M57.00S,2021-12-04T03:01:35.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203082,27.808804204993432,48.77450980392157,1610612753,106,100,2021-12-04T03:01:44Z,5680000,6.0,209.0,1,left,MISS T. Ross 20' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,20.9,Missed,,,,,,,,,,,,,,,,,,,
581,PT05M54.00S,2021-12-04T03:01:38.5Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,106,100,2021-12-04T03:01:44Z,5690000,,,0,,J. Tate REBOUND (Off:2 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,580.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
582,PT05M41.00S,2021-12-04T03:01:50.7Z,4,REGULAR,3pt,Jump Shot,[],1629726,66.3107752956636,57.107843137254896,1610612745,109,100,2021-12-04T03:01:58Z,5700000,36.0,264.0,1,right,G. Mathews 26' 3PT  (13 PTS) (C. Wood 4 AST),"[1629726, 1626174]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.66,Made,,,,,,,,,,13.0,C. Wood,1626174.0,4.0,,,,,,
584,PT05M40.00S,2021-12-04T03:02:00.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,109,100,2021-12-04T03:02:00Z,5720000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M29.00S,2021-12-04T03:05:11.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,8.229303547963205,35.78431372549019,1610612753,109,100,2021-12-04T03:05:20Z,5730000,71.0,25.0,1,left,MISS F. Wagner 7' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,7.53,Missed,,,,,,,,,,,,,,,,,,,
586,PT05M29.00S,2021-12-04T03:05:14.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,109,100,2021-12-04T03:05:14Z,5740000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,,
587,PT05M29.00S,2021-12-04T03:05:15.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,109,100,2021-12-04T03:05:15Z,5750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M19.00S,2021-12-04T03:06:00.8Z,4,REGULAR,foul,technical,['1freethrow'],1630578,,,1610612753,109,100,2021-12-04T03:06:10Z,5760000,,,0,,A. Sengun defensive-3-second technical FOUL (1 Tech),[1630578],1610612745.0,HOU,defensive-3-second,,,Sengun,A. Sengun,,,,,,,,,,,201245.0,1.0,1.0,,,,,,,,,,,,
589,PT05M19.00S,2021-12-04T03:06:12.1Z,4,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,109,101,2021-12-04T03:06:12Z,5770000,,,0,,C. Anthony technical Free Throw 1 of 1 (18 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
590,PT05M06.00S,2021-12-04T03:06:38.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630175,7.30946123521682,75.0,1610612753,109,101,2021-12-04T03:06:44Z,5780000,-125.0,16.0,1,left,MISS C. Anthony 12' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,12.6,Missed,,,,,,,,,,,,,,,,,,,
591,PT05M06.00S,2021-12-04T03:06:38.4Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,109,101,2021-12-04T03:06:44Z,5790000,,,0,,C. Wood REBOUND (Off:2 Def:11),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,590.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
592,PT04M48.00S,2021-12-04T03:06:56.6Z,4,REGULAR,3pt,Jump Shot,[],1629726,84.1819973718791,3.6764705882352944,1610612745,112,101,2021-12-04T03:07:00Z,5800000,-232.0,96.0,1,right,G. Mathews 25' 3PT  (16 PTS) (E. Gordon 3 AST),"[1629726, 201569]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.08,Made,,,,,,,,,,16.0,E. Gordon,201569.0,3.0,,,,,,
594,PT04M32.00S,2021-12-04T03:07:13.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,12.040078843626807,49.754901960784316,1610612753,112,101,2021-12-04T03:07:20Z,5820000,1.0,61.0,1,left,MISS F. Wagner 6' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,6.07,Missed,,,,,,,,,,,,,,,,,,,
595,PT04M31.00S,2021-12-04T03:07:14.5Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,112,101,2021-12-04T03:07:20Z,5830000,,,0,,C. Wood REBOUND (Off:2 Def:12),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,594.0,14.0,12.0,2.0,,,,,,,,,,,,,,,
596,PT04M21.00S,2021-12-04T03:07:28.8Z,4,REGULAR,foul,personal,[],1630532,,,1610612745,112,101,2021-12-04T03:07:42Z,5840000,,,0,,F. Wagner personal FOUL (5 PF),"[1630532, 1626174]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,2882.0,5.0,0.0,Wood,1626174.0,,,,,,,,,,
598,PT04M21.00S,2021-12-04T03:07:34.3Z,4,REGULAR,substitution,out,[],203082,,,1610612745,112,101,2021-12-04T03:07:41Z,5860000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M21.00S,2021-12-04T03:07:34.3Z,4,REGULAR,substitution,in,[],203914,,,1610612745,112,101,2021-12-04T03:07:41Z,5870000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M09.00S,2021-12-04T03:07:57.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,89.96386333771353,46.07843137254902,1610612745,114,101,2021-12-04T03:08:05Z,5880000,-20.0,42.0,1,right,C. Wood driving Hook (20 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,4.62,Made,,,,,,,,,,20.0,,,,,,,,,
601,PT03M55.00S,2021-12-04T03:08:11.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.1268068331143235,46.32352941176471,1610612753,114,103,2021-12-04T03:08:18Z,5890000,18.0,5.0,1,left,C. Anthony driving finger roll Layup (20 PTS),[1630175],1610612753.0,ORL,driving finger roll,,,Anthony,C. Anthony,,,,,1.91,Made,,,,,,,,,,20.0,,,,,,,,,
602,PT03M43.00S,2021-12-04T03:08:29.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,114,103,2021-12-04T03:08:29Z,5900000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M36.00S,2021-12-04T03:10:05.6Z,4,REGULAR,turnover,lost ball,[],201569,,,1610612745,114,103,2021-12-04T03:10:09Z,5910000,,,0,,E. Gordon lost ball TURNOVER (4 TO),"[201569, 1628964]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,4.0,,,Bamba,1628964.0,
604,PT03M36.00S,2021-12-04T03:10:05.6Z,4,REGULAR,steal,,[],1628964,,,1610612753,114,103,2021-12-04T03:10:07Z,5920000,,,0,,M. Bamba STEAL (2 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M32.00S,2021-12-04T03:10:09.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,6.1268068331143235,50.73529411764706,1610612753,114,105,2021-12-04T03:10:16Z,5930000,-4.0,5.0,1,left,C. Anthony running DUNK (22 PTS) (M. Bamba 3 AST),"[1630175, 1628964]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,0.63,Made,,,,,,,,,,22.0,M. Bamba,1628964.0,3.0,,,,,,
607,PT03M25.00S,2021-12-04T03:10:16.3Z,4,REGULAR,3pt,Jump Shot,[],201569,69.07030223390277,74.75490196078431,1610612745,114,105,2021-12-04T03:10:22Z,5950000,124.0,238.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
608,PT03M24.00S,2021-12-04T03:10:17.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,114,105,2021-12-04T03:10:22Z,5960000,,,0,,W. Carter Jr. REBOUND (Off:5 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,607.0,15.0,10.0,5.0,,,,,,,,,,,,,,,
609,PT03M18.00S,2021-12-04T03:10:23.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,25.837713534822605,79.90196078431373,1610612753,114,108,2021-12-04T03:10:29Z,5970000,-150.0,190.0,1,left,F. Wagner 24' 3PT  (15 PTS) (C. Anthony 7 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,24.21,Made,,,,,,,,,,15.0,C. Anthony,1630175.0,7.0,,,,,,
611,PT02M48.00S,2021-12-04T03:10:53.8Z,4,REGULAR,2pt,Jump Shot,[],1626174,78.13731931668858,31.61764705882353,1610612745,114,108,2021-12-04T03:12:03Z,5990000,-92.0,153.0,1,right,MISS C. Wood 17' pullup Shot - blocked,"[1626174, 1628976]",1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,17.85,Missed,,,,,,,,,,,,,,,Carter Jr.,1628976.0,,,
612,PT02M48.00S,2021-12-04T03:10:53.8Z,4,REGULAR,block,,[],1628976,,,1610612745,114,108,2021-12-04T03:10:56Z,6000000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M48.00S,2021-12-04T03:10:53.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,114,108,2021-12-04T03:11:13Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,,
614,PT02M48.00S,2021-12-04T03:10:59.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,114,108,2021-12-04T03:11:21Z,6020000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
615,PT02M32.00S,2021-12-04T03:11:34.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,19.136005256241788,36.029411764705884,1610612753,114,110,2021-12-04T03:11:39Z,6030000,70.0,127.0,1,left,C. Anthony 14' pullup Jump Shot (24 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,14.53,Made,,,,,,,,,,24.0,,,,,,,,,
616,PT02M07.00S,2021-12-04T03:11:59.7Z,4,REGULAR,3pt,Jump Shot,[],1630578,67.36202365308804,31.862745098039213,1610612745,114,110,2021-12-04T03:12:04Z,6040000,-91.0,254.0,1,right,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
617,PT02M04.00S,2021-12-04T03:12:02.7Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,114,110,2021-12-04T03:12:04Z,6050000,,,0,,J. Tate REBOUND (Off:3 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,616.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
618,PT02M03.00S,2021-12-04T03:12:02.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,92.19776609724047,47.794117647058826,1610612745,114,110,2021-12-04T03:12:09Z,6060000,-11.0,21.0,1,right,MISS J. Tate putback Layup - blocked,"[1630256, 1628964]",1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,2.35,Missed,,,,,,,,,,,,,,,Bamba,1628964.0,,,
619,PT02M03.00S,2021-12-04T03:12:02.9Z,4,REGULAR,block,,[],1628964,,,1610612745,114,110,2021-12-04T03:12:05Z,6070000,,,0,,M. Bamba BLOCK (3 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M03.00S,2021-12-04T03:12:02.9Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,114,110,2021-12-04T03:12:09Z,6080000,,,0,,F. Wagner REBOUND (Off:2 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,618.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
621,PT01M58.00S,2021-12-04T03:12:08.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203914,6.521024967148489,95.83333333333334,1610612753,114,110,2021-12-04T03:12:17Z,6090000,-229.0,9.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
622,PT01M57.00S,2021-12-04T03:12:09.0Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,114,110,2021-12-04T03:12:26Z,6100000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
623,PT01M51.00S,2021-12-04T03:12:21.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,114,110,2021-12-04T03:12:21Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M51.00S,2021-12-04T03:12:24.3Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,114,110,2021-12-04T03:12:30Z,6120000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M51.00S,2021-12-04T03:12:24.3Z,4,REGULAR,substitution,in,[],1627863,,,1610612745,114,110,2021-12-04T03:12:30Z,6130000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M39.00S,2021-12-04T03:12:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.9862023653088,49.26470588235294,1610612745,114,110,2021-12-04T03:13:01Z,6140000,-4.0,13.0,1,right,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,1.39,Missed,,,,,,,,,,,,,,,,,,,
627,PT01M38.00S,2021-12-04T03:12:49.9Z,4,REGULAR,rebound,offensive,[],1629726,,,1610612745,114,110,2021-12-04T03:13:16Z,6150000,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,626.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
640,PT01M38.00S,2021-12-04T03:13:04.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,114,110,2021-12-04T03:15:59Z,6160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M33.00S,2021-12-04T03:13:20.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,82.47371879106439,92.15686274509804,1610612745,114,110,2021-12-04T03:16:14Z,6170000,211.0,112.0,1,right,MISS G. Mathews pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
630,PT01M32.00S,2021-12-04T03:13:21.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,114,110,2021-12-04T03:13:26Z,6180000,,,0,,W. Carter Jr. REBOUND (Off:5 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,629.0,16.0,11.0,5.0,,,,,,,,,,,,,,,
631,PT01M19.00S,2021-12-04T03:13:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612753,114,110,2021-12-04T03:14:28Z,6190000,,,0,,J. Tate shooting personal FOUL (5 PF) (Wagner 2 FT),"[1630256, 1630532]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,2882.0,5.0,0.0,Wagner,1630532.0,,,,,,,,,,
633,PT01M19.00S,2021-12-04T03:14:06.5Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,114,111,2021-12-04T03:14:06Z,6210000,,,0,,F. Wagner Free Throw 1 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
634,PT01M19.00S,2021-12-04T03:14:20.5Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,114,112,2021-12-04T03:14:20Z,6220000,,,0,,F. Wagner Free Throw 2 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
635,PT00M57.20S,2021-12-04T03:14:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.11760840998686,45.34313725490196,1610612745,114,112,2021-12-04T03:14:52Z,6230000,-23.0,12.0,1,right,MISS C. Wood Layup - blocked,"[1626174, 1628976]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,2.63,Missed,,,,,,,,,,,,,,,Carter Jr.,1628976.0,,,
636,PT00M57.20S,2021-12-04T03:14:46.4Z,4,REGULAR,block,,[],1628976,,,1610612745,114,112,2021-12-04T03:14:49Z,6240000,,,0,,W. Carter Jr. BLOCK (2 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
