actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
531,PT10M55.00S,2021-11-15T01:55:32.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,65,82,2021-11-15T01:55:32Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M50.00S,2021-11-15T01:55:48.7Z,4,REGULAR,3pt,Jump Shot,[],1629661,33.327858081471746,43.13725490196079,1610612756,65,85,2021-11-15T01:55:54Z,5190000,34.0,261.0,1,left,C. Johnson 26' 3PT step back (8 PTS) (F. Kaminsky 1 AST),"[1629661, 1626163]",1610612756.0,PHX,step back,,,Johnson,C. Johnson,,,,,,,,26.3,Made,,,,,8.0,,,,,,F. Kaminsky,1626163.0,1.0,,,
534,PT10M34.00S,2021-11-15T01:56:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.64323258869908,49.754901960784316,1610612745,67,85,2021-11-15T01:56:10Z,5210000,-1.0,7.0,1,right,A. Sengun driving Layup (6 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,0.74,Made,,,,,6.0,,,,,,,,,,,
535,PT10M22.00S,2021-11-15T01:56:26.0Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612756,67,85,2021-11-15T01:56:33Z,5220000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630231, 1629661]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,101283.0,2.0,0.0,Johnson,1629661.0,,,,,,
537,PT10M22.00S,2021-11-15T01:56:52.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,67,85,2021-11-15T01:56:52Z,5240000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M22.00S,2021-11-15T01:56:56.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612756,67,85,2021-11-15T01:57:40Z,5250000,,,0,,,[],1610612745.0,HOU,stands,,,,,,,,,,,,,,,,,,,101283.0,,,,,,,,,,
539,PT10M22.00S,2021-11-15T01:59:46.6Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612756,67,86,2021-11-15T01:59:46Z,5260000,,,0,,C. Johnson Free Throw 1 of 2 (9 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
540,PT10M22.00S,2021-11-15T01:59:58.6Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,67,87,2021-11-15T01:59:58Z,5270000,,,0,,C. Johnson Free Throw 2 of 2 (10 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
541,PT10M10.00S,2021-11-15T02:00:17.4Z,4,REGULAR,foul,personal,['2freethrow'],1626163,,,1610612745,67,87,2021-11-15T02:00:28Z,5280000,,,0,,F. Kaminsky shooting personal FOUL (3 PF) (Sengun 2 FT),"[1626163, 1630578]",1610612756.0,PHX,shooting,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,202053.0,3.0,0.0,Sengun,1630578.0,,,,,,
543,PT10M10.00S,2021-11-15T02:00:43.3Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,68,87,2021-11-15T02:00:43Z,5300000,,,0,,A. Sengun Free Throw 1 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
544,PT10M10.00S,2021-11-15T02:00:58.9Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,69,87,2021-11-15T02:00:58Z,5310000,,,0,,A. Sengun Free Throw 2 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
545,PT10M02.00S,2021-11-15T02:01:14.0Z,4,REGULAR,foul,offensive,[],1626166,,,1610612756,69,87,2021-11-15T02:01:21Z,5320000,,,0,,C. Payne offensive FOUL (2 PF),"[1626166, 1630224]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,202053.0,2.0,0.0,Green,1630224.0,,,,,,
547,PT10M02.00S,2021-11-15T02:01:14.0Z,4,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,69,87,2021-11-15T02:01:14Z,5340000,,,0,,C. Payne offensive foul TURNOVER (3 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,3.0,,,,,,,,,,202053.0,,,,,,,,,,
548,PT09M49.00S,2021-11-15T02:01:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,93.64323258869908,50.98039215686274,1610612745,71,87,2021-11-15T02:01:44Z,5350000,5.0,7.0,1,right,A. Sengun driving Layup (10 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,0.88,Made,,,,,10.0,,,,,,,,,,,
549,PT09M38.00S,2021-11-15T02:01:51.6Z,4,REGULAR,3pt,Jump Shot,[],1626166,33.85348226018397,54.41176470588235,1610612756,71,90,2021-11-15T02:01:57Z,5360000,-22.0,266.0,1,left,C. Payne 26' 3PT step back (8 PTS),[1626166],1610612756.0,PHX,step back,,,Payne,C. Payne,,,,,,,,26.66,Made,,,,,8.0,,,,,,,,,,,
550,PT09M23.00S,2021-11-15T02:02:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,89.04402102496715,46.568627450980394,1610612745,73,90,2021-11-15T02:02:12Z,5370000,-17.0,50.0,1,right,K. Martin Jr. driving floating Jump Shot (6 PTS) (E. Gordon 3 AST),"[1630231, 201569]",1610612745.0,HOU,driving floating,,,Martin Jr.,K. Martin Jr.,,,,,,,,5.33,Made,,,,,6.0,,,,,,E. Gordon,201569.0,3.0,,,
551,PT09M12.00S,2021-11-15T02:02:16.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,5.732588699080158,95.34313725490196,1610612756,73,93,2021-11-15T02:02:20Z,5380000,-227.0,1.0,1,left,L. Shamet 3PT  (3 PTS) (C. Payne 4 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,22.67,Made,,,,,3.0,,,,,,C. Payne,1626166.0,4.0,,,
553,PT09M04.00S,2021-11-15T02:02:29.0Z,4,REGULAR,foul,personal,[],1627846,,,1610612745,73,93,2021-11-15T02:02:34Z,5400000,,,0,,A. Nader personal FOUL (4 PF),"[1627846, 1630224]",1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,202053.0,4.0,0.0,Green,1630224.0,,,,,,
555,PT09M04.00S,2021-11-15T02:02:34.9Z,4,REGULAR,substitution,out,[],1627846,,,1610612745,73,93,2021-11-15T02:02:41Z,5420000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M04.00S,2021-11-15T02:02:34.9Z,4,REGULAR,substitution,out,[],1626166,,,1610612745,73,93,2021-11-15T02:02:41Z,5430000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M04.00S,2021-11-15T02:02:34.9Z,4,REGULAR,substitution,in,[],203109,,,1610612745,73,93,2021-11-15T02:02:41Z,5440000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M04.00S,2021-11-15T02:02:34.9Z,4,REGULAR,substitution,in,[],101108,,,1610612745,73,93,2021-11-15T02:02:41Z,5450000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M54.00S,2021-11-15T02:02:58.2Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,73,93,2021-11-15T02:03:03Z,5460000,,,0,,J. Green lost ball TURNOVER (4 TO),"[1630224, 101108]",1610612745.0,HOU,,,,Green,J. Green,,,,,4.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
560,PT08M54.00S,2021-11-15T02:02:58.2Z,4,REGULAR,steal,,[],101108,,,1610612756,73,93,2021-11-15T02:03:00Z,5470000,,,0,,C. Paul STEAL (6 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M50.00S,2021-11-15T02:03:02.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,16.113666228646515,4.901960784313726,1610612756,73,96,2021-11-15T02:03:12Z,5480000,225.0,99.0,1,left,L. Shamet 24' 3PT pullup (6 PTS) (C. Paul 4 AST),"[1629013, 101108]",1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,,,,24.63,Made,,,,,6.0,,,,,,C. Paul,101108.0,4.0,,,
563,PT08M38.00S,2021-11-15T02:03:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,92.9862023653088,50.245098039215684,1610612745,73,96,2021-11-15T02:03:19Z,5500000,1.0,13.0,1,right,MISS K. Martin Jr. driving finger roll Layup,[1630231],1610612745.0,HOU,driving finger roll,,,Martin Jr.,K. Martin Jr.,,,,,,,,1.35,Missed,,,,,,,,,,,,,,,,
564,PT08M37.00S,2021-11-15T02:03:14.9Z,4,REGULAR,rebound,defensive,[],1626163,,,1610612756,73,96,2021-11-15T02:03:19Z,5510000,,,0,,F. Kaminsky REBOUND (Off:3 Def:3),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,563.0,6.0,3.0,3.0,,,,,,,,,,,,
565,PT08M30.00S,2021-11-15T02:03:25.4Z,4,REGULAR,foul,personal,[],1630224,,,1610612756,73,96,2021-11-15T02:03:32Z,5520000,,,0,,J. Green personal FOUL (4 PF),"[1630224, 101108]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,2002.0,4.0,0.0,Paul,101108.0,,,,,,
567,PT08M30.00S,2021-11-15T02:03:30.7Z,4,REGULAR,substitution,out,[],1630528,,,1610612756,73,96,2021-11-15T02:03:41Z,5540000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M30.00S,2021-11-15T02:03:30.7Z,4,REGULAR,substitution,out,[],201569,,,1610612756,73,96,2021-11-15T02:03:41Z,5550000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M30.00S,2021-11-15T02:03:30.7Z,4,REGULAR,substitution,out,[],1626163,,,1610612756,73,96,2021-11-15T02:03:41Z,5560000,,,0,,SUB out: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M30.00S,2021-11-15T02:03:30.7Z,4,REGULAR,substitution,in,[],1627863,,,1610612756,73,96,2021-11-15T02:03:41Z,5570000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M30.00S,2021-11-15T02:03:30.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612756,73,96,2021-11-15T02:03:41Z,5580000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M30.00S,2021-11-15T02:03:30.7Z,4,REGULAR,substitution,in,[],201580,,,1610612756,73,96,2021-11-15T02:03:41Z,5590000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M21.00S,2021-11-15T02:03:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201580,7.30946123521682,50.73529411764706,1610612756,73,96,2021-11-15T02:04:00Z,5600000,-4.0,16.0,1,left,MISS J. McGee Layup,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,1.66,Missed,,,,,,,,,,,,,,,,
575,PT08M19.00S,2021-11-15T02:03:57.7Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,73,96,2021-11-15T02:04:00Z,5610000,,,0,,J. McGee REBOUND (Off:5 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,574.0,11.0,6.0,5.0,,,,,,,,,,,,
576,PT08M19.00S,2021-11-15T02:03:58.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,5.590000152587891,50.0,1610612756,73,98,2021-11-15T02:03:58Z,5620000,0.0,0.0,1,left,J. McGee tip Layup (15 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,0.0,Made,,,,,15.0,,,,,,,,,,,
577,PT08M05.00S,2021-11-15T02:04:18.4Z,4,REGULAR,foul,personal,['2freethrow'],201580,,,1610612745,73,98,2021-11-15T02:04:24Z,5630000,,,0,,J. McGee shooting personal FOUL (3 PF) (Green 2 FT),"[201580, 1630224]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,2002.0,3.0,1.0,Green,1630224.0,,,,,,
579,PT08M05.00S,2021-11-15T02:04:33.6Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,74,98,2021-11-15T02:04:33Z,5650000,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
580,PT08M05.00S,2021-11-15T02:04:52.3Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,75,98,2021-11-15T02:04:52Z,5660000,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
581,PT07M44.00S,2021-11-15T02:05:16.1Z,4,REGULAR,2pt,Jump Shot,[],203109,12.697109067017081,78.43137254901961,1610612756,75,98,2021-11-15T02:05:21Z,5670000,-142.0,67.0,1,left,MISS J. Crowder 15' pullup Shot,[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,,,,15.72,Missed,,,,,,,,,,,,,,,,
582,PT07M40.00S,2021-11-15T02:05:20.1Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,75,98,2021-11-15T02:05:21Z,5680000,,,0,,J. McGee REBOUND (Off:6 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,581.0,12.0,6.0,6.0,,,,,,,,,,,,
583,PT07M40.00S,2021-11-15T02:05:19.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201580,5.590000152587891,50.0,1610612756,75,100,2021-11-15T02:05:26Z,5690000,0.0,0.0,1,left,J. McGee tip DUNK (17 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,0.0,Made,,,,,17.0,,,,,,,,,,,
584,PT07M32.00S,2021-11-15T02:05:27.8Z,4,REGULAR,3pt,Jump Shot,[],1629645,69.59592641261499,68.38235294117648,1610612745,78,100,2021-11-15T02:05:33Z,5700000,92.0,233.0,1,right,K. Porter Jr. 25' 3PT  (12 PTS) (D. House Jr. 1 AST),"[1629645, 1627863]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.07,Made,,,,,12.0,,,,,,D. House Jr.,1627863.0,1.0,,,
586,PT07M15.00S,2021-11-15T02:05:45.6Z,4,REGULAR,2pt,Jump Shot,[],101108,23.47240473061761,34.80392156862745,1610612756,78,102,2021-11-15T02:05:52Z,5720000,76.0,168.0,1,left,C. Paul 18' step back Jump Shot (11 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,18.45,Made,,,,,11.0,,,,,,,,,,,
587,PT06M58.00S,2021-11-15T02:06:01.4Z,4,REGULAR,3pt,Jump Shot,[],1629645,66.70499342969777,51.225490196078425,1610612745,78,102,2021-11-15T02:06:06Z,5730000,6.0,260.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,26.06,Missed,,,,,,,,,,,,,,,,
588,PT06M57.00S,2021-11-15T02:06:02.4Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,78,102,2021-11-15T02:06:12Z,5740000,,,0,,J. McGee REBOUND (Off:6 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,587.0,13.0,7.0,6.0,,,,,,,,,,,,
589,PT06M52.00S,2021-11-15T02:06:13.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,78,102,2021-11-15T02:06:14Z,5750000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,out,[],1630224,,,1610612756,78,102,2021-11-15T02:09:02Z,5760000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,out,[],1629645,,,1610612756,78,102,2021-11-15T02:09:02Z,5770000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,78,102,2021-11-15T02:09:02Z,5780000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,78,102,2021-11-15T02:09:02Z,5790000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,in,[],1630528,,,1610612756,78,102,2021-11-15T02:09:02Z,5800000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,in,[],1629717,,,1610612756,78,102,2021-11-15T02:09:02Z,5810000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,78,102,2021-11-15T02:09:02Z,5820000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M52.00S,2021-11-15T02:08:28.9Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,78,102,2021-11-15T02:09:02Z,5830000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M46.00S,2021-11-15T02:09:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.915243101182654,51.71568627450981,1610612756,78,102,2021-11-15T02:09:31Z,5840000,-9.0,13.0,1,left,MISS M. Bridges driving reverse Layup,[1628969],1610612756.0,PHX,driving reverse,,,Bridges,M. Bridges,,,,,,,,1.52,Missed,,,,,,,,,,,,,,,,
600,PT06M45.00S,2021-11-15T02:09:20.1Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,78,102,2021-11-15T02:10:38Z,5860000,,,0,,J. McGee REBOUND (Off:7 Def:7),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,598.0,14.0,7.0,7.0,,,,,,,,,,,,
601,PT06M44.00S,2021-11-15T02:09:25.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",201580,5.590000152587891,50.0,1610612756,78,104,2021-11-15T02:11:04Z,5870000,0.0,0.0,1,left,J. McGee tip DUNK (19 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,0.0,Made,,,,,19.0,,,,,,,,,,,
602,PT06M31.00S,2021-11-15T02:09:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,90.62089356110381,53.431372549019606,1610612745,78,104,2021-11-15T02:10:02Z,5880000,17.0,36.0,1,right,MISS J. Christopher driving Layup - blocked,"[1630528, 203109]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,,,,3.96,Missed,,,,,,,,,,,,,,Crowder,203109.0,
603,PT06M31.00S,2021-11-15T02:09:40.1Z,4,REGULAR,block,,[],203109,,,1610612745,78,104,2021-11-15T02:09:42Z,5890000,,,0,,J. Crowder BLOCK (2 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M30.00S,2021-11-15T02:09:41.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,78,104,2021-11-15T02:10:36Z,5900000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,,
605,PT06M30.00S,2021-11-15T02:10:23.8Z,4,REGULAR,jumpball,recovered,[],0,,,1610612745,78,104,2021-11-15T02:10:23Z,5910000,,,0,,Jump Ball J. Christopher vs. J. Crowder: Tip to Team (HOU),"[1630528, 203109]",1610612745.0,HOU,heldball,Team (HOU),,,,Christopher,1630528.0,Crowder,203109.0,,,,,,,,,,,,,,,,,,,,,
608,PT06M23.00S,2021-11-15T02:10:39.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630578,66.44218134034165,47.549019607843135,1610612745,78,104,2021-11-15T02:10:49Z,5940000,-12.0,263.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,26.32,Missed,,,,,,,,,,,,,,,,
609,PT06M17.00S,2021-11-15T02:10:45.7Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,78,104,2021-11-15T02:29:24Z,5950000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,608.0,3.0,3.0,0.0,,,,,,,,,,,,
612,PT06M10.00S,2021-11-15T02:10:53.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,6.915243101182654,50.73529411764706,1610612756,78,106,2021-11-15T02:10:58Z,5980000,-4.0,13.0,1,left,C. Paul driving finger roll Layup (13 PTS),[101108],1610612756.0,PHX,driving finger roll,,,Paul,C. Paul,,,,,,,,1.3,Made,,,,,13.0,,,,,,,,,,,
613,PT05M57.00S,2021-11-15T02:11:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,93.24901445466492,49.754901960784316,1610612745,78,106,2021-11-15T02:11:17Z,5990000,-1.0,11.0,1,right,MISS D. House Jr. driving reverse Layup - blocked,"[1627863, 201580]",1610612745.0,HOU,driving reverse,,,House Jr.,D. House Jr.,,,,,,,,1.11,Missed,,,,,,,,,,,,,,McGee,201580.0,
617,PT05M57.00S,2021-11-15T02:11:04.9Z,4,REGULAR,block,,[],201580,,,1610612745,78,106,2021-11-15T02:11:17Z,5995000,,,0,,J. McGee BLOCK (3 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M55.00S,2021-11-15T02:11:06.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,78,106,2021-11-15T02:11:17Z,6000000,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,613.0,5.0,5.0,0.0,,,,,,,,,,,,
615,PT05M50.00S,2021-11-15T02:11:12.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,7.30946123521682,49.50980392156863,1610612756,78,106,2021-11-15T02:15:54Z,6010000,2.0,16.0,1,left,MISS M. Bridges running Layup,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,1.64,Missed,,,,,,,,,,,,,,,,
616,PT05M49.00S,2021-11-15T02:11:13.5Z,4,REGULAR,rebound,defensive,[],1629717,,,1610612745,78,106,2021-11-15T02:11:45Z,6020000,,,0,,A. Brooks REBOUND (Off:0 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,,,,
618,PT05M48.00S,2021-11-15T02:11:22.4Z,4,REGULAR,foul,personal,['2freethrow'],201580,,,1610612745,78,106,2021-11-15T02:11:40Z,6030000,,,0,,J. McGee shooting personal FOUL (4 PF) (House Jr. 2 FT),"[201580, 1627863]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,202053.0,4.0,1.0,House Jr.,1627863.0,,,,,,
620,PT05M48.00S,2021-11-15T02:11:41.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627863,,,1610612745,79,106,2021-11-15T02:11:41Z,6050000,,,0,,D. House Jr. Free Throw 1 of 2 (1 PTS),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
621,PT05M48.00S,2021-11-15T02:11:43.3Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,79,106,2021-11-15T02:11:54Z,6060000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M48.00S,2021-11-15T02:11:43.3Z,4,REGULAR,substitution,out,[],203109,,,1610612745,79,106,2021-11-15T02:11:54Z,6070000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M48.00S,2021-11-15T02:11:43.3Z,4,REGULAR,substitution,in,[],1628021,,,1610612745,79,106,2021-11-15T02:11:54Z,6080000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M48.00S,2021-11-15T02:11:43.3Z,4,REGULAR,substitution,in,[],1629661,,,1610612745,79,106,2021-11-15T02:11:54Z,6090000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
