actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
344,PT08M56.00S,2022-11-09T23:54:07.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,25.312089356110377,87.74509803921569,1610612742,52,57,2022-11-09T23:54:16Z,3400000,False,-189.0,185.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
345,PT08M54.00S,2022-11-09T23:54:09.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,52,57,2022-11-09T23:54:16Z,3410000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,344.0,,,,,,,,,,,,,,,,
346,PT08M54.00S,2022-11-09T23:54:20.1Z,3,REGULAR,foul,personal,[],203939,,,1610612753,52,57,2022-11-09T23:56:22Z,3420000,False,,,0,,D. Powell loose ball personal FOUL (3 PF),"[203939, 1629643]",1610612742.0,DAL,loose ball,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,,,3.0,0.0,Okeke,1629643.0
348,PT08M36.00S,2022-11-09T23:54:50.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.24901445466492,52.20588235294118,1610612753,54,57,2022-11-09T23:54:56Z,3440000,False,11.0,11.0,1,right,F. Wagner Layup (14 PTS) (J. Suggs 3 AST),"[1630532, 1630591]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.56,Made,14.0,,,,,J. Suggs,1630591.0,3.0,,,,,,,,,,
350,PT08M17.00S,2022-11-09T23:55:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.959921156373195,36.029411764705884,1610612742,54,57,2022-11-09T23:55:17Z,3460000,False,70.0,69.0,1,left,MISS L. Doncic 9' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,9.84,Missed,,,,,,,,,,,,,,,,,,
351,PT08M14.00S,2022-11-09T23:55:12.4Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,54,57,2022-11-09T23:55:17Z,3470000,False,,,0,,B. Bol REBOUND (Off:0 Def:6),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Right,,,,350.0,6.0,6.0,0.0,,,,,,,,,,,,,
352,PT08M13.00S,2022-11-09T23:55:17.5Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612753,54,57,2022-11-09T23:55:28Z,3480000,False,,,0,,D. Powell shooting personal FOUL (4 PF) (Bol 2 FT),"[203939, 1629626]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,,,4.0,0.0,Bol,1629626.0
354,PT08M13.00S,2022-11-09T23:55:46.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629626,,,1610612753,54,57,2022-11-09T23:55:46Z,3500000,False,,,0,,MISS B. Bol Free Throw 1 of 2,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
355,PT08M13.00S,2022-11-09T23:55:46.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,54,57,2022-11-09T23:55:46Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,
356,PT08M13.00S,2022-11-09T23:55:47.6Z,3,REGULAR,substitution,out,[],203939,,,1610612753,54,57,2022-11-09T23:55:53Z,3520000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M13.00S,2022-11-09T23:55:47.6Z,3,REGULAR,substitution,in,[],1628467,,,1610612753,54,57,2022-11-09T23:55:53Z,3530000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M13.00S,2022-11-09T23:56:11.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629626,,,1610612753,55,57,2022-11-09T23:56:11Z,3540000,False,,,0,,B. Bol Free Throw 2 of 2 (11 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
359,PT08M00.00S,2022-11-09T23:56:25.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.065045992115635,27.450980392156865,1610612742,55,57,2022-11-09T23:56:33Z,3550000,False,113.0,258.0,1,left,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,28.18,Missed,,,,,,,,,,,,,,,,,,
360,PT07M56.00S,2022-11-09T23:56:29.7Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,55,57,2022-11-09T23:56:33Z,3560000,False,,,0,,B. Bol REBOUND (Off:0 Def:7),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,359.0,7.0,7.0,0.0,,,,,,,,,,,,,
361,PT07M52.00S,2022-11-09T23:56:33.9Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629626,75.03285151116953,77.71905637254902,1610612753,55,57,2022-11-09T23:58:32Z,3570000,False,139.0,182.0,1,right,MISS B. Bol 22' running pullup Shot,[1629626],1610612753.0,ORL,running pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,22.89,Missed,,,,,,,,,,,,,,,,,,
362,PT07M47.00S,2022-11-09T23:56:38.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,55,57,2022-11-09T23:57:21Z,3580000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,361.0,3.0,3.0,0.0,,,,,,,,,,,,,
363,PT07M46.00S,2022-11-09T23:56:50.5Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612742,55,57,2022-11-09T23:56:58Z,3590000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630532, 1629029]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203054.0,,,2.0,0.0,Doncic,1629029.0
365,PT07M46.00S,2022-11-09T23:57:13.5Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,55,58,2022-11-09T23:57:13Z,3610000,False,,,0,,L. Doncic Free Throw 1 of 2 (18 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
366,PT07M46.00S,2022-11-09T23:57:13.5Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,55,58,2022-11-09T23:57:43Z,3620000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
367,PT07M43.00S,2022-11-09T23:57:16.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,55,58,2022-11-09T23:57:43Z,3630000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,
368,PT07M26.00S,2022-11-09T23:57:53.9Z,3,REGULAR,2pt,Jump Shot,[],1630591,77.21747700394218,75.98039215686273,1610612753,55,58,2022-11-09T23:57:59Z,3640000,False,130.0,162.0,1,right,MISS J. Suggs 20' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,20.74,Missed,,,,,,,,,,,,,,,,,,
369,PT07M23.00S,2022-11-09T23:57:56.9Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,55,58,2022-11-09T23:57:59Z,3650000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Right Center,,,,368.0,3.0,3.0,0.0,,,,,,,,,,,,,
370,PT07M08.00S,2022-11-09T23:58:11.4Z,3,REGULAR,3pt,Jump Shot,[],1628467,33.98488830486202,50.245098039215684,1610612742,55,61,2022-11-09T23:58:21Z,3660000,False,-1.0,267.0,1,left,M. Kleber 26' 3PT  (6 PTS) (S. Dinwiddie 4 AST),"[1628467, 203915]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,26.7,Made,6.0,,,,,S. Dinwiddie,203915.0,4.0,,,,,,,,,,
372,PT06M53.00S,2022-11-09T23:58:26.8Z,3,REGULAR,3pt,Jump Shot,[],1629643,72.09264126149803,78.67647058823529,1610612753,55,61,2022-11-09T23:58:33Z,3680000,False,143.0,210.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
373,PT06M49.00S,2022-11-09T23:58:30.8Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,55,61,2022-11-09T23:58:33Z,3690000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,372.0,2.0,1.0,1.0,,,,,,,,,,,,,
374,PT06M32.00S,2022-11-09T23:58:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.251642575558476,51.9607843137255,1610612742,55,61,2022-11-09T23:58:54Z,3700000,False,-10.0,53.0,1,left,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
375,PT06M29.00S,2022-11-09T23:58:50.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,55,61,2022-11-09T23:58:50Z,3710000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,374.0,4.0,4.0,0.0,,,,,,,,,,,,,
376,PT06M29.00S,2022-11-09T23:58:57.0Z,3,REGULAR,foul,personal,['2freethrow'],203493,,,1610612753,55,61,2022-11-09T23:59:20Z,3720000,False,,,0,,R. Bullock shooting personal FOUL (1 PF) (Suggs 2 FT),"[203493, 1630591]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Suggs,1630591.0
378,PT06M29.00S,2022-11-09T23:59:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,55,61,2022-11-09T23:59:27Z,3740000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M29.00S,2022-11-10T00:02:01.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,56,61,2022-11-10T00:02:01Z,3750000,False,,,0,,J. Suggs Free Throw 1 of 2 (6 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
380,PT06M29.00S,2022-11-10T00:02:14.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,57,61,2022-11-10T00:02:14Z,3760000,False,,,0,,J. Suggs Free Throw 2 of 2 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
381,PT06M10.00S,2022-11-10T00:02:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,5.732588699080158,48.529411764705884,1610612742,57,63,2022-11-10T00:02:39Z,3770000,False,7.0,1.0,1,left,L. Doncic Layup (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.75,Made,20.0,,,,,,,,,,,,,,,,,
382,PT05M53.00S,2022-11-10T00:02:51.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,68.54467805519053,30.392156862745097,1610612753,60,63,2022-11-10T00:02:55Z,3780000,False,-98.0,243.0,1,right,J. Suggs 26' 3PT step back (10 PTS),[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.22,Made,10.0,,,,,,,,,,,,,,,,,
383,PT05M41.00S,2022-11-10T00:03:02.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.22519710906702,60.071997549019606,1610612742,60,63,2022-11-10T00:03:13Z,3790000,False,-50.0,260.0,1,left,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
384,PT05M37.00S,2022-11-10T00:03:06.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,60,63,2022-11-10T00:03:13Z,3800000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,383.0,5.0,5.0,0.0,,,,,,,,,,,,,
385,PT05M19.00S,2022-11-10T00:03:24.3Z,3,REGULAR,2pt,Jump Shot,[],1630591,90.22667542706965,84.80392156862744,1610612753,60,63,2022-11-10T00:03:31Z,3810000,False,174.0,39.0,1,right,MISS J. Suggs 17' step back Shot,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right,17.84,Missed,,,,,,,,,,,,,,,,,,
386,PT05M18.00S,2022-11-10T00:03:25.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,60,63,2022-11-10T00:03:31Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right,,,,385.0,,,,,,,,,,,,,,,,
388,PT05M18.00S,2022-11-10T00:03:39.9Z,3,REGULAR,substitution,out,[],1630532,,,1610612742,60,63,2022-11-10T00:03:51Z,3840000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M18.00S,2022-11-10T00:03:39.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612742,60,63,2022-11-10T00:03:51Z,3850000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M18.00S,2022-11-10T00:03:39.9Z,3,REGULAR,substitution,out,[],203493,,,1610612742,60,63,2022-11-10T00:03:51Z,3860000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M18.00S,2022-11-10T00:03:39.9Z,3,REGULAR,substitution,in,[],1628964,,,1610612742,60,63,2022-11-10T00:03:51Z,3870000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M18.00S,2022-11-10T00:03:39.9Z,3,REGULAR,substitution,in,[],203082,,,1610612742,60,63,2022-11-10T00:03:51Z,3880000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M18.00S,2022-11-10T00:03:39.9Z,3,REGULAR,substitution,in,[],203501,,,1610612742,60,63,2022-11-10T00:03:51Z,3890000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M59.00S,2022-11-10T00:04:16.9Z,3,REGULAR,2pt,Jump Shot,[],203915,20.97568988173456,37.745098039215684,1610612742,60,65,2022-11-10T00:04:22Z,3900000,False,61.0,145.0,1,left,S. Dinwiddie 15' driving floating Jump Shot (18 PTS),[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,15.71,Made,18.0,,,,,,,,,,,,,,,,,
395,PT04M36.00S,2022-11-10T00:04:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612753,60,65,2022-11-10T00:04:53Z,3910000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Bamba 2 FT),"[1628467, 1628964]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,,,2.0,0.0,Bamba,1628964.0
397,PT04M36.00S,2022-11-10T00:05:08.8Z,3,REGULAR,freethrow,1 of 2,[],1628964,,,1610612753,61,65,2022-11-10T00:05:37Z,3930000,False,,,0,,M. Bamba Free Throw 1 of 2 (7 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
398,PT04M36.00S,2022-11-10T00:05:08.8Z,3,REGULAR,freethrow,2 of 2,[],1628964,,,1610612753,61,65,2022-11-10T00:05:37Z,3940000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
399,PT04M35.00S,2022-11-10T00:05:09.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,61,65,2022-11-10T00:05:37Z,3950000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,
401,PT04M23.00S,2022-11-10T00:06:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.935611038107753,48.79748774509804,1610612742,61,67,2022-11-10T00:06:30Z,3970000,False,6.0,31.0,1,left,L. Doncic driving floating Jump Shot (22 PTS) (S. Dinwiddie 5 AST),"[1629029, 203915]",1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.21,Made,22.0,,,,,S. Dinwiddie,203915.0,5.0,,,,,,,,,,
403,PT04M10.00S,2022-11-10T00:06:16.4Z,3,REGULAR,turnover,bad pass,[],1629643,,,1610612753,61,67,2022-11-10T00:06:21Z,3990000,False,,,0,,C. Okeke bad pass TURNOVER (3 TO),"[1629643, 1629029]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Doncic,1629029.0,,,,,,,
404,PT04M10.00S,2022-11-10T00:06:16.4Z,3,REGULAR,steal,,[],1629029,,,1610612742,61,67,2022-11-10T00:06:18Z,4000000,False,,,0,,L. Doncic STEAL (3 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
405,PT03M51.00S,2022-11-10T00:06:35.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203915,11.645860709592641,50.245098039215684,1610612742,61,67,2022-11-10T00:07:46Z,4010000,False,-1.0,57.0,1,left,MISS S. Dinwiddie driving Hook,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
406,PT03M46.00S,2022-11-10T00:06:40.1Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,61,67,2022-11-10T00:08:25Z,4020000,False,,,0,,C. Okeke REBOUND (Off:0 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,In The Paint (Non-RA),0-8 Center,,,,405.0,6.0,6.0,0.0,,,,,,,,,,,,,
409,PT03M40.00S,2022-11-10T00:06:45.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,92.46057818659659,49.754901960784316,1610612753,63,67,2022-11-10T00:06:54Z,4050000,False,-1.0,18.0,1,right,M. Bamba DUNK (9 PTS) (T. Ross 1 AST),"[1628964, 203082]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,1.84,Made,9.0,,,,,T. Ross,203082.0,1.0,,,,,,,,,,
411,PT03M29.00S,2022-11-10T00:06:56.5Z,3,REGULAR,turnover,bad pass,[],1627827,,,1610612742,63,67,2022-11-10T00:07:02Z,4070000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1630591]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Suggs,1630591.0,,,,,,,
412,PT03M29.00S,2022-11-10T00:06:56.5Z,3,REGULAR,steal,,[],1630591,,,1610612753,63,67,2022-11-10T00:06:58Z,4080000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
413,PT03M25.00S,2022-11-10T00:07:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629643,93.38042049934296,53.431372549019606,1610612753,63,67,2022-11-10T00:07:12Z,4090000,False,17.0,10.0,1,right,MISS C. Okeke running Layup - blocked,"[1629643, 1627827]",1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,Finney-Smith,1627827.0,,,,
414,PT03M25.00S,2022-11-10T00:07:00.7Z,3,REGULAR,block,,[],1627827,,,1610612753,63,67,2022-11-10T00:07:04Z,4100000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT03M20.00S,2022-11-10T00:07:05.7Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,63,67,2022-11-10T00:07:12Z,4110000,False,,,0,,J. Suggs REBOUND (Off:1 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,413.0,6.0,5.0,1.0,,,,,,,,,,,,,
416,PT03M19.00S,2022-11-10T00:07:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630591,93.38042049934296,49.50980392156863,1610612753,65,67,2022-11-10T00:09:34Z,4120000,False,-2.0,10.0,1,right,J. Suggs putback Layup (12 PTS),[1630591],1610612753.0,ORL,putback,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.0,Made,12.0,,,,,,,,,,,,,,,,,
417,PT03M08.00S,2022-11-10T00:07:16.8Z,3,REGULAR,3pt,Jump Shot,[],203501,26.49474375821288,82.84313725490196,1610612742,65,67,2022-11-10T00:07:21Z,4130000,False,-164.0,197.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
418,PT03M05.00S,2022-11-10T00:07:19.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,65,67,2022-11-10T00:07:21Z,4140000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,417.0,3.0,2.0,1.0,,,,,,,,,,,,,
419,PT02M54.00S,2022-11-10T00:07:31.3Z,3,REGULAR,2pt,Jump Shot,[],1630591,70.48086399474376,53.86029411764706,1610612753,65,67,2022-11-10T00:11:51Z,4150000,False,19.0,225.0,1,right,MISS J. Suggs 22' Jump Shot,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,22.58,Missed,,,,,,,,,,,,,,,,,,
420,PT02M51.00S,2022-11-10T00:07:34.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,65,67,2022-11-10T00:07:35Z,4160000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,419.0,4.0,4.0,0.0,,,,,,,,,,,,,
421,PT02M42.00S,2022-11-10T00:07:43.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,5.601182654402102,49.754901960784316,1610612742,65,69,2022-11-10T00:07:50Z,4170000,False,1.0,0.0,1,left,D. Finney-Smith cutting DUNK (8 PTS) (L. Doncic 6 AST),"[1627827, 1629029]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.12,Made,8.0,,,,,L. Doncic,1629029.0,6.0,,,,,,,,,,
423,PT02M15.00S,2022-11-10T00:08:10.2Z,3,REGULAR,2pt,Jump Shot,[],203082,76.5604467805519,51.71568627450981,1610612753,67,69,2022-11-10T00:08:14Z,4190000,False,9.0,168.0,1,right,T. Ross 16' pullup Jump Shot (4 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,16.8,Made,4.0,,,,,,,,,,,,,,,,,
424,PT02M06.00S,2022-11-10T00:08:21.7Z,3,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612742,67,69,2022-11-10T00:08:36Z,4200000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1629626, 203915]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,,,1.0,0.0,Dinwiddie,203915.0
426,PT02M06.00S,2022-11-10T00:08:42.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,67,69,2022-11-10T00:08:42Z,4220000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,out,[],1629643,,,1610612742,67,69,2022-11-10T00:11:04Z,4230000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,out,[],1630591,,,1610612742,67,69,2022-11-10T00:11:04Z,4240000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
