actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
612,PT04M25.00S,2022-10-23T01:16:50.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,91.14651773981603,54.65686274509803,1610612753,109,111,2022-10-23T01:21:40Z,6020000,23.0,31.0,1,right,MISS W. Carter Jr. turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
613,PT04M23.00S,2022-10-23T01:16:52.8Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,109,111,2022-10-23T01:17:02Z,6030000,,,0,,W. Carter Jr. REBOUND (Off:5 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,612.0,12.0,7.0,5.0,,,,,,,,,,,,,,
614,PT04M23.00S,2022-10-23T01:16:54.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,92.46057818659659,46.81372549019608,1610612753,111,111,2022-10-23T01:17:09Z,6040000,-16.0,18.0,1,right,W. Carter Jr. putback DUNK (13 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,13.0,,,,,,,,,,,,,
615,PT04M08.00S,2022-10-23T01:17:11.4Z,4,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612738,111,111,2022-10-23T01:17:20Z,6050000,,,0,,W. Carter Jr. shooting personal FOUL (5 PF) (Tatum 2 FT),"[1628976, 1628369]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,5.0,1.0,Tatum,1628369.0
617,PT04M08.00S,2022-10-23T01:17:37.2Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,111,112,2022-10-23T01:17:37Z,6070000,,,0,,J. Tatum Free Throw 1 of 2 (33 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
619,PT04M08.00S,2022-10-23T01:17:57.8Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,111,113,2022-10-23T01:17:57Z,6080000,,,0,,J. Tatum Free Throw 2 of 2 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
620,PT03M50.00S,2022-10-23T01:18:16.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,83.52496714848883,54.65686274509803,1610612753,111,113,2022-10-23T01:18:27Z,6090000,23.0,102.0,1,right,MISS F. Wagner 10' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,,
621,PT03M49.00S,2022-10-23T01:18:17.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,111,113,2022-10-23T01:18:27Z,6100000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,620.0,,,,,,,,,,,,,,,,,
623,PT03M35.00S,2022-10-23T01:18:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.389618922470433,52.94117647058824,1610612738,111,115,2022-10-23T01:18:54Z,6120000,-15.0,8.0,1,left,D. White driving Layup (24 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,24.0,,,,,,,,,,,,,
624,PT03M35.00S,2022-10-23T01:18:52.8Z,4,REGULAR,foul,personal,['1freethrow'],203082,,,1610612738,111,115,2022-10-23T01:19:02Z,6130000,,,0,,T. Ross shooting personal FOUL (2 PF) (White 1 FT),"[203082, 1628401]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,White,1628401.0
626,PT03M35.00S,2022-10-23T01:19:20.6Z,4,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,111,116,2022-10-23T01:19:20Z,6150000,,,0,,D. White Free Throw 1 of 1 (25 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
627,PT03M35.00S,2022-10-23T01:19:27.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,111,116,2022-10-23T01:19:27Z,6160000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M35.00S,2022-10-23T01:20:12.3Z,4,REGULAR,substitution,out,[],1628401,,,1610612753,111,116,2022-10-23T01:20:49Z,6170000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M35.00S,2022-10-23T01:20:12.3Z,4,REGULAR,substitution,in,[],203943,,,1610612753,111,116,2022-10-23T01:20:49Z,6180000,,,0,,SUB in: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M21.00S,2022-10-23T01:21:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.48948751642575,54.65686274509803,1610612753,113,116,2022-10-23T01:21:24Z,6190000,23.0,37.0,1,right,P. Banchero driving Layup (21 PTS) (W. Carter Jr. 5 AST),"[1631094, 1628976]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,4.36,Made,,,,,21.0,,,,W. Carter Jr.,1628976.0,5.0,,,,,,,
633,PT03M07.00S,2022-10-23T01:22:12.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,113,116,2022-10-23T01:22:12Z,6220000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M07.00S,2022-10-23T01:23:04.1Z,4,REGULAR,substitution,out,[],203943,,,1610612738,113,116,2022-10-23T01:23:39Z,6230000,,,0,,SUB out: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M07.00S,2022-10-23T01:23:04.1Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,113,116,2022-10-23T01:23:39Z,6240000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M50.00S,2022-10-23T01:23:53.8Z,4,REGULAR,3pt,Jump Shot,[],1628401,32.802233902759525,53.67647058823529,1610612738,113,116,2022-10-23T01:23:59Z,6250000,-18.0,256.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
637,PT02M47.00S,2022-10-23T01:23:56.8Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,113,116,2022-10-23T01:23:59Z,6260000,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,636.0,5.0,4.0,1.0,,,,,,,,,,,,,,
638,PT02M23.00S,2022-10-23T01:24:21.0Z,4,REGULAR,2pt,Jump Shot,[],1631094,76.2976346911958,59.80392156862745,1610612753,113,116,2022-10-23T01:24:27Z,6270000,49.0,170.0,1,right,MISS P. Banchero 17' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,17.72,Missed,,,,,,,,,,,,,,,,,,
639,PT02M19.00S,2022-10-23T01:24:25.2Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,113,116,2022-10-23T01:24:25Z,6280000,,,0,,G. Williams REBOUND (Off:0 Def:6),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,638.0,6.0,6.0,0.0,,,,,,,,,,,,,,
640,PT02M02.00S,2022-10-23T01:24:42.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628401,6.176084099868594,50.467218137254896,1610612738,113,118,2022-10-23T01:24:48Z,6290000,-2.0,6.0,1,left,D. White driving DUNK (27 PTS) (J. Tatum 1 AST),"[1628401, 1628369]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,27.0,,,,J. Tatum,1628369.0,1.0,,,,,,,
642,PT01M49.00S,2022-10-23T01:25:00.0Z,4,REGULAR,foul,offensive,[],1630175,,,1610612753,113,118,2022-10-23T01:25:14Z,6310000,,,0,,C. Anthony charge offensive FOUL (4 PF),"[1630175, 1628401]",1610612753.0,ORL,charge,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626302.0,4.0,0.0,White,1628401.0
644,PT01M49.00S,2022-10-23T01:25:00.0Z,4,REGULAR,turnover,offensive foul,[],1630175,,,1610612753,113,118,2022-10-23T01:25:00Z,6330000,,,0,,C. Anthony offensive foul TURNOVER (2 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,1626302.0,,,,
645,PT01M49.00S,2022-10-23T01:25:18.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,113,118,2022-10-23T01:34:45Z,6340000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M29.00S,2022-10-23T01:27:49.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,32.670827858081466,40.931372549019606,1610612738,113,121,2022-10-23T01:27:55Z,6360000,45.0,255.0,1,left,J. Tatum 25' 3PT step back (37 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.86,Made,,,,,37.0,,,,,,,,,,,,,
648,PT01M19.00S,2022-10-23T01:28:04.3Z,4,REGULAR,foul,personal,[],203935,,,1610612753,113,121,2022-10-23T01:28:30Z,6370000,,,0,,M. Smart personal FOUL (3 PF),"[203935, 1628976]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Carter Jr.,1628976.0
650,PT01M10.00S,2022-10-23T01:28:56.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612753,113,121,2022-10-23T01:29:13Z,6390000,,,0,,G. Williams shooting personal FOUL (5 PF) (Banchero 2 FT),"[1629684, 1631094]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,29012.0,5.0,0.0,Banchero,1631094.0
652,PT01M10.00S,2022-10-23T01:29:25.6Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,114,121,2022-10-23T01:29:25Z,6410000,,,0,,P. Banchero Free Throw 1 of 2 (22 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
653,PT01M10.00S,2022-10-23T01:29:47.8Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,115,121,2022-10-23T01:29:47Z,6420000,,,0,,P. Banchero Free Throw 2 of 2 (23 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
654,PT00M49.60S,2022-10-23T01:30:12.8Z,4,REGULAR,3pt,Jump Shot,[],1628401,31.488173455978973,30.14705882352941,1610612738,115,121,2022-10-23T01:30:19Z,6430000,99.0,243.0,1,left,MISS D. White 26' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
655,PT00M46.00S,2022-10-23T01:30:16.4Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,115,121,2022-10-23T01:30:19Z,6440000,,,0,,C. Anthony REBOUND (Off:1 Def:8),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,654.0,9.0,8.0,1.0,,,,,,,,,,,,,,
656,PT00M41.90S,2022-10-23T01:30:20.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630175,94.03745072273325,49.754901960784316,1610612753,115,121,2022-10-23T01:30:36Z,6450000,-1.0,4.0,1,right,MISS C. Anthony running DUNK,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,,,,,,,
657,PT00M38.20S,2022-10-23T01:30:24.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,115,121,2022-10-23T01:35:42Z,6460000,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,656.0,7.0,7.0,0.0,,,,,,,,,,,,,,
658,PT00M35.40S,2022-10-23T01:30:29.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612738,115,121,2022-10-23T01:30:44Z,6470000,,,0,,F. Wagner personal FOUL (1 PF) (Tatum 2 FT),"[1630532, 1628369]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Tatum,1628369.0
660,PT00M35.40S,2022-10-23T01:31:07.7Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,115,121,2022-10-23T01:31:07Z,6490000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
661,PT00M35.40S,2022-10-23T01:31:07.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,115,121,2022-10-23T01:31:07Z,6500000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,
662,PT00M35.40S,2022-10-23T01:31:26.3Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,115,122,2022-10-23T01:31:26Z,6510000,,,0,,J. Tatum Free Throw 2 of 2 (38 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
663,PT00M28.60S,2022-10-23T01:31:41.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,91.27792378449409,50.98039215686274,1610612753,117,122,2022-10-23T01:31:46Z,6520000,5.0,29.0,1,right,W. Carter Jr. cutting DUNK (15 PTS) (C. Anthony 6 AST),"[1628976, 1630175]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,15.0,,,,C. Anthony,1630175.0,6.0,,,,,,,
665,PT00M26.40S,2022-10-23T01:31:52.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203082,,,1610612738,117,122,2022-10-23T01:32:06Z,6540000,,,0,,T. Ross personal FOUL (3 PF) (Williams 2 FT),"[203082, 1629684]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Williams,1629684.0
667,PT00M26.40S,2022-10-23T01:32:19.0Z,4,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,117,123,2022-10-23T01:32:19Z,6560000,,,0,,G. Williams Free Throw 1 of 2 (12 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
668,PT00M26.40S,2022-10-23T01:32:32.7Z,4,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,117,124,2022-10-23T01:32:32Z,6570000,,,0,,G. Williams Free Throw 2 of 2 (13 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
669,PT00M13.80S,2022-10-23T01:32:54.2Z,4,REGULAR,3pt,Jump Shot,[],203082,71.17279894875165,18.38235294117647,1610612753,120,124,2022-10-23T01:33:00Z,6580000,-158.0,218.0,1,right,T. Ross 26' 3PT pullup (29 PTS) (P. Banchero 3 AST),"[203082, 1631094]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,26.97,Made,,,,,29.0,,,,P. Banchero,1631094.0,3.0,,,,,,,
670,PT00M13.40S,2022-10-23T01:33:04.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,120,124,2022-10-23T01:33:04Z,6590000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M09.10S,2022-10-23T01:34:38.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612738,120,124,2022-10-23T01:35:04Z,6600000,,,0,,P. Banchero take personal FOUL (1 PF) (Tatum 2 FT),"[1631094, 1628369]",1610612753.0,ORL,take,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Tatum,1628369.0
674,PT00M09.10S,2022-10-23T01:35:03.6Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,120,125,2022-10-23T01:35:03Z,6620000,,,0,,J. Tatum Free Throw 1 of 2 (39 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
675,PT00M09.10S,2022-10-23T01:35:20.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,120,126,2022-10-23T01:35:20Z,6630000,,,0,,J. Tatum Free Throw 2 of 2 (40 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,40.0,,,,,,,,,,,,,
676,PT00M09.10S,2022-10-23T01:35:35.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,120,126,2022-10-23T01:35:35Z,6640000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M04.50S,2022-10-23T01:36:52.3Z,4,REGULAR,3pt,Jump Shot,[],1631094,66.83639947437582,63.48039215686274,1610612753,120,126,2022-10-23T01:36:57Z,6650000,67.0,259.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
678,PT00M01.50S,2022-10-23T01:36:55.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,120,126,2022-10-23T01:36:55Z,6660000,,,0,,J. Tatum REBOUND (Off:0 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,677.0,8.0,8.0,0.0,,,,,,,,,,,,,,
679,PT00M00.00S,2022-10-23T01:37:01.1Z,4,REGULAR,period,end,[],0,,,1610612738,120,126,2022-10-23T01:37:01Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2022-10-23T01:37:03.1Z,4,REGULAR,game,end,[],0,,,0,120,126,2022-10-23T01:37:03Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
