actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
423,PT00M08.80S,2022-11-12T01:42:10.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,87,73,2022-11-12T01:42:13Z,4180000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,422.0,4.0,3.0,1.0,,,,,,
426,PT00M06.60S,2022-11-12T01:42:46.2Z,3,REGULAR,foul,personal,['1freethrow'],203082,,,1610612756,87,73,2022-11-12T01:43:05Z,4210000,False,,,0,,T. Ross transition take personal FOUL (1 PF) (Booker 1 FT),"[203082, 1626164]",1610612753.0,ORL,transition take,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right,1628172.0,,,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0
428,PT00M06.60S,2022-11-12T01:43:06.9Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,87,74,2022-11-12T01:43:06Z,4230000,False,,,0,,D. Booker transition take Free Throw 1 of 1 (15 PTS),[1626164],1610612756.0,PHX,transition take,,,Booker,D. Booker,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
429,PT00M00.00S,2022-11-12T01:43:16.7Z,3,REGULAR,3pt,Jump Shot,[],1630613,70.90998685939553,77.45098039215686,1610612756,87,74,2022-11-12T01:43:45Z,4240000,False,137.0,221.0,1,right,MISS D. Washington Jr. 26' step back 3PT,[1630613],1610612756.0,PHX,step back,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,,,26.01,Missed,,,,,,,,,,,,,,
430,PT00M00.00S,2022-11-12T01:43:23.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,87,74,2022-11-12T01:43:23Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,429.0,,,,,,,,,
431,PT00M00.00S,2022-11-12T01:43:33.5Z,3,REGULAR,period,end,[],0,,,1610612756,87,74,2022-11-12T01:43:33Z,4260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2022-11-12T01:44:42.2Z,4,REGULAR,substitution,out,['startperiod'],1629643,,,1610612756,87,74,2022-11-12T01:45:59Z,4270000,False,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2022-11-12T01:44:42.2Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,87,74,2022-11-12T01:45:59Z,4280000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2022-11-12T01:44:42.2Z,4,REGULAR,substitution,out,['startperiod'],1630613,,,1610612756,87,74,2022-11-12T01:45:59Z,4290000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2022-11-12T01:44:42.2Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612756,87,74,2022-11-12T01:45:59Z,4300000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2022-11-12T01:44:42.2Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612756,87,74,2022-11-12T01:45:59Z,4310000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2022-11-12T01:44:42.2Z,4,REGULAR,substitution,in,['startperiod'],1628470,,,1610612756,87,74,2022-11-12T01:45:59Z,4320000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2022-11-12T01:46:14.0Z,4,REGULAR,period,start,[],0,,,1610612756,87,74,2022-11-12T01:46:14Z,4330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT11M46.00S,2022-11-12T01:46:27.5Z,4,REGULAR,3pt,Jump Shot,[],1626166,66.83639947437582,47.05882352941176,1610612756,87,77,2022-11-12T01:46:32Z,4340000,False,-15.0,259.0,1,right,C. Payne 25' 3PT pullup (17 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,25.96,Made,17.0,,,,,,,,,,,,,
440,PT11M29.00S,2022-11-12T01:46:44.3Z,4,REGULAR,turnover,lost ball,[],1630532,,,1610612753,87,77,2022-11-12T01:46:48Z,4350000,False,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 1626166]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,2.0,Payne,1626166.0,,,,,,,,,,,,,,,,
441,PT11M29.00S,2022-11-12T01:46:44.3Z,4,REGULAR,steal,,[],1626166,,,1610612756,87,77,2022-11-12T01:46:46Z,4360000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
442,PT11M25.00S,2022-11-12T01:46:48.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626166,66.44218134034165,43.13725490196079,1610612756,87,80,2022-11-12T01:46:55Z,4370000,False,-34.0,263.0,1,right,C. Payne 26' 3PT  (20 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,26.51,Made,20.0,,,,,,,,,,,,,
443,PT11M05.00S,2022-11-12T01:47:07.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,6.258212877792378,43.627450980392155,1610612753,87,80,2022-11-12T01:48:39Z,4380000,False,32.0,6.0,1,left,MISS F. Wagner driving Hook - blocked,"[1630532, 202687]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,3.25,Missed,,,,,,,,,Biyombo,202687.0,,,,
444,PT11M05.00S,2022-11-12T01:47:07.2Z,4,REGULAR,block,,[],202687,,,1610612753,87,80,2022-11-12T01:47:09Z,4390000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
445,PT11M02.00S,2022-11-12T01:47:10.2Z,4,REGULAR,rebound,offensive,[],203082,,,1610612753,87,80,2022-11-12T01:47:15Z,4400000,False,,,0,,T. Ross REBOUND (Off:1 Def:0),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,,,,,,,443.0,1.0,0.0,1.0,,,,,,
446,PT11M00.00S,2022-11-12T01:47:12.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203082,9.806176084099869,46.81372549019608,1610612753,89,80,2022-11-12T01:47:21Z,4410000,False,16.0,40.0,1,left,T. Ross driving floating Jump Shot (4 PTS),[203082],1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,4.28,Made,4.0,,,,,,,,,,,,,
447,PT10M41.00S,2022-11-12T01:47:31.2Z,4,REGULAR,3pt,Jump Shot,[],1628470,70.64717477003943,75.73529411764706,1610612756,89,80,2022-11-12T01:47:35Z,4420000,False,129.0,223.0,1,right,MISS T. Craig 25' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,25.78,Missed,,,,,,,,,,,,,,
448,PT10M39.00S,2022-11-12T01:47:33.2Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,89,80,2022-11-12T01:47:35Z,4430000,False,,,0,,C. Houstan REBOUND (Off:0 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,447.0,2.0,2.0,0.0,,,,,,
449,PT10M27.00S,2022-11-12T01:47:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,12.434296977660972,49.50980392156863,1610612753,91,80,2022-11-12T01:47:52Z,4440000,False,2.0,64.0,1,left,F. Wagner 6' turnaround Jump Shot (14 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.44,Made,14.0,,,,,,,,,,,,,
450,PT10M15.00S,2022-11-12T01:47:57.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,66.83639947437582,33.088235294117645,1610612756,91,80,2022-11-12T01:49:31Z,4450000,False,-85.0,259.0,1,right,MISS C. Payne 27' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,27.27,Missed,,,,,,,,,,,,,,
451,PT10M11.00S,2022-11-12T01:48:02.6Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,91,80,2022-11-12T01:48:02Z,4460000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,450.0,1.0,0.0,1.0,,,,,,
452,PT10M09.00S,2022-11-12T01:48:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,92.19776609724047,49.50980392156863,1610612756,91,82,2022-11-12T01:48:13Z,4470000,False,-2.0,21.0,1,right,C. Payne driving finger roll Layup (22 PTS) (B. Biyombo 1 AST),"[1626166, 202687]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,2.09,Made,22.0,B. Biyombo,202687.0,1.0,,,,,,,,,,
454,PT09M54.00S,2022-11-12T01:48:22.1Z,4,REGULAR,foul,personal,['2freethrow'],202687,,,1610612753,91,82,2022-11-12T01:48:30Z,4490000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[202687, 1628976]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,,,,,,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0
456,PT09M54.00S,2022-11-12T01:49:09.5Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,92,82,2022-11-12T01:49:09Z,4510000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
457,PT09M54.00S,2022-11-12T01:49:25.8Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,93,82,2022-11-12T01:49:25Z,4520000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (16 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
458,PT09M41.00S,2022-11-12T01:49:43.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,84.05059132720105,55.63725490196079,1610612756,93,84,2022-11-12T01:49:51Z,4530000,False,28.0,97.0,1,right,B. Biyombo 10' turnaround Hook (4 PTS) (C. Payne 4 AST),"[202687, 1626166]",1610612756.0,PHX,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.14,Made,4.0,C. Payne,1626166.0,4.0,,,,,,,,,,
460,PT09M19.00S,2022-11-12T01:50:05.6Z,4,REGULAR,3pt,Jump Shot,[],203082,27.677398160315374,78.92156862745098,1610612753,96,84,2022-11-12T01:50:11Z,4550000,False,-145.0,208.0,1,left,T. Ross 25' 3PT pullup (7 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,25.31,Made,7.0,,,,,,,,,,,,,
461,PT08M55.00S,2022-11-12T01:50:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,83.13074901445466,43.13725490196079,1610612756,96,84,2022-11-12T01:50:42Z,4560000,False,-34.0,106.0,1,right,MISS T. Craig 11' fadeaway Shot,[1628470],1610612756.0,PHX,fadeaway,,,Craig,T. Craig,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.15,Missed,,,,,,,,,,,,,,
462,PT08M51.00S,2022-11-12T01:50:33.5Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,96,84,2022-11-12T01:50:42Z,4570000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,461.0,5.0,4.0,1.0,,,,,,
463,PT08M41.00S,2022-11-12T01:50:43.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,32.40801576872536,34.068627450980394,1610612753,96,84,2022-11-12T01:50:49Z,4580000,False,80.0,252.0,1,left,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,26.44,Missed,,,,,,,,,,,,,,
464,PT08M39.00S,2022-11-12T01:50:45.6Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,96,84,2022-11-12T01:50:49Z,4590000,False,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,463.0,5.0,4.0,1.0,,,,,,
465,PT08M39.00S,2022-11-12T01:50:52.6Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612753,96,84,2022-11-12T01:51:05Z,4600000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Bamba 2 FT),"[1626166, 1628964]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,,,,,,,2.0,0.0,Bamba,1628964.0
467,PT08M39.00S,2022-11-12T01:51:15.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612753,96,84,2022-11-12T01:51:15Z,4620000,False,,,0,,MISS M. Bamba Free Throw 1 of 2,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
468,PT08M39.00S,2022-11-12T01:51:15.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,96,84,2022-11-12T01:51:15Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,,,,,
469,PT08M39.00S,2022-11-12T01:51:29.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612753,97,84,2022-11-12T01:51:29Z,4640000,False,,,0,,M. Bamba Free Throw 2 of 2 (9 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
470,PT08M27.00S,2022-11-12T01:51:57.6Z,4,REGULAR,3pt,Jump Shot,[],1627814,87.46714848883047,97.05882352941177,1610612756,97,84,2022-11-12T01:52:03Z,4650000,False,235.0,65.0,1,right,MISS D. Lee 24' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,,,,,24.42,Missed,,,,,,,,,,,,,,
471,PT08M23.00S,2022-11-12T01:52:01.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,97,84,2022-11-12T01:52:03Z,4660000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,,,,,470.0,6.0,5.0,1.0,,,,,,
472,PT08M18.00S,2022-11-12T01:52:06.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,10.068988173455978,50.49019607843137,1610612753,99,84,2022-11-12T01:52:12Z,4670000,False,-2.0,42.0,1,left,W. Carter Jr. driving finger roll Layup (18 PTS) (F. Wagner 3 AST),"[1628976, 1630532]",1610612753.0,ORL,driving finger roll,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,4.22,Made,18.0,F. Wagner,1630532.0,3.0,,,,,,,,,,
474,PT08M18.00S,2022-11-12T01:52:15.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,99,84,2022-11-12T01:52:15Z,4690000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT08M18.00S,2022-11-12T01:54:46.2Z,4,REGULAR,substitution,out,[],1628964,,,1610612756,99,84,2022-11-12T01:55:00Z,4700000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M18.00S,2022-11-12T01:54:46.2Z,4,REGULAR,substitution,out,[],1627814,,,1610612756,99,84,2022-11-12T01:55:00Z,4710000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT08M18.00S,2022-11-12T01:54:46.2Z,4,REGULAR,substitution,out,[],202687,,,1610612756,99,84,2022-11-12T01:55:00Z,4720000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT08M18.00S,2022-11-12T01:54:46.2Z,4,REGULAR,substitution,in,[],1630181,,,1610612756,99,84,2022-11-12T01:55:00Z,4730000,False,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT08M18.00S,2022-11-12T01:54:46.2Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,99,84,2022-11-12T01:55:00Z,4740000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT08M18.00S,2022-11-12T01:54:46.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,99,84,2022-11-12T01:55:00Z,4750000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M08.00S,2022-11-12T01:55:28.6Z,4,REGULAR,foul,personal,[],1630532,,,1610612756,99,84,2022-11-12T01:55:36Z,4760000,False,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1628470]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,3.0,0.0,Craig,1628470.0
483,PT07M54.00S,2022-11-12T01:55:56.2Z,4,REGULAR,3pt,Jump Shot,[],1628969,88.78120893561103,95.83333333333334,1610612756,99,87,2022-11-12T01:56:01Z,4780000,False,229.0,53.0,1,right,M. Bridges 3PT  (8 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,23.52,Made,8.0,D. Ayton,1629028.0,1.0,,,,,,,,,,
485,PT07M33.00S,2022-11-12T01:56:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,15.325229960578188,47.05882352941176,1610612753,101,87,2022-11-12T01:56:22Z,4800000,False,15.0,92.0,1,left,T. Ross 9' driving floating Jump Shot (9 PTS) (W. Carter Jr. 3 AST),"[203082, 1628976]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.28,Made,9.0,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,
487,PT07M17.00S,2022-11-12T01:56:32.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,84.97043363994744,43.627450980392155,1610612756,101,87,2022-11-12T01:56:37Z,4820000,False,-32.0,89.0,1,right,MISS D. Ayton 9' turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.44,Missed,,,,,,,,,,,,,,
488,PT07M15.00S,2022-11-12T01:56:34.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,101,87,2022-11-12T01:56:37Z,4830000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,487.0,6.0,4.0,2.0,,,,,,
489,PT07M00.00S,2022-11-12T01:56:50.2Z,4,REGULAR,3pt,Jump Shot,[],203082,22.421156373193167,88.72549019607843,1610612753,104,87,2022-11-12T01:56:56Z,4840000,False,-194.0,158.0,1,left,T. Ross 25' 3PT  (12 PTS) (W. Carter Jr. 4 AST),"[203082, 1628976]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,25.01,Made,12.0,W. Carter Jr.,1628976.0,4.0,,,,,,,,,,
491,PT06M44.00S,2022-11-12T01:57:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,87.59855453350855,52.69607843137255,1610612756,104,89,2022-11-12T01:57:12Z,4860000,False,13.0,64.0,1,right,D. Booker 6' turnaround Jump Shot (17 PTS),[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.55,Made,17.0,,,,,,,,,,,,,
492,PT06M25.00S,2022-11-12T01:57:27.9Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612753,104,89,2022-11-12T01:57:47Z,4870000,False,,,0,,C. Payne shooting personal FOUL (3 PF) (Ross 2 FT),"[1626166, 203082]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,3.0,0.0,Ross,203082.0
494,PT06M25.00S,2022-11-12T01:57:53.3Z,4,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,105,89,2022-11-12T01:57:53Z,4890000,False,,,0,,T. Ross Free Throw 1 of 2 (13 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
495,PT06M25.00S,2022-11-12T01:58:15.3Z,4,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,106,89,2022-11-12T01:58:15Z,4900000,False,,,0,,T. Ross Free Throw 2 of 2 (14 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
496,PT06M10.00S,2022-11-12T01:58:32.0Z,4,REGULAR,2pt,Jump Shot,[],1626164,74.98357424441524,70.34313725490196,1610612756,106,89,2022-11-12T01:58:39Z,4910000,False,102.0,183.0,1,right,MISS D. Booker 20' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,20.91,Missed,,,,,,,,,,,,,,
497,PT06M07.00S,2022-11-12T01:58:35.0Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,106,89,2022-11-12T01:58:39Z,4920000,False,,,0,,T. Ross REBOUND (Off:1 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,496.0,2.0,1.0,1.0,,,,,,
498,PT05M51.00S,2022-11-12T01:58:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203082,8.09789750328515,55.88235294117647,1610612753,106,89,2022-11-12T01:59:53Z,4930000,False,-29.0,24.0,1,left,MISS T. Ross reverse Layup,[203082],1610612753.0,ORL,reverse,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,,3.77,Missed,,,,,,,,,,,,,,
499,PT05M49.00S,2022-11-12T01:58:52.6Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612756,106,89,2022-11-12T01:58:59Z,4940000,False,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,498.0,4.0,2.0,2.0,,,,,,
500,PT05M36.00S,2022-11-12T01:59:05.1Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,106,89,2022-11-12T01:59:10Z,4950000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1630181]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,2.0,Hampton,1630181.0,,,,,,,,,,,,,,,,
501,PT05M36.00S,2022-11-12T01:59:05.1Z,4,REGULAR,steal,,[],1630181,,,1610612753,106,89,2022-11-12T01:59:07Z,4960000,False,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
502,PT05M30.00S,2022-11-12T01:59:16.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,106,89,2022-11-12T01:59:16Z,4970000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT05M30.00S,2022-11-12T01:59:36.5Z,4,REGULAR,substitution,out,[],1631216,,,1610612753,106,89,2022-11-12T02:01:45Z,4980000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT05M30.00S,2022-11-12T01:59:36.5Z,4,REGULAR,substitution,in,[],1629626,,,1610612753,106,89,2022-11-12T02:01:45Z,4990000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT05M13.00S,2022-11-12T02:02:22.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,106,89,2022-11-12T02:02:29Z,5000000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,1628953.0,,,,,,,,,,,,,,,,,,,
506,PT05M12.00S,2022-11-12T02:02:59.4Z,4,REGULAR,foul,personal,[],1630181,,,1610612756,106,89,2022-11-12T02:03:09Z,5010000,False,,,0,,R. Hampton personal FOUL (1 PF),"[1630181, 1626164]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0
