actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
348,PT00M40.80S,2023-02-26T01:09:18.8Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,50,51,2023-02-26T01:09:22Z,3430000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,347.0,2.0,2.0,0.0,,,,,,,,,,,,,
349,PT00M34.00S,2023-02-26T01:09:25.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.7562417871222,69.6078431372549,1610612754,50,51,2023-02-26T01:09:38Z,3440000,False,98.0,251.0,1,right,MISS M. Turner 26' step back 3PT,[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
350,PT00M29.10S,2023-02-26T01:09:30.6Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,50,51,2023-02-26T01:09:31Z,3450000,False,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,,349.0,3.0,2.0,1.0,,,,,,,,,,,,,
351,PT00M13.30S,2023-02-26T01:09:49.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612753,50,51,2023-02-26T01:10:02Z,3460000,False,,,0,,A. Nembhard personal FOUL (2 PF) (Wagner 2 FT),"[1629614, 1630532]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,,,,,,,,1201.0,2.0,0.0,Wagner,1630532.0,,,,,,,,
353,PT00M13.30S,2023-02-26T01:10:17.6Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,51,51,2023-02-26T01:10:17Z,3480000,False,,,0,,F. Wagner Free Throw 1 of 2 (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
354,PT00M13.30S,2023-02-26T01:10:18.7Z,2,REGULAR,substitution,out,[],1630174,,,1610612753,51,51,2023-02-26T01:10:27Z,3490000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M13.30S,2023-02-26T01:10:18.7Z,2,REGULAR,substitution,in,[],1631097,,,1610612753,51,51,2023-02-26T01:10:27Z,3500000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M13.30S,2023-02-26T01:10:40.0Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,52,51,2023-02-26T01:10:39Z,3510000,False,,,0,,F. Wagner Free Throw 2 of 2 (11 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
357,PT00M00.00S,2023-02-26T01:10:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,90.09526938239159,57.84313725490197,1610612754,52,51,2023-02-26T01:16:22Z,3520000,False,39.0,41.0,1,right,MISS M. Turner cutting Layup - blocked,"[1626167, 1630591]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,Suggs,1630591.0,,
358,PT00M00.00S,2023-02-26T01:10:57.5Z,2,REGULAR,block,,[],1630591,,,1610612754,52,51,2023-02-26T01:11:39Z,3530000,False,,,0,,J. Suggs BLOCK (2 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT00M00.00S,2023-02-26T01:10:57.5Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,52,51,2023-02-26T01:11:39Z,3540000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,357.0,2.0,2.0,0.0,,,,,,,,,,,,,
360,PT00M00.00S,2023-02-26T01:11:09.6Z,2,REGULAR,period,end,[],0,,,1610612753,52,51,2023-02-26T01:11:09Z,3550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-02-26T01:25:50.7Z,3,REGULAR,substitution,out,['startperiod'],1630591,,,1610612753,52,51,2023-02-26T01:26:05Z,3560000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-02-26T01:25:50.7Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612753,52,51,2023-02-26T01:26:05Z,3570000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-02-26T01:25:50.7Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612753,52,51,2023-02-26T01:26:05Z,3580000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-02-26T01:25:50.7Z,3,REGULAR,substitution,in,['startperiod'],1631094,,,1610612753,52,51,2023-02-26T01:26:05Z,3590000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-02-26T01:25:50.7Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,52,51,2023-02-26T01:26:05Z,3600000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-02-26T01:25:50.7Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612753,52,51,2023-02-26T01:26:05Z,3610000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-02-26T01:26:09.5Z,3,REGULAR,period,start,[],0,,,1610612754,52,51,2023-02-26T01:26:09Z,3620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M40.00S,2023-02-26T01:26:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,16.507884362680684,41.911764705882355,1610612754,52,53,2023-02-26T01:26:36Z,3630000,False,40.0,103.0,1,left,M. Turner 11' turnaround Jump Shot (9 PTS),[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,11.04,Made,9.0,,,,,,,,,,,,,,,,,
369,PT11M22.00S,2023-02-26T01:26:47.1Z,3,REGULAR,turnover,lost ball,[],1628976,,,1610612753,52,53,2023-02-26T01:26:52Z,3640000,False,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 1629614]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Nembhard,1629614.0
370,PT11M22.00S,2023-02-26T01:26:47.1Z,3,REGULAR,steal,,[],1629614,,,1610612754,52,53,2023-02-26T01:26:50Z,3650000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
371,PT11M14.00S,2023-02-26T01:26:54.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629614,6.389618922470433,53.431372549019606,1610612754,52,55,2023-02-26T01:27:02Z,3660000,False,-17.0,8.0,1,left,A. Nembhard cutting Layup (8 PTS) (T. Haliburton 6 AST),"[1629614, 1630169]",1610612754.0,IND,cutting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.88,Made,8.0,,,,,,,,,,T. Haliburton,1630169.0,6.0,,,,,
373,PT10M58.00S,2023-02-26T01:27:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,84.57621550591328,34.80392156862745,1610612753,52,55,2023-02-26T01:27:16Z,3680000,False,-76.0,92.0,1,right,MISS W. Carter Jr. 11' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,11.97,Missed,,,,,,,,,,,,,,,,,,
374,PT10M55.00S,2023-02-26T01:27:13.2Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,52,55,2023-02-26T01:27:16Z,3690000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,,,,373.0,5.0,4.0,1.0,,,,,,,,,,,,,
375,PT10M53.00S,2023-02-26T01:27:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,2.8416557161629434,98.52941176470588,1610612754,52,55,2023-02-26T01:27:26Z,3700000,False,-243.0,-26.0,1,left,MISS A. Nembhard 24' running 3PT,[1629614],1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,24.4,Missed,,,,,,,,,,,,,,,,,,
376,PT10M48.00S,2023-02-26T01:27:20.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,52,55,2023-02-26T01:27:20Z,3710000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,375.0,6.0,5.0,1.0,,,,,,,,,,,,,
378,PT10M34.00S,2023-02-26T01:27:51.9Z,3,REGULAR,2pt,Jump Shot,[],1628365,76.82325886990802,78.18627450980392,1610612753,52,55,2023-02-26T01:27:58Z,3730000,False,141.0,165.0,1,right,MISS M. Fultz 21' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,21.73,Missed,,,,,,,,,,,,,,,,,,
379,PT10M30.00S,2023-02-26T01:27:55.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,52,55,2023-02-26T01:27:58Z,3740000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,378.0,4.0,3.0,1.0,,,,,,,,,,,,,
380,PT10M20.00S,2023-02-26T01:28:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.521024967148489,47.794117647058826,1610612754,52,57,2023-02-26T01:28:13Z,3750000,False,11.0,9.0,1,left,M. Turner cutting Layup (11 PTS) (T. Haliburton 7 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.41,Made,11.0,,,,,,,,,,T. Haliburton,1630169.0,7.0,,,,,
382,PT10M07.00S,2023-02-26T01:28:17.5Z,3,REGULAR,turnover,bad pass,[],1628365,,,1610612753,52,57,2023-02-26T01:28:26Z,3770000,False,,,0,,M. Fultz bad pass TURNOVER (3 TO),"[1628365, 1627741]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,,,Hield,1627741.0
383,PT10M07.00S,2023-02-26T01:28:17.5Z,3,REGULAR,steal,,[],1627741,,,1610612754,52,57,2023-02-26T01:28:21Z,3780000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT09M53.00S,2023-02-26T01:28:31.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,28.203022339027594,21.813725490196077,1610612754,52,60,2023-02-26T01:28:40Z,3790000,False,141.0,213.0,1,left,A. Nembhard 25' 3PT  (11 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,25.51,Made,11.0,,,,,,,,,,M. Turner,1626167.0,1.0,,,,,
386,PT09M52.00S,2023-02-26T01:28:41.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,52,60,2023-02-26T01:28:41Z,3810000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT09M39.00S,2023-02-26T01:31:40.4Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612753,52,60,2023-02-26T01:32:07Z,3820000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Banchero 2 FT),"[1626167, 1631094]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,2.0,0.0,Banchero,1631094.0,,,,,,,,
389,PT09M39.00S,2023-02-26T01:32:09.2Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,53,60,2023-02-26T01:32:09Z,3840000,False,,,0,,P. Banchero Free Throw 1 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
390,PT09M39.00S,2023-02-26T01:32:28.1Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,54,60,2023-02-26T01:32:28Z,3850000,False,,,0,,P. Banchero Free Throw 2 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
391,PT09M14.00S,2023-02-26T01:32:54.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,10.5946123521682,57.59803921568627,1610612754,54,62,2023-02-26T01:33:01Z,3860000,False,-38.0,47.0,1,left,M. Turner 6' turnaround Hook (13 PTS),[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,13.0,,,,,,,,,,,,,,,,,
392,PT08M52.00S,2023-02-26T01:33:16.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,90.75229960578186,60.5392156862745,1610612753,54,62,2023-02-26T01:33:57Z,3870000,False,53.0,34.0,1,right,MISS F. Wagner 6' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
393,PT08M49.00S,2023-02-26T01:33:19.3Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,54,62,2023-02-26T01:33:57Z,3880000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,392.0,7.0,5.0,2.0,,,,,,,,,,,,,
394,PT08M47.00S,2023-02-26T01:33:20.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,91.14651773981603,47.549019607843135,1610612753,54,62,2023-02-26T01:33:28Z,3890000,False,-12.0,31.0,1,right,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
395,PT08M45.00S,2023-02-26T01:33:22.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,54,62,2023-02-26T01:33:22Z,3900000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,394.0,8.0,5.0,3.0,,,,,,,,,,,,,
396,PT08M45.00S,2023-02-26T01:33:23.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,91.5407358738502,52.20588235294118,1610612753,54,62,2023-02-26T01:33:31Z,3910000,False,11.0,27.0,1,right,MISS W. Carter Jr. putback Layup,[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
397,PT08M43.00S,2023-02-26T01:33:25.4Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,54,62,2023-02-26T01:33:31Z,3920000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,396.0,5.0,4.0,1.0,,,,,,,,,,,,,
398,PT08M28.00S,2023-02-26T01:33:42.3Z,3,REGULAR,foul,personal,[],1630532,,,1610612754,54,62,2023-02-26T01:33:51Z,3930000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1630169]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,101283.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,
400,PT08M18.00S,2023-02-26T01:34:12.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.56833114323259,37.00980392156863,1610612754,54,65,2023-02-26T01:35:10Z,3950000,False,65.0,235.0,1,left,B. Hield 24' 3PT pullup (3 PTS) (T. Haliburton 8 AST),"[1627741, 1630169]",1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,24.36,Made,3.0,,,,,,,,,,T. Haliburton,1630169.0,8.0,,,,,
402,PT08M10.00S,2023-02-26T01:34:21.2Z,3,REGULAR,3pt,Jump Shot,[],203914,72.88107752956637,85.7843137254902,1610612753,54,65,2023-02-26T01:34:25Z,3970000,False,179.0,202.0,1,right,MISS G. Harris 27' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
403,PT08M08.00S,2023-02-26T01:34:23.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,54,65,2023-02-26T01:34:25Z,3980000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,402.0,6.0,5.0,1.0,,,,,,,,,,,,,
404,PT07M47.00S,2023-02-26T01:34:45.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,27.94021024967148,77.69607843137256,1610612754,54,68,2023-02-26T01:34:52Z,3990000,False,-138.0,210.0,1,left,T. Haliburton 25' 3PT step back (10 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,25.16,Made,10.0,,,,,,,,,,,,,,,,,
405,PT07M23.00S,2023-02-26T01:35:07.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,93.51182654402102,97.54901960784314,1610612753,57,68,2023-02-26T01:35:12Z,4000000,False,238.0,8.0,1,right,F. Wagner 3PT  (14 PTS) (G. Harris 1 AST),"[1630532, 203914]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,23.79,Made,14.0,,,,,,,,,,G. Harris,203914.0,1.0,,,,,
407,PT06M57.00S,2023-02-26T01:35:34.0Z,3,REGULAR,2pt,Jump Shot,[],1630169,23.340998685939553,62.254901960784316,1610612754,57,68,2023-02-26T01:36:33Z,4020000,False,-61.0,167.0,1,left,MISS T. Haliburton 17' turnaround fadeaway Shot,[1630169],1610612754.0,IND,turnaround fadeaway,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,17.78,Missed,,,,,,,,,,,,,,,,,,
408,PT06M55.00S,2023-02-26T01:35:36.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,57,68,2023-02-26T01:35:38Z,4030000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,407.0,9.0,6.0,3.0,,,,,,,,,,,,,
409,PT06M46.00S,2023-02-26T01:35:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.38042049934296,48.28431372549019,1610612753,59,68,2023-02-26T01:35:49Z,4040000,False,-9.0,10.0,1,right,P. Banchero Layup (13 PTS) (M. Fultz 1 AST),"[1631094, 1628365]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.3,Made,13.0,,,,,,,,,,M. Fultz,1628365.0,1.0,,,,,
411,PT06M45.00S,2023-02-26T01:35:51.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,59,68,2023-02-26T01:35:51Z,4060000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M32.00S,2023-02-26T01:39:16.3Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,59,68,2023-02-26T01:39:21Z,4080000,False,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1631094]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Banchero,1631094.0
414,PT06M32.00S,2023-02-26T01:39:16.3Z,3,REGULAR,steal,,[],1631094,,,1610612753,59,68,2023-02-26T01:39:18Z,4090000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
415,PT06M28.00S,2023-02-26T01:39:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,92.06636005256242,52.450980392156865,1610612753,61,68,2023-02-26T01:39:31Z,4100000,False,12.0,22.0,1,right,P. Banchero running Layup (15 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.53,Made,15.0,,,,,,,,,,,,,,,,,
416,PT06M28.00S,2023-02-26T01:39:24.5Z,3,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612753,61,68,2023-02-26T01:39:34Z,4110000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Banchero 1 FT),"[1630174, 1631094]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,3.0,0.0,Banchero,1631094.0,,,,,,,,
418,PT06M28.00S,2023-02-26T01:39:58.3Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631094,,,1610612753,61,68,2023-02-26T01:39:58Z,4130000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT06M25.00S,2023-02-26T01:40:01.3Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,61,68,2023-02-26T01:40:02Z,4140000,False,,,0,,W. Carter Jr. REBOUND (Off:4 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,418.0,10.0,6.0,4.0,,,,,,,,,,,,,
447,PT06M23.00S,2023-02-26T01:40:00.1Z,3,REGULAR,turnover,lost ball,[],1628976,,,1610612753,61,68,2023-02-26T01:44:15Z,4145000,False,,,0,,W. Carter Jr. lost ball TURNOVER (2 TO),"[1628976, 1629614]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,,,Nembhard,1629614.0
448,PT06M23.00S,2023-02-26T01:40:00.1Z,3,REGULAR,steal,,[],1629614,,,1610612754,61,68,2023-02-26T02:36:14Z,4147500,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
423,PT06M18.00S,2023-02-26T01:40:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630174,6.521024967148489,47.549019607843135,1610612754,61,68,2023-02-26T01:43:22Z,4180000,False,12.0,9.0,1,left,MISS A. Nesmith running Layup,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.51,Missed,,,,,,,,,,,,,,,,,,
424,PT06M13.00S,2023-02-26T01:40:12.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,68,2023-02-26T01:40:16Z,4190000,False,,,0,,P. Banchero REBOUND (Off:1 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,423.0,5.0,4.0,1.0,,,,,,,,,,,,,
425,PT06M09.00S,2023-02-26T01:40:16.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,92.19776609724047,3.6764705882352944,1610612753,61,68,2023-02-26T01:40:23Z,4200000,False,-232.0,21.0,1,right,MISS W. Carter Jr. running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
426,PT06M06.00S,2023-02-26T01:40:19.2Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,61,68,2023-02-26T01:40:23Z,4210000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,425.0,2.0,2.0,0.0,,,,,,,,,,,,,
427,PT05M58.00S,2023-02-26T01:40:28.2Z,3,REGULAR,3pt,Jump Shot,[],1629614,29.25427069645204,29.411764705882355,1610612754,61,68,2023-02-26T01:40:35Z,4220000,False,103.0,222.0,1,left,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,24.51,Missed,,,,,,,,,,,,,,,,,,
428,PT05M53.00S,2023-02-26T01:40:33.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,61,68,2023-02-26T01:40:35Z,4230000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,427.0,3.0,3.0,0.0,,,,,,,,,,,,,
429,PT05M45.00S,2023-02-26T01:40:40.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,66.70499342969777,55.63725490196079,1610612753,61,68,2023-02-26T01:40:47Z,4240000,False,28.0,260.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.2,Missed,,,,,,,,,,,,,,,,,,
