actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
419,PT07M57.00S,2023-01-05T01:33:49.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,80,58,2023-01-05T01:33:51Z,4150000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,418.0,11.0,10.0,1.0,,,,,,,,,,,
420,PT07M34.00S,2023-01-05T01:34:11.8Z,3,REGULAR,3pt,Jump Shot,[],1631216,91.01511169513797,97.30392156862744,1610612753,80,58,2023-01-05T01:34:16Z,4160000,False,237.0,32.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,23.87,Missed,,,,,,,,,,,,,,,,
421,PT07M31.00S,2023-01-05T01:34:16.1Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,80,58,2023-01-05T01:34:16Z,4170000,False,,,0,,M. Fultz REBOUND (Off:2 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Right Corner 3,24+ Right,,,,,,420.0,3.0,1.0,2.0,,,,,,,,,,,
423,PT07M28.00S,2023-01-05T01:34:37.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,91.40932982917214,90.68627450980392,1610612753,80,58,2023-01-05T01:34:58Z,4190000,False,203.0,28.0,1,right,MISS P. Banchero 20' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,,,20.54,Missed,,,,,,,,,,,,,,,,
424,PT07M24.00S,2023-01-05T01:34:41.6Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,80,58,2023-01-05T01:34:42Z,4200000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,,,,,,423.0,1.0,1.0,0.0,,,,,,,,,,,
426,PT07M10.00S,2023-01-05T01:34:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,5.995400788436268,52.450980392156865,1610612760,80,60,2023-01-05T01:35:43Z,4220000,False,-12.0,4.0,1,left,K. Williams cutting Layup (10 PTS) (J. Giddey 4 AST),"[1629026, 1630581]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,1.29,Made,10.0,,,,,,,,,J. Giddey,1630581.0,4.0,,,,
428,PT06M55.00S,2023-01-05T01:35:18.9Z,3,REGULAR,foul,offensive,[],1628976,,,1610612753,80,60,2023-01-05T01:35:28Z,4240000,False,,,0,,W. Carter Jr. offensive FOUL (3 PF),"[1628976, 1629026]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,,,,,,,,,3.0,0.0,Williams,1629026.0,,,,,,,
430,PT06M55.00S,2023-01-05T01:35:18.9Z,3,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,80,60,2023-01-05T01:35:18Z,4260000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,2.0,,,,,,,,,,,,,,,,,,
431,PT06M55.00S,2023-01-05T01:35:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,80,60,2023-01-05T01:35:29Z,4270000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M55.00S,2023-01-05T01:38:01.4Z,3,REGULAR,substitution,out,[],1631094,,,1610612760,80,60,2023-01-05T01:38:28Z,4280000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M55.00S,2023-01-05T01:38:01.4Z,3,REGULAR,substitution,in,[],1630175,,,1610612760,80,60,2023-01-05T01:38:28Z,4290000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M38.00S,2023-01-05T01:38:36.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,9.280551905387648,29.901960784313726,1610612760,80,62,2023-01-05T01:39:49Z,4300000,False,100.0,35.0,1,left,S. Gilgeous-Alexander 10' turnaround fadeaway Jump Shot (19 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,10.63,Made,19.0,,,,,,,,,,,,,,,
435,PT06M25.00S,2023-01-05T01:38:49.0Z,3,REGULAR,3pt,Jump Shot,[],203914,72.7496714848883,85.04901960784314,1610612753,80,62,2023-01-05T01:38:55Z,4310000,False,175.0,204.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,26.87,Missed,,,,,,,,,,,,,,,,
436,PT06M20.00S,2023-01-05T01:38:54.0Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,80,62,2023-01-05T01:38:55Z,4320000,False,,,0,,K. Williams REBOUND (Off:5 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,435.0,8.0,3.0,5.0,,,,,,,,,,,
437,PT06M07.00S,2023-01-05T01:39:07.1Z,3,REGULAR,3pt,Jump Shot,[],1629652,30.17411300919842,20.34313725490196,1610612760,80,65,2023-01-05T01:39:11Z,4330000,False,148.0,231.0,1,left,L. Dort 27' 3PT  (11 PTS) (T. Mann 4 AST),"[1629652, 1630544]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,27.46,Made,11.0,,,,,,,,,T. Mann,1630544.0,4.0,,,,
439,PT05M46.00S,2023-01-05T01:39:27.8Z,3,REGULAR,3pt,Jump Shot,[],1631216,77.21747700394218,90.93137254901961,1610612753,83,65,2023-01-05T01:39:33Z,4350000,False,205.0,162.0,1,right,C. Houstan 26' 3PT  (11 PTS) (C. Anthony 5 AST),"[1631216, 1630175]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,26.09,Made,11.0,,,,,,,,,C. Anthony,1630175.0,5.0,,,,
441,PT05M33.00S,2023-01-05T01:39:40.9Z,3,REGULAR,2pt,Jump Shot,[],1630544,21.50131406044678,27.450980392156865,1610612760,83,67,2023-01-05T01:39:46Z,4370000,False,113.0,150.0,1,left,T. Mann 18' step back Jump Shot (2 PTS) (S. Gilgeous-Alexander 2 AST),"[1630544, 1628983]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,,,18.73,Made,2.0,,,,,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,
442,PT05M17.00S,2023-01-05T01:39:58.4Z,3,REGULAR,3pt,Jump Shot,[],1631216,81.68528252299606,5.147058823529411,1610612753,83,67,2023-01-05T01:40:03Z,4380000,False,-224.0,120.0,1,right,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,25.42,Missed,,,,,,,,,,,,,,,,
443,PT05M17.00S,2023-01-05T01:39:58.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,83,67,2023-01-05T01:40:03Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,442.0,,,,,,,,,,,,,,
444,PT05M17.00S,2023-01-05T01:40:05.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612753,83,67,2023-01-05T01:40:22Z,4400000,False,,,0,,K. Williams loose ball personal FOUL (3 PF) (Carter Jr. 2 FT),"[1629026, 1628976]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,3.0,0.0,Carter Jr.,1628976.0,,,,,,,
446,PT05M17.00S,2023-01-05T01:40:39.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,84,67,2023-01-05T01:40:39Z,4420000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (10 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
447,PT05M17.00S,2023-01-05T01:40:40.1Z,3,REGULAR,substitution,out,[],1630581,,,1610612753,84,67,2023-01-05T01:41:03Z,4430000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M17.00S,2023-01-05T01:40:40.1Z,3,REGULAR,substitution,out,[],1629652,,,1610612753,84,67,2023-01-05T01:41:03Z,4440000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M17.00S,2023-01-05T01:40:40.1Z,3,REGULAR,substitution,in,[],1630198,,,1610612753,84,67,2023-01-05T01:41:03Z,4450000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M17.00S,2023-01-05T01:40:40.1Z,3,REGULAR,substitution,in,[],1630322,,,1610612753,84,67,2023-01-05T01:41:03Z,4460000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M17.00S,2023-01-05T01:41:04.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,85,67,2023-01-05T01:41:04Z,4470000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
452,PT05M10.00S,2023-01-05T01:41:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630322,23.078186596583443,90.19607843137256,1610612760,85,67,2023-01-05T01:41:18Z,4480000,False,-201.0,164.0,1,left,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,25.97,Missed,,,,,,,,,,,,,,,,
453,PT05M08.00S,2023-01-05T01:41:12.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,85,67,2023-01-05T01:41:18Z,4490000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,452.0,,,,,,,,,,,,,,
455,PT04M56.00S,2023-01-05T01:41:35.3Z,3,REGULAR,3pt,Jump Shot,[],1630175,89.56964520367937,3.1862745098039214,1610612753,85,67,2023-01-05T01:41:40Z,4510000,False,-234.0,46.0,1,right,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,23.85,Missed,,,,,,,,,,,,,,,,
456,PT04M52.00S,2023-01-05T01:41:39.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,85,67,2023-01-05T01:41:40Z,4520000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,,,
457,PT04M48.00S,2023-01-05T01:41:46.6Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612760,85,67,2023-01-05T01:41:54Z,4530000,False,,,0,,C. Anthony shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630175, 1628983]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
459,PT04M48.00S,2023-01-05T01:42:08.1Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,85,67,2023-01-05T01:42:08Z,4550000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
460,PT04M48.00S,2023-01-05T01:42:08.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,85,67,2023-01-05T01:42:08Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,
461,PT04M48.00S,2023-01-05T01:42:09.2Z,3,REGULAR,substitution,out,[],1629026,,,1610612760,85,67,2023-01-05T01:42:14Z,4570000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M48.00S,2023-01-05T01:42:09.2Z,3,REGULAR,substitution,in,[],203488,,,1610612760,85,67,2023-01-05T01:42:14Z,4580000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M48.00S,2023-01-05T01:42:23.0Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,85,68,2023-01-05T01:42:23Z,4590000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
464,PT04M31.00S,2023-01-05T01:42:43.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612753,85,68,2023-01-05T01:43:08Z,4600000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Harris 2 FT),"[1630322, 203914]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,Mid-Range,16-24 Right Center,1627541.0,,,,,,,,,1.0,0.0,Harris,203914.0,,,,,,,
466,PT04M31.00S,2023-01-05T01:43:09.2Z,3,REGULAR,freethrow,1 of 2,[],203914,,,1610612753,86,68,2023-01-05T01:43:09Z,4620000,False,,,0,,G. Harris Free Throw 1 of 2 (14 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
467,PT04M31.00S,2023-01-05T01:43:24.6Z,3,REGULAR,freethrow,2 of 2,[],203914,,,1610612753,87,68,2023-01-05T01:43:24Z,4630000,False,,,0,,G. Harris Free Throw 2 of 2 (15 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
468,PT04M17.00S,2023-01-05T01:43:39.2Z,3,REGULAR,2pt,Jump Shot,[],1628983,20.71287779237845,62.5,1610612760,87,68,2023-01-05T01:43:43Z,4640000,False,-62.0,142.0,1,left,MISS S. Gilgeous-Alexander 15' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,15.53,Missed,,,,,,,,,,,,,,,,
469,PT04M15.00S,2023-01-05T01:43:41.2Z,3,REGULAR,rebound,offensive,[],1630322,,,1610612760,87,68,2023-01-05T01:43:43Z,4650000,False,,,0,,L. Waters III REBOUND (Off:1 Def:0),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Center,,,,,,468.0,1.0,0.0,1.0,,,,,,,,,,,
470,PT04M12.00S,2023-01-05T01:43:45.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,20.97568988173456,90.93137254901961,1610612760,87,71,2023-01-05T01:43:50Z,4660000,False,-205.0,145.0,1,left,I. Joe 25' 3PT  (5 PTS) (S. Gilgeous-Alexander 3 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,25.07,Made,5.0,,,,,,,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,
472,PT03M52.00S,2023-01-05T01:44:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630175,72.09264126149803,16.176470588235293,1610612753,87,71,2023-01-05T01:44:12Z,4680000,False,-169.0,210.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,26.95,Missed,,,,,,,,,,,,,,,,
473,PT03M51.00S,2023-01-05T01:44:05.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,87,71,2023-01-05T01:44:12Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,472.0,,,,,,,,,,,,,,
475,PT03M51.00S,2023-01-05T01:44:16.5Z,3,REGULAR,substitution,out,[],1631216,,,1610612760,87,71,2023-01-05T01:44:20Z,4710000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M51.00S,2023-01-05T01:44:16.5Z,3,REGULAR,substitution,in,[],203082,,,1610612760,87,71,2023-01-05T01:44:20Z,4720000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M39.00S,2023-01-05T01:44:31.6Z,3,REGULAR,3pt,Jump Shot,[],1630198,21.632720105124836,92.64705882352942,1610612760,87,74,2023-01-05T01:44:36Z,4730000,False,-213.0,151.0,1,left,I. Joe 26' 3PT  (8 PTS) (S. Gilgeous-Alexander 4 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,26.11,Made,8.0,,,,,,,,,S. Gilgeous-Alexander,1628983.0,4.0,,,,
479,PT03M38.00S,2023-01-05T01:44:49.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,87,74,2023-01-05T01:44:49Z,4750000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M38.00S,2023-01-05T01:46:45.8Z,3,REGULAR,substitution,out,[],203914,,,1610612753,87,74,2023-01-05T01:47:21Z,4760000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M38.00S,2023-01-05T01:46:45.8Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,87,74,2023-01-05T01:47:21Z,4770000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M38.00S,2023-01-05T01:46:45.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,87,74,2023-01-05T01:47:21Z,4780000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M38.00S,2023-01-05T01:46:45.8Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,87,74,2023-01-05T01:47:21Z,4790000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M38.00S,2023-01-05T01:46:45.8Z,3,REGULAR,substitution,in,[],1631094,,,1610612753,87,74,2023-01-05T01:47:21Z,4800000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M38.00S,2023-01-05T01:46:45.8Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,87,74,2023-01-05T01:47:21Z,4810000,False,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M26.00S,2023-01-05T01:47:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,84.97043363994744,55.14705882352941,1610612753,89,74,2023-01-05T01:47:48Z,4820000,False,26.0,89.0,1,right,T. Ross 9' driving floating Jump Shot (11 PTS) (M. Bamba 2 AST),"[203082, 1628964]",1610612753.0,ORL,driving floating,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,9.24,Made,11.0,,,,,,,,,M. Bamba,1628964.0,2.0,,,,
491,PT03M12.00S,2023-01-05T01:47:54.7Z,3,REGULAR,2pt,Jump Shot,[],1628983,20.97568988173456,39.46078431372549,1610612760,89,76,2023-01-05T01:47:59Z,4840000,False,53.0,145.0,1,left,S. Gilgeous-Alexander 15' pullup Jump Shot (22 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,15.4,Made,22.0,,,,,,,,,,,,,,,
492,PT02M56.00S,2023-01-05T01:48:11.3Z,3,REGULAR,3pt,Jump Shot,[],1631094,73.27529566360053,12.990196078431374,1610612753,92,76,2023-01-05T01:48:16Z,4850000,False,-185.0,199.0,1,right,P. Banchero 27' 3PT  (16 PTS) (T. Ross 2 AST),"[1631094, 203082]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,27.15,Made,16.0,,,,,,,,,T. Ross,203082.0,2.0,,,,
494,PT02M44.00S,2023-01-05T01:48:24.0Z,3,REGULAR,3pt,Jump Shot,[],203488,36.21879106438896,47.549019607843135,1610612760,92,79,2023-01-05T01:48:30Z,4870000,False,12.0,288.0,1,left,M. Muscala 28' 3PT  (9 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,28.83,Made,9.0,,,,,,,,,,,,,,,
495,PT02M23.00S,2023-01-05T01:48:44.4Z,3,REGULAR,3pt,Jump Shot,[],203082,74.72076215505913,87.00980392156863,1610612753,95,79,2023-01-05T01:48:50Z,4880000,False,185.0,185.0,1,right,T. Ross 26' 3PT step back (14 PTS) (P. Banchero 7 AST),"[203082, 1631094]",1610612753.0,ORL,step back,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,,,26.17,Made,14.0,,,,,,,,,P. Banchero,1631094.0,7.0,,,,
497,PT02M09.00S,2023-01-05T01:49:01.3Z,3,REGULAR,foul,personal,['2freethrow'],1630181,,,1610612760,95,79,2023-01-05T01:49:12Z,4900000,False,,,0,,R. Hampton shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630181, 1628983]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
499,PT02M09.00S,2023-01-05T01:49:29.2Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,95,80,2023-01-05T01:49:29Z,4920000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
500,PT02M09.00S,2023-01-05T01:49:41.9Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,95,81,2023-01-05T01:49:41Z,4930000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
501,PT01M59.00S,2023-01-05T01:49:54.1Z,3,REGULAR,3pt,Jump Shot,[],203082,66.83639947437582,66.66666666666666,1610612753,95,81,2023-01-05T01:50:00Z,4940000,False,83.0,259.0,1,right,MISS T. Ross 27' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,27.23,Missed,,,,,,,,,,,,,,,,
502,PT01M52.00S,2023-01-05T01:49:59.4Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,95,81,2023-01-05T01:49:59Z,4950000,False,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,501.0,2.0,2.0,0.0,,,,,,,,,,,
504,PT01M46.00S,2023-01-05T01:50:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.040078843626807,58.57843137254902,1610612760,95,83,2023-01-05T01:52:45Z,4970000,False,-43.0,61.0,1,left,S. Gilgeous-Alexander 7' pullup Jump Shot (26 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,7.43,Made,26.0,,,,,,,,,,,,,,,
505,PT01M26.00S,2023-01-05T01:50:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,91.01511169513797,50.245098039215684,1610612753,95,83,2023-01-05T01:50:30Z,4980000,False,1.0,32.0,1,right,MISS M. Bamba driving Layup - blocked,"[1628964, 1630322]",1610612753.0,ORL,driving,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,3.2,Missed,,,,,,,,,,,,,Waters III,1630322.0,,
506,PT01M26.00S,2023-01-05T01:50:25.8Z,3,REGULAR,block,,[],1630322,,,1610612753,95,83,2023-01-05T01:50:28Z,4990000,False,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT01M23.00S,2023-01-05T01:50:28.8Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,95,83,2023-01-05T01:50:30Z,5000000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,
508,PT01M19.00S,2023-01-05T01:50:33.6Z,3,REGULAR,3pt,Jump Shot,[],1630198,3.630091984231275,96.32352941176471,1610612760,95,86,2023-01-05T01:53:38Z,5010000,False,-232.0,-18.0,1,left,I. Joe 3PT  (11 PTS) (L. Waters III 1 AST),"[1630198, 1630322]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,23.23,Made,11.0,,,,,,,,,L. Waters III,1630322.0,1.0,,,,
