actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
630,PT06M16.00S,2022-04-10T00:07:27.2Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,133,93,2022-04-10T00:07:28Z,6260000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,629.0,1.0,1.0,0.0,,,,,,,,,
631,PT06M03.00S,2022-04-10T00:07:41.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203503,94.03745072273325,51.71568627450981,1610612740,133,95,2022-04-10T00:07:47Z,6270000,9.0,4.0,1,right,T. Snell driving finger roll Layup (4 PTS),[203503],1610612740.0,NOP,driving finger roll,,,Snell,T. Snell,,,,,,,,,,Made,4.0,0.93,,,,,,,,,,,,,
632,PT06M03.00S,2022-04-10T00:07:43.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612740,133,95,2022-04-10T00:07:51Z,6280000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Snell 1 FT),"[1630533, 203503]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,200833.0,2.0,0.0,Snell,203503.0,,,,,,,,,,,,,,,,
634,PT06M03.00S,2022-04-10T00:08:05.9Z,4,REGULAR,freethrow,1 of 1,[],203503,,,1610612740,133,96,2022-04-10T00:08:05Z,6300000,,,0,,T. Snell Free Throw 1 of 1 (5 PTS),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
635,PT05M51.00S,2022-04-10T00:08:22.1Z,4,REGULAR,foul,personal,[],203503,,,1610612763,133,96,2022-04-10T00:08:33Z,6310000,,,0,,T. Snell personal FOUL (1 PF),"[203503, 1630214]",1610612740.0,NOP,,,,Snell,T. Snell,,,,,200833.0,1.0,0.0,Tillman,1630214.0,,,,,,,,,,,,,,,,
637,PT05M41.00S,2022-04-10T00:08:50.9Z,4,REGULAR,turnover,bad pass,[],1630582,,,1610612763,133,96,2022-04-10T00:08:55Z,6330000,,,0,,Y. Pons bad pass TURNOVER (1 TO),"[1630582, 1629607]",1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,1.0,,,,,,Harper,1629607.0,
638,PT05M41.00S,2022-04-10T00:08:50.9Z,4,REGULAR,steal,,[],1629607,,,1610612740,133,96,2022-04-10T00:08:52Z,6340000,,,0,,J. Harper STEAL (1 STL),[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M38.00S,2022-04-10T00:08:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629607,93.38042049934296,49.754901960784316,1610612740,133,96,2022-04-10T00:09:04Z,6350000,-1.0,10.0,1,right,MISS J. Harper running finger roll Layup - blocked,"[1629607, 1630582]",1610612740.0,NOP,running finger roll,,,Harper,J. Harper,,,,,,,,,,Missed,,0.98,,,,,,,,,Pons,1630582.0,,,
640,PT05M38.00S,2022-04-10T00:08:54.0Z,4,REGULAR,block,,[],1630582,,,1610612740,133,96,2022-04-10T00:09:09Z,6360000,,,0,,Y. Pons BLOCK (1 BLK),[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M38.00S,2022-04-10T00:08:54.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,133,96,2022-04-10T00:09:04Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,
642,PT05M38.00S,2022-04-10T00:09:06.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,133,96,2022-04-10T00:09:06Z,6380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M34.00S,2022-04-10T00:09:15.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202066,94.1688567674113,4.6568627450980395,1610612740,133,96,2022-04-10T00:09:20Z,6390000,-227.0,2.0,1,right,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,Missed,,22.67,,,,,,,,,,,,,
644,PT05M32.00S,2022-04-10T00:09:17.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,133,96,2022-04-10T00:09:20Z,6400000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,643.0,,,,,,,,,,,,
645,PT05M32.00S,2022-04-10T00:09:21.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,133,96,2022-04-10T00:09:21Z,6410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M23.00S,2022-04-10T00:09:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626195,,,1610612763,133,96,2022-04-10T00:09:46Z,6420000,,,0,,W. Hernangomez shooting personal FOUL (2 PF) (Williams 2 FT),"[1626195, 1630533]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,1627964.0,2.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,,
648,PT05M23.00S,2022-04-10T00:10:06.0Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,133,96,2022-04-10T00:10:06Z,6440000,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,
649,PT05M23.00S,2022-04-10T00:10:06.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,133,96,2022-04-10T00:10:06Z,6450000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,,
650,PT05M23.00S,2022-04-10T00:10:24.8Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,134,96,2022-04-10T00:10:24Z,6460000,,,0,,Z. Williams Free Throw 2 of 2 (17 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
651,PT05M10.00S,2022-04-10T00:10:41.2Z,4,REGULAR,turnover,out-of-bounds,[],203503,,,1610612740,134,96,2022-04-10T00:10:45Z,6470000,,,0,,T. Snell lost ball out-of-bounds TURNOVER (1 TO),[203503],1610612740.0,NOP,lost ball,,,Snell,T. Snell,,,,,200833.0,,,,,,,,,,,,1.0,,,,,,,,
652,PT05M10.00S,2022-04-10T00:10:46.8Z,4,REGULAR,substitution,out,[],203937,,,1610612763,134,96,2022-04-10T00:10:49Z,6480000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M10.00S,2022-04-10T00:10:46.8Z,4,REGULAR,substitution,in,[],1629001,,,1610612763,134,96,2022-04-10T00:10:49Z,6490000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M01.00S,2022-04-10T00:10:59.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630214,31.750985545335087,44.11764705882353,1610612763,134,96,2022-04-10T00:11:08Z,6500000,29.0,246.0,1,left,MISS X. Tillman 24' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,Missed,,24.78,,,,,,,,,,,,,
655,PT04M57.00S,2022-04-10T00:11:03.5Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,134,96,2022-04-10T00:15:45Z,6510000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,654.0,2.0,1.0,1.0,,,,,,,,,
656,PT04M57.00S,2022-04-10T00:11:05.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630533,5.206964520367937,49.26470588235294,1610612763,136,96,2022-04-10T00:11:11Z,6520000,4.0,-4.0,1,left,Z. Williams cutting DUNK (19 PTS) (J. Konchar 1 AST),"[1630533, 1629723]",1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,,,,,,Made,19.0,0.52,,,,,,J. Konchar,1629723.0,1.0,,,,,
658,PT04M57.00S,2022-04-10T00:11:09.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626195,,,1610612763,136,96,2022-04-10T00:11:30Z,6540000,,,0,,W. Hernangomez shooting personal FOUL (3 PF) (Williams 1 FT),"[1626195, 1630533]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,200833.0,3.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,,
660,PT04M57.00S,2022-04-10T00:11:40.9Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630533,,,1610612763,136,96,2022-04-10T00:11:41Z,6560000,,,0,,MISS Z. Williams Free Throw 1 of 1,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,
661,PT04M53.00S,2022-04-10T00:11:42.9Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612763,136,96,2022-04-10T00:11:42Z,6570000,,,0,,Z. Williams REBOUND (Off:1 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,660.0,2.0,1.0,1.0,,,,,,,,,
662,PT04M46.00S,2022-04-10T00:11:50.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630533,11.514454664914586,63.23529411764706,1610612763,136,96,2022-04-10T00:11:55Z,6580000,-66.0,56.0,1,left,MISS Z. Williams 8' driving floating bank Shot,[1630533],1610612763.0,MEM,driving floating bank,,,Williams,Z. Williams,,,,,,,,,,Missed,,8.65,,,,,,,,,,,,,
663,PT04M43.00S,2022-04-10T00:11:53.7Z,4,REGULAR,rebound,defensive,[],1629109,,,1610612740,136,96,2022-04-10T00:11:55Z,6590000,,,0,,G. Clark REBOUND (Off:0 Def:2),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,662.0,2.0,2.0,0.0,,,,,,,,,
664,PT04M43.00S,2022-04-10T00:11:53.7Z,4,REGULAR,turnover,bad pass,[],1629109,,,1610612740,136,96,2022-04-10T00:12:00Z,6600000,,,0,,G. Clark bad pass TURNOVER (1 TO),"[1629109, 1630214]",1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,1.0,,,,,,Tillman,1630214.0,
665,PT04M43.00S,2022-04-10T00:11:53.7Z,4,REGULAR,steal,,[],1630214,,,1610612763,136,96,2022-04-10T00:11:55Z,6610000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M40.00S,2022-04-10T00:11:57.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,5.075558475689881,97.05882352941177,1610612763,136,96,2022-04-10T00:12:13Z,6620000,-235.0,-5.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Missed,,23.53,,,,,,,,,,,,,
667,PT04M40.00S,2022-04-10T00:11:57.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,136,96,2022-04-10T00:12:13Z,6630000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,666.0,,,,,,,,,,,,
668,PT04M40.00S,2022-04-10T00:12:03.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,136,96,2022-04-10T00:12:03Z,6640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT04M31.00S,2022-04-10T00:12:22.4Z,4,REGULAR,3pt,Jump Shot,[],203503,87.86136662286465,95.34313725490196,1610612740,136,96,2022-04-10T00:12:25Z,6650000,227.0,62.0,1,right,MISS T. Snell 3PT,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,Missed,,23.49,,,,,,,,,,,,,
670,PT04M28.00S,2022-04-10T00:12:25.4Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,136,96,2022-04-10T00:12:25Z,6660000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,669.0,2.0,2.0,0.0,,,,,,,,,
671,PT04M24.00S,2022-04-10T00:12:29.3Z,4,REGULAR,turnover,lost ball,[],1629001,,,1610612763,136,96,2022-04-10T00:12:32Z,6670000,,,0,,D. Melton lost ball TURNOVER (3 TO),"[1629001, 1629607]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,3.0,,,,,,Harper,1629607.0,
672,PT04M24.00S,2022-04-10T00:12:29.3Z,4,REGULAR,steal,,[],1629607,,,1610612740,136,96,2022-04-10T00:12:30Z,6680000,,,0,,J. Harper STEAL (2 STL),[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT04M16.00S,2022-04-10T00:12:32.9Z,4,REGULAR,turnover,bad pass,[],1629607,,,1610612740,136,96,2022-04-10T00:24:22Z,6685000,,,0,,J. Harper bad pass TURNOVER (1 TO),"[1629607, 1630214]",1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,1.0,,,,,,Tillman,1630214.0,
721,PT04M16.00S,2022-04-10T00:12:32.9Z,4,REGULAR,steal,,[],1630214,,,1610612763,136,96,2022-04-10T00:24:22Z,6687500,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M10.00S,2022-04-10T00:12:43.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630582,6.258212877792378,50.98039215686274,1610612763,136,96,2022-04-10T00:24:26Z,6720000,-5.0,6.0,1,left,MISS Y. Pons running alley-oop DUNK,[1630582],1610612763.0,MEM,running alley-oop,,,Pons,Y. Pons,,,,,,,,,,Missed,,0.8,,,,,,,,,,,,,
677,PT04M10.00S,2022-04-10T00:12:43.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,136,96,2022-04-10T00:12:56Z,6730000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,676.0,,,,,,,,,,,,
678,PT04M10.00S,2022-04-10T00:12:49.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,136,96,2022-04-10T00:12:49Z,6740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT03M58.00S,2022-04-10T00:13:05.8Z,4,REGULAR,3pt,Jump Shot,[],202066,73.80091984231275,14.950980392156863,1610612740,136,99,2022-04-10T00:13:09Z,6750000,-175.0,194.0,1,right,G. Temple 26' 3PT  (3 PTS) (J. Harper 1 AST),"[202066, 1629607]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,Made,3.0,26.13,,,,,,J. Harper,1629607.0,1.0,,,,,
681,PT03M41.00S,2022-04-10T00:13:24.6Z,4,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,136,99,2022-04-10T00:13:29Z,6770000,,,0,,J. Konchar bad pass out-of-bounds TURNOVER (1 TO),[1629723],1610612763.0,MEM,bad pass,,,Konchar,J. Konchar,,,,,1627964.0,,,,,,,,,,,,1.0,,,,,,,,
682,PT03M25.00S,2022-04-10T00:13:43.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626195,94.30026281208936,51.9607843137255,1610612740,136,101,2022-04-10T00:13:47Z,6780000,10.0,1.0,1,right,W. Hernangomez cutting Layup (13 PTS) (G. Temple 1 AST),"[1626195, 202066]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,13.0,0.99,,,,,,G. Temple,202066.0,1.0,,,,,
684,PT03M15.00S,2022-04-10T00:13:53.9Z,4,REGULAR,3pt,Jump Shot,[],1630533,31.09395532194481,23.774509803921568,1610612763,136,101,2022-04-10T00:13:58Z,6800000,131.0,240.0,1,left,MISS Z. Williams 27' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,Missed,,27.33,,,,,,,,,,,,,
685,PT03M11.00S,2022-04-10T00:13:57.9Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,136,101,2022-04-10T00:13:58Z,6810000,,,0,,W. Hernangomez REBOUND (Off:5 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,684.0,9.0,4.0,5.0,,,,,,,,,
686,PT03M04.00S,2022-04-10T00:14:05.5Z,4,REGULAR,turnover,out-of-bounds,[],1629109,,,1610612740,136,101,2022-04-10T00:14:14Z,6820000,,,0,,G. Clark bad pass out-of-bounds TURNOVER (2 TO),[1629109],1610612740.0,NOP,bad pass,,,Clark,G. Clark,,,,,,,,,,,,,,,,,2.0,,,,,,,,
687,PT02M56.00S,2022-04-10T00:14:25.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,30.962549277266753,21.568627450980394,1610612763,136,101,2022-04-10T00:14:30Z,6830000,142.0,239.0,1,left,MISS J. Konchar 27' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,Missed,,27.77,,,,,,,,,,,,,
688,PT02M53.00S,2022-04-10T00:14:28.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,136,101,2022-04-10T00:14:30Z,6840000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,687.0,,,,,,,,,,,,
689,PT02M53.00S,2022-04-10T00:14:30.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,136,101,2022-04-10T00:14:30Z,6850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT02M53.00S,2022-04-10T00:14:34.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,136,101,2022-04-10T00:14:34Z,6860000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT02M40.00S,2022-04-10T00:17:41.4Z,4,REGULAR,3pt,Jump Shot,[],1629109,73.01248357424441,18.627450980392158,1610612740,136,101,2022-04-10T00:17:45Z,6870000,-157.0,201.0,1,right,MISS G. Clark 25' 3PT,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,Missed,,25.51,,,,,,,,,,,,,
692,PT02M40.00S,2022-04-10T00:17:41.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,136,101,2022-04-10T00:17:45Z,6880000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,691.0,,,,,,,,,,,,
693,PT02M40.00S,2022-04-10T00:17:47.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612740,136,101,2022-04-10T00:17:59Z,6890000,,,0,,J. Konchar loose ball personal FOUL (1 PF) (Hernangomez 2 FT),"[1629723, 1626195]",1610612763.0,MEM,loose ball,,,Konchar,J. Konchar,,,,,200833.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,,,,,,,,
695,PT02M40.00S,2022-04-10T00:18:09.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626195,,,1610612740,136,102,2022-04-10T00:18:09Z,6910000,,,0,,W. Hernangomez Free Throw 1 of 2 (14 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
696,PT02M40.00S,2022-04-10T00:18:24.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626195,,,1610612740,136,103,2022-04-10T00:18:24Z,6920000,,,0,,W. Hernangomez Free Throw 2 of 2 (15 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
697,PT02M23.00S,2022-04-10T00:18:44.2Z,4,REGULAR,2pt,Jump Shot,[],1630533,6.783837056504599,77.69607843137256,1610612763,136,103,2022-04-10T00:18:51Z,6930000,-138.0,11.0,1,left,MISS Z. Williams 13' step back Shot,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,,,,,,Missed,,13.9,,,,,,,,,,,,,
698,PT02M16.00S,2022-04-10T00:18:50.9Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612763,136,103,2022-04-10T00:18:50Z,6940000,,,0,,Z. Williams REBOUND (Off:2 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,697.0,3.0,1.0,2.0,,,,,,,,,
699,PT02M15.00S,2022-04-10T00:18:52.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630214,26.888961892247043,78.67647058823529,1610612763,136,103,2022-04-10T00:18:56Z,6950000,-143.0,200.0,1,left,MISS X. Tillman 24' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,Missed,,24.63,,,,,,,,,,,,,
700,PT02M12.00S,2022-04-10T00:18:55.6Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612763,136,103,2022-04-10T00:18:56Z,6960000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,699.0,3.0,2.0,1.0,,,,,,,,,
701,PT02M01.00S,2022-04-10T00:19:05.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630214,4.812746386333772,96.07843137254902,1610612763,139,103,2022-04-10T00:19:09Z,6970000,-230.0,-7.0,1,left,X. Tillman 3PT  (3 PTS) (Z. Williams 2 AST),"[1630214, 1630533]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,Made,3.0,23.05,,,,,,Z. Williams,1630533.0,2.0,,,,,
703,PT01M43.00S,2022-04-10T00:19:27.6Z,4,REGULAR,2pt,Jump Shot,[],1629607,93.51182654402102,90.19607843137256,1610612740,139,105,2022-04-10T00:19:30Z,6990000,201.0,8.0,1,right,J. Harper 20' pullup Jump Shot (5 PTS) (W. Hernangomez 4 AST),"[1629607, 1626195]",1610612740.0,NOP,pullup,,,Harper,J. Harper,,,,,,,,,,Made,5.0,20.12,,,,,,W. Hernangomez,1626195.0,4.0,,,,,
705,PT01M34.00S,2022-04-10T00:19:41.3Z,4,REGULAR,3pt,Jump Shot,[],1630582,28.991458607095925,74.75490196078431,1610612763,139,105,2022-04-10T00:19:44Z,7010000,-124.0,220.0,1,left,MISS Y. Pons 25' 3PT,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,Missed,,25.24,,,,,,,,,,,,,
706,PT01M31.00S,2022-04-10T00:19:44.3Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,139,105,2022-04-10T00:19:44Z,7020000,,,0,,W. Hernangomez REBOUND (Off:5 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,705.0,10.0,5.0,5.0,,,,,,,,,
707,PT01M21.00S,2022-04-10T00:19:54.2Z,4,REGULAR,3pt,Jump Shot,[],1629607,69.20170827858082,31.862745098039213,1610612740,139,108,2022-04-10T00:19:57Z,7030000,-91.0,237.0,1,right,J. Harper 25' 3PT pullup (8 PTS) (T. Snell 1 AST),"[1629607, 203503]",1610612740.0,NOP,pullup,,,Harper,J. Harper,,,,,,,,,,Made,8.0,25.38,,,,,,T. Snell,203503.0,1.0,,,,,
709,PT01M02.00S,2022-04-10T00:20:17.1Z,4,REGULAR,turnover,bad pass,[],1630533,,,1610612763,139,108,2022-04-10T00:20:20Z,7050000,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1629607]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,1.0,,,,,,Harper,1629607.0,
710,PT01M02.00S,2022-04-10T00:20:17.1Z,4,REGULAR,steal,,[],1629607,,,1610612740,139,108,2022-04-10T00:20:18Z,7060000,,,0,,J. Harper STEAL (3 STL),[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT01M01.00S,2022-04-10T00:20:20.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629607,94.1688567674113,50.245098039215684,1610612740,139,110,2022-04-10T00:20:24Z,7070000,1.0,2.0,1,right,J. Harper running DUNK (10 PTS),[1629607],1610612740.0,NOP,running,,,Harper,J. Harper,,,,,,,,,,Made,10.0,0.26,,,,,,,,,,,,,
712,PT00M44.60S,2022-04-10T00:20:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,7.5722733245729295,49.26470588235294,1610612763,141,110,2022-04-10T00:20:45Z,7080000,4.0,19.0,1,left,J. Konchar driving finger roll Layup (2 PTS) (X. Tillman 1 AST),"[1629723, 1630214]",1610612763.0,MEM,driving finger roll,,,Konchar,J. Konchar,,,,,,,,,,Made,2.0,1.91,,,,,,X. Tillman,1630214.0,1.0,,,,,
714,PT00M35.40S,2022-04-10T00:20:55.1Z,4,REGULAR,2pt,Jump Shot,[],1629607,77.61169513797634,72.79411764705883,1610612740,141,112,2022-04-10T00:20:57Z,7100000,114.0,158.0,1,right,J. Harper 19' pullup Jump Shot (12 PTS),[1629607],1610612740.0,NOP,pullup,,,Harper,J. Harper,,,,,,,,,,Made,12.0,19.48,,,,,,,,,,,,,
715,PT00M11.40S,2022-04-10T00:21:26.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,141,112,2022-04-10T00:21:33Z,7110000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,,
716,PT00M07.80S,2022-04-10T00:21:38.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203503,93.64323258869908,49.01960784313725,1610612740,141,114,2022-04-10T00:21:44Z,7120000,-5.0,7.0,1,right,T. Snell driving DUNK (7 PTS) (J. Harper 2 AST),"[203503, 1629607]",1610612740.0,NOP,driving,,,Snell,T. Snell,,,,,,,,,,Made,7.0,0.88,,,,,,J. Harper,1629607.0,2.0,,,,,
718,PT00M00.00S,2022-04-10T00:21:59.6Z,4,REGULAR,period,end,[],0,,,1610612763,141,114,2022-04-10T00:21:59Z,7140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M00.00S,2022-04-10T00:22:03.5Z,4,REGULAR,game,end,[],0,,,0,141,114,2022-04-10T00:22:03Z,7150000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
